Datetime,100031297 (Promenade),101031297 (Promenade Radfahrer FR Mauritztor),102031297 (Promenade Radfahrer FR Salzstraße),103031297 (Promenade Radfahrer FR Mauritztor),104031297 (Promenade Radfahrer FR Salzstraße),105031297 (Promenade Radfahrer FR Mauritztor),106031297 (Promenade Radfahrer FR Salzstraße),100031297-status,101031297-status,102031297-status,103031297-status,104031297-status,105031297-status,106031297-status
2023-02-01 00:00,29,0,7,8,1,13,0,0,0,0,0,0,0,0
2023-02-01 00:15,14,0,9,0,1,4,0,0,0,0,0,0,0,0
2023-02-01 00:30,10,0,3,2,0,5,0,0,0,0,0,0,0,0
2023-02-01 00:45,13,0,5,2,1,5,0,0,0,0,0,0,0,0
2023-02-01 01:00,16,0,7,1,2,6,0,0,0,0,0,0,0,0
2023-02-01 01:15,5,0,4,0,0,1,0,0,0,0,0,0,0,0
2023-02-01 01:30,8,0,5,0,1,2,0,0,0,0,0,0,0,0
2023-02-01 01:45,4,0,2,0,1,1,0,0,0,0,0,0,0,0
2023-02-01 02:00,6,0,3,0,1,2,0,0,0,0,0,0,0,0
2023-02-01 02:15,4,0,1,1,0,2,0,0,0,0,0,0,0,0
2023-02-01 02:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-01 02:45,4,0,2,0,2,0,0,0,0,0,0,0,0,0
2023-02-01 03:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-02-01 03:15,3,0,1,0,0,2,0,0,0,0,0,0,0,0
2023-02-01 03:30,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2023-02-01 03:45,3,0,1,1,0,0,1,0,0,0,0,0,0,0
2023-02-01 04:00,2,0,0,0,1,1,0,0,0,0,0,0,0,0
2023-02-01 04:15,6,0,2,0,1,3,0,0,0,0,0,0,0,0
2023-02-01 04:30,9,1,6,0,1,1,0,0,0,0,0,0,0,0
2023-02-01 04:45,14,0,9,1,1,3,0,0,0,0,0,0,0,0
2023-02-01 05:00,16,1,6,3,0,6,0,0,0,0,0,0,0,0
2023-02-01 05:15,17,0,8,0,3,6,0,0,0,0,0,0,0,0
2023-02-01 05:30,43,0,25,1,5,12,0,0,0,0,0,0,0,0
2023-02-01 05:45,43,1,25,3,1,13,0,0,0,0,0,0,0,0
2023-02-01 06:00,44,0,24,3,4,13,0,0,0,0,0,0,0,0
2023-02-01 06:15,97,0,65,1,7,23,1,0,0,0,0,0,0,0
2023-02-01 06:30,110,0,53,4,4,49,0,0,0,0,0,0,0,0
2023-02-01 06:45,183,0,114,6,14,49,0,0,0,0,0,0,0,0
2023-02-01 07:00,206,0,114,2,20,68,2,0,0,0,0,0,0,0
2023-02-01 07:15,312,1,170,11,27,99,4,0,0,0,0,0,0,0
2023-02-01 07:30,507,0,260,9,83,151,4,0,0,0,0,0,0,0
2023-02-01 07:45,429,0,213,19,42,155,0,0,0,0,0,0,0,0
2023-02-01 08:00,308,0,172,5,24,107,0,0,0,0,0,0,0,0
2023-02-01 08:15,327,0,196,13,29,89,0,0,0,0,0,0,0,0
2023-02-01 08:30,264,0,140,12,18,94,0,0,0,0,0,0,0,0
2023-02-01 08:45,326,0,168,17,34,107,0,0,0,0,0,0,0,0
