Datetime,"300037544 (Kanalpromenade, Abschnitt 1 (Dingstiege))","353410966 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder IN)","353410967 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder OUT)","353426657 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder IN)","353426659 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder IN)","353426660 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder OUT)","353426662 (Kanalpromenade, Abschnitt 1 (Dingstiege) Fahrräder OUT)",300037544-status,353410966-status,353410967-status,353426657-status,353426659-status,353426660-status,353426662-status
2025-12-01 08:00,32,25,7,,,,,0,0,0,,,,
2025-12-01 08:15,21,17,4,,,,,0,0,0,,,,
2025-12-01 08:30,22,15,7,,,,,0,0,0,,,,
2025-12-01 08:45,19,13,6,,,,,0,0,0,,,,
2025-12-01 09:00,18,11,7,,,,,0,0,0,,,,
2025-12-01 09:15,19,15,4,,,,,0,0,0,,,,
2025-12-01 09:30,22,18,4,,,,,0,0,0,,,,
2025-12-01 09:45,16,10,6,,,,,0,0,0,,,,
2025-12-01 10:00,4,2,2,,,,,0,0,0,,,,
2025-12-01 10:15,15,5,10,,,,,0,0,0,,,,
2025-12-01 10:30,19,9,10,,,,,0,0,0,,,,
2025-12-01 10:45,10,7,3,,,,,0,0,0,,,,
2025-12-01 11:00,16,9,7,,,,,0,0,0,,,,
2025-12-01 11:15,17,10,7,,,,,0,0,0,,,,
2025-12-01 11:30,9,6,3,,,,,0,0,0,,,,
2025-12-01 11:45,13,8,5,,,,,0,0,0,,,,
2025-12-01 12:00,15,10,5,,,,,0,0,0,,,,
2025-12-01 12:15,16,8,8,,,,,0,0,0,,,,
2025-12-01 12:30,14,9,5,,,,,0,0,0,,,,
2025-12-01 12:45,27,15,12,,,,,0,0,0,,,,
2025-12-01 13:00,28,9,19,,,,,0,0,0,,,,
2025-12-01 13:15,25,9,16,,,,,0,0,0,,,,
2025-12-01 13:30,28,18,10,,,,,0,0,0,,,,
2025-12-01 13:45,22,9,13,,,,,0,0,0,,,,
2025-12-01 14:00,16,9,7,,,,,0,0,0,,,,
2025-12-01 14:15,27,10,17,,,,,0,0,0,,,,
2025-12-01 14:30,26,12,14,,,,,0,0,0,,,,
2025-12-01 14:45,25,12,13,,,,,0,0,0,,,,
2025-12-01 15:00,37,12,25,,,,,0,0,0,,,,
2025-12-01 15:15,37,21,16,,,,,0,0,0,,,,
2025-12-01 15:30,26,15,11,,,,,0,0,0,,,,
2025-12-01 15:45,45,16,29,,,,,0,0,0,,,,
2025-12-01 16:00,44,14,30,,,,,0,0,0,,,,
2025-12-01 16:15,33,11,22,,,,,0,0,0,,,,
2025-12-01 16:30,30,13,17,,,,,0,0,0,,,,
2025-12-01 16:45,20,5,15,,,,,0,0,0,,,,
2025-12-01 17:00,36,13,23,,,,,0,0,0,,,,
2025-12-01 17:15,46,9,37,,,,,0,0,0,,,,
2025-12-01 17:30,26,7,19,,,,,0,0,0,,,,
2025-12-01 17:45,22,9,13,,,,,0,0,0,,,,
2025-12-01 18:00,16,5,11,,,,,0,0,0,,,,
2025-12-01 18:15,12,1,11,,,,,0,0,0,,,,
2025-12-01 18:30,14,5,9,,,,,0,0,0,,,,
2025-12-01 18:45,25,7,18,,,,,0,0,0,,,,
2025-12-01 19:00,24,17,7,,,,,0,0,0,,,,
2025-12-01 19:15,25,21,4,,,,,0,0,0,,,,
2025-12-01 19:30,10,3,7,,,,,0,0,0,,,,
2025-12-01 19:45,10,2,8,,,,,0,0,0,,,,
2025-12-01 20:00,5,3,2,,,,,0,0,0,,,,
2025-12-01 20:15,12,6,6,,,,,0,0,0,,,,
2025-12-01 20:30,4,2,2,,,,,0,0,0,,,,
2025-12-01 20:45,5,1,4,,,,,0,0,0,,,,
2025-12-01 21:00,6,3,3,,,,,0,0,0,,,,
2025-12-01 21:15,3,3,0,,,,,0,0,0,,,,
2025-12-01 21:30,4,2,2,,,,,0,0,0,,,,
2025-12-01 21:45,1,0,1,,,,,0,0,0,,,,
2025-12-01 22:00,1,0,1,,,,,0,0,0,,,,
2025-12-01 22:15,3,3,0,,,,,0,0,0,,,,
2025-12-01 22:30,4,2,2,,,,,0,0,0,,,,
2025-12-01 22:45,6,0,6,,,,,0,0,0,,,,
2025-12-01 23:00,1,0,1,,,,,0,0,0,,,,
2025-12-01 23:15,0,0,0,,,,,0,0,0,,,,
2025-12-01 23:30,0,0,0,,,,,0,0,0,,,,
2025-12-01 23:45,1,1,0,,,,,0,0,0,,,,
2025-12-02 00:00,0,0,0,,,,,0,0,0,,,,
2025-12-02 00:15,0,0,0,,,,,0,0,0,,,,
2025-12-02 00:30,0,0,0,,,,,0,0,0,,,,
2025-12-02 00:45,0,0,0,,,,,0,0,0,,,,
2025-12-02 01:00,0,0,0,,,,,0,0,0,,,,
2025-12-02 01:15,0,0,0,,,,,0,0,0,,,,
2025-12-02 01:30,0,0,0,,,,,0,0,0,,,,
2025-12-02 01:45,0,0,0,,,,,0,0,0,,,,
2025-12-02 02:00,0,0,0,,,,,0,0,0,,,,
2025-12-02 02:15,0,0,0,,,,,0,0,0,,,,
2025-12-02 02:30,0,0,0,,,,,0,0,0,,,,
2025-12-02 02:45,0,0,0,,,,,0,0,0,,,,
2025-12-02 03:00,0,0,0,,,,,0,0,0,,,,
2025-12-02 03:15,0,0,0,,,,,0,0,0,,,,
2025-12-02 03:30,0,0,0,,,,,0,0,0,,,,
2025-12-02 03:45,1,1,0,,,,,0,0,0,,,,
2025-12-02 04:00,0,0,0,,,,,0,0,0,,,,
2025-12-02 04:15,0,0,0,,,,,0,0,0,,,,
2025-12-02 04:30,1,1,0,,,,,0,0,0,,,,
2025-12-02 04:45,0,0,0,,,,,0,0,0,,,,
2025-12-02 05:00,0,0,0,,,,,0,0,0,,,,
2025-12-02 05:15,3,2,1,,,,,0,0,0,,,,
2025-12-02 05:30,4,2,2,,,,,0,0,0,,,,
2025-12-02 05:45,6,3,3,,,,,0,0,0,,,,
2025-12-02 06:00,6,5,1,,,,,0,0,0,,,,
2025-12-02 06:15,10,7,3,,,,,0,0,0,,,,
2025-12-02 06:30,9,6,3,,,,,0,0,0,,,,
2025-12-02 06:45,10,9,1,,,,,0,0,0,,,,
2025-12-02 07:00,20,14,6,,,,,0,0,0,,,,
2025-12-02 07:15,41,30,11,,,,,0,0,0,,,,
2025-12-02 07:30,48,34,14,,,,,0,0,0,,,,
2025-12-02 07:45,48,30,18,,,,,0,0,0,,,,
2025-12-02 08:00,28,24,4,,,,,0,0,0,,,,
2025-12-02 08:15,21,15,6,,,,,0,0,0,,,,
2025-12-02 08:30,22,10,12,,,,,0,0,0,,,,
2025-12-02 08:45,17,12,5,,,,,0,0,0,,,,
2025-12-02 09:00,11,9,2,,,,,0,0,0,,,,
2025-12-02 09:15,10,7,3,,,,,0,0,0,,,,
2025-12-02 09:30,15,9,6,,,,,0,0,0,,,,
2025-12-02 09:45,17,15,2,,,,,0,0,0,,,,
2025-12-02 10:00,11,8,3,,,,,0,0,0,,,,
2025-12-02 10:15,3,3,0,,,,,0,0,0,,,,
2025-12-02 10:30,5,2,3,,,,,0,0,0,,,,
2025-12-02 10:45,1,0,1,,,,,0,0,0,,,,
2025-12-02 11:00,6,1,5,,,,,0,0,0,,,,
2025-12-02 11:15,4,3,1,,,,,0,0,0,,,,
2025-12-02 11:30,8,4,4,,,,,0,0,0,,,,
2025-12-02 11:45,13,5,8,,,,,0,0,0,,,,
2025-12-02 12:00,13,8,5,,,,,0,0,0,,,,
2025-12-02 12:15,6,2,4,,,,,0,0,0,,,,
2025-12-02 12:30,12,4,8,,,,,0,0,0,,,,
2025-12-02 12:45,11,3,8,,,,,0,0,0,,,,
2025-12-02 13:00,18,6,12,,,,,0,0,0,,,,
2025-12-02 13:15,28,6,22,,,,,0,0,0,,,,
2025-12-02 13:30,22,13,9,,,,,0,0,0,,,,
2025-12-02 13:45,15,4,11,,,,,0,0,0,,,,
2025-12-02 14:00,19,9,10,,,,,0,0,0,,,,
2025-12-02 14:15,24,8,16,,,,,0,0,0,,,,
2025-12-02 14:30,22,11,11,,,,,0,0,0,,,,
2025-12-02 14:45,17,11,6,,,,,0,0,0,,,,
2025-12-02 15:00,25,16,9,,,,,0,0,0,,,,
2025-12-02 15:15,14,6,8,,,,,0,0,0,,,,
2025-12-02 15:30,15,5,10,,,,,0,0,0,,,,
2025-12-02 15:45,18,3,15,,,,,0,0,0,,,,
2025-12-02 16:00,25,5,20,,,,,0,0,0,,,,
2025-12-02 16:15,27,9,18,,,,,0,0,0,,,,
2025-12-02 16:30,32,11,21,,,,,0,0,0,,,,
2025-12-02 16:45,25,15,10,,,,,0,0,0,,,,
2025-12-02 17:00,30,11,19,,,,,0,0,0,,,,
2025-12-02 17:15,29,9,20,,,,,0,0,0,,,,
2025-12-02 17:30,22,11,11,,,,,0,0,0,,,,
2025-12-02 17:45,24,6,18,,,,,0,0,0,,,,
2025-12-02 18:00,20,10,10,,,,,0,0,0,,,,
2025-12-02 18:15,23,8,15,,,,,0,0,0,,,,
2025-12-02 18:30,13,6,7,,,,,0,0,0,,,,
2025-12-02 18:45,13,3,10,,,,,0,0,0,,,,
2025-12-02 19:00,14,8,6,,,,,0,0,0,,,,
2025-12-02 19:15,9,3,6,,,,,0,0,0,,,,
2025-12-02 19:30,13,8,5,,,,,0,0,0,,,,
2025-12-02 19:45,13,3,10,,,,,0,0,0,,,,
2025-12-02 20:00,10,4,6,,,,,0,0,0,,,,
2025-12-02 20:15,8,2,6,,,,,0,0,0,,,,
2025-12-02 20:30,7,1,6,,,,,0,0,0,,,,
2025-12-02 20:45,14,11,3,,,,,0,0,0,,,,
2025-12-02 21:00,10,10,0,,,,,0,0,0,,,,
2025-12-02 21:15,2,0,2,,,,,0,0,0,,,,
2025-12-02 21:30,6,2,4,,,,,0,0,0,,,,
2025-12-02 21:45,8,5,3,,,,,0,0,0,,,,
2025-12-02 22:00,2,0,2,,,,,0,0,0,,,,
2025-12-02 22:15,4,3,1,,,,,0,0,0,,,,
2025-12-02 22:30,5,3,2,,,,,0,0,0,,,,
2025-12-02 22:45,3,2,1,,,,,0,0,0,,,,
2025-12-02 23:00,1,0,1,,,,,0,0,0,,,,
2025-12-02 23:15,2,0,2,,,,,0,0,0,,,,
2025-12-02 23:30,1,1,0,,,,,0,0,0,,,,
2025-12-02 23:45,0,0,0,,,,,0,0,0,,,,
2025-12-03 00:00,0,0,0,,,,,0,0,0,,,,
2025-12-03 00:15,0,0,0,,,,,0,0,0,,,,
2025-12-03 00:30,0,0,0,,,,,0,0,0,,,,
2025-12-03 00:45,0,0,0,,,,,0,0,0,,,,
2025-12-03 01:00,0,0,0,,,,,0,0,0,,,,
2025-12-03 01:15,1,0,1,,,,,0,0,0,,,,
2025-12-03 01:30,0,0,0,,,,,0,0,0,,,,
2025-12-03 01:45,0,0,0,,,,,0,0,0,,,,
2025-12-03 02:00,0,0,0,,,,,0,0,0,,,,
2025-12-03 02:15,0,0,0,,,,,0,0,0,,,,
2025-12-03 02:30,0,0,0,,,,,0,0,0,,,,
2025-12-03 02:45,0,0,0,,,,,0,0,0,,,,
2025-12-03 03:00,0,0,0,,,,,0,0,0,,,,
2025-12-03 03:15,0,0,0,,,,,0,0,0,,,,
2025-12-03 03:30,0,0,0,,,,,0,0,0,,,,
2025-12-03 03:45,0,0,0,,,,,0,0,0,,,,
2025-12-03 04:00,0,0,0,,,,,0,0,0,,,,
2025-12-03 04:15,0,0,0,,,,,0,0,0,,,,
2025-12-03 04:30,1,1,0,,,,,0,0,0,,,,
2025-12-03 04:45,1,1,0,,,,,0,0,0,,,,
2025-12-03 05:00,0,0,0,,,,,0,0,0,,,,
2025-12-03 05:15,1,1,0,,,,,0,0,0,,,,
2025-12-03 05:30,4,1,3,,,,,0,0,0,,,,
2025-12-03 05:45,7,4,3,,,,,0,0,0,,,,
2025-12-03 06:00,9,7,2,,,,,0,0,0,,,,
2025-12-03 06:15,3,3,0,,,,,0,0,0,,,,
2025-12-03 06:30,16,8,8,,,,,0,0,0,,,,
2025-12-03 06:45,15,6,9,,,,,0,0,0,,,,
2025-12-03 07:00,24,14,10,,,,,0,0,0,,,,
2025-12-03 07:15,39,35,4,,,,,0,0,0,,,,
2025-12-03 07:30,45,25,20,,,,,0,0,0,,,,
2025-12-03 07:45,44,26,18,,,,,0,0,0,,,,
2025-12-03 08:00,26,24,2,,,,,0,0,0,,,,
2025-12-03 08:15,26,19,7,,,,,0,0,0,,,,
2025-12-03 08:30,26,17,9,,,,,0,0,0,,,,
2025-12-03 08:45,26,19,7,,,,,0,0,0,,,,
2025-12-03 09:00,14,6,8,,,,,0,0,0,,,,
2025-12-03 09:15,19,12,7,,,,,0,0,0,,,,
2025-12-03 09:30,19,15,4,,,,,0,0,0,,,,
2025-12-03 09:45,13,8,5,,,,,0,0,0,,,,
2025-12-03 10:00,17,14,3,,,,,0,0,0,,,,
2025-12-03 10:15,18,10,8,,,,,0,0,0,,,,
2025-12-03 10:30,14,7,7,,,,,0,0,0,,,,
2025-12-03 10:45,20,13,7,,,,,0,0,0,,,,
2025-12-03 11:00,30,17,13,,,,,0,0,0,,,,
2025-12-03 11:15,11,8,3,,,,,0,0,0,,,,
2025-12-03 11:30,21,10,11,,,,,0,0,0,,,,
2025-12-03 11:45,10,8,2,,,,,0,0,0,,,,
2025-12-03 12:00,17,9,8,,,,,0,0,0,,,,
2025-12-03 12:15,14,5,9,,,,,0,0,0,,,,
2025-12-03 12:30,19,5,14,,,,,0,0,0,,,,
2025-12-03 12:45,14,7,7,,,,,0,0,0,,,,
2025-12-03 13:00,19,6,13,,,,,0,0,0,,,,
2025-12-03 13:15,31,13,18,,,,,0,0,0,,,,
2025-12-03 13:30,24,11,13,,,,,0,0,0,,,,
2025-12-03 13:45,12,4,8,,,,,0,0,0,,,,
2025-12-03 14:00,39,15,24,,,,,0,0,0,,,,
2025-12-03 14:15,19,6,13,,,,,0,0,0,,,,
2025-12-03 14:30,27,13,14,,,,,0,0,0,,,,
2025-12-03 14:45,22,8,14,,,,,0,0,0,,,,
2025-12-03 15:00,30,8,22,,,,,0,0,0,,,,
2025-12-03 15:15,37,18,19,,,,,0,0,0,,,,
2025-12-03 15:30,21,11,10,,,,,0,0,0,,,,
2025-12-03 15:45,40,16,24,,,,,0,0,0,,,,
2025-12-03 16:00,31,11,20,,,,,0,0,0,,,,
2025-12-03 16:15,31,12,19,,,,,0,0,0,,,,
2025-12-03 16:30,33,11,22,,,,,0,0,0,,,,
2025-12-03 16:45,29,7,22,,,,,0,0,0,,,,
2025-12-03 17:00,24,6,18,,,,,0,0,0,,,,
2025-12-03 17:15,24,9,15,,,,,0,0,0,,,,
2025-12-03 17:30,28,11,17,,,,,0,0,0,,,,
2025-12-03 17:45,34,10,24,,,,,0,0,0,,,,
2025-12-03 18:00,24,12,12,,,,,0,0,0,,,,
2025-12-03 18:15,23,13,10,,,,,0,0,0,,,,
2025-12-03 18:30,12,6,6,,,,,0,0,0,,,,
2025-12-03 18:45,14,6,8,,,,,0,0,0,,,,
2025-12-03 19:00,10,3,7,,,,,0,0,0,,,,
2025-12-03 19:15,11,5,6,,,,,0,0,0,,,,
2025-12-03 19:30,7,3,4,,,,,0,0,0,,,,
2025-12-03 19:45,16,13,3,,,,,0,0,0,,,,
2025-12-03 20:00,7,3,4,,,,,0,0,0,,,,
2025-12-03 20:15,9,2,7,,,,,0,0,0,,,,
2025-12-03 20:30,8,5,3,,,,,0,0,0,,,,
2025-12-03 20:45,6,2,4,,,,,0,0,0,,,,
2025-12-03 21:00,3,1,2,,,,,0,0,0,,,,
2025-12-03 21:15,8,3,5,,,,,0,0,0,,,,
2025-12-03 21:30,1,0,1,,,,,0,0,0,,,,
2025-12-03 21:45,7,3,4,,,,,0,0,0,,,,
2025-12-03 22:00,1,1,0,,,,,0,0,0,,,,
2025-12-03 22:15,3,1,2,,,,,0,0,0,,,,
2025-12-03 22:30,4,0,4,,,,,0,0,0,,,,
2025-12-03 22:45,2,0,2,,,,,0,0,0,,,,
2025-12-03 23:00,3,1,2,,,,,0,0,0,,,,
2025-12-03 23:15,0,0,0,,,,,0,0,0,,,,
2025-12-03 23:30,1,1,0,,,,,0,0,0,,,,
2025-12-03 23:45,2,0,2,,,,,0,0,0,,,,
2025-12-04 00:00,0,0,0,,,,,0,0,0,,,,
2025-12-04 00:15,0,0,0,,,,,0,0,0,,,,
2025-12-04 00:30,0,0,0,,,,,0,0,0,,,,
2025-12-04 00:45,0,0,0,,,,,0,0,0,,,,
2025-12-04 01:00,0,0,0,,,,,0,0,0,,,,
2025-12-04 01:15,1,0,1,,,,,0,0,0,,,,
2025-12-04 01:30,0,0,0,,,,,0,0,0,,,,
2025-12-04 01:45,0,0,0,,,,,0,0,0,,,,
2025-12-04 02:00,0,0,0,,,,,0,0,0,,,,
2025-12-04 02:15,0,0,0,,,,,0,0,0,,,,
2025-12-04 02:30,1,0,1,,,,,0,0,0,,,,
2025-12-04 02:45,0,0,0,,,,,0,0,0,,,,
2025-12-04 03:00,0,0,0,,,,,0,0,0,,,,
2025-12-04 03:15,0,0,0,,,,,0,0,0,,,,
2025-12-04 03:30,0,0,0,,,,,0,0,0,,,,
2025-12-04 03:45,0,0,0,,,,,0,0,0,,,,
2025-12-04 04:00,0,0,0,,,,,0,0,0,,,,
2025-12-04 04:15,0,0,0,,,,,0,0,0,,,,
2025-12-04 04:30,1,1,0,,,,,0,0,0,,,,
2025-12-04 04:45,0,0,0,,,,,0,0,0,,,,
2025-12-04 05:00,1,1,0,,,,,0,0,0,,,,
2025-12-04 05:15,0,0,0,,,,,0,0,0,,,,
2025-12-04 05:30,2,1,1,,,,,0,0,0,,,,
2025-12-04 05:45,2,2,0,,,,,0,0,0,,,,
2025-12-04 06:00,5,5,0,,,,,0,0,0,,,,
2025-12-04 06:15,6,5,1,,,,,0,0,0,,,,
2025-12-04 06:30,7,5,2,,,,,0,0,0,,,,
2025-12-04 06:45,8,5,3,,,,,0,0,0,,,,
2025-12-04 07:00,23,14,9,,,,,0,0,0,,,,
2025-12-04 07:15,33,28,5,,,,,0,0,0,,,,
2025-12-04 07:30,43,29,14,,,,,0,0,0,,,,
2025-12-04 07:45,37,26,11,,,,,0,0,0,,,,
2025-12-04 08:00,24,21,3,,,,,0,0,0,,,,
2025-12-04 08:15,28,19,9,,,,,0,0,0,,,,
2025-12-04 08:30,25,15,10,,,,,0,0,0,,,,
2025-12-04 08:45,10,7,3,,,,,0,0,0,,,,
2025-12-04 09:00,17,8,9,,,,,0,0,0,,,,
2025-12-04 09:15,17,11,6,,,,,0,0,0,,,,
2025-12-04 09:30,16,10,6,,,,,0,0,0,,,,
2025-12-04 09:45,11,9,2,,,,,0,0,0,,,,
2025-12-04 10:00,14,8,6,,,,,0,0,0,,,,
2025-12-04 10:15,9,6,3,,,,,0,0,0,,,,
2025-12-04 10:30,12,11,1,,,,,0,0,0,,,,
2025-12-04 10:45,11,6,5,,,,,0,0,0,,,,
2025-12-04 11:00,10,8,2,,,,,0,0,0,,,,
2025-12-04 11:15,5,3,2,,,,,0,0,0,,,,
2025-12-04 11:30,13,7,6,,,,,0,0,0,,,,
2025-12-04 11:45,26,16,10,,,,,0,0,0,,,,
2025-12-04 12:00,10,6,4,,,,,0,0,0,,,,
2025-12-04 12:15,11,5,6,,,,,0,0,0,,,,
2025-12-04 12:30,15,7,8,,,,,0,0,0,,,,
2025-12-04 12:45,15,6,9,,,,,0,0,0,,,,
2025-12-04 13:00,20,7,13,,,,,0,0,0,,,,
2025-12-04 13:15,25,10,15,,,,,0,0,0,,,,
2025-12-04 13:30,21,13,8,,,,,0,0,0,,,,
2025-12-04 13:45,22,8,14,,,,,0,0,0,,,,
2025-12-04 14:00,19,6,13,,,,,0,0,0,,,,
2025-12-04 14:15,24,11,13,,,,,0,0,0,,,,
2025-12-04 14:30,26,13,13,,,,,0,0,0,,,,
2025-12-04 14:45,32,18,14,,,,,0,0,0,,,,
2025-12-04 15:00,24,13,11,,,,,0,0,0,,,,
2025-12-04 15:15,34,16,18,,,,,0,0,0,,,,
2025-12-04 15:30,38,12,26,,,,,0,0,0,,,,
2025-12-04 15:45,43,8,35,,,,,0,0,0,,,,
2025-12-04 16:00,41,16,25,,,,,0,0,0,,,,
2025-12-04 16:15,47,18,29,,,,,0,0,0,,,,
2025-12-04 16:30,34,17,17,,,,,0,0,0,,,,
2025-12-04 16:45,30,17,13,,,,,0,0,0,,,,
2025-12-04 17:00,26,11,15,,,,,0,0,0,,,,
2025-12-04 17:15,22,10,12,,,,,0,0,0,,,,
2025-12-04 17:30,25,5,20,,,,,0,0,0,,,,
2025-12-04 17:45,26,6,20,,,,,0,0,0,,,,
2025-12-04 18:00,19,7,12,,,,,0,0,0,,,,
2025-12-04 18:15,16,12,4,,,,,0,0,0,,,,
2025-12-04 18:30,21,9,12,,,,,0,0,0,,,,
2025-12-04 18:45,13,3,10,,,,,0,0,0,,,,
2025-12-04 19:00,17,10,7,,,,,0,0,0,,,,
2025-12-04 19:15,6,1,5,,,,,0,0,0,,,,
2025-12-04 19:30,21,9,12,,,,,0,0,0,,,,
2025-12-04 19:45,9,3,6,,,,,0,0,0,,,,
2025-12-04 20:00,12,3,9,,,,,0,0,0,,,,
2025-12-04 20:15,5,4,1,,,,,0,0,0,,,,
2025-12-04 20:30,5,0,5,,,,,0,0,0,,,,
2025-12-04 20:45,9,3,6,,,,,0,0,0,,,,
2025-12-04 21:00,14,11,3,,,,,0,0,0,,,,
2025-12-04 21:15,9,2,7,,,,,0,0,0,,,,
2025-12-04 21:30,5,3,2,,,,,0,0,0,,,,
2025-12-04 21:45,8,3,5,,,,,0,0,0,,,,
2025-12-04 22:00,4,1,3,,,,,0,0,0,,,,
2025-12-04 22:15,5,3,2,,,,,0,0,0,,,,
2025-12-04 22:30,4,3,1,,,,,0,0,0,,,,
2025-12-04 22:45,2,0,2,,,,,0,0,0,,,,
2025-12-04 23:00,1,1,0,,,,,0,0,0,,,,
2025-12-04 23:15,5,3,2,,,,,0,0,0,,,,
2025-12-04 23:30,2,0,2,,,,,0,0,0,,,,
2025-12-04 23:45,0,0,0,,,,,0,0,0,,,,
2025-12-05 00:00,1,0,1,,,,,0,0,0,,,,
2025-12-05 00:15,5,2,3,,,,,0,0,0,,,,
2025-12-05 00:30,2,0,2,,,,,0,0,0,,,,
2025-12-05 00:45,0,0,0,,,,,0,0,0,,,,
2025-12-05 01:00,0,0,0,,,,,0,0,0,,,,
2025-12-05 01:15,0,0,0,,,,,0,0,0,,,,
2025-12-05 01:30,0,0,0,,,,,0,0,0,,,,
2025-12-05 01:45,0,0,0,,,,,0,0,0,,,,
2025-12-05 02:00,0,0,0,,,,,0,0,0,,,,
2025-12-05 02:15,0,0,0,,,,,0,0,0,,,,
2025-12-05 02:30,0,0,0,,,,,0,0,0,,,,
2025-12-05 02:45,2,1,1,,,,,0,0,0,,,,
2025-12-05 03:00,0,0,0,,,,,0,0,0,,,,
2025-12-05 03:15,0,0,0,,,,,0,0,0,,,,
2025-12-05 03:30,0,0,0,,,,,0,0,0,,,,
2025-12-05 03:45,0,0,0,,,,,0,0,0,,,,
2025-12-05 04:00,0,0,0,,,,,0,0,0,,,,
2025-12-05 04:15,0,0,0,,,,,0,0,0,,,,
2025-12-05 04:30,0,0,0,,,,,0,0,0,,,,
2025-12-05 04:45,0,0,0,,,,,0,0,0,,,,
2025-12-05 05:00,2,1,1,,,,,0,0,0,,,,
2025-12-05 05:15,0,0,0,,,,,0,0,0,,,,
2025-12-05 05:30,3,0,3,,,,,0,0,0,,,,
2025-12-05 05:45,6,4,2,,,,,0,0,0,,,,
2025-12-05 06:00,6,5,1,,,,,0,0,0,,,,
2025-12-05 06:15,8,6,2,,,,,0,0,0,,,,
2025-12-05 06:30,10,4,6,,,,,0,0,0,,,,
2025-12-05 06:45,14,9,5,,,,,0,0,0,,,,
2025-12-05 07:00,15,8,7,,,,,0,0,0,,,,
2025-12-05 07:15,39,28,11,,,,,0,0,0,,,,
2025-12-05 07:30,34,28,6,,,,,0,0,0,,,,
2025-12-05 07:45,36,24,12,,,,,0,0,0,,,,
2025-12-05 08:00,18,14,4,,,,,0,0,0,,,,
2025-12-05 08:15,18,12,6,,,,,0,0,0,,,,
2025-12-05 08:30,16,9,7,,,,,0,0,0,,,,
2025-12-05 08:45,8,5,3,,,,,0,0,0,,,,
2025-12-05 09:00,8,7,1,,,,,0,0,0,,,,
2025-12-05 09:15,8,5,3,,,,,0,0,0,,,,
2025-12-05 09:30,14,4,10,,,,,0,0,0,,,,
2025-12-05 09:45,8,4,4,,,,,0,0,0,,,,
2025-12-05 10:00,4,3,1,,,,,0,0,0,,,,
2025-12-05 10:15,8,4,4,,,,,0,0,0,,,,
2025-12-05 10:30,5,3,2,,,,,0,0,0,,,,
2025-12-05 10:45,15,9,6,,,,,0,0,0,,,,
2025-12-05 11:00,6,3,3,,,,,0,0,0,,,,
2025-12-05 11:15,7,5,2,,,,,0,0,0,,,,
