Datetime,100034983 (Warendorfer Straße),101034983 (Warendorfer Straße stadteinwärts),102034983 (Warendorfer Straße stadtauswärts),100034983-status,101034983-status,102034983-status
2023-06-01 00:00,22,4,18,0,0,0
2023-06-01 00:15,11,4,7,0,0,0
2023-06-01 00:30,15,3,12,0,0,0
2023-06-01 00:45,7,3,4,0,0,0
2023-06-01 01:00,8,4,4,0,0,0
2023-06-01 01:15,2,2,0,0,0,0
2023-06-01 01:30,3,1,2,0,0,0
2023-06-01 01:45,6,2,4,0,0,0
2023-06-01 02:00,5,1,4,0,0,0
2023-06-01 02:15,1,0,1,0,0,0
2023-06-01 02:30,0,0,0,0,0,0
2023-06-01 02:45,3,1,2,0,0,0
2023-06-01 03:00,1,0,1,0,0,0
2023-06-01 03:15,5,1,4,0,0,0
2023-06-01 03:30,4,3,1,0,0,0
2023-06-01 03:45,1,0,1,0,0,0
2023-06-01 04:00,1,0,1,0,0,0
2023-06-01 04:15,2,2,0,0,0,0
2023-06-01 04:30,2,1,1,0,0,0
2023-06-01 04:45,4,2,2,0,0,0
2023-06-01 05:00,3,2,1,0,0,0
2023-06-01 05:15,4,1,3,0,0,0
2023-06-01 05:30,25,13,12,0,0,0
2023-06-01 05:45,30,13,17,0,0,0
2023-06-01 06:00,25,16,9,0,0,0
2023-06-01 06:15,41,24,17,0,0,0
2023-06-01 06:30,56,36,20,0,0,0
2023-06-01 06:45,68,38,30,0,0,0
2023-06-01 07:00,84,55,29,0,0,0
2023-06-01 07:15,157,122,35,0,0,0
2023-06-01 07:30,279,214,65,0,0,0
2023-06-01 07:45,218,149,69,0,0,0
2023-06-01 08:00,168,124,44,0,0,0
2023-06-01 08:15,179,142,37,0,0,0
2023-06-01 08:30,169,128,41,0,0,0
2023-06-01 08:45,168,131,37,0,0,0
2023-06-01 09:00,105,85,20,0,0,0
2023-06-01 09:15,113,85,28,0,0,0
2023-06-01 09:30,101,75,26,0,0,0
2023-06-01 09:45,117,82,35,0,0,0
2023-06-01 10:00,119,89,30,0,0,0
2023-06-01 10:15,98,71,27,0,0,0
2023-06-01 10:30,101,69,32,0,0,0
2023-06-01 10:45,106,75,31,0,0,0
2023-06-01 11:00,90,62,28,0,0,0
2023-06-01 11:15,103,66,37,0,0,0
2023-06-01 11:30,90,64,26,0,0,0
2023-06-01 11:45,87,58,29,0,0,0
2023-06-01 12:00,116,75,41,0,0,0
2023-06-01 12:15,124,73,51,0,0,0
2023-06-01 12:30,114,74,40,0,0,0
2023-06-01 12:45,120,72,48,0,0,0
2023-06-01 13:00,118,73,45,0,0,0
2023-06-01 13:15,116,66,50,0,0,0
2023-06-01 13:30,108,74,34,0,0,0
2023-06-01 13:45,129,62,67,0,0,0
2023-06-01 14:00,107,53,54,0,0,0
2023-06-01 14:15,133,84,49,0,0,0
2023-06-01 14:30,124,77,47,0,0,0
2023-06-01 14:45,136,90,46,0,0,0
2023-06-01 15:00,175,117,58,0,0,0
2023-06-01 15:15,173,110,63,0,0,0
2023-06-01 15:30,151,101,50,0,0,0
2023-06-01 15:45,143,98,45,0,0,0
2023-06-01 16:00,163,89,74,0,0,0
2023-06-01 16:15,174,101,73,0,0,0
2023-06-01 16:30,148,88,60,0,0,0
2023-06-01 16:45,189,125,64,0,0,0
2023-06-01 17:00,189,103,86,0,0,0
2023-06-01 17:15,174,95,79,0,0,0
2023-06-01 17:30,168,105,63,0,0,0
2023-06-01 17:45,188,94,94,0,0,0
2023-06-01 18:00,157,84,73,0,0,0
2023-06-01 18:15,149,85,64,0,0,0
2023-06-01 18:30,135,77,58,0,0,0
2023-06-01 18:45,150,83,67,0,0,0
2023-06-01 19:00,120,67,53,0,0,0
2023-06-01 19:15,99,61,38,0,0,0
2023-06-01 19:30,70,44,26,0,0,0
2023-06-01 19:45,82,50,32,0,0,0
2023-06-01 20:00,88,42,46,0,0,0
2023-06-01 20:15,57,27,30,0,0,0
2023-06-01 20:30,65,38,27,0,0,0
2023-06-01 20:45,48,19,29,0,0,0
2023-06-01 21:00,68,36,32,0,0,0
2023-06-01 21:15,64,29,35,0,0,0
2023-06-01 21:30,48,19,29,0,0,0
2023-06-01 21:45,52,22,30,0,0,0
2023-06-01 22:00,52,29,23,0,0,0
2023-06-01 22:15,39,14,25,0,0,0
2023-06-01 22:30,44,22,22,0,0,0
2023-06-01 22:45,47,23,24,0,0,0
2023-06-01 23:00,34,11,23,0,0,0
2023-06-01 23:15,26,15,11,0,0,0
2023-06-01 23:30,22,9,13,0,0,0
2023-06-01 23:45,8,3,5,0,0,0
2023-06-02 00:00,13,6,7,0,0,0
2023-06-02 00:15,15,10,5,0,0,0
2023-06-02 00:30,17,6,11,0,0,0
2023-06-02 00:45,5,3,2,0,0,0
2023-06-02 01:00,4,1,3,0,0,0
2023-06-02 01:15,7,3,4,0,0,0
2023-06-02 01:30,10,6,4,0,0,0
2023-06-02 01:45,8,2,6,0,0,0
2023-06-02 02:00,7,5,2,0,0,0
2023-06-02 02:15,1,0,1,0,0,0
2023-06-02 02:30,2,1,1,0,0,0
2023-06-02 02:45,0,0,0,0,0,0
2023-06-02 03:00,2,0,2,0,0,0
2023-06-02 03:15,3,0,3,0,0,0
2023-06-02 03:30,2,1,1,0,0,0
2023-06-02 03:45,0,0,0,0,0,0
2023-06-02 04:00,1,0,1,0,0,0
2023-06-02 04:15,0,0,0,0,0,0
2023-06-02 04:30,5,5,0,0,0,0
2023-06-02 04:45,2,1,1,0,0,0
2023-06-02 05:00,3,3,0,0,0,0
2023-06-02 05:15,7,5,2,0,0,0
2023-06-02 05:30,18,13,5,0,0,0
2023-06-02 05:45,21,10,11,0,0,0
2023-06-02 06:00,18,14,4,0,0,0
2023-06-02 06:15,37,24,13,0,0,0
2023-06-02 06:30,52,29,23,0,0,0
2023-06-02 06:45,49,32,17,0,0,0
2023-06-02 07:00,75,52,23,0,0,0
2023-06-02 07:15,163,126,37,0,0,0
2023-06-02 07:30,241,199,42,0,0,0
2023-06-02 07:45,181,136,45,0,0,0
2023-06-02 08:00,134,97,37,0,0,0
2023-06-02 08:15,137,97,40,0,0,0
2023-06-02 08:30,147,121,26,0,0,0
2023-06-02 08:45,160,131,29,0,0,0
2023-06-02 09:00,100,78,22,0,0,0
2023-06-02 09:15,113,87,26,0,0,0
2023-06-02 09:30,90,61,29,0,0,0
2023-06-02 09:45,122,90,32,0,0,0
2023-06-02 10:00,88,57,31,0,0,0
2023-06-02 10:15,116,82,34,0,0,0
2023-06-02 10:30,106,66,40,0,0,0
2023-06-02 10:45,115,73,42,0,0,0
2023-06-02 11:00,120,73,47,0,0,0
2023-06-02 11:15,108,67,41,0,0,0
2023-06-02 11:30,114,82,32,0,0,0
2023-06-02 11:45,107,74,33,0,0,0
2023-06-02 12:00,123,71,52,0,0,0
2023-06-02 12:15,116,70,46,0,0,0
2023-06-02 12:30,129,73,56,0,0,0
2023-06-02 12:45,132,78,54,0,0,0
2023-06-02 13:00,135,82,53,0,0,0
2023-06-02 13:15,141,75,66,0,0,0
2023-06-02 13:30,135,73,62,0,0,0
2023-06-02 13:45,144,93,51,0,0,0
2023-06-02 14:00,139,68,71,0,0,0
2023-06-02 14:15,145,82,63,0,0,0
2023-06-02 14:30,149,77,72,0,0,0
2023-06-02 14:45,136,93,43,0,0,0
2023-06-02 15:00,136,82,54,0,0,0
2023-06-02 15:15,159,104,55,0,0,0
2023-06-02 15:30,163,103,60,0,0,0
2023-06-02 15:45,162,100,62,0,0,0
2023-06-02 16:00,130,80,50,0,0,0
2023-06-02 16:15,141,103,38,0,0,0
2023-06-02 16:30,148,92,56,0,0,0
2023-06-02 16:45,152,88,64,0,0,0
2023-06-02 17:00,130,76,54,0,0,0
2023-06-02 17:15,141,84,57,0,0,0
2023-06-02 17:30,155,101,54,0,0,0
2023-06-02 17:45,132,83,49,0,0,0
2023-06-02 18:00,131,85,46,0,0,0
2023-06-02 18:15,127,66,61,0,0,0
2023-06-02 18:30,111,65,46,0,0,0
2023-06-02 18:45,139,84,55,0,0,0
2023-06-02 19:00,102,50,52,0,0,0
2023-06-02 19:15,121,69,52,0,0,0
2023-06-02 19:30,115,74,41,0,0,0
2023-06-02 19:45,74,44,30,0,0,0
2023-06-02 20:00,114,74,40,0,0,0
2023-06-02 20:15,66,42,24,0,0,0
2023-06-02 20:30,69,45,24,0,0,0
2023-06-02 20:45,56,30,26,0,0,0
2023-06-02 21:00,61,41,20,0,0,0
2023-06-02 21:15,52,34,18,0,0,0
2023-06-02 21:30,46,27,19,0,0,0
2023-06-02 21:45,50,22,28,0,0,0
2023-06-02 22:00,51,25,26,0,0,0
2023-06-02 22:15,48,27,21,0,0,0
2023-06-02 22:30,52,29,23,0,0,0
2023-06-02 22:45,30,6,24,0,0,0
2023-06-02 23:00,43,22,21,0,0,0
2023-06-02 23:15,32,12,20,0,0,0
2023-06-02 23:30,33,12,21,0,0,0
2023-06-02 23:45,39,18,21,0,0,0
2023-06-03 00:00,37,21,16,0,0,0
2023-06-03 00:15,26,12,14,0,0,0
2023-06-03 00:30,13,7,6,0,0,0
2023-06-03 00:45,29,14,15,0,0,0
2023-06-03 01:00,23,11,12,0,0,0
2023-06-03 01:15,16,9,7,0,0,0
2023-06-03 01:30,24,12,12,0,0,0
2023-06-03 01:45,20,11,9,0,0,0
2023-06-03 02:00,14,3,11,0,0,0
2023-06-03 02:15,6,2,4,0,0,0
2023-06-03 02:30,14,6,8,0,0,0
2023-06-03 02:45,8,2,6,0,0,0
2023-06-03 03:00,11,7,4,0,0,0
2023-06-03 03:15,8,2,6,0,0,0
2023-06-03 03:30,2,1,1,0,0,0
2023-06-03 03:45,4,2,2,0,0,0
2023-06-03 04:00,4,1,3,0,0,0
2023-06-03 04:15,8,2,6,0,0,0
2023-06-03 04:30,1,1,0,0,0,0
2023-06-03 04:45,4,2,2,0,0,0
2023-06-03 05:00,6,5,1,0,0,0
2023-06-03 05:15,7,7,0,0,0,0
2023-06-03 05:30,8,6,2,0,0,0
2023-06-03 05:45,12,8,4,0,0,0
2023-06-03 06:00,1,0,1,0,0,0
2023-06-03 06:15,9,5,4,0,0,0
2023-06-03 06:30,10,4,6,0,0,0
2023-06-03 06:45,22,14,8,0,0,0
2023-06-03 07:00,9,8,1,0,0,0
2023-06-03 07:15,14,10,4,0,0,0
2023-06-03 07:30,32,24,8,0,0,0
2023-06-03 07:45,34,26,8,0,0,0
2023-06-03 08:00,34,26,8,0,0,0
2023-06-03 08:15,52,31,21,0,0,0
2023-06-03 08:30,63,45,18,0,0,0
2023-06-03 08:45,78,47,31,0,0,0
2023-06-03 09:00,68,47,21,0,0,0
2023-06-03 09:15,92,66,26,0,0,0
2023-06-03 09:30,86,63,23,0,0,0
2023-06-03 09:45,159,137,22,0,0,0
2023-06-03 10:00,122,95,27,0,0,0
2023-06-03 10:15,144,110,34,0,0,0
2023-06-03 10:30,150,113,37,0,0,0
2023-06-03 10:45,190,134,56,0,0,0
2023-06-03 11:00,126,83,43,0,0,0
2023-06-03 11:15,154,102,52,0,0,0
2023-06-03 11:30,169,116,53,0,0,0
2023-06-03 11:45,150,104,46,0,0,0
2023-06-03 12:00,131,97,34,0,0,0
2023-06-03 12:15,178,104,74,0,0,0
2023-06-03 12:30,149,103,46,0,0,0
2023-06-03 12:45,144,96,48,0,0,0
2023-06-03 13:00,133,91,42,0,0,0
2023-06-03 13:15,151,111,40,0,0,0
2023-06-03 13:30,164,106,58,0,0,0
2023-06-03 13:45,146,97,49,0,0,0
2023-06-03 14:00,180,113,67,0,0,0
2023-06-03 14:15,141,78,63,0,0,0
2023-06-03 14:30,133,90,43,0,0,0
2023-06-03 14:45,180,119,61,0,0,0
2023-06-03 15:00,179,132,47,0,0,0
2023-06-03 15:15,163,122,41,0,0,0
2023-06-03 15:30,120,75,45,0,0,0
2023-06-03 15:45,170,115,55,0,0,0
2023-06-03 16:00,126,78,48,0,0,0
2023-06-03 16:15,138,87,51,0,0,0
2023-06-03 16:30,122,78,44,0,0,0
2023-06-03 16:45,113,68,45,0,0,0
