Datetime,100034983 (Warendorfer Straße),101034983 (Warendorfer Straße stadteinwärts),102034983 (Warendorfer Straße stadtauswärts),100034983-status,101034983-status,102034983-status
2023-04-01 00:00,21,11,10,0,0,0
2023-04-01 00:15,18,12,6,0,0,0
2023-04-01 00:30,13,7,6,0,0,0
2023-04-01 00:45,28,16,12,0,0,0
2023-04-01 01:00,14,1,13,0,0,0
2023-04-01 01:15,8,0,8,0,0,0
2023-04-01 01:30,13,3,10,0,0,0
2023-04-01 01:45,16,8,8,0,0,0
2023-04-01 02:00,14,3,11,0,0,0
2023-04-01 02:15,7,0,7,0,0,0
2023-04-01 02:30,14,4,10,0,0,0
2023-04-01 02:45,6,0,6,0,0,0
2023-04-01 03:00,6,0,6,0,0,0
2023-04-01 03:15,6,0,6,0,0,0
2023-04-01 03:30,4,2,2,0,0,0
2023-04-01 03:45,5,5,0,0,0,0
2023-04-01 04:00,2,0,2,0,0,0
2023-04-01 04:15,4,3,1,0,0,0
2023-04-01 04:30,2,1,1,0,0,0
2023-04-01 04:45,1,0,1,0,0,0
2023-04-01 05:00,6,4,2,0,0,0
2023-04-01 05:15,3,2,1,0,0,0
2023-04-01 05:30,9,7,2,0,0,0
2023-04-01 05:45,9,5,4,0,0,0
2023-04-01 06:00,3,2,1,0,0,0
2023-04-01 06:15,5,2,3,0,0,0
2023-04-01 06:30,9,6,3,0,0,0
2023-04-01 06:45,11,9,2,0,0,0
2023-04-01 07:00,10,8,2,0,0,0
2023-04-01 07:15,6,4,2,0,0,0
2023-04-01 07:30,14,8,6,0,0,0
2023-04-01 07:45,10,5,5,0,0,0
2023-04-01 08:00,14,10,4,0,0,0
2023-04-01 08:15,16,15,1,0,0,0
2023-04-01 08:30,38,33,5,0,0,0
2023-04-01 08:45,34,25,9,0,0,0
2023-04-01 09:00,14,11,3,0,0,0
2023-04-01 09:15,42,34,8,0,0,0
2023-04-01 09:30,49,35,14,0,0,0
2023-04-01 09:45,84,64,20,0,0,0
