Datetime,300037925 (Goldstraße),353413828 (Goldstraße [Bike Stadteinwärts]),353413829 (Goldstraße [Bike Stadtauswärts]),300037925-status,353413828-status,353413829-status
2024-11-03 02:15,3,0,3,0,0,0
2024-11-03 02:30,0,0,0,0,0,0
2024-11-03 02:45,1,1,0,0,0,0
2024-11-03 03:00,2,1,1,0,0,0
2024-11-03 03:15,0,0,0,0,0,0
2024-11-03 03:30,0,0,0,0,0,0
2024-11-03 03:45,0,0,0,0,0,0
2024-11-03 04:00,1,0,1,0,0,0
2024-11-03 04:15,0,0,0,0,0,0
2024-11-03 04:30,0,0,0,0,0,0
2024-11-03 04:45,0,0,0,0,0,0
2024-11-03 05:00,0,0,0,0,0,0
2024-11-03 05:15,2,0,2,0,0,0
2024-11-03 05:30,3,3,0,0,0,0
2024-11-03 05:45,4,1,3,0,0,0
2024-11-03 06:00,0,0,0,0,0,0
2024-11-03 06:15,2,1,1,0,0,0
2024-11-03 06:30,2,1,1,0,0,0
2024-11-03 06:45,1,1,0,0,0,0
2024-11-03 07:00,0,0,0,0,0,0
2024-11-03 07:15,0,0,0,0,0,0
2024-11-03 07:30,1,1,0,0,0,0
2024-11-03 07:45,4,2,2,0,0,0
2024-11-03 08:00,4,3,1,0,0,0
2024-11-03 08:15,6,1,5,0,0,0
2024-11-03 08:30,2,1,1,0,0,0
2024-11-03 08:45,6,3,3,0,0,0
2024-11-03 09:00,1,1,0,0,0,0
2024-11-03 09:15,12,8,4,0,0,0
2024-11-03 09:30,13,10,3,0,0,0
2024-11-03 09:45,13,8,5,0,0,0
2024-11-03 10:00,8,8,0,0,0,0
2024-11-03 10:15,9,5,4,0,0,0
2024-11-03 10:30,6,5,1,0,0,0
2024-11-03 10:45,5,5,0,0,0,0
2024-11-03 11:00,8,4,4,0,0,0
2024-11-03 11:15,10,4,6,0,0,0
2024-11-03 11:30,16,13,3,0,0,0
2024-11-03 11:45,15,7,8,0,0,0
2024-11-03 12:00,7,4,3,0,0,0
2024-11-03 12:15,14,8,6,0,0,0
2024-11-03 12:30,21,12,9,0,0,0
2024-11-03 12:45,18,8,10,0,0,0
2024-11-03 13:00,19,16,3,0,0,0
2024-11-03 13:15,17,7,10,0,0,0
2024-11-03 13:30,25,15,10,0,0,0
2024-11-03 13:45,21,15,6,0,0,0
2024-11-03 14:00,12,9,3,0,0,0
2024-11-03 14:15,10,6,4,0,0,0
2024-11-03 14:30,21,9,12,0,0,0
2024-11-03 14:45,20,13,7,0,0,0
2024-11-03 15:00,23,16,7,0,0,0
2024-11-03 15:15,17,11,6,0,0,0
2024-11-03 15:30,29,12,17,0,0,0
2024-11-03 15:45,22,10,12,0,0,0
2024-11-03 16:00,16,4,12,0,0,0
2024-11-03 16:15,31,22,9,0,0,0
2024-11-03 16:30,13,6,7,0,0,0
2024-11-03 16:45,23,11,12,0,0,0
2024-11-03 17:00,23,9,14,0,0,0
2024-11-03 17:15,24,13,11,0,0,0
2024-11-03 17:30,12,8,4,0,0,0
2024-11-03 17:45,15,8,7,0,0,0
2024-11-03 18:00,21,11,10,0,0,0
2024-11-03 18:15,16,4,12,0,0,0
2024-11-03 18:30,17,10,7,0,0,0
2024-11-03 18:45,9,4,5,0,0,0
2024-11-03 19:00,13,3,10,0,0,0
2024-11-03 19:15,10,5,5,0,0,0
2024-11-03 19:30,2,0,2,0,0,0
2024-11-03 19:45,1,1,0,0,0,0
2024-11-03 20:00,5,1,4,0,0,0
2024-11-03 20:15,1,1,0,0,0,0
2024-11-03 20:30,4,2,2,0,0,0
2024-11-03 20:45,6,0,6,0,0,0
2024-11-03 21:00,2,1,1,0,0,0
2024-11-03 21:15,1,0,1,0,0,0
2024-11-03 21:30,4,2,2,0,0,0
2024-11-03 21:45,8,2,6,0,0,0
2024-11-03 22:00,5,3,2,0,0,0
2024-11-03 22:15,2,0,2,0,0,0
2024-11-03 22:30,2,1,1,0,0,0
2024-11-03 22:45,1,1,0,0,0,0
2024-11-03 23:00,1,0,1,0,0,0
2024-11-03 23:15,0,0,0,0,0,0
2024-11-03 23:30,1,0,1,0,0,0
2024-11-03 23:45,0,0,0,0,0,0
