Datetime,300037925 (Goldstraße),353413828 (Goldstraße [Bike Stadteinwärts]),353413829 (Goldstraße [Bike Stadtauswärts]),300037925-status,353413828-status,353413829-status
2024-12-01 13:00,15,9,6,0,0,0
2024-12-01 13:15,21,7,14,0,0,0
2024-12-01 13:30,11,7,4,0,0,0
2024-12-01 13:45,21,12,9,0,0,0
2024-12-01 14:00,19,14,5,0,0,0
2024-12-01 14:15,19,13,6,0,0,0
2024-12-01 14:30,25,11,14,0,0,0
2024-12-01 14:45,26,19,7,0,0,0
2024-12-01 15:00,16,6,10,0,0,0
2024-12-01 15:15,33,23,10,0,0,0
2024-12-01 15:30,24,14,10,0,0,0
2024-12-01 15:45,32,24,8,0,0,0
2024-12-01 16:00,26,15,11,0,0,0
2024-12-01 16:15,21,13,8,0,0,0
2024-12-01 16:30,21,7,14,0,0,0
2024-12-01 16:45,26,13,13,0,0,0
2024-12-01 17:00,22,14,8,0,0,0
2024-12-01 17:15,30,11,19,0,0,0
2024-12-01 17:30,17,7,10,0,0,0
2024-12-01 17:45,36,15,21,0,0,0
2024-12-01 18:00,13,8,5,0,0,0
2024-12-01 18:15,17,8,9,0,0,0
2024-12-01 18:30,15,10,5,0,0,0
2024-12-01 18:45,21,12,9,0,0,0
2024-12-01 19:00,14,4,10,0,0,0
2024-12-01 19:15,11,3,8,0,0,0
2024-12-01 19:30,8,5,3,0,0,0
2024-12-01 19:45,12,9,3,0,0,0
2024-12-01 20:00,12,0,12,0,0,0
2024-12-01 20:15,8,3,5,0,0,0
2024-12-01 20:30,8,4,4,0,0,0
2024-12-01 20:45,6,0,6,0,0,0
2024-12-01 21:00,5,0,5,0,0,0
2024-12-01 21:15,5,1,4,0,0,0
2024-12-01 21:30,8,4,4,0,0,0
2024-12-01 21:45,3,0,3,0,0,0
2024-12-01 22:00,5,0,5,0,0,0
2024-12-01 22:15,3,0,3,0,0,0
2024-12-01 22:30,3,1,2,0,0,0
2024-12-01 22:45,3,3,0,0,0,0
2024-12-01 23:00,3,2,1,0,0,0
2024-12-01 23:15,3,0,3,0,0,0
2024-12-01 23:30,1,0,1,0,0,0
2024-12-01 23:45,3,3,0,0,0,0
2024-12-02 00:00,1,1,0,0,0,0
2024-12-02 00:15,3,0,3,0,0,0
2024-12-02 00:30,0,0,0,0,0,0
2024-12-02 00:45,0,0,0,0,0,0
2024-12-02 01:00,0,0,0,0,0,0
2024-12-02 01:15,0,0,0,0,0,0
2024-12-02 01:30,0,0,0,0,0,0
2024-12-02 01:45,0,0,0,0,0,0
2024-12-02 02:00,0,0,0,0,0,0
2024-12-02 02:15,0,0,0,0,0,0
2024-12-02 02:30,0,0,0,0,0,0
2024-12-02 02:45,0,0,0,0,0,0
2024-12-02 03:00,0,0,0,0,0,0
2024-12-02 03:15,1,1,0,0,0,0
2024-12-02 03:30,0,0,0,0,0,0
2024-12-02 03:45,0,0,0,0,0,0
2024-12-02 04:00,0,0,0,0,0,0
2024-12-02 04:15,0,0,0,0,0,0
2024-12-02 04:30,1,1,0,0,0,0
2024-12-02 04:45,1,1,0,0,0,0
2024-12-02 05:00,1,1,0,0,0,0
2024-12-02 05:15,2,2,0,0,0,0
2024-12-02 05:30,2,2,0,0,0,0
2024-12-02 05:45,6,5,1,0,0,0
2024-12-02 06:00,4,3,1,0,0,0
2024-12-02 06:15,8,8,0,0,0,0
2024-12-02 06:30,14,10,4,0,0,0
2024-12-02 06:45,33,24,9,0,0,0
2024-12-02 07:00,25,24,1,0,0,0
2024-12-02 07:15,47,39,8,0,0,0
2024-12-02 07:30,88,84,4,0,0,0
2024-12-02 07:45,73,49,24,0,0,0
2024-12-02 08:00,40,29,11,0,0,0
2024-12-02 08:15,30,23,7,0,0,0
2024-12-02 08:30,59,35,24,0,0,0
2024-12-02 08:45,37,35,2,0,0,0
2024-12-02 09:00,43,24,19,0,0,0
2024-12-02 09:15,46,40,6,0,0,0
2024-12-02 09:30,26,21,5,0,0,0
2024-12-02 09:45,47,29,18,0,0,0
2024-12-02 10:00,22,14,8,0,0,0
2024-12-02 10:15,18,7,11,0,0,0
2024-12-02 10:30,27,12,15,0,0,0
2024-12-02 10:45,31,19,12,0,0,0
2024-12-02 11:00,14,7,7,0,0,0
2024-12-02 11:15,22,7,15,0,0,0
2024-12-02 11:30,31,8,23,0,0,0
2024-12-02 11:45,32,15,17,0,0,0
2024-12-02 12:00,19,8,11,0,0,0
2024-12-02 12:15,14,4,10,0,0,0
2024-12-02 12:30,21,7,14,0,0,0
2024-12-02 12:45,33,10,23,0,0,0
2024-12-02 13:00,53,20,33,0,0,0
2024-12-02 13:15,36,17,19,0,0,0
2024-12-02 13:30,22,9,13,0,0,0
2024-12-02 13:45,34,23,11,0,0,0
2024-12-02 14:00,25,10,15,0,0,0
2024-12-02 14:15,44,17,27,0,0,0
2024-12-02 14:30,44,23,21,0,0,0
2024-12-02 14:45,37,26,11,0,0,0
2024-12-02 15:00,38,16,22,0,0,0
2024-12-02 15:15,34,20,14,0,0,0
2024-12-02 15:30,43,18,25,0,0,0
2024-12-02 15:45,47,19,28,0,0,0
2024-12-02 16:00,53,28,25,0,0,0
2024-12-02 16:15,50,18,32,0,0,0
2024-12-02 16:30,34,12,22,0,0,0
2024-12-02 16:45,40,21,19,0,0,0
2024-12-02 17:00,45,26,19,0,0,0
2024-12-02 17:15,33,16,17,0,0,0
2024-12-02 17:30,51,24,27,0,0,0
2024-12-02 17:45,38,23,15,0,0,0
2024-12-02 18:00,50,22,28,0,0,0
2024-12-02 18:15,45,13,32,0,0,0
2024-12-02 18:30,27,14,13,0,0,0
2024-12-02 18:45,24,14,10,0,0,0
2024-12-02 19:00,29,9,20,0,0,0
2024-12-02 19:15,29,8,21,0,0,0
2024-12-02 19:30,21,8,13,0,0,0
2024-12-02 19:45,20,5,15,0,0,0
2024-12-02 20:00,18,4,14,0,0,0
2024-12-02 20:15,23,6,17,0,0,0
2024-12-02 20:30,13,4,9,0,0,0
2024-12-02 20:45,7,1,6,0,0,0
2024-12-02 21:00,8,3,5,0,0,0
2024-12-02 21:15,14,2,12,0,0,0
2024-12-02 21:30,11,1,10,0,0,0
2024-12-02 21:45,8,1,7,0,0,0
2024-12-02 22:00,5,1,4,0,0,0
2024-12-02 22:15,7,1,6,0,0,0
2024-12-02 22:30,5,0,5,0,0,0
2024-12-02 22:45,10,3,7,0,0,0
2024-12-02 23:00,3,1,2,0,0,0
2024-12-02 23:15,3,1,2,0,0,0
2024-12-02 23:30,1,0,1,0,0,0
2024-12-02 23:45,2,1,1,0,0,0
2024-12-03 00:00,2,0,2,0,0,0
2024-12-03 00:15,0,0,0,0,0,0
2024-12-03 00:30,0,0,0,0,0,0
2024-12-03 00:45,2,1,1,0,0,0
2024-12-03 01:00,0,0,0,0,0,0
2024-12-03 01:15,0,0,0,0,0,0
2024-12-03 01:30,0,0,0,0,0,0
2024-12-03 01:45,0,0,0,0,0,0
2024-12-03 02:00,0,0,0,0,0,0
2024-12-03 02:15,0,0,0,0,0,0
2024-12-03 02:30,0,0,0,0,0,0
2024-12-03 02:45,0,0,0,0,0,0
2024-12-03 03:00,0,0,0,0,0,0
2024-12-03 03:15,1,1,0,0,0,0
2024-12-03 03:30,0,0,0,0,0,0
2024-12-03 03:45,0,0,0,0,0,0
2024-12-03 04:00,1,1,0,0,0,0
2024-12-03 04:15,0,0,0,0,0,0
2024-12-03 04:30,1,1,0,0,0,0
2024-12-03 04:45,0,0,0,0,0,0
2024-12-03 05:00,7,1,6,0,0,0
2024-12-03 05:15,2,2,0,0,0,0
2024-12-03 05:30,3,3,0,0,0,0
2024-12-03 05:45,8,6,2,0,0,0
2024-12-03 06:00,2,2,0,0,0,0
2024-12-03 06:15,17,15,2,0,0,0
2024-12-03 06:30,21,6,15,0,0,0
2024-12-03 06:45,22,20,2,0,0,0
2024-12-03 07:00,18,18,0,0,0,0
2024-12-03 07:15,44,39,5,0,0,0
2024-12-03 07:30,92,81,11,0,0,0
2024-12-03 07:45,59,45,14,0,0,0
2024-12-03 08:00,42,30,12,0,0,0
2024-12-03 08:15,52,46,6,0,0,0
2024-12-03 08:30,47,32,15,0,0,0
2024-12-03 08:45,34,28,6,0,0,0
2024-12-03 09:00,41,32,9,0,0,0
2024-12-03 09:15,22,20,2,0,0,0
2024-12-03 09:30,38,32,6,0,0,0
2024-12-03 09:45,43,31,12,0,0,0
2024-12-03 10:00,32,21,11,0,0,0
2024-12-03 10:15,18,10,8,0,0,0
2024-12-03 10:30,25,19,6,0,0,0
2024-12-03 10:45,28,15,13,0,0,0
2024-12-03 11:00,18,14,4,0,0,0
2024-12-03 11:15,33,16,17,0,0,0
2024-12-03 11:30,27,13,14,0,0,0
2024-12-03 11:45,32,20,12,0,0,0
2024-12-03 12:00,24,14,10,0,0,0
2024-12-03 12:15,33,15,18,0,0,0
2024-12-03 12:30,28,17,11,0,0,0
2024-12-03 12:45,40,13,27,0,0,0
2024-12-03 13:00,50,15,35,0,0,0
2024-12-03 13:15,42,21,21,0,0,0
2024-12-03 13:30,33,16,17,0,0,0
2024-12-03 13:45,24,13,11,0,0,0
2024-12-03 14:00,27,12,15,0,0,0
2024-12-03 14:15,37,14,23,0,0,0
2024-12-03 14:30,48,26,22,0,0,0
2024-12-03 14:45,43,27,16,0,0,0
2024-12-03 15:00,45,15,30,0,0,0
2024-12-03 15:15,34,17,17,0,0,0
2024-12-03 15:30,56,30,26,0,0,0
2024-12-03 15:45,47,33,14,0,0,0
2024-12-03 16:00,48,24,24,0,0,0
2024-12-03 16:15,45,19,26,0,0,0
2024-12-03 16:30,27,11,16,0,0,0
2024-12-03 16:45,38,16,22,0,0,0
2024-12-03 17:00,37,15,22,0,0,0
2024-12-03 17:15,39,18,21,0,0,0
2024-12-03 17:30,42,20,22,0,0,0
2024-12-03 17:45,59,34,25,0,0,0
2024-12-03 18:00,69,31,38,0,0,0
2024-12-03 18:15,37,21,16,0,0,0
2024-12-03 18:30,35,18,17,0,0,0
2024-12-03 18:45,37,13,24,0,0,0
2024-12-03 19:00,23,5,18,0,0,0
2024-12-03 19:15,20,9,11,0,0,0
2024-12-03 19:30,19,8,11,0,0,0
2024-12-03 19:45,33,7,26,0,0,0
2024-12-03 20:00,16,4,12,0,0,0
2024-12-03 20:15,17,6,11,0,0,0
2024-12-03 20:30,11,2,9,0,0,0
2024-12-03 20:45,15,1,14,0,0,0
2024-12-03 21:00,15,6,9,0,0,0
2024-12-03 21:15,8,2,6,0,0,0
2024-12-03 21:30,12,2,10,0,0,0
2024-12-03 21:45,7,2,5,0,0,0
2024-12-03 22:00,7,3,4,0,0,0
2024-12-03 22:15,7,1,6,0,0,0
2024-12-03 22:30,4,1,3,0,0,0
2024-12-03 22:45,7,0,7,0,0,0
2024-12-03 23:00,10,3,7,0,0,0
2024-12-03 23:15,2,1,1,0,0,0
2024-12-03 23:30,5,1,4,0,0,0
2024-12-03 23:45,3,0,3,0,0,0
2024-12-04 00:00,1,0,1,0,0,0
2024-12-04 00:15,1,0,1,0,0,0
2024-12-04 00:30,0,0,0,0,0,0
2024-12-04 00:45,0,0,0,0,0,0
2024-12-04 01:00,0,0,0,0,0,0
2024-12-04 01:15,3,0,3,0,0,0
2024-12-04 01:30,0,0,0,0,0,0
2024-12-04 01:45,0,0,0,0,0,0
2024-12-04 02:00,0,0,0,0,0,0
2024-12-04 02:15,0,0,0,0,0,0
2024-12-04 02:30,1,1,0,0,0,0
2024-12-04 02:45,0,0,0,0,0,0
2024-12-04 03:00,0,0,0,0,0,0
2024-12-04 03:15,0,0,0,0,0,0
2024-12-04 03:30,1,0,1,0,0,0
2024-12-04 03:45,1,0,1,0,0,0
2024-12-04 04:00,0,0,0,0,0,0
2024-12-04 04:15,0,0,0,0,0,0
2024-12-04 04:30,1,1,0,0,0,0
2024-12-04 04:45,0,0,0,0,0,0
2024-12-04 05:00,0,0,0,0,0,0
2024-12-04 05:15,2,2,0,0,0,0
2024-12-04 05:30,6,6,0,0,0,0
2024-12-04 05:45,3,3,0,0,0,0
2024-12-04 06:00,6,6,0,0,0,0
2024-12-04 06:15,10,10,0,0,0,0
2024-12-04 06:30,12,8,4,0,0,0
2024-12-04 06:45,28,19,9,0,0,0
2024-12-04 07:00,26,23,3,0,0,0
2024-12-04 07:15,50,45,5,0,0,0
2024-12-04 07:30,76,65,11,0,0,0
2024-12-04 07:45,74,57,17,0,0,0
2024-12-04 08:00,58,45,13,0,0,0
2024-12-04 08:15,39,28,11,0,0,0
2024-12-04 08:30,40,27,13,0,0,0
2024-12-04 08:45,35,33,2,0,0,0
2024-12-04 09:00,42,23,19,0,0,0
2024-12-04 09:15,46,32,14,0,0,0
2024-12-04 09:30,25,22,3,0,0,0
2024-12-04 09:45,24,18,6,0,0,0
2024-12-04 10:00,33,22,11,0,0,0
2024-12-04 10:15,42,24,18,0,0,0
2024-12-04 10:30,37,24,13,0,0,0
2024-12-04 10:45,34,24,10,0,0,0
2024-12-04 11:00,22,17,5,0,0,0
2024-12-04 11:15,44,27,17,0,0,0
2024-12-04 11:30,39,20,19,0,0,0
2024-12-04 11:45,37,19,18,0,0,0
2024-12-04 12:00,24,13,11,0,0,0
2024-12-04 12:15,36,17,19,0,0,0
2024-12-04 12:30,34,19,15,0,0,0
2024-12-04 12:45,52,22,30,0,0,0
2024-12-04 13:00,40,15,25,0,0,0
2024-12-04 13:15,46,26,20,0,0,0
2024-12-04 13:30,29,17,12,0,0,0
2024-12-04 13:45,34,18,16,0,0,0
2024-12-04 14:00,47,20,27,0,0,0
2024-12-04 14:15,38,10,28,0,0,0
2024-12-04 14:30,27,12,15,0,0,0
2024-12-04 14:45,41,16,25,0,0,0
2024-12-04 15:00,63,37,26,0,0,0
2024-12-04 15:15,48,25,23,0,0,0
2024-12-04 15:30,35,16,19,0,0,0
2024-12-04 15:45,54,24,30,0,0,0
2024-12-04 16:00,56,19,37,0,0,0
2024-12-04 16:15,50,23,27,0,0,0
2024-12-04 16:30,40,22,18,0,0,0
2024-12-04 16:45,45,23,22,0,0,0
2024-12-04 17:00,48,23,25,0,0,0
2024-12-04 17:15,46,23,23,0,0,0
2024-12-04 17:30,55,26,29,0,0,0
2024-12-04 17:45,45,24,21,0,0,0
2024-12-04 18:00,41,19,22,0,0,0
2024-12-04 18:15,51,18,33,0,0,0
2024-12-04 18:30,39,16,23,0,0,0
2024-12-04 18:45,25,12,13,0,0,0
2024-12-04 19:00,38,15,23,0,0,0
2024-12-04 19:15,24,10,14,0,0,0
2024-12-04 19:30,16,6,10,0,0,0
2024-12-04 19:45,25,5,20,0,0,0
2024-12-04 20:00,15,4,11,0,0,0
2024-12-04 20:15,19,6,13,0,0,0
2024-12-04 20:30,7,3,4,0,0,0
2024-12-04 20:45,8,2,6,0,0,0
2024-12-04 21:00,9,2,7,0,0,0
2024-12-04 21:15,11,2,9,0,0,0
2024-12-04 21:30,14,4,10,0,0,0
2024-12-04 21:45,8,1,7,0,0,0
2024-12-04 22:00,10,2,8,0,0,0
2024-12-04 22:15,4,1,3,0,0,0
2024-12-04 22:30,6,0,6,0,0,0
2024-12-04 22:45,10,2,8,0,0,0
2024-12-04 23:00,2,0,2,0,0,0
2024-12-04 23:15,1,0,1,0,0,0
2024-12-04 23:30,3,0,3,0,0,0
2024-12-04 23:45,6,0,6,0,0,0
2024-12-05 00:00,4,0,4,0,0,0
2024-12-05 00:15,3,0,3,0,0,0
2024-12-05 00:30,0,0,0,0,0,0
2024-12-05 00:45,1,1,0,0,0,0
2024-12-05 01:00,2,1,1,0,0,0
2024-12-05 01:15,0,0,0,0,0,0
2024-12-05 01:30,1,0,1,0,0,0
2024-12-05 01:45,0,0,0,0,0,0
2024-12-05 02:00,1,0,1,0,0,0
2024-12-05 02:15,0,0,0,0,0,0
2024-12-05 02:30,0,0,0,0,0,0
2024-12-05 02:45,1,1,0,0,0,0
2024-12-05 03:00,0,0,0,0,0,0
2024-12-05 03:15,1,0,1,0,0,0
2024-12-05 03:30,3,0,3,0,0,0
2024-12-05 03:45,2,2,0,0,0,0
2024-12-05 04:00,1,1,0,0,0,0
2024-12-05 04:15,1,0,1,0,0,0
2024-12-05 04:30,0,0,0,0,0,0
2024-12-05 04:45,1,0,1,0,0,0
2024-12-05 05:00,0,0,0,0,0,0
2024-12-05 05:15,1,1,0,0,0,0
2024-12-05 05:30,6,6,0,0,0,0
2024-12-05 05:45,12,12,0,0,0,0
2024-12-05 06:00,5,3,2,0,0,0
2024-12-05 06:15,6,6,0,0,0,0
2024-12-05 06:30,11,9,2,0,0,0
2024-12-05 06:45,10,9,1,0,0,0
2024-12-05 07:00,17,17,0,0,0,0
2024-12-05 07:15,37,33,4,0,0,0
2024-12-05 07:30,86,73,13,0,0,0
2024-12-05 07:45,63,45,18,0,0,0
2024-12-05 08:00,48,37,11,0,0,0
2024-12-05 08:15,50,33,17,0,0,0
2024-12-05 08:30,35,26,9,0,0,0
2024-12-05 08:45,48,31,17,0,0,0
2024-12-05 09:00,25,23,2,0,0,0
2024-12-05 09:15,30,22,8,0,0,0
2024-12-05 09:30,30,19,11,0,0,0
2024-12-05 09:45,38,24,14,0,0,0
2024-12-05 10:00,25,20,5,0,0,0
2024-12-05 10:15,19,11,8,0,0,0
2024-12-05 10:30,25,18,7,0,0,0
2024-12-05 10:45,12,11,1,0,0,0
2024-12-05 11:00,34,22,12,0,0,0
2024-12-05 11:15,28,17,11,0,0,0
2024-12-05 11:30,35,14,21,0,0,0
2024-12-05 11:45,39,19,20,0,0,0
2024-12-05 12:00,30,19,11,0,0,0
2024-12-05 12:15,39,19,20,0,0,0
2024-12-05 12:30,22,13,9,0,0,0
2024-12-05 12:45,48,25,23,0,0,0
2024-12-05 13:00,41,15,26,0,0,0
2024-12-05 13:15,22,11,11,0,0,0
2024-12-05 13:30,24,8,16,0,0,0
2024-12-05 13:45,37,17,20,0,0,0
2024-12-05 14:00,34,8,26,0,0,0
2024-12-05 14:15,27,9,18,0,0,0
2024-12-05 14:30,29,11,18,0,0,0
2024-12-05 14:45,25,10,15,0,0,0
2024-12-05 15:00,21,10,11,0,0,0
2024-12-05 15:15,30,13,17,0,0,0
2024-12-05 15:30,45,23,22,0,0,0
2024-12-05 15:45,47,17,30,0,0,0
2024-12-05 16:00,34,23,11,0,0,0
2024-12-05 16:15,37,15,22,0,0,0
2024-12-05 16:30,31,16,15,0,0,0
2024-12-05 16:45,41,23,18,0,0,0
2024-12-05 17:00,37,19,18,0,0,0
2024-12-05 17:15,37,17,20,0,0,0
2024-12-05 17:30,38,23,15,0,0,0
2024-12-05 17:45,35,26,9,0,0,0
2024-12-05 18:00,27,9,18,0,0,0
2024-12-05 18:15,40,14,26,0,0,0
2024-12-05 18:30,35,18,17,0,0,0
2024-12-05 18:45,24,8,16,0,0,0
2024-12-05 19:00,20,9,11,0,0,0
2024-12-05 19:15,25,7,18,0,0,0
2024-12-05 19:30,14,4,10,0,0,0
2024-12-05 19:45,20,9,11,0,0,0
2024-12-05 20:00,10,2,8,0,0,0
2024-12-05 20:15,17,3,14,0,0,0
2024-12-05 20:30,10,2,8,0,0,0
2024-12-05 20:45,9,1,8,0,0,0
2024-12-05 21:00,12,6,6,0,0,0
2024-12-05 21:15,5,2,3,0,0,0
2024-12-05 21:30,8,1,7,0,0,0
2024-12-05 21:45,10,3,7,0,0,0
2024-12-05 22:00,7,0,7,0,0,0
2024-12-05 22:15,9,3,6,0,0,0
2024-12-05 22:30,8,3,5,0,0,0
2024-12-05 22:45,5,4,1,0,0,0
2024-12-05 23:00,4,1,3,0,0,0
2024-12-05 23:15,4,0,4,0,0,0
2024-12-05 23:30,4,0,4,0,0,0
2024-12-05 23:45,3,0,3,0,0,0
2024-12-06 00:00,3,0,3,0,0,0
2024-12-06 00:15,1,0,1,0,0,0
2024-12-06 00:30,2,1,1,0,0,0
2024-12-06 00:45,2,0,2,0,0,0
2024-12-06 01:00,0,0,0,0,0,0
2024-12-06 01:15,1,0,1,0,0,0
2024-12-06 01:30,0,0,0,0,0,0
2024-12-06 01:45,0,0,0,0,0,0
2024-12-06 02:00,0,0,0,0,0,0
2024-12-06 02:15,0,0,0,0,0,0
2024-12-06 02:30,0,0,0,0,0,0
2024-12-06 02:45,0,0,0,0,0,0
2024-12-06 03:00,0,0,0,0,0,0
2024-12-06 03:15,0,0,0,0,0,0
2024-12-06 03:30,0,0,0,0,0,0
2024-12-06 03:45,0,0,0,0,0,0
2024-12-06 04:00,0,0,0,0,0,0
2024-12-06 04:15,0,0,0,0,0,0
2024-12-06 04:30,0,0,0,0,0,0
2024-12-06 04:45,0,0,0,0,0,0
2024-12-06 05:00,0,0,0,0,0,0
2024-12-06 05:15,2,2,0,0,0,0
2024-12-06 05:30,2,2,0,0,0,0
2024-12-06 05:45,4,4,0,0,0,0
2024-12-06 06:00,4,4,0,0,0,0
2024-12-06 06:15,6,6,0,0,0,0
2024-12-06 06:30,14,13,1,0,0,0
2024-12-06 06:45,9,9,0,0,0,0
2024-12-06 07:00,12,10,2,0,0,0
2024-12-06 07:15,45,43,2,0,0,0
2024-12-06 07:30,68,57,11,0,0,0
2024-12-06 07:45,42,31,11,0,0,0
2024-12-06 08:00,22,14,8,0,0,0
2024-12-06 08:15,26,20,6,0,0,0
2024-12-06 08:30,29,24,5,0,0,0
2024-12-06 08:45,31,28,3,0,0,0
2024-12-06 09:00,18,12,6,0,0,0
2024-12-06 09:15,16,13,3,0,0,0
2024-12-06 09:30,26,22,4,0,0,0
2024-12-06 09:45,12,10,2,0,0,0
2024-12-06 10:00,10,6,4,0,0,0
2024-12-06 10:15,9,2,7,0,0,0
2024-12-06 10:30,11,9,2,0,0,0
2024-12-06 10:45,12,10,2,0,0,0
2024-12-06 11:00,10,8,2,0,0,0
2024-12-06 11:15,13,8,5,0,0,0
2024-12-06 11:30,20,9,11,0,0,0
2024-12-06 11:45,11,8,3,0,0,0
2024-12-06 12:00,24,10,14,0,0,0
2024-12-06 12:15,22,9,13,0,0,0
2024-12-06 12:30,14,4,10,0,0,0
2024-12-06 12:45,18,9,9,0,0,0
2024-12-06 13:00,27,7,20,0,0,0
2024-12-06 13:15,22,3,19,0,0,0
2024-12-06 13:30,17,5,12,0,0,0
2024-12-06 13:45,16,7,9,0,0,0
2024-12-06 14:00,19,6,13,0,0,0
2024-12-06 14:15,29,18,11,0,0,0
2024-12-06 14:30,25,15,10,0,0,0
2024-12-06 14:45,17,10,7,0,0,0
2024-12-06 15:00,23,7,16,0,0,0
2024-12-06 15:15,12,4,8,0,0,0
2024-12-06 15:30,18,7,11,0,0,0
2024-12-06 15:45,21,12,9,0,0,0
2024-12-06 16:00,28,18,10,0,0,0
2024-12-06 16:15,25,11,14,0,0,0
2024-12-06 16:30,22,12,10,0,0,0
2024-12-06 16:45,22,14,8,0,0,0
2024-12-06 17:00,22,10,12,0,0,0
2024-12-06 17:15,20,14,6,0,0,0
2024-12-06 17:30,26,13,13,0,0,0
2024-12-06 17:45,46,31,15,0,0,0
2024-12-06 18:00,27,15,12,0,0,0
2024-12-06 18:15,27,13,14,0,0,0
2024-12-06 18:30,29,17,12,0,0,0
2024-12-06 18:45,28,18,10,0,0,0
2024-12-06 19:00,17,6,11,0,0,0
2024-12-06 19:15,29,16,13,0,0,0
2024-12-06 19:30,16,9,7,0,0,0
2024-12-06 19:45,21,9,12,0,0,0
2024-12-06 20:00,12,5,7,0,0,0
2024-12-06 20:15,6,1,5,0,0,0
2024-12-06 20:30,7,0,7,0,0,0
2024-12-06 20:45,6,1,5,0,0,0
2024-12-06 21:00,6,1,5,0,0,0
2024-12-06 21:15,7,0,7,0,0,0
2024-12-06 21:30,5,3,2,0,0,0
2024-12-06 21:45,7,3,4,0,0,0
2024-12-06 22:00,7,1,6,0,0,0
2024-12-06 22:15,11,3,8,0,0,0
2024-12-06 22:30,4,1,3,0,0,0
2024-12-06 22:45,3,0,3,0,0,0
2024-12-06 23:00,4,0,4,0,0,0
2024-12-06 23:15,9,3,6,0,0,0
2024-12-06 23:30,4,0,4,0,0,0
2024-12-06 23:45,4,1,3,0,0,0
2024-12-07 00:00,6,0,6,0,0,0
2024-12-07 00:15,1,0,1,0,0,0
2024-12-07 00:30,3,1,2,0,0,0
2024-12-07 00:45,5,1,4,0,0,0
2024-12-07 01:00,1,0,1,0,0,0
2024-12-07 01:15,1,0,1,0,0,0
2024-12-07 01:30,3,0,3,0,0,0
2024-12-07 01:45,1,0,1,0,0,0
2024-12-07 02:00,3,0,3,0,0,0
2024-12-07 02:15,2,2,0,0,0,0
2024-12-07 02:30,2,0,2,0,0,0
2024-12-07 02:45,3,2,1,0,0,0
2024-12-07 03:00,0,0,0,0,0,0
2024-12-07 03:15,1,0,1,0,0,0
2024-12-07 03:30,2,0,2,0,0,0
2024-12-07 03:45,0,0,0,0,0,0
2024-12-07 04:00,4,2,2,0,0,0
2024-12-07 04:15,2,0,2,0,0,0
2024-12-07 04:30,2,2,0,0,0,0
2024-12-07 04:45,1,1,0,0,0,0
2024-12-07 05:00,0,0,0,0,0,0
2024-12-07 05:15,0,0,0,0,0,0
2024-12-07 05:30,4,4,0,0,0,0
2024-12-07 05:45,0,0,0,0,0,0
2024-12-07 06:00,2,2,0,0,0,0
