Datetime,300037925 (Goldstraße),353413828 (Goldstraße [Bike Stadteinwärts]),353413829 (Goldstraße [Bike Stadtauswärts]),300037925-status,353413828-status,353413829-status
2024-07-03 01:30,0,0,0,0,0,0
2024-07-03 01:45,0,0,0,0,0,0
2024-07-03 02:00,0,0,0,0,0,0
2024-07-03 02:15,0,0,0,0,0,0
2024-07-03 02:30,0,0,0,0,0,0
2024-07-03 02:45,0,0,0,0,0,0
2024-07-03 03:00,0,0,0,0,0,0
2024-07-03 03:15,0,0,0,0,0,0
2024-07-03 03:30,0,0,0,0,0,0
2024-07-03 03:45,0,0,0,0,0,0
2024-07-03 04:00,0,0,0,0,0,0
2024-07-03 04:15,0,0,0,0,0,0
2024-07-03 04:30,0,0,0,0,0,0
2024-07-03 04:45,1,1,0,0,0,0
2024-07-03 05:00,1,1,0,0,0,0
2024-07-03 05:15,1,1,0,0,0,0
2024-07-03 05:30,3,3,0,0,0,0
2024-07-03 05:45,6,5,1,0,0,0
2024-07-03 06:00,8,7,1,0,0,0
2024-07-03 06:15,7,6,1,0,0,0
2024-07-03 06:30,4,3,1,0,0,0
2024-07-03 06:45,25,24,1,0,0,0
2024-07-03 07:00,21,17,4,0,0,0
2024-07-03 07:15,35,32,3,0,0,0
2024-07-03 07:30,52,48,4,0,0,0
2024-07-03 07:45,43,32,11,0,0,0
2024-07-03 08:00,42,33,9,0,0,0
2024-07-03 08:15,48,42,6,0,0,0
2024-07-03 08:30,32,24,8,0,0,0
2024-07-03 08:45,31,24,7,0,0,0
2024-07-03 09:00,30,23,7,0,0,0
2024-07-03 09:15,12,11,1,0,0,0
2024-07-03 09:30,38,27,11,0,0,0
2024-07-03 09:45,45,24,21,0,0,0
2024-07-03 10:00,29,23,6,0,0,0
2024-07-03 10:15,27,18,9,0,0,0
2024-07-03 10:30,34,22,12,0,0,0
2024-07-03 10:45,15,11,4,0,0,0
2024-07-03 11:00,22,13,9,0,0,0
2024-07-03 11:15,28,13,15,0,0,0
2024-07-03 11:30,46,26,20,0,0,0
2024-07-03 11:45,36,18,18,0,0,0
2024-07-03 12:00,34,18,16,0,0,0
2024-07-03 12:15,33,22,11,0,0,0
2024-07-03 12:30,32,11,21,0,0,0
2024-07-03 12:45,21,10,11,0,0,0
2024-07-03 13:00,34,11,23,0,0,0
2024-07-03 13:15,31,12,19,0,0,0
2024-07-03 13:30,22,9,13,0,0,0
2024-07-03 13:45,26,10,16,0,0,0
2024-07-03 14:00,25,11,14,0,0,0
2024-07-03 14:15,21,11,10,0,0,0
2024-07-03 14:30,16,12,4,0,0,0
2024-07-03 14:45,17,7,10,0,0,0
2024-07-03 15:00,19,8,11,0,0,0
2024-07-03 15:15,18,7,11,0,0,0
2024-07-03 15:30,28,9,19,0,0,0
2024-07-03 15:45,26,15,11,0,0,0
2024-07-03 16:00,19,10,9,0,0,0
2024-07-03 16:15,29,17,12,0,0,0
2024-07-03 16:30,29,9,20,0,0,0
2024-07-03 16:45,35,22,13,0,0,0
2024-07-03 17:00,22,12,10,0,0,0
2024-07-03 17:15,31,18,13,0,0,0
2024-07-03 17:30,35,17,18,0,0,0
2024-07-03 17:45,30,12,18,0,0,0
2024-07-03 18:00,39,17,22,0,0,0
2024-07-03 18:15,26,14,12,0,0,0
2024-07-03 18:30,22,9,13,0,0,0
2024-07-03 18:45,24,10,14,0,0,0
2024-07-03 19:00,18,8,10,0,0,0
2024-07-03 19:15,22,11,11,0,0,0
2024-07-03 19:30,12,5,7,0,0,0
2024-07-03 19:45,13,7,6,0,0,0
2024-07-03 20:00,15,6,9,0,0,0
2024-07-03 20:15,7,4,3,0,0,0
2024-07-03 20:30,6,3,3,0,0,0
2024-07-03 20:45,10,8,2,0,0,0
2024-07-03 21:00,12,7,5,0,0,0
2024-07-03 21:15,12,6,6,0,0,0
2024-07-03 21:30,9,3,6,0,0,0
2024-07-03 21:45,3,0,3,0,0,0
2024-07-03 22:00,4,2,2,0,0,0
2024-07-03 22:15,8,3,5,0,0,0
2024-07-03 22:30,8,3,5,0,0,0
2024-07-03 22:45,8,3,5,0,0,0
2024-07-03 23:00,3,2,1,0,0,0
2024-07-03 23:15,2,0,2,0,0,0
2024-07-03 23:30,3,2,1,0,0,0
2024-07-03 23:45,2,1,1,0,0,0
2024-07-04 00:00,0,0,0,0,0,0
2024-07-04 00:15,3,2,1,0,0,0
2024-07-04 00:30,4,1,3,0,0,0
2024-07-04 00:45,3,0,3,0,0,0
2024-07-04 01:00,2,0,2,0,0,0
2024-07-04 01:15,1,0,1,0,0,0
2024-07-04 01:30,3,2,1,0,0,0
2024-07-04 01:45,2,1,1,0,0,0
2024-07-04 02:00,1,0,1,0,0,0
2024-07-04 02:15,0,0,0,0,0,0
2024-07-04 02:30,0,0,0,0,0,0
2024-07-04 02:45,0,0,0,0,0,0
2024-07-04 03:00,0,0,0,0,0,0
2024-07-04 03:15,2,2,0,0,0,0
2024-07-04 03:30,0,0,0,0,0,0
2024-07-04 03:45,1,0,1,0,0,0
2024-07-04 04:00,0,0,0,0,0,0
2024-07-04 04:15,1,0,1,0,0,0
2024-07-04 04:30,1,1,0,0,0,0
2024-07-04 04:45,0,0,0,0,0,0
2024-07-04 05:00,3,3,0,0,0,0
2024-07-04 05:15,2,1,1,0,0,0
2024-07-04 05:30,6,6,0,0,0,0
2024-07-04 05:45,5,4,1,0,0,0
2024-07-04 06:00,5,5,0,0,0,0
2024-07-04 06:15,7,7,0,0,0,0
2024-07-04 06:30,9,8,1,0,0,0
2024-07-04 06:45,14,10,4,0,0,0
2024-07-04 07:00,15,13,2,0,0,0
2024-07-04 07:15,24,17,7,0,0,0
2024-07-04 07:30,35,33,2,0,0,0
2024-07-04 07:45,42,38,4,0,0,0
2024-07-04 08:00,37,27,10,0,0,0
2024-07-04 08:15,23,17,6,0,0,0
2024-07-04 08:30,19,15,4,0,0,0
2024-07-04 08:45,21,18,3,0,0,0
2024-07-04 09:00,16,12,4,0,0,0
2024-07-04 09:15,20,19,1,0,0,0
2024-07-04 09:30,19,14,5,0,0,0
2024-07-04 09:45,28,19,9,0,0,0
2024-07-04 10:00,28,19,9,0,0,0
2024-07-04 10:15,12,10,2,0,0,0
2024-07-04 10:30,21,14,7,0,0,0
2024-07-04 10:45,23,12,11,0,0,0
2024-07-04 11:00,8,3,5,0,0,0
2024-07-04 11:15,14,10,4,0,0,0
2024-07-04 11:30,13,11,2,0,0,0
2024-07-04 11:45,24,10,14,0,0,0
2024-07-04 12:00,15,6,9,0,0,0
2024-07-04 12:15,20,9,11,0,0,0
2024-07-04 12:30,15,5,10,0,0,0
2024-07-04 12:45,24,13,11,0,0,0
2024-07-04 13:00,31,14,17,0,0,0
2024-07-04 13:15,28,14,14,0,0,0
2024-07-04 13:30,36,17,19,0,0,0
2024-07-04 13:45,23,16,7,0,0,0
2024-07-04 14:00,25,14,11,0,0,0
2024-07-04 14:15,32,19,13,0,0,0
2024-07-04 14:30,23,14,9,0,0,0
2024-07-04 14:45,29,16,13,0,0,0
2024-07-04 15:00,30,20,10,0,0,0
2024-07-04 15:15,44,22,22,0,0,0
2024-07-04 15:30,35,19,16,0,0,0
2024-07-04 15:45,50,33,17,0,0,0
2024-07-04 16:00,39,26,13,0,0,0
2024-07-04 16:15,40,22,18,0,0,0
2024-07-04 16:30,33,17,16,0,0,0
2024-07-04 16:45,35,22,13,0,0,0
2024-07-04 17:00,33,13,20,0,0,0
2024-07-04 17:15,30,12,18,0,0,0
2024-07-04 17:30,52,31,21,0,0,0
2024-07-04 17:45,34,18,16,0,0,0
2024-07-04 18:00,43,19,24,0,0,0
2024-07-04 18:15,34,14,20,0,0,0
2024-07-04 18:30,30,10,20,0,0,0
2024-07-04 18:45,31,12,19,0,0,0
2024-07-04 19:00,34,15,19,0,0,0
2024-07-04 19:15,23,13,10,0,0,0
2024-07-04 19:30,12,4,8,0,0,0
2024-07-04 19:45,20,11,9,0,0,0
2024-07-04 20:00,19,4,15,0,0,0
2024-07-04 20:15,16,7,9,0,0,0
2024-07-04 20:30,12,5,7,0,0,0
2024-07-04 20:45,14,4,10,0,0,0
2024-07-04 21:00,11,4,7,0,0,0
2024-07-04 21:15,13,5,8,0,0,0
2024-07-04 21:30,7,5,2,0,0,0
2024-07-04 21:45,15,5,10,0,0,0
2024-07-04 22:00,10,4,6,0,0,0
2024-07-04 22:15,11,4,7,0,0,0
2024-07-04 22:30,12,3,9,0,0,0
2024-07-04 22:45,9,2,7,0,0,0
2024-07-04 23:00,2,0,2,0,0,0
2024-07-04 23:15,6,1,5,0,0,0
2024-07-04 23:30,3,1,2,0,0,0
2024-07-04 23:45,2,0,2,0,0,0
2024-07-05 00:00,3,0,3,0,0,0
2024-07-05 00:15,5,2,3,0,0,0
2024-07-05 00:30,0,0,0,0,0,0
2024-07-05 00:45,1,0,1,0,0,0
2024-07-05 01:00,0,0,0,0,0,0
2024-07-05 01:15,3,0,3,0,0,0
2024-07-05 01:30,0,0,0,0,0,0
2024-07-05 01:45,1,0,1,0,0,0
2024-07-05 02:00,1,1,0,0,0,0
2024-07-05 02:15,0,0,0,0,0,0
2024-07-05 02:30,0,0,0,0,0,0
2024-07-05 02:45,0,0,0,0,0,0
2024-07-05 03:00,0,0,0,0,0,0
2024-07-05 03:15,0,0,0,0,0,0
2024-07-05 03:30,0,0,0,0,0,0
2024-07-05 03:45,0,0,0,0,0,0
2024-07-05 04:00,0,0,0,0,0,0
2024-07-05 04:15,0,0,0,0,0,0
2024-07-05 04:30,2,2,0,0,0,0
2024-07-05 04:45,2,1,1,0,0,0
2024-07-05 05:00,1,1,0,0,0,0
2024-07-05 05:15,5,4,1,0,0,0
2024-07-05 05:30,5,5,0,0,0,0
2024-07-05 05:45,4,2,2,0,0,0
2024-07-05 06:00,4,4,0,0,0,0
2024-07-05 06:15,5,4,1,0,0,0
2024-07-05 06:30,8,7,1,0,0,0
2024-07-05 06:45,14,12,2,0,0,0
2024-07-05 07:00,20,20,0,0,0,0
2024-07-05 07:15,31,28,3,0,0,0
2024-07-05 07:30,58,48,10,0,0,0
2024-07-05 07:45,38,26,12,0,0,0
2024-07-05 08:00,31,24,7,0,0,0
2024-07-05 08:15,24,21,3,0,0,0
2024-07-05 08:30,35,30,5,0,0,0
2024-07-05 08:45,39,32,7,0,0,0
2024-07-05 09:00,24,16,8,0,0,0
2024-07-05 09:15,19,14,5,0,0,0
2024-07-05 09:30,23,16,7,0,0,0
2024-07-05 09:45,35,22,13,0,0,0
2024-07-05 10:00,26,14,12,0,0,0
2024-07-05 10:15,32,16,16,0,0,0
2024-07-05 10:30,39,20,19,0,0,0
2024-07-05 10:45,29,14,15,0,0,0
2024-07-05 11:00,36,20,16,0,0,0
2024-07-05 11:15,27,14,13,0,0,0
2024-07-05 11:30,28,23,5,0,0,0
2024-07-05 11:45,21,14,7,0,0,0
2024-07-05 12:00,28,15,13,0,0,0
2024-07-05 12:15,51,31,20,0,0,0
2024-07-05 12:30,31,12,19,0,0,0
2024-07-05 12:45,22,10,12,0,0,0
2024-07-05 13:00,34,16,18,0,0,0
2024-07-05 13:15,20,9,11,0,0,0
2024-07-05 13:30,23,10,13,0,0,0
2024-07-05 13:45,37,20,17,0,0,0
2024-07-05 14:00,40,14,26,0,0,0
2024-07-05 14:15,30,13,17,0,0,0
2024-07-05 14:30,33,17,16,0,0,0
2024-07-05 14:45,27,16,11,0,0,0
2024-07-05 15:00,35,16,19,0,0,0
2024-07-05 15:15,32,16,16,0,0,0
2024-07-05 15:30,34,18,16,0,0,0
2024-07-05 15:45,37,23,14,0,0,0
2024-07-05 16:00,20,8,12,0,0,0
2024-07-05 16:15,28,14,14,0,0,0
2024-07-05 16:30,18,6,12,0,0,0
2024-07-05 16:45,31,16,15,0,0,0
2024-07-05 17:00,30,17,13,0,0,0
2024-07-05 17:15,43,20,23,0,0,0
2024-07-05 17:30,39,22,17,0,0,0
2024-07-05 17:45,19,9,10,0,0,0
2024-07-05 18:00,22,8,14,0,0,0
2024-07-05 18:15,17,11,6,0,0,0
2024-07-05 18:30,19,5,14,0,0,0
2024-07-05 18:45,16,9,7,0,0,0
2024-07-05 19:00,7,5,2,0,0,0
2024-07-05 19:15,4,1,3,0,0,0
2024-07-05 19:30,6,1,5,0,0,0
2024-07-05 19:45,4,1,3,0,0,0
2024-07-05 20:00,1,1,0,0,0,0
2024-07-05 20:15,4,1,3,0,0,0
2024-07-05 20:30,3,1,2,0,0,0
2024-07-05 20:45,20,7,13,0,0,0
2024-07-05 21:00,16,3,13,0,0,0
2024-07-05 21:15,13,4,9,0,0,0
2024-07-05 21:30,8,5,3,0,0,0
2024-07-05 21:45,5,1,4,0,0,0
2024-07-05 22:00,13,5,8,0,0,0
2024-07-05 22:15,6,4,2,0,0,0
2024-07-05 22:30,10,6,4,0,0,0
2024-07-05 22:45,7,1,6,0,0,0
2024-07-05 23:00,6,4,2,0,0,0
2024-07-05 23:15,9,5,4,0,0,0
2024-07-05 23:30,5,3,2,0,0,0
2024-07-05 23:45,6,0,6,0,0,0
2024-07-06 00:00,6,3,3,0,0,0
2024-07-06 00:15,4,1,3,0,0,0
2024-07-06 00:30,7,5,2,0,0,0
2024-07-06 00:45,4,2,2,0,0,0
2024-07-06 01:00,4,2,2,0,0,0
2024-07-06 01:15,7,5,2,0,0,0
2024-07-06 01:30,0,0,0,0,0,0
2024-07-06 01:45,5,4,1,0,0,0
2024-07-06 02:00,0,0,0,0,0,0
2024-07-06 02:15,2,0,2,0,0,0
2024-07-06 02:30,1,1,0,0,0,0
2024-07-06 02:45,1,1,0,0,0,0
2024-07-06 03:00,0,0,0,0,0,0
2024-07-06 03:15,2,1,1,0,0,0
2024-07-06 03:30,0,0,0,0,0,0
2024-07-06 03:45,1,1,0,0,0,0
2024-07-06 04:00,1,0,1,0,0,0
2024-07-06 04:15,0,0,0,0,0,0
2024-07-06 04:30,1,1,0,0,0,0
2024-07-06 04:45,1,1,0,0,0,0
2024-07-06 05:00,0,0,0,0,0,0
2024-07-06 05:15,1,1,0,0,0,0
2024-07-06 05:30,3,3,0,0,0,0
2024-07-06 05:45,1,1,0,0,0,0
2024-07-06 06:00,0,0,0,0,0,0
2024-07-06 06:15,4,3,1,0,0,0
2024-07-06 06:30,4,4,0,0,0,0
2024-07-06 06:45,2,2,0,0,0,0
2024-07-06 07:00,8,7,1,0,0,0
2024-07-06 07:15,6,5,1,0,0,0
2024-07-06 07:30,8,6,2,0,0,0
2024-07-06 07:45,10,4,6,0,0,0
2024-07-06 08:00,7,5,2,0,0,0
2024-07-06 08:15,13,8,5,0,0,0
2024-07-06 08:30,14,14,0,0,0,0
2024-07-06 08:45,21,16,5,0,0,0
2024-07-06 09:00,17,11,6,0,0,0
2024-07-06 09:15,13,9,4,0,0,0
2024-07-06 09:30,25,21,4,0,0,0
2024-07-06 09:45,25,21,4,0,0,0
2024-07-06 10:00,29,18,11,0,0,0
2024-07-06 10:15,31,21,10,0,0,0
2024-07-06 10:30,30,22,8,0,0,0
2024-07-06 10:45,36,28,8,0,0,0
2024-07-06 11:00,24,16,8,0,0,0
2024-07-06 11:15,37,27,10,0,0,0
2024-07-06 11:30,41,32,9,0,0,0
2024-07-06 11:45,28,20,8,0,0,0
2024-07-06 12:00,31,19,12,0,0,0
2024-07-06 12:15,24,13,11,0,0,0
2024-07-06 12:30,28,14,14,0,0,0
2024-07-06 12:45,31,18,13,0,0,0
2024-07-06 13:00,28,19,9,0,0,0
2024-07-06 13:15,24,10,14,0,0,0
2024-07-06 13:30,35,18,17,0,0,0
2024-07-06 13:45,22,10,12,0,0,0
2024-07-06 14:00,24,11,13,0,0,0
2024-07-06 14:15,24,17,7,0,0,0
2024-07-06 14:30,29,15,14,0,0,0
2024-07-06 14:45,24,10,14,0,0,0
2024-07-06 15:00,19,5,14,0,0,0
2024-07-06 15:15,10,5,5,0,0,0
2024-07-06 15:30,19,10,9,0,0,0
2024-07-06 15:45,24,10,14,0,0,0
2024-07-06 16:00,22,10,12,0,0,0
2024-07-06 16:15,15,10,5,0,0,0
2024-07-06 16:30,14,12,2,0,0,0
2024-07-06 16:45,12,5,7,0,0,0
2024-07-06 17:00,20,12,8,0,0,0
2024-07-06 17:15,19,8,11,0,0,0
2024-07-06 17:30,26,20,6,0,0,0
2024-07-06 17:45,21,14,7,0,0,0
2024-07-06 18:00,25,11,14,0,0,0
2024-07-06 18:15,21,11,10,0,0,0
2024-07-06 18:30,8,4,4,0,0,0
2024-07-06 18:45,18,11,7,0,0,0
2024-07-06 19:00,11,6,5,0,0,0
2024-07-06 19:15,18,13,5,0,0,0
2024-07-06 19:30,6,1,5,0,0,0
2024-07-06 19:45,9,5,4,0,0,0
2024-07-06 20:00,11,7,4,0,0,0
2024-07-06 20:15,5,2,3,0,0,0
2024-07-06 20:30,10,8,2,0,0,0
2024-07-06 20:45,10,7,3,0,0,0
2024-07-06 21:00,8,1,7,0,0,0
2024-07-06 21:15,8,2,6,0,0,0
2024-07-06 21:30,2,0,2,0,0,0
2024-07-06 21:45,5,0,5,0,0,0
2024-07-06 22:00,8,1,7,0,0,0
2024-07-06 22:15,4,2,2,0,0,0
2024-07-06 22:30,5,3,2,0,0,0
2024-07-06 22:45,8,1,7,0,0,0
2024-07-06 23:00,4,1,3,0,0,0
2024-07-06 23:15,9,4,5,0,0,0
2024-07-06 23:30,2,1,1,0,0,0
2024-07-06 23:45,2,1,1,0,0,0
