Datetime,300037925 (Goldstraße),353413828 (Goldstraße [Bike Stadteinwärts]),353413829 (Goldstraße [Bike Stadtauswärts]),300037925-status,353413828-status,353413829-status
2024-06-01 00:00,4,0,4,0,0,0
2024-06-01 00:15,3,2,1,0,0,0
2024-06-01 00:30,0,0,0,0,0,0
2024-06-01 00:45,5,2,3,0,0,0
2024-06-01 01:00,4,1,3,0,0,0
2024-06-01 01:15,3,0,3,0,0,0
2024-06-01 01:30,2,0,2,0,0,0
2024-06-01 01:45,0,0,0,0,0,0
2024-06-01 02:00,0,0,0,0,0,0
2024-06-01 02:15,0,0,0,0,0,0
2024-06-01 02:30,0,0,0,0,0,0
2024-06-01 02:45,1,0,1,0,0,0
2024-06-01 03:00,2,0,2,0,0,0
2024-06-01 03:15,1,0,1,0,0,0
2024-06-01 03:30,0,0,0,0,0,0
2024-06-01 03:45,1,1,0,0,0,0
2024-06-01 04:00,0,0,0,0,0,0
2024-06-01 04:15,0,0,0,0,0,0
2024-06-01 04:30,0,0,0,0,0,0
2024-06-01 04:45,1,0,1,0,0,0
2024-06-01 05:00,0,0,0,0,0,0
2024-06-01 05:15,2,2,0,0,0,0
2024-06-01 05:30,1,1,0,0,0,0
2024-06-01 05:45,1,1,0,0,0,0
2024-06-01 06:00,3,3,0,0,0,0
2024-06-01 06:15,1,0,1,0,0,0
2024-06-01 06:30,1,1,0,0,0,0
2024-06-01 06:45,6,5,1,0,0,0
2024-06-01 07:00,8,5,3,0,0,0
2024-06-01 07:15,8,7,1,0,0,0
2024-06-01 07:30,7,4,3,0,0,0
2024-06-01 07:45,3,3,0,0,0,0
2024-06-01 08:00,11,7,4,0,0,0
2024-06-01 08:15,10,8,2,0,0,0
2024-06-01 08:30,9,9,0,0,0,0
2024-06-01 08:45,14,12,2,0,0,0
2024-06-01 09:00,17,13,4,0,0,0
2024-06-01 09:15,19,11,8,0,0,0
2024-06-01 09:30,30,23,7,0,0,0
2024-06-01 09:45,26,22,4,0,0,0
2024-06-01 10:00,23,16,7,0,0,0
2024-06-01 10:15,35,26,9,0,0,0
2024-06-01 10:30,30,16,14,0,0,0
2024-06-01 10:45,37,28,9,0,0,0
2024-06-01 11:00,38,30,8,0,0,0
2024-06-01 11:15,40,24,16,0,0,0
2024-06-01 11:30,32,17,15,0,0,0
2024-06-01 11:45,41,25,16,0,0,0
2024-06-01 12:00,37,23,14,0,0,0
2024-06-01 12:15,28,20,8,0,0,0
2024-06-01 12:30,34,23,11,0,0,0
2024-06-01 12:45,26,16,10,0,0,0
2024-06-01 13:00,35,16,19,0,0,0
2024-06-01 13:15,24,17,7,0,0,0
2024-06-01 13:30,24,13,11,0,0,0
2024-06-01 13:45,40,29,11,0,0,0
2024-06-01 14:00,26,17,9,0,0,0
2024-06-01 14:15,31,17,14,0,0,0
2024-06-01 14:30,25,11,14,0,0,0
2024-06-01 14:45,34,27,7,0,0,0
2024-06-01 15:00,21,9,12,0,0,0
2024-06-01 15:15,32,20,12,0,0,0
2024-06-01 15:30,12,5,7,0,0,0
2024-06-01 15:45,32,14,18,0,0,0
2024-06-01 16:00,17,10,7,0,0,0
2024-06-01 16:15,19,13,6,0,0,0
2024-06-01 16:30,23,11,12,0,0,0
2024-06-01 16:45,27,12,15,0,0,0
2024-06-01 17:00,20,4,16,0,0,0
2024-06-01 17:15,16,8,8,0,0,0
2024-06-01 17:30,20,7,13,0,0,0
2024-06-01 17:45,20,8,12,0,0,0
2024-06-01 18:00,19,7,12,0,0,0
2024-06-01 18:15,15,7,8,0,0,0
2024-06-01 18:30,18,11,7,0,0,0
2024-06-01 18:45,23,17,6,0,0,0
2024-06-01 19:00,20,16,4,0,0,0
2024-06-01 19:15,18,11,7,0,0,0
2024-06-01 19:30,19,7,12,0,0,0
2024-06-01 19:45,12,6,6,0,0,0
2024-06-01 20:00,9,6,3,0,0,0
2024-06-01 20:15,14,11,3,0,0,0
2024-06-01 20:30,5,5,0,0,0,0
2024-06-01 20:45,9,0,9,0,0,0
2024-06-01 21:00,7,2,5,0,0,0
2024-06-01 21:15,8,5,3,0,0,0
2024-06-01 21:30,2,1,1,0,0,0
2024-06-01 21:45,3,0,3,0,0,0
2024-06-01 22:00,3,1,2,0,0,0
2024-06-01 22:15,2,1,1,0,0,0
2024-06-01 22:30,0,0,0,0,0,0
2024-06-01 22:45,8,5,3,0,0,0
2024-06-01 23:00,4,0,4,0,0,0
2024-06-01 23:15,7,2,5,0,0,0
2024-06-01 23:30,13,9,4,0,0,0
2024-06-01 23:45,7,1,6,0,0,0
2024-06-02 00:00,12,5,7,0,0,0
2024-06-02 00:15,6,5,1,0,0,0
2024-06-02 00:30,6,2,4,0,0,0
2024-06-02 00:45,3,2,1,0,0,0
2024-06-02 01:00,8,1,7,0,0,0
2024-06-02 01:15,2,0,2,0,0,0
2024-06-02 01:30,0,0,0,0,0,0
2024-06-02 01:45,3,2,1,0,0,0
2024-06-02 02:00,1,0,1,0,0,0
2024-06-02 02:15,0,0,0,0,0,0
2024-06-02 02:30,3,0,3,0,0,0
2024-06-02 02:45,2,1,1,0,0,0
2024-06-02 03:00,0,0,0,0,0,0
2024-06-02 03:15,0,0,0,0,0,0
2024-06-02 03:30,0,0,0,0,0,0
2024-06-02 03:45,0,0,0,0,0,0
2024-06-02 04:00,1,0,1,0,0,0
2024-06-02 04:15,0,0,0,0,0,0
2024-06-02 04:30,0,0,0,0,0,0
2024-06-02 04:45,1,1,0,0,0,0
2024-06-02 05:00,0,0,0,0,0,0
2024-06-02 05:15,0,0,0,0,0,0
2024-06-02 05:30,1,1,0,0,0,0
2024-06-02 05:45,1,1,0,0,0,0
2024-06-02 06:00,1,1,0,0,0,0
2024-06-02 06:15,0,0,0,0,0,0
2024-06-02 06:30,0,0,0,0,0,0
2024-06-02 06:45,1,1,0,0,0,0
2024-06-02 07:00,1,0,1,0,0,0
2024-06-02 07:15,2,1,1,0,0,0
2024-06-02 07:30,2,1,1,0,0,0
2024-06-02 07:45,1,1,0,0,0,0
2024-06-02 08:00,2,2,0,0,0,0
2024-06-02 08:15,1,1,0,0,0,0
2024-06-02 08:30,6,5,1,0,0,0
2024-06-02 08:45,3,2,1,0,0,0
2024-06-02 09:00,8,8,0,0,0,0
2024-06-02 09:15,11,7,4,0,0,0
2024-06-02 09:30,5,5,0,0,0,0
2024-06-02 09:45,13,9,4,0,0,0
2024-06-02 10:00,16,10,6,0,0,0
2024-06-02 10:15,3,2,1,0,0,0
2024-06-02 10:30,7,4,3,0,0,0
2024-06-02 10:45,11,6,5,0,0,0
2024-06-02 11:00,11,8,3,0,0,0
