Datetime,300037925 (Goldstraße),353413828 (Goldstraße [Bike Stadteinwärts]),353413829 (Goldstraße [Bike Stadtauswärts]),300037925-status,353413828-status,353413829-status
2024-04-26 10:30,14,11,3,0,0,0
2024-04-26 10:45,17,5,12,0,0,0
2024-04-26 11:00,9,6,3,0,0,0
2024-04-26 11:15,11,4,7,0,0,0
2024-04-26 11:30,28,16,12,0,0,0
2024-04-26 11:45,22,10,12,0,0,0
2024-04-26 12:00,25,14,11,0,0,0
2024-04-26 12:15,17,11,6,0,0,0
2024-04-26 12:30,24,13,11,0,0,0
2024-04-26 12:45,16,8,8,0,0,0
2024-04-26 13:00,26,14,12,0,0,0
2024-04-26 13:15,29,13,16,0,0,0
2024-04-26 13:30,24,10,14,0,0,0
2024-04-26 13:45,13,7,6,0,0,0
2024-04-26 14:00,34,20,14,0,0,0
2024-04-26 14:15,11,6,5,0,0,0
2024-04-26 14:30,25,8,17,0,0,0
2024-04-26 14:45,33,12,21,0,0,0
2024-04-26 15:00,26,10,16,0,0,0
2024-04-26 15:15,25,16,9,0,0,0
2024-04-26 15:30,24,16,8,0,0,0
2024-04-26 15:45,30,15,15,0,0,0
2024-04-26 16:00,14,8,6,0,0,0
2024-04-26 16:15,21,15,6,0,0,0
2024-04-26 16:30,17,9,8,0,0,0
2024-04-26 16:45,24,13,11,0,0,0
2024-04-26 17:00,29,16,13,0,0,0
2024-04-26 17:15,20,12,8,0,0,0
2024-04-26 17:30,23,11,12,0,0,0
2024-04-26 17:45,25,13,12,0,0,0
2024-04-26 18:00,19,12,7,0,0,0
2024-04-26 18:15,21,10,11,0,0,0
2024-04-26 18:30,25,15,10,0,0,0
2024-04-26 18:45,28,16,12,0,0,0
2024-04-26 19:00,14,6,8,0,0,0
2024-04-26 19:15,20,10,10,0,0,0
2024-04-26 19:30,18,9,9,0,0,0
2024-04-26 19:45,14,4,10,0,0,0
2024-04-26 20:00,18,6,12,0,0,0
2024-04-26 20:15,9,5,4,0,0,0
2024-04-26 20:30,11,8,3,0,0,0
2024-04-26 20:45,11,6,5,0,0,0
2024-04-26 21:00,6,3,3,0,0,0
2024-04-26 21:15,4,1,3,0,0,0
2024-04-26 21:30,4,0,4,0,0,0
2024-04-26 21:45,6,2,4,0,0,0
2024-04-26 22:00,8,2,6,0,0,0
2024-04-26 22:15,9,4,5,0,0,0
2024-04-26 22:30,4,1,3,0,0,0
2024-04-26 22:45,6,4,2,0,0,0
2024-04-26 23:00,4,0,4,0,0,0
2024-04-26 23:15,7,0,7,0,0,0
2024-04-26 23:30,8,0,8,0,0,0
2024-04-26 23:45,4,0,4,0,0,0
2024-04-27 00:00,8,7,1,0,0,0
2024-04-27 00:15,0,0,0,0,0,0
2024-04-27 00:30,5,4,1,0,0,0
2024-04-27 00:45,2,1,1,0,0,0
2024-04-27 01:00,2,0,2,0,0,0
2024-04-27 01:15,3,2,1,0,0,0
2024-04-27 01:30,5,2,3,0,0,0
2024-04-27 01:45,2,0,2,0,0,0
2024-04-27 02:00,1,0,1,0,0,0
2024-04-27 02:15,0,0,0,0,0,0
2024-04-27 02:30,0,0,0,0,0,0
2024-04-27 02:45,0,0,0,0,0,0
2024-04-27 03:00,2,2,0,0,0,0
2024-04-27 03:15,0,0,0,0,0,0
2024-04-27 03:30,2,0,2,0,0,0
2024-04-27 03:45,2,0,2,0,0,0
2024-04-27 04:00,0,0,0,0,0,0
2024-04-27 04:15,0,0,0,0,0,0
2024-04-27 04:30,0,0,0,0,0,0
2024-04-27 04:45,0,0,0,0,0,0
2024-04-27 05:00,0,0,0,0,0,0
2024-04-27 05:15,0,0,0,0,0,0
2024-04-27 05:30,2,2,0,0,0,0
2024-04-27 05:45,6,5,1,0,0,0
2024-04-27 06:00,2,2,0,0,0,0
2024-04-27 06:15,1,1,0,0,0,0
2024-04-27 06:30,3,2,1,0,0,0
2024-04-27 06:45,5,4,1,0,0,0
2024-04-27 07:00,10,9,1,0,0,0
2024-04-27 07:15,4,4,0,0,0,0
2024-04-27 07:30,12,10,2,0,0,0
2024-04-27 07:45,15,13,2,0,0,0
2024-04-27 08:00,11,8,3,0,0,0
2024-04-27 08:15,17,12,5,0,0,0
2024-04-27 08:30,13,12,1,0,0,0
2024-04-27 08:45,24,16,8,0,0,0
2024-04-27 09:00,20,11,9,0,0,0
2024-04-27 09:15,21,15,6,0,0,0
2024-04-27 09:30,31,25,6,0,0,0
2024-04-27 09:45,34,24,10,0,0,0
2024-04-27 10:00,36,32,4,0,0,0
2024-04-27 10:15,35,30,5,0,0,0
2024-04-27 10:30,26,15,11,0,0,0
2024-04-27 10:45,41,30,11,0,0,0
2024-04-27 11:00,23,13,10,0,0,0
2024-04-27 11:15,34,26,8,0,0,0
2024-04-27 11:30,35,24,11,0,0,0
2024-04-27 11:45,46,29,17,0,0,0
2024-04-27 12:00,33,20,13,0,0,0
2024-04-27 12:15,37,23,14,0,0,0
2024-04-27 12:30,35,22,13,0,0,0
2024-04-27 12:45,41,22,19,0,0,0
2024-04-27 13:00,35,20,15,0,0,0
2024-04-27 13:15,30,22,8,0,0,0
2024-04-27 13:30,28,15,13,0,0,0
2024-04-27 13:45,29,18,11,0,0,0
2024-04-27 14:00,29,17,12,0,0,0
2024-04-27 14:15,36,22,14,0,0,0
2024-04-27 14:30,25,12,13,0,0,0
2024-04-27 14:45,39,23,16,0,0,0
2024-04-27 15:00,16,9,7,0,0,0
2024-04-27 15:15,18,8,10,0,0,0
2024-04-27 15:30,26,9,17,0,0,0
2024-04-27 15:45,33,15,18,0,0,0
2024-04-27 16:00,28,13,15,0,0,0
2024-04-27 16:15,20,15,5,0,0,0
2024-04-27 16:30,31,16,15,0,0,0
2024-04-27 16:45,33,20,13,0,0,0
2024-04-27 17:00,27,17,10,0,0,0
2024-04-27 17:15,26,17,9,0,0,0
2024-04-27 17:30,11,6,5,0,0,0
2024-04-27 17:45,19,10,9,0,0,0
2024-04-27 18:00,29,18,11,0,0,0
2024-04-27 18:15,21,12,9,0,0,0
2024-04-27 18:30,11,2,9,0,0,0
2024-04-27 18:45,16,9,7,0,0,0
2024-04-27 19:00,19,9,10,0,0,0
2024-04-27 19:15,19,10,9,0,0,0
2024-04-27 19:30,7,3,4,0,0,0
2024-04-27 19:45,15,7,8,0,0,0
2024-04-27 20:00,10,2,8,0,0,0
2024-04-27 20:15,10,1,9,0,0,0
2024-04-27 20:30,3,3,0,0,0,0
2024-04-27 20:45,10,7,3,0,0,0
2024-04-27 21:00,13,3,10,0,0,0
2024-04-27 21:15,7,2,5,0,0,0
2024-04-27 21:30,6,3,3,0,0,0
2024-04-27 21:45,3,1,2,0,0,0
2024-04-27 22:00,7,2,5,0,0,0
2024-04-27 22:15,6,2,4,0,0,0
2024-04-27 22:30,5,3,2,0,0,0
2024-04-27 22:45,8,1,7,0,0,0
2024-04-27 23:00,5,1,4,0,0,0
2024-04-27 23:15,6,2,4,0,0,0
2024-04-27 23:30,3,2,1,0,0,0
2024-04-27 23:45,6,1,5,0,0,0
2024-04-28 00:00,4,1,3,0,0,0
2024-04-28 00:15,8,6,2,0,0,0
2024-04-28 00:30,0,0,0,0,0,0
2024-04-28 00:45,5,2,3,0,0,0
2024-04-28 01:00,4,0,4,0,0,0
2024-04-28 01:15,3,2,1,0,0,0
2024-04-28 01:30,0,0,0,0,0,0
2024-04-28 01:45,3,0,3,0,0,0
2024-04-28 02:00,0,0,0,0,0,0
2024-04-28 02:15,4,0,4,0,0,0
2024-04-28 02:30,1,0,1,0,0,0
2024-04-28 02:45,3,1,2,0,0,0
2024-04-28 03:00,2,0,2,0,0,0
2024-04-28 03:15,3,1,2,0,0,0
2024-04-28 03:30,0,0,0,0,0,0
2024-04-28 03:45,0,0,0,0,0,0
2024-04-28 04:00,0,0,0,0,0,0
2024-04-28 04:15,2,1,1,0,0,0
2024-04-28 04:30,0,0,0,0,0,0
2024-04-28 04:45,0,0,0,0,0,0
2024-04-28 05:00,1,0,1,0,0,0
2024-04-28 05:15,0,0,0,0,0,0
2024-04-28 05:30,1,1,0,0,0,0
2024-04-28 05:45,0,0,0,0,0,0
2024-04-28 06:00,1,1,0,0,0,0
2024-04-28 06:15,0,0,0,0,0,0
2024-04-28 06:30,1,1,0,0,0,0
2024-04-28 06:45,0,0,0,0,0,0
2024-04-28 07:00,0,0,0,0,0,0
2024-04-28 07:15,1,1,0,0,0,0
2024-04-28 07:30,3,3,0,0,0,0
2024-04-28 07:45,3,3,0,0,0,0
2024-04-28 08:00,0,0,0,0,0,0
2024-04-28 08:15,4,3,1,0,0,0
2024-04-28 08:30,0,0,0,0,0,0
2024-04-28 08:45,5,3,2,0,0,0
2024-04-28 09:00,7,5,2,0,0,0
2024-04-28 09:15,8,6,2,0,0,0
2024-04-28 09:30,6,6,0,0,0,0
2024-04-28 09:45,12,10,2,0,0,0
2024-04-28 10:00,4,1,3,0,0,0
2024-04-28 10:15,5,3,2,0,0,0
2024-04-28 10:30,14,7,7,0,0,0
2024-04-28 10:45,12,6,6,0,0,0
2024-04-28 11:00,8,5,3,0,0,0
2024-04-28 11:15,14,9,5,0,0,0
2024-04-28 11:30,11,4,7,0,0,0
2024-04-28 11:45,12,9,3,0,0,0
2024-04-28 12:00,14,9,5,0,0,0
2024-04-28 12:15,18,13,5,0,0,0
2024-04-28 12:30,6,3,3,0,0,0
2024-04-28 12:45,19,10,9,0,0,0
2024-04-28 13:00,21,16,5,0,0,0
2024-04-28 13:15,10,8,2,0,0,0
2024-04-28 13:30,4,2,2,0,0,0
2024-04-28 13:45,21,13,8,0,0,0
2024-04-28 14:00,23,15,8,0,0,0
2024-04-28 14:15,20,11,9,0,0,0
2024-04-28 14:30,23,17,6,0,0,0
2024-04-28 14:45,21,11,10,0,0,0
2024-04-28 15:00,17,11,6,0,0,0
2024-04-28 15:15,22,15,7,0,0,0
2024-04-28 15:30,16,12,4,0,0,0
2024-04-28 15:45,27,14,13,0,0,0
2024-04-28 16:00,19,8,11,0,0,0
2024-04-28 16:15,18,9,9,0,0,0
2024-04-28 16:30,13,7,6,0,0,0
2024-04-28 16:45,14,10,4,0,0,0
2024-04-28 17:00,8,1,7,0,0,0
2024-04-28 17:15,21,14,7,0,0,0
2024-04-28 17:30,18,10,8,0,0,0
2024-04-28 17:45,20,13,7,0,0,0
2024-04-28 18:00,17,7,10,0,0,0
2024-04-28 18:15,18,9,9,0,0,0
2024-04-28 18:30,14,9,5,0,0,0
2024-04-28 18:45,15,9,6,0,0,0
2024-04-28 19:00,17,11,6,0,0,0
2024-04-28 19:15,9,3,6,0,0,0
2024-04-28 19:30,3,2,1,0,0,0
2024-04-28 19:45,8,6,2,0,0,0
2024-04-28 20:00,9,2,7,0,0,0
2024-04-28 20:15,5,2,3,0,0,0
2024-04-28 20:30,7,3,4,0,0,0
2024-04-28 20:45,5,3,2,0,0,0
2024-04-28 21:00,3,1,2,0,0,0
2024-04-28 21:15,1,0,1,0,0,0
2024-04-28 21:30,11,7,4,0,0,0
2024-04-28 21:45,6,2,4,0,0,0
2024-04-28 22:00,2,1,1,0,0,0
2024-04-28 22:15,7,3,4,0,0,0
2024-04-28 22:30,2,0,2,0,0,0
2024-04-28 22:45,3,1,2,0,0,0
2024-04-28 23:00,1,0,1,0,0,0
2024-04-28 23:15,2,1,1,0,0,0
2024-04-28 23:30,4,1,3,0,0,0
2024-04-28 23:45,0,0,0,0,0,0
2024-04-29 00:00,0,0,0,0,0,0
2024-04-29 00:15,0,0,0,0,0,0
2024-04-29 00:30,2,0,2,0,0,0
2024-04-29 00:45,1,0,1,0,0,0
2024-04-29 01:00,1,0,1,0,0,0
2024-04-29 01:15,0,0,0,0,0,0
2024-04-29 01:30,0,0,0,0,0,0
2024-04-29 01:45,0,0,0,0,0,0
2024-04-29 02:00,0,0,0,0,0,0
2024-04-29 02:15,0,0,0,0,0,0
2024-04-29 02:30,0,0,0,0,0,0
2024-04-29 02:45,0,0,0,0,0,0
2024-04-29 03:00,0,0,0,0,0,0
2024-04-29 03:15,0,0,0,0,0,0
2024-04-29 03:30,0,0,0,0,0,0
2024-04-29 03:45,0,0,0,0,0,0
2024-04-29 04:00,0,0,0,0,0,0
2024-04-29 04:15,0,0,0,0,0,0
2024-04-29 04:30,1,1,0,0,0,0
2024-04-29 04:45,0,0,0,0,0,0
2024-04-29 05:00,0,0,0,0,0,0
2024-04-29 05:15,2,2,0,0,0,0
2024-04-29 05:30,3,3,0,0,0,0
2024-04-29 05:45,4,4,0,0,0,0
2024-04-29 06:00,5,3,2,0,0,0
2024-04-29 06:15,4,4,0,0,0,0
2024-04-29 06:30,9,7,2,0,0,0
2024-04-29 06:45,19,17,2,0,0,0
2024-04-29 07:00,18,17,1,0,0,0
2024-04-29 07:15,40,35,5,0,0,0
2024-04-29 07:30,71,65,6,0,0,0
2024-04-29 07:45,45,37,8,0,0,0
2024-04-29 08:00,38,32,6,0,0,0
2024-04-29 08:15,33,28,5,0,0,0
2024-04-29 08:30,32,23,9,0,0,0
2024-04-29 08:45,33,26,7,0,0,0
2024-04-29 09:00,18,15,3,0,0,0
2024-04-29 09:15,20,16,4,0,0,0
2024-04-29 09:30,22,14,8,0,0,0
2024-04-29 09:45,39,24,15,0,0,0
2024-04-29 10:00,16,11,5,0,0,0
2024-04-29 10:15,20,11,9,0,0,0
2024-04-29 10:30,22,17,5,0,0,0
2024-04-29 10:45,21,11,10,0,0,0
2024-04-29 11:00,21,13,8,0,0,0
2024-04-29 11:15,25,20,5,0,0,0
2024-04-29 11:30,32,22,10,0,0,0
2024-04-29 11:45,38,26,12,0,0,0
2024-04-29 12:00,27,15,12,0,0,0
2024-04-29 12:15,23,16,7,0,0,0
2024-04-29 12:30,31,14,17,0,0,0
2024-04-29 12:45,38,20,18,0,0,0
2024-04-29 13:00,26,14,12,0,0,0
2024-04-29 13:15,22,8,14,0,0,0
2024-04-29 13:30,28,16,12,0,0,0
2024-04-29 13:45,29,20,9,0,0,0
2024-04-29 14:00,30,13,17,0,0,0
2024-04-29 14:15,16,3,13,0,0,0
2024-04-29 14:30,26,17,9,0,0,0
2024-04-29 14:45,41,24,17,0,0,0
2024-04-29 15:00,30,13,17,0,0,0
2024-04-29 15:15,33,19,14,0,0,0
2024-04-29 15:30,48,26,22,0,0,0
2024-04-29 15:45,30,15,15,0,0,0
2024-04-29 16:00,45,27,18,0,0,0
2024-04-29 16:15,29,12,17,0,0,0
2024-04-29 16:30,41,15,26,0,0,0
2024-04-29 16:45,46,23,23,0,0,0
2024-04-29 17:00,35,18,17,0,0,0
2024-04-29 17:15,49,24,25,0,0,0
2024-04-29 17:30,27,14,13,0,0,0
2024-04-29 17:45,30,17,13,0,0,0
2024-04-29 18:00,50,19,31,0,0,0
2024-04-29 18:15,24,6,18,0,0,0
2024-04-29 18:30,25,9,16,0,0,0
2024-04-29 18:45,22,13,9,0,0,0
2024-04-29 19:00,23,7,16,0,0,0
2024-04-29 19:15,23,10,13,0,0,0
2024-04-29 19:30,18,7,11,0,0,0
2024-04-29 19:45,16,5,11,0,0,0
2024-04-29 20:00,21,9,12,0,0,0
2024-04-29 20:15,10,3,7,0,0,0
2024-04-29 20:30,16,5,11,0,0,0
2024-04-29 20:45,6,0,6,0,0,0
2024-04-29 21:00,4,1,3,0,0,0
2024-04-29 21:15,4,1,3,0,0,0
2024-04-29 21:30,8,0,8,0,0,0
2024-04-29 21:45,11,5,6,0,0,0
2024-04-29 22:00,7,4,3,0,0,0
2024-04-29 22:15,9,4,5,0,0,0
2024-04-29 22:30,2,1,1,0,0,0
2024-04-29 22:45,3,1,2,0,0,0
2024-04-29 23:00,3,0,3,0,0,0
2024-04-29 23:15,1,0,1,0,0,0
2024-04-29 23:30,2,0,2,0,0,0
2024-04-29 23:45,2,0,2,0,0,0
