Datetime,300037925 (Goldstraße),353413828 (Goldstraße Fahrräder Stadteinwärts),353413829 (Goldstraße Fahrräder Stadtauswärts),300037925-status,353413828-status,353413829-status
2025-08-01 12:30,20,11,9,0,0,0
2025-08-01 12:45,13,8,5,0,0,0
2025-08-01 13:00,18,12,6,0,0,0
2025-08-01 13:15,16,10,6,0,0,0
2025-08-01 13:30,12,6,6,0,0,0
2025-08-01 13:45,29,15,14,0,0,0
2025-08-01 14:00,23,13,10,0,0,0
2025-08-01 14:15,22,10,12,0,0,0
2025-08-01 14:30,19,14,5,0,0,0
2025-08-01 14:45,12,6,6,0,0,0
2025-08-01 15:00,27,14,13,0,0,0
2025-08-01 15:15,14,4,10,0,0,0
2025-08-01 15:30,18,6,12,0,0,0
2025-08-01 15:45,23,11,12,0,0,0
2025-08-01 16:00,21,10,11,0,0,0
2025-08-01 16:15,17,10,7,0,0,0
2025-08-01 16:30,23,13,10,0,0,0
2025-08-01 16:45,18,15,3,0,0,0
2025-08-01 17:00,22,15,7,0,0,0
2025-08-01 17:15,11,7,4,0,0,0
2025-08-01 17:30,19,6,13,0,0,0
2025-08-01 17:45,15,5,10,0,0,0
2025-08-01 18:00,18,10,8,0,0,0
2025-08-01 18:15,21,12,9,0,0,0
2025-08-01 18:30,16,6,10,0,0,0
2025-08-01 18:45,13,9,4,0,0,0
2025-08-01 19:00,13,5,8,0,0,0
2025-08-01 19:15,9,5,4,0,0,0
2025-08-01 19:30,6,3,3,0,0,0
2025-08-01 19:45,9,6,3,0,0,0
2025-08-01 20:00,9,5,4,0,0,0
2025-08-01 20:15,11,7,4,0,0,0
2025-08-01 20:30,12,4,8,0,0,0
2025-08-01 20:45,9,3,6,0,0,0
2025-08-01 21:00,4,3,1,0,0,0
2025-08-01 21:15,7,3,4,0,0,0
2025-08-01 21:30,6,2,4,0,0,0
2025-08-01 21:45,3,2,1,0,0,0
2025-08-01 22:00,2,0,2,0,0,0
2025-08-01 22:15,5,3,2,0,0,0
2025-08-01 22:30,5,4,1,0,0,0
2025-08-01 22:45,6,2,4,0,0,0
2025-08-01 23:00,5,2,3,0,0,0
2025-08-01 23:15,12,0,12,0,0,0
2025-08-01 23:30,5,3,2,0,0,0
2025-08-01 23:45,1,0,1,0,0,0
2025-08-02 00:00,2,0,2,0,0,0
2025-08-02 00:15,0,0,0,0,0,0
2025-08-02 00:30,4,1,3,0,0,0
2025-08-02 00:45,3,0,3,0,0,0
2025-08-02 01:00,3,2,1,0,0,0
2025-08-02 01:15,1,0,1,0,0,0
2025-08-02 01:30,2,0,2,0,0,0
2025-08-02 01:45,0,0,0,0,0,0
2025-08-02 02:00,1,1,0,0,0,0
2025-08-02 02:15,1,0,1,0,0,0
2025-08-02 02:30,0,0,0,0,0,0
2025-08-02 02:45,1,0,1,0,0,0
2025-08-02 03:00,1,1,0,0,0,0
2025-08-02 03:15,0,0,0,0,0,0
2025-08-02 03:30,0,0,0,0,0,0
2025-08-02 03:45,0,0,0,0,0,0
2025-08-02 04:00,0,0,0,0,0,0
2025-08-02 04:15,0,0,0,0,0,0
2025-08-02 04:30,0,0,0,0,0,0
2025-08-02 04:45,1,0,1,0,0,0
2025-08-02 05:00,0,0,0,0,0,0
2025-08-02 05:15,1,1,0,0,0,0
2025-08-02 05:30,2,2,0,0,0,0
2025-08-02 05:45,3,3,0,0,0,0
2025-08-02 06:00,1,1,0,0,0,0
2025-08-02 06:15,1,1,0,0,0,0
2025-08-02 06:30,3,1,2,0,0,0
2025-08-02 06:45,2,2,0,0,0,0
2025-08-02 07:00,2,2,0,0,0,0
2025-08-02 07:15,11,10,1,0,0,0
2025-08-02 07:30,7,6,1,0,0,0
2025-08-02 07:45,9,6,3,0,0,0
2025-08-02 08:00,6,5,1,0,0,0
2025-08-02 08:15,16,7,9,0,0,0
2025-08-02 08:30,21,16,5,0,0,0
2025-08-02 08:45,15,12,3,0,0,0
2025-08-02 09:00,21,16,5,0,0,0
2025-08-02 09:15,14,10,4,0,0,0
2025-08-02 09:30,13,9,4,0,0,0
2025-08-02 09:45,32,24,8,0,0,0
2025-08-02 10:00,29,20,9,0,0,0
2025-08-02 10:15,21,12,9,0,0,0
2025-08-02 10:30,23,18,5,0,0,0
2025-08-02 10:45,15,11,4,0,0,0
2025-08-02 11:00,28,20,8,0,0,0
2025-08-02 11:15,28,19,9,0,0,0
2025-08-02 11:30,35,21,14,0,0,0
2025-08-02 11:45,31,23,8,0,0,0
2025-08-02 12:00,31,22,9,0,0,0
2025-08-02 12:15,25,16,9,0,0,0
2025-08-02 12:30,29,17,12,0,0,0
2025-08-02 12:45,29,21,8,0,0,0
2025-08-02 13:00,19,10,9,0,0,0
2025-08-02 13:15,21,3,18,0,0,0
2025-08-02 13:30,23,13,10,0,0,0
2025-08-02 13:45,18,9,9,0,0,0
2025-08-02 14:00,19,12,7,0,0,0
2025-08-02 14:15,13,6,7,0,0,0
2025-08-02 14:30,17,6,11,0,0,0
2025-08-02 14:45,14,10,4,0,0,0
2025-08-02 15:00,8,3,5,0,0,0
2025-08-02 15:15,24,14,10,0,0,0
2025-08-02 15:30,22,12,10,0,0,0
2025-08-02 15:45,15,8,7,0,0,0
2025-08-02 16:00,27,12,15,0,0,0
2025-08-02 16:15,11,3,8,0,0,0
2025-08-02 16:30,24,17,7,0,0,0
2025-08-02 16:45,16,8,8,0,0,0
2025-08-02 17:00,6,3,3,0,0,0
2025-08-02 17:15,13,3,10,0,0,0
2025-08-02 17:30,17,6,11,0,0,0
2025-08-02 17:45,12,4,8,0,0,0
2025-08-02 18:00,15,6,9,0,0,0
2025-08-02 18:15,19,8,11,0,0,0
2025-08-02 18:30,10,5,5,0,0,0
2025-08-02 18:45,18,15,3,0,0,0
2025-08-02 19:00,12,2,10,0,0,0
2025-08-02 19:15,9,4,5,0,0,0
2025-08-02 19:30,8,4,4,0,0,0
2025-08-02 19:45,10,6,4,0,0,0
2025-08-02 20:00,4,1,3,0,0,0
2025-08-02 20:15,10,5,5,0,0,0
2025-08-02 20:30,5,4,1,0,0,0
2025-08-02 20:45,18,9,9,0,0,0
2025-08-02 21:00,6,1,5,0,0,0
2025-08-02 21:15,11,4,7,0,0,0
2025-08-02 21:30,8,6,2,0,0,0
2025-08-02 21:45,4,1,3,0,0,0
2025-08-02 22:00,3,2,1,0,0,0
2025-08-02 22:15,2,1,1,0,0,0
2025-08-02 22:30,5,3,2,0,0,0
2025-08-02 22:45,3,3,0,0,0,0
2025-08-02 23:00,1,1,0,0,0,0
2025-08-02 23:15,3,0,3,0,0,0
2025-08-02 23:30,4,1,3,0,0,0
2025-08-02 23:45,1,1,0,0,0,0
2025-08-03 00:00,12,7,5,0,0,0
2025-08-03 00:15,5,1,4,0,0,0
2025-08-03 00:30,0,0,0,0,0,0
2025-08-03 00:45,3,0,3,0,0,0
2025-08-03 01:00,5,2,3,0,0,0
2025-08-03 01:15,4,3,1,0,0,0
2025-08-03 01:30,1,0,1,0,0,0
2025-08-03 01:45,1,0,1,0,0,0
2025-08-03 02:00,0,0,0,0,0,0
2025-08-03 02:15,1,0,1,0,0,0
2025-08-03 02:30,1,0,1,0,0,0
2025-08-03 02:45,0,0,0,0,0,0
2025-08-03 03:00,1,0,1,0,0,0
2025-08-03 03:15,1,0,1,0,0,0
2025-08-03 03:30,3,0,3,0,0,0
2025-08-03 03:45,2,0,2,0,0,0
2025-08-03 04:00,0,0,0,0,0,0
2025-08-03 04:15,0,0,0,0,0,0
2025-08-03 04:30,0,0,0,0,0,0
2025-08-03 04:45,0,0,0,0,0,0
2025-08-03 05:00,0,0,0,0,0,0
2025-08-03 05:15,0,0,0,0,0,0
2025-08-03 05:30,2,2,0,0,0,0
2025-08-03 05:45,1,1,0,0,0,0
2025-08-03 06:00,0,0,0,0,0,0
2025-08-03 06:15,0,0,0,0,0,0
2025-08-03 06:30,1,0,1,0,0,0
2025-08-03 06:45,2,2,0,0,0,0
2025-08-03 07:00,0,0,0,0,0,0
2025-08-03 07:15,0,0,0,0,0,0
2025-08-03 07:30,3,2,1,0,0,0
2025-08-03 07:45,2,1,1,0,0,0
2025-08-03 08:00,3,2,1,0,0,0
2025-08-03 08:15,1,0,1,0,0,0
2025-08-03 08:30,2,1,1,0,0,0
2025-08-03 08:45,3,2,1,0,0,0
2025-08-03 09:00,1,0,1,0,0,0
2025-08-03 09:15,2,1,1,0,0,0
2025-08-03 09:30,5,3,2,0,0,0
2025-08-03 09:45,9,7,2,0,0,0
2025-08-03 10:00,14,3,11,0,0,0
2025-08-03 10:15,1,1,0,0,0,0
2025-08-03 10:30,4,4,0,0,0,0
2025-08-03 10:45,8,4,4,0,0,0
2025-08-03 11:00,8,4,4,0,0,0
2025-08-03 11:15,4,2,2,0,0,0
2025-08-03 11:30,9,4,5,0,0,0
2025-08-03 11:45,10,6,4,0,0,0
2025-08-03 12:00,12,8,4,0,0,0
2025-08-03 12:15,7,2,5,0,0,0
2025-08-03 12:30,7,3,4,0,0,0
2025-08-03 12:45,12,8,4,0,0,0
2025-08-03 13:00,17,7,10,0,0,0
2025-08-03 13:15,18,9,9,0,0,0
2025-08-03 13:30,16,11,5,0,0,0
2025-08-03 13:45,17,10,7,0,0,0
2025-08-03 14:00,15,9,6,0,0,0
2025-08-03 14:15,23,7,16,0,0,0
2025-08-03 14:30,6,2,4,0,0,0
2025-08-03 14:45,31,20,11,0,0,0
2025-08-03 15:00,21,8,13,0,0,0
2025-08-03 15:15,21,18,3,0,0,0
2025-08-03 15:30,19,10,9,0,0,0
2025-08-03 15:45,14,6,8,0,0,0
2025-08-03 16:00,17,9,8,0,0,0
2025-08-03 16:15,19,13,6,0,0,0
2025-08-03 16:30,17,10,7,0,0,0
2025-08-03 16:45,14,7,7,0,0,0
2025-08-03 17:00,15,9,6,0,0,0
2025-08-03 17:15,19,13,6,0,0,0
2025-08-03 17:30,12,7,5,0,0,0
2025-08-03 17:45,25,16,9,0,0,0
2025-08-03 18:00,23,15,8,0,0,0
2025-08-03 18:15,24,16,8,0,0,0
2025-08-03 18:30,10,2,8,0,0,0
2025-08-03 18:45,20,12,8,0,0,0
2025-08-03 19:00,9,4,5,0,0,0
2025-08-03 19:15,11,2,9,0,0,0
2025-08-03 19:30,9,3,6,0,0,0
2025-08-03 19:45,14,9,5,0,0,0
2025-08-03 20:00,8,4,4,0,0,0
2025-08-03 20:15,5,2,3,0,0,0
2025-08-03 20:30,2,0,2,0,0,0
2025-08-03 20:45,6,1,5,0,0,0
2025-08-03 21:00,5,3,2,0,0,0
2025-08-03 21:15,7,6,1,0,0,0
2025-08-03 21:30,2,0,2,0,0,0
2025-08-03 21:45,2,1,1,0,0,0
2025-08-03 22:00,3,1,2,0,0,0
2025-08-03 22:15,3,1,2,0,0,0
2025-08-03 22:30,3,0,3,0,0,0
2025-08-03 22:45,3,1,2,0,0,0
2025-08-03 23:00,1,0,1,0,0,0
2025-08-03 23:15,2,0,2,0,0,0
2025-08-03 23:30,2,1,1,0,0,0
2025-08-03 23:45,0,0,0,0,0,0
2025-08-04 00:00,0,0,0,0,0,0
2025-08-04 00:15,2,0,2,0,0,0
2025-08-04 00:30,0,0,0,0,0,0
2025-08-04 00:45,2,0,2,0,0,0
2025-08-04 01:00,1,0,1,0,0,0
2025-08-04 01:15,0,0,0,0,0,0
2025-08-04 01:30,1,1,0,0,0,0
2025-08-04 01:45,1,0,1,0,0,0
2025-08-04 02:00,0,0,0,0,0,0
2025-08-04 02:15,0,0,0,0,0,0
2025-08-04 02:30,1,1,0,0,0,0
2025-08-04 02:45,0,0,0,0,0,0
2025-08-04 03:00,1,1,0,0,0,0
2025-08-04 03:15,0,0,0,0,0,0
2025-08-04 03:30,0,0,0,0,0,0
2025-08-04 03:45,1,1,0,0,0,0
2025-08-04 04:00,0,0,0,0,0,0
2025-08-04 04:15,0,0,0,0,0,0
2025-08-04 04:30,0,0,0,0,0,0
2025-08-04 04:45,2,2,0,0,0,0
2025-08-04 05:00,0,0,0,0,0,0
2025-08-04 05:15,5,5,0,0,0,0
2025-08-04 05:30,1,1,0,0,0,0
2025-08-04 05:45,3,2,1,0,0,0
2025-08-04 06:00,3,2,1,0,0,0
2025-08-04 06:15,5,5,0,0,0,0
2025-08-04 06:30,3,3,0,0,0,0
2025-08-04 06:45,12,12,0,0,0,0
2025-08-04 07:00,22,20,2,0,0,0
2025-08-04 07:15,12,11,1,0,0,0
2025-08-04 07:30,28,18,10,0,0,0
2025-08-04 07:45,32,23,9,0,0,0
2025-08-04 08:00,22,21,1,0,0,0
2025-08-04 08:15,35,31,4,0,0,0
2025-08-04 08:30,38,38,0,0,0,0
2025-08-04 08:45,13,10,3,0,0,0
2025-08-04 09:00,18,16,2,0,0,0
2025-08-04 09:15,20,7,13,0,0,0
2025-08-04 09:30,39,27,12,0,0,0
2025-08-04 09:45,34,21,13,0,0,0
2025-08-04 10:00,26,18,8,0,0,0
2025-08-04 10:15,22,12,10,0,0,0
2025-08-04 10:30,24,19,5,0,0,0
2025-08-04 10:45,21,12,9,0,0,0
2025-08-04 11:00,17,12,5,0,0,0
2025-08-04 11:15,23,21,2,0,0,0
2025-08-04 11:30,19,14,5,0,0,0
2025-08-04 11:45,22,19,3,0,0,0
2025-08-04 12:00,18,14,4,0,0,0
2025-08-04 12:15,34,19,15,0,0,0
2025-08-04 12:30,31,19,12,0,0,0
2025-08-04 12:45,26,9,17,0,0,0
2025-08-04 13:00,29,22,7,0,0,0
2025-08-04 13:15,19,9,10,0,0,0
2025-08-04 13:30,34,20,14,0,0,0
2025-08-04 13:45,20,19,1,0,0,0
2025-08-04 14:00,21,10,11,0,0,0
2025-08-04 14:15,19,13,6,0,0,0
2025-08-04 14:30,19,13,6,0,0,0
2025-08-04 14:45,23,15,8,0,0,0
2025-08-04 15:00,14,7,7,0,0,0
2025-08-04 15:15,20,9,11,0,0,0
2025-08-04 15:30,28,15,13,0,0,0
2025-08-04 15:45,23,11,12,0,0,0
2025-08-04 16:00,43,27,16,0,0,0
2025-08-04 16:15,32,15,17,0,0,0
2025-08-04 16:30,43,21,22,0,0,0
2025-08-04 16:45,34,14,20,0,0,0
2025-08-04 17:00,35,18,17,0,0,0
2025-08-04 17:15,30,9,21,0,0,0
2025-08-04 17:30,38,15,23,0,0,0
2025-08-04 17:45,30,15,15,0,0,0
2025-08-04 18:00,23,9,14,0,0,0
2025-08-04 18:15,20,7,13,0,0,0
2025-08-04 18:30,22,11,11,0,0,0
2025-08-04 18:45,26,11,15,0,0,0
2025-08-04 19:00,15,6,9,0,0,0
2025-08-04 19:15,9,5,4,0,0,0
2025-08-04 19:30,12,8,4,0,0,0
2025-08-04 19:45,12,3,9,0,0,0
2025-08-04 20:00,18,9,9,0,0,0
2025-08-04 20:15,7,3,4,0,0,0
2025-08-04 20:30,5,1,4,0,0,0
2025-08-04 20:45,7,2,5,0,0,0
2025-08-04 21:00,7,1,6,0,0,0
2025-08-04 21:15,10,7,3,0,0,0
2025-08-04 21:30,7,0,7,0,0,0
2025-08-04 21:45,4,3,1,0,0,0
2025-08-04 22:00,6,1,5,0,0,0
2025-08-04 22:15,3,1,2,0,0,0
2025-08-04 22:30,6,0,6,0,0,0
2025-08-04 22:45,0,0,0,0,0,0
2025-08-04 23:00,1,0,1,0,0,0
2025-08-04 23:15,1,0,1,0,0,0
2025-08-04 23:30,1,1,0,0,0,0
2025-08-04 23:45,2,0,2,0,0,0
2025-08-05 00:00,2,0,2,0,0,0
2025-08-05 00:15,1,1,0,0,0,0
2025-08-05 00:30,1,0,1,0,0,0
2025-08-05 00:45,2,1,1,0,0,0
2025-08-05 01:00,0,0,0,0,0,0
2025-08-05 01:15,0,0,0,0,0,0
2025-08-05 01:30,1,0,1,0,0,0
2025-08-05 01:45,0,0,0,0,0,0
2025-08-05 02:00,0,0,0,0,0,0
2025-08-05 02:15,0,0,0,0,0,0
2025-08-05 02:30,0,0,0,0,0,0
2025-08-05 02:45,0,0,0,0,0,0
2025-08-05 03:00,0,0,0,0,0,0
2025-08-05 03:15,0,0,0,0,0,0
2025-08-05 03:30,0,0,0,0,0,0
2025-08-05 03:45,0,0,0,0,0,0
2025-08-05 04:00,1,1,0,0,0,0
2025-08-05 04:15,0,0,0,0,0,0
2025-08-05 04:30,3,3,0,0,0,0
2025-08-05 04:45,3,1,2,0,0,0
2025-08-05 05:00,0,0,0,0,0,0
2025-08-05 05:15,4,4,0,0,0,0
2025-08-05 05:30,0,0,0,0,0,0
2025-08-05 05:45,5,3,2,0,0,0
2025-08-05 06:00,3,2,1,0,0,0
2025-08-05 06:15,6,6,0,0,0,0
2025-08-05 06:30,3,2,1,0,0,0
2025-08-05 06:45,13,13,0,0,0,0
2025-08-05 07:00,20,16,4,0,0,0
2025-08-05 07:15,23,20,3,0,0,0
2025-08-05 07:30,28,20,8,0,0,0
2025-08-05 07:45,20,15,5,0,0,0
2025-08-05 08:00,15,14,1,0,0,0
2025-08-05 08:15,17,16,1,0,0,0
2025-08-05 08:30,25,17,8,0,0,0
2025-08-05 08:45,27,18,9,0,0,0
2025-08-05 09:00,23,22,1,0,0,0
2025-08-05 09:15,24,17,7,0,0,0
2025-08-05 09:30,11,6,5,0,0,0
2025-08-05 09:45,42,39,3,0,0,0
2025-08-05 10:00,29,16,13,0,0,0
2025-08-05 10:15,20,10,10,0,0,0
2025-08-05 10:30,28,24,4,0,0,0
2025-08-05 10:45,20,13,7,0,0,0
2025-08-05 11:00,19,8,11,0,0,0
2025-08-05 11:15,32,15,17,0,0,0
2025-08-05 11:30,23,15,8,0,0,0
2025-08-05 11:45,17,8,9,0,0,0
2025-08-05 12:00,19,12,7,0,0,0
2025-08-05 12:15,20,12,8,0,0,0
2025-08-05 12:30,19,10,9,0,0,0
2025-08-05 12:45,17,8,9,0,0,0
2025-08-05 13:00,26,14,12,0,0,0
2025-08-05 13:15,29,18,11,0,0,0
2025-08-05 13:30,17,9,8,0,0,0
2025-08-05 13:45,20,16,4,0,0,0
2025-08-05 14:00,18,11,7,0,0,0
2025-08-05 14:15,23,18,5,0,0,0
2025-08-05 14:30,24,16,8,0,0,0
2025-08-05 14:45,48,38,10,0,0,0
2025-08-05 15:00,19,15,4,0,0,0
2025-08-05 15:15,32,19,13,0,0,0
2025-08-05 15:30,27,12,15,0,0,0
2025-08-05 15:45,33,17,16,0,0,0
2025-08-05 16:00,31,12,19,0,0,0
2025-08-05 16:15,30,19,11,0,0,0
2025-08-05 16:30,30,11,19,0,0,0
2025-08-05 16:45,34,18,16,0,0,0
2025-08-05 17:00,42,22,20,0,0,0
2025-08-05 17:15,30,18,12,0,0,0
2025-08-05 17:30,33,14,19,0,0,0
2025-08-05 17:45,33,12,21,0,0,0
2025-08-05 18:00,23,12,11,0,0,0
2025-08-05 18:15,29,3,26,0,0,0
2025-08-05 18:30,23,7,16,0,0,0
2025-08-05 18:45,19,9,10,0,0,0
2025-08-05 19:00,31,13,18,0,0,0
2025-08-05 19:15,18,12,6,0,0,0
2025-08-05 19:30,18,10,8,0,0,0
2025-08-05 19:45,20,9,11,0,0,0
2025-08-05 20:00,11,4,7,0,0,0
2025-08-05 20:15,15,4,11,0,0,0
2025-08-05 20:30,10,5,5,0,0,0
2025-08-05 20:45,9,2,7,0,0,0
2025-08-05 21:00,8,4,4,0,0,0
2025-08-05 21:15,1,1,0,0,0,0
2025-08-05 21:30,6,1,5,0,0,0
2025-08-05 21:45,13,3,10,0,0,0
2025-08-05 22:00,3,2,1,0,0,0
2025-08-05 22:15,8,2,6,0,0,0
2025-08-05 22:30,2,2,0,0,0,0
2025-08-05 22:45,0,0,0,0,0,0
2025-08-05 23:00,0,0,0,0,0,0
2025-08-05 23:15,1,0,1,0,0,0
2025-08-05 23:30,5,2,3,0,0,0
2025-08-05 23:45,3,1,2,0,0,0
2025-08-06 00:00,2,0,2,0,0,0
2025-08-06 00:15,1,0,1,0,0,0
2025-08-06 00:30,1,1,0,0,0,0
2025-08-06 00:45,0,0,0,0,0,0
2025-08-06 01:00,0,0,0,0,0,0
2025-08-06 01:15,0,0,0,0,0,0
2025-08-06 01:30,2,0,2,0,0,0
2025-08-06 01:45,0,0,0,0,0,0
