Datetime,300037925 (Goldstraße),353413828 (Goldstraße Fahrräder Stadteinwärts),353413829 (Goldstraße Fahrräder Stadtauswärts),300037925-status,353413828-status,353413829-status
2025-06-02 00:15,0,0,0,0,0,0
2025-06-02 00:30,0,0,0,0,0,0
2025-06-02 00:45,1,0,1,0,0,0
2025-06-02 01:00,0,0,0,0,0,0
2025-06-02 01:15,0,0,0,0,0,0
2025-06-02 01:30,0,0,0,0,0,0
2025-06-02 01:45,0,0,0,0,0,0
2025-06-02 02:00,0,0,0,0,0,0
2025-06-02 02:15,0,0,0,0,0,0
2025-06-02 02:30,1,1,0,0,0,0
2025-06-02 02:45,0,0,0,0,0,0
2025-06-02 03:00,0,0,0,0,0,0
2025-06-02 03:15,1,0,1,0,0,0
2025-06-02 03:30,1,0,1,0,0,0
2025-06-02 03:45,1,1,0,0,0,0
2025-06-02 04:00,0,0,0,0,0,0
2025-06-02 04:15,0,0,0,0,0,0
2025-06-02 04:30,0,0,0,0,0,0
2025-06-02 04:45,1,1,0,0,0,0
2025-06-02 05:00,1,1,0,0,0,0
2025-06-02 05:15,4,3,1,0,0,0
2025-06-02 05:30,2,2,0,0,0,0
2025-06-02 05:45,4,3,1,0,0,0
2025-06-02 06:00,6,5,1,0,0,0
2025-06-02 06:15,6,6,0,0,0,0
2025-06-02 06:30,20,14,6,0,0,0
2025-06-02 06:45,21,15,6,0,0,0
2025-06-02 07:00,33,32,1,0,0,0
2025-06-02 07:15,33,25,8,0,0,0
2025-06-02 07:30,67,55,12,0,0,0
2025-06-02 07:45,63,55,8,0,0,0
2025-06-02 08:00,38,32,6,0,0,0
2025-06-02 08:15,35,23,12,0,0,0
2025-06-02 08:30,21,16,5,0,0,0
2025-06-02 08:45,33,25,8,0,0,0
2025-06-02 09:00,38,23,15,0,0,0
2025-06-02 09:15,38,35,3,0,0,0
2025-06-02 09:30,46,35,11,0,0,0
2025-06-02 09:45,29,21,8,0,0,0
2025-06-02 10:00,35,24,11,0,0,0
2025-06-02 10:15,28,14,14,0,0,0
2025-06-02 10:30,31,18,13,0,0,0
2025-06-02 10:45,32,17,15,0,0,0
2025-06-02 11:00,27,20,7,0,0,0
2025-06-02 11:15,39,17,22,0,0,0
2025-06-02 11:30,34,21,13,0,0,0
2025-06-02 11:45,32,14,18,0,0,0
2025-06-02 12:00,27,13,14,0,0,0
2025-06-02 12:15,30,14,16,0,0,0
2025-06-02 12:30,41,19,22,0,0,0
2025-06-02 12:45,32,17,15,0,0,0
2025-06-02 13:00,37,20,17,0,0,0
2025-06-02 13:15,23,14,9,0,0,0
2025-06-02 13:30,19,8,11,0,0,0
2025-06-02 13:45,32,16,16,0,0,0
2025-06-02 14:00,40,25,15,0,0,0
2025-06-02 14:15,23,13,10,0,0,0
2025-06-02 14:30,32,14,18,0,0,0
2025-06-02 14:45,38,25,13,0,0,0
2025-06-02 15:00,22,14,8,0,0,0
2025-06-02 15:15,26,10,16,0,0,0
2025-06-02 15:30,41,19,22,0,0,0
2025-06-02 15:45,55,35,20,0,0,0
2025-06-02 16:00,37,22,15,0,0,0
2025-06-02 16:15,45,24,21,0,0,0
2025-06-02 16:30,25,10,15,0,0,0
2025-06-02 16:45,37,24,13,0,0,0
2025-06-02 17:00,32,15,17,0,0,0
2025-06-02 17:15,35,16,19,0,0,0
2025-06-02 17:30,37,18,19,0,0,0
2025-06-02 17:45,44,19,25,0,0,0
2025-06-02 18:00,27,11,16,0,0,0
2025-06-02 18:15,35,15,20,0,0,0
2025-06-02 18:30,26,9,17,0,0,0
2025-06-02 18:45,29,9,20,0,0,0
2025-06-02 19:00,23,10,13,0,0,0
2025-06-02 19:15,18,8,10,0,0,0
2025-06-02 19:30,12,9,3,0,0,0
2025-06-02 19:45,24,8,16,0,0,0
2025-06-02 20:00,8,4,4,0,0,0
2025-06-02 20:15,12,6,6,0,0,0
2025-06-02 20:30,15,5,10,0,0,0
2025-06-02 20:45,5,1,4,0,0,0
2025-06-02 21:00,8,3,5,0,0,0
2025-06-02 21:15,10,2,8,0,0,0
2025-06-02 21:30,12,3,9,0,0,0
2025-06-02 21:45,10,1,9,0,0,0
2025-06-02 22:00,9,2,7,0,0,0
2025-06-02 22:15,7,2,5,0,0,0
2025-06-02 22:30,10,6,4,0,0,0
2025-06-02 22:45,6,3,3,0,0,0
2025-06-02 23:00,2,1,1,0,0,0
2025-06-02 23:15,1,0,1,0,0,0
2025-06-02 23:30,4,1,3,0,0,0
2025-06-02 23:45,0,0,0,0,0,0
2025-06-03 00:00,2,1,1,0,0,0
2025-06-03 00:15,3,0,3,0,0,0
2025-06-03 00:30,1,0,1,0,0,0
2025-06-03 00:45,0,0,0,0,0,0
2025-06-03 01:00,0,0,0,0,0,0
2025-06-03 01:15,1,0,1,0,0,0
2025-06-03 01:30,0,0,0,0,0,0
2025-06-03 01:45,0,0,0,0,0,0
2025-06-03 02:00,1,0,1,0,0,0
2025-06-03 02:15,0,0,0,0,0,0
2025-06-03 02:30,1,0,1,0,0,0
2025-06-03 02:45,0,0,0,0,0,0
2025-06-03 03:00,1,0,1,0,0,0
2025-06-03 03:15,1,0,1,0,0,0
2025-06-03 03:30,0,0,0,0,0,0
2025-06-03 03:45,1,1,0,0,0,0
2025-06-03 04:00,0,0,0,0,0,0
2025-06-03 04:15,0,0,0,0,0,0
2025-06-03 04:30,0,0,0,0,0,0
2025-06-03 04:45,6,1,5,0,0,0
2025-06-03 05:00,1,1,0,0,0,0
2025-06-03 05:15,5,5,0,0,0,0
2025-06-03 05:30,2,1,1,0,0,0
2025-06-03 05:45,5,5,0,0,0,0
2025-06-03 06:00,8,6,2,0,0,0
2025-06-03 06:15,12,10,2,0,0,0
2025-06-03 06:30,8,8,0,0,0,0
2025-06-03 06:45,10,7,3,0,0,0
2025-06-03 07:00,20,16,4,0,0,0
2025-06-03 07:15,34,28,6,0,0,0
2025-06-03 07:30,75,69,6,0,0,0
2025-06-03 07:45,49,41,8,0,0,0
2025-06-03 08:00,53,38,15,0,0,0
2025-06-03 08:15,55,47,8,0,0,0
2025-06-03 08:30,43,35,8,0,0,0
2025-06-03 08:45,40,29,11,0,0,0
2025-06-03 09:00,24,17,7,0,0,0
2025-06-03 09:15,25,20,5,0,0,0
2025-06-03 09:30,30,28,2,0,0,0
2025-06-03 09:45,37,26,11,0,0,0
2025-06-03 10:00,39,27,12,0,0,0
2025-06-03 10:15,25,16,9,0,0,0
2025-06-03 10:30,21,15,6,0,0,0
2025-06-03 10:45,28,16,12,0,0,0
2025-06-03 11:00,26,15,11,0,0,0
2025-06-03 11:15,2,0,2,0,0,0
2025-06-03 11:30,33,18,15,0,0,0
2025-06-03 11:45,25,21,4,0,0,0
2025-06-03 12:00,23,11,12,0,0,0
2025-06-03 12:15,40,26,14,0,0,0
2025-06-03 12:30,39,17,22,0,0,0
2025-06-03 12:45,44,27,17,0,0,0
2025-06-03 13:00,44,20,24,0,0,0
2025-06-03 13:15,32,12,20,0,0,0
2025-06-03 13:30,39,29,10,0,0,0
2025-06-03 13:45,30,12,18,0,0,0
2025-06-03 14:00,35,15,20,0,0,0
2025-06-03 14:15,29,12,17,0,0,0
2025-06-03 14:30,34,19,15,0,0,0
2025-06-03 14:45,32,17,15,0,0,0
2025-06-03 15:00,21,14,7,0,0,0
2025-06-03 15:15,34,16,18,0,0,0
2025-06-03 15:30,46,22,24,0,0,0
2025-06-03 15:45,57,37,20,0,0,0
2025-06-03 16:00,58,32,26,0,0,0
2025-06-03 16:15,39,13,26,0,0,0
2025-06-03 16:30,31,15,16,0,0,0
2025-06-03 16:45,47,28,19,0,0,0
2025-06-03 17:00,43,19,24,0,0,0
2025-06-03 17:15,43,17,26,0,0,0
2025-06-03 17:30,39,22,17,0,0,0
2025-06-03 17:45,53,29,24,0,0,0
2025-06-03 18:00,47,29,18,0,0,0
2025-06-03 18:15,25,8,17,0,0,0
2025-06-03 18:30,29,15,14,0,0,0
2025-06-03 18:45,19,9,10,0,0,0
2025-06-03 19:00,34,11,23,0,0,0
2025-06-03 19:15,35,14,21,0,0,0
2025-06-03 19:30,16,11,5,0,0,0
2025-06-03 19:45,15,6,9,0,0,0
2025-06-03 20:00,15,3,12,0,0,0
2025-06-03 20:15,17,8,9,0,0,0
2025-06-03 20:30,11,4,7,0,0,0
2025-06-03 20:45,15,5,10,0,0,0
2025-06-03 21:00,16,4,12,0,0,0
2025-06-03 21:15,10,2,8,0,0,0
2025-06-03 21:30,6,3,3,0,0,0
2025-06-03 21:45,5,1,4,0,0,0
2025-06-03 22:00,9,3,6,0,0,0
2025-06-03 22:15,9,3,6,0,0,0
2025-06-03 22:30,8,3,5,0,0,0
2025-06-03 22:45,14,2,12,0,0,0
2025-06-03 23:00,4,1,3,0,0,0
2025-06-03 23:15,2,0,2,0,0,0
2025-06-03 23:30,2,1,1,0,0,0
2025-06-03 23:45,2,0,2,0,0,0
2025-06-04 00:00,1,0,1,0,0,0
2025-06-04 00:15,1,0,1,0,0,0
2025-06-04 00:30,0,0,0,0,0,0
2025-06-04 00:45,2,1,1,0,0,0
2025-06-04 01:00,1,0,1,0,0,0
2025-06-04 01:15,2,0,2,0,0,0
2025-06-04 01:30,1,0,1,0,0,0
2025-06-04 01:45,0,0,0,0,0,0
2025-06-04 02:00,1,0,1,0,0,0
2025-06-04 02:15,0,0,0,0,0,0
2025-06-04 02:30,0,0,0,0,0,0
2025-06-04 02:45,0,0,0,0,0,0
2025-06-04 03:00,0,0,0,0,0,0
2025-06-04 03:15,1,0,1,0,0,0
2025-06-04 03:30,1,1,0,0,0,0
2025-06-04 03:45,0,0,0,0,0,0
2025-06-04 04:00,1,1,0,0,0,0
2025-06-04 04:15,0,0,0,0,0,0
2025-06-04 04:30,0,0,0,0,0,0
2025-06-04 04:45,1,1,0,0,0,0
2025-06-04 05:00,1,1,0,0,0,0
2025-06-04 05:15,4,3,1,0,0,0
2025-06-04 05:30,1,1,0,0,0,0
2025-06-04 05:45,5,3,2,0,0,0
2025-06-04 06:00,11,7,4,0,0,0
2025-06-04 06:15,11,10,1,0,0,0
2025-06-04 06:30,10,9,1,0,0,0
2025-06-04 06:45,26,24,2,0,0,0
2025-06-04 07:00,23,22,1,0,0,0
2025-06-04 07:15,56,51,5,0,0,0
2025-06-04 07:30,85,70,15,0,0,0
2025-06-04 07:45,66,54,12,0,0,0
2025-06-04 08:00,36,26,10,0,0,0
2025-06-04 08:15,54,43,11,0,0,0
2025-06-04 08:30,35,20,15,0,0,0
2025-06-04 08:45,47,32,15,0,0,0
2025-06-04 09:00,31,25,6,0,0,0
2025-06-04 09:15,46,27,19,0,0,0
2025-06-04 09:30,32,23,9,0,0,0
2025-06-04 09:45,43,37,6,0,0,0
2025-06-04 10:00,34,20,14,0,0,0
2025-06-04 10:15,28,22,6,0,0,0
2025-06-04 10:30,26,19,7,0,0,0
2025-06-04 10:45,31,23,8,0,0,0
2025-06-04 11:00,32,25,7,0,0,0
2025-06-04 11:15,37,20,17,0,0,0
2025-06-04 11:30,37,22,15,0,0,0
2025-06-04 11:45,46,32,14,0,0,0
2025-06-04 12:00,21,15,6,0,0,0
2025-06-04 12:15,38,21,17,0,0,0
2025-06-04 12:30,38,16,22,0,0,0
2025-06-04 12:45,42,28,14,0,0,0
2025-06-04 13:00,51,20,31,0,0,0
2025-06-04 13:15,46,18,28,0,0,0
2025-06-04 13:30,23,11,12,0,0,0
2025-06-04 13:45,41,21,20,0,0,0
2025-06-04 14:00,25,13,12,0,0,0
2025-06-04 14:15,26,13,13,0,0,0
2025-06-04 14:30,30,14,16,0,0,0
2025-06-04 14:45,43,26,17,0,0,0
2025-06-04 15:00,32,20,12,0,0,0
2025-06-04 15:15,41,16,25,0,0,0
2025-06-04 15:30,43,22,21,0,0,0
2025-06-04 15:45,39,27,12,0,0,0
2025-06-04 16:00,43,26,17,0,0,0
2025-06-04 16:15,35,12,23,0,0,0
2025-06-04 16:30,43,20,23,0,0,0
2025-06-04 16:45,46,20,26,0,0,0
2025-06-04 17:00,34,17,17,0,0,0
2025-06-04 17:15,39,16,23,0,0,0
2025-06-04 17:30,42,18,24,0,0,0
2025-06-04 17:45,49,25,24,0,0,0
2025-06-04 18:00,38,12,26,0,0,0
2025-06-04 18:15,24,9,15,0,0,0
2025-06-04 18:30,28,10,18,0,0,0
2025-06-04 18:45,28,15,13,0,0,0
2025-06-04 19:00,24,13,11,0,0,0
2025-06-04 19:15,28,16,12,0,0,0
2025-06-04 19:30,22,12,10,0,0,0
2025-06-04 19:45,20,11,9,0,0,0
2025-06-04 20:00,14,4,10,0,0,0
2025-06-04 20:15,16,9,7,0,0,0
2025-06-04 20:30,10,5,5,0,0,0
2025-06-04 20:45,9,3,6,0,0,0
2025-06-04 21:00,13,6,7,0,0,0
2025-06-04 21:15,24,13,11,0,0,0
2025-06-04 21:30,4,0,4,0,0,0
2025-06-04 21:45,8,2,6,0,0,0
2025-06-04 22:00,12,3,9,0,0,0
2025-06-04 22:15,15,3,12,0,0,0
2025-06-04 22:30,8,6,2,0,0,0
2025-06-04 22:45,6,3,3,0,0,0
2025-06-04 23:00,12,3,9,0,0,0
2025-06-04 23:15,9,5,4,0,0,0
2025-06-04 23:30,5,0,5,0,0,0
2025-06-04 23:45,3,0,3,0,0,0
