Datetime,300037928 (Kinderhauser Str.),353413835 (Kinderhauser Str. Fahrräder Stadteinwärts),353413836 (Kinderhauser Str. Fahrräder Stadtauswärts),300037928-status,353413835-status,353413836-status
2025-08-02 01:15,2,0,2,0,0,0
2025-08-02 01:30,2,0,2,0,0,0
2025-08-02 01:45,1,1,0,0,0,0
2025-08-02 02:00,1,0,1,0,0,0
2025-08-02 02:15,6,1,5,0,0,0
2025-08-02 02:30,1,1,0,0,0,0
2025-08-02 02:45,1,0,1,0,0,0
2025-08-02 03:00,1,1,0,0,0,0
2025-08-02 03:15,2,0,2,0,0,0
2025-08-02 03:30,0,0,0,0,0,0
2025-08-02 03:45,0,0,0,0,0,0
2025-08-02 04:00,1,1,0,0,0,0
2025-08-02 04:15,0,0,0,0,0,0
2025-08-02 04:30,0,0,0,0,0,0
2025-08-02 04:45,0,0,0,0,0,0
2025-08-02 05:00,3,1,2,0,0,0
2025-08-02 05:15,1,0,1,0,0,0
2025-08-02 05:30,1,1,0,0,0,0
2025-08-02 05:45,2,2,0,0,0,0
2025-08-02 06:00,0,0,0,0,0,0
2025-08-02 06:15,3,3,0,0,0,0
2025-08-02 06:30,2,1,1,0,0,0
2025-08-02 06:45,5,1,4,0,0,0
2025-08-02 07:00,1,0,1,0,0,0
2025-08-02 07:15,2,1,1,0,0,0
2025-08-02 07:30,1,0,1,0,0,0
2025-08-02 07:45,2,1,1,0,0,0
2025-08-02 08:00,2,2,0,0,0,0
2025-08-02 08:15,3,1,2,0,0,0
2025-08-02 08:30,8,6,2,0,0,0
2025-08-02 08:45,4,2,2,0,0,0
2025-08-02 09:00,11,9,2,0,0,0
2025-08-02 09:15,7,3,4,0,0,0
2025-08-02 09:30,6,3,3,0,0,0
2025-08-02 09:45,11,9,2,0,0,0
2025-08-02 10:00,11,5,6,0,0,0
2025-08-02 10:15,9,7,2,0,0,0
2025-08-02 10:30,16,6,10,0,0,0
2025-08-02 10:45,15,9,6,0,0,0
2025-08-02 11:00,14,8,6,0,0,0
2025-08-02 11:15,10,5,5,0,0,0
2025-08-02 11:30,7,5,2,0,0,0
2025-08-02 11:45,10,4,6,0,0,0
2025-08-02 12:00,13,4,9,0,0,0
2025-08-02 12:15,13,8,5,0,0,0
2025-08-02 12:30,6,5,1,0,0,0
2025-08-02 12:45,8,2,6,0,0,0
2025-08-02 13:00,13,4,9,0,0,0
2025-08-02 13:15,12,7,5,0,0,0
2025-08-02 13:30,7,4,3,0,0,0
2025-08-02 13:45,7,3,4,0,0,0
2025-08-02 14:00,10,1,9,0,0,0
2025-08-02 14:15,10,0,10,0,0,0
2025-08-02 14:30,12,5,7,0,0,0
2025-08-02 14:45,10,4,6,0,0,0
2025-08-02 15:00,16,8,8,0,0,0
2025-08-02 15:15,8,3,5,0,0,0
2025-08-02 15:30,7,6,1,0,0,0
2025-08-02 15:45,8,5,3,0,0,0
2025-08-02 16:00,6,2,4,0,0,0
2025-08-02 16:15,8,2,6,0,0,0
2025-08-02 16:30,8,3,5,0,0,0
2025-08-02 16:45,6,4,2,0,0,0
2025-08-02 17:00,5,2,3,0,0,0
2025-08-02 17:15,4,2,2,0,0,0
2025-08-02 17:30,12,9,3,0,0,0
2025-08-02 17:45,9,4,5,0,0,0
2025-08-02 18:00,17,3,14,0,0,0
2025-08-02 18:15,11,4,7,0,0,0
2025-08-02 18:30,15,11,4,0,0,0
2025-08-02 18:45,7,4,3,0,0,0
2025-08-02 19:00,5,3,2,0,0,0
2025-08-02 19:15,8,2,6,0,0,0
2025-08-02 19:30,8,3,5,0,0,0
2025-08-02 19:45,12,4,8,0,0,0
2025-08-02 20:00,6,2,4,0,0,0
2025-08-02 20:15,10,3,7,0,0,0
2025-08-02 20:30,2,1,1,0,0,0
2025-08-02 20:45,6,1,5,0,0,0
2025-08-02 21:00,1,1,0,0,0,0
2025-08-02 21:15,4,1,3,0,0,0
2025-08-02 21:30,6,1,5,0,0,0
2025-08-02 21:45,3,0,3,0,0,0
2025-08-02 22:00,3,3,0,0,0,0
2025-08-02 22:15,6,1,5,0,0,0
2025-08-02 22:30,4,1,3,0,0,0
2025-08-02 22:45,1,0,1,0,0,0
2025-08-02 23:00,1,1,0,0,0,0
2025-08-02 23:15,2,0,2,0,0,0
2025-08-02 23:30,4,1,3,0,0,0
2025-08-02 23:45,2,1,1,0,0,0
2025-08-03 00:00,3,0,3,0,0,0
2025-08-03 00:15,2,0,2,0,0,0
2025-08-03 00:30,6,2,4,0,0,0
2025-08-03 00:45,2,0,2,0,0,0
2025-08-03 01:00,3,0,3,0,0,0
2025-08-03 01:15,1,0,1,0,0,0
2025-08-03 01:30,1,0,1,0,0,0
2025-08-03 01:45,2,0,2,0,0,0
2025-08-03 02:00,0,0,0,0,0,0
2025-08-03 02:15,1,0,1,0,0,0
2025-08-03 02:30,1,0,1,0,0,0
2025-08-03 02:45,0,0,0,0,0,0
2025-08-03 03:00,1,0,1,0,0,0
2025-08-03 03:15,1,1,0,0,0,0
2025-08-03 03:30,0,0,0,0,0,0
2025-08-03 03:45,1,0,1,0,0,0
2025-08-03 04:00,0,0,0,0,0,0
2025-08-03 04:15,0,0,0,0,0,0
2025-08-03 04:30,2,2,0,0,0,0
2025-08-03 04:45,1,0,1,0,0,0
2025-08-03 05:00,1,0,1,0,0,0
2025-08-03 05:15,1,1,0,0,0,0
2025-08-03 05:30,2,1,1,0,0,0
2025-08-03 05:45,0,0,0,0,0,0
2025-08-03 06:00,0,0,0,0,0,0
2025-08-03 06:15,1,1,0,0,0,0
2025-08-03 06:30,0,0,0,0,0,0
2025-08-03 06:45,0,0,0,0,0,0
2025-08-03 07:00,0,0,0,0,0,0
2025-08-03 07:15,2,1,1,0,0,0
2025-08-03 07:30,2,2,0,0,0,0
2025-08-03 07:45,1,0,1,0,0,0
2025-08-03 08:00,0,0,0,0,0,0
2025-08-03 08:15,0,0,0,0,0,0
2025-08-03 08:30,3,0,3,0,0,0
2025-08-03 08:45,4,3,1,0,0,0
2025-08-03 09:00,1,0,1,0,0,0
2025-08-03 09:15,0,0,0,0,0,0
2025-08-03 09:30,7,2,5,0,0,0
2025-08-03 09:45,4,2,2,0,0,0
2025-08-03 10:00,7,5,2,0,0,0
2025-08-03 10:15,5,4,1,0,0,0
2025-08-03 10:30,4,2,2,0,0,0
2025-08-03 10:45,11,9,2,0,0,0
2025-08-03 11:00,4,1,3,0,0,0
2025-08-03 11:15,5,3,2,0,0,0
2025-08-03 11:30,10,5,5,0,0,0
2025-08-03 11:45,9,6,3,0,0,0
2025-08-03 12:00,4,2,2,0,0,0
2025-08-03 12:15,9,3,6,0,0,0
2025-08-03 12:30,10,1,9,0,0,0
2025-08-03 12:45,3,0,3,0,0,0
2025-08-03 13:00,13,5,8,0,0,0
2025-08-03 13:15,17,6,11,0,0,0
2025-08-03 13:30,10,5,5,0,0,0
2025-08-03 13:45,13,3,10,0,0,0
2025-08-03 14:00,27,15,12,0,0,0
2025-08-03 14:15,17,5,12,0,0,0
2025-08-03 14:30,19,10,9,0,0,0
2025-08-03 14:45,27,17,10,0,0,0
2025-08-03 15:00,12,7,5,0,0,0
2025-08-03 15:15,14,6,8,0,0,0
2025-08-03 15:30,10,5,5,0,0,0
2025-08-03 15:45,12,3,9,0,0,0
2025-08-03 16:00,12,8,4,0,0,0
2025-08-03 16:15,12,4,8,0,0,0
2025-08-03 16:30,7,4,3,0,0,0
2025-08-03 16:45,22,14,8,0,0,0
2025-08-03 17:00,9,4,5,0,0,0
2025-08-03 17:15,15,8,7,0,0,0
2025-08-03 17:30,18,11,7,0,0,0
2025-08-03 17:45,12,5,7,0,0,0
2025-08-03 18:00,13,3,10,0,0,0
2025-08-03 18:15,15,10,5,0,0,0
2025-08-03 18:30,9,8,1,0,0,0
2025-08-03 18:45,14,11,3,0,0,0
2025-08-03 19:00,13,7,6,0,0,0
2025-08-03 19:15,11,7,4,0,0,0
2025-08-03 19:30,5,2,3,0,0,0
2025-08-03 19:45,11,3,8,0,0,0
2025-08-03 20:00,7,5,2,0,0,0
2025-08-03 20:15,10,5,5,0,0,0
2025-08-03 20:30,1,1,0,0,0,0
2025-08-03 20:45,9,7,2,0,0,0
2025-08-03 21:00,9,0,9,0,0,0
2025-08-03 21:15,5,1,4,0,0,0
2025-08-03 21:30,8,2,6,0,0,0
2025-08-03 21:45,6,1,5,0,0,0
2025-08-03 22:00,2,0,2,0,0,0
2025-08-03 22:15,1,1,0,0,0,0
2025-08-03 22:30,3,1,2,0,0,0
2025-08-03 22:45,2,0,2,0,0,0
2025-08-03 23:00,3,0,3,0,0,0
2025-08-03 23:15,4,1,3,0,0,0
2025-08-03 23:30,0,0,0,0,0,0
2025-08-03 23:45,0,0,0,0,0,0
2025-08-04 00:00,2,0,2,0,0,0
2025-08-04 00:15,1,0,1,0,0,0
2025-08-04 00:30,0,0,0,0,0,0
2025-08-04 00:45,1,0,1,0,0,0
2025-08-04 01:00,1,0,1,0,0,0
2025-08-04 01:15,1,0,1,0,0,0
2025-08-04 01:30,0,0,0,0,0,0
2025-08-04 01:45,0,0,0,0,0,0
2025-08-04 02:00,0,0,0,0,0,0
2025-08-04 02:15,0,0,0,0,0,0
2025-08-04 02:30,0,0,0,0,0,0
2025-08-04 02:45,1,0,1,0,0,0
2025-08-04 03:00,0,0,0,0,0,0
2025-08-04 03:15,0,0,0,0,0,0
2025-08-04 03:30,0,0,0,0,0,0
2025-08-04 03:45,0,0,0,0,0,0
2025-08-04 04:00,1,1,0,0,0,0
2025-08-04 04:15,0,0,0,0,0,0
2025-08-04 04:30,1,1,0,0,0,0
2025-08-04 04:45,1,1,0,0,0,0
2025-08-04 05:00,3,2,1,0,0,0
2025-08-04 05:15,1,1,0,0,0,0
2025-08-04 05:30,6,4,2,0,0,0
2025-08-04 05:45,3,1,2,0,0,0
2025-08-04 06:00,4,4,0,0,0,0
2025-08-04 06:15,6,5,1,0,0,0
2025-08-04 06:30,13,7,6,0,0,0
2025-08-04 06:45,21,10,11,0,0,0
2025-08-04 07:00,20,14,6,0,0,0
2025-08-04 07:15,8,4,4,0,0,0
2025-08-04 07:30,31,17,14,0,0,0
2025-08-04 07:45,35,19,16,0,0,0
2025-08-04 08:00,18,12,6,0,0,0
2025-08-04 08:15,23,13,10,0,0,0
2025-08-04 08:30,28,14,14,0,0,0
2025-08-04 08:45,20,13,7,0,0,0
2025-08-04 09:00,16,7,9,0,0,0
2025-08-04 09:15,11,7,4,0,0,0
2025-08-04 09:30,35,16,19,0,0,0
2025-08-04 09:45,26,15,11,0,0,0
2025-08-04 10:00,22,13,9,0,0,0
2025-08-04 10:15,12,6,6,0,0,0
2025-08-04 10:30,25,11,14,0,0,0
2025-08-04 10:45,26,13,13,0,0,0
2025-08-04 11:00,13,9,4,0,0,0
2025-08-04 11:15,20,7,13,0,0,0
2025-08-04 11:30,33,15,18,0,0,0
2025-08-04 11:45,32,14,18,0,0,0
2025-08-04 12:00,32,19,13,0,0,0
2025-08-04 12:15,21,15,6,0,0,0
2025-08-04 12:30,26,15,11,0,0,0
2025-08-04 12:45,22,8,14,0,0,0
2025-08-04 13:00,29,13,16,0,0,0
2025-08-04 13:15,18,10,8,0,0,0
2025-08-04 13:30,23,7,16,0,0,0
2025-08-04 13:45,30,12,18,0,0,0
2025-08-04 14:00,15,7,8,0,0,0
2025-08-04 14:15,15,6,9,0,0,0
2025-08-04 14:30,16,3,13,0,0,0
2025-08-04 14:45,22,8,14,0,0,0
2025-08-04 15:00,28,15,13,0,0,0
2025-08-04 15:15,20,5,15,0,0,0
2025-08-04 15:30,24,9,15,0,0,0
2025-08-04 15:45,26,10,16,0,0,0
2025-08-04 16:00,18,7,11,0,0,0
2025-08-04 16:15,40,15,25,0,0,0
2025-08-04 16:30,28,11,17,0,0,0
2025-08-04 16:45,29,10,19,0,0,0
2025-08-04 17:00,27,9,18,0,0,0
2025-08-04 17:15,29,7,22,0,0,0
2025-08-04 17:30,20,7,13,0,0,0
2025-08-04 17:45,12,1,11,0,0,0
2025-08-04 18:00,21,15,6,0,0,0
2025-08-04 18:15,22,7,15,0,0,0
2025-08-04 18:30,18,6,12,0,0,0
2025-08-04 18:45,25,11,14,0,0,0
2025-08-04 19:00,15,4,11,0,0,0
2025-08-04 19:15,15,9,6,0,0,0
2025-08-04 19:30,20,7,13,0,0,0
2025-08-04 19:45,16,5,11,0,0,0
2025-08-04 20:00,9,5,4,0,0,0
2025-08-04 20:15,3,2,1,0,0,0
2025-08-04 20:30,17,11,6,0,0,0
2025-08-04 20:45,9,2,7,0,0,0
2025-08-04 21:00,12,4,8,0,0,0
2025-08-04 21:15,10,5,5,0,0,0
2025-08-04 21:30,3,1,2,0,0,0
2025-08-04 21:45,5,4,1,0,0,0
2025-08-04 22:00,6,5,1,0,0,0
2025-08-04 22:15,4,3,1,0,0,0
2025-08-04 22:30,3,2,1,0,0,0
2025-08-04 22:45,3,0,3,0,0,0
2025-08-04 23:00,4,1,3,0,0,0
2025-08-04 23:15,0,0,0,0,0,0
2025-08-04 23:30,3,0,3,0,0,0
2025-08-04 23:45,4,0,4,0,0,0
2025-08-05 00:00,1,0,1,0,0,0
2025-08-05 00:15,0,0,0,0,0,0
2025-08-05 00:30,0,0,0,0,0,0
2025-08-05 00:45,1,0,1,0,0,0
2025-08-05 01:00,2,1,1,0,0,0
2025-08-05 01:15,1,0,1,0,0,0
2025-08-05 01:30,0,0,0,0,0,0
2025-08-05 01:45,0,0,0,0,0,0
