Datetime,300037928 (Kinderhauser Str.),353413835 (Kinderhauser Str. [Bike Stadteinwärts]),353413836 (Kinderhauser Str. [Bike Stadtauswärts]),300037928-status,353413835-status,353413836-status
2024-10-03 22:15,3,0,3,0,0,0
2024-10-03 22:30,8,2,6,0,0,0
2024-10-03 22:45,2,1,1,0,0,0
2024-10-03 23:00,4,3,1,0,0,0
2024-10-03 23:15,4,0,4,0,0,0
2024-10-03 23:30,2,1,1,0,0,0
2024-10-03 23:45,1,0,1,0,0,0
2024-10-04 00:00,2,0,2,0,0,0
2024-10-04 00:15,0,0,0,0,0,0
2024-10-04 00:30,1,0,1,0,0,0
2024-10-04 00:45,0,0,0,0,0,0
2024-10-04 01:00,0,0,0,0,0,0
2024-10-04 01:15,3,0,3,0,0,0
2024-10-04 01:30,0,0,0,0,0,0
2024-10-04 01:45,0,0,0,0,0,0
2024-10-04 02:00,0,0,0,0,0,0
2024-10-04 02:15,2,0,2,0,0,0
2024-10-04 02:30,1,0,1,0,0,0
2024-10-04 02:45,0,0,0,0,0,0
2024-10-04 03:00,1,0,1,0,0,0
2024-10-04 03:15,1,1,0,0,0,0
2024-10-04 03:30,2,0,2,0,0,0
2024-10-04 03:45,2,0,2,0,0,0
2024-10-04 04:00,0,0,0,0,0,0
2024-10-04 04:15,2,0,2,0,0,0
2024-10-04 04:30,0,0,0,0,0,0
2024-10-04 04:45,2,1,1,0,0,0
2024-10-04 05:00,1,1,0,0,0,0
2024-10-04 05:15,7,6,1,0,0,0
2024-10-04 05:30,2,1,1,0,0,0
2024-10-04 05:45,5,4,1,0,0,0
2024-10-04 06:00,2,2,0,0,0,0
2024-10-04 06:15,8,4,4,0,0,0
2024-10-04 06:30,8,7,1,0,0,0
2024-10-04 06:45,7,4,3,0,0,0
2024-10-04 07:00,8,4,4,0,0,0
2024-10-04 07:15,19,15,4,0,0,0
2024-10-04 07:30,38,33,5,0,0,0
2024-10-04 07:45,42,28,14,0,0,0
2024-10-04 08:00,10,3,7,0,0,0
2024-10-04 08:15,11,8,3,0,0,0
2024-10-04 08:30,17,11,6,0,0,0
2024-10-04 08:45,8,4,4,0,0,0
2024-10-04 09:00,8,7,1,0,0,0
2024-10-04 09:15,9,8,1,0,0,0
2024-10-04 09:30,15,6,9,0,0,0
2024-10-04 09:45,19,12,7,0,0,0
2024-10-04 10:00,10,6,4,0,0,0
2024-10-04 10:15,10,4,6,0,0,0
2024-10-04 10:30,17,11,6,0,0,0
2024-10-04 10:45,11,6,5,0,0,0
2024-10-04 11:00,15,6,9,0,0,0
2024-10-04 11:15,16,8,8,0,0,0
2024-10-04 11:30,12,7,5,0,0,0
2024-10-04 11:45,17,6,11,0,0,0
2024-10-04 12:00,18,10,8,0,0,0
2024-10-04 12:15,13,7,6,0,0,0
2024-10-04 12:30,22,8,14,0,0,0
2024-10-04 12:45,18,7,11,0,0,0
2024-10-04 13:00,16,6,10,0,0,0
2024-10-04 13:15,26,3,23,0,0,0
2024-10-04 13:30,21,10,11,0,0,0
2024-10-04 13:45,21,6,15,0,0,0
2024-10-04 14:00,25,14,11,0,0,0
2024-10-04 14:15,25,9,16,0,0,0
2024-10-04 14:30,20,11,9,0,0,0
2024-10-04 14:45,18,9,9,0,0,0
2024-10-04 15:00,24,9,15,0,0,0
2024-10-04 15:15,21,8,13,0,0,0
2024-10-04 15:30,16,7,9,0,0,0
2024-10-04 15:45,44,29,15,0,0,0
2024-10-04 16:00,14,6,8,0,0,0
2024-10-04 16:15,26,9,17,0,0,0
2024-10-04 16:30,17,5,12,0,0,0
2024-10-04 16:45,15,11,4,0,0,0
2024-10-04 17:00,16,4,12,0,0,0
2024-10-04 17:15,15,4,11,0,0,0
2024-10-04 17:30,16,5,11,0,0,0
2024-10-04 17:45,16,7,9,0,0,0
2024-10-04 18:00,13,3,10,0,0,0
2024-10-04 18:15,18,9,9,0,0,0
2024-10-04 18:30,15,6,9,0,0,0
2024-10-04 18:45,14,11,3,0,0,0
2024-10-04 19:00,10,7,3,0,0,0
2024-10-04 19:15,16,8,8,0,0,0
2024-10-04 19:30,11,2,9,0,0,0
2024-10-04 19:45,17,9,8,0,0,0
2024-10-04 20:00,5,1,4,0,0,0
2024-10-04 20:15,7,1,6,0,0,0
2024-10-04 20:30,6,2,4,0,0,0
2024-10-04 20:45,7,0,7,0,0,0
2024-10-04 21:00,5,1,4,0,0,0
2024-10-04 21:15,7,5,2,0,0,0
2024-10-04 21:30,2,1,1,0,0,0
2024-10-04 21:45,4,3,1,0,0,0
2024-10-04 22:00,4,0,4,0,0,0
2024-10-04 22:15,4,2,2,0,0,0
2024-10-04 22:30,7,1,6,0,0,0
2024-10-04 22:45,9,2,7,0,0,0
2024-10-04 23:00,3,0,3,0,0,0
2024-10-04 23:15,4,2,2,0,0,0
2024-10-04 23:30,6,0,6,0,0,0
2024-10-04 23:45,3,0,3,0,0,0
2024-10-05 00:00,4,2,2,0,0,0
2024-10-05 00:15,2,0,2,0,0,0
2024-10-05 00:30,1,0,1,0,0,0
2024-10-05 00:45,3,2,1,0,0,0
2024-10-05 01:00,2,1,1,0,0,0
2024-10-05 01:15,2,1,1,0,0,0
2024-10-05 01:30,3,1,2,0,0,0
2024-10-05 01:45,3,2,1,0,0,0
2024-10-05 02:00,3,0,3,0,0,0
2024-10-05 02:15,0,0,0,0,0,0
2024-10-05 02:30,2,1,1,0,0,0
2024-10-05 02:45,2,0,2,0,0,0
2024-10-05 03:00,1,0,1,0,0,0
2024-10-05 03:15,0,0,0,0,0,0
2024-10-05 03:30,1,0,1,0,0,0
2024-10-05 03:45,0,0,0,0,0,0
2024-10-05 04:00,2,0,2,0,0,0
2024-10-05 04:15,0,0,0,0,0,0
2024-10-05 04:30,0,0,0,0,0,0
2024-10-05 04:45,2,0,2,0,0,0
2024-10-05 05:00,1,1,0,0,0,0
2024-10-05 05:15,1,1,0,0,0,0
2024-10-05 05:30,1,1,0,0,0,0
2024-10-05 05:45,2,2,0,0,0,0
2024-10-05 06:00,4,2,2,0,0,0
2024-10-05 06:15,3,2,1,0,0,0
2024-10-05 06:30,4,2,2,0,0,0
2024-10-05 06:45,1,0,1,0,0,0
2024-10-05 07:00,3,2,1,0,0,0
2024-10-05 07:15,2,1,1,0,0,0
2024-10-05 07:30,3,2,1,0,0,0
2024-10-05 07:45,7,4,3,0,0,0
2024-10-05 08:00,2,1,1,0,0,0
2024-10-05 08:15,4,3,1,0,0,0
2024-10-05 08:30,0,0,0,0,0,0
2024-10-05 08:45,7,3,4,0,0,0
2024-10-05 09:00,11,6,5,0,0,0
2024-10-05 09:15,15,11,4,0,0,0
2024-10-05 09:30,12,6,6,0,0,0
2024-10-05 09:45,7,5,2,0,0,0
2024-10-05 10:00,10,10,0,0,0,0
2024-10-05 10:15,12,6,6,0,0,0
2024-10-05 10:30,4,1,3,0,0,0
2024-10-05 10:45,8,4,4,0,0,0
2024-10-05 11:00,16,9,7,0,0,0
2024-10-05 11:15,14,11,3,0,0,0
2024-10-05 11:30,23,12,11,0,0,0
2024-10-05 11:45,7,6,1,0,0,0
2024-10-05 12:00,12,4,8,0,0,0
2024-10-05 12:15,15,9,6,0,0,0
2024-10-05 12:30,13,4,9,0,0,0
2024-10-05 12:45,17,7,10,0,0,0
2024-10-05 13:00,13,5,8,0,0,0
2024-10-05 13:15,15,1,14,0,0,0
2024-10-05 13:30,21,8,13,0,0,0
2024-10-05 13:45,17,6,11,0,0,0
2024-10-05 14:00,18,11,7,0,0,0
2024-10-05 14:15,21,11,10,0,0,0
2024-10-05 14:30,25,6,19,0,0,0
2024-10-05 14:45,13,6,7,0,0,0
2024-10-05 15:00,13,4,9,0,0,0
2024-10-05 15:15,15,5,10,0,0,0
2024-10-05 15:30,17,9,8,0,0,0
2024-10-05 15:45,13,9,4,0,0,0
2024-10-05 16:00,26,9,17,0,0,0
2024-10-05 16:15,4,1,3,0,0,0
2024-10-05 16:30,16,6,10,0,0,0
2024-10-05 16:45,16,7,9,0,0,0
2024-10-05 17:00,13,6,7,0,0,0
2024-10-05 17:15,15,8,7,0,0,0
2024-10-05 17:30,8,5,3,0,0,0
2024-10-05 17:45,12,3,9,0,0,0
2024-10-05 18:00,12,9,3,0,0,0
2024-10-05 18:15,11,7,4,0,0,0
2024-10-05 18:30,11,6,5,0,0,0
2024-10-05 18:45,13,7,6,0,0,0
2024-10-05 19:00,10,6,4,0,0,0
2024-10-05 19:15,7,1,6,0,0,0
2024-10-05 19:30,7,4,3,0,0,0
2024-10-05 19:45,14,9,5,0,0,0
2024-10-05 20:00,8,3,5,0,0,0
2024-10-05 20:15,12,9,3,0,0,0
2024-10-05 20:30,7,4,3,0,0,0
2024-10-05 20:45,9,4,5,0,0,0
2024-10-05 21:00,7,3,4,0,0,0
2024-10-05 21:15,5,2,3,0,0,0
2024-10-05 21:30,3,0,3,0,0,0
2024-10-05 21:45,0,0,0,0,0,0
2024-10-05 22:00,6,1,5,0,0,0
2024-10-05 22:15,0,0,0,0,0,0
2024-10-05 22:30,7,5,2,0,0,0
2024-10-05 22:45,4,1,3,0,0,0
2024-10-05 23:00,4,3,1,0,0,0
2024-10-05 23:15,3,0,3,0,0,0
2024-10-05 23:30,6,1,5,0,0,0
2024-10-05 23:45,0,0,0,0,0,0
2024-10-06 00:00,1,1,0,0,0,0
2024-10-06 00:15,3,1,2,0,0,0
2024-10-06 00:30,1,1,0,0,0,0
2024-10-06 00:45,4,0,4,0,0,0
2024-10-06 01:00,5,0,5,0,0,0
2024-10-06 01:15,3,1,2,0,0,0
2024-10-06 01:30,1,1,0,0,0,0
2024-10-06 01:45,4,0,4,0,0,0
2024-10-06 02:00,3,0,3,0,0,0
2024-10-06 02:15,0,0,0,0,0,0
2024-10-06 02:30,2,0,2,0,0,0
2024-10-06 02:45,1,0,1,0,0,0
2024-10-06 03:00,0,0,0,0,0,0
2024-10-06 03:15,2,0,2,0,0,0
2024-10-06 03:30,0,0,0,0,0,0
2024-10-06 03:45,1,1,0,0,0,0
2024-10-06 04:00,0,0,0,0,0,0
2024-10-06 04:15,0,0,0,0,0,0
2024-10-06 04:30,2,0,2,0,0,0
2024-10-06 04:45,0,0,0,0,0,0
2024-10-06 05:00,0,0,0,0,0,0
2024-10-06 05:15,0,0,0,0,0,0
2024-10-06 05:30,0,0,0,0,0,0
2024-10-06 05:45,5,1,4,0,0,0
2024-10-06 06:00,0,0,0,0,0,0
2024-10-06 06:15,1,0,1,0,0,0
2024-10-06 06:30,5,4,1,0,0,0
2024-10-06 06:45,1,0,1,0,0,0
2024-10-06 07:00,2,1,1,0,0,0
2024-10-06 07:15,1,1,0,0,0,0
2024-10-06 07:30,2,2,0,0,0,0
2024-10-06 07:45,4,3,1,0,0,0
2024-10-06 08:00,0,0,0,0,0,0
2024-10-06 08:15,3,2,1,0,0,0
2024-10-06 08:30,5,3,2,0,0,0
2024-10-06 08:45,3,3,0,0,0,0
2024-10-06 09:00,3,2,1,0,0,0
2024-10-06 09:15,6,4,2,0,0,0
2024-10-06 09:30,2,0,2,0,0,0
2024-10-06 09:45,9,3,6,0,0,0
2024-10-06 10:00,8,5,3,0,0,0
2024-10-06 10:15,10,6,4,0,0,0
2024-10-06 10:30,8,7,1,0,0,0
2024-10-06 10:45,8,2,6,0,0,0
2024-10-06 11:00,7,2,5,0,0,0
2024-10-06 11:15,6,3,3,0,0,0
2024-10-06 11:30,5,2,3,0,0,0
2024-10-06 11:45,13,5,8,0,0,0
2024-10-06 12:00,10,7,3,0,0,0
2024-10-06 12:15,9,3,6,0,0,0
2024-10-06 12:30,5,1,4,0,0,0
2024-10-06 12:45,4,4,0,0,0,0
2024-10-06 13:00,13,2,11,0,0,0
2024-10-06 13:15,13,7,6,0,0,0
2024-10-06 13:30,11,6,5,0,0,0
2024-10-06 13:45,16,1,15,0,0,0
2024-10-06 14:00,5,1,4,0,0,0
2024-10-06 14:15,16,9,7,0,0,0
2024-10-06 14:30,19,9,10,0,0,0
2024-10-06 14:45,17,11,6,0,0,0
2024-10-06 15:00,14,13,1,0,0,0
2024-10-06 15:15,21,7,14,0,0,0
2024-10-06 15:30,7,4,3,0,0,0
2024-10-06 15:45,11,9,2,0,0,0
2024-10-06 16:00,20,9,11,0,0,0
2024-10-06 16:15,15,7,8,0,0,0
2024-10-06 16:30,8,4,4,0,0,0
2024-10-06 16:45,12,8,4,0,0,0
2024-10-06 17:00,6,3,3,0,0,0
2024-10-06 17:15,15,7,8,0,0,0
2024-10-06 17:30,13,7,6,0,0,0
2024-10-06 17:45,10,5,5,0,0,0
2024-10-06 18:00,5,2,3,0,0,0
2024-10-06 18:15,13,3,10,0,0,0
2024-10-06 18:30,11,4,7,0,0,0
2024-10-06 18:45,10,4,6,0,0,0
2024-10-06 19:00,7,2,5,0,0,0
2024-10-06 19:15,12,5,7,0,0,0
2024-10-06 19:30,9,4,5,0,0,0
2024-10-06 19:45,6,5,1,0,0,0
2024-10-06 20:00,8,2,6,0,0,0
2024-10-06 20:15,4,1,3,0,0,0
2024-10-06 20:30,3,0,3,0,0,0
2024-10-06 20:45,7,1,6,0,0,0
2024-10-06 21:00,3,0,3,0,0,0
2024-10-06 21:15,7,2,5,0,0,0
2024-10-06 21:30,4,1,3,0,0,0
2024-10-06 21:45,2,0,2,0,0,0
2024-10-06 22:00,1,1,0,0,0,0
2024-10-06 22:15,2,0,2,0,0,0
2024-10-06 22:30,1,0,1,0,0,0
2024-10-06 22:45,2,0,2,0,0,0
2024-10-06 23:00,0,0,0,0,0,0
2024-10-06 23:15,3,2,1,0,0,0
2024-10-06 23:30,0,0,0,0,0,0
2024-10-06 23:45,0,0,0,0,0,0
2024-10-07 00:00,0,0,0,0,0,0
2024-10-07 00:15,0,0,0,0,0,0
2024-10-07 00:30,0,0,0,0,0,0
2024-10-07 00:45,0,0,0,0,0,0
2024-10-07 01:00,0,0,0,0,0,0
2024-10-07 01:15,0,0,0,0,0,0
2024-10-07 01:30,0,0,0,0,0,0
2024-10-07 01:45,0,0,0,0,0,0
2024-10-07 02:00,0,0,0,0,0,0
2024-10-07 02:15,0,0,0,0,0,0
2024-10-07 02:30,0,0,0,0,0,0
2024-10-07 02:45,0,0,0,0,0,0
2024-10-07 03:00,3,2,1,0,0,0
2024-10-07 03:15,0,0,0,0,0,0
2024-10-07 03:30,0,0,0,0,0,0
2024-10-07 03:45,0,0,0,0,0,0
2024-10-07 04:00,2,0,2,0,0,0
2024-10-07 04:15,1,0,1,0,0,0
2024-10-07 04:30,5,4,1,0,0,0
2024-10-07 04:45,1,1,0,0,0,0
2024-10-07 05:00,0,0,0,0,0,0
2024-10-07 05:15,4,3,1,0,0,0
2024-10-07 05:30,6,3,3,0,0,0
2024-10-07 05:45,5,5,0,0,0,0
