Datetime,300037928 (Kinderhauser Str.),353413835 (Kinderhauser Str. Fahrräder Stadteinwärts),353413836 (Kinderhauser Str. Fahrräder Stadtauswärts),300037928-status,353413835-status,353413836-status
2025-05-02 06:30,7,5,2,0,0,0
2025-05-02 06:45,10,6,4,0,0,0
2025-05-02 07:00,21,10,11,0,0,0
2025-05-02 07:15,27,20,7,0,0,0
2025-05-02 07:30,57,36,21,0,0,0
2025-05-02 07:45,36,21,15,0,0,0
2025-05-02 08:00,44,21,23,0,0,0
2025-05-02 08:15,20,11,9,0,0,0
2025-05-02 08:30,28,15,13,0,0,0
2025-05-02 08:45,24,10,14,0,0,0
2025-05-02 09:00,18,8,10,0,0,0
2025-05-02 09:15,23,15,8,0,0,0
2025-05-02 09:30,19,16,3,0,0,0
2025-05-02 09:45,17,6,11,0,0,0
2025-05-02 10:00,20,11,9,0,0,0
2025-05-02 10:15,20,11,9,0,0,0
2025-05-02 10:30,17,10,7,0,0,0
2025-05-02 10:45,25,17,8,0,0,0
2025-05-02 11:00,18,7,11,0,0,0
2025-05-02 11:15,15,4,11,0,0,0
2025-05-02 11:30,33,19,14,0,0,0
2025-05-02 11:45,28,11,17,0,0,0
2025-05-02 12:00,26,10,16,0,0,0
2025-05-02 12:15,39,15,24,0,0,0
2025-05-02 12:30,23,10,13,0,0,0
2025-05-02 12:45,31,8,23,0,0,0
2025-05-02 13:00,17,6,11,0,0,0
2025-05-02 13:15,32,14,18,0,0,0
2025-05-02 13:30,24,14,10,0,0,0
2025-05-02 13:45,27,10,17,0,0,0
2025-05-02 14:00,31,11,20,0,0,0
2025-05-02 14:15,23,10,13,0,0,0
2025-05-02 14:30,28,17,11,0,0,0
2025-05-02 14:45,24,9,15,0,0,0
2025-05-02 15:00,35,18,17,0,0,0
2025-05-02 15:15,30,11,19,0,0,0
2025-05-02 15:30,25,10,15,0,0,0
2025-05-02 15:45,22,10,12,0,0,0
2025-05-02 16:00,29,13,16,0,0,0
2025-05-02 16:15,22,8,14,0,0,0
2025-05-02 16:30,26,10,16,0,0,0
2025-05-02 16:45,20,8,12,0,0,0
2025-05-02 17:00,13,7,6,0,0,0
2025-05-02 17:15,31,6,25,0,0,0
2025-05-02 17:30,22,10,12,0,0,0
2025-05-02 17:45,20,11,9,0,0,0
2025-05-02 18:00,16,7,9,0,0,0
2025-05-02 18:15,19,4,15,0,0,0
2025-05-02 18:30,25,10,15,0,0,0
2025-05-02 18:45,17,7,10,0,0,0
2025-05-02 19:00,20,11,9,0,0,0
2025-05-02 19:15,18,15,3,0,0,0
2025-05-02 19:30,21,10,11,0,0,0
2025-05-02 19:45,9,6,3,0,0,0
2025-05-02 20:00,7,3,4,0,0,0
2025-05-02 20:15,12,9,3,0,0,0
2025-05-02 20:30,10,2,8,0,0,0
2025-05-02 20:45,8,5,3,0,0,0
2025-05-02 21:00,12,4,8,0,0,0
2025-05-02 21:15,7,4,3,0,0,0
2025-05-02 21:30,3,2,1,0,0,0
2025-05-02 21:45,12,6,6,0,0,0
2025-05-02 22:00,10,2,8,0,0,0
2025-05-02 22:15,5,2,3,0,0,0
2025-05-02 22:30,14,4,10,0,0,0
2025-05-02 22:45,6,5,1,0,0,0
2025-05-02 23:00,5,0,5,0,0,0
2025-05-02 23:15,4,1,3,0,0,0
2025-05-02 23:30,3,1,2,0,0,0
2025-05-02 23:45,2,1,1,0,0,0
2025-05-03 00:00,1,0,1,0,0,0
2025-05-03 00:15,6,2,4,0,0,0
2025-05-03 00:30,0,0,0,0,0,0
2025-05-03 00:45,2,0,2,0,0,0
2025-05-03 01:00,1,0,1,0,0,0
2025-05-03 01:15,3,0,3,0,0,0
2025-05-03 01:30,1,0,1,0,0,0
2025-05-03 01:45,2,0,2,0,0,0
2025-05-03 02:00,0,0,0,0,0,0
2025-05-03 02:15,2,0,2,0,0,0
2025-05-03 02:30,2,0,2,0,0,0
2025-05-03 02:45,4,1,3,0,0,0
2025-05-03 03:00,0,0,0,0,0,0
2025-05-03 03:15,1,0,1,0,0,0
2025-05-03 03:30,2,0,2,0,0,0
2025-05-03 03:45,0,0,0,0,0,0
2025-05-03 04:00,0,0,0,0,0,0
2025-05-03 04:15,0,0,0,0,0,0
2025-05-03 04:30,0,0,0,0,0,0
2025-05-03 04:45,1,1,0,0,0,0
2025-05-03 05:00,4,4,0,0,0,0
2025-05-03 05:15,5,0,5,0,0,0
2025-05-03 05:30,1,0,1,0,0,0
2025-05-03 05:45,1,0,1,0,0,0
2025-05-03 06:00,5,4,1,0,0,0
2025-05-03 06:15,1,1,0,0,0,0
2025-05-03 06:30,10,6,4,0,0,0
2025-05-03 06:45,2,2,0,0,0,0
2025-05-03 07:00,9,1,8,0,0,0
2025-05-03 07:15,3,2,1,0,0,0
2025-05-03 07:30,4,3,1,0,0,0
2025-05-03 07:45,3,3,0,0,0,0
2025-05-03 08:00,1,1,0,0,0,0
2025-05-03 08:15,6,5,1,0,0,0
2025-05-03 08:30,4,1,3,0,0,0
2025-05-03 08:45,12,6,6,0,0,0
2025-05-03 09:00,11,6,5,0,0,0
2025-05-03 09:15,11,5,6,0,0,0
2025-05-03 09:30,10,7,3,0,0,0
2025-05-03 09:45,16,9,7,0,0,0
2025-05-03 10:00,11,5,6,0,0,0
2025-05-03 10:15,19,10,9,0,0,0
2025-05-03 10:30,28,17,11,0,0,0
2025-05-03 10:45,15,11,4,0,0,0
2025-05-03 11:00,14,5,9,0,0,0
2025-05-03 11:15,15,8,7,0,0,0
2025-05-03 11:30,28,12,16,0,0,0
2025-05-03 11:45,27,13,14,0,0,0
2025-05-03 12:00,14,8,6,0,0,0
2025-05-03 12:15,24,8,16,0,0,0
2025-05-03 12:30,16,8,8,0,0,0
2025-05-03 12:45,30,19,11,0,0,0
2025-05-03 13:00,17,3,14,0,0,0
2025-05-03 13:15,12,7,5,0,0,0
2025-05-03 13:30,15,6,9,0,0,0
2025-05-03 13:45,18,11,7,0,0,0
2025-05-03 14:00,23,13,10,0,0,0
2025-05-03 14:15,21,10,11,0,0,0
2025-05-03 14:30,20,8,12,0,0,0
2025-05-03 14:45,17,6,11,0,0,0
2025-05-03 15:00,9,4,5,0,0,0
2025-05-03 15:15,17,8,9,0,0,0
2025-05-03 15:30,22,10,12,0,0,0
2025-05-03 15:45,10,3,7,0,0,0
2025-05-03 16:00,16,3,13,0,0,0
2025-05-03 16:15,26,11,15,0,0,0
2025-05-03 16:30,18,8,10,0,0,0
2025-05-03 16:45,13,6,7,0,0,0
2025-05-03 17:00,17,4,13,0,0,0
2025-05-03 17:15,10,3,7,0,0,0
2025-05-03 17:30,20,9,11,0,0,0
2025-05-03 17:45,15,6,9,0,0,0
2025-05-03 18:00,12,10,2,0,0,0
2025-05-03 18:15,25,13,12,0,0,0
2025-05-03 18:30,14,6,8,0,0,0
2025-05-03 18:45,12,7,5,0,0,0
2025-05-03 19:00,14,9,5,0,0,0
2025-05-03 19:15,12,2,10,0,0,0
2025-05-03 19:30,10,5,5,0,0,0
2025-05-03 19:45,3,2,1,0,0,0
2025-05-03 20:00,7,2,5,0,0,0
2025-05-03 20:15,12,4,8,0,0,0
2025-05-03 20:30,8,4,4,0,0,0
2025-05-03 20:45,9,0,9,0,0,0
2025-05-03 21:00,13,6,7,0,0,0
2025-05-03 21:15,6,4,2,0,0,0
2025-05-03 21:30,4,2,2,0,0,0
2025-05-03 21:45,5,0,5,0,0,0
2025-05-03 22:00,1,1,0,0,0,0
2025-05-03 22:15,7,3,4,0,0,0
2025-05-03 22:30,7,1,6,0,0,0
2025-05-03 22:45,5,1,4,0,0,0
2025-05-03 23:00,11,3,8,0,0,0
2025-05-03 23:15,4,1,3,0,0,0
2025-05-03 23:30,2,1,1,0,0,0
2025-05-03 23:45,3,0,3,0,0,0
2025-05-04 00:00,2,1,1,0,0,0
2025-05-04 00:15,4,0,4,0,0,0
2025-05-04 00:30,1,1,0,0,0,0
2025-05-04 00:45,9,4,5,0,0,0
2025-05-04 01:00,7,1,6,0,0,0
2025-05-04 01:15,1,0,1,0,0,0
2025-05-04 01:30,1,1,0,0,0,0
2025-05-04 01:45,0,0,0,0,0,0
2025-05-04 02:00,1,0,1,0,0,0
2025-05-04 02:15,0,0,0,0,0,0
2025-05-04 02:30,2,0,2,0,0,0
2025-05-04 02:45,0,0,0,0,0,0
2025-05-04 03:00,3,1,2,0,0,0
2025-05-04 03:15,0,0,0,0,0,0
2025-05-04 03:30,0,0,0,0,0,0
2025-05-04 03:45,0,0,0,0,0,0
2025-05-04 04:00,1,0,1,0,0,0
2025-05-04 04:15,0,0,0,0,0,0
2025-05-04 04:30,0,0,0,0,0,0
2025-05-04 04:45,1,0,1,0,0,0
2025-05-04 05:00,0,0,0,0,0,0
2025-05-04 05:15,1,0,1,0,0,0
2025-05-04 05:30,0,0,0,0,0,0
2025-05-04 05:45,0,0,0,0,0,0
2025-05-04 06:00,1,1,0,0,0,0
2025-05-04 06:15,2,2,0,0,0,0
2025-05-04 06:30,2,2,0,0,0,0
2025-05-04 06:45,1,0,1,0,0,0
2025-05-04 07:00,0,0,0,0,0,0
2025-05-04 07:15,0,0,0,0,0,0
2025-05-04 07:30,0,0,0,0,0,0
2025-05-04 07:45,4,2,2,0,0,0
2025-05-04 08:00,3,1,2,0,0,0
2025-05-04 08:15,2,2,0,0,0,0
2025-05-04 08:30,6,6,0,0,0,0
2025-05-04 08:45,8,3,5,0,0,0
2025-05-04 09:00,4,1,3,0,0,0
2025-05-04 09:15,7,2,5,0,0,0
2025-05-04 09:30,8,4,4,0,0,0
2025-05-04 09:45,7,2,5,0,0,0
2025-05-04 10:00,7,5,2,0,0,0
2025-05-04 10:15,4,2,2,0,0,0
2025-05-04 10:30,11,7,4,0,0,0
2025-05-04 10:45,12,6,6,0,0,0
2025-05-04 11:00,6,3,3,0,0,0
2025-05-04 11:15,6,1,5,0,0,0
2025-05-04 11:30,8,3,5,0,0,0
2025-05-04 11:45,22,12,10,0,0,0
2025-05-04 12:00,20,11,9,0,0,0
2025-05-04 12:15,8,3,5,0,0,0
2025-05-04 12:30,9,5,4,0,0,0
2025-05-04 12:45,9,6,3,0,0,0
2025-05-04 13:00,11,5,6,0,0,0
2025-05-04 13:15,15,7,8,0,0,0
2025-05-04 13:30,21,10,11,0,0,0
2025-05-04 13:45,13,4,9,0,0,0
2025-05-04 14:00,12,1,11,0,0,0
2025-05-04 14:15,16,7,9,0,0,0
2025-05-04 14:30,20,12,8,0,0,0
2025-05-04 14:45,19,11,8,0,0,0
2025-05-04 15:00,17,6,11,0,0,0
2025-05-04 15:15,14,8,6,0,0,0
2025-05-04 15:30,25,13,12,0,0,0
2025-05-04 15:45,14,10,4,0,0,0
2025-05-04 16:00,18,9,9,0,0,0
2025-05-04 16:15,9,3,6,0,0,0
2025-05-04 16:30,13,4,9,0,0,0
2025-05-04 16:45,16,8,8,0,0,0
2025-05-04 17:00,12,6,6,0,0,0
2025-05-04 17:15,15,7,8,0,0,0
2025-05-04 17:30,25,14,11,0,0,0
2025-05-04 17:45,9,2,7,0,0,0
2025-05-04 18:00,19,14,5,0,0,0
2025-05-04 18:15,4,2,2,0,0,0
2025-05-04 18:30,11,5,6,0,0,0
2025-05-04 18:45,17,13,4,0,0,0
2025-05-04 19:00,14,5,9,0,0,0
2025-05-04 19:15,7,3,4,0,0,0
2025-05-04 19:30,19,3,16,0,0,0
2025-05-04 19:45,13,4,9,0,0,0
2025-05-04 20:00,4,1,3,0,0,0
2025-05-04 20:15,7,1,6,0,0,0
2025-05-04 20:30,6,3,3,0,0,0
2025-05-04 20:45,8,2,6,0,0,0
2025-05-04 21:00,4,2,2,0,0,0
2025-05-04 21:15,7,3,4,0,0,0
2025-05-04 21:30,7,1,6,0,0,0
2025-05-04 21:45,6,1,5,0,0,0
2025-05-04 22:00,6,5,1,0,0,0
2025-05-04 22:15,2,0,2,0,0,0
2025-05-04 22:30,2,1,1,0,0,0
2025-05-04 22:45,1,0,1,0,0,0
2025-05-04 23:00,3,1,2,0,0,0
2025-05-04 23:15,2,0,2,0,0,0
2025-05-04 23:30,1,0,1,0,0,0
2025-05-04 23:45,1,0,1,0,0,0
2025-05-05 00:00,2,0,2,0,0,0
2025-05-05 00:15,2,0,2,0,0,0
2025-05-05 00:30,1,0,1,0,0,0
2025-05-05 00:45,0,0,0,0,0,0
2025-05-05 01:00,0,0,0,0,0,0
2025-05-05 01:15,2,2,0,0,0,0
2025-05-05 01:30,0,0,0,0,0,0
2025-05-05 01:45,0,0,0,0,0,0
2025-05-05 02:00,0,0,0,0,0,0
2025-05-05 02:15,0,0,0,0,0,0
2025-05-05 02:30,2,0,2,0,0,0
2025-05-05 02:45,0,0,0,0,0,0
2025-05-05 03:00,0,0,0,0,0,0
2025-05-05 03:15,0,0,0,0,0,0
2025-05-05 03:30,0,0,0,0,0,0
2025-05-05 03:45,0,0,0,0,0,0
2025-05-05 04:00,3,3,0,0,0,0
2025-05-05 04:15,5,0,5,0,0,0
2025-05-05 04:30,0,0,0,0,0,0
2025-05-05 04:45,1,0,1,0,0,0
2025-05-05 05:00,2,2,0,0,0,0
2025-05-05 05:15,7,5,2,0,0,0
2025-05-05 05:30,2,2,0,0,0,0
2025-05-05 05:45,2,0,2,0,0,0
2025-05-05 06:00,7,7,0,0,0,0
2025-05-05 06:15,6,5,1,0,0,0
2025-05-05 06:30,16,9,7,0,0,0
2025-05-05 06:45,23,16,7,0,0,0
2025-05-05 07:00,19,6,13,0,0,0
2025-05-05 07:15,22,12,10,0,0,0
2025-05-05 07:30,51,31,20,0,0,0
2025-05-05 07:45,54,34,20,0,0,0
2025-05-05 08:00,39,21,18,0,0,0
2025-05-05 08:15,41,14,27,0,0,0
2025-05-05 08:30,40,29,11,0,0,0
2025-05-05 08:45,19,9,10,0,0,0
2025-05-05 09:00,18,9,9,0,0,0
2025-05-05 09:15,17,7,10,0,0,0
2025-05-05 09:30,40,22,18,0,0,0
2025-05-05 09:45,26,11,15,0,0,0
2025-05-05 10:00,28,16,12,0,0,0
2025-05-05 10:15,13,7,6,0,0,0
2025-05-05 10:30,28,13,15,0,0,0
2025-05-05 10:45,36,21,15,0,0,0
2025-05-05 11:00,28,18,10,0,0,0
2025-05-05 11:15,17,15,2,0,0,0
2025-05-05 11:30,19,11,8,0,0,0
2025-05-05 11:45,34,19,15,0,0,0
2025-05-05 12:00,20,8,12,0,0,0
2025-05-05 12:15,23,14,9,0,0,0
2025-05-05 12:30,18,9,9,0,0,0
2025-05-05 12:45,18,9,9,0,0,0
2025-05-05 13:00,23,4,19,0,0,0
2025-05-05 13:15,39,19,20,0,0,0
2025-05-05 13:30,20,9,11,0,0,0
2025-05-05 13:45,17,7,10,0,0,0
2025-05-05 14:00,25,9,16,0,0,0
2025-05-05 14:15,20,12,8,0,0,0
2025-05-05 14:30,16,5,11,0,0,0
2025-05-05 14:45,25,8,17,0,0,0
2025-05-05 15:00,29,11,18,0,0,0
2025-05-05 15:15,31,11,20,0,0,0
2025-05-05 15:30,28,13,15,0,0,0
2025-05-05 15:45,24,12,12,0,0,0
2025-05-05 16:00,41,18,23,0,0,0
2025-05-05 16:15,28,11,17,0,0,0
2025-05-05 16:30,35,15,20,0,0,0
2025-05-05 16:45,35,15,20,0,0,0
2025-05-05 17:00,32,13,19,0,0,0
2025-05-05 17:15,42,14,28,0,0,0
2025-05-05 17:30,14,6,8,0,0,0
2025-05-05 17:45,26,5,21,0,0,0
2025-05-05 18:00,32,13,19,0,0,0
2025-05-05 18:15,19,7,12,0,0,0
2025-05-05 18:30,18,10,8,0,0,0
2025-05-05 18:45,15,10,5,0,0,0
2025-05-05 19:00,25,12,13,0,0,0
2025-05-05 19:15,14,4,10,0,0,0
2025-05-05 19:30,18,9,9,0,0,0
2025-05-05 19:45,19,5,14,0,0,0
2025-05-05 20:00,7,5,2,0,0,0
2025-05-05 20:15,9,4,5,0,0,0
2025-05-05 20:30,14,7,7,0,0,0
2025-05-05 20:45,5,4,1,0,0,0
2025-05-05 21:00,9,3,6,0,0,0
2025-05-05 21:15,6,3,3,0,0,0
2025-05-05 21:30,6,2,4,0,0,0
2025-05-05 21:45,5,0,5,0,0,0
2025-05-05 22:00,8,6,2,0,0,0
2025-05-05 22:15,3,2,1,0,0,0
2025-05-05 22:30,4,1,3,0,0,0
2025-05-05 22:45,1,0,1,0,0,0
2025-05-05 23:00,3,1,2,0,0,0
2025-05-05 23:15,4,0,4,0,0,0
2025-05-05 23:30,2,0,2,0,0,0
2025-05-05 23:45,1,0,1,0,0,0
2025-05-06 00:00,1,0,1,0,0,0
2025-05-06 00:15,1,0,1,0,0,0
2025-05-06 00:30,0,0,0,0,0,0
2025-05-06 00:45,2,1,1,0,0,0
2025-05-06 01:00,0,0,0,0,0,0
2025-05-06 01:15,0,0,0,0,0,0
2025-05-06 01:30,2,2,0,0,0,0
2025-05-06 01:45,0,0,0,0,0,0
2025-05-06 02:00,0,0,0,0,0,0
2025-05-06 02:15,0,0,0,0,0,0
2025-05-06 02:30,2,0,2,0,0,0
2025-05-06 02:45,0,0,0,0,0,0
2025-05-06 03:00,0,0,0,0,0,0
2025-05-06 03:15,0,0,0,0,0,0
2025-05-06 03:30,0,0,0,0,0,0
2025-05-06 03:45,0,0,0,0,0,0
2025-05-06 04:00,0,0,0,0,0,0
2025-05-06 04:15,0,0,0,0,0,0
2025-05-06 04:30,4,4,0,0,0,0
2025-05-06 04:45,4,1,3,0,0,0
2025-05-06 05:00,2,2,0,0,0,0
2025-05-06 05:15,6,4,2,0,0,0
2025-05-06 05:30,5,5,0,0,0,0
2025-05-06 05:45,0,0,0,0,0,0
2025-05-06 06:00,7,6,1,0,0,0
2025-05-06 06:15,10,7,3,0,0,0
2025-05-06 06:30,18,11,7,0,0,0
2025-05-06 06:45,24,9,15,0,0,0
2025-05-06 07:00,17,9,8,0,0,0
2025-05-06 07:15,25,13,12,0,0,0
2025-05-06 07:30,51,41,10,0,0,0
2025-05-06 07:45,71,43,28,0,0,0
2025-05-06 08:00,38,28,10,0,0,0
2025-05-06 08:15,39,20,19,0,0,0
2025-05-06 08:30,28,18,10,0,0,0
2025-05-06 08:45,31,23,8,0,0,0
2025-05-06 09:00,22,10,12,0,0,0
2025-05-06 09:15,20,11,9,0,0,0
2025-05-06 09:30,23,11,12,0,0,0
2025-05-06 09:45,22,11,11,0,0,0
2025-05-06 10:00,20,12,8,0,0,0
2025-05-06 10:15,23,14,9,0,0,0
2025-05-06 10:30,12,6,6,0,0,0
2025-05-06 10:45,15,8,7,0,0,0
2025-05-06 11:00,21,10,11,0,0,0
2025-05-06 11:15,14,5,9,0,0,0
2025-05-06 11:30,30,7,23,0,0,0
2025-05-06 11:45,22,11,11,0,0,0
2025-05-06 12:00,19,14,5,0,0,0
2025-05-06 12:15,21,13,8,0,0,0
2025-05-06 12:30,15,7,8,0,0,0
2025-05-06 12:45,14,6,8,0,0,0
2025-05-06 13:00,31,16,15,0,0,0
2025-05-06 13:15,31,9,22,0,0,0
2025-05-06 13:30,27,12,15,0,0,0
2025-05-06 13:45,23,6,17,0,0,0
2025-05-06 14:00,39,18,21,0,0,0
2025-05-06 14:15,22,10,12,0,0,0
2025-05-06 14:30,25,10,15,0,0,0
2025-05-06 14:45,31,12,19,0,0,0
2025-05-06 15:00,33,10,23,0,0,0
2025-05-06 15:15,18,6,12,0,0,0
2025-05-06 15:30,31,6,25,0,0,0
2025-05-06 15:45,32,14,18,0,0,0
2025-05-06 16:00,51,15,36,0,0,0
2025-05-06 16:15,36,6,30,0,0,0
2025-05-06 16:30,35,13,22,0,0,0
2025-05-06 16:45,45,25,20,0,0,0
2025-05-06 17:00,37,12,25,0,0,0
2025-05-06 17:15,35,14,21,0,0,0
2025-05-06 17:30,32,13,19,0,0,0
2025-05-06 17:45,43,17,26,0,0,0
2025-05-06 18:00,17,9,8,0,0,0
2025-05-06 18:15,34,15,19,0,0,0
2025-05-06 18:30,40,15,25,0,0,0
2025-05-06 18:45,27,16,11,0,0,0
2025-05-06 19:00,23,10,13,0,0,0
2025-05-06 19:15,26,12,14,0,0,0
2025-05-06 19:30,23,10,13,0,0,0
2025-05-06 19:45,32,18,14,0,0,0
2025-05-06 20:00,29,17,12,0,0,0
2025-05-06 20:15,21,13,8,0,0,0
2025-05-06 20:30,10,6,4,0,0,0
2025-05-06 20:45,11,3,8,0,0,0
2025-05-06 21:00,6,2,4,0,0,0
2025-05-06 21:15,11,1,10,0,0,0
2025-05-06 21:30,5,3,2,0,0,0
2025-05-06 21:45,8,1,7,0,0,0
2025-05-06 22:00,13,2,11,0,0,0
2025-05-06 22:15,13,3,10,0,0,0
2025-05-06 22:30,10,4,6,0,0,0
2025-05-06 22:45,0,0,0,0,0,0
2025-05-06 23:00,4,3,1,0,0,0
2025-05-06 23:15,3,0,3,0,0,0
2025-05-06 23:30,2,0,2,0,0,0
2025-05-06 23:45,4,0,4,0,0,0
2025-05-07 00:00,6,4,2,0,0,0
2025-05-07 00:15,4,1,3,0,0,0
2025-05-07 00:30,0,0,0,0,0,0
2025-05-07 00:45,1,0,1,0,0,0
2025-05-07 01:00,1,0,1,0,0,0
2025-05-07 01:15,0,0,0,0,0,0
2025-05-07 01:30,1,1,0,0,0,0
2025-05-07 01:45,0,0,0,0,0,0
2025-05-07 02:00,0,0,0,0,0,0
2025-05-07 02:15,0,0,0,0,0,0
2025-05-07 02:30,2,0,2,0,0,0
2025-05-07 02:45,0,0,0,0,0,0
2025-05-07 03:00,0,0,0,0,0,0
2025-05-07 03:15,1,0,1,0,0,0
2025-05-07 03:30,0,0,0,0,0,0
2025-05-07 03:45,0,0,0,0,0,0
2025-05-07 04:00,1,1,0,0,0,0
2025-05-07 04:15,0,0,0,0,0,0
2025-05-07 04:30,0,0,0,0,0,0
2025-05-07 04:45,2,1,1,0,0,0
2025-05-07 05:00,1,1,0,0,0,0
2025-05-07 05:15,4,3,1,0,0,0
2025-05-07 05:30,1,1,0,0,0,0
2025-05-07 05:45,3,1,2,0,0,0
