Datetime,300037928 (Kinderhauser Str.),353413835 (Kinderhauser Str. [Bike Stadteinwärts]),353413836 (Kinderhauser Str. [Bike Stadtauswärts]),300037928-status,353413835-status,353413836-status
2024-09-01 11:00,23,14,9,0,0,0
2024-09-01 11:15,15,7,8,0,0,0
2024-09-01 11:30,12,5,7,0,0,0
2024-09-01 11:45,11,7,4,0,0,0
2024-09-01 12:00,11,5,6,0,0,0
2024-09-01 12:15,12,4,8,0,0,0
2024-09-01 12:30,11,7,4,0,0,0
2024-09-01 12:45,22,7,15,0,0,0
2024-09-01 13:00,15,5,10,0,0,0
2024-09-01 13:15,16,13,3,0,0,0
2024-09-01 13:30,22,14,8,0,0,0
2024-09-01 13:45,16,2,14,0,0,0
2024-09-01 14:00,10,4,6,0,0,0
2024-09-01 14:15,21,14,7,0,0,0
2024-09-01 14:30,22,6,16,0,0,0
2024-09-01 14:45,20,9,11,0,0,0
2024-09-01 15:00,11,5,6,0,0,0
2024-09-01 15:15,17,5,12,0,0,0
2024-09-01 15:30,16,5,11,0,0,0
2024-09-01 15:45,20,9,11,0,0,0
2024-09-01 16:00,10,4,6,0,0,0
2024-09-01 16:15,20,13,7,0,0,0
2024-09-01 16:30,16,10,6,0,0,0
2024-09-01 16:45,16,4,12,0,0,0
2024-09-01 17:00,16,6,10,0,0,0
2024-09-01 17:15,17,4,13,0,0,0
2024-09-01 17:30,25,14,11,0,0,0
2024-09-01 17:45,19,9,10,0,0,0
2024-09-01 18:00,19,11,8,0,0,0
2024-09-01 18:15,11,3,8,0,0,0
2024-09-01 18:30,17,10,7,0,0,0
2024-09-01 18:45,23,11,12,0,0,0
2024-09-01 19:00,17,10,7,0,0,0
2024-09-01 19:15,19,8,11,0,0,0
2024-09-01 19:30,16,11,5,0,0,0
2024-09-01 19:45,18,7,11,0,0,0
2024-09-01 20:00,9,2,7,0,0,0
2024-09-01 20:15,14,4,10,0,0,0
2024-09-01 20:30,8,5,3,0,0,0
2024-09-01 20:45,7,3,4,0,0,0
2024-09-01 21:00,5,1,4,0,0,0
2024-09-01 21:15,9,1,8,0,0,0
2024-09-01 21:30,5,3,2,0,0,0
2024-09-01 21:45,5,0,5,0,0,0
2024-09-01 22:00,4,0,4,0,0,0
2024-09-01 22:15,3,1,2,0,0,0
2024-09-01 22:30,3,3,0,0,0,0
2024-09-01 22:45,2,0,2,0,0,0
2024-09-01 23:00,4,1,3,0,0,0
2024-09-01 23:15,0,0,0,0,0,0
2024-09-01 23:30,2,0,2,0,0,0
2024-09-01 23:45,3,1,2,0,0,0
2024-09-02 00:00,0,0,0,0,0,0
2024-09-02 00:15,1,1,0,0,0,0
2024-09-02 00:30,1,1,0,0,0,0
2024-09-02 00:45,0,0,0,0,0,0
2024-09-02 01:00,0,0,0,0,0,0
2024-09-02 01:15,0,0,0,0,0,0
2024-09-02 01:30,0,0,0,0,0,0
2024-09-02 01:45,1,0,1,0,0,0
2024-09-02 02:00,0,0,0,0,0,0
2024-09-02 02:15,0,0,0,0,0,0
2024-09-02 02:30,0,0,0,0,0,0
2024-09-02 02:45,0,0,0,0,0,0
2024-09-02 03:00,2,2,0,0,0,0
2024-09-02 03:15,0,0,0,0,0,0
2024-09-02 03:30,2,0,2,0,0,0
2024-09-02 03:45,0,0,0,0,0,0
2024-09-02 04:00,0,0,0,0,0,0
2024-09-02 04:15,0,0,0,0,0,0
2024-09-02 04:30,2,0,2,0,0,0
2024-09-02 04:45,2,2,0,0,0,0
2024-09-02 05:00,1,0,1,0,0,0
2024-09-02 05:15,2,1,1,0,0,0
2024-09-02 05:30,1,0,1,0,0,0
2024-09-02 05:45,3,2,1,0,0,0
2024-09-02 06:00,10,9,1,0,0,0
2024-09-02 06:15,10,8,2,0,0,0
2024-09-02 06:30,17,12,5,0,0,0
2024-09-02 06:45,15,5,10,0,0,0
2024-09-02 07:00,14,7,7,0,0,0
2024-09-02 07:15,32,19,13,0,0,0
2024-09-02 07:30,53,44,9,0,0,0
2024-09-02 07:45,49,36,13,0,0,0
2024-09-02 08:00,30,18,12,0,0,0
2024-09-02 08:15,33,15,18,0,0,0
2024-09-02 08:30,23,9,14,0,0,0
2024-09-02 08:45,24,21,3,0,0,0
2024-09-02 09:00,14,12,2,0,0,0
2024-09-02 09:15,16,7,9,0,0,0
2024-09-02 09:30,16,9,7,0,0,0
2024-09-02 09:45,17,5,12,0,0,0
2024-09-02 10:00,22,10,12,0,0,0
2024-09-02 10:15,17,8,9,0,0,0
2024-09-02 10:30,13,3,10,0,0,0
2024-09-02 10:45,22,12,10,0,0,0
2024-09-02 11:00,20,12,8,0,0,0
2024-09-02 11:15,19,9,10,0,0,0
2024-09-02 11:30,20,13,7,0,0,0
2024-09-02 11:45,18,12,6,0,0,0
2024-09-02 12:00,31,12,19,0,0,0
2024-09-02 12:15,18,8,10,0,0,0
2024-09-02 12:30,28,8,20,0,0,0
2024-09-02 12:45,15,9,6,0,0,0
2024-09-02 13:00,37,12,25,0,0,0
2024-09-02 13:15,36,10,26,0,0,0
2024-09-02 13:30,21,10,11,0,0,0
2024-09-02 13:45,12,3,9,0,0,0
2024-09-02 14:00,20,8,12,0,0,0
2024-09-02 14:15,34,18,16,0,0,0
2024-09-02 14:30,26,13,13,0,0,0
2024-09-02 14:45,23,11,12,0,0,0
2024-09-02 15:00,44,20,24,0,0,0
2024-09-02 15:15,24,10,14,0,0,0
2024-09-02 15:30,32,11,21,0,0,0
2024-09-02 15:45,49,24,25,0,0,0
2024-09-02 16:00,30,14,16,0,0,0
2024-09-02 16:15,32,19,13,0,0,0
2024-09-02 16:30,27,10,17,0,0,0
2024-09-02 16:45,29,17,12,0,0,0
2024-09-02 17:00,34,19,15,0,0,0
2024-09-02 17:15,27,12,15,0,0,0
2024-09-02 17:30,20,9,11,0,0,0
2024-09-02 17:45,33,13,20,0,0,0
2024-09-02 18:00,31,15,16,0,0,0
2024-09-02 18:15,26,10,16,0,0,0
2024-09-02 18:30,26,14,12,0,0,0
2024-09-02 18:45,30,16,14,0,0,0
2024-09-02 19:00,25,12,13,0,0,0
2024-09-02 19:15,20,4,16,0,0,0
2024-09-02 19:30,29,15,14,0,0,0
2024-09-02 19:45,26,8,18,0,0,0
2024-09-02 20:00,11,3,8,0,0,0
2024-09-02 20:15,15,6,9,0,0,0
2024-09-02 20:30,8,3,5,0,0,0
2024-09-02 20:45,4,1,3,0,0,0
2024-09-02 21:00,14,6,8,0,0,0
2024-09-02 21:15,13,2,11,0,0,0
2024-09-02 21:30,6,3,3,0,0,0
2024-09-02 21:45,9,3,6,0,0,0
2024-09-02 22:00,6,4,2,0,0,0
2024-09-02 22:15,5,1,4,0,0,0
2024-09-02 22:30,5,3,2,0,0,0
2024-09-02 22:45,5,1,4,0,0,0
2024-09-02 23:00,1,0,1,0,0,0
2024-09-02 23:15,3,1,2,0,0,0
2024-09-02 23:30,1,0,1,0,0,0
2024-09-02 23:45,3,0,3,0,0,0
2024-09-03 00:00,0,0,0,0,0,0
2024-09-03 00:15,1,1,0,0,0,0
2024-09-03 00:30,2,0,2,0,0,0
2024-09-03 00:45,0,0,0,0,0,0
2024-09-03 01:00,0,0,0,0,0,0
2024-09-03 01:15,0,0,0,0,0,0
2024-09-03 01:30,0,0,0,0,0,0
2024-09-03 01:45,0,0,0,0,0,0
2024-09-03 02:00,0,0,0,0,0,0
2024-09-03 02:15,1,0,1,0,0,0
2024-09-03 02:30,1,1,0,0,0,0
2024-09-03 02:45,0,0,0,0,0,0
2024-09-03 03:00,6,2,4,0,0,0
2024-09-03 03:15,0,0,0,0,0,0
2024-09-03 03:30,0,0,0,0,0,0
2024-09-03 03:45,0,0,0,0,0,0
2024-09-03 04:00,0,0,0,0,0,0
2024-09-03 04:15,0,0,0,0,0,0
2024-09-03 04:30,0,0,0,0,0,0
2024-09-03 04:45,1,1,0,0,0,0
2024-09-03 05:00,1,0,1,0,0,0
2024-09-03 05:15,1,1,0,0,0,0
2024-09-03 05:30,5,3,2,0,0,0
2024-09-03 05:45,8,5,3,0,0,0
2024-09-03 06:00,6,6,0,0,0,0
2024-09-03 06:15,9,6,3,0,0,0
2024-09-03 06:30,16,7,9,0,0,0
2024-09-03 06:45,13,7,6,0,0,0
2024-09-03 07:00,17,7,10,0,0,0
2024-09-03 07:15,32,23,9,0,0,0
2024-09-03 07:30,44,33,11,0,0,0
2024-09-03 07:45,48,26,22,0,0,0
2024-09-03 08:00,27,17,10,0,0,0
2024-09-03 08:15,15,6,9,0,0,0
2024-09-03 08:30,25,11,14,0,0,0
2024-09-03 08:45,18,7,11,0,0,0
2024-09-03 09:00,17,13,4,0,0,0
2024-09-03 09:15,13,9,4,0,0,0
2024-09-03 09:30,22,15,7,0,0,0
2024-09-03 09:45,19,11,8,0,0,0
2024-09-03 10:00,9,7,2,0,0,0
2024-09-03 10:15,12,5,7,0,0,0
2024-09-03 10:30,17,8,9,0,0,0
2024-09-03 10:45,22,5,17,0,0,0
2024-09-03 11:00,18,5,13,0,0,0
2024-09-03 11:15,25,15,10,0,0,0
2024-09-03 11:30,11,5,6,0,0,0
2024-09-03 11:45,14,5,9,0,0,0
2024-09-03 12:00,15,7,8,0,0,0
2024-09-03 12:15,30,17,13,0,0,0
2024-09-03 12:30,29,11,18,0,0,0
2024-09-03 12:45,19,8,11,0,0,0
2024-09-03 13:00,40,11,29,0,0,0
2024-09-03 13:15,30,9,21,0,0,0
2024-09-03 13:30,27,11,16,0,0,0
2024-09-03 13:45,27,8,19,0,0,0
2024-09-03 14:00,29,15,14,0,0,0
2024-09-03 14:15,25,13,12,0,0,0
2024-09-03 14:30,30,17,13,0,0,0
2024-09-03 14:45,33,16,17,0,0,0
2024-09-03 15:00,23,7,16,0,0,0
2024-09-03 15:15,22,14,8,0,0,0
2024-09-03 15:30,23,10,13,0,0,0
2024-09-03 15:45,23,11,12,0,0,0
2024-09-03 16:00,18,9,9,0,0,0
2024-09-03 16:15,21,9,12,0,0,0
2024-09-03 16:30,21,11,10,0,0,0
2024-09-03 16:45,26,10,16,0,0,0
2024-09-03 17:00,36,16,20,0,0,0
2024-09-03 17:15,31,17,14,0,0,0
2024-09-03 17:30,31,17,14,0,0,0
2024-09-03 17:45,29,12,17,0,0,0
2024-09-03 18:00,32,14,18,0,0,0
2024-09-03 18:15,34,18,16,0,0,0
2024-09-03 18:30,35,16,19,0,0,0
2024-09-03 18:45,42,20,22,0,0,0
2024-09-03 19:00,22,9,13,0,0,0
2024-09-03 19:15,20,12,8,0,0,0
2024-09-03 19:30,27,9,18,0,0,0
2024-09-03 19:45,14,8,6,0,0,0
2024-09-03 20:00,17,9,8,0,0,0
2024-09-03 20:15,25,8,17,0,0,0
2024-09-03 20:30,13,5,8,0,0,0
2024-09-03 20:45,10,3,7,0,0,0
2024-09-03 21:00,11,5,6,0,0,0
2024-09-03 21:15,15,5,10,0,0,0
2024-09-03 21:30,6,1,5,0,0,0
2024-09-03 21:45,9,1,8,0,0,0
2024-09-03 22:00,7,2,5,0,0,0
2024-09-03 22:15,15,9,6,0,0,0
2024-09-03 22:30,2,0,2,0,0,0
2024-09-03 22:45,1,0,1,0,0,0
2024-09-03 23:00,6,3,3,0,0,0
2024-09-03 23:15,0,0,0,0,0,0
2024-09-03 23:30,0,0,0,0,0,0
2024-09-03 23:45,1,0,1,0,0,0
2024-09-04 00:00,0,0,0,0,0,0
2024-09-04 00:15,0,0,0,0,0,0
2024-09-04 00:30,0,0,0,0,0,0
2024-09-04 00:45,0,0,0,0,0,0
2024-09-04 01:00,1,0,1,0,0,0
2024-09-04 01:15,1,0,1,0,0,0
2024-09-04 01:30,1,1,0,0,0,0
2024-09-04 01:45,1,0,1,0,0,0
2024-09-04 02:00,3,1,2,0,0,0
2024-09-04 02:15,0,0,0,0,0,0
2024-09-04 02:30,0,0,0,0,0,0
2024-09-04 02:45,0,0,0,0,0,0
2024-09-04 03:00,3,2,1,0,0,0
2024-09-04 03:15,2,0,2,0,0,0
2024-09-04 03:30,0,0,0,0,0,0
2024-09-04 03:45,0,0,0,0,0,0
2024-09-04 04:00,1,0,1,0,0,0
2024-09-04 04:15,0,0,0,0,0,0
2024-09-04 04:30,0,0,0,0,0,0
2024-09-04 04:45,4,4,0,0,0,0
2024-09-04 05:00,1,1,0,0,0,0
2024-09-04 05:15,1,1,0,0,0,0
2024-09-04 05:30,4,2,2,0,0,0
2024-09-04 05:45,5,3,2,0,0,0
2024-09-04 06:00,6,6,0,0,0,0
2024-09-04 06:15,3,2,1,0,0,0
2024-09-04 06:30,13,7,6,0,0,0
2024-09-04 06:45,7,4,3,0,0,0
2024-09-04 07:00,8,4,4,0,0,0
2024-09-04 07:15,35,23,12,0,0,0
2024-09-04 07:30,47,33,14,0,0,0
2024-09-04 07:45,53,29,24,0,0,0
2024-09-04 08:00,27,14,13,0,0,0
2024-09-04 08:15,26,15,11,0,0,0
2024-09-04 08:30,17,7,10,0,0,0
2024-09-04 08:45,12,8,4,0,0,0
2024-09-04 09:00,18,10,8,0,0,0
2024-09-04 09:15,16,9,7,0,0,0
2024-09-04 09:30,14,9,5,0,0,0
2024-09-04 09:45,18,9,9,0,0,0
2024-09-04 10:00,16,10,6,0,0,0
2024-09-04 10:15,9,4,5,0,0,0
2024-09-04 10:30,15,10,5,0,0,0
2024-09-04 10:45,22,11,11,0,0,0
2024-09-04 11:00,14,4,10,0,0,0
2024-09-04 11:15,9,5,4,0,0,0
2024-09-04 11:30,12,4,8,0,0,0
2024-09-04 11:45,16,10,6,0,0,0
2024-09-04 12:00,12,7,5,0,0,0
2024-09-04 12:15,13,11,2,0,0,0
2024-09-04 12:30,22,4,18,0,0,0
2024-09-04 12:45,14,9,5,0,0,0
2024-09-04 13:00,15,10,5,0,0,0
2024-09-04 13:15,16,2,14,0,0,0
2024-09-04 13:30,14,4,10,0,0,0
2024-09-04 13:45,14,7,7,0,0,0
2024-09-04 14:00,16,6,10,0,0,0
2024-09-04 14:15,12,4,8,0,0,0
2024-09-04 14:30,10,6,4,0,0,0
2024-09-04 14:45,26,12,14,0,0,0
2024-09-04 15:00,27,8,19,0,0,0
2024-09-04 15:15,5,2,3,0,0,0
2024-09-04 15:30,17,7,10,0,0,0
2024-09-04 15:45,30,15,15,0,0,0
2024-09-04 16:00,19,6,13,0,0,0
2024-09-04 16:15,24,9,15,0,0,0
2024-09-04 16:30,24,10,14,0,0,0
2024-09-04 16:45,22,9,13,0,0,0
2024-09-04 17:00,28,13,15,0,0,0
2024-09-04 17:15,31,17,14,0,0,0
2024-09-04 17:30,25,10,15,0,0,0
2024-09-04 17:45,19,9,10,0,0,0
2024-09-04 18:00,24,12,12,0,0,0
2024-09-04 18:15,22,11,11,0,0,0
2024-09-04 18:30,15,7,8,0,0,0
2024-09-04 18:45,11,4,7,0,0,0
2024-09-04 19:00,11,5,6,0,0,0
2024-09-04 19:15,12,4,8,0,0,0
2024-09-04 19:30,16,5,11,0,0,0
2024-09-04 19:45,14,5,9,0,0,0
2024-09-04 20:00,12,6,6,0,0,0
2024-09-04 20:15,9,3,6,0,0,0
2024-09-04 20:30,10,5,5,0,0,0
2024-09-04 20:45,5,1,4,0,0,0
2024-09-04 21:00,5,1,4,0,0,0
2024-09-04 21:15,5,1,4,0,0,0
2024-09-04 21:30,9,4,5,0,0,0
2024-09-04 21:45,3,0,3,0,0,0
2024-09-04 22:00,4,3,1,0,0,0
2024-09-04 22:15,7,4,3,0,0,0
2024-09-04 22:30,5,1,4,0,0,0
2024-09-04 22:45,10,3,7,0,0,0
2024-09-04 23:00,4,0,4,0,0,0
2024-09-04 23:15,2,1,1,0,0,0
2024-09-04 23:30,1,0,1,0,0,0
2024-09-04 23:45,1,0,1,0,0,0
2024-09-05 00:00,0,0,0,0,0,0
2024-09-05 00:15,1,1,0,0,0,0
2024-09-05 00:30,1,0,1,0,0,0
2024-09-05 00:45,1,1,0,0,0,0
2024-09-05 01:00,1,0,1,0,0,0
2024-09-05 01:15,0,0,0,0,0,0
2024-09-05 01:30,0,0,0,0,0,0
2024-09-05 01:45,0,0,0,0,0,0
2024-09-05 02:00,0,0,0,0,0,0
2024-09-05 02:15,0,0,0,0,0,0
2024-09-05 02:30,1,0,1,0,0,0
2024-09-05 02:45,1,1,0,0,0,0
2024-09-05 03:00,3,2,1,0,0,0
2024-09-05 03:15,2,0,2,0,0,0
2024-09-05 03:30,1,0,1,0,0,0
2024-09-05 03:45,1,0,1,0,0,0
2024-09-05 04:00,0,0,0,0,0,0
2024-09-05 04:15,0,0,0,0,0,0
2024-09-05 04:30,0,0,0,0,0,0
2024-09-05 04:45,0,0,0,0,0,0
2024-09-05 05:00,4,2,2,0,0,0
2024-09-05 05:15,0,0,0,0,0,0
2024-09-05 05:30,3,1,2,0,0,0
2024-09-05 05:45,3,2,1,0,0,0
2024-09-05 06:00,4,4,0,0,0,0
2024-09-05 06:15,8,4,4,0,0,0
2024-09-05 06:30,13,6,7,0,0,0
2024-09-05 06:45,13,6,7,0,0,0
2024-09-05 07:00,14,8,6,0,0,0
2024-09-05 07:15,30,21,9,0,0,0
2024-09-05 07:30,52,42,10,0,0,0
2024-09-05 07:45,55,29,26,0,0,0
2024-09-05 08:00,32,15,17,0,0,0
2024-09-05 08:15,27,12,15,0,0,0
2024-09-05 08:30,20,10,10,0,0,0
2024-09-05 08:45,20,10,10,0,0,0
2024-09-05 09:00,12,5,7,0,0,0
2024-09-05 09:15,12,7,5,0,0,0
2024-09-05 09:30,12,6,6,0,0,0
2024-09-05 09:45,17,8,9,0,0,0
2024-09-05 10:00,12,7,5,0,0,0
2024-09-05 10:15,19,9,10,0,0,0
2024-09-05 10:30,20,11,9,0,0,0
2024-09-05 10:45,15,8,7,0,0,0
2024-09-05 11:00,9,4,5,0,0,0
2024-09-05 11:15,8,2,6,0,0,0
2024-09-05 11:30,18,12,6,0,0,0
2024-09-05 11:45,20,6,14,0,0,0
2024-09-05 12:00,17,5,12,0,0,0
2024-09-05 12:15,29,20,9,0,0,0
2024-09-05 12:30,28,8,20,0,0,0
2024-09-05 12:45,28,13,15,0,0,0
2024-09-05 13:00,29,13,16,0,0,0
2024-09-05 13:15,18,4,14,0,0,0
2024-09-05 13:30,21,7,14,0,0,0
2024-09-05 13:45,17,9,8,0,0,0
2024-09-05 14:00,38,21,17,0,0,0
2024-09-05 14:15,26,11,15,0,0,0
2024-09-05 14:30,16,6,10,0,0,0
2024-09-05 14:45,38,19,19,0,0,0
2024-09-05 15:00,39,11,28,0,0,0
2024-09-05 15:15,29,14,15,0,0,0
2024-09-05 15:30,32,11,21,0,0,0
2024-09-05 15:45,31,12,19,0,0,0
2024-09-05 16:00,31,13,18,0,0,0
2024-09-05 16:15,34,17,17,0,0,0
2024-09-05 16:30,32,17,15,0,0,0
2024-09-05 16:45,33,14,19,0,0,0
2024-09-05 17:00,31,13,18,0,0,0
2024-09-05 17:15,23,7,16,0,0,0
2024-09-05 17:30,33,18,15,0,0,0
2024-09-05 17:45,28,7,21,0,0,0
2024-09-05 18:00,34,17,17,0,0,0
2024-09-05 18:15,37,15,22,0,0,0
2024-09-05 18:30,27,10,17,0,0,0
2024-09-05 18:45,22,16,6,0,0,0
2024-09-05 19:00,18,12,6,0,0,0
2024-09-05 19:15,14,6,8,0,0,0
2024-09-05 19:30,20,10,10,0,0,0
2024-09-05 19:45,16,8,8,0,0,0
2024-09-05 20:00,24,8,16,0,0,0
2024-09-05 20:15,7,1,6,0,0,0
2024-09-05 20:30,4,1,3,0,0,0
2024-09-05 20:45,12,6,6,0,0,0
2024-09-05 21:00,10,5,5,0,0,0
2024-09-05 21:15,6,2,4,0,0,0
2024-09-05 21:30,10,4,6,0,0,0
2024-09-05 21:45,11,0,11,0,0,0
2024-09-05 22:00,9,5,4,0,0,0
2024-09-05 22:15,5,1,4,0,0,0
2024-09-05 22:30,3,1,2,0,0,0
2024-09-05 22:45,4,2,2,0,0,0
2024-09-05 23:00,5,1,4,0,0,0
2024-09-05 23:15,1,0,1,0,0,0
2024-09-05 23:30,3,0,3,0,0,0
2024-09-05 23:45,0,0,0,0,0,0
2024-09-06 00:00,3,1,2,0,0,0
2024-09-06 00:15,1,1,0,0,0,0
2024-09-06 00:30,1,0,1,0,0,0
2024-09-06 00:45,1,0,1,0,0,0
2024-09-06 01:00,0,0,0,0,0,0
2024-09-06 01:15,0,0,0,0,0,0
2024-09-06 01:30,0,0,0,0,0,0
2024-09-06 01:45,0,0,0,0,0,0
2024-09-06 02:00,2,1,1,0,0,0
2024-09-06 02:15,0,0,0,0,0,0
2024-09-06 02:30,0,0,0,0,0,0
2024-09-06 02:45,0,0,0,0,0,0
2024-09-06 03:00,4,2,2,0,0,0
2024-09-06 03:15,2,0,2,0,0,0
2024-09-06 03:30,0,0,0,0,0,0
2024-09-06 03:45,2,2,0,0,0,0
2024-09-06 04:00,0,0,0,0,0,0
2024-09-06 04:15,1,0,1,0,0,0
2024-09-06 04:30,0,0,0,0,0,0
2024-09-06 04:45,0,0,0,0,0,0
2024-09-06 05:00,1,1,0,0,0,0
2024-09-06 05:15,1,1,0,0,0,0
2024-09-06 05:30,3,1,2,0,0,0
2024-09-06 05:45,1,0,1,0,0,0
2024-09-06 06:00,6,6,0,0,0,0
2024-09-06 06:15,8,5,3,0,0,0
2024-09-06 06:30,16,11,5,0,0,0
2024-09-06 06:45,17,3,14,0,0,0
2024-09-06 07:00,20,14,6,0,0,0
2024-09-06 07:15,27,19,8,0,0,0
2024-09-06 07:30,53,42,11,0,0,0
2024-09-06 07:45,58,35,23,0,0,0
2024-09-06 08:00,38,21,17,0,0,0
2024-09-06 08:15,19,12,7,0,0,0
2024-09-06 08:30,12,7,5,0,0,0
2024-09-06 08:45,26,10,16,0,0,0
2024-09-06 09:00,6,6,0,0,0,0
2024-09-06 09:15,14,9,5,0,0,0
2024-09-06 09:30,15,11,4,0,0,0
2024-09-06 09:45,21,13,8,0,0,0
2024-09-06 10:00,19,11,8,0,0,0
2024-09-06 10:15,15,13,2,0,0,0
2024-09-06 10:30,20,9,11,0,0,0
2024-09-06 10:45,13,7,6,0,0,0
2024-09-06 11:00,21,7,14,0,0,0
2024-09-06 11:15,18,6,12,0,0,0
2024-09-06 11:30,23,14,9,0,0,0
2024-09-06 11:45,13,9,4,0,0,0
2024-09-06 12:00,17,6,11,0,0,0
2024-09-06 12:15,22,10,12,0,0,0
2024-09-06 12:30,20,8,12,0,0,0
2024-09-06 12:45,19,7,12,0,0,0
2024-09-06 13:00,18,5,13,0,0,0
2024-09-06 13:15,34,17,17,0,0,0
2024-09-06 13:30,23,8,15,0,0,0
2024-09-06 13:45,22,10,12,0,0,0
2024-09-06 14:00,24,11,13,0,0,0
2024-09-06 14:15,32,15,17,0,0,0
2024-09-06 14:30,21,12,9,0,0,0
2024-09-06 14:45,33,13,20,0,0,0
2024-09-06 15:00,18,8,10,0,0,0
2024-09-06 15:15,28,12,16,0,0,0
2024-09-06 15:30,27,10,17,0,0,0
2024-09-06 15:45,19,8,11,0,0,0
2024-09-06 16:00,20,9,11,0,0,0
2024-09-06 16:15,14,6,8,0,0,0
2024-09-06 16:30,19,7,12,0,0,0
2024-09-06 16:45,13,4,9,0,0,0
2024-09-06 17:00,18,10,8,0,0,0
2024-09-06 17:15,25,9,16,0,0,0
2024-09-06 17:30,31,17,14,0,0,0
2024-09-06 17:45,12,6,6,0,0,0
2024-09-06 18:00,13,7,6,0,0,0
2024-09-06 18:15,19,8,11,0,0,0
2024-09-06 18:30,15,6,9,0,0,0
2024-09-06 18:45,14,10,4,0,0,0
2024-09-06 19:00,12,3,9,0,0,0
2024-09-06 19:15,17,12,5,0,0,0
2024-09-06 19:30,20,9,11,0,0,0
2024-09-06 19:45,9,5,4,0,0,0
2024-09-06 20:00,7,2,5,0,0,0
2024-09-06 20:15,9,5,4,0,0,0
2024-09-06 20:30,8,3,5,0,0,0
2024-09-06 20:45,2,2,0,0,0,0
2024-09-06 21:00,5,1,4,0,0,0
2024-09-06 21:15,10,2,8,0,0,0
2024-09-06 21:30,3,2,1,0,0,0
2024-09-06 21:45,4,0,4,0,0,0
2024-09-06 22:00,11,5,6,0,0,0
2024-09-06 22:15,6,3,3,0,0,0
2024-09-06 22:30,2,0,2,0,0,0
2024-09-06 22:45,4,2,2,0,0,0
2024-09-06 23:00,4,0,4,0,0,0
2024-09-06 23:15,6,4,2,0,0,0
2024-09-06 23:30,1,0,1,0,0,0
2024-09-06 23:45,5,0,5,0,0,0
2024-09-07 00:00,2,0,2,0,0,0
2024-09-07 00:15,2,0,2,0,0,0
2024-09-07 00:30,2,1,1,0,0,0
2024-09-07 00:45,3,0,3,0,0,0
2024-09-07 01:00,2,0,2,0,0,0
2024-09-07 01:15,1,0,1,0,0,0
2024-09-07 01:30,4,2,2,0,0,0
2024-09-07 01:45,1,0,1,0,0,0
2024-09-07 02:00,2,0,2,0,0,0
2024-09-07 02:15,1,0,1,0,0,0
2024-09-07 02:30,2,1,1,0,0,0
2024-09-07 02:45,1,0,1,0,0,0
2024-09-07 03:00,0,0,0,0,0,0
2024-09-07 03:15,2,0,2,0,0,0
2024-09-07 03:30,0,0,0,0,0,0
2024-09-07 03:45,0,0,0,0,0,0
2024-09-07 04:00,1,0,1,0,0,0
2024-09-07 04:15,0,0,0,0,0,0
2024-09-07 04:30,0,0,0,0,0,0
2024-09-07 04:45,1,1,0,0,0,0
2024-09-07 05:00,0,0,0,0,0,0
2024-09-07 05:15,4,0,4,0,0,0
2024-09-07 05:30,1,1,0,0,0,0
2024-09-07 05:45,3,1,2,0,0,0
