Datetime,300037928 (Kinderhauser Str.),353413835 (Kinderhauser Str. Fahrräder Stadteinwärts),353413836 (Kinderhauser Str. Fahrräder Stadtauswärts),300037928-status,353413835-status,353413836-status
2025-03-02 08:30,3,1,2,0,0,0
2025-03-02 08:45,0,0,0,0,0,0
2025-03-02 09:00,2,0,2,0,0,0
2025-03-02 09:15,4,3,1,0,0,0
2025-03-02 09:30,6,2,4,0,0,0
2025-03-02 09:45,1,0,1,0,0,0
2025-03-02 10:00,12,7,5,0,0,0
2025-03-02 10:15,7,4,3,0,0,0
2025-03-02 10:30,18,11,7,0,0,0
2025-03-02 10:45,23,12,11,0,0,0
2025-03-02 11:00,3,2,1,0,0,0
2025-03-02 11:15,6,1,5,0,0,0
2025-03-02 11:30,8,2,6,0,0,0
2025-03-02 11:45,9,4,5,0,0,0
2025-03-02 12:00,8,3,5,0,0,0
2025-03-02 12:15,4,0,4,0,0,0
2025-03-02 12:30,17,11,6,0,0,0
2025-03-02 12:45,5,3,2,0,0,0
2025-03-02 13:00,14,8,6,0,0,0
2025-03-02 13:15,10,3,7,0,0,0
2025-03-02 13:30,13,7,6,0,0,0
2025-03-02 13:45,11,5,6,0,0,0
2025-03-02 14:00,19,9,10,0,0,0
2025-03-02 14:15,12,6,6,0,0,0
2025-03-02 14:30,9,6,3,0,0,0
2025-03-02 14:45,15,7,8,0,0,0
2025-03-02 15:00,9,3,6,0,0,0
2025-03-02 15:15,17,8,9,0,0,0
2025-03-02 15:30,12,4,8,0,0,0
2025-03-02 15:45,11,7,4,0,0,0
2025-03-02 16:00,8,3,5,0,0,0
2025-03-02 16:15,9,2,7,0,0,0
2025-03-02 16:30,9,3,6,0,0,0
2025-03-02 16:45,7,4,3,0,0,0
2025-03-02 17:00,11,7,4,0,0,0
2025-03-02 17:15,10,5,5,0,0,0
2025-03-02 17:30,10,3,7,0,0,0
2025-03-02 17:45,4,3,1,0,0,0
2025-03-02 18:00,11,6,5,0,0,0
2025-03-02 18:15,7,2,5,0,0,0
2025-03-02 18:30,5,2,3,0,0,0
2025-03-02 18:45,14,4,10,0,0,0
2025-03-02 19:00,9,2,7,0,0,0
2025-03-02 19:15,8,3,5,0,0,0
2025-03-02 19:30,6,1,5,0,0,0
2025-03-02 19:45,9,3,6,0,0,0
2025-03-02 20:00,8,5,3,0,0,0
2025-03-02 20:15,6,2,4,0,0,0
2025-03-02 20:30,6,3,3,0,0,0
2025-03-02 20:45,3,3,0,0,0,0
2025-03-02 21:00,8,3,5,0,0,0
2025-03-02 21:15,5,0,5,0,0,0
2025-03-02 21:30,2,1,1,0,0,0
2025-03-02 21:45,6,3,3,0,0,0
2025-03-02 22:00,1,0,1,0,0,0
2025-03-02 22:15,3,0,3,0,0,0
2025-03-02 22:30,4,0,4,0,0,0
2025-03-02 22:45,6,1,5,0,0,0
2025-03-02 23:00,2,0,2,0,0,0
2025-03-02 23:15,1,1,0,0,0,0
2025-03-02 23:30,1,1,0,0,0,0
2025-03-02 23:45,2,2,0,0,0,0
