Datetime,300037928 (Kinderhauser Str.),353413835 (Kinderhauser Str. Fahrräder Stadteinwärts),353413836 (Kinderhauser Str. Fahrräder Stadtauswärts),300037928-status,353413835-status,353413836-status
2026-07-01 10:15,22,16,6,0,0,0
2026-07-01 10:30,20,8,12,0,0,0
2026-07-01 10:45,21,10,11,0,0,0
2026-07-01 11:00,24,13,11,0,0,0
2026-07-01 11:15,25,16,9,0,0,0
2026-07-01 11:30,30,11,19,0,0,0
2026-07-01 11:45,34,13,21,0,0,0
2026-07-01 12:00,29,13,16,0,0,0
2026-07-01 12:15,26,13,13,0,0,0
2026-07-01 12:30,29,10,19,0,0,0
2026-07-01 12:45,28,11,17,0,0,0
2026-07-01 13:00,18,6,12,0,0,0
2026-07-01 13:15,28,14,14,0,0,0
2026-07-01 13:30,25,10,15,0,0,0
2026-07-01 13:45,20,9,11,0,0,0
2026-07-01 14:00,21,7,14,0,0,0
2026-07-01 14:15,32,13,19,0,0,0
2026-07-01 14:30,30,13,17,0,0,0
2026-07-01 14:45,35,20,15,0,0,0
2026-07-01 15:00,52,14,38,0,0,0
2026-07-01 15:15,32,11,21,0,0,0
2026-07-01 15:30,28,13,15,0,0,0
2026-07-01 15:45,41,14,27,0,0,0
2026-07-01 16:00,39,7,32,0,0,0
2026-07-01 16:15,45,14,31,0,0,0
2026-07-01 16:30,31,6,25,0,0,0
2026-07-01 16:45,37,15,22,0,0,0
2026-07-01 17:00,32,10,22,0,0,0
2026-07-01 17:15,34,13,21,0,0,0
2026-07-01 17:30,36,20,16,0,0,0
2026-07-01 17:45,24,10,14,0,0,0
2026-07-01 18:00,42,14,28,0,0,0
2026-07-01 18:15,30,11,19,0,0,0
2026-07-01 18:30,37,16,21,0,0,0
2026-07-01 18:45,31,10,21,0,0,0
2026-07-01 19:00,23,8,15,0,0,0
2026-07-01 19:15,29,14,15,0,0,0
2026-07-01 19:30,21,9,12,0,0,0
2026-07-01 19:45,20,12,8,0,0,0
2026-07-01 20:00,26,14,12,0,0,0
2026-07-01 20:15,31,15,16,0,0,0
2026-07-01 20:30,17,10,7,0,0,0
2026-07-01 20:45,11,3,8,0,0,0
2026-07-01 21:00,13,5,8,0,0,0
2026-07-01 21:15,12,3,9,0,0,0
2026-07-01 21:30,5,3,2,0,0,0
2026-07-01 21:45,14,2,12,0,0,0
2026-07-01 22:00,11,5,6,0,0,0
2026-07-01 22:15,5,2,3,0,0,0
2026-07-01 22:30,9,7,2,0,0,0
2026-07-01 22:45,3,0,3,0,0,0
2026-07-01 23:00,5,0,5,0,0,0
2026-07-01 23:15,4,0,4,0,0,0
2026-07-01 23:30,5,1,4,0,0,0
2026-07-01 23:45,3,0,3,0,0,0
2026-07-02 00:00,1,1,0,0,0,0
2026-07-02 00:15,3,0,3,0,0,0
2026-07-02 00:30,0,0,0,0,0,0
2026-07-02 00:45,2,0,2,0,0,0
2026-07-02 01:00,0,0,0,0,0,0
2026-07-02 01:15,4,0,4,0,0,0
2026-07-02 01:30,0,0,0,0,0,0
2026-07-02 01:45,0,0,0,0,0,0
2026-07-02 02:00,0,0,0,0,0,0
2026-07-02 02:15,0,0,0,0,0,0
2026-07-02 02:30,2,0,2,0,0,0
2026-07-02 02:45,1,0,1,0,0,0
2026-07-02 03:00,0,0,0,0,0,0
2026-07-02 03:15,3,0,3,0,0,0
2026-07-02 03:30,2,0,2,0,0,0
2026-07-02 03:45,2,1,1,0,0,0
2026-07-02 04:00,1,1,0,0,0,0
2026-07-02 04:15,1,0,1,0,0,0
2026-07-02 04:30,0,0,0,0,0,0
2026-07-02 04:45,1,1,0,0,0,0
2026-07-02 05:00,2,2,0,0,0,0
2026-07-02 05:15,1,0,1,0,0,0
2026-07-02 05:30,6,4,2,0,0,0
2026-07-02 05:45,1,0,1,0,0,0
2026-07-02 06:00,4,4,0,0,0,0
2026-07-02 06:15,7,5,2,0,0,0
2026-07-02 06:30,11,7,4,0,0,0
2026-07-02 06:45,20,8,12,0,0,0
2026-07-02 07:00,18,10,8,0,0,0
2026-07-02 07:15,18,9,9,0,0,0
2026-07-02 07:30,48,31,17,0,0,0
2026-07-02 07:45,66,45,21,0,0,0
2026-07-02 08:00,29,20,9,0,0,0
2026-07-02 08:15,37,25,12,0,0,0
2026-07-02 08:30,42,29,13,0,0,0
2026-07-02 08:45,34,15,19,0,0,0
2026-07-02 09:00,17,8,9,0,0,0
2026-07-02 09:15,29,19,10,0,0,0
2026-07-02 09:30,27,15,12,0,0,0
2026-07-02 09:45,24,7,17,0,0,0
2026-07-02 10:00,18,11,7,0,0,0
2026-07-02 10:15,16,9,7,0,0,0
2026-07-02 10:30,22,9,13,0,0,0
2026-07-02 10:45,11,7,4,0,0,0
2026-07-02 11:00,12,6,6,0,0,0
2026-07-02 11:15,18,11,7,0,0,0
2026-07-02 11:30,20,9,11,0,0,0
2026-07-02 11:45,24,11,13,0,0,0
2026-07-02 12:00,25,11,14,0,0,0
2026-07-02 12:15,22,11,11,0,0,0
2026-07-02 12:30,14,7,7,0,0,0
2026-07-02 12:45,19,6,13,0,0,0
2026-07-02 13:00,22,7,15,0,0,0
2026-07-02 13:15,21,10,11,0,0,0
2026-07-02 13:30,15,5,10,0,0,0
2026-07-02 13:45,34,17,17,0,0,0
2026-07-02 14:00,18,3,15,0,0,0
2026-07-02 14:15,25,18,7,0,0,0
2026-07-02 14:30,19,4,15,0,0,0
2026-07-02 14:45,27,13,14,0,0,0
2026-07-02 15:00,38,15,23,0,0,0
2026-07-02 15:15,22,8,14,0,0,0
2026-07-02 15:30,25,9,16,0,0,0
2026-07-02 15:45,28,13,15,0,0,0
2026-07-02 16:00,29,3,26,0,0,0
2026-07-02 16:15,27,12,15,0,0,0
2026-07-02 16:30,25,12,13,0,0,0
2026-07-02 16:45,27,11,16,0,0,0
2026-07-02 17:00,31,17,14,0,0,0
2026-07-02 17:15,20,9,11,0,0,0
2026-07-02 17:30,14,6,8,0,0,0
2026-07-02 17:45,22,9,13,0,0,0
2026-07-02 18:00,19,10,9,0,0,0
2026-07-02 18:15,28,14,14,0,0,0
2026-07-02 18:30,23,12,11,0,0,0
2026-07-02 18:45,15,6,9,0,0,0
2026-07-02 19:00,26,8,18,0,0,0
2026-07-02 19:15,18,6,12,0,0,0
2026-07-02 19:30,23,9,14,0,0,0
2026-07-02 19:45,16,5,11,0,0,0
2026-07-02 20:00,12,3,9,0,0,0
2026-07-02 20:15,14,6,8,0,0,0
2026-07-02 20:30,15,2,13,0,0,0
2026-07-02 20:45,11,6,5,0,0,0
2026-07-02 21:00,9,3,6,0,0,0
2026-07-02 21:15,8,2,6,0,0,0
2026-07-02 21:30,14,7,7,0,0,0
2026-07-02 21:45,10,1,9,0,0,0
2026-07-02 22:00,17,10,7,0,0,0
2026-07-02 22:15,9,5,4,0,0,0
2026-07-02 22:30,7,2,5,0,0,0
2026-07-02 22:45,7,2,5,0,0,0
2026-07-02 23:00,6,2,4,0,0,0
2026-07-02 23:15,1,0,1,0,0,0
2026-07-02 23:30,2,1,1,0,0,0
2026-07-02 23:45,1,0,1,0,0,0
