Datetime,300037928 (Kinderhauser Str.),353413835 (Kinderhauser Str. [Bike Stadteinwärts]),353413836 (Kinderhauser Str. [Bike Stadtauswärts]),300037928-status,353413835-status,353413836-status
2024-05-01 12:00,34,4,30,0,0,0
2024-05-01 12:15,28,8,20,0,0,0
2024-05-01 12:30,14,4,10,0,0,0
2024-05-01 12:45,23,7,16,0,0,0
2024-05-01 13:00,17,9,8,0,0,0
2024-05-01 13:15,34,14,20,0,0,0
2024-05-01 13:30,28,12,16,0,0,0
2024-05-01 13:45,40,17,23,0,0,0
2024-05-01 14:00,30,12,18,0,0,0
2024-05-01 14:15,32,11,21,0,0,0
2024-05-01 14:30,31,21,10,0,0,0
2024-05-01 14:45,19,11,8,0,0,0
2024-05-01 15:00,22,14,8,0,0,0
2024-05-01 15:15,31,22,9,0,0,0
2024-05-01 15:30,20,12,8,0,0,0
2024-05-01 15:45,25,9,16,0,0,0
2024-05-01 16:00,26,12,14,0,0,0
2024-05-01 16:15,43,20,23,0,0,0
2024-05-01 16:30,29,19,10,0,0,0
2024-05-01 16:45,32,21,11,0,0,0
2024-05-01 17:00,25,17,8,0,0,0
2024-05-01 17:15,33,25,8,0,0,0
2024-05-01 17:30,30,15,15,0,0,0
2024-05-01 17:45,17,7,10,0,0,0
2024-05-01 18:00,26,14,12,0,0,0
2024-05-01 18:15,18,10,8,0,0,0
2024-05-01 18:30,17,9,8,0,0,0
2024-05-01 18:45,22,13,9,0,0,0
2024-05-01 19:00,9,7,2,0,0,0
2024-05-01 19:15,23,11,12,0,0,0
2024-05-01 19:30,19,6,13,0,0,0
2024-05-01 19:45,19,11,8,0,0,0
2024-05-01 20:00,16,7,9,0,0,0
2024-05-01 20:15,12,3,9,0,0,0
2024-05-01 20:30,21,14,7,0,0,0
2024-05-01 20:45,10,1,9,0,0,0
2024-05-01 21:00,14,4,10,0,0,0
2024-05-01 21:15,17,4,13,0,0,0
2024-05-01 21:30,4,2,2,0,0,0
2024-05-01 21:45,7,2,5,0,0,0
2024-05-01 22:00,3,0,3,0,0,0
2024-05-01 22:15,3,0,3,0,0,0
2024-05-01 22:30,1,0,1,0,0,0
2024-05-01 22:45,6,1,5,0,0,0
2024-05-01 23:00,10,3,7,0,0,0
2024-05-01 23:15,3,2,1,0,0,0
2024-05-01 23:30,6,3,3,0,0,0
2024-05-01 23:45,0,0,0,0,0,0
2024-05-02 00:00,0,0,0,0,0,0
2024-05-02 00:15,1,0,1,0,0,0
2024-05-02 00:30,2,1,1,0,0,0
2024-05-02 00:45,2,2,0,0,0,0
2024-05-02 01:00,0,0,0,0,0,0
2024-05-02 01:15,0,0,0,0,0,0
2024-05-02 01:30,1,0,1,0,0,0
2024-05-02 01:45,1,0,1,0,0,0
2024-05-02 02:00,1,0,1,0,0,0
2024-05-02 02:15,1,0,1,0,0,0
2024-05-02 02:30,0,0,0,0,0,0
2024-05-02 02:45,0,0,0,0,0,0
2024-05-02 03:00,0,0,0,0,0,0
2024-05-02 03:15,1,0,1,0,0,0
2024-05-02 03:30,0,0,0,0,0,0
2024-05-02 03:45,0,0,0,0,0,0
2024-05-02 04:00,0,0,0,0,0,0
2024-05-02 04:15,1,1,0,0,0,0
2024-05-02 04:30,0,0,0,0,0,0
2024-05-02 04:45,1,1,0,0,0,0
2024-05-02 05:00,1,1,0,0,0,0
2024-05-02 05:15,11,4,7,0,0,0
2024-05-02 05:30,1,1,0,0,0,0
2024-05-02 05:45,3,3,0,0,0,0
2024-05-02 06:00,2,2,0,0,0,0
2024-05-02 06:15,6,5,1,0,0,0
2024-05-02 06:30,9,5,4,0,0,0
2024-05-02 06:45,10,6,4,0,0,0
2024-05-02 07:00,17,11,6,0,0,0
2024-05-02 07:15,29,17,12,0,0,0
2024-05-02 07:30,52,36,16,0,0,0
2024-05-02 07:45,39,26,13,0,0,0
2024-05-02 08:00,27,11,16,0,0,0
2024-05-02 08:15,30,21,9,0,0,0
2024-05-02 08:30,13,7,6,0,0,0
2024-05-02 08:45,25,15,10,0,0,0
2024-05-02 09:00,15,8,7,0,0,0
2024-05-02 09:15,21,16,5,0,0,0
2024-05-02 09:30,21,12,9,0,0,0
2024-05-02 09:45,27,14,13,0,0,0
2024-05-02 10:00,21,15,6,0,0,0
2024-05-02 10:15,19,13,6,0,0,0
2024-05-02 10:30,26,13,13,0,0,0
2024-05-02 10:45,24,10,14,0,0,0
2024-05-02 11:00,14,8,6,0,0,0
2024-05-02 11:15,26,13,13,0,0,0
2024-05-02 11:30,22,12,10,0,0,0
2024-05-02 11:45,31,13,18,0,0,0
2024-05-02 12:00,26,10,16,0,0,0
2024-05-02 12:15,33,19,14,0,0,0
2024-05-02 12:30,29,14,15,0,0,0
2024-05-02 12:45,28,13,15,0,0,0
2024-05-02 13:00,22,10,12,0,0,0
2024-05-02 13:15,30,17,13,0,0,0
2024-05-02 13:30,26,10,16,0,0,0
2024-05-02 13:45,22,9,13,0,0,0
2024-05-02 14:00,30,11,19,0,0,0
2024-05-02 14:15,24,8,16,0,0,0
2024-05-02 14:30,22,16,6,0,0,0
2024-05-02 14:45,26,12,14,0,0,0
2024-05-02 15:00,41,15,26,0,0,0
2024-05-02 15:15,27,14,13,0,0,0
2024-05-02 15:30,27,10,17,0,0,0
2024-05-02 15:45,30,14,16,0,0,0
2024-05-02 16:00,30,12,18,0,0,0
2024-05-02 16:15,29,13,16,0,0,0
2024-05-02 16:30,30,14,16,0,0,0
2024-05-02 16:45,33,13,20,0,0,0
2024-05-02 17:00,24,14,10,0,0,0
2024-05-02 17:15,30,8,22,0,0,0
2024-05-02 17:30,38,19,19,0,0,0
2024-05-02 17:45,33,13,20,0,0,0
2024-05-02 18:00,31,12,19,0,0,0
2024-05-02 18:15,18,11,7,0,0,0
2024-05-02 18:30,25,11,14,0,0,0
2024-05-02 18:45,32,19,13,0,0,0
2024-05-02 19:00,25,14,11,0,0,0
2024-05-02 19:15,17,8,9,0,0,0
2024-05-02 19:30,14,9,5,0,0,0
2024-05-02 19:45,27,12,15,0,0,0
2024-05-02 20:00,14,5,9,0,0,0
2024-05-02 20:15,10,4,6,0,0,0
2024-05-02 20:30,11,6,5,0,0,0
2024-05-02 20:45,17,7,10,0,0,0
2024-05-02 21:00,5,3,2,0,0,0
2024-05-02 21:15,12,2,10,0,0,0
2024-05-02 21:30,8,5,3,0,0,0
2024-05-02 21:45,7,7,0,0,0,0
2024-05-02 22:00,6,0,6,0,0,0
2024-05-02 22:15,13,3,10,0,0,0
2024-05-02 22:30,3,0,3,0,0,0
2024-05-02 22:45,6,1,5,0,0,0
2024-05-02 23:00,3,2,1,0,0,0
2024-05-02 23:15,1,1,0,0,0,0
2024-05-02 23:30,1,0,1,0,0,0
2024-05-02 23:45,1,0,1,0,0,0
2024-05-03 00:00,0,0,0,0,0,0
2024-05-03 00:15,2,0,2,0,0,0
2024-05-03 00:30,1,0,1,0,0,0
2024-05-03 00:45,1,0,1,0,0,0
2024-05-03 01:00,2,0,2,0,0,0
2024-05-03 01:15,0,0,0,0,0,0
2024-05-03 01:30,1,0,1,0,0,0
2024-05-03 01:45,0,0,0,0,0,0
2024-05-03 02:00,0,0,0,0,0,0
2024-05-03 02:15,0,0,0,0,0,0
2024-05-03 02:30,0,0,0,0,0,0
2024-05-03 02:45,0,0,0,0,0,0
2024-05-03 03:00,0,0,0,0,0,0
2024-05-03 03:15,0,0,0,0,0,0
2024-05-03 03:30,0,0,0,0,0,0
2024-05-03 03:45,1,0,1,0,0,0
2024-05-03 04:00,0,0,0,0,0,0
2024-05-03 04:15,0,0,0,0,0,0
2024-05-03 04:30,1,1,0,0,0,0
2024-05-03 04:45,0,0,0,0,0,0
2024-05-03 05:00,3,3,0,0,0,0
2024-05-03 05:15,5,0,5,0,0,0
2024-05-03 05:30,2,2,0,0,0,0
2024-05-03 05:45,2,2,0,0,0,0
2024-05-03 06:00,3,3,0,0,0,0
2024-05-03 06:15,4,3,1,0,0,0
2024-05-03 06:30,6,5,1,0,0,0
2024-05-03 06:45,15,8,7,0,0,0
2024-05-03 07:00,13,7,6,0,0,0
2024-05-03 07:15,23,15,8,0,0,0
2024-05-03 07:30,44,30,14,0,0,0
2024-05-03 07:45,38,25,13,0,0,0
2024-05-03 08:00,22,12,10,0,0,0
2024-05-03 08:15,11,7,4,0,0,0
2024-05-03 08:30,17,11,6,0,0,0
2024-05-03 08:45,11,7,4,0,0,0
2024-05-03 09:00,4,4,0,0,0,0
2024-05-03 09:15,9,4,5,0,0,0
2024-05-03 09:30,12,6,6,0,0,0
2024-05-03 09:45,13,11,2,0,0,0
2024-05-03 10:00,14,6,8,0,0,0
2024-05-03 10:15,5,2,3,0,0,0
2024-05-03 10:30,9,4,5,0,0,0
2024-05-03 10:45,5,3,2,0,0,0
2024-05-03 11:00,3,1,2,0,0,0
2024-05-03 11:15,11,6,5,0,0,0
2024-05-03 11:30,19,7,12,0,0,0
2024-05-03 11:45,13,4,9,0,0,0
2024-05-03 12:00,20,9,11,0,0,0
2024-05-03 12:15,17,11,6,0,0,0
2024-05-03 12:30,22,8,14,0,0,0
2024-05-03 12:45,15,8,7,0,0,0
2024-05-03 13:00,20,9,11,0,0,0
2024-05-03 13:15,26,10,16,0,0,0
2024-05-03 13:30,12,4,8,0,0,0
2024-05-03 13:45,14,7,7,0,0,0
2024-05-03 14:00,32,12,20,0,0,0
2024-05-03 14:15,29,14,15,0,0,0
2024-05-03 14:30,10,7,3,0,0,0
2024-05-03 14:45,16,7,9,0,0,0
2024-05-03 15:00,28,8,20,0,0,0
2024-05-03 15:15,34,19,15,0,0,0
2024-05-03 15:30,32,6,26,0,0,0
2024-05-03 15:45,25,16,9,0,0,0
2024-05-03 16:00,20,12,8,0,0,0
2024-05-03 16:15,17,8,9,0,0,0
2024-05-03 16:30,18,10,8,0,0,0
2024-05-03 16:45,12,4,8,0,0,0
2024-05-03 17:00,13,4,9,0,0,0
2024-05-03 17:15,24,7,17,0,0,0
2024-05-03 17:30,14,7,7,0,0,0
2024-05-03 17:45,16,7,9,0,0,0
2024-05-03 18:00,22,15,7,0,0,0
2024-05-03 18:15,12,8,4,0,0,0
2024-05-03 18:30,11,4,7,0,0,0
2024-05-03 18:45,19,10,9,0,0,0
2024-05-03 19:00,8,5,3,0,0,0
2024-05-03 19:15,13,7,6,0,0,0
2024-05-03 19:30,15,5,10,0,0,0
2024-05-03 19:45,11,7,4,0,0,0
2024-05-03 20:00,10,6,4,0,0,0
2024-05-03 20:15,10,4,6,0,0,0
2024-05-03 20:30,9,6,3,0,0,0
2024-05-03 20:45,6,3,3,0,0,0
2024-05-03 21:00,6,5,1,0,0,0
2024-05-03 21:15,5,2,3,0,0,0
2024-05-03 21:30,4,3,1,0,0,0
2024-05-03 21:45,6,3,3,0,0,0
2024-05-03 22:00,3,3,0,0,0,0
2024-05-03 22:15,6,3,3,0,0,0
2024-05-03 22:30,3,2,1,0,0,0
2024-05-03 22:45,0,0,0,0,0,0
2024-05-03 23:00,1,0,1,0,0,0
2024-05-03 23:15,3,1,2,0,0,0
2024-05-03 23:30,1,0,1,0,0,0
2024-05-03 23:45,4,1,3,0,0,0
2024-05-04 00:00,7,2,5,0,0,0
2024-05-04 00:15,0,0,0,0,0,0
2024-05-04 00:30,2,0,2,0,0,0
2024-05-04 00:45,1,0,1,0,0,0
2024-05-04 01:00,2,0,2,0,0,0
2024-05-04 01:15,1,0,1,0,0,0
2024-05-04 01:30,5,1,4,0,0,0
2024-05-04 01:45,1,0,1,0,0,0
2024-05-04 02:00,5,0,5,0,0,0
2024-05-04 02:15,1,0,1,0,0,0
2024-05-04 02:30,1,0,1,0,0,0
2024-05-04 02:45,0,0,0,0,0,0
2024-05-04 03:00,1,0,1,0,0,0
2024-05-04 03:15,0,0,0,0,0,0
2024-05-04 03:30,0,0,0,0,0,0
2024-05-04 03:45,0,0,0,0,0,0
2024-05-04 04:00,0,0,0,0,0,0
2024-05-04 04:15,0,0,0,0,0,0
2024-05-04 04:30,0,0,0,0,0,0
2024-05-04 04:45,0,0,0,0,0,0
2024-05-04 05:00,1,0,1,0,0,0
2024-05-04 05:15,2,2,0,0,0,0
2024-05-04 05:30,0,0,0,0,0,0
2024-05-04 05:45,3,1,2,0,0,0
2024-05-04 06:00,1,0,1,0,0,0
2024-05-04 06:15,3,3,0,0,0,0
2024-05-04 06:30,2,2,0,0,0,0
2024-05-04 06:45,3,1,2,0,0,0
2024-05-04 07:00,8,5,3,0,0,0
2024-05-04 07:15,3,1,2,0,0,0
2024-05-04 07:30,11,3,8,0,0,0
2024-05-04 07:45,10,3,7,0,0,0
2024-05-04 08:00,5,2,3,0,0,0
2024-05-04 08:15,5,2,3,0,0,0
2024-05-04 08:30,12,11,1,0,0,0
2024-05-04 08:45,8,6,2,0,0,0
2024-05-04 09:00,14,7,7,0,0,0
2024-05-04 09:15,13,6,7,0,0,0
2024-05-04 09:30,16,9,7,0,0,0
2024-05-04 09:45,19,13,6,0,0,0
2024-05-04 10:00,10,6,4,0,0,0
2024-05-04 10:15,18,11,7,0,0,0
2024-05-04 10:30,12,6,6,0,0,0
2024-05-04 10:45,15,11,4,0,0,0
2024-05-04 11:00,16,7,9,0,0,0
2024-05-04 11:15,21,12,9,0,0,0
2024-05-04 11:30,24,12,12,0,0,0
2024-05-04 11:45,14,5,9,0,0,0
2024-05-04 12:00,13,4,9,0,0,0
2024-05-04 12:15,16,9,7,0,0,0
2024-05-04 12:30,23,9,14,0,0,0
2024-05-04 12:45,20,12,8,0,0,0
2024-05-04 13:00,24,15,9,0,0,0
2024-05-04 13:15,12,6,6,0,0,0
2024-05-04 13:30,15,4,11,0,0,0
2024-05-04 13:45,27,4,23,0,0,0
2024-05-04 14:00,14,5,9,0,0,0
2024-05-04 14:15,25,12,13,0,0,0
2024-05-04 14:30,16,4,12,0,0,0
2024-05-04 14:45,9,4,5,0,0,0
2024-05-04 15:00,4,1,3,0,0,0
2024-05-04 15:15,11,9,2,0,0,0
2024-05-04 15:30,16,7,9,0,0,0
2024-05-04 15:45,9,5,4,0,0,0
2024-05-04 16:00,16,8,8,0,0,0
2024-05-04 16:15,9,3,6,0,0,0
2024-05-04 16:30,14,7,7,0,0,0
2024-05-04 16:45,18,8,10,0,0,0
2024-05-04 17:00,13,10,3,0,0,0
2024-05-04 17:15,14,5,9,0,0,0
2024-05-04 17:30,15,7,8,0,0,0
2024-05-04 17:45,10,8,2,0,0,0
2024-05-04 18:00,17,8,9,0,0,0
2024-05-04 18:15,13,8,5,0,0,0
2024-05-04 18:30,15,6,9,0,0,0
2024-05-04 18:45,13,6,7,0,0,0
2024-05-04 19:00,21,10,11,0,0,0
2024-05-04 19:15,16,10,6,0,0,0
2024-05-04 19:30,6,2,4,0,0,0
2024-05-04 19:45,11,8,3,0,0,0
2024-05-04 20:00,7,4,3,0,0,0
2024-05-04 20:15,11,3,8,0,0,0
2024-05-04 20:30,15,5,10,0,0,0
2024-05-04 20:45,10,4,6,0,0,0
2024-05-04 21:00,7,4,3,0,0,0
2024-05-04 21:15,8,3,5,0,0,0
2024-05-04 21:30,7,6,1,0,0,0
2024-05-04 21:45,0,0,0,0,0,0
2024-05-04 22:00,3,2,1,0,0,0
2024-05-04 22:15,3,1,2,0,0,0
2024-05-04 22:30,7,2,5,0,0,0
2024-05-04 22:45,5,0,5,0,0,0
2024-05-04 23:00,4,2,2,0,0,0
2024-05-04 23:15,0,0,0,0,0,0
2024-05-04 23:30,2,1,1,0,0,0
2024-05-04 23:45,5,0,5,0,0,0
2024-05-05 00:00,0,0,0,0,0,0
2024-05-05 00:15,0,0,0,0,0,0
2024-05-05 00:30,1,0,1,0,0,0
2024-05-05 00:45,3,0,3,0,0,0
2024-05-05 01:00,1,1,0,0,0,0
2024-05-05 01:15,2,0,2,0,0,0
2024-05-05 01:30,4,2,2,0,0,0
2024-05-05 01:45,4,0,4,0,0,0
2024-05-05 02:00,4,1,3,0,0,0
2024-05-05 02:15,4,0,4,0,0,0
2024-05-05 02:30,4,0,4,0,0,0
2024-05-05 02:45,0,0,0,0,0,0
2024-05-05 03:00,0,0,0,0,0,0
2024-05-05 03:15,2,0,2,0,0,0
2024-05-05 03:30,0,0,0,0,0,0
2024-05-05 03:45,1,0,1,0,0,0
2024-05-05 04:00,3,1,2,0,0,0
2024-05-05 04:15,0,0,0,0,0,0
2024-05-05 04:30,0,0,0,0,0,0
2024-05-05 04:45,0,0,0,0,0,0
2024-05-05 05:00,0,0,0,0,0,0
2024-05-05 05:15,0,0,0,0,0,0
2024-05-05 05:30,0,0,0,0,0,0
2024-05-05 05:45,1,1,0,0,0,0
2024-05-05 06:00,0,0,0,0,0,0
2024-05-05 06:15,4,2,2,0,0,0
2024-05-05 06:30,2,2,0,0,0,0
2024-05-05 06:45,2,1,1,0,0,0
2024-05-05 07:00,1,1,0,0,0,0
2024-05-05 07:15,1,0,1,0,0,0
2024-05-05 07:30,1,0,1,0,0,0
2024-05-05 07:45,1,1,0,0,0,0
2024-05-05 08:00,3,2,1,0,0,0
2024-05-05 08:15,3,1,2,0,0,0
2024-05-05 08:30,4,3,1,0,0,0
2024-05-05 08:45,6,5,1,0,0,0
2024-05-05 09:00,5,1,4,0,0,0
2024-05-05 09:15,4,0,4,0,0,0
2024-05-05 09:30,10,4,6,0,0,0
2024-05-05 09:45,10,6,4,0,0,0
2024-05-05 10:00,8,3,5,0,0,0
2024-05-05 10:15,8,5,3,0,0,0
2024-05-05 10:30,4,1,3,0,0,0
2024-05-05 10:45,7,5,2,0,0,0
2024-05-05 11:00,5,3,2,0,0,0
2024-05-05 11:15,5,3,2,0,0,0
2024-05-05 11:30,8,6,2,0,0,0
2024-05-05 11:45,14,6,8,0,0,0
2024-05-05 12:00,17,8,9,0,0,0
2024-05-05 12:15,6,5,1,0,0,0
2024-05-05 12:30,7,2,5,0,0,0
2024-05-05 12:45,16,6,10,0,0,0
2024-05-05 13:00,13,2,11,0,0,0
2024-05-05 13:15,11,8,3,0,0,0
2024-05-05 13:30,13,5,8,0,0,0
2024-05-05 13:45,8,3,5,0,0,0
2024-05-05 14:00,8,3,5,0,0,0
2024-05-05 14:15,16,8,8,0,0,0
2024-05-05 14:30,12,4,8,0,0,0
2024-05-05 14:45,6,5,1,0,0,0
2024-05-05 15:00,15,9,6,0,0,0
2024-05-05 15:15,7,2,5,0,0,0
2024-05-05 15:30,11,6,5,0,0,0
2024-05-05 15:45,14,6,8,0,0,0
2024-05-05 16:00,21,7,14,0,0,0
2024-05-05 16:15,10,6,4,0,0,0
2024-05-05 16:30,10,3,7,0,0,0
2024-05-05 16:45,8,5,3,0,0,0
2024-05-05 17:00,11,5,6,0,0,0
2024-05-05 17:15,21,8,13,0,0,0
2024-05-05 17:30,17,8,9,0,0,0
2024-05-05 17:45,8,4,4,0,0,0
2024-05-05 18:00,9,7,2,0,0,0
2024-05-05 18:15,12,5,7,0,0,0
2024-05-05 18:30,13,6,7,0,0,0
2024-05-05 18:45,13,8,5,0,0,0
2024-05-05 19:00,5,3,2,0,0,0
2024-05-05 19:15,3,1,2,0,0,0
2024-05-05 19:30,5,3,2,0,0,0
2024-05-05 19:45,12,5,7,0,0,0
2024-05-05 20:00,9,3,6,0,0,0
2024-05-05 20:15,9,3,6,0,0,0
2024-05-05 20:30,2,2,0,0,0,0
2024-05-05 20:45,2,0,2,0,0,0
2024-05-05 21:00,13,3,10,0,0,0
2024-05-05 21:15,5,1,4,0,0,0
2024-05-05 21:30,6,2,4,0,0,0
2024-05-05 21:45,5,1,4,0,0,0
2024-05-05 22:00,1,0,1,0,0,0
2024-05-05 22:15,5,0,5,0,0,0
2024-05-05 22:30,4,3,1,0,0,0
2024-05-05 22:45,2,1,1,0,0,0
2024-05-05 23:00,2,2,0,0,0,0
2024-05-05 23:15,1,1,0,0,0,0
2024-05-05 23:30,0,0,0,0,0,0
2024-05-05 23:45,2,1,1,0,0,0
