Datetime,300037928 (Kinderhauser Str.),353413835 (Kinderhauser Str. Fahrräder Stadteinwärts),353413836 (Kinderhauser Str. Fahrräder Stadtauswärts),300037928-status,353413835-status,353413836-status
2025-10-01 19:30,15,7,8,0,0,0
2025-10-01 19:45,12,2,10,0,0,0
2025-10-01 20:00,13,2,11,0,0,0
2025-10-01 20:15,10,3,7,0,0,0
2025-10-01 20:30,7,1,6,0,0,0
2025-10-01 20:45,6,1,5,0,0,0
2025-10-01 21:00,6,0,6,0,0,0
2025-10-01 21:15,4,3,1,0,0,0
2025-10-01 21:30,4,0,4,0,0,0
2025-10-01 21:45,16,9,7,0,0,0
2025-10-01 22:00,12,8,4,0,0,0
2025-10-01 22:15,11,4,7,0,0,0
2025-10-01 22:30,1,0,1,0,0,0
2025-10-01 22:45,4,1,3,0,0,0
2025-10-01 23:00,9,2,7,0,0,0
2025-10-01 23:15,3,0,3,0,0,0
2025-10-01 23:30,3,1,2,0,0,0
2025-10-01 23:45,2,0,2,0,0,0
2025-10-02 00:00,1,1,0,0,0,0
2025-10-02 00:15,0,0,0,0,0,0
2025-10-02 00:30,1,0,1,0,0,0
2025-10-02 00:45,1,0,1,0,0,0
2025-10-02 01:00,0,0,0,0,0,0
2025-10-02 01:15,1,1,0,0,0,0
2025-10-02 01:30,0,0,0,0,0,0
2025-10-02 01:45,0,0,0,0,0,0
2025-10-02 02:00,0,0,0,0,0,0
2025-10-02 02:15,1,0,1,0,0,0
2025-10-02 02:30,2,0,2,0,0,0
2025-10-02 02:45,0,0,0,0,0,0
2025-10-02 03:00,1,0,1,0,0,0
2025-10-02 03:15,0,0,0,0,0,0
2025-10-02 03:30,1,0,1,0,0,0
2025-10-02 03:45,0,0,0,0,0,0
2025-10-02 04:00,4,3,1,0,0,0
2025-10-02 04:15,0,0,0,0,0,0
2025-10-02 04:30,1,0,1,0,0,0
2025-10-02 04:45,0,0,0,0,0,0
2025-10-02 05:00,1,1,0,0,0,0
2025-10-02 05:15,0,0,0,0,0,0
2025-10-02 05:30,2,1,1,0,0,0
2025-10-02 05:45,3,3,0,0,0,0
2025-10-02 06:00,6,5,1,0,0,0
2025-10-02 06:15,4,3,1,0,0,0
2025-10-02 06:30,7,4,3,0,0,0
2025-10-02 06:45,6,4,2,0,0,0
2025-10-02 07:00,22,14,8,0,0,0
2025-10-02 07:15,35,23,12,0,0,0
2025-10-02 07:30,53,38,15,0,0,0
2025-10-02 07:45,48,34,14,0,0,0
2025-10-02 08:00,28,12,16,0,0,0
2025-10-02 08:15,30,18,12,0,0,0
2025-10-02 08:30,17,7,10,0,0,0
2025-10-02 08:45,34,14,20,0,0,0
2025-10-02 09:00,12,10,2,0,0,0
2025-10-02 09:15,3,1,2,0,0,0
2025-10-02 09:30,26,10,16,0,0,0
2025-10-02 09:45,28,10,18,0,0,0
2025-10-02 10:00,18,11,7,0,0,0
2025-10-02 10:15,22,13,9,0,0,0
2025-10-02 10:30,15,9,6,0,0,0
2025-10-02 10:45,13,8,5,0,0,0
2025-10-02 11:00,14,7,7,0,0,0
2025-10-02 11:15,17,9,8,0,0,0
2025-10-02 11:30,17,13,4,0,0,0
2025-10-02 11:45,32,15,17,0,0,0
2025-10-02 12:00,15,5,10,0,0,0
2025-10-02 12:15,15,8,7,0,0,0
2025-10-02 12:30,19,10,9,0,0,0
2025-10-02 12:45,19,7,12,0,0,0
2025-10-02 13:00,16,7,9,0,0,0
2025-10-02 13:15,19,7,12,0,0,0
2025-10-02 13:30,24,11,13,0,0,0
2025-10-02 13:45,12,5,7,0,0,0
2025-10-02 14:00,26,14,12,0,0,0
2025-10-02 14:15,20,10,10,0,0,0
2025-10-02 14:30,27,17,10,0,0,0
2025-10-02 14:45,25,12,13,0,0,0
2025-10-02 15:00,39,14,25,0,0,0
2025-10-02 15:15,31,15,16,0,0,0
2025-10-02 15:30,22,6,16,0,0,0
2025-10-02 15:45,31,13,18,0,0,0
2025-10-02 16:00,39,13,26,0,0,0
2025-10-02 16:15,26,12,14,0,0,0
2025-10-02 16:30,25,11,14,0,0,0
2025-10-02 16:45,31,15,16,0,0,0
2025-10-02 17:00,26,10,16,0,0,0
2025-10-02 17:15,33,12,21,0,0,0
2025-10-02 17:30,32,16,16,0,0,0
2025-10-02 17:45,20,10,10,0,0,0
2025-10-02 18:00,21,14,7,0,0,0
2025-10-02 18:15,27,14,13,0,0,0
2025-10-02 18:30,15,6,9,0,0,0
2025-10-02 18:45,12,2,10,0,0,0
2025-10-02 19:00,24,16,8,0,0,0
2025-10-02 19:15,11,5,6,0,0,0
2025-10-02 19:30,15,5,10,0,0,0
2025-10-02 19:45,11,6,5,0,0,0
2025-10-02 20:00,6,1,5,0,0,0
2025-10-02 20:15,15,4,11,0,0,0
2025-10-02 20:30,6,1,5,0,0,0
2025-10-02 20:45,10,3,7,0,0,0
2025-10-02 21:00,9,4,5,0,0,0
2025-10-02 21:15,9,4,5,0,0,0
2025-10-02 21:30,7,3,4,0,0,0
2025-10-02 21:45,5,1,4,0,0,0
2025-10-02 22:00,5,0,5,0,0,0
2025-10-02 22:15,7,1,6,0,0,0
2025-10-02 22:30,4,1,3,0,0,0
2025-10-02 22:45,3,1,2,0,0,0
2025-10-02 23:00,3,3,0,0,0,0
2025-10-02 23:15,2,1,1,0,0,0
2025-10-02 23:30,2,0,2,0,0,0
2025-10-02 23:45,5,0,5,0,0,0
2025-10-03 00:00,5,1,4,0,0,0
2025-10-03 00:15,4,0,4,0,0,0
2025-10-03 00:30,5,0,5,0,0,0
2025-10-03 00:45,1,0,1,0,0,0
2025-10-03 01:00,1,0,1,0,0,0
2025-10-03 01:15,2,0,2,0,0,0
2025-10-03 01:30,0,0,0,0,0,0
2025-10-03 01:45,0,0,0,0,0,0
2025-10-03 02:00,1,1,0,0,0,0
2025-10-03 02:15,1,0,1,0,0,0
2025-10-03 02:30,2,0,2,0,0,0
2025-10-03 02:45,3,0,3,0,0,0
2025-10-03 03:00,0,0,0,0,0,0
2025-10-03 03:15,0,0,0,0,0,0
2025-10-03 03:30,0,0,0,0,0,0
2025-10-03 03:45,1,0,1,0,0,0
2025-10-03 04:00,2,0,2,0,0,0
2025-10-03 04:15,1,0,1,0,0,0
2025-10-03 04:30,0,0,0,0,0,0
2025-10-03 04:45,1,1,0,0,0,0
2025-10-03 05:00,0,0,0,0,0,0
2025-10-03 05:15,0,0,0,0,0,0
2025-10-03 05:30,0,0,0,0,0,0
2025-10-03 05:45,1,1,0,0,0,0
2025-10-03 06:00,3,3,0,0,0,0
2025-10-03 06:15,2,0,2,0,0,0
2025-10-03 06:30,2,2,0,0,0,0
2025-10-03 06:45,2,1,1,0,0,0
2025-10-03 07:00,2,2,0,0,0,0
2025-10-03 07:15,1,1,0,0,0,0
2025-10-03 07:30,5,5,0,0,0,0
2025-10-03 07:45,5,3,2,0,0,0
2025-10-03 08:00,1,1,0,0,0,0
2025-10-03 08:15,3,3,0,0,0,0
2025-10-03 08:30,7,5,2,0,0,0
2025-10-03 08:45,9,6,3,0,0,0
2025-10-03 09:00,5,5,0,0,0,0
2025-10-03 09:15,10,8,2,0,0,0
2025-10-03 09:30,14,9,5,0,0,0
2025-10-03 09:45,8,2,6,0,0,0
2025-10-03 10:00,4,3,1,0,0,0
2025-10-03 10:15,1,0,1,0,0,0
2025-10-03 10:30,8,3,5,0,0,0
2025-10-03 10:45,7,6,1,0,0,0
2025-10-03 11:00,6,2,4,0,0,0
2025-10-03 11:15,12,7,5,0,0,0
2025-10-03 11:30,11,7,4,0,0,0
2025-10-03 11:45,5,3,2,0,0,0
2025-10-03 12:00,12,4,8,0,0,0
2025-10-03 12:15,11,5,6,0,0,0
2025-10-03 12:30,18,7,11,0,0,0
2025-10-03 12:45,14,7,7,0,0,0
2025-10-03 13:00,13,2,11,0,0,0
2025-10-03 13:15,14,6,8,0,0,0
2025-10-03 13:30,8,4,4,0,0,0
2025-10-03 13:45,16,10,6,0,0,0
2025-10-03 14:00,17,5,12,0,0,0
2025-10-03 14:15,7,1,6,0,0,0
2025-10-03 14:30,13,2,11,0,0,0
2025-10-03 14:45,13,12,1,0,0,0
2025-10-03 15:00,18,12,6,0,0,0
2025-10-03 15:15,18,9,9,0,0,0
2025-10-03 15:30,13,8,5,0,0,0
2025-10-03 15:45,10,7,3,0,0,0
2025-10-03 16:00,9,5,4,0,0,0
2025-10-03 16:15,12,6,6,0,0,0
2025-10-03 16:30,9,6,3,0,0,0
2025-10-03 16:45,14,8,6,0,0,0
2025-10-03 17:00,13,8,5,0,0,0
2025-10-03 17:15,13,3,10,0,0,0
2025-10-03 17:30,6,1,5,0,0,0
2025-10-03 17:45,15,6,9,0,0,0
2025-10-03 18:00,26,5,21,0,0,0
2025-10-03 18:15,11,3,8,0,0,0
2025-10-03 18:30,20,6,14,0,0,0
2025-10-03 18:45,5,3,2,0,0,0
2025-10-03 19:00,14,5,9,0,0,0
2025-10-03 19:15,12,8,4,0,0,0
2025-10-03 19:30,7,4,3,0,0,0
2025-10-03 19:45,5,0,5,0,0,0
2025-10-03 20:00,4,2,2,0,0,0
2025-10-03 20:15,8,3,5,0,0,0
2025-10-03 20:30,5,2,3,0,0,0
2025-10-03 20:45,2,2,0,0,0,0
2025-10-03 21:00,11,4,7,0,0,0
2025-10-03 21:15,5,2,3,0,0,0
2025-10-03 21:30,8,5,3,0,0,0
2025-10-03 21:45,3,1,2,0,0,0
2025-10-03 22:00,10,2,8,0,0,0
2025-10-03 22:15,6,1,5,0,0,0
2025-10-03 22:30,2,0,2,0,0,0
2025-10-03 22:45,8,0,8,0,0,0
2025-10-03 23:00,0,0,0,0,0,0
2025-10-03 23:15,8,1,7,0,0,0
2025-10-03 23:30,2,1,1,0,0,0
2025-10-03 23:45,2,0,2,0,0,0
2025-10-04 00:00,0,0,0,0,0,0
2025-10-04 00:15,2,0,2,0,0,0
2025-10-04 00:30,6,4,2,0,0,0
2025-10-04 00:45,0,0,0,0,0,0
2025-10-04 01:00,3,0,3,0,0,0
2025-10-04 01:15,1,0,1,0,0,0
2025-10-04 01:30,6,1,5,0,0,0
2025-10-04 01:45,1,0,1,0,0,0
2025-10-04 02:00,3,1,2,0,0,0
2025-10-04 02:15,1,0,1,0,0,0
2025-10-04 02:30,2,0,2,0,0,0
2025-10-04 02:45,1,0,1,0,0,0
2025-10-04 03:00,0,0,0,0,0,0
2025-10-04 03:15,4,3,1,0,0,0
2025-10-04 03:30,0,0,0,0,0,0
2025-10-04 03:45,0,0,0,0,0,0
2025-10-04 04:00,0,0,0,0,0,0
2025-10-04 04:15,0,0,0,0,0,0
2025-10-04 04:30,1,0,1,0,0,0
2025-10-04 04:45,1,1,0,0,0,0
2025-10-04 05:00,0,0,0,0,0,0
2025-10-04 05:15,2,1,1,0,0,0
2025-10-04 05:30,1,1,0,0,0,0
2025-10-04 05:45,2,2,0,0,0,0
2025-10-04 06:00,8,5,3,0,0,0
2025-10-04 06:15,4,4,0,0,0,0
2025-10-04 06:30,2,2,0,0,0,0
2025-10-04 06:45,2,1,1,0,0,0
2025-10-04 07:00,4,0,4,0,0,0
2025-10-04 07:15,0,0,0,0,0,0
2025-10-04 07:30,8,7,1,0,0,0
2025-10-04 07:45,8,1,7,0,0,0
2025-10-04 08:00,2,0,2,0,0,0
2025-10-04 08:15,0,0,0,0,0,0
2025-10-04 08:30,8,5,3,0,0,0
2025-10-04 08:45,2,1,1,0,0,0
2025-10-04 09:00,5,3,2,0,0,0
2025-10-04 09:15,2,2,0,0,0,0
2025-10-04 09:30,4,3,1,0,0,0
2025-10-04 09:45,7,4,3,0,0,0
2025-10-04 10:00,5,2,3,0,0,0
2025-10-04 10:15,2,2,0,0,0,0
2025-10-04 10:30,6,3,3,0,0,0
2025-10-04 10:45,9,2,7,0,0,0
2025-10-04 11:00,5,2,3,0,0,0
2025-10-04 11:15,5,1,4,0,0,0
2025-10-04 11:30,3,1,2,0,0,0
2025-10-04 11:45,3,0,3,0,0,0
2025-10-04 12:00,3,1,2,0,0,0
2025-10-04 12:15,6,5,1,0,0,0
2025-10-04 12:30,3,1,2,0,0,0
2025-10-04 12:45,5,2,3,0,0,0
2025-10-04 13:00,6,3,3,0,0,0
2025-10-04 13:15,6,2,4,0,0,0
2025-10-04 13:30,12,8,4,0,0,0
2025-10-04 13:45,14,7,7,0,0,0
2025-10-04 14:00,10,7,3,0,0,0
2025-10-04 14:15,4,0,4,0,0,0
2025-10-04 14:30,9,3,6,0,0,0
2025-10-04 14:45,11,7,4,0,0,0
2025-10-04 15:00,10,5,5,0,0,0
2025-10-04 15:15,10,4,6,0,0,0
2025-10-04 15:30,12,9,3,0,0,0
2025-10-04 15:45,9,7,2,0,0,0
2025-10-04 16:00,8,3,5,0,0,0
2025-10-04 16:15,6,3,3,0,0,0
2025-10-04 16:30,5,4,1,0,0,0
2025-10-04 16:45,11,3,8,0,0,0
2025-10-04 17:00,15,6,9,0,0,0
2025-10-04 17:15,6,2,4,0,0,0
2025-10-04 17:30,10,6,4,0,0,0
2025-10-04 17:45,10,5,5,0,0,0
2025-10-04 18:00,3,0,3,0,0,0
2025-10-04 18:15,7,3,4,0,0,0
2025-10-04 18:30,2,1,1,0,0,0
2025-10-04 18:45,8,6,2,0,0,0
2025-10-04 19:00,6,4,2,0,0,0
2025-10-04 19:15,8,7,1,0,0,0
2025-10-04 19:30,3,1,2,0,0,0
2025-10-04 19:45,1,0,1,0,0,0
2025-10-04 20:00,4,3,1,0,0,0
2025-10-04 20:15,10,5,5,0,0,0
2025-10-04 20:30,4,2,2,0,0,0
2025-10-04 20:45,3,0,3,0,0,0
2025-10-04 21:00,6,4,2,0,0,0
2025-10-04 21:15,6,1,5,0,0,0
2025-10-04 21:30,3,0,3,0,0,0
2025-10-04 21:45,9,2,7,0,0,0
2025-10-04 22:00,1,0,1,0,0,0
2025-10-04 22:15,1,0,1,0,0,0
2025-10-04 22:30,4,0,4,0,0,0
2025-10-04 22:45,1,1,0,0,0,0
2025-10-04 23:00,0,0,0,0,0,0
2025-10-04 23:15,3,1,2,0,0,0
2025-10-04 23:30,4,1,3,0,0,0
2025-10-04 23:45,0,0,0,0,0,0
2025-10-05 00:00,1,0,1,0,0,0
2025-10-05 00:15,0,0,0,0,0,0
2025-10-05 00:30,3,0,3,0,0,0
2025-10-05 00:45,1,0,1,0,0,0
2025-10-05 01:00,1,1,0,0,0,0
2025-10-05 01:15,3,0,3,0,0,0
2025-10-05 01:30,3,0,3,0,0,0
2025-10-05 01:45,1,1,0,0,0,0
2025-10-05 02:00,1,0,1,0,0,0
2025-10-05 02:15,1,1,0,0,0,0
2025-10-05 02:30,0,0,0,0,0,0
2025-10-05 02:45,2,1,1,0,0,0
2025-10-05 03:00,2,2,0,0,0,0
2025-10-05 03:15,1,0,1,0,0,0
2025-10-05 03:30,0,0,0,0,0,0
2025-10-05 03:45,1,0,1,0,0,0
2025-10-05 04:00,0,0,0,0,0,0
2025-10-05 04:15,0,0,0,0,0,0
2025-10-05 04:30,1,0,1,0,0,0
2025-10-05 04:45,0,0,0,0,0,0
2025-10-05 05:00,0,0,0,0,0,0
2025-10-05 05:15,0,0,0,0,0,0
2025-10-05 05:30,0,0,0,0,0,0
2025-10-05 05:45,1,1,0,0,0,0
2025-10-05 06:00,1,1,0,0,0,0
2025-10-05 06:15,3,2,1,0,0,0
2025-10-05 06:30,2,2,0,0,0,0
2025-10-05 06:45,1,1,0,0,0,0
2025-10-05 07:00,0,0,0,0,0,0
2025-10-05 07:15,1,1,0,0,0,0
2025-10-05 07:30,0,0,0,0,0,0
2025-10-05 07:45,0,0,0,0,0,0
2025-10-05 08:00,2,2,0,0,0,0
2025-10-05 08:15,1,1,0,0,0,0
2025-10-05 08:30,1,1,0,0,0,0
2025-10-05 08:45,10,4,6,0,0,0
2025-10-05 09:00,3,3,0,0,0,0
2025-10-05 09:15,3,2,1,0,0,0
2025-10-05 09:30,5,0,5,0,0,0
2025-10-05 09:45,6,4,2,0,0,0
2025-10-05 10:00,5,1,4,0,0,0
2025-10-05 10:15,3,3,0,0,0,0
2025-10-05 10:30,7,4,3,0,0,0
2025-10-05 10:45,8,4,4,0,0,0
2025-10-05 11:00,3,1,2,0,0,0
2025-10-05 11:15,3,2,1,0,0,0
2025-10-05 11:30,7,2,5,0,0,0
2025-10-05 11:45,8,2,6,0,0,0
2025-10-05 12:00,9,3,6,0,0,0
2025-10-05 12:15,7,2,5,0,0,0
2025-10-05 12:30,4,2,2,0,0,0
2025-10-05 12:45,5,2,3,0,0,0
2025-10-05 13:00,16,8,8,0,0,0
2025-10-05 13:15,13,6,7,0,0,0
2025-10-05 13:30,8,4,4,0,0,0
2025-10-05 13:45,14,6,8,0,0,0
2025-10-05 14:00,8,3,5,0,0,0
2025-10-05 14:15,9,4,5,0,0,0
2025-10-05 14:30,13,5,8,0,0,0
2025-10-05 14:45,7,3,4,0,0,0
2025-10-05 15:00,12,4,8,0,0,0
2025-10-05 15:15,8,4,4,0,0,0
2025-10-05 15:30,16,7,9,0,0,0
2025-10-05 15:45,6,3,3,0,0,0
2025-10-05 16:00,3,0,3,0,0,0
2025-10-05 16:15,2,1,1,0,0,0
2025-10-05 16:30,12,6,6,0,0,0
2025-10-05 16:45,7,2,5,0,0,0
2025-10-05 17:00,7,2,5,0,0,0
2025-10-05 17:15,2,0,2,0,0,0
2025-10-05 17:30,7,4,3,0,0,0
2025-10-05 17:45,7,4,3,0,0,0
2025-10-05 18:00,7,3,4,0,0,0
2025-10-05 18:15,5,3,2,0,0,0
2025-10-05 18:30,9,1,8,0,0,0
2025-10-05 18:45,11,4,7,0,0,0
2025-10-05 19:00,6,0,6,0,0,0
2025-10-05 19:15,5,3,2,0,0,0
2025-10-05 19:30,5,0,5,0,0,0
2025-10-05 19:45,5,4,1,0,0,0
2025-10-05 20:00,5,2,3,0,0,0
2025-10-05 20:15,11,6,5,0,0,0
2025-10-05 20:30,2,0,2,0,0,0
2025-10-05 20:45,4,0,4,0,0,0
2025-10-05 21:00,7,3,4,0,0,0
2025-10-05 21:15,3,1,2,0,0,0
2025-10-05 21:30,2,0,2,0,0,0
2025-10-05 21:45,2,0,2,0,0,0
2025-10-05 22:00,2,1,1,0,0,0
2025-10-05 22:15,3,0,3,0,0,0
2025-10-05 22:30,1,0,1,0,0,0
2025-10-05 22:45,6,2,4,0,0,0
2025-10-05 23:00,0,0,0,0,0,0
2025-10-05 23:15,0,0,0,0,0,0
2025-10-05 23:30,1,0,1,0,0,0
2025-10-05 23:45,1,1,0,0,0,0
2025-10-06 00:00,1,0,1,0,0,0
2025-10-06 00:15,1,0,1,0,0,0
2025-10-06 00:30,1,0,1,0,0,0
2025-10-06 00:45,0,0,0,0,0,0
2025-10-06 01:00,0,0,0,0,0,0
2025-10-06 01:15,0,0,0,0,0,0
2025-10-06 01:30,0,0,0,0,0,0
2025-10-06 01:45,0,0,0,0,0,0
2025-10-06 02:00,0,0,0,0,0,0
2025-10-06 02:15,0,0,0,0,0,0
2025-10-06 02:30,0,0,0,0,0,0
2025-10-06 02:45,0,0,0,0,0,0
2025-10-06 03:00,0,0,0,0,0,0
2025-10-06 03:15,0,0,0,0,0,0
2025-10-06 03:30,0,0,0,0,0,0
2025-10-06 03:45,0,0,0,0,0,0
2025-10-06 04:00,0,0,0,0,0,0
2025-10-06 04:15,1,1,0,0,0,0
2025-10-06 04:30,0,0,0,0,0,0
2025-10-06 04:45,2,2,0,0,0,0
2025-10-06 05:00,0,0,0,0,0,0
2025-10-06 05:15,2,0,2,0,0,0
2025-10-06 05:30,3,3,0,0,0,0
2025-10-06 05:45,2,1,1,0,0,0
2025-10-06 06:00,4,4,0,0,0,0
2025-10-06 06:15,8,7,1,0,0,0
2025-10-06 06:30,11,6,5,0,0,0
2025-10-06 06:45,20,14,6,0,0,0
2025-10-06 07:00,18,8,10,0,0,0
2025-10-06 07:15,34,28,6,0,0,0
2025-10-06 07:30,29,21,8,0,0,0
2025-10-06 07:45,64,46,18,0,0,0
2025-10-06 08:00,38,13,25,0,0,0
2025-10-06 08:15,41,24,17,0,0,0
2025-10-06 08:30,32,12,20,0,0,0
2025-10-06 08:45,31,16,15,0,0,0
2025-10-06 09:00,12,9,3,0,0,0
2025-10-06 09:15,7,6,1,0,0,0
2025-10-06 09:30,11,8,3,0,0,0
2025-10-06 09:45,29,16,13,0,0,0
2025-10-06 10:00,18,13,5,0,0,0
2025-10-06 10:15,14,8,6,0,0,0
2025-10-06 10:30,12,7,5,0,0,0
2025-10-06 10:45,13,6,7,0,0,0
2025-10-06 11:00,8,5,3,0,0,0
2025-10-06 11:15,13,8,5,0,0,0
2025-10-06 11:30,23,9,14,0,0,0
2025-10-06 11:45,20,8,12,0,0,0
2025-10-06 12:00,21,6,15,0,0,0
2025-10-06 12:15,20,12,8,0,0,0
2025-10-06 12:30,39,28,11,0,0,0
2025-10-06 12:45,21,10,11,0,0,0
2025-10-06 13:00,16,8,8,0,0,0
2025-10-06 13:15,14,4,10,0,0,0
2025-10-06 13:30,23,7,16,0,0,0
2025-10-06 13:45,27,8,19,0,0,0
2025-10-06 14:00,22,9,13,0,0,0
2025-10-06 14:15,25,15,10,0,0,0
2025-10-06 14:30,20,12,8,0,0,0
2025-10-06 14:45,20,7,13,0,0,0
2025-10-06 15:00,25,11,14,0,0,0
2025-10-06 15:15,32,8,24,0,0,0
2025-10-06 15:30,25,4,21,0,0,0
2025-10-06 15:45,32,4,28,0,0,0
2025-10-06 16:00,24,11,13,0,0,0
2025-10-06 16:15,25,12,13,0,0,0
2025-10-06 16:30,21,10,11,0,0,0
2025-10-06 16:45,33,13,20,0,0,0
2025-10-06 17:00,26,9,17,0,0,0
2025-10-06 17:15,11,2,9,0,0,0
2025-10-06 17:30,22,5,17,0,0,0
2025-10-06 17:45,19,6,13,0,0,0
2025-10-06 18:00,24,12,12,0,0,0
2025-10-06 18:15,15,8,7,0,0,0
2025-10-06 18:30,19,11,8,0,0,0
2025-10-06 18:45,17,9,8,0,0,0
2025-10-06 19:00,14,11,3,0,0,0
2025-10-06 19:15,14,8,6,0,0,0
2025-10-06 19:30,13,6,7,0,0,0
2025-10-06 19:45,12,6,6,0,0,0
2025-10-06 20:00,13,3,10,0,0,0
2025-10-06 20:15,7,4,3,0,0,0
2025-10-06 20:30,9,3,6,0,0,0
2025-10-06 20:45,5,2,3,0,0,0
2025-10-06 21:00,5,0,5,0,0,0
2025-10-06 21:15,11,5,6,0,0,0
2025-10-06 21:30,5,1,4,0,0,0
2025-10-06 21:45,6,1,5,0,0,0
2025-10-06 22:00,11,1,10,0,0,0
2025-10-06 22:15,3,0,3,0,0,0
2025-10-06 22:30,6,0,6,0,0,0
2025-10-06 22:45,1,1,0,0,0,0
2025-10-06 23:00,1,0,1,0,0,0
2025-10-06 23:15,1,0,1,0,0,0
2025-10-06 23:30,0,0,0,0,0,0
2025-10-06 23:45,1,0,1,0,0,0
2025-10-07 00:00,4,0,4,0,0,0
2025-10-07 00:15,3,1,2,0,0,0
2025-10-07 00:30,0,0,0,0,0,0
2025-10-07 00:45,2,0,2,0,0,0
2025-10-07 01:00,1,0,1,0,0,0
2025-10-07 01:15,2,1,1,0,0,0
2025-10-07 01:30,1,0,1,0,0,0
2025-10-07 01:45,0,0,0,0,0,0
2025-10-07 02:00,0,0,0,0,0,0
2025-10-07 02:15,1,0,1,0,0,0
2025-10-07 02:30,0,0,0,0,0,0
2025-10-07 02:45,0,0,0,0,0,0
2025-10-07 03:00,0,0,0,0,0,0
2025-10-07 03:15,0,0,0,0,0,0
2025-10-07 03:30,0,0,0,0,0,0
2025-10-07 03:45,0,0,0,0,0,0
2025-10-07 04:00,1,1,0,0,0,0
2025-10-07 04:15,0,0,0,0,0,0
2025-10-07 04:30,6,3,3,0,0,0
2025-10-07 04:45,5,1,4,0,0,0
2025-10-07 05:00,1,0,1,0,0,0
2025-10-07 05:15,0,0,0,0,0,0
2025-10-07 05:30,5,4,1,0,0,0
2025-10-07 05:45,1,0,1,0,0,0
