Datetime,300037932 (Schmeddingstraße),353413849 (Schmeddingstraße [Bike Stadteinwärts]),353413850 (Schmeddingstraße [Bike Stadtauswärts]),300037932-status,353413849-status,353413850-status
2025-10-01 00:00,11,0,11,0,0,0
2025-10-01 01:00,8,1,7,0,0,0
2025-10-01 02:00,3,0,3,0,0,0
2025-10-01 03:00,1,0,1,0,0,0
2025-10-01 04:00,7,4,3,0,0,0
2025-10-01 05:00,25,17,8,0,0,0
2025-10-01 06:00,94,67,27,0,0,0
2025-10-01 07:00,412,294,118,0,0,0
2025-10-01 08:00,385,236,149,0,0,0
2025-10-01 09:00,241,175,66,0,0,0
2025-10-01 10:00,205,129,76,0,0,0
2025-10-01 11:00,194,93,101,0,0,0
2025-10-01 12:00,220,72,148,0,0,0
2025-10-01 13:00,306,103,203,0,0,0
2025-10-01 14:00,319,118,201,0,0,0
2025-10-01 15:00,327,147,180,0,0,0
2025-10-01 16:00,314,116,198,0,0,0
2025-10-01 17:00,281,124,157,0,0,0
2025-10-01 18:00,259,104,155,0,0,0
2025-10-01 19:00,148,55,93,0,0,0
2025-10-01 20:00,99,33,66,0,0,0
2025-10-01 21:00,89,34,55,0,0,0
2025-10-01 22:00,67,19,48,0,0,0
2025-10-01 23:00,46,14,32,0,0,0
2025-10-02 00:00,14,0,14,0,0,0
2025-10-02 01:00,13,3,10,0,0,0
2025-10-02 02:00,8,0,8,0,0,0
2025-10-02 03:00,3,1,2,0,0,0
2025-10-02 04:00,6,5,1,0,0,0
2025-10-02 05:00,20,15,5,0,0,0
2025-10-02 06:00,85,58,27,0,0,0
2025-10-02 07:00,360,260,100,0,0,0
2025-10-02 08:00,344,224,120,0,0,0
2025-10-02 09:00,178,112,66,0,0,0
2025-10-02 10:00,151,85,66,0,0,0
2025-10-02 11:00,160,94,66,0,0,0
2025-10-02 12:00,190,81,109,0,0,0
2025-10-02 13:00,239,88,151,0,0,0
2025-10-02 14:00,300,123,177,0,0,0
2025-10-02 15:00,365,160,205,0,0,0
2025-10-02 16:00,322,150,172,0,0,0
2025-10-02 17:00,268,107,161,0,0,0
2025-10-02 18:00,274,132,142,0,0,0
2025-10-02 19:00,198,89,109,0,0,0
2025-10-02 20:00,156,68,88,0,0,0
2025-10-02 21:00,94,27,67,0,0,0
2025-10-02 22:00,79,21,58,0,0,0
2025-10-02 23:00,50,9,41,0,0,0
2025-10-03 00:00,31,5,26,0,0,0
2025-10-03 01:00,24,4,20,0,0,0
2025-10-03 02:00,18,7,11,0,0,0
2025-10-03 03:00,9,1,8,0,0,0
2025-10-03 04:00,5,3,2,0,0,0
2025-10-03 05:00,9,6,3,0,0,0
2025-10-03 06:00,20,10,10,0,0,0
2025-10-03 07:00,27,27,0,0,0,0
2025-10-03 08:00,88,66,22,0,0,0
2025-10-03 09:00,96,66,30,0,0,0
2025-10-03 10:00,119,68,51,0,0,0
2025-10-03 11:00,137,76,61,0,0,0
2025-10-03 12:00,153,78,75,0,0,0
2025-10-03 13:00,143,72,71,0,0,0
2025-10-03 14:00,166,74,92,0,0,0
2025-10-03 15:00,160,81,79,0,0,0
2025-10-03 16:00,160,79,81,0,0,0
2025-10-03 17:00,149,54,95,0,0,0
2025-10-03 18:00,158,68,90,0,0,0
2025-10-03 19:00,79,33,46,0,0,0
2025-10-03 20:00,64,30,34,0,0,0
2025-10-03 21:00,54,15,39,0,0,0
2025-10-03 22:00,35,8,27,0,0,0
2025-10-03 23:00,45,6,39,0,0,0
2025-10-04 00:00,22,3,19,0,0,0
2025-10-04 01:00,22,4,18,0,0,0
2025-10-04 02:00,15,2,13,0,0,0
2025-10-04 03:00,1,0,1,0,0,0
2025-10-04 04:00,9,2,7,0,0,0
2025-10-04 05:00,8,4,4,0,0,0
2025-10-04 06:00,13,9,4,0,0,0
2025-10-04 07:00,16,9,7,0,0,0
2025-10-04 08:00,24,13,11,0,0,0
2025-10-04 09:00,42,27,15,0,0,0
2025-10-04 10:00,43,21,22,0,0,0
2025-10-04 11:00,40,25,15,0,0,0
2025-10-04 12:00,50,30,20,0,0,0
2025-10-04 13:00,107,65,42,0,0,0
2025-10-04 14:00,110,58,52,0,0,0
2025-10-04 15:00,111,59,52,0,0,0
2025-10-04 16:00,112,49,63,0,0,0
2025-10-04 17:00,99,43,56,0,0,0
2025-10-04 18:00,97,48,49,0,0,0
2025-10-04 19:00,63,37,26,0,0,0
2025-10-04 20:00,46,22,24,0,0,0
2025-10-04 21:00,35,7,28,0,0,0
2025-10-04 22:00,24,6,18,0,0,0
2025-10-04 23:00,30,6,24,0,0,0
2025-10-05 00:00,16,4,12,0,0,0
2025-10-05 01:00,15,1,14,0,0,0
2025-10-05 02:00,8,1,7,0,0,0
2025-10-05 03:00,4,0,4,0,0,0
2025-10-05 04:00,3,1,2,0,0,0
2025-10-05 05:00,2,2,0,0,0,0
2025-10-05 06:00,4,1,3,0,0,0
2025-10-05 07:00,8,6,2,0,0,0
2025-10-05 08:00,25,16,9,0,0,0
2025-10-05 09:00,59,34,25,0,0,0
2025-10-05 10:00,67,41,26,0,0,0
2025-10-05 11:00,61,30,31,0,0,0
2025-10-05 12:00,69,34,35,0,0,0
2025-10-05 13:00,73,47,26,0,0,0
2025-10-05 14:00,98,57,41,0,0,0
2025-10-05 15:00,76,32,44,0,0,0
2025-10-05 16:00,70,24,46,0,0,0
2025-10-05 17:00,98,34,64,0,0,0
2025-10-05 18:00,70,30,40,0,0,0
2025-10-05 19:00,56,19,37,0,0,0
2025-10-05 20:00,45,13,32,0,0,0
2025-10-05 21:00,42,13,29,0,0,0
2025-10-05 22:00,32,7,25,0,0,0
2025-10-05 23:00,9,0,9,0,0,0
2025-10-06 00:00,7,2,5,0,0,0
2025-10-06 01:00,0,0,0,0,0,0
