Datetime,300037932 (Schmeddingstraße),353413849 (Schmeddingstraße [Bike Stadteinwärts]),353413850 (Schmeddingstraße [Bike Stadtauswärts]),300037932-status,353413849-status,353413850-status
2024-05-01 00:00,26,11,15,0,0,0
2024-05-01 00:15,21,4,17,0,0,0
2024-05-01 00:30,30,3,27,0,0,0
2024-05-01 00:45,13,2,11,0,0,0
2024-05-01 01:00,16,1,15,0,0,0
2024-05-01 01:15,19,5,14,0,0,0
2024-05-01 01:30,27,7,20,0,0,0
2024-05-01 01:45,13,2,11,0,0,0
2024-05-01 02:00,15,5,10,0,0,0
2024-05-01 02:15,10,0,10,0,0,0
2024-05-01 02:30,5,1,4,0,0,0
2024-05-01 02:45,7,0,7,0,0,0
2024-05-01 03:00,6,0,6,0,0,0
2024-05-01 03:15,5,1,4,0,0,0
2024-05-01 03:30,3,0,3,0,0,0
2024-05-01 03:45,4,0,4,0,0,0
2024-05-01 04:00,2,0,2,0,0,0
2024-05-01 04:15,2,0,2,0,0,0
2024-05-01 04:30,4,2,2,0,0,0
2024-05-01 04:45,1,1,0,0,0,0
2024-05-01 05:00,0,0,0,0,0,0
2024-05-01 05:15,1,1,0,0,0,0
2024-05-01 05:30,4,1,3,0,0,0
2024-05-01 05:45,4,2,2,0,0,0
2024-05-01 06:00,3,2,1,0,0,0
2024-05-01 06:15,4,1,3,0,0,0
2024-05-01 06:30,4,4,0,0,0,0
2024-05-01 06:45,8,7,1,0,0,0
2024-05-01 07:00,3,2,1,0,0,0
2024-05-01 07:15,3,2,1,0,0,0
2024-05-01 07:30,1,0,1,0,0,0
2024-05-01 07:45,11,6,5,0,0,0
2024-05-01 08:00,11,6,5,0,0,0
2024-05-01 08:15,14,9,5,0,0,0
2024-05-01 08:30,13,6,7,0,0,0
2024-05-01 08:45,19,15,4,0,0,0
2024-05-01 09:00,15,10,5,0,0,0
2024-05-01 09:15,25,16,9,0,0,0
2024-05-01 09:30,28,16,12,0,0,0
2024-05-01 09:45,30,15,15,0,0,0
2024-05-01 10:00,43,27,16,0,0,0
2024-05-01 10:15,33,25,8,0,0,0
2024-05-01 10:30,56,24,32,0,0,0
2024-05-01 10:45,41,21,20,0,0,0
2024-05-01 11:00,36,21,15,0,0,0
2024-05-01 11:15,63,38,25,0,0,0
2024-05-01 11:30,43,26,17,0,0,0
2024-05-01 11:45,59,32,27,0,0,0
2024-05-01 12:00,60,29,31,0,0,0
2024-05-01 12:15,62,29,33,0,0,0
2024-05-01 12:30,46,19,27,0,0,0
2024-05-01 12:45,44,34,10,0,0,0
2024-05-01 13:00,51,30,21,0,0,0
2024-05-01 13:15,58,35,23,0,0,0
