Datetime,300037932 (Schmeddingstraße),353413849 (Schmeddingstraße [Bike Stadteinwärts]),353413850 (Schmeddingstraße [Bike Stadtauswärts]),300037932-status,353413849-status,353413850-status
2025-01-01 00:00,0,0,0,0,0,0
2025-01-01 00:15,3,1,2,0,0,0
2025-01-01 00:30,14,4,10,0,0,0
2025-01-01 00:45,3,2,1,0,0,0
2025-01-01 01:00,1,1,0,0,0,0
2025-01-01 01:15,7,2,5,0,0,0
2025-01-01 01:30,9,8,1,0,0,0
2025-01-01 01:45,10,4,6,0,0,0
2025-01-01 02:00,11,3,8,0,0,0
2025-01-01 02:15,23,11,12,0,0,0
2025-01-01 02:30,22,10,12,0,0,0
2025-01-01 02:45,12,2,10,0,0,0
2025-01-01 03:00,21,14,7,0,0,0
2025-01-01 03:15,18,5,13,0,0,0
2025-01-01 03:30,15,7,8,0,0,0
2025-01-01 03:45,9,6,3,0,0,0
2025-01-01 04:00,14,6,8,0,0,0
2025-01-01 04:15,5,2,3,0,0,0
2025-01-01 04:30,15,7,8,0,0,0
2025-01-01 04:45,8,2,6,0,0,0
2025-01-01 05:00,7,4,3,0,0,0
2025-01-01 05:15,7,1,6,0,0,0
2025-01-01 05:30,4,0,4,0,0,0
2025-01-01 05:45,4,2,2,0,0,0
2025-01-01 06:00,4,1,3,0,0,0
2025-01-01 06:15,8,2,6,0,0,0
2025-01-01 06:30,7,3,4,0,0,0
2025-01-01 06:45,8,3,5,0,0,0
2025-01-01 07:00,2,0,2,0,0,0
2025-01-01 07:15,1,1,0,0,0,0
2025-01-01 07:30,1,1,0,0,0,0
2025-01-01 07:45,1,0,1,0,0,0
2025-01-01 08:00,1,0,1,0,0,0
2025-01-01 08:15,0,0,0,0,0,0
2025-01-01 08:30,1,0,1,0,0,0
2025-01-01 08:45,10,5,5,0,0,0
2025-01-01 09:00,2,2,0,0,0,0
2025-01-01 09:15,0,0,0,0,0,0
2025-01-01 09:30,2,0,2,0,0,0
2025-01-01 09:45,7,5,2,0,0,0
2025-01-01 10:00,3,1,2,0,0,0
2025-01-01 10:15,2,2,0,0,0,0
2025-01-01 10:30,9,6,3,0,0,0
2025-01-01 10:45,2,1,1,0,0,0
2025-01-01 11:00,6,3,3,0,0,0
2025-01-01 11:15,7,2,5,0,0,0
