Datetime,300037932 (Schmeddingstraße),353413849 (Schmeddingstraße [Bike Stadteinwärts]),353413850 (Schmeddingstraße [Bike Stadtauswärts]),300037932-status,353413849-status,353413850-status
2025-09-03 19:00,154,64,90,0,0,0
2025-09-03 20:00,147,60,87,0,0,0
2025-09-03 21:00,101,26,75,0,0,0
2025-09-03 22:00,67,15,52,0,0,0
2025-09-03 23:00,23,3,20,0,0,0
2025-09-04 00:00,17,9,8,0,0,0
2025-09-04 01:00,6,1,5,0,0,0
2025-09-04 02:00,6,0,6,0,0,0
2025-09-04 03:00,1,0,1,0,0,0
2025-09-04 04:00,5,3,2,0,0,0
2025-09-04 05:00,26,21,5,0,0,0
2025-09-04 06:00,91,66,25,0,0,0
2025-09-04 07:00,469,356,113,0,0,0
2025-09-04 08:00,370,200,170,0,0,0
2025-09-04 09:00,166,103,63,0,0,0
2025-09-04 10:00,131,78,53,0,0,0
2025-09-04 11:00,180,103,77,0,0,0
2025-09-04 12:00,213,95,118,0,0,0
2025-09-04 13:00,237,84,153,0,0,0
2025-09-04 14:00,276,105,171,0,0,0
2025-09-04 15:00,352,150,202,0,0,0
2025-09-04 16:00,372,182,190,0,0,0
2025-09-04 17:00,308,138,170,0,0,0
2025-09-04 18:00,255,105,150,0,0,0
2025-09-04 19:00,189,89,100,0,0,0
2025-09-04 20:00,173,48,125,0,0,0
2025-09-04 21:00,92,20,72,0,0,0
2025-09-04 22:00,68,14,54,0,0,0
2025-09-04 23:00,35,9,26,0,0,0
2025-09-05 00:00,15,4,11,0,0,0
2025-09-05 01:00,6,1,5,0,0,0
2025-09-05 02:00,5,3,2,0,0,0
2025-09-05 03:00,0,0,0,0,0,0
2025-09-05 04:00,6,5,1,0,0,0
2025-09-05 05:00,29,21,8,0,0,0
2025-09-05 06:00,78,61,17,0,0,0
2025-09-05 07:00,387,297,90,0,0,0
2025-09-05 08:00,282,164,118,0,0,0
2025-09-05 09:00,150,102,48,0,0,0
2025-09-05 10:00,163,100,63,0,0,0
2025-09-05 11:00,161,105,56,0,0,0
2025-09-05 12:00,235,100,135,0,0,0
2025-09-05 13:00,267,101,166,0,0,0
2025-09-05 14:00,302,102,200,0,0,0
2025-09-05 15:00,281,136,145,0,0,0
2025-09-05 16:00,182,83,99,0,0,0
2025-09-05 17:00,216,92,124,0,0,0
2025-09-05 18:00,191,93,98,0,0,0
2025-09-05 19:00,167,92,75,0,0,0
2025-09-05 20:00,119,54,65,0,0,0
2025-09-05 21:00,106,36,70,0,0,0
2025-09-05 22:00,83,12,71,0,0,0
2025-09-05 23:00,66,13,53,0,0,0
2025-09-06 00:00,65,12,53,0,0,0
2025-09-06 01:00,41,7,34,0,0,0
2025-09-06 02:00,20,12,8,0,0,0
2025-09-06 03:00,9,0,9,0,0,0
2025-09-06 04:00,7,1,6,0,0,0
2025-09-06 05:00,5,3,2,0,0,0
2025-09-06 06:00,30,18,12,0,0,0
2025-09-06 07:00,37,30,7,0,0,0
2025-09-06 08:00,80,53,27,0,0,0
2025-09-06 09:00,135,97,38,0,0,0
2025-09-06 10:00,161,110,51,0,0,0
2025-09-06 11:00,201,139,62,0,0,0
2025-09-06 12:00,208,124,84,0,0,0
2025-09-06 13:00,195,84,111,0,0,0
2025-09-06 14:00,229,118,111,0,0,0
2025-09-06 15:00,208,111,97,0,0,0
2025-09-06 16:00,251,140,111,0,0,0
2025-09-06 17:00,271,141,130,0,0,0
2025-09-06 18:00,245,119,126,0,0,0
2025-09-06 19:00,189,100,89,0,0,0
2025-09-06 20:00,139,71,68,0,0,0
2025-09-06 21:00,126,35,91,0,0,0
2025-09-06 22:00,121,19,102,0,0,0
2025-09-06 23:00,121,28,93,0,0,0
2025-09-07 00:00,48,11,37,0,0,0
2025-09-07 01:00,41,13,28,0,0,0
2025-09-07 02:00,23,7,16,0,0,0
2025-09-07 03:00,17,5,12,0,0,0
2025-09-07 04:00,11,5,6,0,0,0
2025-09-07 05:00,9,3,6,0,0,0
2025-09-07 06:00,15,9,6,0,0,0
2025-09-07 07:00,12,8,4,0,0,0
2025-09-07 08:00,57,39,18,0,0,0
2025-09-07 09:00,90,62,28,0,0,0
2025-09-07 10:00,116,71,45,0,0,0
2025-09-07 11:00,128,76,52,0,0,0
2025-09-07 12:00,163,79,84,0,0,0
2025-09-07 13:00,217,129,88,0,0,0
2025-09-07 14:00,254,150,104,0,0,0
2025-09-07 15:00,273,154,119,0,0,0
2025-09-07 16:00,245,129,116,0,0,0
2025-09-07 17:00,281,142,139,0,0,0
2025-09-07 18:00,211,81,130,0,0,0
2025-09-07 19:00,153,74,79,0,0,0
2025-09-07 20:00,123,39,84,0,0,0
2025-09-07 21:00,103,32,71,0,0,0
2025-09-07 22:00,48,7,41,0,0,0
2025-09-07 23:00,14,4,10,0,0,0
2025-09-08 00:00,5,1,4,0,0,0
2025-09-08 01:00,9,3,6,0,0,0
2025-09-08 02:00,0,0,0,0,0,0
2025-09-08 03:00,2,0,2,0,0,0
2025-09-08 04:00,3,2,1,0,0,0
2025-09-08 05:00,18,14,4,0,0,0
2025-09-08 06:00,95,67,28,0,0,0
2025-09-08 07:00,440,330,110,0,0,0
2025-09-08 08:00,335,193,142,0,0,0
2025-09-08 09:00,163,111,52,0,0,0
2025-09-08 10:00,121,76,45,0,0,0
2025-09-08 11:00,125,62,63,0,0,0
2025-09-08 12:00,151,56,95,0,0,0
2025-09-08 13:00,182,58,124,0,0,0
2025-09-08 14:00,232,85,147,0,0,0
2025-09-08 15:00,291,127,164,0,0,0
2025-09-08 16:00,254,107,147,0,0,0
2025-09-08 17:00,258,109,149,0,0,0
2025-09-08 18:00,197,81,116,0,0,0
2025-09-08 19:00,141,51,90,0,0,0
2025-09-08 20:00,103,43,60,0,0,0
2025-09-08 21:00,93,35,58,0,0,0
2025-09-08 22:00,44,9,35,0,0,0
2025-09-08 23:00,19,0,19,0,0,0
2025-09-09 00:00,7,0,7,0,0,0
2025-09-09 01:00,5,1,4,0,0,0
2025-09-09 02:00,2,2,0,0,0,0
2025-09-09 03:00,1,0,1,0,0,0
2025-09-09 04:00,1,1,0,0,0,0
2025-09-09 05:00,25,15,10,0,0,0
2025-09-09 06:00,73,51,22,0,0,0
2025-09-09 07:00,309,226,83,0,0,0
2025-09-09 08:00,195,114,81,0,0,0
2025-09-09 09:00,95,54,41,0,0,0
2025-09-09 10:00,85,44,41,0,0,0
2025-09-09 11:00,71,40,31,0,0,0
2025-09-09 12:00,129,49,80,0,0,0
2025-09-09 13:00,137,59,78,0,0,0
2025-09-09 14:00,155,64,91,0,0,0
2025-09-09 15:00,189,74,115,0,0,0
2025-09-09 16:00,229,99,130,0,0,0
2025-09-09 17:00,208,98,110,0,0,0
2025-09-09 18:00,165,80,85,0,0,0
2025-09-09 19:00,119,57,62,0,0,0
2025-09-09 20:00,97,24,73,0,0,0
2025-09-09 21:00,83,27,56,0,0,0
2025-09-09 22:00,51,9,42,0,0,0
2025-09-09 23:00,29,4,25,0,0,0
2025-09-10 00:00,12,1,11,0,0,0
2025-09-10 01:00,5,5,0,0,0,0
2025-09-10 02:00,1,0,1,0,0,0
2025-09-10 03:00,1,0,1,0,0,0
2025-09-10 04:00,2,2,0,0,0,0
2025-09-10 05:00,27,21,6,0,0,0
2025-09-10 06:00,95,66,29,0,0,0
2025-09-10 07:00,383,280,103,0,0,0
2025-09-10 08:00,401,228,173,0,0,0
2025-09-10 09:00,202,136,66,0,0,0
2025-09-10 10:00,182,115,67,0,0,0
2025-09-10 11:00,180,98,82,0,0,0
2025-09-10 12:00,210,87,123,0,0,0
2025-09-10 13:00,235,82,153,0,0,0
2025-09-10 14:00,344,140,204,0,0,0
2025-09-10 15:00,341,150,191,0,0,0
2025-09-10 16:00,345,153,192,0,0,0
2025-09-10 17:00,315,134,181,0,0,0
2025-09-10 18:00,263,96,167,0,0,0
2025-09-10 19:00,186,73,113,0,0,0
2025-09-10 20:00,178,57,121,0,0,0
2025-09-10 21:00,103,37,66,0,0,0
2025-09-10 22:00,59,21,38,0,0,0
2025-09-10 23:00,32,4,28,0,0,0
2025-09-11 00:00,16,1,15,0,0,0
2025-09-11 01:00,5,2,3,0,0,0
2025-09-11 02:00,4,0,4,0,0,0
2025-09-11 03:00,4,0,4,0,0,0
2025-09-11 04:00,8,8,0,0,0,0
2025-09-11 05:00,24,16,8,0,0,0
2025-09-11 06:00,93,71,22,0,0,0
2025-09-11 07:00,400,284,116,0,0,0
2025-09-11 08:00,336,193,143,0,0,0
2025-09-11 09:00,146,93,53,0,0,0
2025-09-11 10:00,110,62,48,0,0,0
2025-09-11 11:00,140,88,52,0,0,0
2025-09-11 12:00,166,68,98,0,0,0
2025-09-11 13:00,219,83,136,0,0,0
2025-09-11 14:00,292,121,171,0,0,0
2025-09-11 15:00,327,135,192,0,0,0
2025-09-11 16:00,308,142,166,0,0,0
2025-09-11 17:00,294,122,172,0,0,0
2025-09-11 18:00,218,88,130,0,0,0
2025-09-11 19:00,135,47,88,0,0,0
2025-09-11 20:00,121,41,80,0,0,0
2025-09-11 21:00,69,21,48,0,0,0
2025-09-11 22:00,58,12,46,0,0,0
2025-09-11 23:00,31,6,25,0,0,0
2025-09-12 00:00,13,1,12,0,0,0
2025-09-12 01:00,3,2,1,0,0,0
2025-09-12 02:00,1,0,1,0,0,0
2025-09-12 03:00,5,0,5,0,0,0
2025-09-12 04:00,1,1,0,0,0,0
2025-09-12 05:00,19,15,4,0,0,0
2025-09-12 06:00,86,60,26,0,0,0
2025-09-12 07:00,392,280,112,0,0,0
2025-09-12 08:00,298,172,126,0,0,0
2025-09-12 09:00,162,110,52,0,0,0
2025-09-12 10:00,128,83,45,0,0,0
2025-09-12 11:00,164,86,78,0,0,0
2025-09-12 12:00,206,71,135,0,0,0
2025-09-12 13:00,228,79,149,0,0,0
2025-09-12 14:00,284,117,167,0,0,0
2025-09-12 15:00,304,137,167,0,0,0
2025-09-12 16:00,264,113,151,0,0,0
2025-09-12 17:00,264,120,144,0,0,0
2025-09-12 18:00,232,107,125,0,0,0
2025-09-12 19:00,191,101,90,0,0,0
2025-09-12 20:00,182,82,100,0,0,0
2025-09-12 21:00,125,36,89,0,0,0
2025-09-12 22:00,106,34,72,0,0,0
2025-09-12 23:00,103,21,82,0,0,0
2025-09-13 00:00,39,6,33,0,0,0
2025-09-13 01:00,32,5,27,0,0,0
2025-09-13 02:00,14,3,11,0,0,0
2025-09-13 03:00,6,1,5,0,0,0
2025-09-13 04:00,5,1,4,0,0,0
2025-09-13 05:00,9,8,1,0,0,0
2025-09-13 06:00,20,11,9,0,0,0
2025-09-13 07:00,36,26,10,0,0,0
2025-09-13 08:00,67,45,22,0,0,0
2025-09-13 09:00,111,64,47,0,0,0
2025-09-13 10:00,110,71,39,0,0,0
2025-09-13 11:00,149,102,47,0,0,0
2025-09-13 12:00,160,96,64,0,0,0
2025-09-13 13:00,193,111,82,0,0,0
2025-09-13 14:00,175,83,92,0,0,0
2025-09-13 15:00,155,67,88,0,0,0
2025-09-13 16:00,190,85,105,0,0,0
2025-09-13 17:00,177,79,98,0,0,0
2025-09-13 18:00,167,66,101,0,0,0
2025-09-13 19:00,104,46,58,0,0,0
2025-09-13 20:00,60,20,40,0,0,0
2025-09-13 21:00,43,13,30,0,0,0
2025-09-13 22:00,63,17,46,0,0,0
2025-09-13 23:00,44,19,25,0,0,0
2025-09-14 00:00,25,6,19,0,0,0
2025-09-14 01:00,31,10,21,0,0,0
2025-09-14 02:00,18,6,12,0,0,0
2025-09-14 03:00,6,1,5,0,0,0
2025-09-14 04:00,4,0,4,0,0,0
2025-09-14 05:00,8,6,2,0,0,0
2025-09-14 06:00,14,9,5,0,0,0
2025-09-14 07:00,20,17,3,0,0,0
2025-09-14 08:00,52,37,15,0,0,0
2025-09-14 09:00,113,79,34,0,0,0
2025-09-14 10:00,124,87,37,0,0,0
2025-09-14 11:00,166,92,74,0,0,0
2025-09-14 12:00,173,105,68,0,0,0
2025-09-14 13:00,170,76,94,0,0,0
2025-09-14 14:00,237,97,140,0,0,0
2025-09-14 15:00,225,102,123,0,0,0
2025-09-14 16:00,228,110,118,0,0,0
2025-09-14 17:00,221,110,111,0,0,0
2025-09-14 18:00,157,80,77,0,0,0
2025-09-14 19:00,120,50,70,0,0,0
2025-09-14 20:00,88,34,54,0,0,0
2025-09-14 21:00,64,35,29,0,0,0
2025-09-14 22:00,55,20,35,0,0,0
2025-09-14 23:00,16,3,13,0,0,0
2025-09-15 00:00,6,0,6,0,0,0
2025-09-15 01:00,10,2,8,0,0,0
2025-09-15 02:00,2,2,0,0,0,0
2025-09-15 03:00,1,0,1,0,0,0
2025-09-15 04:00,5,4,1,0,0,0
2025-09-15 05:00,28,21,7,0,0,0
2025-09-15 06:00,95,64,31,0,0,0
2025-09-15 07:00,350,254,96,0,0,0
2025-09-15 08:00,310,167,143,0,0,0
2025-09-15 09:00,135,93,42,0,0,0
2025-09-15 10:00,119,81,38,0,0,0
2025-09-15 11:00,134,67,67,0,0,0
2025-09-15 12:00,178,63,115,0,0,0
2025-09-15 13:00,180,66,114,0,0,0
2025-09-15 14:00,206,89,117,0,0,0
2025-09-15 15:00,252,118,134,0,0,0
2025-09-15 16:00,260,126,134,0,0,0
2025-09-15 17:00,209,79,130,0,0,0
2025-09-15 18:00,198,76,122,0,0,0
2025-09-15 19:00,116,37,79,0,0,0
2025-09-15 20:00,78,28,50,0,0,0
2025-09-15 21:00,62,20,42,0,0,0
2025-09-15 22:00,26,9,17,0,0,0
2025-09-15 23:00,12,4,8,0,0,0
2025-09-16 00:00,5,1,4,0,0,0
2025-09-16 01:00,5,2,3,0,0,0
2025-09-16 02:00,1,0,1,0,0,0
2025-09-16 03:00,1,0,1,0,0,0
2025-09-16 04:00,6,6,0,0,0,0
2025-09-16 05:00,26,16,10,0,0,0
2025-09-16 06:00,79,59,20,0,0,0
2025-09-16 07:00,367,260,107,0,0,0
2025-09-16 08:00,299,176,123,0,0,0
2025-09-16 09:00,128,84,44,0,0,0
2025-09-16 10:00,107,59,48,0,0,0
2025-09-16 11:00,102,60,42,0,0,0
2025-09-16 12:00,156,61,95,0,0,0
2025-09-16 13:00,168,60,108,0,0,0
2025-09-16 14:00,181,69,112,0,0,0
2025-09-16 15:00,185,79,106,0,0,0
2025-09-16 16:00,220,93,127,0,0,0
2025-09-16 17:00,243,94,149,0,0,0
2025-09-16 18:00,145,57,88,0,0,0
2025-09-16 19:00,113,46,67,0,0,0
2025-09-16 20:00,81,20,61,0,0,0
2025-09-16 21:00,56,23,33,0,0,0
2025-09-16 22:00,47,10,37,0,0,0
2025-09-16 23:00,32,9,23,0,0,0
2025-09-17 00:00,9,3,6,0,0,0
2025-09-17 01:00,4,0,4,0,0,0
2025-09-17 02:00,4,1,3,0,0,0
2025-09-17 03:00,4,2,2,0,0,0
2025-09-17 04:00,6,5,1,0,0,0
2025-09-17 05:00,15,9,6,0,0,0
2025-09-17 06:00,91,54,37,0,0,0
2025-09-17 07:00,401,292,109,0,0,0
2025-09-17 08:00,333,171,162,0,0,0
2025-09-17 09:00,176,123,53,0,0,0
2025-09-17 10:00,168,115,53,0,0,0
2025-09-17 11:00,132,70,62,0,0,0
2025-09-17 12:00,200,81,119,0,0,0
2025-09-17 13:00,229,74,155,0,0,0
2025-09-17 14:00,258,109,149,0,0,0
2025-09-17 15:00,272,124,148,0,0,0
2025-09-17 16:00,262,97,165,0,0,0
2025-09-17 17:00,225,95,130,0,0,0
2025-09-17 18:00,172,58,114,0,0,0
2025-09-17 19:00,114,52,62,0,0,0
2025-09-17 20:00,87,27,60,0,0,0
2025-09-17 21:00,65,29,36,0,0,0
2025-09-17 22:00,49,15,34,0,0,0
2025-09-17 23:00,21,5,16,0,0,0
2025-09-18 00:00,19,4,15,0,0,0
2025-09-18 01:00,6,2,4,0,0,0
2025-09-18 02:00,3,1,2,0,0,0
2025-09-18 03:00,7,1,6,0,0,0
2025-09-18 04:00,3,3,0,0,0,0
2025-09-18 05:00,25,16,9,0,0,0
2025-09-18 06:00,103,70,33,0,0,0
2025-09-18 07:00,384,277,107,0,0,0
2025-09-18 08:00,341,198,143,0,0,0
2025-09-18 09:00,160,110,50,0,0,0
2025-09-18 10:00,122,76,46,0,0,0
2025-09-18 11:00,176,89,87,0,0,0
2025-09-18 12:00,180,67,113,0,0,0
2025-09-18 13:00,213,77,136,0,0,0
2025-09-18 14:00,278,115,163,0,0,0
2025-09-18 15:00,306,148,158,0,0,0
2025-09-18 16:00,299,120,179,0,0,0
2025-09-18 17:00,272,132,140,0,0,0
2025-09-18 18:00,243,86,157,0,0,0
2025-09-18 19:00,163,77,86,0,0,0
2025-09-18 20:00,128,38,90,0,0,0
2025-09-18 21:00,63,20,43,0,0,0
2025-09-18 22:00,64,8,56,0,0,0
2025-09-18 23:00,27,4,23,0,0,0
2025-09-19 00:00,9,1,8,0,0,0
2025-09-19 01:00,6,0,6,0,0,0
2025-09-19 02:00,1,1,0,0,0,0
2025-09-19 03:00,4,1,3,0,0,0
2025-09-19 04:00,5,3,2,0,0,0
2025-09-19 05:00,24,14,10,0,0,0
2025-09-19 06:00,84,57,27,0,0,0
2025-09-19 07:00,365,258,107,0,0,0
2025-09-19 08:00,286,168,118,0,0,0
2025-09-19 09:00,148,107,41,0,0,0
2025-09-19 10:00,136,92,44,0,0,0
2025-09-19 11:00,179,94,85,0,0,0
2025-09-19 12:00,225,105,120,0,0,0
2025-09-19 13:00,264,92,172,0,0,0
2025-09-19 14:00,321,143,178,0,0,0
2025-09-19 15:00,351,178,173,0,0,0
2025-09-19 16:00,289,150,139,0,0,0
2025-09-19 17:00,284,135,149,0,0,0
2025-09-19 18:00,299,144,155,0,0,0
2025-09-19 19:00,211,102,109,0,0,0
2025-09-19 20:00,134,57,77,0,0,0
2025-09-19 21:00,101,35,66,0,0,0
2025-09-19 22:00,90,19,71,0,0,0
2025-09-19 23:00,73,13,60,0,0,0
2025-09-20 00:00,60,7,53,0,0,0
2025-09-20 01:00,39,6,33,0,0,0
2025-09-20 02:00,28,3,25,0,0,0
2025-09-20 03:00,14,3,11,0,0,0
2025-09-20 04:00,8,1,7,0,0,0
2025-09-20 05:00,12,5,7,0,0,0
2025-09-20 06:00,32,22,10,0,0,0
2025-09-20 07:00,66,53,13,0,0,0
2025-09-20 08:00,99,80,19,0,0,0
2025-09-20 09:00,150,102,48,0,0,0
2025-09-20 10:00,246,163,83,0,0,0
2025-09-20 11:00,253,147,106,0,0,0
2025-09-20 12:00,335,165,170,0,0,0
2025-09-20 13:00,319,160,159,0,0,0
2025-09-20 14:00,331,125,206,0,0,0
2025-09-20 15:00,246,112,134,0,0,0
2025-09-20 16:00,247,112,135,0,0,0
2025-09-20 17:00,236,103,133,0,0,0
2025-09-20 18:00,224,110,114,0,0,0
2025-09-20 19:00,141,57,84,0,0,0
2025-09-20 20:00,104,31,73,0,0,0
2025-09-20 21:00,87,35,52,0,0,0
2025-09-20 22:00,68,15,53,0,0,0
2025-09-20 23:00,65,25,40,0,0,0
2025-09-21 00:00,43,10,33,0,0,0
2025-09-21 01:00,42,8,34,0,0,0
2025-09-21 02:00,14,5,9,0,0,0
2025-09-21 03:00,7,0,7,0,0,0
2025-09-21 04:00,14,0,14,0,0,0
2025-09-21 05:00,11,6,5,0,0,0
2025-09-21 06:00,18,11,7,0,0,0
2025-09-21 07:00,32,26,6,0,0,0
2025-09-21 08:00,152,127,25,0,0,0
2025-09-21 09:00,136,76,60,0,0,0
2025-09-21 10:00,450,93,357,0,0,0
2025-09-21 11:00,137,101,36,0,0,0
2025-09-21 12:00,50,48,2,0,0,0
2025-09-21 13:00,79,59,20,0,0,0
2025-09-21 14:00,192,76,116,0,0,0
2025-09-21 15:00,196,67,129,0,0,0
2025-09-21 16:00,120,52,68,0,0,0
2025-09-21 17:00,126,58,68,0,0,0
2025-09-21 18:00,85,33,52,0,0,0
2025-09-21 19:00,96,42,54,0,0,0
2025-09-21 20:00,76,33,43,0,0,0
2025-09-21 21:00,41,15,26,0,0,0
2025-09-21 22:00,20,6,14,0,0,0
2025-09-21 23:00,23,5,18,0,0,0
2025-09-22 00:00,5,2,3,0,0,0
2025-09-22 01:00,1,0,1,0,0,0
2025-09-22 02:00,2,1,1,0,0,0
2025-09-22 03:00,4,3,1,0,0,0
2025-09-22 04:00,4,4,0,0,0,0
2025-09-22 05:00,16,12,4,0,0,0
2025-09-22 06:00,91,66,25,0,0,0
2025-09-22 07:00,439,320,119,0,0,0
2025-09-22 08:00,343,197,146,0,0,0
2025-09-22 09:00,170,117,53,0,0,0
2025-09-22 10:00,132,80,52,0,0,0
2025-09-22 11:00,166,79,87,0,0,0
2025-09-22 12:00,208,83,125,0,0,0
2025-09-22 13:00,231,79,152,0,0,0
2025-09-22 14:00,246,93,153,0,0,0
2025-09-22 15:00,315,133,182,0,0,0
2025-09-22 16:00,318,152,166,0,0,0
2025-09-22 17:00,277,109,168,0,0,0
2025-09-22 18:00,201,82,119,0,0,0
2025-09-22 19:00,164,62,102,0,0,0
2025-09-22 20:00,80,20,60,0,0,0
2025-09-22 21:00,72,23,49,0,0,0
2025-09-22 22:00,42,5,37,0,0,0
2025-09-22 23:00,15,6,9,0,0,0
2025-09-23 00:00,17,6,11,0,0,0
2025-09-23 01:00,6,2,4,0,0,0
2025-09-23 02:00,6,3,3,0,0,0
2025-09-23 03:00,2,0,2,0,0,0
2025-09-23 04:00,2,2,0,0,0,0
2025-09-23 05:00,27,22,5,0,0,0
2025-09-23 06:00,90,62,28,0,0,0
2025-09-23 07:00,409,298,111,0,0,0
2025-09-23 08:00,401,248,153,0,0,0
2025-09-23 09:00,162,103,59,0,0,0
2025-09-23 10:00,127,79,48,0,0,0
2025-09-23 11:00,177,97,80,0,0,0
2025-09-23 12:00,226,73,153,0,0,0
2025-09-23 13:00,253,94,159,0,0,0
2025-09-23 14:00,256,95,161,0,0,0
2025-09-23 15:00,296,126,170,0,0,0
2025-09-23 16:00,328,134,194,0,0,0
2025-09-23 17:00,309,123,186,0,0,0
2025-09-23 18:00,230,95,135,0,0,0
2025-09-23 19:00,166,62,104,0,0,0
2025-09-23 20:00,106,36,70,0,0,0
2025-09-23 21:00,95,26,69,0,0,0
2025-09-23 22:00,61,8,53,0,0,0
2025-09-23 23:00,28,2,26,0,0,0
2025-09-24 00:00,17,2,15,0,0,0
2025-09-24 01:00,8,2,6,0,0,0
2025-09-24 02:00,2,1,1,0,0,0
2025-09-24 03:00,2,0,2,0,0,0
2025-09-24 04:00,4,3,1,0,0,0
2025-09-24 05:00,15,12,3,0,0,0
2025-09-24 06:00,98,63,35,0,0,0
2025-09-24 07:00,411,306,105,0,0,0
2025-09-24 08:00,373,225,148,0,0,0
2025-09-24 09:00,189,134,55,0,0,0
2025-09-24 10:00,160,103,57,0,0,0
2025-09-24 11:00,152,84,68,0,0,0
2025-09-24 12:00,251,108,143,0,0,0
2025-09-24 13:00,244,92,152,0,0,0
2025-09-24 14:00,287,119,168,0,0,0
2025-09-24 15:00,368,179,189,0,0,0
2025-09-24 16:00,340,131,209,0,0,0
2025-09-24 17:00,289,115,174,0,0,0
2025-09-24 18:00,217,84,133,0,0,0
2025-09-24 19:00,165,81,84,0,0,0
2025-09-24 20:00,131,49,82,0,0,0
2025-09-24 21:00,84,31,53,0,0,0
2025-09-24 22:00,76,7,69,0,0,0
2025-09-24 23:00,25,9,16,0,0,0
2025-09-25 00:00,9,0,9,0,0,0
2025-09-25 01:00,9,1,8,0,0,0
2025-09-25 02:00,4,0,4,0,0,0
2025-09-25 03:00,10,1,9,0,0,0
2025-09-25 04:00,7,5,2,0,0,0
2025-09-25 05:00,24,16,8,0,0,0
2025-09-25 06:00,100,58,42,0,0,0
2025-09-25 07:00,451,340,111,0,0,0
2025-09-25 08:00,364,206,158,0,0,0
2025-09-25 09:00,178,133,45,0,0,0
2025-09-25 10:00,101,62,39,0,0,0
2025-09-25 11:00,143,79,64,0,0,0
2025-09-25 12:00,155,53,102,0,0,0
2025-09-25 13:00,231,67,164,0,0,0
2025-09-25 14:00,219,85,134,0,0,0
2025-09-25 15:00,299,134,165,0,0,0
2025-09-25 16:00,285,130,155,0,0,0
2025-09-25 17:00,306,122,184,0,0,0
2025-09-25 18:00,221,88,133,0,0,0
2025-09-25 19:00,129,49,80,0,0,0
2025-09-25 20:00,113,36,77,0,0,0
2025-09-25 21:00,63,13,50,0,0,0
2025-09-25 22:00,56,6,50,0,0,0
2025-09-25 23:00,26,9,17,0,0,0
