Datetime,100035541 (Neutor),101035541 (Neutor stadteinwärts),102035541 (Neutor stadtauswärts),100035541-status,101035541-status,102035541-status
2024-10-01 00:00,23,5,18,0,0,0
2024-10-01 00:15,29,2,27,0,0,0
2024-10-01 00:30,25,8,17,0,0,0
2024-10-01 00:45,20,2,18,0,0,0
2024-10-01 01:00,17,1,16,0,0,0
2024-10-01 01:15,35,6,29,0,0,0
2024-10-01 01:30,46,5,41,0,0,0
2024-10-01 01:45,26,2,24,0,0,0
2024-10-01 02:00,14,1,13,0,0,0
2024-10-01 02:15,7,0,7,0,0,0
2024-10-01 02:30,0,0,0,0,0,0
2024-10-01 02:45,15,3,12,0,0,0
2024-10-01 03:00,8,2,6,0,0,0
2024-10-01 03:15,6,1,5,0,0,0
2024-10-01 03:30,2,0,2,0,0,0
2024-10-01 03:45,5,1,4,0,0,0
2024-10-01 04:00,7,5,2,0,0,0
2024-10-01 04:15,4,3,1,0,0,0
2024-10-01 04:30,3,0,3,0,0,0
2024-10-01 04:45,11,6,5,0,0,0
2024-10-01 05:00,14,10,4,0,0,0
2024-10-01 05:15,7,5,2,0,0,0
2024-10-01 05:30,17,12,5,0,0,0
2024-10-01 05:45,25,15,10,0,0,0
2024-10-01 06:00,32,27,5,0,0,0
2024-10-01 06:15,43,32,11,0,0,0
2024-10-01 06:30,68,39,29,0,0,0
2024-10-01 06:45,73,46,27,0,0,0
2024-10-01 07:00,89,57,32,0,0,0
2024-10-01 07:15,155,107,48,0,0,0
2024-10-01 07:30,263,202,61,0,0,0
2024-10-01 07:45,260,169,91,0,0,0
2024-10-01 08:00,223,122,101,0,0,0
2024-10-01 08:15,223,164,59,0,0,0
2024-10-01 08:30,245,152,93,0,0,0
2024-10-01 08:45,261,172,89,0,0,0
2024-10-01 09:00,145,80,65,0,0,0
2024-10-01 09:15,105,51,54,0,0,0
2024-10-01 09:30,160,97,63,0,0,0
2024-10-01 09:45,190,103,87,0,0,0
2024-10-01 10:00,96,55,41,0,0,0
2024-10-01 10:15,79,36,43,0,0,0
2024-10-01 10:30,69,30,39,0,0,0
2024-10-01 10:45,76,41,35,0,0,0
2024-10-01 11:00,63,35,28,0,0,0
