Datetime,100035541 (Neutor),101035541 (Neutor stadteinwärts),102035541 (Neutor stadtauswärts),100035541-status,101035541-status,102035541-status
2022-02-01 00:00,3,3,,0,0,
2022-02-01 00:15,8,8,,0,0,
2022-02-01 00:30,2,2,,0,0,
2022-02-01 00:45,2,2,,0,0,
2022-02-01 01:00,4,4,,0,0,
2022-02-01 01:15,1,1,,0,0,
2022-02-01 01:30,4,4,,0,0,
2022-02-01 01:45,1,1,,0,0,
2022-02-01 02:00,2,2,,0,0,
2022-02-01 02:15,2,2,,0,0,
2022-02-01 02:30,1,1,,0,0,
2022-02-01 02:45,0,0,,0,0,
2022-02-01 03:00,1,1,,0,0,
2022-02-01 03:15,1,1,,0,0,
2022-02-01 03:30,0,0,,0,0,
2022-02-01 03:45,0,0,,0,0,
2022-02-01 04:00,1,1,,0,0,
2022-02-01 04:15,3,3,,0,0,
2022-02-01 04:30,3,3,,0,0,
2022-02-01 04:45,3,3,,0,0,
2022-02-01 05:00,0,0,,0,0,
2022-02-01 05:15,10,10,,0,0,
2022-02-01 05:30,9,9,,0,0,
2022-02-01 05:45,13,13,,0,0,
2022-02-01 06:00,13,13,,0,0,
2022-02-01 06:15,27,27,,0,0,
2022-02-01 06:30,26,26,,0,0,
2022-02-01 06:45,37,37,,0,0,
2022-02-01 07:00,46,46,,0,0,
2022-02-01 07:15,102,102,,0,0,
2022-02-01 07:30,164,164,,0,0,
2022-02-01 07:45,177,177,,0,0,
2022-02-01 08:00,94,94,,0,0,
2022-02-01 08:15,133,133,,0,0,
2022-02-01 08:30,102,102,,0,0,
2022-02-01 08:45,116,116,,0,0,
2022-02-01 09:00,84,84,,0,0,
2022-02-01 09:15,74,74,,0,0,
2022-02-01 09:30,69,69,,0,0,
2022-02-01 09:45,76,76,,0,0,
2022-02-01 10:00,64,64,,0,0,
2022-02-01 10:15,47,47,,0,0,
2022-02-01 10:30,41,41,,0,0,
2022-02-01 10:45,46,46,,0,0,
2022-02-01 11:00,45,45,,0,0,
2022-02-01 11:15,51,51,,0,0,
2022-02-01 11:30,39,39,,0,0,
2022-02-01 11:45,63,63,,0,0,
2022-02-01 12:00,51,51,,0,0,
2022-02-01 12:15,61,61,,0,0,
2022-02-01 12:30,51,51,,0,0,
2022-02-01 12:45,68,68,,0,0,
2022-02-01 13:00,59,59,,0,0,
2022-02-01 13:15,53,53,,0,0,
2022-02-01 13:30,60,60,,0,0,
2022-02-01 13:45,68,68,,0,0,
2022-02-01 14:00,53,53,,0,0,
2022-02-01 14:15,63,63,,0,0,
2022-02-01 14:30,42,42,,0,0,
2022-02-01 14:45,54,54,,0,0,
2022-02-01 15:00,44,44,,0,0,
2022-02-01 15:15,54,54,,0,0,
2022-02-01 15:30,67,67,,0,0,
2022-02-01 15:45,75,75,,0,0,
2022-02-01 16:00,67,67,,0,0,
2022-02-01 16:15,105,105,,0,0,
2022-02-01 16:30,86,86,,0,0,
2022-02-01 16:45,87,87,,0,0,
2022-02-01 17:00,94,94,,0,0,
2022-02-01 17:15,77,77,,0,0,
2022-02-01 17:30,65,65,,0,0,
2022-02-01 17:45,84,84,,0,0,
2022-02-01 18:00,91,91,,0,0,
2022-02-01 18:15,75,75,,0,0,
2022-02-01 18:30,71,71,,0,0,
2022-02-01 18:45,80,80,,0,0,
2022-02-01 19:00,62,62,,0,0,
2022-02-01 19:15,57,57,,0,0,
2022-02-01 19:30,46,46,,0,0,
2022-02-01 19:45,58,58,,0,0,
2022-02-01 20:00,58,58,,0,0,
2022-02-01 20:15,45,45,,0,0,
2022-02-01 20:30,35,35,,0,0,
2022-02-01 20:45,26,26,,0,0,
2022-02-01 21:00,28,28,,0,0,
2022-02-01 21:15,28,28,,0,0,
2022-02-01 21:30,24,24,,0,0,
2022-02-01 21:45,17,17,,0,0,
2022-02-01 22:00,24,24,,0,0,
2022-02-01 22:15,32,32,,0,0,
2022-02-01 22:30,23,23,,0,0,
2022-02-01 22:45,25,25,,0,0,
2022-02-01 23:00,20,20,,0,0,
2022-02-01 23:15,15,15,,0,0,
2022-02-01 23:30,14,14,,0,0,
2022-02-01 23:45,11,11,,0,0,
2022-02-02 00:00,6,6,,0,0,
2022-02-02 00:15,13,13,,0,0,
2022-02-02 00:30,2,2,,0,0,
2022-02-02 00:45,2,2,,0,0,
2022-02-02 01:00,9,9,,0,0,
2022-02-02 01:15,3,3,,0,0,
2022-02-02 01:30,1,1,,0,0,
2022-02-02 01:45,5,5,,0,0,
2022-02-02 02:00,2,2,,0,0,
2022-02-02 02:15,2,2,,0,0,
2022-02-02 02:30,2,2,,0,0,
2022-02-02 02:45,2,2,,0,0,
2022-02-02 03:00,1,1,,0,0,
2022-02-02 03:15,2,2,,0,0,
2022-02-02 03:30,0,0,,0,0,
2022-02-02 03:45,1,1,,0,0,
2022-02-02 04:00,1,1,,0,0,
2022-02-02 04:15,8,8,,0,0,
2022-02-02 04:30,3,3,,0,0,
2022-02-02 04:45,7,7,,0,0,
2022-02-02 05:00,0,0,,0,0,
2022-02-02 05:15,8,8,,0,0,
2022-02-02 05:30,10,10,,0,0,
2022-02-02 05:45,10,10,,0,0,
2022-02-02 06:00,19,19,,0,0,
2022-02-02 06:15,33,33,,0,0,
2022-02-02 06:30,23,23,,0,0,
2022-02-02 06:45,46,46,,0,0,
2022-02-02 07:00,50,50,,0,0,
2022-02-02 07:15,132,132,,0,0,
2022-02-02 07:30,190,190,,0,0,
2022-02-02 07:45,150,150,,0,0,
2022-02-02 08:00,120,120,,0,0,
2022-02-02 08:15,125,125,,0,0,
2022-02-02 08:30,109,109,,0,0,
2022-02-02 08:45,112,112,,0,0,
2022-02-02 09:00,92,92,,0,0,
2022-02-02 09:15,79,79,,0,0,
2022-02-02 09:30,80,80,,0,0,
2022-02-02 09:45,97,97,,0,0,
2022-02-02 10:00,80,80,,0,0,
2022-02-02 10:15,81,81,,0,0,
2022-02-02 10:30,65,65,,0,0,
2022-02-02 10:45,67,67,,0,0,
2022-02-02 11:00,48,48,,0,0,
2022-02-02 11:15,60,60,,0,0,
2022-02-02 11:30,62,62,,0,0,
2022-02-02 11:45,68,68,,0,0,
2022-02-02 12:00,63,63,,0,0,
2022-02-02 12:15,78,78,,0,0,
2022-02-02 12:30,75,75,,0,0,
2022-02-02 12:45,81,81,,0,0,
2022-02-02 13:00,97,97,,0,0,
2022-02-02 13:15,69,69,,0,0,
2022-02-02 13:30,69,69,,0,0,
2022-02-02 13:45,88,88,,0,0,
2022-02-02 14:00,84,84,,0,0,
2022-02-02 14:15,78,78,,0,0,
2022-02-02 14:30,85,85,,0,0,
2022-02-02 14:45,72,72,,0,0,
2022-02-02 15:00,58,58,,0,0,
2022-02-02 15:15,97,97,,0,0,
2022-02-02 15:30,83,83,,0,0,
2022-02-02 15:45,100,100,,0,0,
2022-02-02 16:00,86,86,,0,0,
2022-02-02 16:15,81,81,,0,0,
2022-02-02 16:30,83,83,,0,0,
2022-02-02 16:45,87,87,,0,0,
2022-02-02 17:00,97,97,,0,0,
2022-02-02 17:15,76,76,,0,0,
2022-02-02 17:30,70,70,,0,0,
2022-02-02 17:45,89,89,,0,0,
2022-02-02 18:00,72,72,,0,0,
2022-02-02 18:15,100,100,,0,0,
2022-02-02 18:30,83,83,,0,0,
2022-02-02 18:45,105,105,,0,0,
2022-02-02 19:00,90,90,,0,0,
2022-02-02 19:15,96,96,,0,0,
2022-02-02 19:30,79,79,,0,0,
2022-02-02 19:45,83,83,,0,0,
2022-02-02 20:00,59,59,,0,0,
2022-02-02 20:15,46,46,,0,0,
2022-02-02 20:30,32,32,,0,0,
2022-02-02 20:45,55,55,,0,0,
2022-02-02 21:00,30,30,,0,0,
2022-02-02 21:15,26,26,,0,0,
2022-02-02 21:30,20,20,,0,0,
2022-02-02 21:45,22,22,,0,0,
2022-02-02 22:00,20,20,,0,0,
2022-02-02 22:15,28,28,,0,0,
2022-02-02 22:30,20,20,,0,0,
2022-02-02 22:45,33,33,,0,0,
2022-02-02 23:00,30,30,,0,0,
2022-02-02 23:15,21,21,,0,0,
2022-02-02 23:30,18,18,,0,0,
2022-02-02 23:45,9,9,,0,0,
2022-02-04 05:00,0,0,,0,0,
2022-02-04 05:15,2,2,,0,0,
2022-02-04 05:30,11,11,,0,0,
2022-02-04 05:45,9,9,,0,0,
2022-02-04 06:00,11,11,,0,0,
2022-02-04 06:15,20,20,,0,0,
2022-02-04 06:30,23,23,,0,0,
2022-02-04 06:45,28,28,,0,0,
2022-02-04 07:00,39,39,,0,0,
2022-02-04 07:15,85,85,,0,0,
2022-02-04 07:30,142,142,,0,0,
2022-02-04 07:45,143,143,,0,0,
2022-02-04 08:00,87,87,,0,0,
2022-02-04 08:15,83,83,,0,0,
2022-02-04 08:30,99,99,,0,0,
2022-02-04 08:45,86,86,,0,0,
2022-02-04 09:00,80,80,,0,0,
2022-02-04 09:15,59,59,,0,0,
2022-02-04 09:30,63,63,,0,0,
2022-02-04 09:45,79,79,,0,0,
2022-02-04 10:00,67,67,,0,0,
2022-02-04 10:15,66,66,,0,0,
2022-02-04 10:30,57,57,,0,0,
2022-02-04 10:45,49,49,,0,0,
2022-02-04 11:00,39,39,,0,0,
2022-02-04 11:15,39,39,,0,0,
2022-02-04 11:30,40,40,,0,0,
2022-02-04 11:45,65,65,,0,0,
2022-02-04 12:00,59,59,,0,0,
2022-02-04 12:15,67,67,,0,0,
2022-02-04 12:30,69,69,,0,0,
2022-02-04 12:45,73,73,,0,0,
2022-02-04 13:00,64,64,,0,0,
2022-02-04 13:15,58,58,,0,0,
2022-02-04 13:30,46,46,,0,0,
