Datetime,100035541 (Neutor),101035541 (Neutor stadteinwärts),102035541 (Neutor stadtauswärts),100035541-status,101035541-status,102035541-status
2025-09-01 00:00,7,5,2,0,0,0
2025-09-01 00:15,10,6,4,0,0,0
2025-09-01 00:30,11,3,8,0,0,0
2025-09-01 00:45,5,2,3,0,0,0
2025-09-01 01:00,4,2,2,0,0,0
2025-09-01 01:15,3,2,1,0,0,0
2025-09-01 01:30,8,2,6,0,0,0
2025-09-01 01:45,4,2,2,0,0,0
2025-09-01 02:00,3,0,3,0,0,0
2025-09-01 02:15,1,0,1,0,0,0
2025-09-01 02:30,2,0,2,0,0,0
2025-09-01 02:45,1,0,1,0,0,0
2025-09-01 03:00,3,1,2,0,0,0
2025-09-01 03:15,1,1,0,0,0,0
2025-09-01 03:30,2,1,1,0,0,0
2025-09-01 03:45,2,2,0,0,0,0
2025-09-01 04:00,2,1,1,0,0,0
2025-09-01 04:15,1,0,1,0,0,0
2025-09-01 04:30,2,0,2,0,0,0
2025-09-01 04:45,8,5,3,0,0,0
2025-09-01 05:00,2,2,0,0,0,0
2025-09-01 05:15,9,7,2,0,0,0
2025-09-01 05:30,12,10,2,0,0,0
2025-09-01 05:45,11,7,4,0,0,0
2025-09-01 06:00,21,15,6,0,0,0
2025-09-01 06:15,35,22,13,0,0,0
2025-09-01 06:30,50,29,21,0,0,0
2025-09-01 06:45,45,29,16,0,0,0
2025-09-01 07:00,74,42,32,0,0,0
2025-09-01 07:15,119,90,29,0,0,0
2025-09-01 07:30,225,166,59,0,0,0
2025-09-01 07:45,199,121,78,0,0,0
2025-09-01 08:00,143,76,67,0,0,0
2025-09-01 08:15,123,77,46,0,0,0
2025-09-01 08:30,147,89,58,0,0,0
2025-09-01 08:45,149,85,64,0,0,0
2025-09-01 09:00,108,65,43,0,0,0
2025-09-01 09:15,112,75,37,0,0,0
2025-09-01 09:30,114,59,55,0,0,0
2025-09-01 09:45,94,62,32,0,0,0
2025-09-01 10:00,88,40,48,0,0,0
2025-09-01 10:15,88,46,42,0,0,0
2025-09-01 10:30,98,57,41,0,0,0
2025-09-01 10:45,134,82,52,0,0,0
2025-09-01 11:00,96,52,44,0,0,0
