Datetime,100035541 (Neutor),101035541 (Neutor stadteinwärts),102035541 (Neutor stadtauswärts),100035541-status,101035541-status,102035541-status
2023-10-01 00:00,78,38,40,0,0,0
2023-10-01 00:15,53,7,46,0,0,0
2023-10-01 00:30,31,5,26,0,0,0
2023-10-01 00:45,69,24,45,0,0,0
2023-10-01 01:00,38,4,34,0,0,0
2023-10-01 01:15,52,15,37,0,0,0
2023-10-01 01:30,30,3,27,0,0,0
2023-10-01 01:45,41,12,29,0,0,0
2023-10-01 02:00,29,6,23,0,0,0
2023-10-01 02:15,20,4,16,0,0,0
2023-10-01 02:30,19,4,15,0,0,0
2023-10-01 02:45,26,3,23,0,0,0
2023-10-01 03:00,33,9,24,0,0,0
2023-10-01 03:15,32,3,29,0,0,0
2023-10-01 03:30,26,6,20,0,0,0
2023-10-01 03:45,28,2,26,0,0,0
2023-10-01 04:00,22,8,14,0,0,0
2023-10-01 04:15,16,2,14,0,0,0
2023-10-01 04:30,8,1,7,0,0,0
2023-10-01 04:45,12,4,8,0,0,0
2023-10-01 05:00,9,4,5,0,0,0
2023-10-01 05:15,9,4,5,0,0,0
2023-10-01 05:30,12,2,10,0,0,0
2023-10-01 05:45,9,3,6,0,0,0
2023-10-01 06:00,9,1,8,0,0,0
2023-10-01 06:15,6,3,3,0,0,0
2023-10-01 06:30,12,2,10,0,0,0
2023-10-01 06:45,9,4,5,0,0,0
2023-10-01 07:00,8,6,2,0,0,0
2023-10-01 07:15,12,9,3,0,0,0
2023-10-01 07:30,13,7,6,0,0,0
2023-10-01 07:45,14,12,2,0,0,0
2023-10-01 08:00,13,4,9,0,0,0
2023-10-01 08:15,12,9,3,0,0,0
2023-10-01 08:30,25,22,3,0,0,0
2023-10-01 08:45,26,18,8,0,0,0
2023-10-01 09:00,50,29,21,0,0,0
2023-10-01 09:15,36,22,14,0,0,0
2023-10-01 09:30,47,25,22,0,0,0
2023-10-01 09:45,61,42,19,0,0,0
2023-10-01 10:00,46,29,17,0,0,0
2023-10-01 10:15,49,30,19,0,0,0
2023-10-01 10:30,66,42,24,0,0,0
2023-10-01 10:45,82,48,34,0,0,0
2023-10-01 11:00,64,30,34,0,0,0
2023-10-01 11:15,70,46,24,0,0,0
2023-10-01 11:30,85,58,27,0,0,0
2023-10-01 11:45,98,58,40,0,0,0
2023-10-01 12:00,88,42,46,0,0,0
2023-10-01 12:15,97,44,53,0,0,0
2023-10-01 12:30,98,55,43,0,0,0
2023-10-01 12:45,96,51,45,0,0,0
2023-10-01 13:00,124,64,60,0,0,0
2023-10-01 13:15,115,66,49,0,0,0
2023-10-01 13:30,91,39,52,0,0,0
2023-10-01 13:45,128,68,60,0,0,0
2023-10-01 14:00,107,41,66,0,0,0
2023-10-01 14:15,105,46,59,0,0,0
2023-10-01 14:30,135,70,65,0,0,0
2023-10-01 14:45,140,75,65,0,0,0
2023-10-01 15:00,127,73,54,0,0,0
2023-10-01 15:15,118,59,59,0,0,0
2023-10-01 15:30,143,74,69,0,0,0
2023-10-01 15:45,141,80,61,0,0,0
2023-10-01 16:00,132,70,62,0,0,0
2023-10-01 16:15,132,66,66,0,0,0
2023-10-01 16:30,129,60,69,0,0,0
2023-10-01 16:45,153,87,66,0,0,0
2023-10-01 17:00,116,50,66,0,0,0
2023-10-01 17:15,118,60,58,0,0,0
2023-10-01 17:30,152,83,69,0,0,0
2023-10-01 17:45,161,76,85,0,0,0
2023-10-01 18:00,129,62,67,0,0,0
2023-10-01 18:15,131,65,66,0,0,0
2023-10-01 18:30,137,64,73,0,0,0
2023-10-01 18:45,160,63,97,0,0,0
2023-10-01 19:00,125,50,75,0,0,0
2023-10-01 19:15,123,63,60,0,0,0
2023-10-01 19:30,113,54,59,0,0,0
2023-10-01 19:45,112,54,58,0,0,0
2023-10-01 20:00,116,44,72,0,0,0
2023-10-01 20:15,108,38,70,0,0,0
2023-10-01 20:30,86,38,48,0,0,0
2023-10-01 20:45,88,29,59,0,0,0
2023-10-01 21:00,70,40,30,0,0,0
2023-10-01 21:15,62,25,37,0,0,0
2023-10-01 21:30,64,23,41,0,0,0
2023-10-01 21:45,66,23,43,0,0,0
2023-10-01 22:00,49,13,36,0,0,0
2023-10-01 22:15,60,19,41,0,0,0
2023-10-01 22:30,42,17,25,0,0,0
2023-10-01 22:45,36,9,27,0,0,0
2023-10-01 23:00,30,8,22,0,0,0
2023-10-01 23:15,46,6,40,0,0,0
2023-10-01 23:30,27,6,21,0,0,0
2023-10-01 23:45,21,1,20,0,0,0
2023-10-02 00:00,24,9,15,0,0,0
2023-10-02 00:15,32,9,23,0,0,0
2023-10-02 00:30,15,2,13,0,0,0
2023-10-02 00:45,11,4,7,0,0,0
2023-10-02 01:00,16,6,10,0,0,0
2023-10-02 01:15,12,7,5,0,0,0
2023-10-02 01:30,6,1,5,0,0,0
2023-10-02 01:45,19,4,15,0,0,0
2023-10-02 02:00,11,2,9,0,0,0
2023-10-02 02:15,3,1,2,0,0,0
2023-10-02 02:30,0,0,0,0,0,0
2023-10-02 02:45,5,0,5,0,0,0
2023-10-02 03:00,0,0,0,0,0,0
2023-10-02 03:15,1,1,0,0,0,0
2023-10-02 03:30,0,0,0,0,0,0
2023-10-02 03:45,5,1,4,0,0,0
2023-10-02 04:00,0,0,0,0,0,0
2023-10-02 04:15,2,1,1,0,0,0
2023-10-02 04:30,5,3,2,0,0,0
2023-10-02 04:45,12,8,4,0,0,0
2023-10-02 05:00,13,11,2,0,0,0
2023-10-02 05:15,11,6,5,0,0,0
2023-10-02 05:30,13,9,4,0,0,0
2023-10-02 05:45,27,21,6,0,0,0
2023-10-02 06:00,25,18,7,0,0,0
2023-10-02 06:15,42,27,15,0,0,0
2023-10-02 06:30,42,27,15,0,0,0
2023-10-02 06:45,54,37,17,0,0,0
2023-10-02 07:00,54,32,22,0,0,0
2023-10-02 07:15,68,43,25,0,0,0
2023-10-02 07:30,112,74,38,0,0,0
2023-10-02 07:45,180,110,70,0,0,0
2023-10-02 08:00,183,115,68,0,0,0
2023-10-02 08:15,225,162,63,0,0,0
2023-10-02 08:30,212,153,59,0,0,0
2023-10-02 08:45,215,139,76,0,0,0
2023-10-02 09:00,149,96,53,0,0,0
2023-10-02 09:15,148,82,66,0,0,0
2023-10-02 09:30,214,108,106,0,0,0
2023-10-02 09:45,263,137,126,0,0,0
2023-10-02 10:00,116,78,38,0,0,0
2023-10-02 10:15,131,80,51,0,0,0
2023-10-02 10:30,143,89,54,0,0,0
2023-10-02 10:45,135,81,54,0,0,0
2023-10-02 11:00,147,91,56,0,0,0
2023-10-02 11:15,132,84,48,0,0,0
2023-10-02 11:30,163,92,71,0,0,0
2023-10-02 11:45,213,137,76,0,0,0
2023-10-02 12:00,166,81,85,0,0,0
2023-10-02 12:15,166,84,82,0,0,0
2023-10-02 12:30,191,76,115,0,0,0
2023-10-02 12:45,185,93,92,0,0,0
2023-10-02 13:00,211,107,104,0,0,0
2023-10-02 13:15,186,92,94,0,0,0
2023-10-02 13:30,194,104,90,0,0,0
2023-10-02 13:45,240,131,109,0,0,0
2023-10-02 14:00,203,118,85,0,0,0
2023-10-02 14:15,236,140,96,0,0,0
2023-10-02 14:30,170,94,76,0,0,0
2023-10-02 14:45,249,133,116,0,0,0
2023-10-02 15:00,222,99,123,0,0,0
2023-10-02 15:15,240,120,120,0,0,0
2023-10-02 15:30,251,136,115,0,0,0
2023-10-02 15:45,308,152,156,0,0,0
2023-10-02 16:00,300,173,127,0,0,0
2023-10-02 16:15,291,147,144,0,0,0
2023-10-02 16:30,267,126,141,0,0,0
2023-10-02 16:45,300,129,171,0,0,0
2023-10-02 17:00,328,126,202,0,0,0
2023-10-02 17:15,292,132,160,0,0,0
2023-10-02 17:30,301,135,166,0,0,0
2023-10-02 17:45,313,157,156,0,0,0
2023-10-02 18:00,261,111,150,0,0,0
2023-10-02 18:15,250,114,136,0,0,0
2023-10-02 18:30,259,135,124,0,0,0
2023-10-02 18:45,269,127,142,0,0,0
2023-10-02 19:00,250,118,132,0,0,0
2023-10-02 19:15,259,140,119,0,0,0
2023-10-02 19:30,218,92,126,0,0,0
2023-10-02 19:45,233,127,106,0,0,0
2023-10-02 20:00,191,101,90,0,0,0
2023-10-02 20:15,188,106,82,0,0,0
2023-10-02 20:30,150,79,71,0,0,0
2023-10-02 20:45,127,60,67,0,0,0
2023-10-02 21:00,159,89,70,0,0,0
2023-10-02 21:15,139,80,59,0,0,0
2023-10-02 21:30,105,56,49,0,0,0
2023-10-02 21:45,119,55,64,0,0,0
2023-10-02 22:00,91,43,48,0,0,0
2023-10-02 22:15,100,38,62,0,0,0
2023-10-02 22:30,76,36,40,0,0,0
2023-10-02 22:45,98,48,50,0,0,0
2023-10-02 23:00,93,33,60,0,0,0
2023-10-02 23:15,71,25,46,0,0,0
2023-10-02 23:30,84,25,59,0,0,0
2023-10-02 23:45,82,27,55,0,0,0
2023-10-03 00:00,57,20,37,0,0,0
