Datetime,100035541 (Neutor),101035541 (Neutor stadteinwärts),102035541 (Neutor stadtauswärts),100035541-status,101035541-status,102035541-status
2025-05-01 00:00,101,45,56,0,0,0
2025-05-01 00:15,111,51,60,0,0,0
2025-05-01 00:30,79,13,66,0,0,0
2025-05-01 00:45,88,17,71,0,0,0
2025-05-01 01:00,96,24,72,0,0,0
2025-05-01 01:15,72,19,53,0,0,0
2025-05-01 01:30,76,15,61,0,0,0
2025-05-01 01:45,73,16,57,0,0,0
2025-05-01 02:00,82,23,59,0,0,0
2025-05-01 02:15,62,9,53,0,0,0
2025-05-01 02:30,36,12,24,0,0,0
2025-05-01 02:45,56,2,54,0,0,0
2025-05-01 03:00,70,10,60,0,0,0
2025-05-01 03:15,44,12,32,0,0,0
2025-05-01 03:30,40,4,36,0,0,0
2025-05-01 03:45,27,5,22,0,0,0
2025-05-01 04:00,26,2,24,0,0,0
2025-05-01 04:15,22,6,16,0,0,0
2025-05-01 04:30,14,2,12,0,0,0
2025-05-01 04:45,16,3,13,0,0,0
2025-05-01 05:00,16,2,14,0,0,0
2025-05-01 05:15,12,0,12,0,0,0
2025-05-01 05:30,18,4,14,0,0,0
2025-05-01 05:45,10,5,5,0,0,0
2025-05-01 06:00,12,1,11,0,0,0
2025-05-01 06:15,12,8,4,0,0,0
2025-05-01 06:30,10,4,6,0,0,0
2025-05-01 06:45,13,4,9,0,0,0
2025-05-01 07:00,8,7,1,0,0,0
2025-05-01 07:15,9,5,4,0,0,0
2025-05-01 07:30,22,10,12,0,0,0
2025-05-01 07:45,26,16,10,0,0,0
2025-05-01 08:00,18,15,3,0,0,0
2025-05-01 08:15,24,17,7,0,0,0
2025-05-01 08:30,21,14,7,0,0,0
2025-05-01 08:45,47,37,10,0,0,0
2025-05-01 09:00,37,16,21,0,0,0
2025-05-01 09:15,45,24,21,0,0,0
2025-05-01 09:30,61,33,28,0,0,0
2025-05-01 09:45,111,73,38,0,0,0
2025-05-01 10:00,116,58,58,0,0,0
2025-05-01 10:15,115,68,47,0,0,0
2025-05-01 10:30,140,65,75,0,0,0
2025-05-01 10:45,188,103,85,0,0,0
2025-05-01 11:00,165,88,77,0,0,0
2025-05-01 11:15,154,84,70,0,0,0
