Datetime,100034982 (Hüfferstraße),101034982 (Hüfferstraße stadteinwärts),102034982 (Hüfferstraße stadtauswärts),100034982-status,101034982-status,102034982-status
2021-11-01 00:00,15,2,13,0,0,0
2021-11-01 00:15,12,2,10,0,0,0
2021-11-01 00:30,7,2,5,0,0,0
2021-11-01 00:45,12,4,8,0,0,0
2021-11-01 01:00,21,12,9,0,0,0
2021-11-01 01:15,13,3,10,0,0,0
2021-11-01 01:30,18,13,5,0,0,0
2021-11-01 01:45,13,7,6,0,0,0
2021-11-01 02:00,1,0,1,0,0,0
2021-11-01 02:15,15,4,11,0,0,0
2021-11-01 02:30,11,5,6,0,0,0
2021-11-01 02:45,11,1,10,0,0,0
2021-11-01 03:00,8,4,4,0,0,0
2021-11-01 03:15,13,2,11,0,0,0
2021-11-01 03:30,16,6,10,0,0,0
2021-11-01 03:45,8,5,3,0,0,0
2021-11-01 04:00,2,0,2,0,0,0
2021-11-01 04:15,2,0,2,0,0,0
2021-11-01 04:30,2,0,2,0,0,0
2021-11-01 04:45,2,0,2,0,0,0
2021-11-01 05:00,2,0,2,0,0,0
2021-11-01 05:15,2,0,2,0,0,0
2021-11-01 05:30,8,3,5,0,0,0
2021-11-01 05:45,4,2,2,0,0,0
2021-11-01 06:00,6,0,6,0,0,0
2021-11-01 06:15,2,0,2,0,0,0
2021-11-01 06:30,8,4,4,0,0,0
2021-11-01 06:45,3,3,0,0,0,0
2021-11-01 07:00,4,2,2,0,0,0
2021-11-01 07:15,6,5,1,0,0,0
2021-11-01 07:30,5,3,2,0,0,0
2021-11-01 07:45,11,8,3,0,0,0
2021-11-01 08:00,7,4,3,0,0,0
2021-11-01 08:15,6,4,2,0,0,0
2021-11-01 08:30,13,5,8,0,0,0
2021-11-01 08:45,9,6,3,0,0,0
2021-11-01 09:00,17,9,8,0,0,0
2021-11-01 09:15,9,3,6,0,0,0
2021-11-01 09:30,33,21,12,0,0,0
2021-11-01 09:45,27,17,10,0,0,0
2021-11-01 10:00,21,11,10,0,0,0
2021-11-01 10:15,17,9,8,0,0,0
2021-11-01 10:30,22,7,15,0,0,0
2021-11-01 10:45,19,12,7,0,0,0
2021-11-01 11:00,21,11,10,0,0,0
2021-11-01 11:15,26,10,16,0,0,0
2021-11-01 11:30,31,15,16,0,0,0
2021-11-01 11:45,38,16,22,0,0,0
2021-11-01 12:00,31,19,12,0,0,0
2021-11-01 12:15,40,17,23,0,0,0
2021-11-01 12:30,42,16,26,0,0,0
2021-11-01 12:45,41,27,14,0,0,0
2021-11-01 13:00,40,17,23,0,0,0
2021-11-01 13:15,43,18,25,0,0,0
2021-11-01 13:30,44,19,25,0,0,0
2021-11-01 13:45,69,33,36,0,0,0
2021-11-01 14:00,53,32,21,0,0,0
2021-11-01 14:15,49,32,17,0,0,0
2021-11-01 14:30,45,12,33,0,0,0
2021-11-01 14:45,76,34,42,0,0,0
2021-11-01 15:00,45,23,22,0,0,0
2021-11-01 15:15,51,19,32,0,0,0
2021-11-01 15:30,45,16,29,0,0,0
2021-11-01 15:45,53,27,26,0,0,0
2021-11-01 16:00,52,15,37,0,0,0
2021-11-01 16:15,55,26,29,0,0,0
2021-11-01 16:30,43,19,24,0,0,0
2021-11-01 16:45,68,38,30,0,0,0
2021-11-01 17:00,63,30,33,0,0,0
2021-11-01 17:15,53,25,28,0,0,0
2021-11-01 17:30,43,18,25,0,0,0
2021-11-01 17:45,41,24,17,0,0,0
2021-11-01 18:00,39,15,24,0,0,0
2021-11-01 18:15,36,25,11,0,0,0
2021-11-01 18:30,19,7,12,0,0,0
2021-11-01 18:45,31,17,14,0,0,0
2021-11-01 19:00,26,10,16,0,0,0
2021-11-01 19:15,41,16,25,0,0,0
2021-11-01 19:30,28,18,10,0,0,0
2021-11-01 19:45,29,10,19,0,0,0
2021-11-01 20:00,37,9,28,0,0,0
2021-11-01 20:15,16,2,14,0,0,0
2021-11-01 20:30,21,12,9,0,0,0
2021-11-01 20:45,15,5,10,0,0,0
2021-11-01 21:00,15,3,12,0,0,0
2021-11-01 21:15,24,12,12,0,0,0
2021-11-01 21:30,18,7,11,0,0,0
2021-11-01 21:45,14,9,5,0,0,0
2021-11-01 22:00,8,3,5,0,0,0
2021-11-01 22:15,17,7,10,0,0,0
2021-11-01 22:30,16,4,12,0,0,0
2021-11-01 22:45,6,3,3,0,0,0
2021-11-01 23:00,6,1,5,0,0,0
2021-11-01 23:15,5,4,1,0,0,0
2021-11-01 23:30,0,0,0,0,0,0
2021-11-01 23:45,2,1,1,0,0,0
2021-11-02 00:00,2,1,1,0,0,0
2021-11-02 00:15,1,1,0,0,0,0
2021-11-02 00:30,4,1,3,0,0,0
2021-11-02 00:45,1,0,1,0,0,0
2021-11-02 01:00,0,0,0,0,0,0
2021-11-02 01:15,0,0,0,0,0,0
2021-11-02 01:30,0,0,0,0,0,0
2021-11-02 01:45,0,0,0,0,0,0
2021-11-02 02:00,0,0,0,0,0,0
2021-11-02 02:15,0,0,0,0,0,0
2021-11-02 02:30,0,0,0,0,0,0
2021-11-02 02:45,0,0,0,0,0,0
2021-11-02 03:00,0,0,0,0,0,0
2021-11-02 03:15,0,0,0,0,0,0
2021-11-02 03:30,0,0,0,0,0,0
2021-11-02 03:45,0,0,0,0,0,0
2021-11-02 04:00,0,0,0,0,0,0
2021-11-02 04:15,1,0,1,0,0,0
2021-11-02 04:30,1,1,0,0,0,0
2021-11-02 04:45,1,0,1,0,0,0
2021-11-02 05:00,0,0,0,0,0,0
2021-11-02 05:15,4,2,2,0,0,0
2021-11-02 05:30,6,1,5,0,0,0
2021-11-02 05:45,15,11,4,0,0,0
2021-11-02 06:00,10,3,7,0,0,0
2021-11-02 06:15,19,9,10,0,0,0
2021-11-02 06:30,25,15,10,0,0,0
2021-11-02 06:45,49,24,25,0,0,0
2021-11-02 07:00,66,20,46,0,0,0
2021-11-02 07:15,79,32,47,0,0,0
2021-11-02 07:30,164,87,77,0,0,0
2021-11-02 07:45,325,137,188,0,0,0
2021-11-02 08:00,346,212,134,0,0,0
2021-11-02 08:15,145,69,76,0,0,0
2021-11-02 08:30,139,44,95,0,0,0
2021-11-02 08:45,149,60,89,0,0,0
2021-11-02 09:00,95,40,55,0,0,0
2021-11-02 09:15,100,50,50,0,0,0
2021-11-02 09:30,86,43,43,0,0,0
2021-11-02 09:45,230,146,84,0,0,0
2021-11-02 10:00,199,92,107,0,0,0
2021-11-02 10:15,94,43,51,0,0,0
2021-11-02 10:30,66,30,36,0,0,0
2021-11-02 10:45,68,46,22,0,0,0
2021-11-02 11:00,78,39,39,0,0,0
2021-11-02 11:15,84,41,43,0,0,0
2021-11-02 11:30,94,42,52,0,0,0
2021-11-02 11:45,233,103,130,0,0,0
2021-11-02 12:00,184,96,88,0,0,0
2021-11-02 12:15,117,40,77,0,0,0
2021-11-02 12:30,80,36,44,0,0,0
2021-11-02 12:45,105,45,60,0,0,0
2021-11-02 13:00,154,67,87,0,0,0
2021-11-02 13:15,124,57,67,0,0,0
2021-11-02 13:30,158,51,107,0,0,0
2021-11-02 13:45,269,109,160,0,0,0
2021-11-02 14:00,184,101,83,0,0,0
2021-11-02 14:15,114,50,64,0,0,0
2021-11-02 14:30,128,48,80,0,0,0
2021-11-02 14:45,118,57,61,0,0,0
2021-11-02 15:00,115,57,58,0,0,0
2021-11-02 15:15,144,81,63,0,0,0
2021-11-02 15:30,158,82,76,0,0,0
2021-11-02 15:45,266,135,131,0,0,0
2021-11-02 16:00,268,121,147,0,0,0
2021-11-02 16:15,178,103,75,0,0,0
2021-11-02 16:30,140,69,71,0,0,0
2021-11-02 16:45,144,71,73,0,0,0
2021-11-02 17:00,149,83,66,0,0,0
2021-11-02 17:15,161,93,68,0,0,0
2021-11-02 17:30,150,74,76,0,0,0
2021-11-02 17:45,244,135,109,0,0,0
2021-11-02 18:00,159,81,78,0,0,0
2021-11-02 18:15,122,40,82,0,0,0
2021-11-02 18:30,72,26,46,0,0,0
2021-11-02 18:45,98,43,55,0,0,0
2021-11-02 19:00,79,35,44,0,0,0
2021-11-02 19:15,77,35,42,0,0,0
2021-11-02 19:30,67,32,35,0,0,0
2021-11-02 19:45,89,41,48,0,0,0
2021-11-02 20:00,67,29,38,0,0,0
2021-11-02 20:15,42,22,20,0,0,0
2021-11-02 20:30,38,15,23,0,0,0
2021-11-02 20:45,35,15,20,0,0,0
2021-11-02 21:00,20,8,12,0,0,0
2021-11-02 21:15,36,15,21,0,0,0
2021-11-02 21:30,17,6,11,0,0,0
2021-11-02 21:45,29,9,20,0,0,0
2021-11-02 22:00,19,8,11,0,0,0
2021-11-02 22:15,28,13,15,0,0,0
2021-11-02 22:30,22,6,16,0,0,0
2021-11-02 22:45,16,5,11,0,0,0
2021-11-02 23:00,20,5,15,0,0,0
2021-11-02 23:15,14,7,7,0,0,0
2021-11-02 23:30,9,1,8,0,0,0
2021-11-02 23:45,2,1,1,0,0,0
2021-11-03 00:00,7,0,7,0,0,0
2021-11-03 00:15,1,0,1,0,0,0
2021-11-03 00:30,2,0,2,0,0,0
2021-11-03 00:45,1,0,1,0,0,0
2021-11-03 01:00,4,0,4,0,0,0
2021-11-03 01:15,3,1,2,0,0,0
2021-11-03 01:30,2,0,2,0,0,0
2021-11-03 01:45,3,1,2,0,0,0
2021-11-03 02:00,0,0,0,0,0,0
2021-11-03 02:15,0,0,0,0,0,0
2021-11-03 02:30,1,0,1,0,0,0
2021-11-03 02:45,2,2,0,0,0,0
2021-11-03 03:00,0,0,0,0,0,0
2021-11-03 03:15,1,0,1,0,0,0
2021-11-03 03:30,0,0,0,0,0,0
2021-11-03 03:45,0,0,0,0,0,0
2021-11-03 04:00,1,0,1,0,0,0
2021-11-03 04:15,0,0,0,0,0,0
2021-11-03 04:30,0,0,0,0,0,0
2021-11-03 04:45,1,1,0,0,0,0
2021-11-03 05:00,1,0,1,0,0,0
2021-11-03 05:15,0,0,0,0,0,0
2021-11-03 05:30,11,3,8,0,0,0
2021-11-03 05:45,9,5,4,0,0,0
2021-11-03 06:00,10,2,8,0,0,0
2021-11-03 06:15,24,12,12,0,0,0
2021-11-03 06:30,36,13,23,0,0,0
2021-11-03 06:45,49,28,21,0,0,0
2021-11-03 07:00,61,21,40,0,0,0
2021-11-03 07:15,83,36,47,0,0,0
2021-11-03 07:30,180,83,97,0,0,0
2021-11-03 07:45,348,156,192,0,0,0
2021-11-03 08:00,370,187,183,0,0,0
2021-11-03 08:15,199,94,105,0,0,0
2021-11-03 08:30,123,66,57,0,0,0
2021-11-03 08:45,160,67,93,0,0,0
2021-11-03 09:00,106,50,56,0,0,0
2021-11-03 09:15,92,47,45,0,0,0
2021-11-03 09:30,110,46,64,0,0,0
2021-11-03 09:45,240,115,125,0,0,0
2021-11-03 10:00,240,101,139,0,0,0
2021-11-03 10:15,100,53,47,0,0,0
2021-11-03 10:30,67,37,30,0,0,0
2021-11-03 10:45,83,35,48,0,0,0
2021-11-03 11:00,64,41,23,0,0,0
2021-11-03 11:15,95,48,47,0,0,0
2021-11-03 11:30,122,64,58,0,0,0
2021-11-03 11:45,256,123,133,0,0,0
2021-11-03 12:00,210,103,107,0,0,0
2021-11-03 12:15,137,58,79,0,0,0
2021-11-03 12:30,120,63,57,0,0,0
2021-11-03 12:45,128,64,64,0,0,0
2021-11-03 13:00,155,82,73,0,0,0
2021-11-03 13:15,117,58,59,0,0,0
2021-11-03 13:30,176,56,120,0,0,0
2021-11-03 13:45,226,100,126,0,0,0
2021-11-03 14:00,202,82,120,0,0,0
2021-11-03 14:15,125,61,64,0,0,0
2021-11-03 14:30,124,44,80,0,0,0
2021-11-03 14:45,114,61,53,0,0,0
2021-11-03 15:00,127,61,66,0,0,0
2021-11-03 15:15,109,47,62,0,0,0
2021-11-03 15:30,150,86,64,0,0,0
2021-11-03 15:45,206,110,96,0,0,0
2021-11-03 16:00,230,102,128,0,0,0
2021-11-03 16:15,115,61,54,0,0,0
2021-11-03 16:30,118,64,54,0,0,0
2021-11-03 16:45,136,67,69,0,0,0
2021-11-03 17:00,113,57,56,0,0,0
2021-11-03 17:15,151,93,58,0,0,0
2021-11-03 17:30,129,69,60,0,0,0
2021-11-03 17:45,216,130,86,0,0,0
2021-11-03 18:00,166,80,86,0,0,0
2021-11-03 18:15,105,53,52,0,0,0
2021-11-03 18:30,62,28,34,0,0,0
2021-11-03 18:45,70,36,34,0,0,0
2021-11-03 19:00,66,27,39,0,0,0
2021-11-03 19:15,60,33,27,0,0,0
