Datetime,100034982 (Hüfferstraße),101034982 (Hüfferstraße stadteinwärts),102034982 (Hüfferstraße stadtauswärts),100034982-status,101034982-status,102034982-status
2023-10-01 00:00,26,5,21,0,0,0
2023-10-01 00:15,17,5,12,0,0,0
2023-10-01 00:30,19,8,11,0,0,0
2023-10-01 00:45,9,0,9,0,0,0
2023-10-01 01:00,14,5,9,0,0,0
2023-10-01 01:15,11,1,10,0,0,0
2023-10-01 01:30,9,1,8,0,0,0
2023-10-01 01:45,10,1,9,0,0,0
2023-10-01 02:00,9,2,7,0,0,0
2023-10-01 02:15,8,0,8,0,0,0
2023-10-01 02:30,10,0,10,0,0,0
2023-10-01 02:45,9,0,9,0,0,0
2023-10-01 03:00,8,2,6,0,0,0
2023-10-01 03:15,8,1,7,0,0,0
2023-10-01 03:30,5,1,4,0,0,0
2023-10-01 03:45,13,0,13,0,0,0
2023-10-01 04:00,6,0,6,0,0,0
2023-10-01 04:15,3,0,3,0,0,0
2023-10-01 04:30,3,1,2,0,0,0
2023-10-01 04:45,3,1,2,0,0,0
2023-10-01 05:00,0,0,0,0,0,0
2023-10-01 05:15,0,0,0,0,0,0
2023-10-01 05:30,4,0,4,0,0,0
2023-10-01 05:45,5,2,3,0,0,0
2023-10-01 06:00,6,5,1,0,0,0
2023-10-01 06:15,7,5,2,0,0,0
2023-10-01 06:30,13,11,2,0,0,0
2023-10-01 06:45,3,2,1,0,0,0
2023-10-01 07:00,2,1,1,0,0,0
2023-10-01 07:15,2,1,1,0,0,0
2023-10-01 07:30,5,2,3,0,0,0
2023-10-01 07:45,9,5,4,0,0,0
2023-10-01 08:00,6,5,1,0,0,0
2023-10-01 08:15,5,2,3,0,0,0
2023-10-01 08:30,10,5,5,0,0,0
2023-10-01 08:45,17,11,6,0,0,0
2023-10-01 09:00,15,12,3,0,0,0
2023-10-01 09:15,17,9,8,0,0,0
2023-10-01 09:30,18,13,5,0,0,0
2023-10-01 09:45,21,16,5,0,0,0
2023-10-01 10:00,23,14,9,0,0,0
2023-10-01 10:15,14,7,7,0,0,0
2023-10-01 10:30,24,20,4,0,0,0
2023-10-01 10:45,39,27,12,0,0,0
2023-10-01 11:00,29,15,14,0,0,0
2023-10-01 11:15,26,12,14,0,0,0
2023-10-01 11:30,39,20,19,0,0,0
2023-10-01 11:45,40,25,15,0,0,0
2023-10-01 12:00,42,29,13,0,0,0
2023-10-01 12:15,40,16,24,0,0,0
2023-10-01 12:30,38,18,20,0,0,0
