Datetime,100034982 (Hüfferstraße),101034982 (Hüfferstraße stadteinwärts),102034982 (Hüfferstraße stadtauswärts),100034982-status,101034982-status,102034982-status
2023-07-01 00:00,19,5,14,0,0,0
2023-07-01 00:15,31,14,17,0,0,0
2023-07-01 00:30,17,2,15,0,0,0
2023-07-01 00:45,22,11,11,0,0,0
2023-07-01 01:00,14,5,9,0,0,0
2023-07-01 01:15,36,16,20,0,0,0
2023-07-01 01:30,17,6,11,0,0,0
2023-07-01 01:45,5,1,4,0,0,0
2023-07-01 02:00,14,1,13,0,0,0
2023-07-01 02:15,14,6,8,0,0,0
2023-07-01 02:30,9,4,5,0,0,0
2023-07-01 02:45,11,7,4,0,0,0
2023-07-01 03:00,6,1,5,0,0,0
2023-07-01 03:15,2,0,2,0,0,0
2023-07-01 03:30,2,0,2,0,0,0
2023-07-01 03:45,1,1,0,0,0,0
2023-07-01 04:00,1,1,0,0,0,0
2023-07-01 04:15,6,2,4,0,0,0
2023-07-01 04:30,4,0,4,0,0,0
2023-07-01 04:45,9,7,2,0,0,0
2023-07-01 05:00,4,4,0,0,0,0
2023-07-01 05:15,4,0,4,0,0,0
2023-07-01 05:30,10,1,9,0,0,0
2023-07-01 05:45,11,3,8,0,0,0
2023-07-01 06:00,5,3,2,0,0,0
2023-07-01 06:15,4,2,2,0,0,0
2023-07-01 06:30,7,5,2,0,0,0
2023-07-01 06:45,9,6,3,0,0,0
2023-07-01 07:00,13,9,4,0,0,0
2023-07-01 07:15,14,10,4,0,0,0
2023-07-01 07:30,11,2,9,0,0,0
2023-07-01 07:45,29,10,19,0,0,0
2023-07-01 08:00,21,12,9,0,0,0
2023-07-01 08:15,33,18,15,0,0,0
2023-07-01 08:30,22,13,9,0,0,0
2023-07-01 08:45,51,30,21,0,0,0
2023-07-01 09:00,39,25,14,0,0,0
2023-07-01 09:15,47,34,13,0,0,0
2023-07-01 09:30,49,34,15,0,0,0
2023-07-01 09:45,76,52,24,0,0,0
2023-07-01 10:00,79,45,34,0,0,0
2023-07-01 10:15,59,34,25,0,0,0
2023-07-01 10:30,74,49,25,0,0,0
2023-07-01 10:45,66,40,26,0,0,0
2023-07-01 11:00,77,49,28,0,0,0
2023-07-01 11:15,71,40,31,0,0,0
2023-07-01 11:30,86,55,31,0,0,0
2023-07-01 11:45,76,59,17,0,0,0
2023-07-01 12:00,89,52,37,0,0,0
2023-07-01 12:15,86,44,42,0,0,0
2023-07-01 12:30,86,36,50,0,0,0
2023-07-01 12:45,88,43,45,0,0,0
2023-07-01 13:00,84,28,56,0,0,0
2023-07-01 13:15,91,41,50,0,0,0
2023-07-01 13:30,83,25,58,0,0,0
2023-07-01 13:45,92,34,58,0,0,0
2023-07-01 14:00,66,29,37,0,0,0
2023-07-01 14:15,74,31,43,0,0,0
2023-07-01 14:30,59,19,40,0,0,0
2023-07-01 14:45,58,20,38,0,0,0
2023-07-01 15:00,62,28,34,0,0,0
2023-07-01 15:15,50,25,25,0,0,0
2023-07-01 15:30,57,26,31,0,0,0
2023-07-01 15:45,46,18,28,0,0,0
2023-07-01 16:00,47,21,26,0,0,0
2023-07-01 16:15,53,19,34,0,0,0
2023-07-01 16:30,52,25,27,0,0,0
2023-07-01 16:45,54,25,29,0,0,0
2023-07-01 17:00,47,12,35,0,0,0
2023-07-01 17:15,55,28,27,0,0,0
2023-07-01 17:30,39,18,21,0,0,0
2023-07-01 17:45,40,8,32,0,0,0
2023-07-01 18:00,62,31,31,0,0,0
2023-07-01 18:15,42,21,21,0,0,0
2023-07-01 18:30,31,18,13,0,0,0
2023-07-01 18:45,36,10,26,0,0,0
2023-07-01 19:00,53,25,28,0,0,0
2023-07-01 19:15,48,16,32,0,0,0
2023-07-01 19:30,37,19,18,0,0,0
2023-07-01 19:45,44,21,23,0,0,0
2023-07-01 20:00,47,18,29,0,0,0
2023-07-01 20:15,48,25,23,0,0,0
2023-07-01 20:30,33,18,15,0,0,0
2023-07-01 20:45,39,18,21,0,0,0
2023-07-01 21:00,25,11,14,0,0,0
2023-07-01 21:15,35,22,13,0,0,0
