Datetime,100053305 (Kanalpromenade),101053305 (Kanalpromenade Fahrräder Richtung Osttor),102053305 (Kanalpromenade Fahrräder Richtung Zentrum),103053305 (Kanalpromenade Fahrräder Richtung Osttor),104053305 (Kanalpromenade Fahrräder Richtung Zentrum),100053305-status,101053305-status,102053305-status,103053305-status,104053305-status
2021-05-01 00:00,0,0,0,0,0,0,0,0,0,0
2021-05-01 00:15,3,1,1,1,0,0,0,0,0,0
2021-05-01 00:30,2,1,1,0,0,0,0,0,0,0
2021-05-01 00:45,1,0,0,1,0,0,0,0,0,0
2021-05-01 01:00,0,0,0,0,0,0,0,0,0,0
2021-05-01 01:15,0,0,0,0,0,0,0,0,0,0
2021-05-01 01:30,0,0,0,0,0,0,0,0,0,0
2021-05-01 01:45,0,0,0,0,0,0,0,0,0,0
2021-05-01 02:00,0,0,0,0,0,0,0,0,0,0
2021-05-01 02:15,0,0,0,0,0,0,0,0,0,0
2021-05-01 02:30,0,0,0,0,0,0,0,0,0,0
2021-05-01 02:45,0,0,0,0,0,0,0,0,0,0
2021-05-01 03:00,0,0,0,0,0,0,0,0,0,0
2021-05-01 03:15,0,0,0,0,0,0,0,0,0,0
2021-05-01 03:30,0,0,0,0,0,0,0,0,0,0
2021-05-01 03:45,0,0,0,0,0,0,0,0,0,0
2021-05-01 04:00,0,0,0,0,0,0,0,0,0,0
2021-05-01 04:15,0,0,0,0,0,0,0,0,0,0
2021-05-01 04:30,0,0,0,0,0,0,0,0,0,0
2021-05-01 04:45,1,0,0,0,1,0,0,0,0,0
2021-05-01 05:00,0,0,0,0,0,0,0,0,0,0
2021-05-01 05:15,0,0,0,0,0,0,0,0,0,0
2021-05-01 05:30,0,0,0,0,0,0,0,0,0,0
2021-05-01 05:45,1,0,1,0,0,0,0,0,0,0
2021-05-01 06:00,1,0,0,1,0,0,0,0,0,0
2021-05-01 06:15,0,0,0,0,0,0,0,0,0,0
2021-05-01 06:30,1,0,0,1,0,0,0,0,0,0
2021-05-01 06:45,0,0,0,0,0,0,0,0,0,0
2021-05-01 07:00,1,0,0,1,0,0,0,0,0,0
2021-05-01 07:15,0,0,0,0,0,0,0,0,0,0
2021-05-01 07:30,4,0,3,1,0,0,0,0,0,0
2021-05-01 07:45,0,0,0,0,0,0,0,0,0,0
2021-05-01 08:00,1,1,0,0,0,0,0,0,0,0
2021-05-01 08:15,0,0,0,0,0,0,0,0,0,0
2021-05-01 08:30,2,0,1,1,0,0,0,0,0,0
2021-05-01 08:45,5,3,0,2,0,0,0,0,0,0
2021-05-01 09:00,1,0,1,0,0,0,0,0,0,0
2021-05-01 09:15,1,0,1,0,0,0,0,0,0,0
2021-05-01 09:30,4,1,1,2,0,0,0,0,0,0
2021-05-01 09:45,6,0,3,3,0,0,0,0,0,0
2021-05-01 10:00,5,1,2,2,0,0,0,0,0,0
2021-05-01 10:15,9,3,2,4,0,0,0,0,0,0
2021-05-01 10:30,9,1,4,4,0,0,0,0,0,0
2021-05-01 10:45,20,1,11,8,0,0,0,0,0,0
2021-05-01 11:00,9,1,2,5,1,0,0,0,0,0
2021-05-01 11:15,21,2,13,6,0,0,0,0,0,0
2021-05-01 11:30,17,2,8,7,0,0,0,0,0,0
2021-05-01 11:45,38,10,14,12,2,0,0,0,0,0
2021-05-01 12:00,11,3,3,5,0,0,0,0,0,0
2021-05-01 12:15,18,2,7,9,0,0,0,0,0,0
2021-05-01 12:30,29,1,16,11,1,0,0,0,0,0
2021-05-01 12:45,40,5,17,17,1,0,0,0,0,0
2021-05-01 13:00,36,6,15,15,0,0,0,0,0,0
2021-05-01 13:15,37,2,22,13,0,0,0,0,0,0
2021-05-01 13:30,38,3,23,12,0,0,0,0,0,0
2021-05-01 13:45,32,0,16,16,0,0,0,0,0,0
2021-05-01 14:00,43,4,22,13,4,0,0,0,0,0
2021-05-01 14:15,62,4,42,14,2,0,0,0,0,0
2021-05-01 14:30,77,6,43,28,0,0,0,0,0,0
2021-05-01 14:45,65,4,38,22,1,0,0,0,0,0
2021-05-01 15:00,74,7,44,20,3,0,0,0,0,0
2021-05-01 15:15,55,1,35,19,0,0,0,0,0,0
2021-05-01 15:30,45,1,31,10,3,0,0,0,0,0
2021-05-01 15:45,50,1,34,15,0,0,0,0,0,0
2021-05-01 16:00,32,0,25,7,0,0,0,0,0,0
2021-05-01 16:15,49,1,30,14,4,0,0,0,0,0
2021-05-01 16:30,44,0,31,10,3,0,0,0,0,0
2021-05-01 16:45,43,11,18,14,0,0,0,0,0,0
2021-05-01 17:00,70,0,50,18,2,0,0,0,0,0
2021-05-01 17:15,31,3,18,8,2,0,0,0,0,0
2021-05-01 17:30,30,3,16,11,0,0,0,0,0,0
2021-05-01 17:45,38,3,25,7,3,0,0,0,0,0
2021-05-01 18:00,38,1,26,10,1,0,0,0,0,0
2021-05-01 18:15,27,0,22,3,2,0,0,0,0,0
2021-05-01 18:30,22,1,13,6,2,0,0,0,0,0
2021-05-01 18:45,16,1,8,6,1,0,0,0,0,0
2021-05-01 19:00,15,2,9,4,0,0,0,0,0,0
2021-05-01 19:15,12,0,9,3,0,0,0,0,0,0
2021-05-01 19:30,10,2,6,2,0,0,0,0,0,0
2021-05-01 19:45,11,0,6,4,1,0,0,0,0,0
2021-05-01 20:00,6,0,3,3,0,0,0,0,0,0
2021-05-01 20:15,2,0,2,0,0,0,0,0,0,0
2021-05-01 20:30,2,0,1,1,0,0,0,0,0,0
2021-05-01 20:45,3,0,1,2,0,0,0,0,0,0
2021-05-01 21:00,7,3,2,2,0,0,0,0,0,0
2021-05-01 21:15,7,0,5,2,0,0,0,0,0,0
2021-05-01 21:30,0,0,0,0,0,0,0,0,0,0
2021-05-01 21:45,5,1,2,2,0,0,0,0,0,0
2021-05-01 22:00,1,0,1,0,0,0,0,0,0,0
2021-05-01 22:15,2,1,0,0,1,0,0,0,0,0
2021-05-01 22:30,2,1,0,1,0,0,0,0,0,0
2021-05-01 22:45,1,0,0,1,0,0,0,0,0,0
2021-05-01 23:00,0,0,0,0,0,0,0,0,0,0
2021-05-01 23:15,0,0,0,0,0,0,0,0,0,0
2021-05-01 23:30,0,0,0,0,0,0,0,0,0,0
2021-05-01 23:45,0,0,0,0,0,0,0,0,0,0
2021-05-02 00:00,2,1,1,0,0,0,0,0,0,0
2021-05-02 00:15,1,1,0,0,0,0,0,0,0,0
2021-05-02 00:30,4,0,1,3,0,0,0,0,0,0
2021-05-02 00:45,0,0,0,0,0,0,0,0,0,0
2021-05-02 01:00,0,0,0,0,0,0,0,0,0,0
2021-05-02 01:15,0,0,0,0,0,0,0,0,0,0
2021-05-02 01:30,0,0,0,0,0,0,0,0,0,0
2021-05-02 01:45,0,0,0,0,0,0,0,0,0,0
2021-05-02 02:00,0,0,0,0,0,0,0,0,0,0
2021-05-02 02:15,3,0,2,1,0,0,0,0,0,0
2021-05-02 02:30,1,0,1,0,0,0,0,0,0,0
