Datetime,100053305 (Kanalpromenade),101053305 (Kanalpromenade Fahrräder Richtung Osttor),102053305 (Kanalpromenade Fahrräder Richtung Zentrum),103053305 (Kanalpromenade Fahrräder Richtung Osttor),104053305 (Kanalpromenade Fahrräder Richtung Zentrum),353306596 (Kanalpromenade Fahrräder Richtung Osttor),353306597 (Kanalpromenade Fahrräder Richtung Zentrum),100053305-status,101053305-status,102053305-status,103053305-status,104053305-status,353306596-status,353306597-status
2023-12-01 13:30,19,1,9,9,0,,,0,0,0,0,0,,
2023-12-01 13:45,20,2,7,11,0,,,0,0,0,0,0,,
2023-12-01 14:00,13,0,3,10,0,,,0,0,0,0,0,,
2023-12-01 14:15,15,0,7,8,0,,,0,0,0,0,0,,
2023-12-01 14:30,9,0,5,4,0,,,0,0,0,0,0,,
2023-12-01 14:45,17,1,6,10,0,,,0,0,0,0,0,,
2023-12-01 15:00,16,1,9,6,0,,,0,0,0,0,0,,
2023-12-01 15:15,21,3,8,10,0,,,0,0,0,0,0,,
2023-12-01 15:30,11,1,4,6,0,,,0,0,0,0,0,,
2023-12-01 15:45,6,0,4,2,0,,,0,0,0,0,0,,
2023-12-01 16:00,18,2,6,10,0,,,0,0,0,0,0,,
2023-12-01 16:15,14,4,4,6,0,,,0,0,0,0,0,,
2023-12-01 16:30,11,1,2,8,0,,,0,0,0,0,0,,
2023-12-01 16:45,12,2,7,3,0,,,0,0,0,0,0,,
2023-12-01 17:00,15,3,6,6,0,,,0,0,0,0,0,,
2023-12-01 17:15,13,1,4,8,0,,,0,0,0,0,0,,
2023-12-01 17:30,7,0,4,3,0,,,0,0,0,0,0,,
2023-12-01 17:45,4,0,2,2,0,,,0,0,0,0,0,,
2023-12-01 18:00,14,1,4,9,0,,,0,0,0,0,0,,
2023-12-01 18:15,11,1,5,5,0,,,0,0,0,0,0,,
2023-12-01 18:30,5,0,4,1,0,,,0,0,0,0,0,,
2023-12-01 18:45,7,0,6,1,0,,,0,0,0,0,0,,
2023-12-01 19:00,3,0,0,3,0,,,0,0,0,0,0,,
2023-12-01 19:15,8,0,4,4,0,,,0,0,0,0,0,,
2023-12-01 19:30,2,0,2,0,0,,,0,0,0,0,0,,
2023-12-01 19:45,3,1,0,2,0,,,0,0,0,0,0,,
2023-12-01 20:00,1,1,0,0,0,,,0,0,0,0,0,,
2023-12-01 20:15,2,0,0,2,0,,,0,0,0,0,0,,
2023-12-01 20:30,5,1,1,3,0,,,0,0,0,0,0,,
2023-12-01 20:45,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-01 21:00,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-01 21:15,2,0,1,1,0,,,0,0,0,0,0,,
2023-12-01 21:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-01 21:45,2,0,2,0,0,,,0,0,0,0,0,,
2023-12-01 22:00,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-01 22:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-01 22:30,4,0,2,2,0,,,0,0,0,0,0,,
2023-12-01 22:45,3,1,0,2,0,,,0,0,0,0,0,,
2023-12-01 23:00,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-01 23:15,3,1,1,0,1,,,0,0,0,0,0,,
2023-12-01 23:30,2,1,0,1,0,,,0,0,0,0,0,,
2023-12-01 23:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-02 00:00,1,1,0,0,0,,,0,0,0,0,0,,
2023-12-02 00:15,2,1,0,1,0,,,0,0,0,0,0,,
2023-12-02 00:30,5,2,1,2,0,,,0,0,0,0,0,,
2023-12-02 00:45,4,0,2,1,1,,,0,0,0,0,0,,
2023-12-02 01:00,4,1,1,2,0,,,0,0,0,0,0,,
2023-12-02 01:15,3,0,0,3,0,,,0,0,0,0,0,,
2023-12-02 01:30,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-02 01:45,2,0,0,2,0,,,0,0,0,0,0,,
2023-12-02 02:00,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-02 02:15,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-02 02:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-02 02:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-02 03:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-02 03:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-02 03:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-02 03:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-02 04:00,1,0,1,0,0,,,0,0,0,0,0,,
2023-12-02 04:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-02 04:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-02 04:45,1,0,1,0,0,,,0,0,0,0,0,,
2023-12-02 05:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-02 05:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-02 05:30,2,0,1,1,0,,,0,0,0,0,0,,
2023-12-02 05:45,1,0,1,0,0,,,0,0,0,0,0,,
2023-12-02 06:00,1,0,1,0,0,,,0,0,0,0,0,,
2023-12-02 06:15,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-02 06:30,3,0,2,1,0,,,0,0,0,0,0,,
2023-12-02 06:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-02 07:00,5,0,5,0,0,,,0,0,0,0,0,,
2023-12-02 07:15,3,0,3,0,0,,,0,0,0,0,0,,
2023-12-02 07:30,1,0,1,0,0,,,0,0,0,0,0,,
2023-12-02 07:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-02 08:00,3,0,1,2,0,,,0,0,0,0,0,,
2023-12-02 08:15,2,0,2,0,0,,,0,0,0,0,0,,
2023-12-02 08:30,2,0,0,2,0,,,0,0,0,0,0,,
2023-12-02 08:45,3,0,2,1,0,,,0,0,0,0,0,,
2023-12-02 09:00,7,0,5,2,0,,,0,0,0,0,0,,
2023-12-02 09:15,5,1,2,2,0,,,0,0,0,0,0,,
2023-12-02 09:30,2,0,1,1,0,,,0,0,0,0,0,,
2023-12-02 09:45,8,1,3,3,1,,,0,0,0,0,0,,
2023-12-02 10:00,2,0,0,2,0,,,0,0,0,0,0,,
2023-12-02 10:15,4,1,1,1,1,,,0,0,0,0,0,,
2023-12-02 10:30,7,0,2,5,0,,,0,0,0,0,0,,
2023-12-02 10:45,7,1,2,4,0,,,0,0,0,0,0,,
2023-12-02 11:00,13,1,5,7,0,,,0,0,0,0,0,,
2023-12-02 11:15,12,0,6,6,0,,,0,0,0,0,0,,
2023-12-02 11:30,9,2,4,3,0,,,0,0,0,0,0,,
2023-12-02 11:45,6,0,3,3,0,,,0,0,0,0,0,,
2023-12-02 12:00,7,0,5,2,0,,,0,0,0,0,0,,
2023-12-02 12:15,14,1,2,11,0,,,0,0,0,0,0,,
2023-12-02 12:30,8,1,6,1,0,,,0,0,0,0,0,,
2023-12-02 12:45,15,3,3,9,0,,,0,0,0,0,0,,
2023-12-02 13:00,11,3,4,4,0,,,0,0,0,0,0,,
2023-12-02 13:15,14,1,8,5,0,,,0,0,0,0,0,,
2023-12-02 13:30,6,1,2,3,0,,,0,0,0,0,0,,
2023-12-02 13:45,10,1,4,5,0,,,0,0,0,0,0,,
2023-12-02 14:00,7,0,5,2,0,,,0,0,0,0,0,,
2023-12-02 14:15,5,1,3,1,0,,,0,0,0,0,0,,
2023-12-02 14:30,8,1,4,3,0,,,0,0,0,0,0,,
2023-12-02 14:45,4,0,2,2,0,,,0,0,0,0,0,,
2023-12-02 15:00,3,0,1,2,0,,,0,0,0,0,0,,
2023-12-02 15:15,7,0,3,4,0,,,0,0,0,0,0,,
2023-12-02 15:30,7,2,3,2,0,,,0,0,0,0,0,,
2023-12-02 15:45,7,0,5,2,0,,,0,0,0,0,0,,
2023-12-02 16:00,10,0,6,4,0,,,0,0,0,0,0,,
2023-12-02 16:15,7,1,5,1,0,,,0,0,0,0,0,,
2023-12-02 16:30,8,0,3,5,0,,,0,0,0,0,0,,
2023-12-02 16:45,5,0,3,2,0,,,0,0,0,0,0,,
2023-12-02 17:00,10,5,2,3,0,,,0,0,0,0,0,,
2023-12-02 17:15,6,3,1,2,0,,,0,0,0,0,0,,
2023-12-02 17:30,6,0,5,1,0,,,0,0,0,0,0,,
2023-12-02 17:45,7,1,3,3,0,,,0,0,0,0,0,,
2023-12-02 18:00,5,1,2,2,0,,,0,0,0,0,0,,
2023-12-02 18:15,8,2,2,4,0,,,0,0,0,0,0,,
2023-12-02 18:30,2,0,1,1,0,,,0,0,0,0,0,,
2023-12-02 18:45,3,0,3,0,0,,,0,0,0,0,0,,
2023-12-02 19:00,5,1,3,1,0,,,0,0,0,0,0,,
2023-12-02 19:15,5,0,2,3,0,,,0,0,0,0,0,,
2023-12-02 19:30,1,0,1,0,0,,,0,0,0,0,0,,
2023-12-02 19:45,2,0,1,1,0,,,0,0,0,0,0,,
2023-12-02 20:00,3,0,1,2,0,,,0,0,0,0,0,,
2023-12-02 20:15,3,1,1,1,0,,,0,0,0,0,0,,
2023-12-02 20:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-02 20:45,2,1,1,0,0,,,0,0,0,0,0,,
2023-12-02 21:00,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-02 21:15,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-02 21:30,3,1,2,0,0,,,0,0,0,0,0,,
2023-12-02 21:45,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-02 22:00,2,0,1,1,0,,,0,0,0,0,0,,
2023-12-02 22:15,2,1,1,0,0,,,0,0,0,0,0,,
2023-12-02 22:30,1,0,1,0,0,,,0,0,0,0,0,,
2023-12-02 22:45,2,0,2,0,0,,,0,0,0,0,0,,
2023-12-02 23:00,1,0,1,0,0,,,0,0,0,0,0,,
2023-12-02 23:15,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-02 23:30,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-02 23:45,3,0,1,2,0,,,0,0,0,0,0,,
2023-12-03 00:00,2,1,0,1,0,,,0,0,0,0,0,,
2023-12-03 00:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-03 00:30,2,0,0,2,0,,,0,0,0,0,0,,
2023-12-03 00:45,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-03 01:00,2,0,0,2,0,,,0,0,0,0,0,,
2023-12-03 01:15,2,0,0,2,0,,,0,0,0,0,0,,
2023-12-03 01:30,2,0,1,1,0,,,0,0,0,0,0,,
2023-12-03 01:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-03 02:00,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-03 02:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-03 02:30,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-03 02:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-03 03:00,1,0,1,0,0,,,0,0,0,0,0,,
2023-12-03 03:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-03 03:30,1,0,1,0,0,,,0,0,0,0,0,,
2023-12-03 03:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-03 04:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-03 04:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-03 04:30,2,1,0,1,0,,,0,0,0,0,0,,
2023-12-03 04:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-03 05:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-03 05:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-03 05:30,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-03 05:45,1,0,0,0,1,,,0,0,0,0,0,,
2023-12-03 06:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-03 06:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-03 06:30,2,1,1,0,0,,,0,0,0,0,0,,
2023-12-03 06:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-03 07:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-03 07:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-03 07:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-03 07:45,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-03 08:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-03 08:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-03 08:30,1,0,1,0,0,,,0,0,0,0,0,,
2023-12-03 08:45,3,0,1,2,0,,,0,0,0,0,0,,
2023-12-03 09:00,1,0,1,0,0,,,0,0,0,0,0,,
2023-12-03 09:15,2,0,1,1,0,,,0,0,0,0,0,,
2023-12-03 09:30,5,1,2,2,0,,,0,0,0,0,0,,
2023-12-03 09:45,2,0,2,0,0,,,0,0,0,0,0,,
2023-12-03 10:00,6,0,4,2,0,,,0,0,0,0,0,,
2023-12-03 10:15,6,0,4,1,1,,,0,0,0,0,0,,
2023-12-03 10:30,6,1,2,3,0,,,0,0,0,0,0,,
2023-12-03 10:45,4,1,1,2,0,,,0,0,0,0,0,,
2023-12-03 11:00,8,1,6,1,0,,,0,0,0,0,0,,
2023-12-03 11:15,10,1,7,2,0,,,0,0,0,0,0,,
2023-12-03 11:30,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-03 11:45,14,4,3,7,0,,,0,0,0,0,0,,
2023-12-03 12:00,12,0,10,2,0,,,0,0,0,0,0,,
2023-12-03 12:15,17,3,6,8,0,,,0,0,0,0,0,,
2023-12-03 12:30,4,1,1,1,1,,,0,0,0,0,0,,
2023-12-03 12:45,13,1,8,4,0,,,0,0,0,0,0,,
2023-12-03 13:00,23,6,5,12,0,,,0,0,0,0,0,,
2023-12-03 13:15,5,0,2,3,0,,,0,0,0,0,0,,
2023-12-03 13:30,22,1,12,9,0,,,0,0,0,0,0,,
2023-12-03 13:45,14,3,5,6,0,,,0,0,0,0,0,,
2023-12-03 14:00,14,4,3,6,1,,,0,0,0,0,0,,
2023-12-03 14:15,14,3,7,4,0,,,0,0,0,0,0,,
2023-12-03 14:30,7,2,2,3,0,,,0,0,0,0,0,,
2023-12-03 14:45,14,2,8,4,0,,,0,0,0,0,0,,
2023-12-03 15:00,26,4,17,4,1,,,0,0,0,0,0,,
2023-12-03 15:15,16,2,7,5,2,,,0,0,0,0,0,,
2023-12-03 15:30,8,1,3,4,0,,,0,0,0,0,0,,
2023-12-03 15:45,9,3,4,2,0,,,0,0,0,0,0,,
2023-12-03 16:00,9,0,5,3,1,,,0,0,0,0,0,,
2023-12-03 16:15,6,0,3,3,0,,,0,0,0,0,0,,
2023-12-03 16:30,6,1,2,3,0,,,0,0,0,0,0,,
2023-12-03 16:45,6,0,5,1,0,,,0,0,0,0,0,,
2023-12-03 17:00,4,0,2,2,0,,,0,0,0,0,0,,
2023-12-03 17:15,3,0,3,0,0,,,0,0,0,0,0,,
2023-12-03 17:30,2,0,0,2,0,,,0,0,0,0,0,,
2023-12-03 17:45,2,1,1,0,0,,,0,0,0,0,0,,
2023-12-03 18:00,3,0,2,1,0,,,0,0,0,0,0,,
2023-12-03 18:15,3,0,1,2,0,,,0,0,0,0,0,,
2023-12-03 18:30,5,0,3,2,0,,,0,0,0,0,0,,
2023-12-03 18:45,5,1,2,2,0,,,0,0,0,0,0,,
2023-12-03 19:00,1,1,0,0,0,,,0,0,0,0,0,,
2023-12-03 19:15,2,0,0,2,0,,,0,0,0,0,0,,
2023-12-03 19:30,3,1,1,1,0,,,0,0,0,0,0,,
2023-12-03 19:45,2,1,0,1,0,,,0,0,0,0,0,,
2023-12-03 20:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-03 20:15,2,1,0,1,0,,,0,0,0,0,0,,
2023-12-03 20:30,3,2,0,1,0,,,0,0,0,0,0,,
2023-12-03 20:45,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-03 21:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-03 21:15,1,0,1,0,0,,,0,0,0,0,0,,
2023-12-03 21:30,2,0,2,0,0,,,0,0,0,0,0,,
2023-12-03 21:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-03 22:00,2,0,1,1,0,,,0,0,0,0,0,,
2023-12-03 22:15,6,1,3,2,0,,,0,0,0,0,0,,
2023-12-03 22:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-03 22:45,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-03 23:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-03 23:15,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-03 23:30,1,0,1,0,0,,,0,0,0,0,0,,
2023-12-03 23:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 00:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 00:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 00:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 00:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 01:00,2,0,2,0,0,,,0,0,0,0,0,,
2023-12-04 01:15,1,1,0,0,0,,,0,0,0,0,0,,
2023-12-04 01:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 01:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 02:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 02:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 02:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 02:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 03:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 03:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 03:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 03:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 04:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 04:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 04:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 04:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 05:00,4,0,1,3,0,,,0,0,0,0,0,,
2023-12-04 05:15,3,1,1,1,0,,,0,0,0,0,0,,
2023-12-04 05:30,2,0,1,0,1,,,0,0,0,0,0,,
2023-12-04 05:45,6,0,3,1,2,,,0,0,0,0,0,,
2023-12-04 06:00,5,0,4,1,0,,,0,0,0,0,0,,
2023-12-04 06:15,12,0,7,1,4,,,0,0,0,0,0,,
2023-12-04 06:30,16,2,9,1,4,,,0,0,0,0,0,,
2023-12-04 06:45,15,0,12,0,3,,,0,0,0,0,0,,
2023-12-04 07:00,13,0,8,2,3,,,0,0,0,0,0,,
2023-12-04 07:15,15,0,7,3,5,,,0,0,0,0,0,,
2023-12-04 07:30,33,2,16,11,4,,,0,0,0,0,0,,
2023-12-04 07:45,19,0,12,5,2,,,0,0,0,0,0,,
2023-12-04 08:00,20,0,6,5,9,,,0,0,0,0,0,,
2023-12-04 08:15,14,0,5,6,3,,,0,0,0,0,0,,
2023-12-04 08:30,9,0,1,6,2,,,0,0,0,0,0,,
2023-12-04 08:45,6,0,1,0,5,,,0,0,0,0,0,,
2023-12-04 09:00,4,0,0,2,2,,,0,0,0,0,0,,
2023-12-04 09:15,9,0,1,5,3,,,0,0,0,0,0,,
2023-12-04 09:30,4,0,1,0,3,,,0,0,0,0,0,,
2023-12-04 09:45,4,0,0,3,1,,,0,0,0,0,0,,
2023-12-04 10:00,3,0,0,3,0,,,0,0,0,0,0,,
2023-12-04 10:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 10:30,4,0,2,2,0,,,0,0,0,0,0,,
2023-12-04 10:45,2,0,1,0,1,,,0,0,0,0,0,,
2023-12-04 11:00,2,0,2,0,0,,,0,0,0,0,0,,
2023-12-04 11:15,2,0,1,1,0,,,0,0,0,0,0,,
2023-12-04 11:30,3,0,0,3,0,,,0,0,0,0,0,,
2023-12-04 11:45,12,0,7,4,1,,,0,0,0,0,0,,
2023-12-04 12:00,4,0,2,2,0,,,0,0,0,0,0,,
2023-12-04 12:15,2,0,1,1,0,,,0,0,0,0,0,,
2023-12-04 12:30,5,1,1,3,0,,,0,0,0,0,0,,
2023-12-04 12:45,11,0,4,7,0,,,0,0,0,0,0,,
2023-12-04 13:00,5,0,2,3,0,,,0,0,0,0,0,,
2023-12-04 13:15,7,1,3,3,0,,,0,0,0,0,0,,
2023-12-04 13:30,12,2,5,4,1,,,0,0,0,0,0,,
2023-12-04 13:45,11,0,5,6,0,,,0,0,0,0,0,,
2023-12-04 14:00,6,0,2,4,0,,,0,0,0,0,0,,
2023-12-04 14:15,6,0,2,4,0,,,0,0,0,0,0,,
2023-12-04 14:30,16,3,7,5,1,,,0,0,0,0,0,,
2023-12-04 14:45,8,1,5,2,0,,,0,0,0,0,0,,
2023-12-04 15:00,13,1,3,8,1,,,0,0,0,0,0,,
2023-12-04 15:15,11,1,4,5,1,,,0,0,0,0,0,,
2023-12-04 15:30,10,0,2,8,0,,,0,0,0,0,0,,
2023-12-04 15:45,17,4,2,11,0,,,0,0,0,0,0,,
2023-12-04 16:00,17,5,4,8,0,,,0,0,0,0,0,,
2023-12-04 16:15,15,3,6,6,0,,,0,0,0,0,0,,
2023-12-04 16:30,19,1,4,14,0,,,0,0,0,0,0,,
2023-12-04 16:45,22,3,5,14,0,,,0,0,0,0,0,,
2023-12-04 17:00,18,1,6,11,0,,,0,0,0,0,0,,
2023-12-04 17:15,12,0,7,5,0,,,0,0,0,0,0,,
2023-12-04 17:30,14,3,3,8,0,,,0,0,0,0,0,,
2023-12-04 17:45,15,1,6,8,0,,,0,0,0,0,0,,
2023-12-04 18:00,8,1,6,1,0,,,0,0,0,0,0,,
2023-12-04 18:15,8,1,2,5,0,,,0,0,0,0,0,,
2023-12-04 18:30,6,0,4,2,0,,,0,0,0,0,0,,
2023-12-04 18:45,6,3,2,1,0,,,0,0,0,0,0,,
2023-12-04 19:00,2,0,0,2,0,,,0,0,0,0,0,,
2023-12-04 19:15,1,0,1,0,0,,,0,0,0,0,0,,
2023-12-04 19:30,2,0,0,2,0,,,0,0,0,0,0,,
2023-12-04 19:45,2,1,1,0,0,,,0,0,0,0,0,,
2023-12-04 20:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 20:15,3,0,0,3,0,,,0,0,0,0,0,,
2023-12-04 20:30,2,2,0,0,0,,,0,0,0,0,0,,
2023-12-04 20:45,5,2,3,0,0,,,0,0,0,0,0,,
2023-12-04 21:00,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-04 21:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 21:30,3,0,1,2,0,,,0,0,0,0,0,,
2023-12-04 21:45,1,0,1,0,0,,,0,0,0,0,0,,
2023-12-04 22:00,5,1,3,1,0,,,0,0,0,0,0,,
2023-12-04 22:15,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-04 22:30,2,0,1,1,0,,,0,0,0,0,0,,
2023-12-04 22:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 23:00,4,1,0,3,0,,,0,0,0,0,0,,
2023-12-04 23:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 23:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-04 23:45,1,0,0,1,0,,,0,0,0,0,0,,
2023-12-05 00:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-12-05 00:15,1,0,1,0,0,,,0,0,0,0,0,,
