Datetime,100053305 (Kanalpromenade),101053305 (Kanalpromenade Fahrräder Richtung Osttor),102053305 (Kanalpromenade Fahrräder Richtung Zentrum),103053305 (Kanalpromenade Fahrräder Richtung Osttor),104053305 (Kanalpromenade Fahrräder Richtung Zentrum),353306596 (Kanalpromenade Fahrräder Richtung Osttor),353306597 (Kanalpromenade Fahrräder Richtung Zentrum),100053305-status,101053305-status,102053305-status,103053305-status,104053305-status,353306596-status,353306597-status
2023-11-07 01:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-07 01:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-07 01:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-07 02:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-07 02:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-07 02:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-07 02:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-07 03:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-07 03:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-07 03:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-07 03:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-07 04:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-07 04:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-07 04:30,2,0,2,0,0,,,0,0,0,0,0,,
2023-11-07 04:45,2,0,2,0,0,,,0,0,0,0,0,,
2023-11-07 05:00,3,1,2,0,0,,,0,0,0,0,0,,
2023-11-07 05:15,1,0,1,0,0,,,0,0,0,0,0,,
2023-11-07 05:30,4,0,4,0,0,,,0,0,0,0,0,,
2023-11-07 05:45,8,0,6,2,0,,,0,0,0,0,0,,
2023-11-07 06:00,9,0,8,1,0,,,0,0,0,0,0,,
2023-11-07 06:15,25,0,15,9,1,,,0,0,0,0,0,,
2023-11-07 06:30,27,1,16,9,1,,,0,0,0,0,0,,
2023-11-07 06:45,21,0,15,6,0,,,0,0,0,0,0,,
2023-11-07 07:00,23,0,21,1,1,,,0,0,0,0,0,,
2023-11-07 07:15,52,4,34,13,1,,,0,0,0,0,0,,
2023-11-07 07:30,55,5,24,26,0,,,0,0,0,0,0,,
2023-11-07 07:45,25,2,18,5,0,,,0,0,0,0,0,,
2023-11-07 08:00,29,0,24,4,1,,,0,0,0,0,0,,
2023-11-07 08:15,26,1,20,5,0,,,0,0,0,0,0,,
2023-11-07 08:30,25,0,15,10,0,,,0,0,0,0,0,,
2023-11-07 08:45,17,0,8,9,0,,,0,0,0,0,0,,
2023-11-07 09:00,10,0,5,5,0,,,0,0,0,0,0,,
2023-11-07 09:15,15,2,9,4,0,,,0,0,0,0,0,,
2023-11-07 09:30,16,0,7,9,0,,,0,0,0,0,0,,
2023-11-07 09:45,5,0,4,1,0,,,0,0,0,0,0,,
2023-11-07 10:00,11,1,6,4,0,,,0,0,0,0,0,,
2023-11-07 10:15,10,0,8,2,0,,,0,0,0,0,0,,
2023-11-07 10:30,7,0,5,2,0,,,0,0,0,0,0,,
2023-11-07 10:45,4,0,1,3,0,,,0,0,0,0,0,,
2023-11-07 11:00,8,2,2,4,0,,,0,0,0,0,0,,
2023-11-07 11:15,4,2,1,1,0,,,0,0,0,0,0,,
2023-11-07 11:30,7,1,3,3,0,,,0,0,0,0,0,,
2023-11-07 11:45,5,2,0,3,0,,,0,0,0,0,0,,
2023-11-07 12:00,10,2,6,2,0,,,0,0,0,0,0,,
2023-11-07 12:15,15,5,5,5,0,,,0,0,0,0,0,,
2023-11-07 12:30,14,0,10,4,0,,,0,0,0,0,0,,
2023-11-07 12:45,18,2,6,10,0,,,0,0,0,0,0,,
2023-11-07 13:00,10,1,3,6,0,,,0,0,0,0,0,,
2023-11-07 13:15,20,2,5,12,1,,,0,0,0,0,0,,
2023-11-07 13:30,31,2,13,13,3,,,0,0,0,0,0,,
2023-11-07 13:45,26,3,9,14,0,,,0,0,0,0,0,,
2023-11-07 14:00,25,3,10,12,0,,,0,0,0,0,0,,
2023-11-07 14:15,16,3,8,5,0,,,0,0,0,0,0,,
2023-11-07 14:30,27,0,15,12,0,,,0,0,0,0,0,,
2023-11-07 14:45,24,3,11,10,0,,,0,0,0,0,0,,
2023-11-07 15:00,29,0,12,15,2,,,0,0,0,0,0,,
2023-11-07 15:15,28,4,12,12,0,,,0,0,0,0,0,,
2023-11-07 15:30,22,1,8,13,0,,,0,0,0,0,0,,
2023-11-07 15:45,24,2,11,11,0,,,0,0,0,0,0,,
2023-11-07 16:00,36,5,13,18,0,,,0,0,0,0,0,,
2023-11-07 16:15,24,4,11,9,0,,,0,0,0,0,0,,
2023-11-07 16:30,39,4,10,25,0,,,0,0,0,0,0,,
2023-11-07 16:45,28,1,8,19,0,,,0,0,0,0,0,,
2023-11-07 17:00,18,1,7,10,0,,,0,0,0,0,0,,
2023-11-07 17:15,31,3,9,19,0,,,0,0,0,0,0,,
2023-11-07 17:30,27,4,8,15,0,,,0,0,0,0,0,,
2023-11-07 17:45,23,2,11,10,0,,,0,0,0,0,0,,
2023-11-07 18:00,22,6,9,7,0,,,0,0,0,0,0,,
2023-11-07 18:15,24,3,9,12,0,,,0,0,0,0,0,,
2023-11-07 18:30,19,1,6,12,0,,,0,0,0,0,0,,
2023-11-07 18:45,12,1,4,7,0,,,0,0,0,0,0,,
2023-11-07 19:00,6,0,2,4,0,,,0,0,0,0,0,,
2023-11-07 19:15,9,3,2,4,0,,,0,0,0,0,0,,
2023-11-07 19:30,8,2,2,4,0,,,0,0,0,0,0,,
2023-11-07 19:45,7,0,3,4,0,,,0,0,0,0,0,,
2023-11-07 20:00,5,2,2,1,0,,,0,0,0,0,0,,
2023-11-07 20:15,4,0,3,1,0,,,0,0,0,0,0,,
2023-11-07 20:30,3,0,1,2,0,,,0,0,0,0,0,,
2023-11-07 20:45,2,0,1,1,0,,,0,0,0,0,0,,
2023-11-07 21:00,6,1,4,1,0,,,0,0,0,0,0,,
2023-11-07 21:15,4,0,3,1,0,,,0,0,0,0,0,,
2023-11-07 21:30,2,0,1,0,1,,,0,0,0,0,0,,
2023-11-07 21:45,1,0,1,0,0,,,0,0,0,0,0,,
2023-11-07 22:00,3,0,3,0,0,,,0,0,0,0,0,,
2023-11-07 22:15,2,0,0,2,0,,,0,0,0,0,0,,
2023-11-07 22:30,1,1,0,0,0,,,0,0,0,0,0,,
2023-11-07 22:45,2,0,0,2,0,,,0,0,0,0,0,,
2023-11-07 23:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-07 23:15,6,2,3,1,0,,,0,0,0,0,0,,
2023-11-07 23:30,2,0,1,1,0,,,0,0,0,0,0,,
2023-11-07 23:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-08 00:00,1,0,1,0,0,,,0,0,0,0,0,,
2023-11-08 00:15,2,0,1,1,0,,,0,0,0,0,0,,
2023-11-08 00:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-08 00:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-08 01:00,1,1,0,0,0,,,0,0,0,0,0,,
2023-11-08 01:15,1,1,0,0,0,,,0,0,0,0,0,,
2023-11-08 01:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-08 01:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-08 02:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-08 02:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-08 02:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-08 02:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-08 03:00,1,0,1,0,0,,,0,0,0,0,0,,
2023-11-08 03:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-08 03:30,1,1,0,0,0,,,0,0,0,0,0,,
2023-11-08 03:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-08 04:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-08 04:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-08 04:30,1,0,1,0,0,,,0,0,0,0,0,,
2023-11-08 04:45,2,0,2,0,0,,,0,0,0,0,0,,
2023-11-08 05:00,2,1,1,0,0,,,0,0,0,0,0,,
2023-11-08 05:15,3,1,1,0,1,,,0,0,0,0,0,,
2023-11-08 05:30,5,0,5,0,0,,,0,0,0,0,0,,
2023-11-08 05:45,9,0,7,2,0,,,0,0,0,0,0,,
2023-11-08 06:00,7,2,4,1,0,,,0,0,0,0,0,,
2023-11-08 06:15,14,0,9,5,0,,,0,0,0,0,0,,
2023-11-08 06:30,24,0,14,10,0,,,0,0,0,0,0,,
2023-11-08 06:45,18,1,12,5,0,,,0,0,0,0,0,,
2023-11-08 07:00,20,0,20,0,0,,,0,0,0,0,0,,
2023-11-08 07:15,54,5,38,11,0,,,0,0,0,0,0,,
2023-11-08 07:30,40,3,19,18,0,,,0,0,0,0,0,,
2023-11-08 07:45,28,2,19,6,1,,,0,0,0,0,0,,
2023-11-08 08:00,22,1,14,7,0,,,0,0,0,0,0,,
2023-11-08 08:15,11,3,4,4,0,,,0,0,0,0,0,,
2023-11-08 08:30,26,2,16,8,0,,,0,0,0,0,0,,
2023-11-08 08:45,16,2,11,3,0,,,0,0,0,0,0,,
2023-11-08 09:00,13,1,6,6,0,,,0,0,0,0,0,,
2023-11-08 09:15,7,0,3,4,0,,,0,0,0,0,0,,
2023-11-08 09:30,13,0,9,3,1,,,0,0,0,0,0,,
2023-11-08 09:45,13,0,6,7,0,,,0,0,0,0,0,,
2023-11-08 10:00,15,1,10,4,0,,,0,0,0,0,0,,
2023-11-08 10:15,7,0,4,3,0,,,0,0,0,0,0,,
2023-11-08 10:30,11,1,7,3,0,,,0,0,0,0,0,,
2023-11-08 10:45,9,0,6,3,0,,,0,0,0,0,0,,
2023-11-08 11:00,16,2,7,7,0,,,0,0,0,0,0,,
2023-11-08 11:15,16,3,4,8,1,,,0,0,0,0,0,,
2023-11-08 11:30,15,5,5,5,0,,,0,0,0,0,0,,
2023-11-08 11:45,15,3,7,5,0,,,0,0,0,0,0,,
2023-11-08 12:00,8,1,4,3,0,,,0,0,0,0,0,,
2023-11-08 12:15,28,10,7,11,0,,,0,0,0,0,0,,
2023-11-08 12:30,14,0,8,6,0,,,0,0,0,0,0,,
2023-11-08 12:45,14,1,2,11,0,,,0,0,0,0,0,,
2023-11-08 13:00,17,2,5,10,0,,,0,0,0,0,0,,
2023-11-08 13:15,25,2,11,9,3,,,0,0,0,0,0,,
2023-11-08 13:30,31,0,17,14,0,,,0,0,0,0,0,,
2023-11-08 13:45,18,0,10,8,0,,,0,0,0,0,0,,
2023-11-08 14:00,21,2,10,9,0,,,0,0,0,0,0,,
2023-11-08 14:15,22,1,11,10,0,,,0,0,0,0,0,,
2023-11-08 14:30,18,1,8,9,0,,,0,0,0,0,0,,
2023-11-08 14:45,25,2,12,10,1,,,0,0,0,0,0,,
2023-11-08 15:00,28,1,12,15,0,,,0,0,0,0,0,,
2023-11-08 15:15,15,2,5,8,0,,,0,0,0,0,0,,
2023-11-08 15:30,21,1,7,13,0,,,0,0,0,0,0,,
2023-11-08 15:45,17,0,5,12,0,,,0,0,0,0,0,,
2023-11-08 16:00,27,0,10,17,0,,,0,0,0,0,0,,
2023-11-08 16:15,33,5,8,20,0,,,0,0,0,0,0,,
2023-11-08 16:30,20,2,4,14,0,,,0,0,0,0,0,,
2023-11-08 16:45,24,0,10,14,0,,,0,0,0,0,0,,
2023-11-08 17:00,33,3,8,21,1,,,0,0,0,0,0,,
2023-11-08 17:15,21,0,10,10,1,,,0,0,0,0,0,,
2023-11-08 17:30,22,1,12,9,0,,,0,0,0,0,0,,
2023-11-08 17:45,17,1,6,10,0,,,0,0,0,0,0,,
2023-11-08 18:00,12,2,2,8,0,,,0,0,0,0,0,,
2023-11-08 18:15,11,0,5,6,0,,,0,0,0,0,0,,
2023-11-08 18:30,9,0,3,6,0,,,0,0,0,0,0,,
2023-11-08 18:45,7,2,1,3,1,,,0,0,0,0,0,,
2023-11-08 19:00,8,1,3,4,0,,,0,0,0,0,0,,
2023-11-08 19:15,7,1,2,4,0,,,0,0,0,0,0,,
2023-11-08 19:30,12,1,5,6,0,,,0,0,0,0,0,,
2023-11-08 19:45,4,1,1,2,0,,,0,0,0,0,0,,
2023-11-08 20:00,4,1,1,2,0,,,0,0,0,0,0,,
2023-11-08 20:15,2,0,1,1,0,,,0,0,0,0,0,,
2023-11-08 20:30,2,1,0,1,0,,,0,0,0,0,0,,
2023-11-08 20:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-08 21:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-08 21:15,5,0,3,2,0,,,0,0,0,0,0,,
2023-11-08 21:30,6,0,4,2,0,,,0,0,0,0,0,,
2023-11-08 21:45,4,1,1,2,0,,,0,0,0,0,0,,
2023-11-08 22:00,3,1,1,1,0,,,0,0,0,0,0,,
2023-11-08 22:15,2,0,0,2,0,,,0,0,0,0,0,,
2023-11-08 22:30,3,0,0,3,0,,,0,0,0,0,0,,
2023-11-08 22:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-08 23:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-08 23:15,2,0,1,1,0,,,0,0,0,0,0,,
2023-11-08 23:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-08 23:45,1,1,0,0,0,,,0,0,0,0,0,,
2023-11-09 00:00,1,0,0,1,0,,,0,0,0,0,0,,
2023-11-09 00:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-09 00:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-09 00:45,3,0,2,1,0,,,0,0,0,0,0,,
2023-11-09 01:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-09 01:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-09 01:30,1,0,1,0,0,,,0,0,0,0,0,,
2023-11-09 01:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-09 02:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-09 02:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-09 02:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-09 02:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-09 03:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-09 03:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-09 03:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-09 03:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-09 04:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-09 04:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-09 04:30,1,0,1,0,0,,,0,0,0,0,0,,
2023-11-09 04:45,1,0,1,0,0,,,0,0,0,0,0,,
2023-11-09 05:00,3,0,3,0,0,,,0,0,0,0,0,,
2023-11-09 05:15,2,0,2,0,0,,,0,0,0,0,0,,
2023-11-09 05:30,5,2,2,1,0,,,0,0,0,0,0,,
2023-11-09 05:45,11,0,8,3,0,,,0,0,0,0,0,,
2023-11-09 06:00,10,2,8,0,0,,,0,0,0,0,0,,
2023-11-09 06:15,10,0,9,1,0,,,0,0,0,0,0,,
2023-11-09 06:30,19,1,13,5,0,,,0,0,0,0,0,,
2023-11-09 06:45,18,0,16,2,0,,,0,0,0,0,0,,
2023-11-09 07:00,22,1,17,4,0,,,0,0,0,0,0,,
2023-11-09 07:15,44,2,35,7,0,,,0,0,0,0,0,,
2023-11-09 07:30,44,8,21,15,0,,,0,0,0,0,0,,
2023-11-09 07:45,29,0,18,11,0,,,0,0,0,0,0,,
2023-11-09 08:00,20,0,8,12,0,,,0,0,0,0,0,,
2023-11-09 08:15,16,2,10,4,0,,,0,0,0,0,0,,
2023-11-09 08:30,13,0,4,9,0,,,0,0,0,0,0,,
2023-11-09 08:45,7,0,5,2,0,,,0,0,0,0,0,,
2023-11-09 09:00,11,0,6,5,0,,,0,0,0,0,0,,
2023-11-09 09:15,8,0,6,2,0,,,0,0,0,0,0,,
2023-11-09 09:30,10,0,4,6,0,,,0,0,0,0,0,,
2023-11-09 09:45,2,0,1,1,0,,,0,0,0,0,0,,
2023-11-09 10:00,4,0,1,3,0,,,0,0,0,0,0,,
2023-11-09 10:15,3,0,3,0,0,,,0,0,0,0,0,,
2023-11-09 10:30,8,0,6,2,0,,,0,0,0,0,0,,
2023-11-09 10:45,7,0,1,6,0,,,0,0,0,0,0,,
2023-11-09 11:00,4,1,1,2,0,,,0,0,0,0,0,,
2023-11-09 11:15,6,0,2,4,0,,,0,0,0,0,0,,
2023-11-09 11:30,5,1,4,0,0,,,0,0,0,0,0,,
2023-11-09 11:45,10,0,4,6,0,,,0,0,0,0,0,,
2023-11-09 12:00,13,4,6,3,0,,,0,0,0,0,0,,
2023-11-09 12:15,8,2,1,5,0,,,0,0,0,0,0,,
2023-11-09 12:30,7,0,4,3,0,,,0,0,0,0,0,,
2023-11-09 12:45,14,1,6,7,0,,,0,0,0,0,0,,
2023-11-09 13:00,10,1,4,5,0,,,0,0,0,0,0,,
2023-11-09 13:15,22,2,13,6,1,,,0,0,0,0,0,,
2023-11-09 13:30,21,0,15,4,2,,,0,0,0,0,0,,
2023-11-09 13:45,11,1,5,5,0,,,0,0,0,0,0,,
2023-11-09 14:00,13,3,5,5,0,,,0,0,0,0,0,,
2023-11-09 14:15,14,2,7,5,0,,,0,0,0,0,0,,
2023-11-09 14:30,18,1,8,9,0,,,0,0,0,0,0,,
2023-11-09 14:45,13,1,3,9,0,,,0,0,0,0,0,,
2023-11-09 15:00,18,1,8,9,0,,,0,0,0,0,0,,
2023-11-09 15:15,24,4,6,14,0,,,0,0,0,0,0,,
2023-11-09 15:30,28,7,8,13,0,,,0,0,0,0,0,,
2023-11-09 15:45,23,2,6,15,0,,,0,0,0,0,0,,
2023-11-09 16:00,27,3,11,13,0,,,0,0,0,0,0,,
2023-11-09 16:15,36,6,14,16,0,,,0,0,0,0,0,,
2023-11-09 16:30,24,2,7,15,0,,,0,0,0,0,0,,
2023-11-09 16:45,33,3,12,18,0,,,0,0,0,0,0,,
2023-11-09 17:00,25,5,7,13,0,,,0,0,0,0,0,,
2023-11-09 17:15,23,2,7,14,0,,,0,0,0,0,0,,
2023-11-09 17:30,23,2,7,14,0,,,0,0,0,0,0,,
2023-11-09 17:45,14,0,6,8,0,,,0,0,0,0,0,,
2023-11-09 18:00,18,2,8,8,0,,,0,0,0,0,0,,
2023-11-09 18:15,17,5,6,6,0,,,0,0,0,0,0,,
2023-11-09 18:30,7,0,5,2,0,,,0,0,0,0,0,,
2023-11-09 18:45,13,3,4,6,0,,,0,0,0,0,0,,
2023-11-09 19:00,7,2,4,1,0,,,0,0,0,0,0,,
2023-11-09 19:15,2,1,0,1,0,,,0,0,0,0,0,,
2023-11-09 19:30,7,2,3,2,0,,,0,0,0,0,0,,
2023-11-09 19:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-09 20:00,4,0,1,3,0,,,0,0,0,0,0,,
2023-11-09 20:15,2,0,0,2,0,,,0,0,0,0,0,,
2023-11-09 20:30,4,3,0,1,0,,,0,0,0,0,0,,
2023-11-09 20:45,8,0,3,5,0,,,0,0,0,0,0,,
2023-11-09 21:00,2,1,1,0,0,,,0,0,0,0,0,,
2023-11-09 21:15,4,2,1,1,0,,,0,0,0,0,0,,
2023-11-09 21:30,3,0,3,0,0,,,0,0,0,0,0,,
2023-11-09 21:45,3,1,1,1,0,,,0,0,0,0,0,,
2023-11-09 22:00,4,1,2,1,0,,,0,0,0,0,0,,
2023-11-09 22:15,8,3,4,1,0,,,0,0,0,0,0,,
2023-11-09 22:30,5,2,2,1,0,,,0,0,0,0,0,,
2023-11-09 22:45,2,1,0,1,0,,,0,0,0,0,0,,
2023-11-09 23:00,5,3,0,2,0,,,0,0,0,0,0,,
2023-11-09 23:15,1,1,0,0,0,,,0,0,0,0,0,,
2023-11-09 23:30,1,0,0,1,0,,,0,0,0,0,0,,
2023-11-09 23:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-10 00:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-10 00:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-10 00:30,1,0,0,0,1,,,0,0,0,0,0,,
2023-11-10 00:45,1,0,0,1,0,,,0,0,0,0,0,,
2023-11-10 01:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-10 01:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-10 01:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-10 01:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-10 02:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-10 02:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-10 02:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-10 02:45,1,0,0,1,0,,,0,0,0,0,0,,
2023-11-10 03:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-10 03:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-10 03:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-10 03:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-10 04:00,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-10 04:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-10 04:30,2,0,2,0,0,,,0,0,0,0,0,,
2023-11-10 04:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-10 05:00,2,0,1,1,0,,,0,0,0,0,0,,
2023-11-10 05:15,2,0,1,1,0,,,0,0,0,0,0,,
2023-11-10 05:30,4,0,3,1,0,,,0,0,0,0,0,,
2023-11-10 05:45,5,0,4,1,0,,,0,0,0,0,0,,
2023-11-10 06:00,5,0,4,1,0,,,0,0,0,0,0,,
2023-11-10 06:15,9,1,6,2,0,,,0,0,0,0,0,,
2023-11-10 06:30,18,0,15,3,0,,,0,0,0,0,0,,
2023-11-10 06:45,16,1,12,3,0,,,0,0,0,0,0,,
2023-11-10 07:00,18,0,16,2,0,,,0,0,0,0,0,,
2023-11-10 07:15,32,4,23,5,0,,,0,0,0,0,0,,
2023-11-10 07:30,48,9,19,20,0,,,0,0,0,0,0,,
2023-11-10 07:45,27,3,13,11,0,,,0,0,0,0,0,,
2023-11-10 08:00,18,1,13,4,0,,,0,0,0,0,0,,
2023-11-10 08:15,11,1,7,3,0,,,0,0,0,0,0,,
2023-11-10 08:30,16,0,10,6,0,,,0,0,0,0,0,,
2023-11-10 08:45,4,1,2,1,0,,,0,0,0,0,0,,
2023-11-10 09:00,6,2,3,1,0,,,0,0,0,0,0,,
2023-11-10 09:15,8,1,5,2,0,,,0,0,0,0,0,,
2023-11-10 09:30,11,1,6,4,0,,,0,0,0,0,0,,
2023-11-10 09:45,13,3,5,5,0,,,0,0,0,0,0,,
2023-11-10 10:00,13,3,5,5,0,,,0,0,0,0,0,,
2023-11-10 10:15,12,0,7,5,0,,,0,0,0,0,0,,
2023-11-10 10:30,10,1,8,1,0,,,0,0,0,0,0,,
2023-11-10 10:45,13,2,2,9,0,,,0,0,0,0,0,,
2023-11-10 11:00,13,1,5,7,0,,,0,0,0,0,0,,
2023-11-10 11:15,14,2,4,8,0,,,0,0,0,0,0,,
2023-11-10 11:30,12,2,5,5,0,,,0,0,0,0,0,,
2023-11-10 11:45,15,0,10,5,0,,,0,0,0,0,0,,
2023-11-10 12:00,24,1,13,9,1,,,0,0,0,0,0,,
2023-11-10 12:15,15,1,8,6,0,,,0,0,0,0,0,,
2023-11-10 12:30,13,1,6,6,0,,,0,0,0,0,0,,
2023-11-10 12:45,17,1,7,9,0,,,0,0,0,0,0,,
2023-11-10 13:00,12,0,3,8,1,,,0,0,0,0,0,,
2023-11-10 13:15,19,3,8,8,0,,,0,0,0,0,0,,
2023-11-10 13:30,21,1,9,11,0,,,0,0,0,0,0,,
2023-11-10 13:45,21,1,9,10,1,,,0,0,0,0,0,,
2023-11-10 14:00,16,1,8,7,0,,,0,0,0,0,0,,
2023-11-10 14:15,11,1,4,6,0,,,0,0,0,0,0,,
2023-11-10 14:30,16,2,3,11,0,,,0,0,0,0,0,,
2023-11-10 14:45,17,2,5,10,0,,,0,0,0,0,0,,
2023-11-10 15:00,14,1,4,8,1,,,0,0,0,0,0,,
2023-11-10 15:15,8,0,2,6,0,,,0,0,0,0,0,,
2023-11-10 15:30,20,1,8,11,0,,,0,0,0,0,0,,
2023-11-10 15:45,14,1,7,6,0,,,0,0,0,0,0,,
2023-11-10 16:00,15,3,5,7,0,,,0,0,0,0,0,,
2023-11-10 16:15,17,2,8,7,0,,,0,0,0,0,0,,
2023-11-10 16:30,9,1,4,4,0,,,0,0,0,0,0,,
2023-11-10 16:45,15,1,3,11,0,,,0,0,0,0,0,,
2023-11-10 17:00,16,1,9,4,2,,,0,0,0,0,0,,
2023-11-10 17:15,9,1,5,3,0,,,0,0,0,0,0,,
2023-11-10 17:30,8,1,1,6,0,,,0,0,0,0,0,,
2023-11-10 17:45,10,1,6,3,0,,,0,0,0,0,0,,
2023-11-10 18:00,8,1,3,4,0,,,0,0,0,0,0,,
2023-11-10 18:15,4,0,1,3,0,,,0,0,0,0,0,,
2023-11-10 18:30,4,0,2,2,0,,,0,0,0,0,0,,
2023-11-10 18:45,7,1,2,4,0,,,0,0,0,0,0,,
2023-11-10 19:00,6,1,4,1,0,,,0,0,0,0,0,,
2023-11-10 19:15,7,1,4,2,0,,,0,0,0,0,0,,
2023-11-10 19:30,6,1,1,4,0,,,0,0,0,0,0,,
2023-11-10 19:45,4,0,4,0,0,,,0,0,0,0,0,,
2023-11-10 20:00,3,1,0,2,0,,,0,0,0,0,0,,
2023-11-10 20:15,2,1,0,1,0,,,0,0,0,0,0,,
2023-11-10 20:30,5,1,3,1,0,,,0,0,0,0,0,,
2023-11-10 20:45,2,0,2,0,0,,,0,0,0,0,0,,
2023-11-10 21:00,4,2,2,0,0,,,0,0,0,0,0,,
2023-11-10 21:15,2,0,1,1,0,,,0,0,0,0,0,,
2023-11-10 21:30,2,0,0,2,0,,,0,0,0,0,0,,
2023-11-10 21:45,1,1,0,0,0,,,0,0,0,0,0,,
2023-11-10 22:00,3,0,3,0,0,,,0,0,0,0,0,,
2023-11-10 22:15,2,0,0,2,0,,,0,0,0,0,0,,
2023-11-10 22:30,1,0,1,0,0,,,0,0,0,0,0,,
2023-11-10 22:45,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-10 23:00,5,2,0,3,0,,,0,0,0,0,0,,
2023-11-10 23:15,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-10 23:30,0,0,0,0,0,,,0,0,0,0,0,,
2023-11-10 23:45,1,0,1,0,0,,,0,0,0,0,0,,
