Datetime,"100053305 (Kanalpromenade, Abschnitt 5)","101053305 (Kanalpromenade, Abschnitt 5 Fahrräder Richtung Osttor)","102053305 (Kanalpromenade, Abschnitt 5 Fahrräder Richtung Zentrum)","103053305 (Kanalpromenade, Abschnitt 5 Fahrräder Richtung Osttor)","104053305 (Kanalpromenade, Abschnitt 5 Fahrräder Richtung Zentrum)","353306596 (Kanalpromenade, Abschnitt 5 Fahrräder Richtung Osttor)","353306597 (Kanalpromenade, Abschnitt 5 Fahrräder Richtung Zentrum)",100053305-status,101053305-status,102053305-status,103053305-status,104053305-status,353306596-status,353306597-status
2024-02-01 17:00,32,0,12,20,0,,,0,0,0,0,0,,
2024-02-01 17:15,48,5,25,18,0,,,0,0,0,0,0,,
2024-02-01 17:30,18,1,7,10,0,,,0,0,0,0,0,,
2024-02-01 17:45,26,1,18,7,0,,,0,0,0,0,0,,
2024-02-01 18:00,13,0,3,10,0,,,0,0,0,0,0,,
2024-02-01 18:15,21,4,8,9,0,,,0,0,0,0,0,,
2024-02-01 18:30,20,0,12,8,0,,,0,0,0,0,0,,
2024-02-01 18:45,17,2,10,5,0,,,0,0,0,0,0,,
2024-02-01 19:00,16,1,5,10,0,,,0,0,0,0,0,,
2024-02-01 19:15,13,0,8,5,0,,,0,0,0,0,0,,
2024-02-01 19:30,7,1,3,3,0,,,0,0,0,0,0,,
2024-02-01 19:45,6,0,4,2,0,,,0,0,0,0,0,,
2024-02-01 20:00,3,0,1,2,0,,,0,0,0,0,0,,
2024-02-01 20:15,2,1,1,0,0,,,0,0,0,0,0,,
2024-02-01 20:30,8,2,3,3,0,,,0,0,0,0,0,,
2024-02-01 20:45,6,1,3,2,0,,,0,0,0,0,0,,
2024-02-01 21:00,4,0,2,2,0,,,0,0,0,0,0,,
2024-02-01 21:15,2,0,2,0,0,,,0,0,0,0,0,,
2024-02-01 21:30,3,1,1,1,0,,,0,0,0,0,0,,
2024-02-01 21:45,3,0,2,1,0,,,0,0,0,0,0,,
2024-02-01 22:00,3,1,1,1,0,,,0,0,0,0,0,,
2024-02-01 22:15,2,1,1,0,0,,,0,0,0,0,0,,
2024-02-01 22:30,1,1,0,0,0,,,0,0,0,0,0,,
2024-02-01 22:45,1,0,0,1,0,,,0,0,0,0,0,,
2024-02-01 23:00,4,1,1,2,0,,,0,0,0,0,0,,
2024-02-01 23:15,0,0,0,0,0,,,0,0,0,0,0,,
2024-02-01 23:30,3,0,3,0,0,,,0,0,0,0,0,,
2024-02-01 23:45,2,0,1,1,0,,,0,0,0,0,0,,
