Datetime,100031300 (Hafenstraße),101031300 (Channel 1 IN),102031300 (Channel 2 OUT),100031300-status,101031300-status,102031300-status
2020-03-01 00:00,37,20,17,0,0,0
2020-03-01 00:15,38,20,18,0,0,0
2020-03-01 00:30,41,19,22,0,0,0
2020-03-01 00:45,38,24,14,0,0,0
2020-03-01 01:00,25,11,14,0,0,0
2020-03-01 01:15,30,10,20,0,0,0
2020-03-01 01:30,34,15,19,0,0,0
2020-03-01 01:45,31,14,17,0,0,0
2020-03-01 02:00,26,8,18,0,0,0
2020-03-01 02:15,17,7,10,0,0,0
2020-03-01 02:30,16,5,11,0,0,0
2020-03-01 02:45,20,6,14,0,0,0
2020-03-01 03:00,20,0,20,0,0,0
2020-03-01 03:15,11,3,8,0,0,0
2020-03-01 03:30,19,4,15,0,0,0
2020-03-01 03:45,20,7,13,0,0,0
2020-03-01 04:00,14,3,11,0,0,0
2020-03-01 04:15,17,3,14,0,0,0
2020-03-01 04:30,22,2,20,0,0,0
2020-03-01 04:45,9,2,7,0,0,0
2020-03-01 05:00,10,1,9,0,0,0
2020-03-01 05:15,10,3,7,0,0,0
2020-03-01 05:30,13,1,12,0,0,0
2020-03-01 05:45,8,3,5,0,0,0
2020-03-01 06:00,10,5,5,0,0,0
2020-03-01 06:15,5,3,2,0,0,0
2020-03-01 06:30,9,3,6,0,0,0
2020-03-01 06:45,5,0,5,0,0,0
2020-03-01 07:00,5,2,3,0,0,0
2020-03-01 07:15,4,2,2,0,0,0
2020-03-01 07:30,7,0,7,0,0,0
2020-03-01 07:45,8,5,3,0,0,0
2020-03-01 08:00,14,8,6,0,0,0
2020-03-01 08:15,4,0,4,0,0,0
2020-03-01 08:30,19,8,11,0,0,0
2020-03-01 08:45,20,9,11,0,0,0
2020-03-01 09:00,17,8,9,0,0,0
2020-03-01 09:15,24,15,9,0,0,0
2020-03-01 09:30,24,11,13,0,0,0
2020-03-01 09:45,39,15,24,0,0,0
2020-03-01 10:00,40,22,18,0,0,0
2020-03-01 10:15,44,28,16,0,0,0
2020-03-01 10:30,31,17,14,0,0,0
2020-03-01 10:45,48,29,19,0,0,0
2020-03-01 11:00,47,19,28,0,0,0
2020-03-01 11:15,45,21,24,0,0,0
2020-03-01 11:30,49,23,26,0,0,0
2020-03-01 11:45,45,19,26,0,0,0
2020-03-01 12:00,65,32,33,0,0,0
2020-03-01 12:15,42,10,32,0,0,0
2020-03-01 12:30,56,22,34,0,0,0
2020-03-01 12:45,41,11,30,0,0,0
2020-03-01 13:00,75,28,47,0,0,0
2020-03-01 13:15,59,22,37,0,0,0
2020-03-01 13:30,57,22,35,0,0,0
2020-03-01 13:45,59,25,34,0,0,0
2020-03-01 14:00,61,21,40,0,0,0
2020-03-01 14:15,57,18,39,0,0,0
2020-03-01 14:30,56,13,43,0,0,0
2020-03-01 14:45,88,36,52,0,0,0
2020-03-01 15:00,70,33,37,0,0,0
2020-03-01 15:15,81,34,47,0,0,0
2020-03-01 15:30,56,32,24,0,0,0
2020-03-01 15:45,68,23,45,0,0,0
2020-03-01 16:00,55,22,33,0,0,0
2020-03-01 16:15,68,26,42,0,0,0
2020-03-01 16:30,65,26,39,0,0,0
2020-03-01 16:45,54,20,34,0,0,0
2020-03-01 17:00,64,32,32,0,0,0
2020-03-01 17:15,61,26,35,0,0,0
2020-03-01 17:30,66,33,33,0,0,0
2020-03-01 17:45,89,35,54,0,0,0
2020-03-01 18:00,74,32,42,0,0,0
2020-03-01 18:15,67,27,40,0,0,0
2020-03-01 18:30,50,24,26,0,0,0
2020-03-01 18:45,60,28,32,0,0,0
2020-03-01 19:00,47,19,28,0,0,0
2020-03-01 19:15,55,25,30,0,0,0
2020-03-01 19:30,58,23,35,0,0,0
2020-03-01 19:45,48,26,22,0,0,0
2020-03-01 20:00,55,21,34,0,0,0
2020-03-01 20:15,48,19,29,0,0,0
2020-03-01 20:30,41,20,21,0,0,0
2020-03-01 20:45,32,12,20,0,0,0
2020-03-01 21:00,28,13,15,0,0,0
2020-03-01 21:15,19,15,4,0,0,0
2020-03-01 21:30,37,19,18,0,0,0
2020-03-01 21:45,12,9,3,0,0,0
2020-03-01 22:00,33,11,22,0,0,0
2020-03-01 22:15,20,5,15,0,0,0
2020-03-01 22:30,22,8,14,0,0,0
2020-03-01 22:45,15,11,4,0,0,0
2020-03-01 23:00,10,2,8,0,0,0
2020-03-01 23:15,9,4,5,0,0,0
2020-03-01 23:30,2,1,1,0,0,0
2020-03-01 23:45,5,2,3,0,0,0
2020-03-02 00:00,10,3,7,0,0,0
2020-03-02 00:15,3,2,1,0,0,0
2020-03-02 00:30,2,1,1,0,0,0
2020-03-02 00:45,5,3,2,0,0,0
2020-03-02 01:00,3,1,2,0,0,0
2020-03-02 01:15,0,0,0,0,0,0
2020-03-02 01:30,3,1,2,0,0,0
2020-03-02 01:45,1,1,0,0,0,0
2020-03-02 02:00,1,1,0,0,0,0
2020-03-02 02:15,2,0,2,0,0,0
2020-03-02 02:30,2,1,1,0,0,0
2020-03-02 02:45,0,0,0,0,0,0
2020-03-02 03:00,1,1,0,0,0,0
2020-03-02 03:15,1,0,1,0,0,0
2020-03-02 03:30,0,0,0,0,0,0
2020-03-02 03:45,0,0,0,0,0,0
2020-03-02 04:00,3,0,3,0,0,0
2020-03-02 04:15,2,1,1,0,0,0
2020-03-02 04:30,3,1,2,0,0,0
2020-03-02 04:45,3,2,1,0,0,0
2020-03-02 05:00,3,2,1,0,0,0
2020-03-02 05:15,2,2,0,0,0,0
2020-03-02 05:30,12,5,7,0,0,0
2020-03-02 05:45,15,8,7,0,0,0
2020-03-02 06:00,15,5,10,0,0,0
2020-03-02 06:15,44,25,19,0,0,0
2020-03-02 06:30,54,23,31,0,0,0
2020-03-02 06:45,83,34,49,0,0,0
2020-03-02 07:00,81,43,38,0,0,0
2020-03-02 07:15,94,48,46,0,0,0
2020-03-02 07:30,142,66,76,0,0,0
2020-03-02 07:45,163,91,72,0,0,0
2020-03-02 08:00,145,79,66,0,0,0
2020-03-02 08:15,114,59,55,0,0,0
2020-03-02 08:30,131,65,66,0,0,0
2020-03-02 08:45,132,60,72,0,0,0
2020-03-02 09:00,85,37,48,0,0,0
2020-03-02 09:15,90,43,47,0,0,0
2020-03-02 09:30,90,38,52,0,0,0
2020-03-02 09:45,107,51,56,0,0,0
2020-03-02 10:00,82,37,45,0,0,0
2020-03-02 10:15,79,38,41,0,0,0
2020-03-02 10:30,81,35,46,0,0,0
2020-03-02 10:45,80,35,45,0,0,0
2020-03-02 11:00,82,41,41,0,0,0
2020-03-02 11:15,90,47,43,0,0,0
2020-03-02 11:30,82,36,46,0,0,0
2020-03-02 11:45,80,35,45,0,0,0
2020-03-02 12:00,87,44,43,0,0,0
2020-03-02 12:15,93,47,46,0,0,0
2020-03-02 12:30,97,46,51,0,0,0
2020-03-02 12:45,118,57,61,0,0,0
2020-03-02 13:00,102,45,57,0,0,0
2020-03-02 13:15,91,44,47,0,0,0
2020-03-02 13:30,96,58,38,0,0,0
2020-03-02 13:45,108,49,59,0,0,0
2020-03-02 14:00,104,50,54,0,0,0
2020-03-02 14:15,95,55,40,0,0,0
2020-03-02 14:30,104,46,58,0,0,0
2020-03-02 14:45,108,45,63,0,0,0
2020-03-02 15:00,118,46,72,0,0,0
2020-03-02 15:15,102,34,68,0,0,0
2020-03-02 15:30,91,44,47,0,0,0
2020-03-02 15:45,111,48,63,0,0,0
2020-03-02 16:00,131,68,63,0,0,0
2020-03-02 16:15,124,62,62,0,0,0
2020-03-02 16:30,124,58,66,0,0,0
2020-03-02 16:45,145,67,78,0,0,0
2020-03-02 17:00,142,64,78,0,0,0
2020-03-02 17:15,149,72,77,0,0,0
2020-03-02 17:30,137,72,65,0,0,0
2020-03-02 17:45,143,78,65,0,0,0
2020-03-02 18:00,135,81,54,0,0,0
2020-03-02 18:15,125,67,58,0,0,0
2020-03-02 18:30,114,47,67,0,0,0
2020-03-02 18:45,121,53,68,0,0,0
2020-03-02 19:00,87,37,50,0,0,0
2020-03-02 19:15,98,50,48,0,0,0
2020-03-02 19:30,97,65,32,0,0,0
2020-03-02 19:45,100,52,48,0,0,0
2020-03-02 20:00,66,32,34,0,0,0
2020-03-02 20:15,52,25,27,0,0,0
2020-03-02 20:30,48,25,23,0,0,0
2020-03-02 20:45,45,18,27,0,0,0
2020-03-02 21:00,38,12,26,0,0,0
2020-03-02 21:15,35,13,22,0,0,0
2020-03-02 21:30,58,17,41,0,0,0
2020-03-02 21:45,34,10,24,0,0,0
2020-03-02 22:00,40,13,27,0,0,0
2020-03-02 22:15,25,11,14,0,0,0
2020-03-02 22:30,33,7,26,0,0,0
2020-03-02 22:45,25,13,12,0,0,0
2020-03-02 23:00,26,11,15,0,0,0
2020-03-02 23:15,13,8,5,0,0,0
2020-03-02 23:30,16,5,11,0,0,0
2020-03-02 23:45,9,3,6,0,0,0
2020-03-03 00:00,6,2,4,0,0,0
2020-03-03 00:15,4,1,3,0,0,0
2020-03-03 00:30,7,2,5,0,0,0
2020-03-03 00:45,3,2,1,0,0,0
2020-03-03 01:00,1,1,0,0,0,0
2020-03-03 01:15,1,0,1,0,0,0
2020-03-03 01:30,0,0,0,0,0,0
2020-03-03 01:45,4,1,3,0,0,0
2020-03-03 02:00,1,1,0,0,0,0
2020-03-03 02:15,6,2,4,0,0,0
2020-03-03 02:30,1,0,1,0,0,0
2020-03-03 02:45,4,0,4,0,0,0
2020-03-03 03:00,0,0,0,0,0,0
2020-03-03 03:15,0,0,0,0,0,0
2020-03-03 03:30,1,1,0,0,0,0
2020-03-03 03:45,3,1,2,0,0,0
2020-03-03 04:00,3,1,2,0,0,0
2020-03-03 04:15,6,1,5,0,0,0
2020-03-03 04:30,4,0,4,0,0,0
2020-03-03 04:45,3,1,2,0,0,0
2020-03-03 05:00,3,1,2,0,0,0
2020-03-03 05:15,1,1,0,0,0,0
2020-03-03 05:30,10,5,5,0,0,0
2020-03-03 05:45,20,9,11,0,0,0
2020-03-03 06:00,18,7,11,0,0,0
2020-03-03 06:15,37,18,19,0,0,0
2020-03-03 06:30,64,22,42,0,0,0
2020-03-03 06:45,70,31,39,0,0,0
2020-03-03 07:00,75,38,37,0,0,0
2020-03-03 07:15,94,45,49,0,0,0
2020-03-03 07:30,151,71,80,0,0,0
2020-03-03 07:45,166,96,70,0,0,0
2020-03-03 08:00,126,59,67,0,0,0
2020-03-03 08:15,135,74,61,0,0,0
2020-03-03 08:30,126,58,68,0,0,0
2020-03-03 08:45,145,73,72,0,0,0
2020-03-03 09:00,112,57,55,0,0,0
2020-03-03 09:15,94,32,62,0,0,0
2020-03-03 09:30,98,49,49,0,0,0
2020-03-03 09:45,79,33,46,0,0,0
2020-03-03 10:00,76,33,43,0,0,0
2020-03-03 10:15,87,35,52,0,0,0
2020-03-03 10:30,81,45,36,0,0,0
2020-03-03 10:45,100,41,59,0,0,0
2020-03-03 11:00,102,43,59,0,0,0
2020-03-03 11:15,83,43,40,0,0,0
2020-03-03 11:30,86,43,43,0,0,0
2020-03-03 11:45,100,39,61,0,0,0
2020-03-03 12:00,102,50,52,0,0,0
2020-03-03 12:15,113,48,65,0,0,0
2020-03-03 12:30,106,42,64,0,0,0
2020-03-03 12:45,95,56,39,0,0,0
2020-03-03 13:00,99,42,57,0,0,0
2020-03-03 13:15,128,63,65,0,0,0
2020-03-03 13:30,90,43,47,0,0,0
2020-03-03 13:45,121,65,56,0,0,0
2020-03-03 14:00,107,46,61,0,0,0
2020-03-03 14:15,98,57,41,0,0,0
2020-03-03 14:30,129,65,64,0,0,0
2020-03-03 14:45,111,63,48,0,0,0
2020-03-03 15:00,117,65,52,0,0,0
2020-03-03 15:15,110,61,49,0,0,0
2020-03-03 15:30,137,76,61,0,0,0
2020-03-03 15:45,146,82,64,0,0,0
2020-03-03 16:00,153,70,83,0,0,0
2020-03-03 16:15,162,81,81,0,0,0
2020-03-03 16:30,151,67,84,0,0,0
2020-03-03 16:45,170,72,98,0,0,0
2020-03-03 17:00,168,89,79,0,0,0
2020-03-03 17:15,166,67,99,0,0,0
2020-03-03 17:30,165,76,89,0,0,0
2020-03-03 17:45,166,77,89,0,0,0
2020-03-03 18:00,148,81,67,0,0,0
2020-03-03 18:15,142,68,74,0,0,0
2020-03-03 18:30,130,71,59,0,0,0
2020-03-03 18:45,111,64,47,0,0,0
2020-03-03 19:00,108,60,48,0,0,0
2020-03-03 19:15,113,70,43,0,0,0
2020-03-03 19:30,98,37,61,0,0,0
2020-03-03 19:45,102,51,51,0,0,0
2020-03-03 20:00,88,42,46,0,0,0
2020-03-03 20:15,68,29,39,0,0,0
2020-03-03 20:30,56,21,35,0,0,0
2020-03-03 20:45,56,24,32,0,0,0
2020-03-03 21:00,57,18,39,0,0,0
2020-03-03 21:15,37,22,15,0,0,0
2020-03-03 21:30,51,16,35,0,0,0
2020-03-03 21:45,39,14,25,0,0,0
2020-03-03 22:00,40,16,24,0,0,0
2020-03-03 22:15,43,11,32,0,0,0
2020-03-03 22:30,39,15,24,0,0,0
2020-03-03 22:45,43,17,26,0,0,0
2020-03-03 23:00,31,15,16,0,0,0
2020-03-03 23:15,27,12,15,0,0,0
2020-03-03 23:30,19,6,13,0,0,0
2020-03-03 23:45,11,2,9,0,0,0
2020-03-04 00:00,8,4,4,0,0,0
2020-03-04 00:15,9,5,4,0,0,0
2020-03-04 00:30,12,3,9,0,0,0
2020-03-04 00:45,8,3,5,0,0,0
2020-03-04 01:00,8,3,5,0,0,0
2020-03-04 01:15,2,1,1,0,0,0
2020-03-04 01:30,4,0,4,0,0,0
2020-03-04 01:45,5,1,4,0,0,0
2020-03-04 02:00,2,0,2,0,0,0
2020-03-04 02:15,3,3,0,0,0,0
2020-03-04 02:30,3,1,2,0,0,0
2020-03-04 02:45,0,0,0,0,0,0
2020-03-04 03:00,0,0,0,0,0,0
2020-03-04 03:15,0,0,0,0,0,0
2020-03-04 03:30,0,0,0,0,0,0
2020-03-04 03:45,1,1,0,0,0,0
2020-03-04 04:00,3,0,3,0,0,0
2020-03-04 04:15,5,2,3,0,0,0
2020-03-04 04:30,2,0,2,0,0,0
2020-03-04 04:45,2,1,1,0,0,0
2020-03-04 05:00,1,0,1,0,0,0
2020-03-04 05:15,11,9,2,0,0,0
2020-03-04 05:30,12,5,7,0,0,0
2020-03-04 05:45,15,6,9,0,0,0
2020-03-04 06:00,19,10,9,0,0,0
2020-03-04 06:15,40,23,17,0,0,0
2020-03-04 06:30,57,19,38,0,0,0
2020-03-04 06:45,71,33,38,0,0,0
2020-03-04 07:00,80,43,37,0,0,0
2020-03-04 07:15,95,40,55,0,0,0
2020-03-04 07:30,155,66,89,0,0,0
2020-03-04 07:45,186,92,94,0,0,0
2020-03-04 08:00,139,79,60,0,0,0
2020-03-04 08:15,174,85,89,0,0,0
2020-03-04 08:30,134,67,67,0,0,0
2020-03-04 08:45,142,60,82,0,0,0
2020-03-04 09:00,93,47,46,0,0,0
2020-03-04 09:15,85,38,47,0,0,0
2020-03-04 09:30,87,31,56,0,0,0
2020-03-04 09:45,76,38,38,0,0,0
2020-03-04 10:00,62,21,41,0,0,0
2020-03-04 10:15,89,37,52,0,0,0
2020-03-04 10:30,71,30,41,0,0,0
2020-03-04 10:45,96,32,64,0,0,0
2020-03-04 11:00,91,43,48,0,0,0
2020-03-04 11:15,100,41,59,0,0,0
2020-03-04 11:30,118,40,78,0,0,0
2020-03-04 11:45,124,52,72,0,0,0
2020-03-04 12:00,125,55,70,0,0,0
2020-03-04 12:15,116,45,71,0,0,0
2020-03-04 12:30,98,41,57,0,0,0
2020-03-04 12:45,106,45,61,0,0,0
2020-03-04 13:00,132,64,68,0,0,0
2020-03-04 13:15,83,43,40,0,0,0
2020-03-04 13:30,96,55,41,0,0,0
2020-03-04 13:45,98,48,50,0,0,0
2020-03-04 14:00,103,50,53,0,0,0
2020-03-04 14:15,113,67,46,0,0,0
2020-03-04 14:30,97,55,42,0,0,0
2020-03-04 14:45,89,42,47,0,0,0
2020-03-04 15:00,112,61,51,0,0,0
2020-03-04 15:15,96,43,53,0,0,0
2020-03-04 15:30,98,52,46,0,0,0
2020-03-04 15:45,121,69,52,0,0,0
2020-03-04 16:00,115,64,51,0,0,0
2020-03-04 16:15,148,79,69,0,0,0
2020-03-04 16:30,166,70,96,0,0,0
2020-03-04 16:45,137,63,74,0,0,0
2020-03-04 17:00,166,79,87,0,0,0
2020-03-04 17:15,146,77,69,0,0,0
2020-03-04 17:30,150,77,73,0,0,0
2020-03-04 17:45,146,69,77,0,0,0
2020-03-04 18:00,144,76,68,0,0,0
2020-03-04 18:15,143,76,67,0,0,0
2020-03-04 18:30,122,68,54,0,0,0
2020-03-04 18:45,133,90,43,0,0,0
2020-03-04 19:00,111,62,49,0,0,0
2020-03-04 19:15,118,70,48,0,0,0
2020-03-04 19:30,94,62,32,0,0,0
2020-03-04 19:45,117,67,50,0,0,0
2020-03-04 20:00,104,58,46,0,0,0
2020-03-04 20:15,63,27,36,0,0,0
2020-03-04 20:30,53,18,35,0,0,0
2020-03-04 20:45,67,35,32,0,0,0
2020-03-04 21:00,48,29,19,0,0,0
2020-03-04 21:15,52,17,35,0,0,0
2020-03-04 21:30,47,21,26,0,0,0
2020-03-04 21:45,48,22,26,0,0,0
2020-03-04 22:00,67,24,43,0,0,0
2020-03-04 22:15,40,14,26,0,0,0
2020-03-04 22:30,29,13,16,0,0,0
2020-03-04 22:45,45,16,29,0,0,0
2020-03-04 23:00,49,15,34,0,0,0
2020-03-04 23:15,52,8,44,0,0,0
2020-03-04 23:30,47,9,38,0,0,0
2020-03-04 23:45,25,8,17,0,0,0
2020-03-05 00:00,20,9,11,0,0,0
2020-03-05 00:15,9,7,2,0,0,0
2020-03-05 00:30,8,5,3,0,0,0
2020-03-05 00:45,14,8,6,0,0,0
2020-03-05 01:00,11,2,9,0,0,0
2020-03-05 01:15,11,7,4,0,0,0
2020-03-05 01:30,5,5,0,0,0,0
2020-03-05 01:45,6,3,3,0,0,0
2020-03-05 02:00,0,0,0,0,0,0
2020-03-05 02:15,1,1,0,0,0,0
2020-03-05 02:30,7,1,6,0,0,0
2020-03-05 02:45,3,2,1,0,0,0
2020-03-05 03:00,1,0,1,0,0,0
2020-03-05 03:15,0,0,0,0,0,0
2020-03-05 03:30,0,0,0,0,0,0
2020-03-05 03:45,3,3,0,0,0,0
2020-03-05 04:00,5,2,3,0,0,0
2020-03-05 04:15,3,1,2,0,0,0
2020-03-05 04:30,3,3,0,0,0,0
2020-03-05 04:45,3,1,2,0,0,0
2020-03-05 05:00,5,4,1,0,0,0
2020-03-05 05:15,10,3,7,0,0,0
2020-03-05 05:30,19,8,11,0,0,0
2020-03-05 05:45,11,5,6,0,0,0
2020-03-05 06:00,16,5,11,0,0,0
2020-03-05 06:15,28,13,15,0,0,0
2020-03-05 06:30,47,16,31,0,0,0
2020-03-05 06:45,69,30,39,0,0,0
2020-03-05 07:00,72,47,25,0,0,0
2020-03-05 07:15,77,39,38,0,0,0
2020-03-05 07:30,119,53,66,0,0,0
2020-03-05 07:45,165,83,82,0,0,0
2020-03-05 08:00,133,68,65,0,0,0
2020-03-05 08:15,139,76,63,0,0,0
2020-03-05 08:30,117,55,62,0,0,0
2020-03-05 08:45,140,63,77,0,0,0
2020-03-05 09:00,99,47,52,0,0,0
2020-03-05 09:15,97,34,63,0,0,0
2020-03-05 09:30,95,37,58,0,0,0
2020-03-05 09:45,85,34,51,0,0,0
2020-03-05 10:00,79,27,52,0,0,0
2020-03-05 10:15,79,37,42,0,0,0
2020-03-05 10:30,72,32,40,0,0,0
2020-03-05 10:45,70,34,36,0,0,0
2020-03-05 11:00,69,24,45,0,0,0
2020-03-05 11:15,81,37,44,0,0,0
2020-03-05 11:30,87,31,56,0,0,0
2020-03-05 11:45,95,46,49,0,0,0
2020-03-05 12:00,91,36,55,0,0,0
2020-03-05 12:15,97,30,67,0,0,0
2020-03-05 12:30,100,49,51,0,0,0
2020-03-05 12:45,102,43,59,0,0,0
2020-03-05 13:00,98,46,52,0,0,0
2020-03-05 13:15,89,40,49,0,0,0
2020-03-05 13:30,97,50,47,0,0,0
2020-03-05 13:45,108,57,51,0,0,0
2020-03-05 14:00,107,60,47,0,0,0
2020-03-05 14:15,104,44,60,0,0,0
2020-03-05 14:30,104,56,48,0,0,0
2020-03-05 14:45,96,54,42,0,0,0
2020-03-05 15:00,142,65,77,0,0,0
2020-03-05 15:15,112,57,55,0,0,0
2020-03-05 15:30,111,58,53,0,0,0
2020-03-05 15:45,117,67,50,0,0,0
2020-03-05 16:00,128,59,69,0,0,0
2020-03-05 16:15,130,57,73,0,0,0
2020-03-05 16:30,115,58,57,0,0,0
2020-03-05 16:45,151,75,76,0,0,0
2020-03-05 17:00,144,63,81,0,0,0
2020-03-05 17:15,149,73,76,0,0,0
2020-03-05 17:30,135,55,80,0,0,0
2020-03-05 17:45,137,67,70,0,0,0
2020-03-05 18:00,141,72,69,0,0,0
2020-03-05 18:15,126,69,57,0,0,0
2020-03-05 18:30,92,41,51,0,0,0
2020-03-05 18:45,112,55,57,0,0,0
2020-03-05 19:00,89,49,40,0,0,0
2020-03-05 19:15,87,42,45,0,0,0
2020-03-05 19:30,69,37,32,0,0,0
2020-03-05 19:45,86,44,42,0,0,0
2020-03-05 20:00,82,47,35,0,0,0
2020-03-05 20:15,69,34,35,0,0,0
2020-03-05 20:30,34,13,21,0,0,0
2020-03-05 20:45,60,32,28,0,0,0
2020-03-05 21:00,59,26,33,0,0,0
2020-03-05 21:15,47,19,28,0,0,0
2020-03-05 21:30,33,15,18,0,0,0
2020-03-05 21:45,39,18,21,0,0,0
2020-03-05 22:00,29,8,21,0,0,0
2020-03-05 22:15,27,9,18,0,0,0
2020-03-05 22:30,57,15,42,0,0,0
2020-03-05 22:45,33,11,22,0,0,0
2020-03-05 23:00,27,16,11,0,0,0
2020-03-05 23:15,20,9,11,0,0,0
2020-03-05 23:30,19,10,9,0,0,0
2020-03-05 23:45,19,10,9,0,0,0
2020-03-06 00:00,10,5,5,0,0,0
2020-03-06 00:15,9,4,5,0,0,0
2020-03-06 00:30,9,2,7,0,0,0
2020-03-06 00:45,9,2,7,0,0,0
2020-03-06 01:00,4,3,1,0,0,0
2020-03-06 01:15,2,0,2,0,0,0
2020-03-06 01:30,5,3,2,0,0,0
2020-03-06 01:45,4,2,2,0,0,0
2020-03-06 02:00,5,0,5,0,0,0
2020-03-06 02:15,0,0,0,0,0,0
2020-03-06 02:30,0,0,0,0,0,0
2020-03-06 02:45,3,1,2,0,0,0
2020-03-06 03:00,1,0,1,0,0,0
2020-03-06 03:15,0,0,0,0,0,0
2020-03-06 03:30,3,3,0,0,0,0
2020-03-06 03:45,1,1,0,0,0,0
2020-03-06 04:00,5,2,3,0,0,0
2020-03-06 04:15,1,0,1,0,0,0
2020-03-06 04:30,8,2,6,0,0,0
2020-03-06 04:45,6,4,2,0,0,0
2020-03-06 05:00,7,1,6,0,0,0
2020-03-06 05:15,3,1,2,0,0,0
2020-03-06 05:30,13,7,6,0,0,0
2020-03-06 05:45,17,12,5,0,0,0
2020-03-06 06:00,19,7,12,0,0,0
2020-03-06 06:15,33,11,22,0,0,0
2020-03-06 06:30,36,13,23,0,0,0
2020-03-06 06:45,58,21,37,0,0,0
2020-03-06 07:00,75,42,33,0,0,0
2020-03-06 07:15,72,34,38,0,0,0
2020-03-06 07:30,128,61,67,0,0,0
2020-03-06 07:45,138,73,65,0,0,0
2020-03-06 08:00,105,51,54,0,0,0
2020-03-06 08:15,105,51,54,0,0,0
2020-03-06 08:30,114,64,50,0,0,0
2020-03-06 08:45,136,60,76,0,0,0
2020-03-06 09:00,81,34,47,0,0,0
2020-03-06 09:15,67,24,43,0,0,0
2020-03-06 09:30,84,33,51,0,0,0
2020-03-06 09:45,85,36,49,0,0,0
2020-03-06 10:00,57,20,37,0,0,0
2020-03-06 10:15,66,25,41,0,0,0
2020-03-06 10:30,68,32,36,0,0,0
2020-03-06 10:45,76,32,44,0,0,0
2020-03-06 11:00,60,25,35,0,0,0
2020-03-06 11:15,81,37,44,0,0,0
2020-03-06 11:30,60,22,38,0,0,0
2020-03-06 11:45,81,29,52,0,0,0
2020-03-06 12:00,76,33,43,0,0,0
2020-03-06 12:15,92,42,50,0,0,0
2020-03-06 12:30,101,56,45,0,0,0
2020-03-06 12:45,112,45,67,0,0,0
2020-03-06 13:00,115,57,58,0,0,0
2020-03-06 13:15,84,40,44,0,0,0
2020-03-06 13:30,82,34,48,0,0,0
2020-03-06 13:45,113,59,54,0,0,0
2020-03-06 14:00,99,48,51,0,0,0
2020-03-06 14:15,106,52,54,0,0,0
2020-03-06 14:30,116,53,63,0,0,0
2020-03-06 14:45,105,56,49,0,0,0
2020-03-06 15:00,92,42,50,0,0,0
2020-03-06 15:15,115,50,65,0,0,0
2020-03-06 15:30,96,39,57,0,0,0
