Datetime,100031300 (Hafenstraße),101031300 (Channel 1 IN),102031300 (Channel 2 OUT),100031300-status,101031300-status,102031300-status
2022-05-01 00:00,105,37,68,0,0,0
2022-05-01 00:15,55,20,35,0,0,0
2022-05-01 00:30,92,44,48,0,0,0
2022-05-01 00:45,92,44,48,0,0,0
2022-05-01 01:00,76,31,45,0,0,0
2022-05-01 01:15,62,15,47,0,0,0
2022-05-01 01:30,48,11,37,0,0,0
2022-05-01 01:45,66,18,48,0,0,0
2022-05-01 02:00,56,8,48,0,0,0
2022-05-01 02:15,31,3,28,0,0,0
2022-05-01 02:30,43,7,36,0,0,0
2022-05-01 02:45,29,2,27,0,0,0
2022-05-01 03:00,30,8,22,0,0,0
2022-05-01 03:15,25,4,21,0,0,0
2022-05-01 03:30,31,9,22,0,0,0
2022-05-01 03:45,24,2,22,0,0,0
2022-05-01 04:00,48,6,42,0,0,0
2022-05-01 04:15,42,11,31,0,0,0
2022-05-01 04:30,19,5,14,0,0,0
2022-05-01 04:45,24,7,17,0,0,0
2022-05-01 05:00,14,3,11,0,0,0
2022-05-01 05:15,14,0,14,0,0,0
2022-05-01 05:30,22,2,20,0,0,0
2022-05-01 05:45,9,0,9,0,0,0
2022-05-01 06:00,21,5,16,0,0,0
2022-05-01 06:15,24,3,21,0,0,0
2022-05-01 06:30,17,4,13,0,0,0
2022-05-01 06:45,12,2,10,0,0,0
2022-05-01 07:00,10,3,7,0,0,0
2022-05-01 07:15,11,2,9,0,0,0
2022-05-01 07:30,7,2,5,0,0,0
2022-05-01 07:45,8,7,1,0,0,0
2022-05-01 08:00,7,3,4,0,0,0
2022-05-01 08:15,16,5,11,0,0,0
2022-05-01 08:30,18,8,10,0,0,0
2022-05-01 08:45,20,10,10,0,0,0
2022-05-01 09:00,20,7,13,0,0,0
2022-05-01 09:15,25,16,9,0,0,0
2022-05-01 09:30,33,18,15,0,0,0
2022-05-01 09:45,37,16,21,0,0,0
2022-05-01 10:00,72,32,40,0,0,0
2022-05-01 10:15,35,18,17,0,0,0
2022-05-01 10:30,57,28,29,0,0,0
2022-05-01 10:45,56,35,21,0,0,0
2022-05-01 11:00,57,26,31,0,0,0
2022-05-01 11:15,66,31,35,0,0,0
2022-05-01 11:30,76,37,39,0,0,0
2022-05-01 11:45,72,36,36,0,0,0
2022-05-01 12:00,88,37,51,0,0,0
2022-05-01 12:15,67,18,49,0,0,0
2022-05-01 12:30,58,28,30,0,0,0
2022-05-01 12:45,84,49,35,0,0,0
2022-05-01 13:00,61,27,34,0,0,0
2022-05-01 13:15,100,56,44,0,0,0
2022-05-01 13:30,97,41,56,0,0,0
2022-05-01 13:45,91,46,45,0,0,0
2022-05-01 14:00,106,48,58,0,0,0
2022-05-01 14:15,88,47,41,0,0,0
2022-05-01 14:30,107,41,66,0,0,0
2022-05-01 14:45,99,44,55,0,0,0
2022-05-01 15:00,111,48,63,0,0,0
2022-05-01 15:15,109,58,51,0,0,0
2022-05-01 15:30,113,58,55,0,0,0
2022-05-01 15:45,95,51,44,0,0,0
2022-05-01 16:00,156,93,63,0,0,0
2022-05-01 16:15,135,86,49,0,0,0
2022-05-01 16:30,116,63,53,0,0,0
2022-05-01 16:45,152,101,51,0,0,0
2022-05-01 17:00,106,49,57,0,0,0
2022-05-01 17:15,112,51,61,0,0,0
2022-05-01 17:30,133,65,68,0,0,0
2022-05-01 17:45,101,55,46,0,0,0
2022-05-01 18:00,96,44,52,0,0,0
2022-05-01 18:15,120,73,47,0,0,0
2022-05-01 18:30,102,48,54,0,0,0
2022-05-01 18:45,96,41,55,0,0,0
2022-05-01 19:00,98,39,59,0,0,0
2022-05-01 19:15,96,33,63,0,0,0
2022-05-01 19:30,92,31,61,0,0,0
2022-05-01 19:45,71,23,48,0,0,0
2022-05-01 20:00,82,31,51,0,0,0
2022-05-01 20:15,99,32,67,0,0,0
2022-05-01 20:30,105,38,67,0,0,0
2022-05-01 20:45,95,21,74,0,0,0
2022-05-01 21:00,66,20,46,0,0,0
2022-05-01 21:15,63,26,37,0,0,0
2022-05-01 21:30,76,34,42,0,0,0
2022-05-01 21:45,57,20,37,0,0,0
2022-05-01 22:00,84,22,62,0,0,0
2022-05-01 22:15,57,14,43,0,0,0
2022-05-01 22:30,69,13,56,0,0,0
2022-05-01 22:45,52,13,39,0,0,0
2022-05-01 23:00,51,7,44,0,0,0
2022-05-01 23:15,34,11,23,0,0,0
2022-05-01 23:30,40,15,25,0,0,0
2022-05-01 23:45,31,10,21,0,0,0
2022-05-02 00:00,22,11,11,0,0,0
2022-05-02 00:15,11,3,8,0,0,0
2022-05-02 00:30,11,1,10,0,0,0
2022-05-02 00:45,7,2,5,0,0,0
2022-05-02 01:00,4,0,4,0,0,0
2022-05-02 01:15,9,0,9,0,0,0
2022-05-02 01:30,9,1,8,0,0,0
2022-05-02 01:45,2,1,1,0,0,0
2022-05-02 02:00,3,0,3,0,0,0
2022-05-02 02:15,5,1,4,0,0,0
2022-05-02 02:30,3,2,1,0,0,0
2022-05-02 02:45,2,0,2,0,0,0
2022-05-02 03:00,5,2,3,0,0,0
2022-05-02 03:15,2,0,2,0,0,0
2022-05-02 03:30,2,0,2,0,0,0
2022-05-02 03:45,2,0,2,0,0,0
2022-05-02 04:00,6,3,3,0,0,0
2022-05-02 04:15,4,2,2,0,0,0
2022-05-02 04:30,4,0,4,0,0,0
2022-05-02 04:45,2,0,2,0,0,0
2022-05-02 05:00,3,2,1,0,0,0
2022-05-02 05:15,9,3,6,0,0,0
2022-05-02 05:30,13,5,8,0,0,0
2022-05-02 05:45,26,13,13,0,0,0
2022-05-02 06:00,25,7,18,0,0,0
2022-05-02 06:15,39,13,26,0,0,0
2022-05-02 06:30,50,24,26,0,0,0
2022-05-02 06:45,74,45,29,0,0,0
2022-05-02 07:00,89,48,41,0,0,0
2022-05-02 07:15,119,51,68,0,0,0
2022-05-02 07:30,167,80,87,0,0,0
2022-05-02 07:45,171,87,84,0,0,0
2022-05-02 08:00,129,63,66,0,0,0
2022-05-02 08:15,160,77,83,0,0,0
2022-05-02 08:30,154,77,77,0,0,0
2022-05-02 08:45,143,74,69,0,0,0
2022-05-02 09:00,104,48,56,0,0,0
2022-05-02 09:15,93,40,53,0,0,0
2022-05-02 09:30,98,36,62,0,0,0
2022-05-02 09:45,131,43,88,0,0,0
2022-05-02 10:00,87,31,56,0,0,0
2022-05-02 10:15,81,40,41,0,0,0
2022-05-02 10:30,85,44,41,0,0,0
2022-05-02 10:45,113,53,60,0,0,0
2022-05-02 11:00,87,40,47,0,0,0
2022-05-02 11:15,85,37,48,0,0,0
2022-05-02 11:30,91,32,59,0,0,0
2022-05-02 11:45,128,42,86,0,0,0
2022-05-02 12:00,117,50,67,0,0,0
2022-05-02 12:15,105,42,63,0,0,0
2022-05-02 12:30,95,52,43,0,0,0
2022-05-02 12:45,112,47,65,0,0,0
2022-05-02 13:00,104,51,53,0,0,0
2022-05-02 13:15,133,71,62,0,0,0
2022-05-02 13:30,105,43,62,0,0,0
2022-05-02 13:45,144,80,64,0,0,0
2022-05-02 14:00,154,72,82,0,0,0
2022-05-02 14:15,135,68,67,0,0,0
2022-05-02 14:30,116,61,55,0,0,0
2022-05-02 14:45,118,64,54,0,0,0
2022-05-02 15:00,109,63,46,0,0,0
2022-05-02 15:15,128,68,60,0,0,0
2022-05-02 15:30,134,68,66,0,0,0
2022-05-02 15:45,183,97,86,0,0,0
2022-05-02 16:00,178,102,76,0,0,0
2022-05-02 16:15,143,81,62,0,0,0
2022-05-02 16:30,165,73,92,0,0,0
2022-05-02 16:45,175,88,87,0,0,0
2022-05-02 17:00,169,76,93,0,0,0
2022-05-02 17:15,199,93,106,0,0,0
2022-05-02 17:30,189,87,102,0,0,0
2022-05-02 17:45,215,117,98,0,0,0
2022-05-02 18:00,156,84,72,0,0,0
2022-05-02 18:15,167,78,89,0,0,0
2022-05-02 18:30,137,73,64,0,0,0
2022-05-02 18:45,133,62,71,0,0,0
2022-05-02 19:00,116,62,54,0,0,0
2022-05-02 19:15,108,76,32,0,0,0
2022-05-02 19:30,123,55,68,0,0,0
2022-05-02 19:45,125,70,55,0,0,0
2022-05-02 20:00,123,55,68,0,0,0
2022-05-02 20:15,75,41,34,0,0,0
2022-05-02 20:30,86,39,47,0,0,0
2022-05-02 20:45,72,21,51,0,0,0
2022-05-02 21:00,56,32,24,0,0,0
2022-05-02 21:15,68,34,34,0,0,0
2022-05-02 21:30,59,30,29,0,0,0
2022-05-02 21:45,51,26,25,0,0,0
2022-05-02 22:00,53,22,31,0,0,0
2022-05-02 22:15,68,20,48,0,0,0
2022-05-02 22:30,58,21,37,0,0,0
2022-05-02 22:45,36,14,22,0,0,0
2022-05-02 23:00,28,10,18,0,0,0
2022-05-02 23:15,24,14,10,0,0,0
2022-05-02 23:30,13,6,7,0,0,0
2022-05-02 23:45,17,6,11,0,0,0
2022-05-03 00:00,10,1,9,0,0,0
2022-05-03 00:15,8,3,5,0,0,0
2022-05-03 00:30,3,1,2,0,0,0
2022-05-03 00:45,5,2,3,0,0,0
2022-05-03 01:00,5,4,1,0,0,0
2022-05-03 01:15,4,2,2,0,0,0
2022-05-03 01:30,0,0,0,0,0,0
2022-05-03 01:45,3,1,2,0,0,0
2022-05-03 02:00,2,1,1,0,0,0
2022-05-03 02:15,3,2,1,0,0,0
2022-05-03 02:30,1,0,1,0,0,0
2022-05-03 02:45,1,1,0,0,0,0
2022-05-03 03:00,0,0,0,0,0,0
2022-05-03 03:15,1,1,0,0,0,0
2022-05-03 03:30,1,1,0,0,0,0
2022-05-03 03:45,0,0,0,0,0,0
2022-05-03 04:00,1,0,1,0,0,0
2022-05-03 04:15,1,0,1,0,0,0
2022-05-03 04:30,2,1,1,0,0,0
2022-05-03 04:45,5,0,5,0,0,0
2022-05-03 05:00,11,3,8,0,0,0
2022-05-03 05:15,15,8,7,0,0,0
2022-05-03 05:30,14,7,7,0,0,0
2022-05-03 05:45,34,22,12,0,0,0
2022-05-03 06:00,30,9,21,0,0,0
2022-05-03 06:15,49,21,28,0,0,0
2022-05-03 06:30,43,13,30,0,0,0
2022-05-03 06:45,77,45,32,0,0,0
2022-05-03 07:00,92,55,37,0,0,0
2022-05-03 07:15,120,63,57,0,0,0
2022-05-03 07:30,182,74,108,0,0,0
2022-05-03 07:45,183,98,85,0,0,0
2022-05-03 08:00,184,85,99,0,0,0
2022-05-03 08:15,168,81,87,0,0,0
2022-05-03 08:30,134,72,62,0,0,0
2022-05-03 08:45,155,74,81,0,0,0
2022-05-03 09:00,109,41,68,0,0,0
2022-05-03 09:15,107,43,64,0,0,0
2022-05-03 09:30,112,38,74,0,0,0
2022-05-03 09:45,141,39,102,0,0,0
2022-05-03 10:00,122,40,82,0,0,0
2022-05-03 10:15,75,31,44,0,0,0
2022-05-03 10:30,83,37,46,0,0,0
2022-05-03 10:45,112,40,72,0,0,0
2022-05-03 11:00,84,37,47,0,0,0
2022-05-03 11:15,89,48,41,0,0,0
2022-05-03 11:30,104,44,60,0,0,0
2022-05-03 11:45,149,55,94,0,0,0
2022-05-03 12:00,136,65,71,0,0,0
2022-05-03 12:15,128,59,69,0,0,0
2022-05-03 12:30,124,62,62,0,0,0
2022-05-03 12:45,115,52,63,0,0,0
2022-05-03 13:00,123,61,62,0,0,0
2022-05-03 13:15,111,49,62,0,0,0
2022-05-03 13:30,132,61,71,0,0,0
2022-05-03 13:45,154,57,97,0,0,0
2022-05-03 14:00,145,80,65,0,0,0
2022-05-03 14:15,120,66,54,0,0,0
2022-05-03 14:30,124,74,50,0,0,0
2022-05-03 14:45,111,64,47,0,0,0
2022-05-03 15:00,134,66,68,0,0,0
2022-05-03 15:15,118,62,56,0,0,0
2022-05-03 15:30,146,75,71,0,0,0
2022-05-03 15:45,173,95,78,0,0,0
2022-05-03 16:00,180,97,83,0,0,0
2022-05-03 16:15,177,97,80,0,0,0
2022-05-03 16:30,175,88,87,0,0,0
2022-05-03 16:45,165,93,72,0,0,0
2022-05-03 17:00,179,94,85,0,0,0
2022-05-03 17:15,184,96,88,0,0,0
2022-05-03 17:30,188,103,85,0,0,0
2022-05-03 17:45,223,125,98,0,0,0
2022-05-03 18:00,187,116,71,0,0,0
2022-05-03 18:15,161,93,68,0,0,0
2022-05-03 18:30,153,83,70,0,0,0
2022-05-03 18:45,144,91,53,0,0,0
2022-05-03 19:00,141,78,63,0,0,0
2022-05-03 19:15,117,62,55,0,0,0
2022-05-03 19:30,135,71,64,0,0,0
2022-05-03 19:45,136,79,57,0,0,0
2022-05-03 20:00,103,49,54,0,0,0
2022-05-03 20:15,90,45,45,0,0,0
2022-05-03 20:30,75,30,45,0,0,0
2022-05-03 20:45,83,49,34,0,0,0
2022-05-03 21:00,83,26,57,0,0,0
2022-05-03 21:15,77,38,39,0,0,0
2022-05-03 21:30,64,23,41,0,0,0
2022-05-03 21:45,66,27,39,0,0,0
2022-05-03 22:00,73,33,40,0,0,0
2022-05-03 22:15,63,27,36,0,0,0
2022-05-03 22:30,79,18,61,0,0,0
2022-05-03 22:45,42,18,24,0,0,0
2022-05-03 23:00,50,17,33,0,0,0
2022-05-03 23:15,37,14,23,0,0,0
2022-05-03 23:30,23,12,11,0,0,0
2022-05-03 23:45,23,12,11,0,0,0
2022-05-04 00:00,24,14,10,0,0,0
2022-05-04 00:15,20,5,15,0,0,0
2022-05-04 00:30,9,1,8,0,0,0
2022-05-04 00:45,10,3,7,0,0,0
2022-05-04 01:00,9,1,8,0,0,0
2022-05-04 01:15,4,3,1,0,0,0
2022-05-04 01:30,6,4,2,0,0,0
2022-05-04 01:45,3,1,2,0,0,0
2022-05-04 02:00,1,0,1,0,0,0
2022-05-04 02:15,3,0,3,0,0,0
2022-05-04 02:30,18,0,18,0,0,0
2022-05-04 02:45,6,0,6,0,0,0
2022-05-04 03:00,3,1,2,0,0,0
2022-05-04 03:15,1,1,0,0,0,0
2022-05-04 03:30,0,0,0,0,0,0
2022-05-04 03:45,3,3,0,0,0,0
2022-05-04 04:00,4,1,3,0,0,0
2022-05-04 04:15,0,0,0,0,0,0
2022-05-04 04:30,2,0,2,0,0,0
2022-05-04 04:45,2,0,2,0,0,0
2022-05-04 05:00,5,1,4,0,0,0
2022-05-04 05:15,12,7,5,0,0,0
2022-05-04 05:30,15,4,11,0,0,0
2022-05-04 05:45,24,14,10,0,0,0
2022-05-04 06:00,35,13,22,0,0,0
2022-05-04 06:15,38,16,22,0,0,0
2022-05-04 06:30,56,21,35,0,0,0
2022-05-04 06:45,89,51,38,0,0,0
2022-05-04 07:00,103,50,53,0,0,0
2022-05-04 07:15,121,57,64,0,0,0
2022-05-04 07:30,174,64,110,0,0,0
2022-05-04 07:45,161,76,85,0,0,0
2022-05-04 08:00,172,70,102,0,0,0
2022-05-04 08:15,149,84,65,0,0,0
2022-05-04 08:30,152,71,81,0,0,0
2022-05-04 08:45,168,88,80,0,0,0
2022-05-04 09:00,131,51,80,0,0,0
2022-05-04 09:15,106,38,68,0,0,0
2022-05-04 09:30,124,47,77,0,0,0
2022-05-04 09:45,151,46,105,0,0,0
2022-05-04 10:00,123,52,71,0,0,0
2022-05-04 10:15,99,35,64,0,0,0
2022-05-04 10:30,83,41,42,0,0,0
2022-05-04 10:45,93,50,43,0,0,0
2022-05-04 11:00,82,34,48,0,0,0
2022-05-04 11:15,93,47,46,0,0,0
2022-05-04 11:30,104,42,62,0,0,0
2022-05-04 11:45,173,75,98,0,0,0
2022-05-04 12:00,142,73,69,0,0,0
2022-05-04 12:15,126,64,62,0,0,0
