Datetime,100031300 (Hafenstraße),101031300 (Channel 1 IN),102031300 (Channel 2 OUT),100031300-status,101031300-status,102031300-status
2021-02-01 00:00,7,2,5,0,0,0
2021-02-01 00:15,5,3,2,0,0,0
2021-02-01 00:30,3,0,3,0,0,0
2021-02-01 00:45,3,2,1,0,0,0
2021-02-01 01:00,0,0,0,0,0,0
2021-02-01 01:15,2,2,0,0,0,0
2021-02-01 01:30,1,1,0,0,0,0
2021-02-01 01:45,3,1,2,0,0,0
2021-02-01 02:00,2,0,2,0,0,0
2021-02-01 02:15,0,0,0,0,0,0
2021-02-01 02:30,1,1,0,0,0,0
2021-02-01 02:45,0,0,0,0,0,0
2021-02-01 03:00,1,1,0,0,0,0
2021-02-01 03:15,1,1,0,0,0,0
2021-02-01 03:30,2,1,1,0,0,0
2021-02-01 03:45,0,0,0,0,0,0
2021-02-01 04:00,2,1,1,0,0,0
2021-02-01 04:15,3,2,1,0,0,0
2021-02-01 04:30,8,1,7,0,0,0
2021-02-01 04:45,4,2,2,0,0,0
2021-02-01 05:00,1,1,0,0,0,0
2021-02-01 05:15,7,1,6,0,0,0
2021-02-01 05:30,10,4,6,0,0,0
2021-02-01 05:45,12,5,7,0,0,0
2021-02-01 06:00,28,11,17,0,0,0
2021-02-01 06:15,24,12,12,0,0,0
2021-02-01 06:30,34,12,22,0,0,0
2021-02-01 06:45,43,17,26,0,0,0
2021-02-01 07:00,54,30,24,0,0,0
2021-02-01 07:15,64,35,29,0,0,0
2021-02-01 07:30,88,38,50,0,0,0
2021-02-01 07:45,88,47,41,0,0,0
2021-02-01 08:00,81,36,45,0,0,0
2021-02-01 08:15,108,53,55,0,0,0
2021-02-01 08:30,61,27,34,0,0,0
2021-02-01 08:45,99,55,44,0,0,0
2021-02-01 09:00,64,31,33,0,0,0
2021-02-01 09:15,65,32,33,0,0,0
2021-02-01 09:30,67,19,48,0,0,0
2021-02-01 09:45,59,23,36,0,0,0
2021-02-01 10:00,59,34,25,0,0,0
2021-02-01 10:15,60,16,44,0,0,0
2021-02-01 10:30,57,25,32,0,0,0
2021-02-01 10:45,60,25,35,0,0,0
2021-02-01 11:00,55,22,33,0,0,0
2021-02-01 11:15,64,30,34,0,0,0
2021-02-01 11:30,79,28,51,0,0,0
2021-02-01 11:45,83,39,44,0,0,0
2021-02-01 12:00,75,41,34,0,0,0
2021-02-01 12:15,57,28,29,0,0,0
2021-02-01 12:30,63,20,43,0,0,0
2021-02-01 12:45,77,30,47,0,0,0
2021-02-01 13:00,86,42,44,0,0,0
2021-02-01 13:15,66,32,34,0,0,0
2021-02-01 13:30,72,40,32,0,0,0
2021-02-01 13:45,87,38,49,0,0,0
2021-02-01 14:00,81,39,42,0,0,0
2021-02-01 14:15,75,32,43,0,0,0
2021-02-01 14:30,81,30,51,0,0,0
2021-02-01 14:45,98,47,51,0,0,0
2021-02-01 15:00,60,33,27,0,0,0
2021-02-01 15:15,77,27,50,0,0,0
2021-02-01 15:30,94,37,57,0,0,0
2021-02-01 15:45,64,34,30,0,0,0
2021-02-01 16:00,92,44,48,0,0,0
2021-02-01 16:15,92,42,50,0,0,0
2021-02-01 16:30,103,46,57,0,0,0
2021-02-01 16:45,122,48,74,0,0,0
2021-02-01 17:00,98,43,55,0,0,0
2021-02-01 17:15,109,54,55,0,0,0
2021-02-01 17:30,103,41,62,0,0,0
2021-02-01 17:45,84,34,50,0,0,0
2021-02-01 18:00,90,41,49,0,0,0
2021-02-01 18:15,78,33,45,0,0,0
2021-02-01 18:30,66,24,42,0,0,0
2021-02-01 18:45,67,29,38,0,0,0
2021-02-01 19:00,68,24,44,0,0,0
2021-02-01 19:15,50,22,28,0,0,0
2021-02-01 19:30,49,22,27,0,0,0
2021-02-01 19:45,40,14,26,0,0,0
2021-02-01 20:00,45,22,23,0,0,0
2021-02-01 20:15,28,13,15,0,0,0
2021-02-01 20:30,31,17,14,0,0,0
2021-02-01 20:45,31,17,14,0,0,0
2021-02-01 21:00,27,17,10,0,0,0
2021-02-01 21:15,25,13,12,0,0,0
2021-02-01 21:30,13,3,10,0,0,0
2021-02-01 21:45,24,12,12,0,0,0
2021-02-01 22:00,13,5,8,0,0,0
2021-02-01 22:15,13,5,8,0,0,0
2021-02-01 22:30,13,8,5,0,0,0
2021-02-01 22:45,8,6,2,0,0,0
2021-02-01 23:00,9,6,3,0,0,0
2021-02-01 23:15,9,6,3,0,0,0
2021-02-01 23:30,5,1,4,0,0,0
2021-02-01 23:45,5,3,2,0,0,0
2021-02-02 00:00,5,1,4,0,0,0
2021-02-02 00:15,2,1,1,0,0,0
2021-02-02 00:30,2,1,1,0,0,0
2021-02-02 00:45,1,0,1,0,0,0
2021-02-02 01:00,4,2,2,0,0,0
2021-02-02 01:15,2,1,1,0,0,0
2021-02-02 01:30,1,0,1,0,0,0
2021-02-02 01:45,1,1,0,0,0,0
2021-02-02 02:00,2,0,2,0,0,0
2021-02-02 02:15,1,1,0,0,0,0
2021-02-02 02:30,1,0,1,0,0,0
2021-02-02 02:45,1,1,0,0,0,0
2021-02-02 03:00,0,0,0,0,0,0
2021-02-02 03:15,2,0,2,0,0,0
2021-02-02 03:30,1,0,1,0,0,0
2021-02-02 03:45,0,0,0,0,0,0
2021-02-02 04:00,1,1,0,0,0,0
2021-02-02 04:15,4,1,3,0,0,0
2021-02-02 04:30,1,0,1,0,0,0
2021-02-02 04:45,3,1,2,0,0,0
2021-02-02 05:00,2,0,2,0,0,0
2021-02-02 05:15,2,0,2,0,0,0
2021-02-02 05:30,11,2,9,0,0,0
2021-02-02 05:45,15,8,7,0,0,0
2021-02-02 06:00,18,9,9,0,0,0
2021-02-02 06:15,27,6,21,0,0,0
2021-02-02 06:30,32,8,24,0,0,0
2021-02-02 06:45,46,22,24,0,0,0
2021-02-02 07:00,51,23,28,0,0,0
2021-02-02 07:15,67,23,44,0,0,0
2021-02-02 07:30,91,48,43,0,0,0
2021-02-02 07:45,81,45,36,0,0,0
2021-02-02 08:00,76,38,38,0,0,0
2021-02-02 08:15,101,47,54,0,0,0
2021-02-02 08:30,87,39,48,0,0,0
2021-02-02 08:45,109,44,65,0,0,0
2021-02-02 09:00,63,26,37,0,0,0
2021-02-02 09:15,80,29,51,0,0,0
2021-02-02 09:30,66,30,36,0,0,0
