Datetime,100031300 (Hafenstraße),101031300 (Channel 1 IN),102031300 (Channel 2 OUT),100031300-status,101031300-status,102031300-status
2020-10-01 00:00,20,5,15,0,0,0
2020-10-01 00:15,17,8,9,0,0,0
2020-10-01 00:30,16,9,7,0,0,0
2020-10-01 00:45,12,5,7,0,0,0
2020-10-01 01:00,12,4,8,0,0,0
2020-10-01 01:15,6,0,6,0,0,0
2020-10-01 01:30,14,5,9,0,0,0
2020-10-01 01:45,11,3,8,0,0,0
2020-10-01 02:00,5,3,2,0,0,0
2020-10-01 02:15,5,3,2,0,0,0
2020-10-01 02:30,3,0,3,0,0,0
2020-10-01 02:45,4,1,3,0,0,0
2020-10-01 03:00,5,2,3,0,0,0
2020-10-01 03:15,6,4,2,0,0,0
2020-10-01 03:30,3,2,1,0,0,0
2020-10-01 03:45,1,0,1,0,0,0
2020-10-01 04:00,2,1,1,0,0,0
2020-10-01 04:15,3,1,2,0,0,0
2020-10-01 04:30,2,1,1,0,0,0
2020-10-01 04:45,8,4,4,0,0,0
2020-10-01 05:00,4,2,2,0,0,0
2020-10-01 05:15,13,5,8,0,0,0
2020-10-01 05:30,27,8,19,0,0,0
2020-10-01 05:45,21,16,5,0,0,0
2020-10-01 06:00,27,8,19,0,0,0
2020-10-01 06:15,30,12,18,0,0,0
2020-10-01 06:30,35,12,23,0,0,0
2020-10-01 06:45,76,41,35,0,0,0
2020-10-01 07:00,74,42,32,0,0,0
2020-10-01 07:15,96,46,50,0,0,0
2020-10-01 07:30,170,66,104,0,0,0
2020-10-01 07:45,150,82,68,0,0,0
2020-10-01 08:00,139,72,67,0,0,0
2020-10-01 08:15,153,84,69,0,0,0
2020-10-01 08:30,135,68,67,0,0,0
2020-10-01 08:45,151,82,69,0,0,0
2020-10-01 09:00,84,29,55,0,0,0
2020-10-01 09:15,98,39,59,0,0,0
2020-10-01 09:30,100,41,59,0,0,0
2020-10-01 09:45,110,45,65,0,0,0
2020-10-01 10:00,91,34,57,0,0,0
2020-10-01 10:15,82,43,39,0,0,0
2020-10-01 10:30,94,38,56,0,0,0
2020-10-01 10:45,88,43,45,0,0,0
2020-10-01 11:00,102,45,57,0,0,0
2020-10-01 11:15,91,41,50,0,0,0
2020-10-01 11:30,85,38,47,0,0,0
2020-10-01 11:45,90,37,53,0,0,0
2020-10-01 12:00,116,53,63,0,0,0
2020-10-01 12:15,117,56,61,0,0,0
2020-10-01 12:30,112,62,50,0,0,0
2020-10-01 12:45,134,47,87,0,0,0
2020-10-01 13:00,144,67,77,0,0,0
2020-10-01 13:15,135,86,49,0,0,0
2020-10-01 13:30,132,62,70,0,0,0
2020-10-01 13:45,119,53,66,0,0,0
2020-10-01 14:00,151,69,82,0,0,0
2020-10-01 14:15,127,71,56,0,0,0
2020-10-01 14:30,145,61,84,0,0,0
2020-10-01 14:45,137,73,64,0,0,0
