Datetime,100031300 (Hafenstraße),101031300 (Hafenstraße Fahrräder IN),102031300 (Hafenstraße Fahrräder OUT),100031300-status,101031300-status,102031300-status
2024-10-01 00:00,10,5,5,0,0,0
2024-10-01 00:15,14,8,6,0,0,0
2024-10-01 00:30,11,7,4,0,0,0
2024-10-01 00:45,13,6,7,0,0,0
2024-10-01 01:00,7,7,0,0,0,0
2024-10-01 01:15,4,1,3,0,0,0
2024-10-01 01:30,7,3,4,0,0,0
2024-10-01 01:45,10,5,5,0,0,0
2024-10-01 02:00,4,0,4,0,0,0
2024-10-01 02:15,3,1,2,0,0,0
2024-10-01 02:30,4,3,1,0,0,0
2024-10-01 02:45,5,1,4,0,0,0
2024-10-01 03:00,3,2,1,0,0,0
2024-10-01 03:15,0,0,0,0,0,0
2024-10-01 03:30,4,2,2,0,0,0
2024-10-01 03:45,0,0,0,0,0,0
2024-10-01 04:00,4,1,3,0,0,0
2024-10-01 04:15,4,3,1,0,0,0
2024-10-01 04:30,2,0,2,0,0,0
2024-10-01 04:45,4,3,1,0,0,0
2024-10-01 05:00,2,2,0,0,0,0
2024-10-01 05:15,14,9,5,0,0,0
2024-10-01 05:30,9,2,7,0,0,0
2024-10-01 05:45,16,7,9,0,0,0
2024-10-01 06:00,19,10,9,0,0,0
2024-10-01 06:15,43,20,23,0,0,0
2024-10-01 06:30,42,15,27,0,0,0
2024-10-01 06:45,66,38,28,0,0,0
2024-10-01 07:00,58,30,28,0,0,0
2024-10-01 07:15,85,35,50,0,0,0
2024-10-01 07:30,132,52,80,0,0,0
2024-10-01 07:45,140,72,68,0,0,0
2024-10-01 08:00,118,61,57,0,0,0
2024-10-01 08:15,152,82,70,0,0,0
2024-10-01 08:30,138,69,69,0,0,0
2024-10-01 08:45,124,55,69,0,0,0
2024-10-01 09:00,71,40,31,0,0,0
2024-10-01 09:15,85,33,52,0,0,0
2024-10-01 09:30,76,26,50,0,0,0
2024-10-01 09:45,103,35,68,0,0,0
2024-10-01 10:00,75,28,47,0,0,0
2024-10-01 10:15,62,22,40,0,0,0
2024-10-01 10:30,58,15,43,0,0,0
2024-10-01 10:45,82,35,47,0,0,0
2024-10-01 11:00,55,17,38,0,0,0
2024-10-01 11:15,79,31,48,0,0,0
2024-10-01 11:30,79,24,55,0,0,0
2024-10-01 11:45,64,23,41,0,0,0
2024-10-01 12:00,73,24,49,0,0,0
2024-10-01 12:15,67,23,44,0,0,0
2024-10-01 12:30,94,48,46,0,0,0
2024-10-01 12:45,97,34,63,0,0,0
2024-10-01 13:00,83,36,47,0,0,0
2024-10-01 13:15,85,35,50,0,0,0
2024-10-01 13:30,83,36,47,0,0,0
2024-10-01 13:45,109,47,62,0,0,0
2024-10-01 14:00,76,31,45,0,0,0
