Datetime,100031300 (Hafenstraße),101031300 (Channel 1 IN),102031300 (Channel 2 OUT),100031300-status,101031300-status,102031300-status
2021-04-01 00:00,17,7,10,0,0,0
2021-04-01 00:15,12,6,6,0,0,0
2021-04-01 00:30,20,4,16,0,0,0
2021-04-01 00:45,11,2,9,0,0,0
2021-04-01 01:00,7,3,4,0,0,0
2021-04-01 01:15,10,4,6,0,0,0
2021-04-01 01:30,1,1,0,0,0,0
2021-04-01 01:45,8,4,4,0,0,0
2021-04-01 02:00,5,2,3,0,0,0
2021-04-01 02:15,2,1,1,0,0,0
2021-04-01 02:30,3,2,1,0,0,0
2021-04-01 02:45,2,0,2,0,0,0
2021-04-01 03:00,0,0,0,0,0,0
2021-04-01 03:15,0,0,0,0,0,0
2021-04-01 03:30,1,0,1,0,0,0
2021-04-01 03:45,1,0,1,0,0,0
2021-04-01 04:00,2,2,0,0,0,0
2021-04-01 04:15,4,0,4,0,0,0
2021-04-01 04:30,3,1,2,0,0,0
2021-04-01 04:45,3,2,1,0,0,0
2021-04-01 05:00,3,3,0,0,0,0
2021-04-01 05:15,11,5,6,0,0,0
2021-04-01 05:30,20,7,13,0,0,0
2021-04-01 05:45,15,8,7,0,0,0
2021-04-01 06:00,8,4,4,0,0,0
2021-04-01 06:15,20,7,13,0,0,0
2021-04-01 06:30,46,23,23,0,0,0
2021-04-01 06:45,49,23,26,0,0,0
2021-04-01 07:00,73,39,34,0,0,0
2021-04-01 07:15,84,41,43,0,0,0
2021-04-01 07:30,93,48,45,0,0,0
2021-04-01 07:45,93,53,40,0,0,0
2021-04-01 08:00,86,41,45,0,0,0
2021-04-01 08:15,96,48,48,0,0,0
2021-04-01 08:30,91,48,43,0,0,0
2021-04-01 08:45,116,52,64,0,0,0
2021-04-01 09:00,97,51,46,0,0,0
2021-04-01 09:15,89,40,49,0,0,0
2021-04-01 09:30,85,44,41,0,0,0
2021-04-01 09:45,102,44,58,0,0,0
2021-04-01 10:00,83,21,62,0,0,0
2021-04-01 10:15,83,46,37,0,0,0
2021-04-01 10:30,118,52,66,0,0,0
2021-04-01 10:45,115,45,70,0,0,0
2021-04-01 11:00,107,38,69,0,0,0
2021-04-01 11:15,106,42,64,0,0,0
2021-04-01 11:30,67,31,36,0,0,0
2021-04-01 11:45,109,46,63,0,0,0
2021-04-01 12:00,80,40,40,0,0,0
2021-04-01 12:15,126,55,71,0,0,0
2021-04-01 12:30,98,43,55,0,0,0
2021-04-01 12:45,118,59,59,0,0,0
2021-04-01 13:00,99,53,46,0,0,0
2021-04-01 13:15,107,46,61,0,0,0
2021-04-01 13:30,128,73,55,0,0,0
