Datetime,100031300 (Hafenstraße),101031300 (Hafenstraße Fahrräder IN),102031300 (Hafenstraße Fahrräder OUT),100031300-status,101031300-status,102031300-status
2024-03-02 14:15,96,49,47,0,0,0
2024-03-02 14:30,116,45,71,0,0,0
2024-03-02 14:45,120,63,57,0,0,0
2024-03-02 15:00,105,45,60,0,0,0
2024-03-02 15:15,99,50,49,0,0,0
2024-03-02 15:30,100,47,53,0,0,0
2024-03-02 15:45,80,40,40,0,0,0
2024-03-02 16:00,93,44,49,0,0,0
2024-03-02 16:15,115,47,68,0,0,0
2024-03-02 16:30,100,46,54,0,0,0
2024-03-02 16:45,87,38,49,0,0,0
2024-03-02 17:00,87,42,45,0,0,0
2024-03-02 17:15,88,36,52,0,0,0
2024-03-02 17:30,86,39,47,0,0,0
2024-03-02 17:45,150,75,75,0,0,0
2024-03-02 18:00,98,34,64,0,0,0
2024-03-02 18:15,97,45,52,0,0,0
2024-03-02 18:30,109,49,60,0,0,0
2024-03-02 18:45,98,58,40,0,0,0
2024-03-02 19:00,77,44,33,0,0,0
2024-03-02 19:15,84,46,38,0,0,0
2024-03-02 19:30,80,47,33,0,0,0
2024-03-02 19:45,96,40,56,0,0,0
2024-03-02 20:00,105,70,35,0,0,0
2024-03-02 20:15,62,33,29,0,0,0
2024-03-02 20:30,71,34,37,0,0,0
2024-03-02 20:45,61,35,26,0,0,0
2024-03-02 21:00,62,35,27,0,0,0
2024-03-02 21:15,43,26,17,0,0,0
2024-03-02 21:30,43,16,27,0,0,0
2024-03-02 21:45,55,25,30,0,0,0
2024-03-02 22:00,41,15,26,0,0,0
2024-03-02 22:15,72,30,42,0,0,0
2024-03-02 22:30,48,18,30,0,0,0
2024-03-02 22:45,70,21,49,0,0,0
2024-03-02 23:00,59,22,37,0,0,0
2024-03-02 23:15,65,20,45,0,0,0
2024-03-02 23:30,64,30,34,0,0,0
2024-03-02 23:45,55,14,41,0,0,0
2024-03-03 00:00,57,25,32,0,0,0
2024-03-03 00:15,48,27,21,0,0,0
2024-03-03 00:30,41,14,27,0,0,0
2024-03-03 00:45,47,31,16,0,0,0
2024-03-03 01:00,31,12,19,0,0,0
2024-03-03 01:15,23,7,16,0,0,0
2024-03-03 01:30,18,5,13,0,0,0
2024-03-03 01:45,36,17,19,0,0,0
2024-03-03 02:00,28,10,18,0,0,0
2024-03-03 02:15,42,3,39,0,0,0
2024-03-03 02:30,18,6,12,0,0,0
2024-03-03 02:45,24,6,18,0,0,0
2024-03-03 03:00,22,6,16,0,0,0
2024-03-03 03:15,22,7,15,0,0,0
2024-03-03 03:30,17,6,11,0,0,0
2024-03-03 03:45,21,4,17,0,0,0
2024-03-03 04:00,12,4,8,0,0,0
2024-03-03 04:15,11,1,10,0,0,0
2024-03-03 04:30,10,0,10,0,0,0
2024-03-03 04:45,5,0,5,0,0,0
2024-03-03 05:00,2,0,2,0,0,0
2024-03-03 05:15,18,1,17,0,0,0
2024-03-03 05:30,7,2,5,0,0,0
2024-03-03 05:45,6,0,6,0,0,0
2024-03-03 06:00,5,0,5,0,0,0
2024-03-03 06:15,6,0,6,0,0,0
2024-03-03 06:30,8,3,5,0,0,0
2024-03-03 06:45,9,4,5,0,0,0
2024-03-03 07:00,3,0,3,0,0,0
2024-03-03 07:15,5,1,4,0,0,0
2024-03-03 07:30,11,5,6,0,0,0
2024-03-03 07:45,8,2,6,0,0,0
2024-03-03 08:00,10,1,9,0,0,0
2024-03-03 08:15,8,4,4,0,0,0
2024-03-03 08:30,12,3,9,0,0,0
2024-03-03 08:45,26,15,11,0,0,0
2024-03-03 09:00,20,7,13,0,0,0
2024-03-03 09:15,23,9,14,0,0,0
2024-03-03 09:30,31,14,17,0,0,0
2024-03-03 09:45,62,30,32,0,0,0
2024-03-03 10:00,42,17,25,0,0,0
2024-03-03 10:15,35,9,26,0,0,0
2024-03-03 10:30,45,15,30,0,0,0
2024-03-03 10:45,60,25,35,0,0,0
2024-03-03 11:00,74,27,47,0,0,0
2024-03-03 11:15,61,35,26,0,0,0
2024-03-03 11:30,54,21,33,0,0,0
2024-03-03 11:45,58,25,33,0,0,0
2024-03-03 12:00,77,21,56,0,0,0
2024-03-03 12:15,87,45,42,0,0,0
2024-03-03 12:30,80,33,47,0,0,0
2024-03-03 12:45,86,37,49,0,0,0
2024-03-03 13:00,59,26,33,0,0,0
2024-03-03 13:15,66,25,41,0,0,0
2024-03-03 13:30,79,34,45,0,0,0
2024-03-03 13:45,113,54,59,0,0,0
2024-03-03 14:00,95,44,51,0,0,0
2024-03-03 14:15,118,38,80,0,0,0
2024-03-03 14:30,95,34,61,0,0,0
2024-03-03 14:45,115,57,58,0,0,0
2024-03-03 15:00,125,58,67,0,0,0
2024-03-03 15:15,112,54,58,0,0,0
2024-03-03 15:30,99,47,52,0,0,0
2024-03-03 15:45,107,53,54,0,0,0
2024-03-03 16:00,88,55,33,0,0,0
2024-03-03 16:15,98,51,47,0,0,0
2024-03-03 16:30,120,39,81,0,0,0
2024-03-03 16:45,130,71,59,0,0,0
2024-03-03 17:00,111,64,47,0,0,0
2024-03-03 17:15,98,51,47,0,0,0
2024-03-03 17:30,93,43,50,0,0,0
2024-03-03 17:45,90,32,58,0,0,0
2024-03-03 18:00,82,40,42,0,0,0
2024-03-03 18:15,81,39,42,0,0,0
2024-03-03 18:30,93,38,55,0,0,0
2024-03-03 18:45,82,42,40,0,0,0
2024-03-03 19:00,73,30,43,0,0,0
2024-03-03 19:15,67,26,41,0,0,0
2024-03-03 19:30,65,27,38,0,0,0
2024-03-03 19:45,56,21,35,0,0,0
2024-03-03 20:00,69,31,38,0,0,0
2024-03-03 20:15,58,34,24,0,0,0
2024-03-03 20:30,57,27,30,0,0,0
2024-03-03 20:45,31,16,15,0,0,0
2024-03-03 21:00,38,14,24,0,0,0
2024-03-03 21:15,27,10,17,0,0,0
2024-03-03 21:30,32,14,18,0,0,0
2024-03-03 21:45,24,6,18,0,0,0
2024-03-03 22:00,22,4,18,0,0,0
2024-03-03 22:15,55,12,43,0,0,0
2024-03-03 22:30,30,7,23,0,0,0
2024-03-03 22:45,22,8,14,0,0,0
2024-03-03 23:00,21,5,16,0,0,0
2024-03-03 23:15,9,6,3,0,0,0
2024-03-03 23:30,25,4,21,0,0,0
2024-03-03 23:45,16,2,14,0,0,0
2024-03-04 00:00,8,2,6,0,0,0
2024-03-04 00:15,8,5,3,0,0,0
2024-03-04 00:30,6,0,6,0,0,0
2024-03-04 00:45,4,0,4,0,0,0
2024-03-04 01:00,5,0,5,0,0,0
2024-03-04 01:15,8,1,7,0,0,0
2024-03-04 01:30,0,0,0,0,0,0
2024-03-04 01:45,3,1,2,0,0,0
2024-03-04 02:00,0,0,0,0,0,0
2024-03-04 02:15,2,0,2,0,0,0
2024-03-04 02:30,0,0,0,0,0,0
2024-03-04 02:45,1,1,0,0,0,0
2024-03-04 03:00,3,0,3,0,0,0
2024-03-04 03:15,0,0,0,0,0,0
2024-03-04 03:30,3,1,2,0,0,0
2024-03-04 03:45,0,0,0,0,0,0
2024-03-04 04:00,5,3,2,0,0,0
2024-03-04 04:15,2,1,1,0,0,0
2024-03-04 04:30,5,1,4,0,0,0
2024-03-04 04:45,4,2,2,0,0,0
2024-03-04 05:00,2,1,1,0,0,0
2024-03-04 05:15,14,9,5,0,0,0
2024-03-04 05:30,15,10,5,0,0,0
2024-03-04 05:45,20,14,6,0,0,0
2024-03-04 06:00,17,7,10,0,0,0
2024-03-04 06:15,43,16,27,0,0,0
2024-03-04 06:30,54,28,26,0,0,0
2024-03-04 06:45,61,33,28,0,0,0
2024-03-04 07:00,80,48,32,0,0,0
2024-03-04 07:15,104,44,60,0,0,0
2024-03-04 07:30,172,75,97,0,0,0
2024-03-04 07:45,169,101,68,0,0,0
2024-03-04 08:00,134,79,55,0,0,0
2024-03-04 08:15,141,75,66,0,0,0
2024-03-04 08:30,130,58,72,0,0,0
2024-03-04 08:45,142,79,63,0,0,0
2024-03-04 09:00,104,54,50,0,0,0
2024-03-04 09:15,59,22,37,0,0,0
2024-03-04 09:30,75,32,43,0,0,0
2024-03-04 09:45,80,32,48,0,0,0
2024-03-04 10:00,81,35,46,0,0,0
2024-03-04 10:15,84,38,46,0,0,0
2024-03-04 10:30,81,35,46,0,0,0
2024-03-04 10:45,83,38,45,0,0,0
2024-03-04 11:00,79,34,45,0,0,0
2024-03-04 11:15,85,33,52,0,0,0
2024-03-04 11:30,79,40,39,0,0,0
2024-03-04 11:45,106,45,61,0,0,0
2024-03-04 12:00,108,50,58,0,0,0
2024-03-04 12:15,88,37,51,0,0,0
2024-03-04 12:30,116,61,55,0,0,0
2024-03-04 12:45,114,57,57,0,0,0
2024-03-04 13:00,87,45,42,0,0,0
2024-03-04 13:15,103,47,56,0,0,0
2024-03-04 13:30,102,47,55,0,0,0
2024-03-04 13:45,124,63,61,0,0,0
2024-03-04 14:00,113,64,49,0,0,0
2024-03-04 14:15,114,67,47,0,0,0
2024-03-04 14:30,101,49,52,0,0,0
2024-03-04 14:45,135,57,78,0,0,0
2024-03-04 15:00,125,63,62,0,0,0
2024-03-04 15:15,124,61,63,0,0,0
2024-03-04 15:30,122,62,60,0,0,0
2024-03-04 15:45,159,80,79,0,0,0
2024-03-04 16:00,133,62,71,0,0,0
2024-03-04 16:15,144,81,63,0,0,0
2024-03-04 16:30,164,69,95,0,0,0
2024-03-04 16:45,170,84,86,0,0,0
2024-03-04 17:00,165,74,91,0,0,0
2024-03-04 17:15,160,78,82,0,0,0
2024-03-04 17:30,180,73,107,0,0,0
2024-03-04 17:45,161,77,84,0,0,0
2024-03-04 18:00,151,67,84,0,0,0
2024-03-04 18:15,138,64,74,0,0,0
2024-03-04 18:30,150,79,71,0,0,0
2024-03-04 18:45,128,69,59,0,0,0
2024-03-04 19:00,103,46,57,0,0,0
2024-03-04 19:15,100,47,53,0,0,0
2024-03-04 19:30,83,46,37,0,0,0
2024-03-04 19:45,71,31,40,0,0,0
2024-03-04 20:00,69,26,43,0,0,0
2024-03-04 20:15,60,32,28,0,0,0
2024-03-04 20:30,58,26,32,0,0,0
2024-03-04 20:45,39,17,22,0,0,0
2024-03-04 21:00,42,14,28,0,0,0
2024-03-04 21:15,47,18,29,0,0,0
2024-03-04 21:30,47,23,24,0,0,0
2024-03-04 21:45,44,17,27,0,0,0
2024-03-04 22:00,49,14,35,0,0,0
2024-03-04 22:15,64,14,50,0,0,0
2024-03-04 22:30,28,7,21,0,0,0
2024-03-04 22:45,39,8,31,0,0,0
2024-03-04 23:00,36,8,28,0,0,0
2024-03-04 23:15,13,7,6,0,0,0
2024-03-04 23:30,12,5,7,0,0,0
2024-03-04 23:45,13,2,11,0,0,0
2024-03-05 00:00,7,4,3,0,0,0
2024-03-05 00:15,14,4,10,0,0,0
2024-03-05 00:30,8,2,6,0,0,0
2024-03-05 00:45,9,1,8,0,0,0
2024-03-05 01:00,7,1,6,0,0,0
2024-03-05 01:15,5,0,5,0,0,0
2024-03-05 01:30,4,2,2,0,0,0
2024-03-05 01:45,5,3,2,0,0,0
2024-03-05 02:00,3,0,3,0,0,0
2024-03-05 02:15,1,1,0,0,0,0
2024-03-05 02:30,2,2,0,0,0,0
2024-03-05 02:45,1,0,1,0,0,0
2024-03-05 03:00,0,0,0,0,0,0
2024-03-05 03:15,1,0,1,0,0,0
2024-03-05 03:30,3,1,2,0,0,0
2024-03-05 03:45,3,2,1,0,0,0
2024-03-05 04:00,2,0,2,0,0,0
2024-03-05 04:15,0,0,0,0,0,0
2024-03-05 04:30,2,0,2,0,0,0
2024-03-05 04:45,3,1,2,0,0,0
2024-03-05 05:00,7,1,6,0,0,0
2024-03-05 05:15,8,5,3,0,0,0
2024-03-05 05:30,12,4,8,0,0,0
2024-03-05 05:45,23,13,10,0,0,0
2024-03-05 06:00,26,12,14,0,0,0
2024-03-05 06:15,42,21,21,0,0,0
2024-03-05 06:30,55,22,33,0,0,0
2024-03-05 06:45,86,47,39,0,0,0
2024-03-05 07:00,75,41,34,0,0,0
2024-03-05 07:15,107,49,58,0,0,0
2024-03-05 07:30,187,84,103,0,0,0
2024-03-05 07:45,195,111,84,0,0,0
2024-03-05 08:00,167,102,65,0,0,0
2024-03-05 08:15,171,99,72,0,0,0
2024-03-05 08:30,134,69,65,0,0,0
2024-03-05 08:45,140,57,83,0,0,0
2024-03-05 09:00,92,46,46,0,0,0
2024-03-05 09:15,101,30,71,0,0,0
2024-03-05 09:30,86,33,53,0,0,0
2024-03-05 09:45,106,55,51,0,0,0
2024-03-05 10:00,77,22,55,0,0,0
2024-03-05 10:15,79,28,51,0,0,0
2024-03-05 10:30,63,17,46,0,0,0
2024-03-05 10:45,88,42,46,0,0,0
2024-03-05 11:00,84,21,63,0,0,0
2024-03-05 11:15,69,21,48,0,0,0
2024-03-05 11:30,78,40,38,0,0,0
2024-03-05 11:45,82,38,44,0,0,0
2024-03-05 12:00,93,44,49,0,0,0
2024-03-05 12:15,118,63,55,0,0,0
2024-03-05 12:30,98,37,61,0,0,0
2024-03-05 12:45,130,53,77,0,0,0
2024-03-05 13:00,132,54,78,0,0,0
2024-03-05 13:15,91,51,40,0,0,0
2024-03-05 13:30,103,49,54,0,0,0
2024-03-05 13:45,113,49,64,0,0,0
2024-03-05 14:00,149,75,74,0,0,0
2024-03-05 14:15,108,42,66,0,0,0
2024-03-05 14:30,88,45,43,0,0,0
2024-03-05 14:45,127,61,66,0,0,0
2024-03-05 15:00,115,57,58,0,0,0
2024-03-05 15:15,134,65,69,0,0,0
2024-03-05 15:30,121,43,78,0,0,0
2024-03-05 15:45,121,72,49,0,0,0
2024-03-05 16:00,153,62,91,0,0,0
2024-03-05 16:15,171,85,86,0,0,0
2024-03-05 16:30,158,69,89,0,0,0
2024-03-05 16:45,197,95,102,0,0,0
2024-03-05 17:00,183,79,104,0,0,0
2024-03-05 17:15,184,82,102,0,0,0
2024-03-05 17:30,136,58,78,0,0,0
2024-03-05 17:45,156,67,89,0,0,0
2024-03-05 18:00,155,73,82,0,0,0
2024-03-05 18:15,134,59,75,0,0,0
2024-03-05 18:30,133,72,61,0,0,0
2024-03-05 18:45,138,79,59,0,0,0
2024-03-05 19:00,110,50,60,0,0,0
2024-03-05 19:15,101,52,49,0,0,0
2024-03-05 19:30,84,35,49,0,0,0
2024-03-05 19:45,111,44,67,0,0,0
2024-03-05 20:00,80,38,42,0,0,0
2024-03-05 20:15,82,35,47,0,0,0
2024-03-05 20:30,58,29,29,0,0,0
2024-03-05 20:45,53,31,22,0,0,0
2024-03-05 21:00,54,26,28,0,0,0
2024-03-05 21:15,53,27,26,0,0,0
2024-03-05 21:30,39,16,23,0,0,0
2024-03-05 21:45,43,18,25,0,0,0
2024-03-05 22:00,62,21,41,0,0,0
2024-03-05 22:15,82,27,55,0,0,0
2024-03-05 22:30,37,12,25,0,0,0
2024-03-05 22:45,40,10,30,0,0,0
2024-03-05 23:00,47,11,36,0,0,0
2024-03-05 23:15,29,12,17,0,0,0
2024-03-05 23:30,23,3,20,0,0,0
2024-03-05 23:45,35,4,31,0,0,0
2024-03-06 00:00,6,2,4,0,0,0
2024-03-06 00:15,10,6,4,0,0,0
2024-03-06 00:30,7,0,7,0,0,0
2024-03-06 00:45,9,4,5,0,0,0
2024-03-06 01:00,7,3,4,0,0,0
2024-03-06 01:15,5,0,5,0,0,0
2024-03-06 01:30,3,2,1,0,0,0
2024-03-06 01:45,4,0,4,0,0,0
2024-03-06 02:00,2,1,1,0,0,0
2024-03-06 02:15,2,1,1,0,0,0
2024-03-06 02:30,2,1,1,0,0,0
2024-03-06 02:45,1,0,1,0,0,0
2024-03-06 03:00,2,1,1,0,0,0
2024-03-06 03:15,1,1,0,0,0,0
2024-03-06 03:30,2,1,1,0,0,0
2024-03-06 03:45,1,0,1,0,0,0
2024-03-06 04:00,3,2,1,0,0,0
2024-03-06 04:15,3,2,1,0,0,0
2024-03-06 04:30,3,0,3,0,0,0
2024-03-06 04:45,10,5,5,0,0,0
2024-03-06 05:00,6,1,5,0,0,0
2024-03-06 05:15,17,11,6,0,0,0
2024-03-06 05:30,13,6,7,0,0,0
2024-03-06 05:45,23,13,10,0,0,0
2024-03-06 06:00,22,8,14,0,0,0
2024-03-06 06:15,37,14,23,0,0,0
2024-03-06 06:30,54,27,27,0,0,0
2024-03-06 06:45,76,49,27,0,0,0
2024-03-06 07:00,82,48,34,0,0,0
2024-03-06 07:15,100,49,51,0,0,0
2024-03-06 07:30,183,77,106,0,0,0
2024-03-06 07:45,187,101,86,0,0,0
2024-03-06 08:00,151,71,80,0,0,0
2024-03-06 08:15,167,96,71,0,0,0
2024-03-06 08:30,127,54,73,0,0,0
2024-03-06 08:45,148,77,71,0,0,0
2024-03-06 09:00,118,40,78,0,0,0
2024-03-06 09:15,94,43,51,0,0,0
2024-03-06 09:30,90,34,56,0,0,0
2024-03-06 09:45,90,37,53,0,0,0
2024-03-06 10:00,93,40,53,0,0,0
2024-03-06 10:15,71,29,42,0,0,0
2024-03-06 10:30,79,15,64,0,0,0
2024-03-06 10:45,90,39,51,0,0,0
2024-03-06 11:00,77,34,43,0,0,0
2024-03-06 11:15,82,37,45,0,0,0
2024-03-06 11:30,91,30,61,0,0,0
2024-03-06 11:45,112,52,60,0,0,0
2024-03-06 12:00,86,36,50,0,0,0
2024-03-06 12:15,106,45,61,0,0,0
2024-03-06 12:30,109,49,60,0,0,0
2024-03-06 12:45,110,57,53,0,0,0
2024-03-06 13:00,115,66,49,0,0,0
2024-03-06 13:15,122,62,60,0,0,0
2024-03-06 13:30,120,57,63,0,0,0
2024-03-06 13:45,125,58,67,0,0,0
2024-03-06 14:00,139,76,63,0,0,0
2024-03-06 14:15,129,65,64,0,0,0
2024-03-06 14:30,87,52,35,0,0,0
2024-03-06 14:45,141,63,78,0,0,0
2024-03-06 15:00,133,65,68,0,0,0
2024-03-06 15:15,123,45,78,0,0,0
2024-03-06 15:30,111,46,65,0,0,0
2024-03-06 15:45,155,71,84,0,0,0
2024-03-06 16:00,115,52,63,0,0,0
2024-03-06 16:15,176,82,94,0,0,0
2024-03-06 16:30,155,76,79,0,0,0
2024-03-06 16:45,177,84,93,0,0,0
2024-03-06 17:00,199,73,126,0,0,0
2024-03-06 17:15,179,73,106,0,0,0
2024-03-06 17:30,142,73,69,0,0,0
2024-03-06 17:45,174,84,90,0,0,0
2024-03-06 18:00,165,68,97,0,0,0
2024-03-06 18:15,173,80,93,0,0,0
2024-03-06 18:30,139,59,80,0,0,0
2024-03-06 18:45,135,80,55,0,0,0
2024-03-06 19:00,144,65,79,0,0,0
2024-03-06 19:15,116,55,61,0,0,0
2024-03-06 19:30,101,55,46,0,0,0
2024-03-06 19:45,93,44,49,0,0,0
2024-03-06 20:00,86,47,39,0,0,0
2024-03-06 20:15,99,56,43,0,0,0
2024-03-06 20:30,86,47,39,0,0,0
2024-03-06 20:45,50,20,30,0,0,0
2024-03-06 21:00,66,30,36,0,0,0
2024-03-06 21:15,72,41,31,0,0,0
2024-03-06 21:30,50,19,31,0,0,0
2024-03-06 21:45,50,18,32,0,0,0
2024-03-06 22:00,51,23,28,0,0,0
2024-03-06 22:15,50,17,33,0,0,0
2024-03-06 22:30,55,23,32,0,0,0
2024-03-06 22:45,57,16,41,0,0,0
2024-03-06 23:00,45,17,28,0,0,0
2024-03-06 23:15,19,12,7,0,0,0
2024-03-06 23:30,25,7,18,0,0,0
2024-03-06 23:45,46,10,36,0,0,0
2024-03-07 00:00,32,5,27,0,0,0
2024-03-07 00:15,16,9,7,0,0,0
2024-03-07 00:30,14,4,10,0,0,0
2024-03-07 00:45,17,4,13,0,0,0
2024-03-07 01:00,14,5,9,0,0,0
2024-03-07 01:15,15,0,15,0,0,0
2024-03-07 01:30,8,3,5,0,0,0
2024-03-07 01:45,8,0,8,0,0,0
2024-03-07 02:00,5,1,4,0,0,0
2024-03-07 02:15,7,3,4,0,0,0
2024-03-07 02:30,2,0,2,0,0,0
2024-03-07 02:45,9,2,7,0,0,0
2024-03-07 03:00,4,2,2,0,0,0
2024-03-07 03:15,1,1,0,0,0,0
2024-03-07 03:30,2,1,1,0,0,0
2024-03-07 03:45,9,6,3,0,0,0
2024-03-07 04:00,3,1,2,0,0,0
2024-03-07 04:15,1,1,0,0,0,0
2024-03-07 04:30,8,3,5,0,0,0
2024-03-07 04:45,4,3,1,0,0,0
2024-03-07 05:00,1,0,1,0,0,0
2024-03-07 05:15,13,7,6,0,0,0
2024-03-07 05:30,17,5,12,0,0,0
2024-03-07 05:45,30,16,14,0,0,0
2024-03-07 06:00,21,7,14,0,0,0
