Datetime,100031300 (Hafenstraße),101031300 (Hafenstraße Fahrräder IN),102031300 (Hafenstraße Fahrräder OUT),100031300-status,101031300-status,102031300-status
2024-04-02 02:00,0,0,0,0,0,0
2024-04-02 02:15,3,0,3,0,0,0
2024-04-02 02:30,1,1,0,0,0,0
2024-04-02 02:45,0,0,0,0,0,0
2024-04-02 03:00,3,0,3,0,0,0
2024-04-02 03:15,0,0,0,0,0,0
2024-04-02 03:30,1,1,0,0,0,0
2024-04-02 03:45,2,1,1,0,0,0
2024-04-02 04:00,2,1,1,0,0,0
2024-04-02 04:15,5,0,5,0,0,0
2024-04-02 04:30,2,0,2,0,0,0
2024-04-02 04:45,5,3,2,0,0,0
2024-04-02 05:00,3,1,2,0,0,0
2024-04-02 05:15,11,5,6,0,0,0
2024-04-02 05:30,10,4,6,0,0,0
2024-04-02 05:45,22,15,7,0,0,0
2024-04-02 06:00,30,9,21,0,0,0
2024-04-02 06:15,29,11,18,0,0,0
2024-04-02 06:30,44,25,19,0,0,0
2024-04-02 06:45,44,27,17,0,0,0
2024-04-02 07:00,61,29,32,0,0,0
2024-04-02 07:15,72,41,31,0,0,0
2024-04-02 07:30,75,43,32,0,0,0
2024-04-02 07:45,141,82,59,0,0,0
2024-04-02 08:00,98,45,53,0,0,0
2024-04-02 08:15,110,65,45,0,0,0
2024-04-02 08:30,86,35,51,0,0,0
2024-04-02 08:45,113,50,63,0,0,0
2024-04-02 09:00,67,27,40,0,0,0
2024-04-02 09:15,51,22,29,0,0,0
2024-04-02 09:30,65,26,39,0,0,0
2024-04-02 09:45,65,25,40,0,0,0
2024-04-02 10:00,47,23,24,0,0,0
2024-04-02 10:15,57,16,41,0,0,0
2024-04-02 10:30,44,17,27,0,0,0
2024-04-02 10:45,55,11,44,0,0,0
2024-04-02 11:00,51,14,37,0,0,0
2024-04-02 11:15,77,18,59,0,0,0
2024-04-02 11:30,54,22,32,0,0,0
2024-04-02 11:45,105,36,69,0,0,0
2024-04-02 12:00,87,42,45,0,0,0
2024-04-02 12:15,87,28,59,0,0,0
2024-04-02 12:30,84,28,56,0,0,0
2024-04-02 12:45,83,26,57,0,0,0
2024-04-02 13:00,76,27,49,0,0,0
2024-04-02 13:15,79,31,48,0,0,0
2024-04-02 13:30,81,24,57,0,0,0
2024-04-02 13:45,85,30,55,0,0,0
2024-04-02 14:00,71,27,44,0,0,0
2024-04-02 14:15,80,42,38,0,0,0
2024-04-02 14:30,93,33,60,0,0,0
2024-04-02 14:45,90,38,52,0,0,0
2024-04-02 15:00,84,47,37,0,0,0
2024-04-02 15:15,83,28,55,0,0,0
2024-04-02 15:30,82,37,45,0,0,0
2024-04-02 15:45,112,40,72,0,0,0
2024-04-02 16:00,93,37,56,0,0,0
2024-04-02 16:15,120,44,76,0,0,0
2024-04-02 16:30,109,48,61,0,0,0
2024-04-02 16:45,126,44,82,0,0,0
2024-04-02 17:00,113,27,86,0,0,0
2024-04-02 17:15,91,18,73,0,0,0
2024-04-02 17:30,156,74,82,0,0,0
2024-04-02 17:45,140,63,77,0,0,0
2024-04-02 18:00,106,48,58,0,0,0
2024-04-02 18:15,96,42,54,0,0,0
2024-04-02 18:30,101,46,55,0,0,0
2024-04-02 18:45,79,44,35,0,0,0
2024-04-02 19:00,56,13,43,0,0,0
2024-04-02 19:15,89,37,52,0,0,0
2024-04-02 19:30,56,19,37,0,0,0
2024-04-02 19:45,55,29,26,0,0,0
2024-04-02 20:00,55,33,22,0,0,0
2024-04-02 20:15,58,23,35,0,0,0
2024-04-02 20:30,41,20,21,0,0,0
2024-04-02 20:45,45,25,20,0,0,0
2024-04-02 21:00,59,29,30,0,0,0
2024-04-02 21:15,54,23,31,0,0,0
2024-04-02 21:30,42,18,24,0,0,0
2024-04-02 21:45,41,21,20,0,0,0
2024-04-02 22:00,33,15,18,0,0,0
2024-04-02 22:15,41,21,20,0,0,0
2024-04-02 22:30,67,39,28,0,0,0
2024-04-02 22:45,48,13,35,0,0,0
2024-04-02 23:00,47,18,29,0,0,0
2024-04-02 23:15,42,19,23,0,0,0
2024-04-02 23:30,24,9,15,0,0,0
2024-04-02 23:45,45,37,8,0,0,0
2024-04-03 00:00,41,31,10,0,0,0
2024-04-03 00:15,33,27,6,0,0,0
2024-04-03 00:30,11,9,2,0,0,0
2024-04-03 00:45,11,4,7,0,0,0
2024-04-03 01:00,10,0,10,0,0,0
2024-04-03 01:15,12,1,11,0,0,0
2024-04-03 01:30,7,1,6,0,0,0
2024-04-03 01:45,14,1,13,0,0,0
2024-04-03 02:00,18,0,18,0,0,0
2024-04-03 02:15,17,1,16,0,0,0
2024-04-03 02:30,13,0,13,0,0,0
2024-04-03 02:45,20,0,20,0,0,0
2024-04-03 03:00,22,0,22,0,0,0
2024-04-03 03:15,26,4,22,0,0,0
2024-04-03 03:30,20,0,20,0,0,0
2024-04-03 03:45,21,1,20,0,0,0
2024-04-03 04:00,24,0,24,0,0,0
2024-04-03 04:15,11,0,11,0,0,0
2024-04-03 04:30,10,1,9,0,0,0
2024-04-03 04:45,4,3,1,0,0,0
2024-04-03 05:00,4,1,3,0,0,0
2024-04-03 05:15,6,5,1,0,0,0
2024-04-03 05:30,19,5,14,0,0,0
2024-04-03 05:45,19,9,10,0,0,0
2024-04-03 06:00,23,7,16,0,0,0
2024-04-03 06:15,33,13,20,0,0,0
2024-04-03 06:30,35,16,19,0,0,0
2024-04-03 06:45,67,33,34,0,0,0
2024-04-03 07:00,64,33,31,0,0,0
2024-04-03 07:15,59,32,27,0,0,0
2024-04-03 07:30,98,50,48,0,0,0
2024-04-03 07:45,118,71,47,0,0,0
2024-04-03 08:00,104,59,45,0,0,0
2024-04-03 08:15,82,41,41,0,0,0
2024-04-03 08:30,88,41,47,0,0,0
2024-04-03 08:45,102,60,42,0,0,0
2024-04-03 09:00,43,17,26,0,0,0
2024-04-03 09:15,73,26,47,0,0,0
2024-04-03 09:30,68,25,43,0,0,0
2024-04-03 09:45,62,21,41,0,0,0
2024-04-03 10:00,63,23,40,0,0,0
2024-04-03 10:15,45,10,35,0,0,0
2024-04-03 10:30,62,16,46,0,0,0
2024-04-03 10:45,59,18,41,0,0,0
2024-04-03 11:00,41,14,27,0,0,0
2024-04-03 11:15,53,16,37,0,0,0
2024-04-03 11:30,67,32,35,0,0,0
2024-04-03 11:45,68,25,43,0,0,0
2024-04-03 12:00,98,28,70,0,0,0
2024-04-03 12:15,71,20,51,0,0,0
2024-04-03 12:30,71,27,44,0,0,0
2024-04-03 12:45,74,17,57,0,0,0
2024-04-03 13:00,95,27,68,0,0,0
2024-04-03 13:15,65,32,33,0,0,0
2024-04-03 13:30,91,32,59,0,0,0
2024-04-03 13:45,108,43,65,0,0,0
2024-04-03 14:00,84,34,50,0,0,0
2024-04-03 14:15,74,31,43,0,0,0
2024-04-03 14:30,69,31,38,0,0,0
2024-04-03 14:45,65,32,33,0,0,0
2024-04-03 15:00,77,35,42,0,0,0
2024-04-03 15:15,102,60,42,0,0,0
2024-04-03 15:30,83,36,47,0,0,0
2024-04-03 15:45,107,52,55,0,0,0
2024-04-03 16:00,102,47,55,0,0,0
2024-04-03 16:15,112,43,69,0,0,0
2024-04-03 16:30,119,42,77,0,0,0
2024-04-03 16:45,117,42,75,0,0,0
2024-04-03 17:00,141,55,86,0,0,0
2024-04-03 17:15,141,47,94,0,0,0
2024-04-03 17:30,141,62,79,0,0,0
2024-04-03 17:45,134,59,75,0,0,0
2024-04-03 18:00,157,65,92,0,0,0
2024-04-03 18:15,121,63,58,0,0,0
2024-04-03 18:30,112,72,40,0,0,0
2024-04-03 18:45,124,85,39,0,0,0
2024-04-03 19:00,115,50,65,0,0,0
2024-04-03 19:15,119,71,48,0,0,0
2024-04-03 19:30,116,72,44,0,0,0
2024-04-03 19:45,91,38,53,0,0,0
2024-04-03 20:00,71,28,43,0,0,0
2024-04-03 20:15,65,36,29,0,0,0
2024-04-03 20:30,66,28,38,0,0,0
2024-04-03 20:45,38,18,20,0,0,0
2024-04-03 21:00,52,24,28,0,0,0
2024-04-03 21:15,64,27,37,0,0,0
2024-04-03 21:30,43,20,23,0,0,0
2024-04-03 21:45,60,23,37,0,0,0
2024-04-03 22:00,46,21,25,0,0,0
2024-04-03 22:15,51,20,31,0,0,0
2024-04-03 22:30,42,19,23,0,0,0
2024-04-03 22:45,84,11,73,0,0,0
2024-04-03 23:00,173,7,166,0,0,0
2024-04-03 23:15,147,24,123,0,0,0
2024-04-03 23:30,23,4,19,0,0,0
2024-04-03 23:45,37,16,21,0,0,0
2024-04-04 00:00,22,13,9,0,0,0
2024-04-04 00:15,32,23,9,0,0,0
2024-04-04 00:30,24,15,9,0,0,0
2024-04-04 00:45,29,15,14,0,0,0
2024-04-04 01:00,24,12,12,0,0,0
2024-04-04 01:15,28,3,25,0,0,0
2024-04-04 01:30,10,4,6,0,0,0
2024-04-04 01:45,11,2,9,0,0,0
2024-04-04 02:00,7,3,4,0,0,0
2024-04-04 02:15,19,4,15,0,0,0
2024-04-04 02:30,15,2,13,0,0,0
2024-04-04 02:45,23,7,16,0,0,0
2024-04-04 03:00,29,6,23,0,0,0
2024-04-04 03:15,8,0,8,0,0,0
2024-04-04 03:30,7,1,6,0,0,0
2024-04-04 03:45,16,2,14,0,0,0
2024-04-04 04:00,8,0,8,0,0,0
2024-04-04 04:15,18,0,18,0,0,0
2024-04-04 04:30,3,1,2,0,0,0
2024-04-04 04:45,6,2,4,0,0,0
2024-04-04 05:00,2,2,0,0,0,0
2024-04-04 05:15,18,8,10,0,0,0
2024-04-04 05:30,10,2,8,0,0,0
2024-04-04 05:45,28,15,13,0,0,0
2024-04-04 06:00,21,8,13,0,0,0
2024-04-04 06:15,26,9,17,0,0,0
2024-04-04 06:30,31,14,17,0,0,0
2024-04-04 06:45,54,32,22,0,0,0
2024-04-04 07:00,49,18,31,0,0,0
2024-04-04 07:15,64,44,20,0,0,0
2024-04-04 07:30,85,44,41,0,0,0
2024-04-04 07:45,109,63,46,0,0,0
2024-04-04 08:00,99,54,45,0,0,0
2024-04-04 08:15,93,50,43,0,0,0
2024-04-04 08:30,107,54,53,0,0,0
2024-04-04 08:45,72,34,38,0,0,0
2024-04-04 09:00,57,18,39,0,0,0
2024-04-04 09:15,55,16,39,0,0,0
2024-04-04 09:30,52,17,35,0,0,0
2024-04-04 09:45,53,19,34,0,0,0
2024-04-04 10:00,51,15,36,0,0,0
2024-04-04 10:15,62,16,46,0,0,0
2024-04-04 10:30,59,24,35,0,0,0
2024-04-04 10:45,40,18,22,0,0,0
2024-04-04 11:00,43,12,31,0,0,0
2024-04-04 11:15,59,22,37,0,0,0
2024-04-04 11:30,68,25,43,0,0,0
2024-04-04 11:45,72,20,52,0,0,0
2024-04-04 12:00,74,25,49,0,0,0
2024-04-04 12:15,90,34,56,0,0,0
2024-04-04 12:30,66,29,37,0,0,0
2024-04-04 12:45,77,36,41,0,0,0
2024-04-04 13:00,70,26,44,0,0,0
2024-04-04 13:15,70,32,38,0,0,0
2024-04-04 13:30,68,30,38,0,0,0
2024-04-04 13:45,110,59,51,0,0,0
2024-04-04 14:00,68,30,38,0,0,0
2024-04-04 14:15,79,34,45,0,0,0
2024-04-04 14:30,71,36,35,0,0,0
2024-04-04 14:45,71,31,40,0,0,0
2024-04-04 15:00,86,45,41,0,0,0
2024-04-04 15:15,85,34,51,0,0,0
2024-04-04 15:30,91,36,55,0,0,0
2024-04-04 15:45,85,43,42,0,0,0
2024-04-04 16:00,106,54,52,0,0,0
2024-04-04 16:15,86,30,56,0,0,0
2024-04-04 16:30,110,55,55,0,0,0
2024-04-04 16:45,126,57,69,0,0,0
2024-04-04 17:00,103,45,58,0,0,0
2024-04-04 17:15,142,63,79,0,0,0
2024-04-04 17:30,151,67,84,0,0,0
2024-04-04 17:45,136,77,59,0,0,0
2024-04-04 18:00,106,44,62,0,0,0
2024-04-04 18:15,81,28,53,0,0,0
2024-04-04 18:30,93,33,60,0,0,0
2024-04-04 18:45,121,72,49,0,0,0
2024-04-04 19:00,104,47,57,0,0,0
2024-04-04 19:15,88,46,42,0,0,0
2024-04-04 19:30,83,39,44,0,0,0
2024-04-04 19:45,104,66,38,0,0,0
2024-04-04 20:00,96,62,34,0,0,0
2024-04-04 20:15,70,41,29,0,0,0
2024-04-04 20:30,50,25,25,0,0,0
2024-04-04 20:45,46,28,18,0,0,0
2024-04-04 21:00,49,22,27,0,0,0
2024-04-04 21:15,51,19,32,0,0,0
2024-04-04 21:30,48,15,33,0,0,0
2024-04-04 21:45,63,20,43,0,0,0
2024-04-04 22:00,40,13,27,0,0,0
2024-04-04 22:15,49,17,32,0,0,0
2024-04-04 22:30,40,19,21,0,0,0
2024-04-04 22:45,34,10,24,0,0,0
2024-04-04 23:00,59,11,48,0,0,0
2024-04-04 23:15,43,7,36,0,0,0
2024-04-04 23:30,37,14,23,0,0,0
2024-04-04 23:45,20,3,17,0,0,0
2024-04-05 00:00,29,5,24,0,0,0
2024-04-05 00:15,17,6,11,0,0,0
2024-04-05 00:30,17,2,15,0,0,0
2024-04-05 00:45,24,7,17,0,0,0
2024-04-05 01:00,9,6,3,0,0,0
2024-04-05 01:15,16,6,10,0,0,0
2024-04-05 01:30,8,0,8,0,0,0
2024-04-05 01:45,3,1,2,0,0,0
2024-04-05 02:00,10,6,4,0,0,0
2024-04-05 02:15,4,2,2,0,0,0
2024-04-05 02:30,3,0,3,0,0,0
2024-04-05 02:45,1,0,1,0,0,0
2024-04-05 03:00,3,0,3,0,0,0
2024-04-05 03:15,0,0,0,0,0,0
2024-04-05 03:30,2,1,1,0,0,0
2024-04-05 03:45,7,3,4,0,0,0
2024-04-05 04:00,1,0,1,0,0,0
2024-04-05 04:15,2,0,2,0,0,0
2024-04-05 04:30,5,1,4,0,0,0
2024-04-05 04:45,3,1,2,0,0,0
2024-04-05 05:00,3,1,2,0,0,0
2024-04-05 05:15,5,5,0,0,0,0
2024-04-05 05:30,16,7,9,0,0,0
2024-04-05 05:45,17,12,5,0,0,0
2024-04-05 06:00,19,4,15,0,0,0
2024-04-05 06:15,33,12,21,0,0,0
2024-04-05 06:30,30,19,11,0,0,0
2024-04-05 06:45,46,29,17,0,0,0
2024-04-05 07:00,59,30,29,0,0,0
2024-04-05 07:15,60,38,22,0,0,0
2024-04-05 07:30,80,45,35,0,0,0
2024-04-05 07:45,99,53,46,0,0,0
2024-04-05 08:00,79,38,41,0,0,0
2024-04-05 08:15,86,46,40,0,0,0
2024-04-05 08:30,87,44,43,0,0,0
2024-04-05 08:45,94,50,44,0,0,0
2024-04-05 09:00,83,38,45,0,0,0
2024-04-05 09:15,53,25,28,0,0,0
2024-04-05 09:30,68,21,47,0,0,0
2024-04-05 09:45,88,35,53,0,0,0
2024-04-05 10:00,77,23,54,0,0,0
2024-04-05 10:15,64,22,42,0,0,0
2024-04-05 10:30,68,20,48,0,0,0
2024-04-05 10:45,91,32,59,0,0,0
2024-04-05 11:00,70,31,39,0,0,0
2024-04-05 11:15,80,39,41,0,0,0
2024-04-05 11:30,70,25,45,0,0,0
2024-04-05 11:45,98,32,66,0,0,0
2024-04-05 12:00,87,36,51,0,0,0
2024-04-05 12:15,119,44,75,0,0,0
2024-04-05 12:30,93,45,48,0,0,0
2024-04-05 12:45,107,46,61,0,0,0
2024-04-05 13:00,94,49,45,0,0,0
2024-04-05 13:15,85,37,48,0,0,0
2024-04-05 13:30,86,29,57,0,0,0
2024-04-05 13:45,90,32,58,0,0,0
2024-04-05 14:00,111,36,75,0,0,0
2024-04-05 14:15,106,54,52,0,0,0
2024-04-05 14:30,90,23,67,0,0,0
2024-04-05 14:45,110,60,50,0,0,0
2024-04-05 15:00,96,48,48,0,0,0
2024-04-05 15:15,116,59,57,0,0,0
2024-04-05 15:30,87,44,43,0,0,0
2024-04-05 15:45,120,52,68,0,0,0
2024-04-05 16:00,98,48,50,0,0,0
2024-04-05 16:15,105,47,58,0,0,0
2024-04-05 16:30,115,45,70,0,0,0
2024-04-05 16:45,108,45,63,0,0,0
2024-04-05 17:00,107,51,56,0,0,0
2024-04-05 17:15,107,52,55,0,0,0
2024-04-05 17:30,128,61,67,0,0,0
2024-04-05 17:45,116,61,55,0,0,0
2024-04-05 18:00,114,66,48,0,0,0
2024-04-05 18:15,95,48,47,0,0,0
2024-04-05 18:30,109,62,47,0,0,0
2024-04-05 18:45,113,66,47,0,0,0
2024-04-05 19:00,106,38,68,0,0,0
2024-04-05 19:15,99,49,50,0,0,0
2024-04-05 19:30,92,49,43,0,0,0
2024-04-05 19:45,76,37,39,0,0,0
2024-04-05 20:00,100,52,48,0,0,0
2024-04-05 20:15,84,41,43,0,0,0
2024-04-05 20:30,55,31,24,0,0,0
2024-04-05 20:45,63,40,23,0,0,0
2024-04-05 21:00,67,33,34,0,0,0
2024-04-05 21:15,50,23,27,0,0,0
2024-04-05 21:30,55,26,29,0,0,0
2024-04-05 21:45,69,36,33,0,0,0
2024-04-05 22:00,56,19,37,0,0,0
2024-04-05 22:15,64,30,34,0,0,0
2024-04-05 22:30,62,28,34,0,0,0
2024-04-05 22:45,59,29,30,0,0,0
2024-04-05 23:00,31,15,16,0,0,0
2024-04-05 23:15,41,20,21,0,0,0
2024-04-05 23:30,40,17,23,0,0,0
2024-04-05 23:45,56,21,35,0,0,0
2024-04-06 00:00,37,19,18,0,0,0
2024-04-06 00:15,55,29,26,0,0,0
2024-04-06 00:30,40,13,27,0,0,0
2024-04-06 00:45,41,19,22,0,0,0
2024-04-06 01:00,48,13,35,0,0,0
2024-04-06 01:15,34,18,16,0,0,0
2024-04-06 01:30,21,7,14,0,0,0
2024-04-06 01:45,14,6,8,0,0,0
2024-04-06 02:00,18,8,10,0,0,0
2024-04-06 02:15,25,8,17,0,0,0
2024-04-06 02:30,22,7,15,0,0,0
2024-04-06 02:45,26,1,25,0,0,0
2024-04-06 03:00,15,1,14,0,0,0
2024-04-06 03:15,11,6,5,0,0,0
2024-04-06 03:30,15,3,12,0,0,0
2024-04-06 03:45,21,7,14,0,0,0
2024-04-06 04:00,9,5,4,0,0,0
2024-04-06 04:15,14,2,12,0,0,0
2024-04-06 04:30,19,2,17,0,0,0
2024-04-06 04:45,15,1,14,0,0,0
2024-04-06 05:00,4,0,4,0,0,0
2024-04-06 05:15,15,2,13,0,0,0
2024-04-06 05:30,19,6,13,0,0,0
2024-04-06 05:45,14,7,7,0,0,0
2024-04-06 06:00,20,6,14,0,0,0
2024-04-06 06:15,11,2,9,0,0,0
2024-04-06 06:30,14,6,8,0,0,0
2024-04-06 06:45,10,3,7,0,0,0
2024-04-06 07:00,5,1,4,0,0,0
2024-04-06 07:15,13,4,9,0,0,0
2024-04-06 07:30,20,8,12,0,0,0
2024-04-06 07:45,19,6,13,0,0,0
2024-04-06 08:00,15,7,8,0,0,0
2024-04-06 08:15,40,22,18,0,0,0
2024-04-06 08:30,28,9,19,0,0,0
2024-04-06 08:45,32,11,21,0,0,0
2024-04-06 09:00,29,8,21,0,0,0
2024-04-06 09:15,52,18,34,0,0,0
2024-04-06 09:30,47,21,26,0,0,0
2024-04-06 09:45,73,26,47,0,0,0
2024-04-06 10:00,77,24,53,0,0,0
2024-04-06 10:15,59,18,41,0,0,0
2024-04-06 10:30,60,25,35,0,0,0
2024-04-06 10:45,75,29,46,0,0,0
2024-04-06 11:00,78,30,48,0,0,0
2024-04-06 11:15,89,37,52,0,0,0
2024-04-06 11:30,77,32,45,0,0,0
2024-04-06 11:45,97,41,56,0,0,0
2024-04-06 12:00,101,51,50,0,0,0
2024-04-06 12:15,119,62,57,0,0,0
2024-04-06 12:30,118,66,52,0,0,0
2024-04-06 12:45,122,69,53,0,0,0
2024-04-06 13:00,131,68,63,0,0,0
2024-04-06 13:15,129,66,63,0,0,0
2024-04-06 13:30,110,49,61,0,0,0
2024-04-06 13:45,118,65,53,0,0,0
2024-04-06 14:00,97,53,44,0,0,0
2024-04-06 14:15,118,60,58,0,0,0
2024-04-06 14:30,96,47,49,0,0,0
2024-04-06 14:45,128,74,54,0,0,0
2024-04-06 15:00,121,62,59,0,0,0
2024-04-06 15:15,119,66,53,0,0,0
2024-04-06 15:30,114,53,61,0,0,0
2024-04-06 15:45,105,63,42,0,0,0
2024-04-06 16:00,109,59,50,0,0,0
2024-04-06 16:15,148,68,80,0,0,0
2024-04-06 16:30,133,68,65,0,0,0
2024-04-06 16:45,128,56,72,0,0,0
2024-04-06 17:00,126,63,63,0,0,0
2024-04-06 17:15,139,58,81,0,0,0
2024-04-06 17:30,124,59,65,0,0,0
2024-04-06 17:45,125,72,53,0,0,0
2024-04-06 18:00,155,73,82,0,0,0
2024-04-06 18:15,108,60,48,0,0,0
2024-04-06 18:30,113,52,61,0,0,0
2024-04-06 18:45,113,59,54,0,0,0
2024-04-06 19:00,113,60,53,0,0,0
2024-04-06 19:15,111,57,54,0,0,0
2024-04-06 19:30,94,55,39,0,0,0
2024-04-06 19:45,106,66,40,0,0,0
2024-04-06 20:00,114,66,48,0,0,0
2024-04-06 20:15,89,37,52,0,0,0
2024-04-06 20:30,74,29,45,0,0,0
2024-04-06 20:45,84,50,34,0,0,0
2024-04-06 21:00,76,39,37,0,0,0
2024-04-06 21:15,66,34,32,0,0,0
2024-04-06 21:30,79,35,44,0,0,0
2024-04-06 21:45,61,40,21,0,0,0
2024-04-06 22:00,71,28,43,0,0,0
2024-04-06 22:15,77,31,46,0,0,0
2024-04-06 22:30,58,43,15,0,0,0
2024-04-06 22:45,76,30,46,0,0,0
2024-04-06 23:00,60,34,26,0,0,0
2024-04-06 23:15,62,24,38,0,0,0
2024-04-06 23:30,60,26,34,0,0,0
2024-04-06 23:45,49,15,34,0,0,0
2024-04-07 00:00,75,24,51,0,0,0
2024-04-07 00:15,60,33,27,0,0,0
2024-04-07 00:30,49,23,26,0,0,0
2024-04-07 00:45,64,29,35,0,0,0
2024-04-07 01:00,47,15,32,0,0,0
2024-04-07 01:15,47,30,17,0,0,0
2024-04-07 01:30,39,10,29,0,0,0
2024-04-07 01:45,44,19,25,0,0,0
2024-04-07 02:00,34,8,26,0,0,0
2024-04-07 02:15,33,8,25,0,0,0
2024-04-07 02:30,26,10,16,0,0,0
2024-04-07 02:45,32,2,30,0,0,0
2024-04-07 03:00,29,5,24,0,0,0
2024-04-07 03:15,34,11,23,0,0,0
2024-04-07 03:30,19,2,17,0,0,0
2024-04-07 03:45,20,3,17,0,0,0
2024-04-07 04:00,20,2,18,0,0,0
2024-04-07 04:15,16,6,10,0,0,0
2024-04-07 04:30,13,1,12,0,0,0
2024-04-07 04:45,9,3,6,0,0,0
2024-04-07 05:00,7,0,7,0,0,0
2024-04-07 05:15,9,2,7,0,0,0
2024-04-07 05:30,14,2,12,0,0,0
2024-04-07 05:45,13,3,10,0,0,0
2024-04-07 06:00,4,1,3,0,0,0
