Datetime,100031300 (Hafenstraße),101031300 (Hafenstraße Fahrräder IN),102031300 (Hafenstraße Fahrräder OUT),100031300-status,101031300-status,102031300-status
2024-01-01 00:00,4,4,0,0,0,0
2024-01-01 00:15,16,4,12,0,0,0
2024-01-01 00:30,39,13,26,0,0,0
2024-01-01 00:45,47,26,21,0,0,0
2024-01-01 01:00,34,20,14,0,0,0
2024-01-01 01:15,30,19,11,0,0,0
2024-01-01 01:30,28,13,15,0,0,0
2024-01-01 01:45,33,19,14,0,0,0
2024-01-01 02:00,28,15,13,0,0,0
2024-01-01 02:15,42,19,23,0,0,0
2024-01-01 02:30,46,14,32,0,0,0
2024-01-01 02:45,56,26,30,0,0,0
2024-01-01 03:00,54,26,28,0,0,0
2024-01-01 03:15,28,3,25,0,0,0
2024-01-01 03:30,29,9,20,0,0,0
2024-01-01 03:45,43,8,35,0,0,0
2024-01-01 04:00,57,13,44,0,0,0
2024-01-01 04:15,33,6,27,0,0,0
2024-01-01 04:30,36,17,19,0,0,0
2024-01-01 04:45,24,9,15,0,0,0
2024-01-01 05:00,19,2,17,0,0,0
2024-01-01 05:15,21,5,16,0,0,0
2024-01-01 05:30,34,8,26,0,0,0
2024-01-01 05:45,22,7,15,0,0,0
2024-01-01 06:00,19,4,15,0,0,0
2024-01-01 06:15,15,4,11,0,0,0
2024-01-01 06:30,13,1,12,0,0,0
2024-01-01 06:45,9,2,7,0,0,0
2024-01-01 07:00,8,4,4,0,0,0
2024-01-01 07:15,6,0,6,0,0,0
2024-01-01 07:30,7,1,6,0,0,0
2024-01-01 07:45,8,2,6,0,0,0
2024-01-01 08:00,5,0,5,0,0,0
2024-01-01 08:15,8,0,8,0,0,0
2024-01-01 08:30,5,2,3,0,0,0
2024-01-01 08:45,8,2,6,0,0,0
2024-01-01 09:00,8,2,6,0,0,0
2024-01-01 09:15,4,1,3,0,0,0
2024-01-01 09:30,3,1,2,0,0,0
2024-01-01 09:45,4,0,4,0,0,0
2024-01-01 10:00,6,3,3,0,0,0
2024-01-01 10:15,8,2,6,0,0,0
2024-01-01 10:30,10,2,8,0,0,0
2024-01-01 10:45,19,4,15,0,0,0
2024-01-01 11:00,29,6,23,0,0,0
2024-01-01 11:15,27,2,25,0,0,0
2024-01-01 11:30,12,5,7,0,0,0
2024-01-01 11:45,23,7,16,0,0,0
2024-01-01 12:00,35,12,23,0,0,0
2024-01-01 12:15,22,8,14,0,0,0
2024-01-01 12:30,29,11,18,0,0,0
2024-01-01 12:45,34,17,17,0,0,0
2024-01-01 13:00,28,11,17,0,0,0
2024-01-01 13:15,33,13,20,0,0,0
2024-01-01 13:30,35,11,24,0,0,0
2024-01-01 13:45,40,17,23,0,0,0
2024-01-01 14:00,43,12,31,0,0,0
2024-01-01 14:15,47,15,32,0,0,0
2024-01-01 14:30,32,14,18,0,0,0
2024-01-01 14:45,39,16,23,0,0,0
2024-01-01 15:00,19,6,13,0,0,0
2024-01-01 15:15,40,10,30,0,0,0
2024-01-01 15:30,20,8,12,0,0,0
2024-01-01 15:45,26,8,18,0,0,0
2024-01-01 16:00,26,8,18,0,0,0
2024-01-01 16:15,37,12,25,0,0,0
2024-01-01 16:30,51,17,34,0,0,0
2024-01-01 16:45,39,12,27,0,0,0
2024-01-01 17:00,22,7,15,0,0,0
2024-01-01 17:15,39,16,23,0,0,0
2024-01-01 17:30,32,9,23,0,0,0
2024-01-01 17:45,35,13,22,0,0,0
2024-01-01 18:00,30,11,19,0,0,0
2024-01-01 18:15,27,13,14,0,0,0
2024-01-01 18:30,34,17,17,0,0,0
2024-01-01 18:45,30,14,16,0,0,0
2024-01-01 19:00,24,5,19,0,0,0
2024-01-01 19:15,32,10,22,0,0,0
2024-01-01 19:30,18,9,9,0,0,0
2024-01-01 19:45,29,15,14,0,0,0
2024-01-01 20:00,28,11,17,0,0,0
2024-01-01 20:15,28,13,15,0,0,0
2024-01-01 20:30,23,10,13,0,0,0
2024-01-01 20:45,15,6,9,0,0,0
2024-01-01 21:00,11,4,7,0,0,0
2024-01-01 21:15,39,6,33,0,0,0
2024-01-01 21:30,37,5,32,0,0,0
2024-01-01 21:45,27,9,18,0,0,0
2024-01-01 22:00,19,7,12,0,0,0
2024-01-01 22:15,30,8,22,0,0,0
2024-01-01 22:30,11,2,9,0,0,0
2024-01-01 22:45,6,1,5,0,0,0
2024-01-01 23:00,9,3,6,0,0,0
2024-01-01 23:15,8,3,5,0,0,0
2024-01-01 23:30,10,2,8,0,0,0
2024-01-01 23:45,3,2,1,0,0,0
2024-01-02 00:00,10,4,6,0,0,0
2024-01-02 00:15,3,2,1,0,0,0
2024-01-02 00:30,3,2,1,0,0,0
2024-01-02 00:45,3,2,1,0,0,0
2024-01-02 01:00,6,3,3,0,0,0
2024-01-02 01:15,6,1,5,0,0,0
2024-01-02 01:30,3,1,2,0,0,0
2024-01-02 01:45,1,1,0,0,0,0
2024-01-02 02:00,5,0,5,0,0,0
2024-01-02 02:15,3,1,2,0,0,0
2024-01-02 02:30,1,0,1,0,0,0
2024-01-02 02:45,2,2,0,0,0,0
2024-01-02 03:00,0,0,0,0,0,0
2024-01-02 03:15,1,0,1,0,0,0
2024-01-02 03:30,3,3,0,0,0,0
2024-01-02 03:45,2,1,1,0,0,0
2024-01-02 04:00,1,0,1,0,0,0
2024-01-02 04:15,0,0,0,0,0,0
2024-01-02 04:30,0,0,0,0,0,0
2024-01-02 04:45,1,1,0,0,0,0
2024-01-02 05:00,9,4,5,0,0,0
2024-01-02 05:15,3,2,1,0,0,0
2024-01-02 05:30,6,1,5,0,0,0
2024-01-02 05:45,19,13,6,0,0,0
2024-01-02 06:00,15,3,12,0,0,0
2024-01-02 06:15,21,6,15,0,0,0
2024-01-02 06:30,21,7,14,0,0,0
2024-01-02 06:45,21,12,9,0,0,0
2024-01-02 07:00,46,20,26,0,0,0
2024-01-02 07:15,42,19,23,0,0,0
2024-01-02 07:30,45,23,22,0,0,0
2024-01-02 07:45,74,44,30,0,0,0
2024-01-02 08:00,74,38,36,0,0,0
2024-01-02 08:15,56,29,27,0,0,0
2024-01-02 08:30,61,34,27,0,0,0
2024-01-02 08:45,73,34,39,0,0,0
2024-01-02 09:00,72,26,46,0,0,0
2024-01-02 09:15,35,12,23,0,0,0
2024-01-02 09:30,29,10,19,0,0,0
2024-01-02 09:45,60,15,45,0,0,0
2024-01-02 10:00,49,19,30,0,0,0
