Datetime,300037931 (Gasselstiege),353413846 (Gasselstiege Fahrräder Stadteinwärts),353413847 (Gasselstiege Fahrräder Stadtauswärts),353426663 (Gasselstiege Fahrräder Stadteinwärts),353426665 (Gasselstiege Fahrräder Stadteinwärts),353426666 (Gasselstiege Fahrräder Stadtauswärts),353426668 (Gasselstiege Fahrräder Stadtauswärts),300037931-status,353413846-status,353413847-status,353426663-status,353426665-status,353426666-status,353426668-status
2024-02-01 00:00,2,1,1,,,,,0,0,0,,,,
2024-02-01 00:15,2,2,0,,,,,0,0,0,,,,
2024-02-01 00:30,0,0,0,,,,,0,0,0,,,,
2024-02-01 00:45,2,1,1,,,,,0,0,0,,,,
2024-02-01 01:00,1,1,0,,,,,0,0,0,,,,
2024-02-01 01:15,2,1,1,,,,,0,0,0,,,,
2024-02-01 01:30,1,1,0,,,,,0,0,0,,,,
2024-02-01 01:45,2,0,2,,,,,0,0,0,,,,
2024-02-01 02:00,0,0,0,,,,,0,0,0,,,,
2024-02-01 02:15,2,0,2,,,,,0,0,0,,,,
2024-02-01 02:30,0,0,0,,,,,0,0,0,,,,
2024-02-01 02:45,1,0,1,,,,,0,0,0,,,,
2024-02-01 03:00,0,0,0,,,,,0,0,0,,,,
2024-02-01 03:15,0,0,0,,,,,0,0,0,,,,
2024-02-01 03:30,3,1,2,,,,,0,0,0,,,,
2024-02-01 03:45,1,1,0,,,,,0,0,0,,,,
2024-02-01 04:00,1,1,0,,,,,0,0,0,,,,
2024-02-01 04:15,1,0,1,,,,,0,0,0,,,,
2024-02-01 04:30,1,1,0,,,,,0,0,0,,,,
2024-02-01 04:45,3,2,1,,,,,0,0,0,,,,
2024-02-01 05:00,1,1,0,,,,,0,0,0,,,,
2024-02-01 05:15,4,2,2,,,,,0,0,0,,,,
2024-02-01 05:30,6,5,1,,,,,0,0,0,,,,
2024-02-01 05:45,9,7,2,,,,,0,0,0,,,,
2024-02-01 06:00,9,5,4,,,,,0,0,0,,,,
2024-02-01 06:15,22,16,6,,,,,0,0,0,,,,
2024-02-01 06:30,21,17,4,,,,,0,0,0,,,,
2024-02-01 06:45,38,28,10,,,,,0,0,0,,,,
2024-02-01 07:00,35,28,7,,,,,0,0,0,,,,
2024-02-01 07:15,77,63,14,,,,,0,0,0,,,,
2024-02-01 07:30,103,79,24,,,,,0,0,0,,,,
2024-02-01 07:45,85,65,20,,,,,0,0,0,,,,
2024-02-01 08:00,86,68,18,,,,,0,0,0,,,,
2024-02-01 08:15,76,56,20,,,,,0,0,0,,,,
2024-02-01 08:30,74,49,25,,,,,0,0,0,,,,
2024-02-01 08:45,69,49,20,,,,,0,0,0,,,,
2024-02-01 09:00,36,28,8,,,,,0,0,0,,,,
2024-02-01 09:15,42,28,14,,,,,0,0,0,,,,
2024-02-01 09:30,46,27,19,,,,,0,0,0,,,,
2024-02-01 09:45,36,24,12,,,,,0,0,0,,,,
2024-02-01 10:00,35,23,12,,,,,0,0,0,,,,
2024-02-01 10:15,36,17,19,,,,,0,0,0,,,,
2024-02-01 10:30,39,25,14,,,,,0,0,0,,,,
2024-02-01 10:45,37,25,12,,,,,0,0,0,,,,
2024-02-01 11:00,39,19,20,,,,,0,0,0,,,,
2024-02-01 11:15,37,21,16,,,,,0,0,0,,,,
