Datetime,300037931 (Gasselstiege),353413846 (Gasselstiege Fahrräder Stadteinwärts),353413847 (Gasselstiege Fahrräder Stadtauswärts),353426663 (Gasselstiege Fahrräder Stadteinwärts),353426665 (Gasselstiege Fahrräder Stadteinwärts),353426666 (Gasselstiege Fahrräder Stadtauswärts),353426668 (Gasselstiege Fahrräder Stadtauswärts),300037931-status,353413846-status,353413847-status,353426663-status,353426665-status,353426666-status,353426668-status
2026-07-01 00:00,2,1,1,,,,,0,0,0,,,,
2026-07-01 00:15,4,1,3,,,,,0,0,0,,,,
2026-07-01 00:30,2,0,2,,,,,0,0,0,,,,
2026-07-01 00:45,4,2,2,,,,,0,0,0,,,,
2026-07-01 01:00,1,0,1,,,,,0,0,0,,,,
2026-07-01 01:15,3,1,2,,,,,0,0,0,,,,
2026-07-01 01:30,1,0,1,,,,,0,0,0,,,,
2026-07-01 01:45,0,0,0,,,,,0,0,0,,,,
2026-07-01 02:00,0,0,0,,,,,0,0,0,,,,
2026-07-01 02:15,0,0,0,,,,,0,0,0,,,,
2026-07-01 02:30,0,0,0,,,,,0,0,0,,,,
2026-07-01 02:45,0,0,0,,,,,0,0,0,,,,
2026-07-01 03:00,0,0,0,,,,,0,0,0,,,,
2026-07-01 03:15,2,1,1,,,,,0,0,0,,,,
2026-07-01 03:30,1,0,1,,,,,0,0,0,,,,
2026-07-01 03:45,2,2,0,,,,,0,0,0,,,,
2026-07-01 04:00,3,2,1,,,,,0,0,0,,,,
2026-07-01 04:15,2,2,0,,,,,0,0,0,,,,
2026-07-01 04:30,1,1,0,,,,,0,0,0,,,,
2026-07-01 04:45,3,3,0,,,,,0,0,0,,,,
2026-07-01 05:00,6,4,2,,,,,0,0,0,,,,
2026-07-01 05:15,11,7,4,,,,,0,0,0,,,,
2026-07-01 05:30,11,7,4,,,,,0,0,0,,,,
2026-07-01 05:45,21,18,3,,,,,0,0,0,,,,
2026-07-01 06:00,13,12,1,,,,,0,0,0,,,,
2026-07-01 06:15,25,19,6,,,,,0,0,0,,,,
2026-07-01 06:30,31,23,8,,,,,0,0,0,,,,
2026-07-01 06:45,46,28,18,,,,,0,0,0,,,,
2026-07-01 07:00,46,35,11,,,,,0,0,0,,,,
2026-07-01 07:15,83,62,21,,,,,0,0,0,,,,
2026-07-01 07:30,97,63,34,,,,,0,0,0,,,,
2026-07-01 07:45,109,81,28,,,,,0,0,0,,,,
2026-07-01 08:00,102,69,33,,,,,0,0,0,,,,
2026-07-01 08:15,83,56,27,,,,,0,0,0,,,,
2026-07-01 08:30,83,57,26,,,,,0,0,0,,,,
2026-07-01 08:45,73,53,20,,,,,0,0,0,,,,
2026-07-01 09:00,46,36,10,,,,,0,0,0,,,,
2026-07-01 09:15,57,40,17,,,,,0,0,0,,,,
2026-07-01 09:30,56,36,20,,,,,0,0,0,,,,
2026-07-01 09:45,74,46,28,,,,,0,0,0,,,,
2026-07-01 10:00,52,33,19,,,,,0,0,0,,,,
2026-07-01 10:15,63,41,22,,,,,0,0,0,,,,
2026-07-01 10:30,52,29,23,,,,,0,0,0,,,,
2026-07-01 10:45,53,30,23,,,,,0,0,0,,,,
2026-07-01 11:00,57,36,21,,,,,0,0,0,,,,
2026-07-01 11:15,46,26,20,,,,,0,0,0,,,,
2026-07-01 11:30,52,25,27,,,,,0,0,0,,,,
2026-07-01 11:45,49,34,15,,,,,0,0,0,,,,
2026-07-01 12:00,62,28,34,,,,,0,0,0,,,,
2026-07-01 12:15,58,33,25,,,,,0,0,0,,,,
2026-07-01 12:30,54,26,28,,,,,0,0,0,,,,
2026-07-01 12:45,58,27,31,,,,,0,0,0,,,,
2026-07-01 13:00,60,28,32,,,,,0,0,0,,,,
2026-07-01 13:15,72,28,44,,,,,0,0,0,,,,
2026-07-01 13:30,56,20,36,,,,,0,0,0,,,,
2026-07-01 13:45,80,45,35,,,,,0,0,0,,,,
2026-07-01 14:00,89,42,47,,,,,0,0,0,,,,
2026-07-01 14:15,70,38,32,,,,,0,0,0,,,,
2026-07-01 14:30,74,28,46,,,,,0,0,0,,,,
2026-07-01 14:45,83,34,49,,,,,0,0,0,,,,
2026-07-01 15:00,76,32,44,,,,,0,0,0,,,,
2026-07-01 15:15,77,28,49,,,,,0,0,0,,,,
2026-07-01 15:30,100,32,68,,,,,0,0,0,,,,
2026-07-01 15:45,87,39,48,,,,,0,0,0,,,,
2026-07-01 16:00,107,38,69,,,,,0,0,0,,,,
2026-07-01 16:15,114,36,78,,,,,0,0,0,,,,
2026-07-01 16:30,113,52,61,,,,,0,0,0,,,,
2026-07-01 16:45,93,53,40,,,,,0,0,0,,,,
2026-07-01 17:00,96,42,54,,,,,0,0,0,,,,
