Datetime,300037933 (Weißenburgstraße),353413852 (Weißenburgstraße Fahrräder Stadteinwärts),353413853 (Weißenburgstraße Fahrräder Stadtauswärts),300037933-status,353413852-status,353413853-status
2025-10-03 12:30,8,6,2,0,0,0
2025-10-03 12:45,16,10,6,0,0,0
2025-10-03 13:00,12,8,4,0,0,0
2025-10-03 13:15,32,19,13,0,0,0
2025-10-03 13:30,10,8,2,0,0,0
2025-10-03 13:45,21,12,9,0,0,0
2025-10-03 14:00,17,5,12,0,0,0
2025-10-03 14:15,16,6,10,0,0,0
2025-10-03 14:30,19,7,12,0,0,0
2025-10-03 14:45,15,6,9,0,0,0
2025-10-03 15:00,19,5,14,0,0,0
2025-10-03 15:15,17,11,6,0,0,0
2025-10-03 15:30,7,5,2,0,0,0
2025-10-03 15:45,16,7,9,0,0,0
2025-10-03 16:00,19,5,14,0,0,0
2025-10-03 16:15,13,6,7,0,0,0
2025-10-03 16:30,18,10,8,0,0,0
2025-10-03 16:45,15,6,9,0,0,0
2025-10-03 17:00,21,6,15,0,0,0
2025-10-03 17:15,5,2,3,0,0,0
2025-10-03 17:30,14,7,7,0,0,0
2025-10-03 17:45,12,6,6,0,0,0
2025-10-03 18:00,12,9,3,0,0,0
2025-10-03 18:15,28,14,14,0,0,0
2025-10-03 18:30,13,11,2,0,0,0
2025-10-03 18:45,15,5,10,0,0,0
2025-10-03 19:00,12,7,5,0,0,0
2025-10-03 19:15,14,10,4,0,0,0
2025-10-03 19:30,8,5,3,0,0,0
2025-10-03 19:45,10,6,4,0,0,0
2025-10-03 20:00,10,1,9,0,0,0
2025-10-03 20:15,9,7,2,0,0,0
2025-10-03 20:30,2,0,2,0,0,0
2025-10-03 20:45,3,3,0,0,0,0
2025-10-03 21:00,10,3,7,0,0,0
2025-10-03 21:15,7,3,4,0,0,0
2025-10-03 21:30,7,4,3,0,0,0
2025-10-03 21:45,8,5,3,0,0,0
2025-10-03 22:00,3,1,2,0,0,0
2025-10-03 22:15,1,0,1,0,0,0
2025-10-03 22:30,2,2,0,0,0,0
2025-10-03 22:45,2,2,0,0,0,0
2025-10-03 23:00,2,2,0,0,0,0
2025-10-03 23:15,6,2,4,0,0,0
2025-10-03 23:30,0,0,0,0,0,0
2025-10-03 23:45,1,0,1,0,0,0
2025-10-04 00:00,2,1,1,0,0,0
2025-10-04 00:15,1,0,1,0,0,0
2025-10-04 00:30,4,3,1,0,0,0
2025-10-04 00:45,0,0,0,0,0,0
2025-10-04 01:00,2,1,1,0,0,0
2025-10-04 01:15,1,1,0,0,0,0
2025-10-04 01:30,0,0,0,0,0,0
2025-10-04 01:45,2,1,1,0,0,0
2025-10-04 02:00,1,1,0,0,0,0
2025-10-04 02:15,1,0,1,0,0,0
2025-10-04 02:30,1,1,0,0,0,0
2025-10-04 02:45,2,2,0,0,0,0
2025-10-04 03:00,0,0,0,0,0,0
2025-10-04 03:15,2,2,0,0,0,0
2025-10-04 03:30,0,0,0,0,0,0
2025-10-04 03:45,0,0,0,0,0,0
2025-10-04 04:00,1,1,0,0,0,0
2025-10-04 04:15,0,0,0,0,0,0
2025-10-04 04:30,0,0,0,0,0,0
2025-10-04 04:45,3,1,2,0,0,0
2025-10-04 05:00,0,0,0,0,0,0
2025-10-04 05:15,3,1,2,0,0,0
2025-10-04 05:30,3,3,0,0,0,0
2025-10-04 05:45,3,3,0,0,0,0
2025-10-04 06:00,0,0,0,0,0,0
2025-10-04 06:15,0,0,0,0,0,0
2025-10-04 06:30,0,0,0,0,0,0
2025-10-04 06:45,9,7,2,0,0,0
2025-10-04 07:00,2,1,1,0,0,0
2025-10-04 07:15,2,1,1,0,0,0
2025-10-04 07:30,7,4,3,0,0,0
2025-10-04 07:45,1,1,0,0,0,0
2025-10-04 08:00,1,1,0,0,0,0
2025-10-04 08:15,2,0,2,0,0,0
2025-10-04 08:30,3,2,1,0,0,0
2025-10-04 08:45,6,2,4,0,0,0
2025-10-04 09:00,5,1,4,0,0,0
2025-10-04 09:15,9,2,7,0,0,0
2025-10-04 09:30,7,3,4,0,0,0
2025-10-04 09:45,11,9,2,0,0,0
2025-10-04 10:00,9,3,6,0,0,0
2025-10-04 10:15,8,3,5,0,0,0
2025-10-04 10:30,7,3,4,0,0,0
2025-10-04 10:45,8,3,5,0,0,0
2025-10-04 11:00,8,6,2,0,0,0
2025-10-04 11:15,4,2,2,0,0,0
2025-10-04 11:30,10,5,5,0,0,0
2025-10-04 11:45,14,3,11,0,0,0
2025-10-04 12:00,12,6,6,0,0,0
2025-10-04 12:15,11,2,9,0,0,0
2025-10-04 12:30,9,7,2,0,0,0
2025-10-04 12:45,18,8,10,0,0,0
2025-10-04 13:00,15,6,9,0,0,0
2025-10-04 13:15,10,4,6,0,0,0
2025-10-04 13:30,15,10,5,0,0,0
2025-10-04 13:45,26,11,15,0,0,0
2025-10-04 14:00,16,5,11,0,0,0
2025-10-04 14:15,16,9,7,0,0,0
2025-10-04 14:30,12,6,6,0,0,0
2025-10-04 14:45,9,3,6,0,0,0
2025-10-04 15:00,17,7,10,0,0,0
2025-10-04 15:15,24,10,14,0,0,0
2025-10-04 15:30,14,7,7,0,0,0
2025-10-04 15:45,13,6,7,0,0,0
2025-10-04 16:00,21,7,14,0,0,0
2025-10-04 16:15,11,7,4,0,0,0
2025-10-04 16:30,14,2,12,0,0,0
2025-10-04 16:45,13,9,4,0,0,0
2025-10-04 17:00,15,11,4,0,0,0
2025-10-04 17:15,16,8,8,0,0,0
2025-10-04 17:30,15,6,9,0,0,0
2025-10-04 17:45,8,1,7,0,0,0
2025-10-04 18:00,7,4,3,0,0,0
2025-10-04 18:15,15,11,4,0,0,0
2025-10-04 18:30,13,5,8,0,0,0
2025-10-04 18:45,9,3,6,0,0,0
2025-10-04 19:00,8,2,6,0,0,0
2025-10-04 19:15,9,6,3,0,0,0
2025-10-04 19:30,7,4,3,0,0,0
2025-10-04 19:45,8,6,2,0,0,0
2025-10-04 20:00,11,8,3,0,0,0
2025-10-04 20:15,6,3,3,0,0,0
2025-10-04 20:30,4,0,4,0,0,0
2025-10-04 20:45,8,2,6,0,0,0
2025-10-04 21:00,4,1,3,0,0,0
2025-10-04 21:15,5,3,2,0,0,0
2025-10-04 21:30,8,1,7,0,0,0
2025-10-04 21:45,3,2,1,0,0,0
2025-10-04 22:00,2,2,0,0,0,0
2025-10-04 22:15,4,2,2,0,0,0
2025-10-04 22:30,8,8,0,0,0,0
2025-10-04 22:45,10,6,4,0,0,0
2025-10-04 23:00,1,1,0,0,0,0
2025-10-04 23:15,2,2,0,0,0,0
2025-10-04 23:30,1,1,0,0,0,0
2025-10-04 23:45,5,3,2,0,0,0
2025-10-05 00:00,0,0,0,0,0,0
2025-10-05 00:15,1,0,1,0,0,0
2025-10-05 00:30,1,0,1,0,0,0
2025-10-05 00:45,5,2,3,0,0,0
2025-10-05 01:00,1,1,0,0,0,0
2025-10-05 01:15,3,1,2,0,0,0
2025-10-05 01:30,2,0,2,0,0,0
2025-10-05 01:45,0,0,0,0,0,0
2025-10-05 02:00,0,0,0,0,0,0
2025-10-05 02:15,0,0,0,0,0,0
2025-10-05 02:30,0,0,0,0,0,0
2025-10-05 02:45,0,0,0,0,0,0
2025-10-05 03:00,1,1,0,0,0,0
2025-10-05 03:15,0,0,0,0,0,0
2025-10-05 03:30,1,1,0,0,0,0
2025-10-05 03:45,0,0,0,0,0,0
2025-10-05 04:00,0,0,0,0,0,0
2025-10-05 04:15,0,0,0,0,0,0
2025-10-05 04:30,1,1,0,0,0,0
2025-10-05 04:45,0,0,0,0,0,0
2025-10-05 05:00,0,0,0,0,0,0
2025-10-05 05:15,1,0,1,0,0,0
2025-10-05 05:30,5,3,2,0,0,0
2025-10-05 05:45,2,1,1,0,0,0
2025-10-05 06:00,0,0,0,0,0,0
2025-10-05 06:15,0,0,0,0,0,0
2025-10-05 06:30,0,0,0,0,0,0
2025-10-05 06:45,3,0,3,0,0,0
2025-10-05 07:00,2,2,0,0,0,0
2025-10-05 07:15,1,1,0,0,0,0
2025-10-05 07:30,2,1,1,0,0,0
2025-10-05 07:45,1,1,0,0,0,0
2025-10-05 08:00,1,1,0,0,0,0
2025-10-05 08:15,7,2,5,0,0,0
2025-10-05 08:30,2,1,1,0,0,0
2025-10-05 08:45,3,2,1,0,0,0
2025-10-05 09:00,2,2,0,0,0,0
2025-10-05 09:15,2,1,1,0,0,0
2025-10-05 09:30,9,4,5,0,0,0
2025-10-05 09:45,9,5,4,0,0,0
2025-10-05 10:00,9,6,3,0,0,0
2025-10-05 10:15,5,3,2,0,0,0
2025-10-05 10:30,5,0,5,0,0,0
2025-10-05 10:45,17,9,8,0,0,0
2025-10-05 11:00,10,5,5,0,0,0
2025-10-05 11:15,8,5,3,0,0,0
2025-10-05 11:30,7,4,3,0,0,0
2025-10-05 11:45,14,5,9,0,0,0
2025-10-05 12:00,18,8,10,0,0,0
2025-10-05 12:15,8,2,6,0,0,0
2025-10-05 12:30,7,3,4,0,0,0
2025-10-05 12:45,12,11,1,0,0,0
2025-10-05 13:00,15,7,8,0,0,0
2025-10-05 13:15,10,3,7,0,0,0
2025-10-05 13:30,15,5,10,0,0,0
2025-10-05 13:45,14,7,7,0,0,0
2025-10-05 14:00,5,2,3,0,0,0
2025-10-05 14:15,11,6,5,0,0,0
2025-10-05 14:30,10,6,4,0,0,0
2025-10-05 14:45,14,8,6,0,0,0
2025-10-05 15:00,14,5,9,0,0,0
2025-10-05 15:15,9,5,4,0,0,0
2025-10-05 15:30,4,1,3,0,0,0
2025-10-05 15:45,20,12,8,0,0,0
2025-10-05 16:00,5,2,3,0,0,0
2025-10-05 16:15,7,3,4,0,0,0
2025-10-05 16:30,12,5,7,0,0,0
2025-10-05 16:45,11,6,5,0,0,0
2025-10-05 17:00,16,5,11,0,0,0
2025-10-05 17:15,17,11,6,0,0,0
2025-10-05 17:30,10,6,4,0,0,0
2025-10-05 17:45,5,1,4,0,0,0
2025-10-05 18:00,8,5,3,0,0,0
2025-10-05 18:15,7,2,5,0,0,0
2025-10-05 18:30,16,7,9,0,0,0
2025-10-05 18:45,11,5,6,0,0,0
2025-10-05 19:00,4,3,1,0,0,0
2025-10-05 19:15,7,5,2,0,0,0
2025-10-05 19:30,6,3,3,0,0,0
2025-10-05 19:45,8,3,5,0,0,0
2025-10-05 20:00,4,1,3,0,0,0
2025-10-05 20:15,7,2,5,0,0,0
2025-10-05 20:30,5,3,2,0,0,0
2025-10-05 20:45,1,0,1,0,0,0
2025-10-05 21:00,3,2,1,0,0,0
2025-10-05 21:15,5,4,1,0,0,0
2025-10-05 21:30,3,0,3,0,0,0
2025-10-05 21:45,1,1,0,0,0,0
2025-10-05 22:00,5,2,3,0,0,0
2025-10-05 22:15,3,1,2,0,0,0
2025-10-05 22:30,3,2,1,0,0,0
2025-10-05 22:45,1,1,0,0,0,0
2025-10-05 23:00,1,1,0,0,0,0
2025-10-05 23:15,2,1,1,0,0,0
2025-10-05 23:30,0,0,0,0,0,0
2025-10-05 23:45,0,0,0,0,0,0
2025-10-06 00:00,0,0,0,0,0,0
2025-10-06 00:15,3,0,3,0,0,0
2025-10-06 00:30,0,0,0,0,0,0
2025-10-06 00:45,0,0,0,0,0,0
2025-10-06 01:00,0,0,0,0,0,0
2025-10-06 01:15,0,0,0,0,0,0
2025-10-06 01:30,0,0,0,0,0,0
2025-10-06 01:45,0,0,0,0,0,0
2025-10-06 02:00,1,1,0,0,0,0
2025-10-06 02:15,0,0,0,0,0,0
2025-10-06 02:30,0,0,0,0,0,0
2025-10-06 02:45,0,0,0,0,0,0
2025-10-06 03:00,0,0,0,0,0,0
2025-10-06 03:15,1,0,1,0,0,0
2025-10-06 03:30,0,0,0,0,0,0
2025-10-06 03:45,0,0,0,0,0,0
2025-10-06 04:00,0,0,0,0,0,0
2025-10-06 04:15,1,1,0,0,0,0
2025-10-06 04:30,3,0,3,0,0,0
2025-10-06 04:45,1,0,1,0,0,0
2025-10-06 05:00,2,0,2,0,0,0
2025-10-06 05:15,2,2,0,0,0,0
2025-10-06 05:30,4,2,2,0,0,0
2025-10-06 05:45,2,2,0,0,0,0
2025-10-06 06:00,3,0,3,0,0,0
2025-10-06 06:15,6,5,1,0,0,0
2025-10-06 06:30,10,4,6,0,0,0
2025-10-06 06:45,8,2,6,0,0,0
2025-10-06 07:00,13,2,11,0,0,0
2025-10-06 07:15,42,7,35,0,0,0
2025-10-06 07:30,119,14,105,0,0,0
2025-10-06 07:45,52,27,25,0,0,0
2025-10-06 08:00,36,12,24,0,0,0
2025-10-06 08:15,32,10,22,0,0,0
2025-10-06 08:30,13,3,10,0,0,0
2025-10-06 08:45,33,11,22,0,0,0
2025-10-06 09:00,23,8,15,0,0,0
2025-10-06 09:15,14,7,7,0,0,0
2025-10-06 09:30,15,5,10,0,0,0
2025-10-06 09:45,18,9,9,0,0,0
2025-10-06 10:00,15,5,10,0,0,0
2025-10-06 10:15,16,8,8,0,0,0
2025-10-06 10:30,12,5,7,0,0,0
2025-10-06 10:45,10,7,3,0,0,0
2025-10-06 11:00,22,7,15,0,0,0
2025-10-06 11:15,16,7,9,0,0,0
2025-10-06 11:30,19,10,9,0,0,0
2025-10-06 11:45,16,6,10,0,0,0
2025-10-06 12:00,20,12,8,0,0,0
2025-10-06 12:15,27,19,8,0,0,0
2025-10-06 12:30,22,17,5,0,0,0
2025-10-06 12:45,20,12,8,0,0,0
2025-10-06 13:00,18,7,11,0,0,0
2025-10-06 13:15,39,23,16,0,0,0
2025-10-06 13:30,32,19,13,0,0,0
2025-10-06 13:45,79,64,15,0,0,0
2025-10-06 14:00,23,20,3,0,0,0
2025-10-06 14:15,20,13,7,0,0,0
2025-10-06 14:30,19,9,10,0,0,0
2025-10-06 14:45,28,16,12,0,0,0
2025-10-06 15:00,34,22,12,0,0,0
2025-10-06 15:15,36,21,15,0,0,0
2025-10-06 15:30,26,14,12,0,0,0
2025-10-06 15:45,41,28,13,0,0,0
2025-10-06 16:00,32,20,12,0,0,0
2025-10-06 16:15,39,22,17,0,0,0
2025-10-06 16:30,34,15,19,0,0,0
2025-10-06 16:45,20,14,6,0,0,0
2025-10-06 17:00,47,26,21,0,0,0
2025-10-06 17:15,30,18,12,0,0,0
2025-10-06 17:30,42,21,21,0,0,0
2025-10-06 17:45,27,19,8,0,0,0
2025-10-06 18:00,20,14,6,0,0,0
2025-10-06 18:15,22,14,8,0,0,0
2025-10-06 18:30,21,15,6,0,0,0
2025-10-06 18:45,17,10,7,0,0,0
2025-10-06 19:00,15,5,10,0,0,0
2025-10-06 19:15,16,15,1,0,0,0
2025-10-06 19:30,17,8,9,0,0,0
2025-10-06 19:45,16,9,7,0,0,0
2025-10-06 20:00,15,10,5,0,0,0
2025-10-06 20:15,8,4,4,0,0,0
2025-10-06 20:30,4,3,1,0,0,0
2025-10-06 20:45,10,4,6,0,0,0
2025-10-06 21:00,7,4,3,0,0,0
2025-10-06 21:15,8,6,2,0,0,0
2025-10-06 21:30,4,3,1,0,0,0
2025-10-06 21:45,8,6,2,0,0,0
2025-10-06 22:00,4,3,1,0,0,0
2025-10-06 22:15,2,2,0,0,0,0
2025-10-06 22:30,6,5,1,0,0,0
2025-10-06 22:45,5,2,3,0,0,0
2025-10-06 23:00,6,6,0,0,0,0
2025-10-06 23:15,3,1,2,0,0,0
2025-10-06 23:30,1,0,1,0,0,0
2025-10-06 23:45,6,5,1,0,0,0
2025-10-07 00:00,4,0,4,0,0,0
2025-10-07 00:15,1,1,0,0,0,0
2025-10-07 00:30,2,0,2,0,0,0
2025-10-07 00:45,4,1,3,0,0,0
2025-10-07 01:00,0,0,0,0,0,0
2025-10-07 01:15,2,1,1,0,0,0
2025-10-07 01:30,0,0,0,0,0,0
2025-10-07 01:45,0,0,0,0,0,0
