Datetime,300037933 (Weißenburgstraße),353413852 (Weißenburgstraße Fahrräder Stadteinwärts),353413853 (Weißenburgstraße Fahrräder Stadtauswärts),300037933-status,353413852-status,353413853-status
2025-11-03 02:30,0,0,0,0,0,0
2025-11-03 02:45,0,0,0,0,0,0
2025-11-03 03:00,1,0,1,0,0,0
2025-11-03 03:15,1,0,1,0,0,0
2025-11-03 03:30,0,0,0,0,0,0
2025-11-03 03:45,0,0,0,0,0,0
2025-11-03 04:00,0,0,0,0,0,0
2025-11-03 04:15,2,1,1,0,0,0
2025-11-03 04:30,3,1,2,0,0,0
2025-11-03 04:45,0,0,0,0,0,0
2025-11-03 05:00,2,0,2,0,0,0
2025-11-03 05:15,2,2,0,0,0,0
2025-11-03 05:30,3,1,2,0,0,0
2025-11-03 05:45,4,2,2,0,0,0
2025-11-03 06:00,6,4,2,0,0,0
2025-11-03 06:15,3,2,1,0,0,0
2025-11-03 06:30,11,5,6,0,0,0
2025-11-03 06:45,11,4,7,0,0,0
2025-11-03 07:00,14,4,10,0,0,0
2025-11-03 07:15,48,9,39,0,0,0
2025-11-03 07:30,112,14,98,0,0,0
2025-11-03 07:45,50,24,26,0,0,0
2025-11-03 08:00,46,14,32,0,0,0
2025-11-03 08:15,25,7,18,0,0,0
2025-11-03 08:30,30,13,17,0,0,0
2025-11-03 08:45,29,8,21,0,0,0
2025-11-03 09:00,21,6,15,0,0,0
2025-11-03 09:15,18,8,10,0,0,0
2025-11-03 09:30,22,7,15,0,0,0
2025-11-03 09:45,26,4,22,0,0,0
2025-11-03 10:00,37,16,21,0,0,0
2025-11-03 10:15,21,7,14,0,0,0
2025-11-03 10:30,16,7,9,0,0,0
2025-11-03 10:45,11,3,8,0,0,0
2025-11-03 11:00,11,6,5,0,0,0
2025-11-03 11:15,21,10,11,0,0,0
2025-11-03 11:30,18,9,9,0,0,0
2025-11-03 11:45,25,9,16,0,0,0
2025-11-03 12:00,24,13,11,0,0,0
2025-11-03 12:15,23,16,7,0,0,0
2025-11-03 12:30,24,18,6,0,0,0
2025-11-03 12:45,17,10,7,0,0,0
2025-11-03 13:00,23,12,11,0,0,0
2025-11-03 13:15,25,9,16,0,0,0
2025-11-03 13:30,33,23,10,0,0,0
2025-11-03 13:45,70,58,12,0,0,0
2025-11-03 14:00,27,20,7,0,0,0
2025-11-03 14:15,23,18,5,0,0,0
2025-11-03 14:30,23,15,8,0,0,0
2025-11-03 14:45,34,20,14,0,0,0
2025-11-03 15:00,40,23,17,0,0,0
2025-11-03 15:15,25,13,12,0,0,0
2025-11-03 15:30,32,20,12,0,0,0
2025-11-03 15:45,36,15,21,0,0,0
2025-11-03 16:00,38,26,12,0,0,0
2025-11-03 16:15,33,22,11,0,0,0
2025-11-03 16:30,30,17,13,0,0,0
2025-11-03 16:45,34,16,18,0,0,0
2025-11-03 17:00,42,20,22,0,0,0
2025-11-03 17:15,31,12,19,0,0,0
2025-11-03 17:30,29,16,13,0,0,0
2025-11-03 17:45,39,20,19,0,0,0
2025-11-03 18:00,28,17,11,0,0,0
2025-11-03 18:15,35,21,14,0,0,0
2025-11-03 18:30,28,19,9,0,0,0
2025-11-03 18:45,28,18,10,0,0,0
2025-11-03 19:00,20,9,11,0,0,0
2025-11-03 19:15,19,13,6,0,0,0
2025-11-03 19:30,20,11,9,0,0,0
2025-11-03 19:45,13,7,6,0,0,0
2025-11-03 20:00,14,9,5,0,0,0
2025-11-03 20:15,13,5,8,0,0,0
2025-11-03 20:30,11,7,4,0,0,0
2025-11-03 20:45,7,5,2,0,0,0
2025-11-03 21:00,7,4,3,0,0,0
2025-11-03 21:15,12,6,6,0,0,0
2025-11-03 21:30,11,8,3,0,0,0
2025-11-03 21:45,11,8,3,0,0,0
2025-11-03 22:00,4,2,2,0,0,0
2025-11-03 22:15,4,2,2,0,0,0
2025-11-03 22:30,5,4,1,0,0,0
2025-11-03 22:45,3,2,1,0,0,0
2025-11-03 23:00,4,2,2,0,0,0
2025-11-03 23:15,2,1,1,0,0,0
2025-11-03 23:30,3,2,1,0,0,0
2025-11-03 23:45,0,0,0,0,0,0
2025-11-04 00:00,2,1,1,0,0,0
2025-11-04 00:15,0,0,0,0,0,0
2025-11-04 00:30,1,1,0,0,0,0
2025-11-04 00:45,3,3,0,0,0,0
2025-11-04 01:00,0,0,0,0,0,0
2025-11-04 01:15,1,1,0,0,0,0
2025-11-04 01:30,0,0,0,0,0,0
2025-11-04 01:45,0,0,0,0,0,0
2025-11-04 02:00,0,0,0,0,0,0
2025-11-04 02:15,0,0,0,0,0,0
2025-11-04 02:30,0,0,0,0,0,0
2025-11-04 02:45,0,0,0,0,0,0
2025-11-04 03:00,1,0,1,0,0,0
2025-11-04 03:15,1,0,1,0,0,0
2025-11-04 03:30,0,0,0,0,0,0
2025-11-04 03:45,0,0,0,0,0,0
2025-11-04 04:00,0,0,0,0,0,0
2025-11-04 04:15,1,0,1,0,0,0
2025-11-04 04:30,1,0,1,0,0,0
2025-11-04 04:45,2,0,2,0,0,0
2025-11-04 05:00,1,0,1,0,0,0
2025-11-04 05:15,5,4,1,0,0,0
2025-11-04 05:30,3,1,2,0,0,0
2025-11-04 05:45,0,0,0,0,0,0
2025-11-04 06:00,4,1,3,0,0,0
2025-11-04 06:15,7,3,4,0,0,0
2025-11-04 06:30,14,7,7,0,0,0
2025-11-04 06:45,7,2,5,0,0,0
2025-11-04 07:00,19,4,15,0,0,0
2025-11-04 07:15,28,6,22,0,0,0
2025-11-04 07:30,61,19,42,0,0,0
2025-11-04 07:45,55,19,36,0,0,0
2025-11-04 08:00,35,13,22,0,0,0
2025-11-04 08:15,22,9,13,0,0,0
2025-11-04 08:30,30,13,17,0,0,0
2025-11-04 08:45,23,7,16,0,0,0
2025-11-04 09:00,25,9,16,0,0,0
2025-11-04 09:15,25,11,14,0,0,0
2025-11-04 09:30,27,8,19,0,0,0
2025-11-04 09:45,37,8,29,0,0,0
2025-11-04 10:00,20,7,13,0,0,0
2025-11-04 10:15,22,3,19,0,0,0
2025-11-04 10:30,18,7,11,0,0,0
2025-11-04 10:45,9,7,2,0,0,0
2025-11-04 11:00,20,9,11,0,0,0
2025-11-04 11:15,14,9,5,0,0,0
2025-11-04 11:30,25,9,16,0,0,0
2025-11-04 11:45,25,11,14,0,0,0
2025-11-04 12:00,24,15,9,0,0,0
2025-11-04 12:15,23,12,11,0,0,0
2025-11-04 12:30,37,23,14,0,0,0
2025-11-04 12:45,29,11,18,0,0,0
2025-11-04 13:00,26,11,15,0,0,0
2025-11-04 13:15,28,19,9,0,0,0
2025-11-04 13:30,25,16,9,0,0,0
2025-11-04 13:45,27,17,10,0,0,0
2025-11-04 14:00,29,17,12,0,0,0
2025-11-04 14:15,21,14,7,0,0,0
2025-11-04 14:30,23,13,10,0,0,0
2025-11-04 14:45,30,18,12,0,0,0
2025-11-04 15:00,30,17,13,0,0,0
2025-11-04 15:15,42,24,18,0,0,0
2025-11-04 15:30,50,22,28,0,0,0
2025-11-04 15:45,46,23,23,0,0,0
2025-11-04 16:00,49,34,15,0,0,0
2025-11-04 16:15,38,23,15,0,0,0
2025-11-04 16:30,36,28,8,0,0,0
2025-11-04 16:45,37,20,17,0,0,0
2025-11-04 17:00,50,26,24,0,0,0
2025-11-04 17:15,49,31,18,0,0,0
2025-11-04 17:30,36,20,16,0,0,0
2025-11-04 17:45,44,21,23,0,0,0
2025-11-04 18:00,42,24,18,0,0,0
2025-11-04 18:15,38,24,14,0,0,0
2025-11-04 18:30,24,13,11,0,0,0
2025-11-04 18:45,25,13,12,0,0,0
2025-11-04 19:00,25,15,10,0,0,0
2025-11-04 19:15,34,17,17,0,0,0
2025-11-04 19:30,24,15,9,0,0,0
2025-11-04 19:45,25,17,8,0,0,0
2025-11-04 20:00,12,10,2,0,0,0
2025-11-04 20:15,14,10,4,0,0,0
2025-11-04 20:30,32,26,6,0,0,0
2025-11-04 20:45,6,5,1,0,0,0
2025-11-04 21:00,8,8,0,0,0,0
2025-11-04 21:15,15,9,6,0,0,0
2025-11-04 21:30,15,6,9,0,0,0
2025-11-04 21:45,10,7,3,0,0,0
2025-11-04 22:00,6,4,2,0,0,0
2025-11-04 22:15,8,6,2,0,0,0
2025-11-04 22:30,7,4,3,0,0,0
2025-11-04 22:45,4,4,0,0,0,0
2025-11-04 23:00,3,2,1,0,0,0
2025-11-04 23:15,3,1,2,0,0,0
2025-11-04 23:30,1,1,0,0,0,0
2025-11-04 23:45,2,1,1,0,0,0
2025-11-05 00:00,1,1,0,0,0,0
2025-11-05 00:15,3,2,1,0,0,0
2025-11-05 00:30,0,0,0,0,0,0
2025-11-05 00:45,1,1,0,0,0,0
2025-11-05 01:00,0,0,0,0,0,0
2025-11-05 01:15,0,0,0,0,0,0
2025-11-05 01:30,0,0,0,0,0,0
2025-11-05 01:45,1,1,0,0,0,0
2025-11-05 02:00,1,0,1,0,0,0
2025-11-05 02:15,0,0,0,0,0,0
2025-11-05 02:30,0,0,0,0,0,0
2025-11-05 02:45,0,0,0,0,0,0
2025-11-05 03:00,1,0,1,0,0,0
2025-11-05 03:15,1,0,1,0,0,0
2025-11-05 03:30,0,0,0,0,0,0
2025-11-05 03:45,0,0,0,0,0,0
2025-11-05 04:00,0,0,0,0,0,0
2025-11-05 04:15,0,0,0,0,0,0
2025-11-05 04:30,1,0,1,0,0,0
2025-11-05 04:45,2,1,1,0,0,0
2025-11-05 05:00,1,0,1,0,0,0
2025-11-05 05:15,4,2,2,0,0,0
2025-11-05 05:30,5,3,2,0,0,0
2025-11-05 05:45,3,1,2,0,0,0
2025-11-05 06:00,8,3,5,0,0,0
2025-11-05 06:15,6,3,3,0,0,0
2025-11-05 06:30,6,1,5,0,0,0
2025-11-05 06:45,14,4,10,0,0,0
2025-11-05 07:00,16,3,13,0,0,0
2025-11-05 07:15,42,3,39,0,0,0
2025-11-05 07:30,121,24,97,0,0,0
2025-11-05 07:45,51,23,28,0,0,0
2025-11-05 08:00,42,16,26,0,0,0
2025-11-05 08:15,37,22,15,0,0,0
2025-11-05 08:30,25,8,17,0,0,0
2025-11-05 08:45,19,5,14,0,0,0
2025-11-05 09:00,25,6,19,0,0,0
2025-11-05 09:15,21,8,13,0,0,0
2025-11-05 09:30,30,11,19,0,0,0
2025-11-05 09:45,36,9,27,0,0,0
2025-11-05 10:00,20,6,14,0,0,0
2025-11-05 10:15,18,6,12,0,0,0
2025-11-05 10:30,18,7,11,0,0,0
2025-11-05 10:45,26,9,17,0,0,0
2025-11-05 11:00,17,6,11,0,0,0
2025-11-05 11:15,24,8,16,0,0,0
2025-11-05 11:30,20,9,11,0,0,0
2025-11-05 11:45,27,12,15,0,0,0
2025-11-05 12:00,29,10,19,0,0,0
2025-11-05 12:15,32,21,11,0,0,0
2025-11-05 12:30,34,22,12,0,0,0
2025-11-05 12:45,28,16,12,0,0,0
2025-11-05 13:00,28,15,13,0,0,0
2025-11-05 13:15,29,12,17,0,0,0
2025-11-05 13:30,31,8,23,0,0,0
2025-11-05 13:45,78,65,13,0,0,0
2025-11-05 14:00,34,21,13,0,0,0
2025-11-05 14:15,25,17,8,0,0,0
2025-11-05 14:30,35,24,11,0,0,0
2025-11-05 14:45,29,15,14,0,0,0
2025-11-05 15:00,34,24,10,0,0,0
2025-11-05 15:15,50,36,14,0,0,0
2025-11-05 15:30,40,13,27,0,0,0
2025-11-05 15:45,52,27,25,0,0,0
2025-11-05 16:00,42,21,21,0,0,0
2025-11-05 16:15,32,20,12,0,0,0
2025-11-05 16:30,32,20,12,0,0,0
2025-11-05 16:45,49,25,24,0,0,0
2025-11-05 17:00,36,19,17,0,0,0
2025-11-05 17:15,46,24,22,0,0,0
2025-11-05 17:30,28,11,17,0,0,0
2025-11-05 17:45,40,19,21,0,0,0
2025-11-05 18:00,32,20,12,0,0,0
2025-11-05 18:15,27,12,15,0,0,0
2025-11-05 18:30,21,15,6,0,0,0
2025-11-05 18:45,28,15,13,0,0,0
2025-11-05 19:00,21,13,8,0,0,0
2025-11-05 19:15,27,19,8,0,0,0
2025-11-05 19:30,16,8,8,0,0,0
2025-11-05 19:45,19,10,9,0,0,0
2025-11-05 20:00,16,7,9,0,0,0
2025-11-05 20:15,13,7,6,0,0,0
2025-11-05 20:30,11,5,6,0,0,0
2025-11-05 20:45,12,9,3,0,0,0
2025-11-05 21:00,11,3,8,0,0,0
2025-11-05 21:15,9,6,3,0,0,0
2025-11-05 21:30,12,10,2,0,0,0
2025-11-05 21:45,14,7,7,0,0,0
2025-11-05 22:00,7,4,3,0,0,0
2025-11-05 22:15,3,1,2,0,0,0
2025-11-05 22:30,5,4,1,0,0,0
2025-11-05 22:45,7,6,1,0,0,0
2025-11-05 23:00,8,7,1,0,0,0
2025-11-05 23:15,2,1,1,0,0,0
2025-11-05 23:30,4,0,4,0,0,0
2025-11-05 23:45,4,2,2,0,0,0
2025-11-06 00:00,2,0,2,0,0,0
2025-11-06 00:15,3,1,2,0,0,0
2025-11-06 00:30,1,0,1,0,0,0
2025-11-06 00:45,0,0,0,0,0,0
