Datetime,300037933 (Weißenburgstraße),353413852 (Weißenburgstraße Fahrräder Stadteinwärts),353413853 (Weißenburgstraße Fahrräder Stadtauswärts),300037933-status,353413852-status,353413853-status
2025-12-02 06:15,7,4,3,0,0,0
2025-12-02 06:30,13,4,9,0,0,0
2025-12-02 06:45,10,3,7,0,0,0
2025-12-02 07:00,13,1,12,0,0,0
2025-12-02 07:15,43,11,32,0,0,0
2025-12-02 07:30,123,23,100,0,0,0
2025-12-02 07:45,52,22,30,0,0,0
2025-12-02 08:00,41,15,26,0,0,0
2025-12-02 08:15,28,8,20,0,0,0
2025-12-02 08:30,20,4,16,0,0,0
2025-12-02 08:45,22,7,15,0,0,0
2025-12-02 09:00,21,7,14,0,0,0
2025-12-02 09:15,9,3,6,0,0,0
2025-12-02 09:30,13,1,12,0,0,0
2025-12-02 09:45,23,6,17,0,0,0
2025-12-02 10:00,17,4,13,0,0,0
2025-12-02 10:15,14,8,6,0,0,0
2025-12-02 10:30,9,5,4,0,0,0
2025-12-02 10:45,10,5,5,0,0,0
2025-12-02 11:00,10,1,9,0,0,0
2025-12-02 11:15,9,4,5,0,0,0
2025-12-02 11:30,10,4,6,0,0,0
2025-12-02 11:45,20,9,11,0,0,0
2025-12-02 12:00,23,9,14,0,0,0
2025-12-02 12:15,55,43,12,0,0,0
2025-12-02 12:30,26,20,6,0,0,0
2025-12-02 12:45,29,20,9,0,0,0
2025-12-02 13:00,26,15,11,0,0,0
2025-12-02 13:15,16,12,4,0,0,0
2025-12-02 13:30,33,16,17,0,0,0
2025-12-02 13:45,40,33,7,0,0,0
2025-12-02 14:00,30,15,15,0,0,0
2025-12-02 14:15,20,11,9,0,0,0
2025-12-02 14:30,25,9,16,0,0,0
2025-12-02 14:45,37,17,20,0,0,0
2025-12-02 15:00,26,18,8,0,0,0
2025-12-02 15:15,31,20,11,0,0,0
2025-12-02 15:30,46,18,28,0,0,0
2025-12-02 15:45,33,17,16,0,0,0
2025-12-02 16:00,36,23,13,0,0,0
2025-12-02 16:15,36,22,14,0,0,0
2025-12-02 16:30,41,21,20,0,0,0
2025-12-02 16:45,35,26,9,0,0,0
2025-12-02 17:00,30,17,13,0,0,0
2025-12-02 17:15,34,19,15,0,0,0
2025-12-02 17:30,39,26,13,0,0,0
2025-12-02 17:45,35,27,8,0,0,0
2025-12-02 18:00,28,15,13,0,0,0
2025-12-02 18:15,26,16,10,0,0,0
2025-12-02 18:30,26,16,10,0,0,0
2025-12-02 18:45,26,16,10,0,0,0
2025-12-02 19:00,17,7,10,0,0,0
2025-12-02 19:15,16,8,8,0,0,0
2025-12-02 19:30,15,5,10,0,0,0
2025-12-02 19:45,17,12,5,0,0,0
2025-12-02 20:00,6,4,2,0,0,0
2025-12-02 20:15,11,8,3,0,0,0
2025-12-02 20:30,6,5,1,0,0,0
2025-12-02 20:45,11,8,3,0,0,0
2025-12-02 21:00,7,5,2,0,0,0
2025-12-02 21:15,10,7,3,0,0,0
2025-12-02 21:30,6,3,3,0,0,0
2025-12-02 21:45,7,3,4,0,0,0
2025-12-02 22:00,5,2,3,0,0,0
2025-12-02 22:15,9,4,5,0,0,0
2025-12-02 22:30,5,3,2,0,0,0
2025-12-02 22:45,5,4,1,0,0,0
2025-12-02 23:00,3,3,0,0,0,0
2025-12-02 23:15,5,3,2,0,0,0
2025-12-02 23:30,1,1,0,0,0,0
2025-12-02 23:45,1,1,0,0,0,0
2025-12-03 00:00,3,2,1,0,0,0
2025-12-03 00:15,3,0,3,0,0,0
2025-12-03 00:30,0,0,0,0,0,0
2025-12-03 00:45,0,0,0,0,0,0
2025-12-03 01:00,0,0,0,0,0,0
2025-12-03 01:15,0,0,0,0,0,0
2025-12-03 01:30,0,0,0,0,0,0
2025-12-03 01:45,0,0,0,0,0,0
2025-12-03 02:00,0,0,0,0,0,0
2025-12-03 02:15,0,0,0,0,0,0
2025-12-03 02:30,0,0,0,0,0,0
2025-12-03 02:45,1,0,1,0,0,0
2025-12-03 03:00,1,1,0,0,0,0
2025-12-03 03:15,1,0,1,0,0,0
2025-12-03 03:30,0,0,0,0,0,0
2025-12-03 03:45,0,0,0,0,0,0
2025-12-03 04:00,0,0,0,0,0,0
2025-12-03 04:15,0,0,0,0,0,0
2025-12-03 04:30,1,0,1,0,0,0
2025-12-03 04:45,0,0,0,0,0,0
2025-12-03 05:00,2,0,2,0,0,0
2025-12-03 05:15,5,2,3,0,0,0
2025-12-03 05:30,2,0,2,0,0,0
2025-12-03 05:45,1,1,0,0,0,0
2025-12-03 06:00,6,4,2,0,0,0
2025-12-03 06:15,7,4,3,0,0,0
2025-12-03 06:30,7,3,4,0,0,0
2025-12-03 06:45,16,3,13,0,0,0
2025-12-03 07:00,16,2,14,0,0,0
2025-12-03 07:15,47,12,35,0,0,0
2025-12-03 07:30,113,21,92,0,0,0
2025-12-03 07:45,57,22,35,0,0,0
2025-12-03 08:00,41,10,31,0,0,0
2025-12-03 08:15,30,15,15,0,0,0
2025-12-03 08:30,26,8,18,0,0,0
2025-12-03 08:45,24,8,16,0,0,0
2025-12-03 09:00,20,11,9,0,0,0
2025-12-03 09:15,31,14,17,0,0,0
2025-12-03 09:30,15,3,12,0,0,0
2025-12-03 09:45,48,14,34,0,0,0
2025-12-03 10:00,21,8,13,0,0,0
2025-12-03 10:15,23,14,9,0,0,0
2025-12-03 10:30,16,4,12,0,0,0
2025-12-03 10:45,29,9,20,0,0,0
2025-12-03 11:00,15,7,8,0,0,0
2025-12-03 11:15,19,10,9,0,0,0
2025-12-03 11:30,19,9,10,0,0,0
2025-12-03 11:45,23,10,13,0,0,0
2025-12-03 12:00,25,16,9,0,0,0
2025-12-03 12:15,43,28,15,0,0,0
2025-12-03 12:30,24,17,7,0,0,0
2025-12-03 12:45,26,15,11,0,0,0
2025-12-03 13:00,25,11,14,0,0,0
2025-12-03 13:15,19,11,8,0,0,0
2025-12-03 13:30,20,11,9,0,0,0
2025-12-03 13:45,67,55,12,0,0,0
2025-12-03 14:00,29,20,9,0,0,0
2025-12-03 14:15,26,17,9,0,0,0
2025-12-03 14:30,18,12,6,0,0,0
2025-12-03 14:45,25,18,7,0,0,0
2025-12-03 15:00,32,21,11,0,0,0
2025-12-03 15:15,42,26,16,0,0,0
2025-12-03 15:30,37,18,19,0,0,0
2025-12-03 15:45,39,17,22,0,0,0
2025-12-03 16:00,39,21,18,0,0,0
2025-12-03 16:15,46,23,23,0,0,0
2025-12-03 16:30,44,18,26,0,0,0
2025-12-03 16:45,30,19,11,0,0,0
2025-12-03 17:00,31,11,20,0,0,0
2025-12-03 17:15,36,16,20,0,0,0
2025-12-03 17:30,28,14,14,0,0,0
2025-12-03 17:45,35,24,11,0,0,0
2025-12-03 18:00,31,17,14,0,0,0
2025-12-03 18:15,22,12,10,0,0,0
2025-12-03 18:30,35,20,15,0,0,0
2025-12-03 18:45,38,19,19,0,0,0
2025-12-03 19:00,18,14,4,0,0,0
2025-12-03 19:15,22,17,5,0,0,0
2025-12-03 19:30,14,7,7,0,0,0
2025-12-03 19:45,17,12,5,0,0,0
2025-12-03 20:00,11,7,4,0,0,0
2025-12-03 20:15,9,6,3,0,0,0
2025-12-03 20:30,26,13,13,0,0,0
2025-12-03 20:45,16,9,7,0,0,0
2025-12-03 21:00,13,8,5,0,0,0
2025-12-03 21:15,10,9,1,0,0,0
2025-12-03 21:30,9,5,4,0,0,0
2025-12-03 21:45,10,4,6,0,0,0
2025-12-03 22:00,6,5,1,0,0,0
2025-12-03 22:15,11,9,2,0,0,0
2025-12-03 22:30,6,3,3,0,0,0
2025-12-03 22:45,7,5,2,0,0,0
2025-12-03 23:00,7,5,2,0,0,0
2025-12-03 23:15,3,3,0,0,0,0
2025-12-03 23:30,5,5,0,0,0,0
2025-12-03 23:45,2,1,1,0,0,0
2025-12-04 00:00,2,1,1,0,0,0
2025-12-04 00:15,2,2,0,0,0,0
2025-12-04 00:30,1,1,0,0,0,0
2025-12-04 00:45,2,0,2,0,0,0
2025-12-04 01:00,0,0,0,0,0,0
2025-12-04 01:15,0,0,0,0,0,0
2025-12-04 01:30,0,0,0,0,0,0
2025-12-04 01:45,1,1,0,0,0,0
2025-12-04 02:00,1,1,0,0,0,0
2025-12-04 02:15,3,2,1,0,0,0
2025-12-04 02:30,0,0,0,0,0,0
2025-12-04 02:45,1,0,1,0,0,0
2025-12-04 03:00,0,0,0,0,0,0
2025-12-04 03:15,1,0,1,0,0,0
2025-12-04 03:30,0,0,0,0,0,0
2025-12-04 03:45,0,0,0,0,0,0
2025-12-04 04:00,0,0,0,0,0,0
2025-12-04 04:15,1,0,1,0,0,0
2025-12-04 04:30,0,0,0,0,0,0
2025-12-04 04:45,1,0,1,0,0,0
2025-12-04 05:00,2,1,1,0,0,0
2025-12-04 05:15,2,1,1,0,0,0
2025-12-04 05:30,3,0,3,0,0,0
2025-12-04 05:45,2,2,0,0,0,0
2025-12-04 06:00,6,4,2,0,0,0
2025-12-04 06:15,8,4,4,0,0,0
2025-12-04 06:30,6,3,3,0,0,0
2025-12-04 06:45,12,3,9,0,0,0
2025-12-04 07:00,10,1,9,0,0,0
2025-12-04 07:15,33,7,26,0,0,0
2025-12-04 07:30,128,17,111,0,0,0
2025-12-04 07:45,48,18,30,0,0,0
2025-12-04 08:00,27,5,22,0,0,0
2025-12-04 08:15,28,15,13,0,0,0
2025-12-04 08:30,31,10,21,0,0,0
2025-12-04 08:45,25,8,17,0,0,0
2025-12-04 09:00,27,18,9,0,0,0
2025-12-04 09:15,18,8,10,0,0,0
2025-12-04 09:30,31,8,23,0,0,0
2025-12-04 09:45,36,13,23,0,0,0
2025-12-04 10:00,30,6,24,0,0,0
2025-12-04 10:15,14,7,7,0,0,0
2025-12-04 10:30,14,4,10,0,0,0
2025-12-04 10:45,19,6,13,0,0,0
2025-12-04 11:00,27,17,10,0,0,0
2025-12-04 11:15,16,6,10,0,0,0
2025-12-04 11:30,16,10,6,0,0,0
2025-12-04 11:45,25,11,14,0,0,0
2025-12-04 12:00,19,10,9,0,0,0
2025-12-04 12:15,26,15,11,0,0,0
2025-12-04 12:30,32,24,8,0,0,0
2025-12-04 12:45,32,16,16,0,0,0
2025-12-04 13:00,24,15,9,0,0,0
2025-12-04 13:15,17,11,6,0,0,0
2025-12-04 13:30,18,9,9,0,0,0
2025-12-04 13:45,64,56,8,0,0,0
2025-12-04 14:00,26,18,8,0,0,0
2025-12-04 14:15,20,14,6,0,0,0
2025-12-04 14:30,19,12,7,0,0,0
2025-12-04 14:45,30,18,12,0,0,0
2025-12-04 15:00,33,13,20,0,0,0
2025-12-04 15:15,48,31,17,0,0,0
2025-12-04 15:30,36,16,20,0,0,0
2025-12-04 15:45,50,19,31,0,0,0
2025-12-04 16:00,39,25,14,0,0,0
2025-12-04 16:15,31,21,10,0,0,0
2025-12-04 16:30,34,24,10,0,0,0
2025-12-04 16:45,40,23,17,0,0,0
2025-12-04 17:00,28,14,14,0,0,0
2025-12-04 17:15,44,20,24,0,0,0
2025-12-04 17:30,28,17,11,0,0,0
2025-12-04 17:45,42,29,13,0,0,0
2025-12-04 18:00,27,13,14,0,0,0
2025-12-04 18:15,27,14,13,0,0,0
2025-12-04 18:30,23,13,10,0,0,0
2025-12-04 18:45,20,8,12,0,0,0
2025-12-04 19:00,24,9,15,0,0,0
2025-12-04 19:15,17,9,8,0,0,0
2025-12-04 19:30,12,6,6,0,0,0
2025-12-04 19:45,17,6,11,0,0,0
2025-12-04 20:00,13,8,5,0,0,0
2025-12-04 20:15,13,12,1,0,0,0
2025-12-04 20:30,8,5,3,0,0,0
2025-12-04 20:45,8,6,2,0,0,0
2025-12-04 21:00,13,5,8,0,0,0
2025-12-04 21:15,10,8,2,0,0,0
2025-12-04 21:30,11,10,1,0,0,0
2025-12-04 21:45,5,4,1,0,0,0
2025-12-04 22:00,4,1,3,0,0,0
2025-12-04 22:15,10,10,0,0,0,0
2025-12-04 22:30,7,4,3,0,0,0
2025-12-04 22:45,6,5,1,0,0,0
2025-12-04 23:00,14,8,6,0,0,0
2025-12-04 23:15,2,1,1,0,0,0
2025-12-04 23:30,6,6,0,0,0,0
2025-12-04 23:45,5,4,1,0,0,0
2025-12-05 00:00,5,1,4,0,0,0
2025-12-05 00:15,1,1,0,0,0,0
2025-12-05 00:30,2,1,1,0,0,0
2025-12-05 00:45,1,0,1,0,0,0
2025-12-05 01:00,1,1,0,0,0,0
2025-12-05 01:15,0,0,0,0,0,0
2025-12-05 01:30,0,0,0,0,0,0
2025-12-05 01:45,0,0,0,0,0,0
2025-12-05 02:00,0,0,0,0,0,0
2025-12-05 02:15,0,0,0,0,0,0
2025-12-05 02:30,1,0,1,0,0,0
2025-12-05 02:45,0,0,0,0,0,0
2025-12-05 03:00,0,0,0,0,0,0
2025-12-05 03:15,1,0,1,0,0,0
2025-12-05 03:30,0,0,0,0,0,0
2025-12-05 03:45,0,0,0,0,0,0
2025-12-05 04:00,0,0,0,0,0,0
2025-12-05 04:15,0,0,0,0,0,0
2025-12-05 04:30,1,0,1,0,0,0
2025-12-05 04:45,1,1,0,0,0,0
2025-12-05 05:00,4,2,2,0,0,0
2025-12-05 05:15,3,2,1,0,0,0
2025-12-05 05:30,4,1,3,0,0,0
2025-12-05 05:45,1,1,0,0,0,0
2025-12-05 06:00,1,1,0,0,0,0
2025-12-05 06:15,11,3,8,0,0,0
2025-12-05 06:30,7,2,5,0,0,0
2025-12-05 06:45,7,3,4,0,0,0
2025-12-05 07:00,13,2,11,0,0,0
2025-12-05 07:15,33,7,26,0,0,0
2025-12-05 07:30,108,17,91,0,0,0
2025-12-05 07:45,44,19,25,0,0,0
2025-12-05 08:00,28,8,20,0,0,0
2025-12-05 08:15,26,16,10,0,0,0
2025-12-05 08:30,25,10,15,0,0,0
2025-12-05 08:45,26,11,15,0,0,0
2025-12-05 09:00,18,6,12,0,0,0
2025-12-05 09:15,14,5,9,0,0,0
2025-12-05 09:30,20,9,11,0,0,0
2025-12-05 09:45,32,11,21,0,0,0
2025-12-05 10:00,22,8,14,0,0,0
2025-12-05 10:15,8,3,5,0,0,0
2025-12-05 10:30,14,5,9,0,0,0
2025-12-05 10:45,17,10,7,0,0,0
2025-12-05 11:00,25,8,17,0,0,0
2025-12-05 11:15,20,13,7,0,0,0
2025-12-05 11:30,17,13,4,0,0,0
2025-12-05 11:45,14,10,4,0,0,0
2025-12-05 12:00,20,12,8,0,0,0
2025-12-05 12:15,28,20,8,0,0,0
2025-12-05 12:30,38,25,13,0,0,0
2025-12-05 12:45,31,18,13,0,0,0
2025-12-05 13:00,26,13,13,0,0,0
2025-12-05 13:15,46,32,14,0,0,0
2025-12-05 13:30,24,8,16,0,0,0
2025-12-05 13:45,62,49,13,0,0,0
2025-12-05 14:00,26,18,8,0,0,0
2025-12-05 14:15,26,19,7,0,0,0
2025-12-05 14:30,22,11,11,0,0,0
2025-12-05 14:45,27,12,15,0,0,0
2025-12-05 15:00,29,14,15,0,0,0
2025-12-05 15:15,49,32,17,0,0,0
2025-12-05 15:30,27,14,13,0,0,0
2025-12-05 15:45,33,19,14,0,0,0
2025-12-05 16:00,34,16,18,0,0,0
2025-12-05 16:15,29,20,9,0,0,0
2025-12-05 16:30,32,27,5,0,0,0
2025-12-05 16:45,39,26,13,0,0,0
2025-12-05 17:00,47,32,15,0,0,0
2025-12-05 17:15,44,26,18,0,0,0
2025-12-05 17:30,50,36,14,0,0,0
2025-12-05 17:45,44,32,12,0,0,0
2025-12-05 18:00,28,15,13,0,0,0
2025-12-05 18:15,28,11,17,0,0,0
2025-12-05 18:30,33,17,16,0,0,0
2025-12-05 18:45,10,6,4,0,0,0
2025-12-05 19:00,18,12,6,0,0,0
2025-12-05 19:15,10,5,5,0,0,0
2025-12-05 19:30,9,5,4,0,0,0
2025-12-05 19:45,8,4,4,0,0,0
2025-12-05 20:00,12,6,6,0,0,0
2025-12-05 20:15,11,7,4,0,0,0
2025-12-05 20:30,7,1,6,0,0,0
2025-12-05 20:45,31,6,25,0,0,0
2025-12-05 21:00,31,10,21,0,0,0
2025-12-05 21:15,19,5,14,0,0,0
2025-12-05 21:30,20,13,7,0,0,0
2025-12-05 21:45,7,4,3,0,0,0
2025-12-05 22:00,7,3,4,0,0,0
2025-12-05 22:15,9,5,4,0,0,0
2025-12-05 22:30,8,4,4,0,0,0
2025-12-05 22:45,10,7,3,0,0,0
2025-12-05 23:00,4,4,0,0,0,0
2025-12-05 23:15,4,2,2,0,0,0
2025-12-05 23:30,9,5,4,0,0,0
2025-12-05 23:45,5,3,2,0,0,0
2025-12-06 00:00,8,7,1,0,0,0
2025-12-06 00:15,2,2,0,0,0,0
2025-12-06 00:30,7,5,2,0,0,0
2025-12-06 00:45,6,3,3,0,0,0
2025-12-06 01:00,4,2,2,0,0,0
2025-12-06 01:15,1,1,0,0,0,0
2025-12-06 01:30,5,1,4,0,0,0
2025-12-06 01:45,6,6,0,0,0,0
2025-12-06 02:00,2,2,0,0,0,0
2025-12-06 02:15,4,4,0,0,0,0
2025-12-06 02:30,0,0,0,0,0,0
2025-12-06 02:45,4,2,2,0,0,0
2025-12-06 03:00,3,3,0,0,0,0
2025-12-06 03:15,2,2,0,0,0,0
2025-12-06 03:30,2,2,0,0,0,0
2025-12-06 03:45,0,0,0,0,0,0
2025-12-06 04:00,3,2,1,0,0,0
2025-12-06 04:15,1,1,0,0,0,0
2025-12-06 04:30,2,1,1,0,0,0
2025-12-06 04:45,1,1,0,0,0,0
2025-12-06 05:00,1,0,1,0,0,0
2025-12-06 05:15,2,1,1,0,0,0
2025-12-06 05:30,5,2,3,0,0,0
2025-12-06 05:45,1,0,1,0,0,0
2025-12-06 06:00,2,1,1,0,0,0
2025-12-06 06:15,3,2,1,0,0,0
2025-12-06 06:30,2,2,0,0,0,0
2025-12-06 06:45,6,3,3,0,0,0
2025-12-06 07:00,7,3,4,0,0,0
2025-12-06 07:15,4,0,4,0,0,0
2025-12-06 07:30,1,1,0,0,0,0
2025-12-06 07:45,9,5,4,0,0,0
2025-12-06 08:00,3,1,2,0,0,0
2025-12-06 08:15,3,3,0,0,0,0
2025-12-06 08:30,8,2,6,0,0,0
2025-12-06 08:45,13,8,5,0,0,0
2025-12-06 09:00,11,6,5,0,0,0
2025-12-06 09:15,4,1,3,0,0,0
2025-12-06 09:30,15,9,6,0,0,0
2025-12-06 09:45,13,7,6,0,0,0
2025-12-06 10:00,17,6,11,0,0,0
2025-12-06 10:15,15,9,6,0,0,0
2025-12-06 10:30,7,4,3,0,0,0
2025-12-06 10:45,13,9,4,0,0,0
2025-12-06 11:00,22,9,13,0,0,0
2025-12-06 11:15,14,11,3,0,0,0
2025-12-06 11:30,19,7,12,0,0,0
2025-12-06 11:45,16,8,8,0,0,0
2025-12-06 12:00,22,11,11,0,0,0
2025-12-06 12:15,20,6,14,0,0,0
2025-12-06 12:30,17,6,11,0,0,0
2025-12-06 12:45,14,8,6,0,0,0
2025-12-06 13:00,33,19,14,0,0,0
2025-12-06 13:15,17,11,6,0,0,0
2025-12-06 13:30,15,7,8,0,0,0
2025-12-06 13:45,12,4,8,0,0,0
2025-12-06 14:00,17,9,8,0,0,0
2025-12-06 14:15,19,6,13,0,0,0
2025-12-06 14:30,14,6,8,0,0,0
2025-12-06 14:45,24,12,12,0,0,0
2025-12-06 15:00,9,5,4,0,0,0
2025-12-06 15:15,14,9,5,0,0,0
2025-12-06 15:30,10,7,3,0,0,0
2025-12-06 15:45,10,4,6,0,0,0
2025-12-06 16:00,16,9,7,0,0,0
2025-12-06 16:15,17,9,8,0,0,0
2025-12-06 16:30,7,3,4,0,0,0
2025-12-06 16:45,7,1,6,0,0,0
2025-12-06 17:00,8,6,2,0,0,0
2025-12-06 17:15,16,4,12,0,0,0
2025-12-06 17:30,11,4,7,0,0,0
2025-12-06 17:45,10,6,4,0,0,0
2025-12-06 18:00,11,5,6,0,0,0
2025-12-06 18:15,10,3,7,0,0,0
2025-12-06 18:30,12,9,3,0,0,0
2025-12-06 18:45,12,4,8,0,0,0
2025-12-06 19:00,13,10,3,0,0,0
2025-12-06 19:15,11,5,6,0,0,0
2025-12-06 19:30,8,5,3,0,0,0
2025-12-06 19:45,9,5,4,0,0,0
2025-12-06 20:00,4,2,2,0,0,0
2025-12-06 20:15,9,5,4,0,0,0
2025-12-06 20:30,0,0,0,0,0,0
2025-12-06 20:45,5,3,2,0,0,0
2025-12-06 21:00,7,4,3,0,0,0
2025-12-06 21:15,0,0,0,0,0,0
2025-12-06 21:30,3,1,2,0,0,0
2025-12-06 21:45,4,2,2,0,0,0
2025-12-06 22:00,6,5,1,0,0,0
2025-12-06 22:15,3,0,3,0,0,0
2025-12-06 22:30,5,1,4,0,0,0
2025-12-06 22:45,7,5,2,0,0,0
2025-12-06 23:00,3,1,2,0,0,0
2025-12-06 23:15,6,2,4,0,0,0
2025-12-06 23:30,4,2,2,0,0,0
2025-12-06 23:45,4,2,2,0,0,0
2025-12-07 00:00,6,2,4,0,0,0
2025-12-07 00:15,2,2,0,0,0,0
2025-12-07 00:30,1,0,1,0,0,0
2025-12-07 00:45,2,1,1,0,0,0
2025-12-07 01:00,0,0,0,0,0,0
2025-12-07 01:15,1,1,0,0,0,0
2025-12-07 01:30,3,3,0,0,0,0
2025-12-07 01:45,3,1,2,0,0,0
2025-12-07 02:00,1,1,0,0,0,0
2025-12-07 02:15,0,0,0,0,0,0
2025-12-07 02:30,1,1,0,0,0,0
2025-12-07 02:45,0,0,0,0,0,0
2025-12-07 03:00,4,3,1,0,0,0
2025-12-07 03:15,1,1,0,0,0,0
2025-12-07 03:30,0,0,0,0,0,0
2025-12-07 03:45,0,0,0,0,0,0
2025-12-07 04:00,0,0,0,0,0,0
2025-12-07 04:15,0,0,0,0,0,0
2025-12-07 04:30,1,1,0,0,0,0
2025-12-07 04:45,0,0,0,0,0,0
2025-12-07 05:00,0,0,0,0,0,0
2025-12-07 05:15,0,0,0,0,0,0
2025-12-07 05:30,2,0,2,0,0,0
2025-12-07 05:45,2,2,0,0,0,0
