Datetime,300037933 (Weißenburg Str.),353413852 (Weißenburg Str. [Bike Stadteinwärts]),353413853 (Weißenburg Str. [Bike Stadtauswärts]),300037933-status,353413852-status,353413853-status
2024-10-01 16:00,28,14,14,0,0,0
2024-10-01 16:15,12,9,3,0,0,0
2024-10-01 16:30,15,8,7,0,0,0
2024-10-01 16:45,17,7,10,0,0,0
2024-10-01 17:00,23,9,14,0,0,0
2024-10-01 17:15,28,22,6,0,0,0
2024-10-01 17:30,23,10,13,0,0,0
2024-10-01 17:45,24,17,7,0,0,0
2024-10-01 18:00,17,11,6,0,0,0
2024-10-01 18:15,14,7,7,0,0,0
2024-10-01 18:30,20,12,8,0,0,0
2024-10-01 18:45,23,8,15,0,0,0
2024-10-01 19:00,10,4,6,0,0,0
2024-10-01 19:15,15,7,8,0,0,0
2024-10-01 19:30,3,1,2,0,0,0
2024-10-01 19:45,22,13,9,0,0,0
2024-10-01 20:00,8,7,1,0,0,0
2024-10-01 20:15,8,6,2,0,0,0
2024-10-01 20:30,8,6,2,0,0,0
2024-10-01 20:45,4,2,2,0,0,0
2024-10-01 21:00,7,5,2,0,0,0
2024-10-01 21:15,8,7,1,0,0,0
2024-10-01 21:30,7,3,4,0,0,0
2024-10-01 21:45,5,1,4,0,0,0
2024-10-01 22:00,7,7,0,0,0,0
2024-10-01 22:15,10,8,2,0,0,0
2024-10-01 22:30,4,4,0,0,0,0
2024-10-01 22:45,1,1,0,0,0,0
2024-10-01 23:00,3,1,2,0,0,0
2024-10-01 23:15,3,2,1,0,0,0
2024-10-01 23:30,0,0,0,0,0,0
2024-10-01 23:45,3,3,0,0,0,0
2024-10-02 00:00,3,3,0,0,0,0
2024-10-02 00:15,3,1,2,0,0,0
2024-10-02 00:30,0,0,0,0,0,0
2024-10-02 00:45,1,1,0,0,0,0
2024-10-02 01:00,0,0,0,0,0,0
2024-10-02 01:15,2,2,0,0,0,0
2024-10-02 01:30,1,0,1,0,0,0
2024-10-02 01:45,0,0,0,0,0,0
2024-10-02 02:00,0,0,0,0,0,0
2024-10-02 02:15,0,0,0,0,0,0
2024-10-02 02:30,1,1,0,0,0,0
2024-10-02 02:45,0,0,0,0,0,0
2024-10-02 03:00,0,0,0,0,0,0
2024-10-02 03:15,1,0,1,0,0,0
2024-10-02 03:30,0,0,0,0,0,0
2024-10-02 03:45,0,0,0,0,0,0
2024-10-02 04:00,0,0,0,0,0,0
2024-10-02 04:15,0,0,0,0,0,0
2024-10-02 04:30,1,0,1,0,0,0
2024-10-02 04:45,0,0,0,0,0,0
2024-10-02 05:00,3,2,1,0,0,0
2024-10-02 05:15,2,1,1,0,0,0
2024-10-02 05:30,0,0,0,0,0,0
2024-10-02 05:45,2,0,2,0,0,0
2024-10-02 06:00,3,1,2,0,0,0
2024-10-02 06:15,4,3,1,0,0,0
2024-10-02 06:30,3,0,3,0,0,0
2024-10-02 06:45,4,1,3,0,0,0
2024-10-02 07:00,14,3,11,0,0,0
2024-10-02 07:15,40,7,33,0,0,0
2024-10-02 07:30,100,17,83,0,0,0
2024-10-02 07:45,21,5,16,0,0,0
2024-10-02 08:00,19,5,14,0,0,0
2024-10-02 08:15,16,5,11,0,0,0
2024-10-02 08:30,30,9,21,0,0,0
2024-10-02 08:45,16,4,12,0,0,0
2024-10-02 09:00,15,6,9,0,0,0
2024-10-02 09:15,5,2,3,0,0,0
2024-10-02 09:30,14,7,7,0,0,0
2024-10-02 09:45,16,10,6,0,0,0
2024-10-02 10:00,19,13,6,0,0,0
2024-10-02 10:15,14,6,8,0,0,0
2024-10-02 10:30,20,7,13,0,0,0
2024-10-02 10:45,13,5,8,0,0,0
2024-10-02 11:00,11,2,9,0,0,0
2024-10-02 11:15,19,11,8,0,0,0
2024-10-02 11:30,15,8,7,0,0,0
2024-10-02 11:45,19,15,4,0,0,0
2024-10-02 12:00,20,7,13,0,0,0
2024-10-02 12:15,30,20,10,0,0,0
2024-10-02 12:30,21,11,10,0,0,0
2024-10-02 12:45,20,15,5,0,0,0
2024-10-02 13:00,28,6,22,0,0,0
2024-10-02 13:15,23,17,6,0,0,0
2024-10-02 13:30,17,8,9,0,0,0
2024-10-02 13:45,51,41,10,0,0,0
2024-10-02 14:00,28,24,4,0,0,0
2024-10-02 14:15,13,5,8,0,0,0
2024-10-02 14:30,17,11,6,0,0,0
2024-10-02 14:45,16,11,5,0,0,0
2024-10-02 15:00,29,15,14,0,0,0
2024-10-02 15:15,29,20,9,0,0,0
2024-10-02 15:30,32,20,12,0,0,0
2024-10-02 15:45,23,13,10,0,0,0
2024-10-02 16:00,25,11,14,0,0,0
2024-10-02 16:15,25,15,10,0,0,0
2024-10-02 16:30,28,18,10,0,0,0
2024-10-02 16:45,22,12,10,0,0,0
2024-10-02 17:00,26,16,10,0,0,0
2024-10-02 17:15,28,16,12,0,0,0
2024-10-02 17:30,36,24,12,0,0,0
2024-10-02 17:45,25,12,13,0,0,0
2024-10-02 18:00,23,10,13,0,0,0
2024-10-02 18:15,21,10,11,0,0,0
2024-10-02 18:30,18,6,12,0,0,0
2024-10-02 18:45,27,16,11,0,0,0
2024-10-02 19:00,20,11,9,0,0,0
2024-10-02 19:15,17,12,5,0,0,0
2024-10-02 19:30,14,9,5,0,0,0
2024-10-02 19:45,15,9,6,0,0,0
2024-10-02 20:00,13,10,3,0,0,0
2024-10-02 20:15,6,3,3,0,0,0
2024-10-02 20:30,17,7,10,0,0,0
2024-10-02 20:45,9,4,5,0,0,0
2024-10-02 21:00,16,9,7,0,0,0
2024-10-02 21:15,9,6,3,0,0,0
2024-10-02 21:30,10,4,6,0,0,0
2024-10-02 21:45,3,2,1,0,0,0
2024-10-02 22:00,6,2,4,0,0,0
2024-10-02 22:15,3,3,0,0,0,0
2024-10-02 22:30,3,1,2,0,0,0
2024-10-02 22:45,9,5,4,0,0,0
2024-10-02 23:00,5,3,2,0,0,0
2024-10-02 23:15,1,1,0,0,0,0
2024-10-02 23:30,2,1,1,0,0,0
2024-10-02 23:45,4,2,2,0,0,0
2024-10-03 00:00,6,4,2,0,0,0
2024-10-03 00:15,7,5,2,0,0,0
2024-10-03 00:30,4,3,1,0,0,0
2024-10-03 00:45,5,4,1,0,0,0
2024-10-03 01:00,2,1,1,0,0,0
2024-10-03 01:15,0,0,0,0,0,0
2024-10-03 01:30,3,1,2,0,0,0
2024-10-03 01:45,1,1,0,0,0,0
2024-10-03 02:00,3,3,0,0,0,0
2024-10-03 02:15,2,2,0,0,0,0
2024-10-03 02:30,5,0,5,0,0,0
2024-10-03 02:45,1,1,0,0,0,0
2024-10-03 03:00,2,2,0,0,0,0
2024-10-03 03:15,2,2,0,0,0,0
2024-10-03 03:30,1,1,0,0,0,0
2024-10-03 03:45,2,1,1,0,0,0
2024-10-03 04:00,0,0,0,0,0,0
2024-10-03 04:15,1,1,0,0,0,0
2024-10-03 04:30,0,0,0,0,0,0
2024-10-03 04:45,0,0,0,0,0,0
2024-10-03 05:00,1,0,1,0,0,0
2024-10-03 05:15,2,2,0,0,0,0
2024-10-03 05:30,0,0,0,0,0,0
2024-10-03 05:45,1,1,0,0,0,0
2024-10-03 06:00,1,1,0,0,0,0
2024-10-03 06:15,3,2,1,0,0,0
2024-10-03 06:30,0,0,0,0,0,0
2024-10-03 06:45,0,0,0,0,0,0
2024-10-03 07:00,4,1,3,0,0,0
2024-10-03 07:15,18,3,15,0,0,0
2024-10-03 07:30,9,0,9,0,0,0
2024-10-03 07:45,3,1,2,0,0,0
2024-10-03 08:00,11,1,10,0,0,0
2024-10-03 08:15,6,3,3,0,0,0
2024-10-03 08:30,2,1,1,0,0,0
2024-10-03 08:45,8,1,7,0,0,0
2024-10-03 09:00,16,5,11,0,0,0
2024-10-03 09:15,11,2,9,0,0,0
2024-10-03 09:30,8,3,5,0,0,0
2024-10-03 09:45,5,3,2,0,0,0
2024-10-03 10:00,6,4,2,0,0,0
2024-10-03 10:15,11,6,5,0,0,0
2024-10-03 10:30,19,9,10,0,0,0
2024-10-03 10:45,8,2,6,0,0,0
2024-10-03 11:00,21,12,9,0,0,0
2024-10-03 11:15,14,8,6,0,0,0
2024-10-03 11:30,8,0,8,0,0,0
2024-10-03 11:45,10,3,7,0,0,0
2024-10-03 12:00,12,5,7,0,0,0
2024-10-03 12:15,21,11,10,0,0,0
2024-10-03 12:30,14,7,7,0,0,0
2024-10-03 12:45,20,11,9,0,0,0
2024-10-03 13:00,37,15,22,0,0,0
2024-10-03 13:15,15,8,7,0,0,0
2024-10-03 13:30,17,4,13,0,0,0
2024-10-03 13:45,10,7,3,0,0,0
2024-10-03 14:00,22,10,12,0,0,0
2024-10-03 14:15,16,7,9,0,0,0
2024-10-03 14:30,15,11,4,0,0,0
2024-10-03 14:45,18,9,9,0,0,0
2024-10-03 15:00,12,6,6,0,0,0
2024-10-03 15:15,17,7,10,0,0,0
2024-10-03 15:30,12,8,4,0,0,0
2024-10-03 15:45,22,7,15,0,0,0
2024-10-03 16:00,15,9,6,0,0,0
2024-10-03 16:15,29,16,13,0,0,0
2024-10-03 16:30,21,7,14,0,0,0
2024-10-03 16:45,17,9,8,0,0,0
2024-10-03 17:00,15,6,9,0,0,0
2024-10-03 17:15,13,7,6,0,0,0
2024-10-03 17:30,20,13,7,0,0,0
2024-10-03 17:45,22,17,5,0,0,0
2024-10-03 18:00,10,8,2,0,0,0
2024-10-03 18:15,19,14,5,0,0,0
2024-10-03 18:30,10,8,2,0,0,0
2024-10-03 18:45,18,8,10,0,0,0
2024-10-03 19:00,8,2,6,0,0,0
2024-10-03 19:15,7,3,4,0,0,0
2024-10-03 19:30,6,3,3,0,0,0
2024-10-03 19:45,10,8,2,0,0,0
2024-10-03 20:00,11,7,4,0,0,0
2024-10-03 20:15,10,6,4,0,0,0
2024-10-03 20:30,6,4,2,0,0,0
2024-10-03 20:45,3,0,3,0,0,0
2024-10-03 21:00,9,6,3,0,0,0
2024-10-03 21:15,6,5,1,0,0,0
2024-10-03 21:30,3,2,1,0,0,0
2024-10-03 21:45,5,3,2,0,0,0
2024-10-03 22:00,5,3,2,0,0,0
2024-10-03 22:15,9,7,2,0,0,0
2024-10-03 22:30,6,4,2,0,0,0
2024-10-03 22:45,3,3,0,0,0,0
2024-10-03 23:00,1,1,0,0,0,0
2024-10-03 23:15,1,0,1,0,0,0
2024-10-03 23:30,3,3,0,0,0,0
2024-10-03 23:45,0,0,0,0,0,0
2024-10-04 00:00,1,0,1,0,0,0
2024-10-04 00:15,1,1,0,0,0,0
2024-10-04 00:30,3,1,2,0,0,0
2024-10-04 00:45,0,0,0,0,0,0
2024-10-04 01:00,1,1,0,0,0,0
2024-10-04 01:15,0,0,0,0,0,0
2024-10-04 01:30,0,0,0,0,0,0
2024-10-04 01:45,1,0,1,0,0,0
2024-10-04 02:00,1,1,0,0,0,0
2024-10-04 02:15,0,0,0,0,0,0
2024-10-04 02:30,0,0,0,0,0,0
2024-10-04 02:45,0,0,0,0,0,0
2024-10-04 03:00,1,1,0,0,0,0
2024-10-04 03:15,1,0,1,0,0,0
2024-10-04 03:30,0,0,0,0,0,0
2024-10-04 03:45,0,0,0,0,0,0
2024-10-04 04:00,0,0,0,0,0,0
2024-10-04 04:15,0,0,0,0,0,0
2024-10-04 04:30,1,0,1,0,0,0
2024-10-04 04:45,0,0,0,0,0,0
2024-10-04 05:00,2,1,1,0,0,0
2024-10-04 05:15,2,2,0,0,0,0
2024-10-04 05:30,1,0,1,0,0,0
2024-10-04 05:45,0,0,0,0,0,0
2024-10-04 06:00,2,0,2,0,0,0
2024-10-04 06:15,8,6,2,0,0,0
2024-10-04 06:30,7,2,5,0,0,0
2024-10-04 06:45,8,4,4,0,0,0
2024-10-04 07:00,16,7,9,0,0,0
2024-10-04 07:15,33,1,32,0,0,0
2024-10-04 07:30,89,10,79,0,0,0
2024-10-04 07:45,27,9,18,0,0,0
2024-10-04 08:00,11,1,10,0,0,0
2024-10-04 08:15,13,4,9,0,0,0
2024-10-04 08:30,8,2,6,0,0,0
2024-10-04 08:45,20,9,11,0,0,0
2024-10-04 09:00,15,6,9,0,0,0
2024-10-04 09:15,11,6,5,0,0,0
2024-10-04 09:30,20,3,17,0,0,0
2024-10-04 09:45,21,6,15,0,0,0
2024-10-04 10:00,9,3,6,0,0,0
2024-10-04 10:15,7,2,5,0,0,0
2024-10-04 10:30,19,3,16,0,0,0
2024-10-04 10:45,13,7,6,0,0,0
2024-10-04 11:00,18,7,11,0,0,0
2024-10-04 11:15,22,12,10,0,0,0
2024-10-04 11:30,17,7,10,0,0,0
2024-10-04 11:45,20,6,14,0,0,0
2024-10-04 12:00,13,8,5,0,0,0
2024-10-04 12:15,28,19,9,0,0,0
2024-10-04 12:30,24,19,5,0,0,0
2024-10-04 12:45,20,10,10,0,0,0
2024-10-04 13:00,16,11,5,0,0,0
2024-10-04 13:15,26,15,11,0,0,0
2024-10-04 13:30,18,9,9,0,0,0
2024-10-04 13:45,57,46,11,0,0,0
2024-10-04 14:00,19,10,9,0,0,0
2024-10-04 14:15,15,10,5,0,0,0
2024-10-04 14:30,20,12,8,0,0,0
2024-10-04 14:45,22,13,9,0,0,0
2024-10-04 15:00,17,9,8,0,0,0
2024-10-04 15:15,27,14,13,0,0,0
2024-10-04 15:30,28,21,7,0,0,0
2024-10-04 15:45,34,17,17,0,0,0
2024-10-04 16:00,31,20,11,0,0,0
2024-10-04 16:15,27,16,11,0,0,0
2024-10-04 16:30,20,14,6,0,0,0
2024-10-04 16:45,22,13,9,0,0,0
2024-10-04 17:00,22,10,12,0,0,0
2024-10-04 17:15,33,11,22,0,0,0
2024-10-04 17:30,25,14,11,0,0,0
2024-10-04 17:45,22,9,13,0,0,0
2024-10-04 18:00,26,15,11,0,0,0
2024-10-04 18:15,9,3,6,0,0,0
2024-10-04 18:30,18,6,12,0,0,0
2024-10-04 18:45,21,12,9,0,0,0
2024-10-04 19:00,12,6,6,0,0,0
2024-10-04 19:15,18,12,6,0,0,0
2024-10-04 19:30,15,6,9,0,0,0
2024-10-04 19:45,13,4,9,0,0,0
2024-10-04 20:00,16,11,5,0,0,0
2024-10-04 20:15,12,8,4,0,0,0
2024-10-04 20:30,14,6,8,0,0,0
2024-10-04 20:45,12,7,5,0,0,0
2024-10-04 21:00,7,4,3,0,0,0
2024-10-04 21:15,9,9,0,0,0,0
2024-10-04 21:30,9,5,4,0,0,0
2024-10-04 21:45,4,2,2,0,0,0
2024-10-04 22:00,4,2,2,0,0,0
2024-10-04 22:15,5,2,3,0,0,0
2024-10-04 22:30,6,2,4,0,0,0
2024-10-04 22:45,2,2,0,0,0,0
2024-10-04 23:00,6,5,1,0,0,0
2024-10-04 23:15,12,12,0,0,0,0
2024-10-04 23:30,6,1,5,0,0,0
2024-10-04 23:45,6,0,6,0,0,0
2024-10-05 00:00,6,4,2,0,0,0
2024-10-05 00:15,4,3,1,0,0,0
2024-10-05 00:30,3,1,2,0,0,0
2024-10-05 00:45,1,1,0,0,0,0
2024-10-05 01:00,0,0,0,0,0,0
2024-10-05 01:15,4,4,0,0,0,0
2024-10-05 01:30,4,2,2,0,0,0
2024-10-05 01:45,0,0,0,0,0,0
2024-10-05 02:00,1,1,0,0,0,0
2024-10-05 02:15,0,0,0,0,0,0
2024-10-05 02:30,1,0,1,0,0,0
2024-10-05 02:45,4,2,2,0,0,0
2024-10-05 03:00,0,0,0,0,0,0
2024-10-05 03:15,3,2,1,0,0,0
2024-10-05 03:30,0,0,0,0,0,0
2024-10-05 03:45,2,1,1,0,0,0
2024-10-05 04:00,0,0,0,0,0,0
2024-10-05 04:15,0,0,0,0,0,0
2024-10-05 04:30,0,0,0,0,0,0
2024-10-05 04:45,0,0,0,0,0,0
2024-10-05 05:00,1,1,0,0,0,0
2024-10-05 05:15,0,0,0,0,0,0
2024-10-05 05:30,3,2,1,0,0,0
2024-10-05 05:45,1,1,0,0,0,0
2024-10-05 06:00,0,0,0,0,0,0
2024-10-05 06:15,0,0,0,0,0,0
2024-10-05 06:30,0,0,0,0,0,0
2024-10-05 06:45,2,0,2,0,0,0
2024-10-05 07:00,5,1,4,0,0,0
2024-10-05 07:15,3,1,2,0,0,0
2024-10-05 07:30,3,2,1,0,0,0
2024-10-05 07:45,7,5,2,0,0,0
2024-10-05 08:00,3,2,1,0,0,0
2024-10-05 08:15,8,3,5,0,0,0
2024-10-05 08:30,9,6,3,0,0,0
2024-10-05 08:45,20,11,9,0,0,0
2024-10-05 09:00,7,5,2,0,0,0
2024-10-05 09:15,6,1,5,0,0,0
2024-10-05 09:30,6,3,3,0,0,0
2024-10-05 09:45,14,7,7,0,0,0
2024-10-05 10:00,15,7,8,0,0,0
2024-10-05 10:15,15,7,8,0,0,0
2024-10-05 10:30,12,5,7,0,0,0
2024-10-05 10:45,17,8,9,0,0,0
2024-10-05 11:00,9,5,4,0,0,0
2024-10-05 11:15,16,3,13,0,0,0
2024-10-05 11:30,21,7,14,0,0,0
2024-10-05 11:45,23,4,19,0,0,0
2024-10-05 12:00,26,13,13,0,0,0
2024-10-05 12:15,26,6,20,0,0,0
2024-10-05 12:30,22,13,9,0,0,0
2024-10-05 12:45,13,4,9,0,0,0
2024-10-05 13:00,29,12,17,0,0,0
2024-10-05 13:15,21,12,9,0,0,0
2024-10-05 13:30,21,12,9,0,0,0
2024-10-05 13:45,24,11,13,0,0,0
2024-10-05 14:00,14,8,6,0,0,0
2024-10-05 14:15,18,11,7,0,0,0
2024-10-05 14:30,16,8,8,0,0,0
2024-10-05 14:45,20,7,13,0,0,0
2024-10-05 15:00,21,10,11,0,0,0
2024-10-05 15:15,12,8,4,0,0,0
2024-10-05 15:30,17,9,8,0,0,0
2024-10-05 15:45,12,5,7,0,0,0
2024-10-05 16:00,10,7,3,0,0,0
2024-10-05 16:15,14,11,3,0,0,0
2024-10-05 16:30,15,6,9,0,0,0
2024-10-05 16:45,21,8,13,0,0,0
2024-10-05 17:00,18,15,3,0,0,0
2024-10-05 17:15,6,3,3,0,0,0
2024-10-05 17:30,12,6,6,0,0,0
2024-10-05 17:45,23,11,12,0,0,0
2024-10-05 18:00,7,2,5,0,0,0
2024-10-05 18:15,14,8,6,0,0,0
2024-10-05 18:30,28,19,9,0,0,0
2024-10-05 18:45,13,5,8,0,0,0
2024-10-05 19:00,20,16,4,0,0,0
2024-10-05 19:15,14,6,8,0,0,0
2024-10-05 19:30,13,8,5,0,0,0
2024-10-05 19:45,11,5,6,0,0,0
2024-10-05 20:00,16,7,9,0,0,0
2024-10-05 20:15,7,0,7,0,0,0
2024-10-05 20:30,8,6,2,0,0,0
2024-10-05 20:45,7,5,2,0,0,0
2024-10-05 21:00,7,2,5,0,0,0
2024-10-05 21:15,5,5,0,0,0,0
2024-10-05 21:30,9,2,7,0,0,0
2024-10-05 21:45,6,4,2,0,0,0
2024-10-05 22:00,10,5,5,0,0,0
2024-10-05 22:15,2,1,1,0,0,0
2024-10-05 22:30,3,0,3,0,0,0
2024-10-05 22:45,4,4,0,0,0,0
2024-10-05 23:00,4,3,1,0,0,0
2024-10-05 23:15,4,2,2,0,0,0
2024-10-05 23:30,2,2,0,0,0,0
2024-10-05 23:45,3,2,1,0,0,0
2024-10-06 00:00,3,1,2,0,0,0
2024-10-06 00:15,1,0,1,0,0,0
2024-10-06 00:30,4,4,0,0,0,0
2024-10-06 00:45,6,5,1,0,0,0
2024-10-06 01:00,3,3,0,0,0,0
2024-10-06 01:15,3,3,0,0,0,0
2024-10-06 01:30,0,0,0,0,0,0
2024-10-06 01:45,2,2,0,0,0,0
