Datetime,300037933 (Weißenburg Str.),353413852 (Weißenburg Str. [Bike Stadteinwärts]),353413853 (Weißenburg Str. [Bike Stadtauswärts]),300037933-status,353413852-status,353413853-status
2025-02-01 13:45,14,4,10,0,0,0
2025-02-01 14:00,25,11,14,0,0,0
2025-02-01 14:15,11,6,5,0,0,0
2025-02-01 14:30,18,9,9,0,0,0
2025-02-01 14:45,23,13,10,0,0,0
2025-02-01 15:00,27,12,15,0,0,0
2025-02-01 15:15,19,8,11,0,0,0
2025-02-01 15:30,20,10,10,0,0,0
2025-02-01 15:45,18,13,5,0,0,0
2025-02-01 16:00,12,5,7,0,0,0
2025-02-01 16:15,14,5,9,0,0,0
2025-02-01 16:30,23,13,10,0,0,0
2025-02-01 16:45,16,7,9,0,0,0
2025-02-01 17:00,14,5,9,0,0,0
2025-02-01 17:15,17,12,5,0,0,0
2025-02-01 17:30,11,3,8,0,0,0
2025-02-01 17:45,9,5,4,0,0,0
2025-02-01 18:00,15,7,8,0,0,0
2025-02-01 18:15,15,8,7,0,0,0
2025-02-01 18:30,18,9,9,0,0,0
2025-02-01 18:45,21,12,9,0,0,0
2025-02-01 19:00,17,10,7,0,0,0
2025-02-01 19:15,18,9,9,0,0,0
2025-02-01 19:30,27,9,18,0,0,0
2025-02-01 19:45,12,6,6,0,0,0
2025-02-01 20:00,10,7,3,0,0,0
2025-02-01 20:15,6,1,5,0,0,0
2025-02-01 20:30,7,3,4,0,0,0
2025-02-01 20:45,0,0,0,0,0,0
2025-02-01 21:00,6,4,2,0,0,0
2025-02-01 21:15,12,5,7,0,0,0
2025-02-01 21:30,6,2,4,0,0,0
2025-02-01 21:45,7,4,3,0,0,0
2025-02-01 22:00,10,5,5,0,0,0
2025-02-01 22:15,0,0,0,0,0,0
2025-02-01 22:30,12,9,3,0,0,0
2025-02-01 22:45,5,4,1,0,0,0
2025-02-01 23:00,4,3,1,0,0,0
2025-02-01 23:15,6,4,2,0,0,0
2025-02-01 23:30,10,8,2,0,0,0
2025-02-01 23:45,2,2,0,0,0,0
2025-02-02 00:00,5,3,2,0,0,0
2025-02-02 00:15,5,4,1,0,0,0
2025-02-02 00:30,4,3,1,0,0,0
2025-02-02 00:45,6,5,1,0,0,0
2025-02-02 01:00,4,3,1,0,0,0
2025-02-02 01:15,1,1,0,0,0,0
2025-02-02 01:30,2,2,0,0,0,0
2025-02-02 01:45,2,1,1,0,0,0
2025-02-02 02:00,0,0,0,0,0,0
2025-02-02 02:15,3,3,0,0,0,0
2025-02-02 02:30,1,1,0,0,0,0
2025-02-02 02:45,1,1,0,0,0,0
2025-02-02 03:00,0,0,0,0,0,0
2025-02-02 03:15,0,0,0,0,0,0
2025-02-02 03:30,0,0,0,0,0,0
2025-02-02 03:45,0,0,0,0,0,0
2025-02-02 04:00,0,0,0,0,0,0
2025-02-02 04:15,4,4,0,0,0,0
2025-02-02 04:30,1,0,1,0,0,0
2025-02-02 04:45,1,1,0,0,0,0
2025-02-02 05:00,0,0,0,0,0,0
2025-02-02 05:15,0,0,0,0,0,0
2025-02-02 05:30,1,1,0,0,0,0
2025-02-02 05:45,3,0,3,0,0,0
2025-02-02 06:00,1,1,0,0,0,0
2025-02-02 06:15,6,3,3,0,0,0
2025-02-02 06:30,4,1,3,0,0,0
2025-02-02 06:45,3,1,2,0,0,0
2025-02-02 07:00,0,0,0,0,0,0
2025-02-02 07:15,1,0,1,0,0,0
2025-02-02 07:30,4,1,3,0,0,0
2025-02-02 07:45,2,1,1,0,0,0
2025-02-02 08:00,2,1,1,0,0,0
2025-02-02 08:15,2,1,1,0,0,0
2025-02-02 08:30,7,4,3,0,0,0
2025-02-02 08:45,2,0,2,0,0,0
2025-02-02 09:00,3,2,1,0,0,0
2025-02-02 09:15,0,0,0,0,0,0
2025-02-02 09:30,2,0,2,0,0,0
2025-02-02 09:45,7,2,5,0,0,0
2025-02-02 10:00,5,1,4,0,0,0
2025-02-02 10:15,3,2,1,0,0,0
2025-02-02 10:30,12,8,4,0,0,0
2025-02-02 10:45,10,5,5,0,0,0
2025-02-02 11:00,6,2,4,0,0,0
2025-02-02 11:15,4,0,4,0,0,0
2025-02-02 11:30,9,2,7,0,0,0
2025-02-02 11:45,1,0,1,0,0,0
2025-02-02 12:00,15,9,6,0,0,0
2025-02-02 12:15,7,2,5,0,0,0
2025-02-02 12:30,15,5,10,0,0,0
2025-02-02 12:45,10,4,6,0,0,0
2025-02-02 13:00,10,2,8,0,0,0
2025-02-02 13:15,15,4,11,0,0,0
2025-02-02 13:30,22,13,9,0,0,0
2025-02-02 13:45,13,9,4,0,0,0
2025-02-02 14:00,17,9,8,0,0,0
2025-02-02 14:15,4,0,4,0,0,0
2025-02-02 14:30,15,7,8,0,0,0
2025-02-02 14:45,24,12,12,0,0,0
2025-02-02 15:00,19,9,10,0,0,0
2025-02-02 15:15,10,5,5,0,0,0
2025-02-02 15:30,12,3,9,0,0,0
2025-02-02 15:45,10,5,5,0,0,0
2025-02-02 16:00,14,9,5,0,0,0
2025-02-02 16:15,18,6,12,0,0,0
2025-02-02 16:30,13,5,8,0,0,0
2025-02-02 16:45,17,8,9,0,0,0
2025-02-02 17:00,11,3,8,0,0,0
2025-02-02 17:15,16,5,11,0,0,0
2025-02-02 17:30,6,3,3,0,0,0
2025-02-02 17:45,12,8,4,0,0,0
2025-02-02 18:00,8,4,4,0,0,0
2025-02-02 18:15,10,5,5,0,0,0
2025-02-02 18:30,11,4,7,0,0,0
2025-02-02 18:45,9,5,4,0,0,0
2025-02-02 19:00,9,8,1,0,0,0
2025-02-02 19:15,6,5,1,0,0,0
2025-02-02 19:30,10,2,8,0,0,0
2025-02-02 19:45,10,2,8,0,0,0
2025-02-02 20:00,6,3,3,0,0,0
2025-02-02 20:15,4,4,0,0,0,0
2025-02-02 20:30,5,4,1,0,0,0
2025-02-02 20:45,7,2,5,0,0,0
2025-02-02 21:00,1,1,0,0,0,0
2025-02-02 21:15,2,1,1,0,0,0
2025-02-02 21:30,0,0,0,0,0,0
2025-02-02 21:45,2,2,0,0,0,0
2025-02-02 22:00,2,0,2,0,0,0
2025-02-02 22:15,3,2,1,0,0,0
2025-02-02 22:30,1,1,0,0,0,0
2025-02-02 22:45,1,1,0,0,0,0
2025-02-02 23:00,5,5,0,0,0,0
2025-02-02 23:15,3,3,0,0,0,0
2025-02-02 23:30,0,0,0,0,0,0
2025-02-02 23:45,3,3,0,0,0,0
