Datetime,100020113 (Wolbecker Straße),101020113 (FR stdteinwärts),102020113 (FR stadtauswärts),100020113-status,101020113-status,102020113-status
2023-07-01 00:00,69,28,41,0,0,0
2023-07-01 00:15,54,31,23,0,0,0
2023-07-01 00:30,66,33,33,0,0,0
2023-07-01 00:45,67,27,40,0,0,0
2023-07-01 01:00,56,34,22,0,0,0
2023-07-01 01:15,59,32,27,0,0,0
2023-07-01 01:30,25,5,20,0,0,0
2023-07-01 01:45,30,13,17,0,0,0
2023-07-01 02:00,21,10,11,0,0,0
2023-07-01 02:15,18,10,8,0,0,0
2023-07-01 02:30,15,6,9,0,0,0
2023-07-01 02:45,24,14,10,0,0,0
2023-07-01 03:00,10,5,5,0,0,0
2023-07-01 03:15,30,11,19,0,0,0
2023-07-01 03:30,12,8,4,0,0,0
2023-07-01 03:45,10,6,4,0,0,0
2023-07-01 04:00,17,9,8,0,0,0
2023-07-01 04:15,12,8,4,0,0,0
2023-07-01 04:30,9,4,5,0,0,0
2023-07-01 04:45,12,6,6,0,0,0
2023-07-01 05:00,0,0,0,0,0,0
2023-07-01 05:15,8,1,7,0,0,0
2023-07-01 05:30,6,3,3,0,0,0
2023-07-01 05:45,14,4,10,0,0,0
2023-07-01 06:00,12,4,8,0,0,0
2023-07-01 06:15,17,5,12,0,0,0
2023-07-01 06:30,26,15,11,0,0,0
2023-07-01 06:45,15,6,9,0,0,0
2023-07-01 07:00,13,4,9,0,0,0
2023-07-01 07:15,24,10,14,0,0,0
2023-07-01 07:30,16,5,11,0,0,0
2023-07-01 07:45,41,15,26,0,0,0
2023-07-01 08:00,64,21,43,0,0,0
2023-07-01 08:15,43,19,24,0,0,0
2023-07-01 08:30,51,20,31,0,0,0
2023-07-01 08:45,76,32,44,0,0,0
2023-07-01 09:00,73,25,48,0,0,0
2023-07-01 09:15,91,29,62,0,0,0
2023-07-01 09:30,83,32,51,0,0,0
2023-07-01 09:45,147,43,104,0,0,0
2023-07-01 10:00,112,43,69,0,0,0
2023-07-01 10:15,113,37,76,0,0,0
2023-07-01 10:30,135,52,83,0,0,0
2023-07-01 10:45,138,48,90,0,0,0
2023-07-01 11:00,107,42,65,0,0,0
2023-07-01 11:15,114,40,74,0,0,0
2023-07-01 11:30,141,60,81,0,0,0
2023-07-01 11:45,141,51,90,0,0,0
2023-07-01 12:00,96,44,52,0,0,0
2023-07-01 12:15,147,59,88,0,0,0
2023-07-01 12:30,144,54,90,0,0,0
2023-07-01 12:45,158,66,92,0,0,0
2023-07-01 13:00,119,49,70,0,0,0
2023-07-01 13:15,127,71,56,0,0,0
2023-07-01 13:30,121,52,69,0,0,0
2023-07-01 13:45,123,60,63,0,0,0
2023-07-01 14:00,120,58,62,0,0,0
2023-07-01 14:15,103,64,39,0,0,0
2023-07-01 14:30,108,61,47,0,0,0
2023-07-01 14:45,124,76,48,0,0,0
2023-07-01 15:00,106,53,53,0,0,0
2023-07-01 15:15,92,48,44,0,0,0
2023-07-01 15:30,100,61,39,0,0,0
2023-07-01 15:45,105,53,52,0,0,0
2023-07-01 16:00,110,71,39,0,0,0
2023-07-01 16:15,93,52,41,0,0,0
2023-07-01 16:30,88,45,43,0,0,0
2023-07-01 16:45,114,57,57,0,0,0
2023-07-01 17:00,100,53,47,0,0,0
2023-07-01 17:15,123,71,52,0,0,0
2023-07-01 17:30,54,30,24,0,0,0
2023-07-01 17:45,106,59,47,0,0,0
2023-07-01 18:00,110,60,50,0,0,0
2023-07-01 18:15,107,54,53,0,0,0
2023-07-01 18:30,63,40,23,0,0,0
2023-07-01 18:45,99,46,53,0,0,0
2023-07-01 19:00,83,43,40,0,0,0
2023-07-01 19:15,101,58,43,0,0,0
2023-07-01 19:30,88,53,35,0,0,0
2023-07-01 19:45,66,38,28,0,0,0
2023-07-01 20:00,72,41,31,0,0,0
2023-07-01 20:15,61,25,36,0,0,0
2023-07-01 20:30,61,25,36,0,0,0
2023-07-01 20:45,59,38,21,0,0,0
2023-07-01 21:00,71,32,39,0,0,0
2023-07-01 21:15,58,21,37,0,0,0
2023-07-01 21:30,69,42,27,0,0,0
2023-07-01 21:45,46,20,26,0,0,0
2023-07-01 22:00,58,40,18,0,0,0
2023-07-01 22:15,48,27,21,0,0,0
2023-07-01 22:30,51,32,19,0,0,0
2023-07-01 22:45,52,24,28,0,0,0
2023-07-01 23:00,38,25,13,0,0,0
2023-07-01 23:15,56,19,37,0,0,0
2023-07-01 23:30,39,19,20,0,0,0
2023-07-01 23:45,35,19,16,0,0,0
2023-07-02 00:00,41,28,13,0,0,0
2023-07-02 00:15,38,19,19,0,0,0
2023-07-02 00:30,44,18,26,0,0,0
2023-07-02 00:45,34,16,18,0,0,0
2023-07-02 01:00,51,33,18,0,0,0
2023-07-02 01:15,31,17,14,0,0,0
2023-07-02 01:30,37,9,28,0,0,0
2023-07-02 01:45,19,10,9,0,0,0
2023-07-02 02:00,21,11,10,0,0,0
2023-07-02 02:15,21,9,12,0,0,0
2023-07-02 02:30,21,7,14,0,0,0
2023-07-02 02:45,18,8,10,0,0,0
2023-07-02 03:00,15,10,5,0,0,0
2023-07-02 03:15,9,6,3,0,0,0
2023-07-02 03:30,22,5,17,0,0,0
2023-07-02 03:45,9,4,5,0,0,0
2023-07-02 04:00,11,4,7,0,0,0
2023-07-02 04:15,11,6,5,0,0,0
2023-07-02 04:30,9,7,2,0,0,0
2023-07-02 04:45,13,6,7,0,0,0
2023-07-02 05:00,0,0,0,0,0,0
2023-07-02 05:15,2,0,2,0,0,0
2023-07-02 05:30,9,2,7,0,0,0
2023-07-02 05:45,7,3,4,0,0,0
2023-07-02 06:00,6,2,4,0,0,0
2023-07-02 06:15,7,2,5,0,0,0
2023-07-02 06:30,9,4,5,0,0,0
2023-07-02 06:45,2,0,2,0,0,0
2023-07-02 07:00,9,2,7,0,0,0
2023-07-02 07:15,13,5,8,0,0,0
2023-07-02 07:30,4,0,4,0,0,0
2023-07-02 07:45,12,4,8,0,0,0
2023-07-02 08:00,14,4,10,0,0,0
2023-07-02 08:15,16,6,10,0,0,0
2023-07-02 08:30,19,7,12,0,0,0
2023-07-02 08:45,24,14,10,0,0,0
2023-07-02 09:00,30,16,14,0,0,0
2023-07-02 09:15,36,12,24,0,0,0
2023-07-02 09:30,46,20,26,0,0,0
2023-07-02 09:45,77,33,44,0,0,0
2023-07-02 10:00,62,25,37,0,0,0
2023-07-02 10:15,68,28,40,0,0,0
2023-07-02 10:30,76,29,47,0,0,0
2023-07-02 10:45,86,41,45,0,0,0
2023-07-02 11:00,78,36,42,0,0,0
2023-07-02 11:15,69,28,41,0,0,0
2023-07-02 11:30,67,27,40,0,0,0
2023-07-02 11:45,69,31,38,0,0,0
2023-07-02 12:00,68,33,35,0,0,0
2023-07-02 12:15,89,39,50,0,0,0
