Datetime,100020113 (Wolbecker Straße),101020113 (FR stdteinwärts),102020113 (FR stadtauswärts),100020113-status,101020113-status,102020113-status
2025-05-01 00:00,67,28,39,0,0,0
2025-05-01 00:15,92,49,43,0,0,0
2025-05-01 00:30,88,38,50,0,0,0
2025-05-01 00:45,84,38,46,0,0,0
2025-05-01 01:00,71,32,39,0,0,0
2025-05-01 01:15,52,31,21,0,0,0
2025-05-01 01:30,74,42,32,0,0,0
2025-05-01 01:45,52,15,37,0,0,0
2025-05-01 02:00,37,17,20,0,0,0
2025-05-01 02:15,30,10,20,0,0,0
2025-05-01 02:30,58,17,41,0,0,0
2025-05-01 02:45,41,11,30,0,0,0
2025-05-01 03:00,33,12,21,0,0,0
2025-05-01 03:15,33,6,27,0,0,0
2025-05-01 03:30,34,12,22,0,0,0
2025-05-01 03:45,24,8,16,0,0,0
2025-05-01 04:00,13,4,9,0,0,0
2025-05-01 04:15,19,7,12,0,0,0
2025-05-01 04:30,10,2,8,0,0,0
2025-05-01 04:45,11,5,6,0,0,0
2025-05-01 05:00,3,0,3,0,0,0
2025-05-01 05:15,9,2,7,0,0,0
2025-05-01 05:30,11,0,11,0,0,0
2025-05-01 05:45,8,4,4,0,0,0
2025-05-01 06:00,5,2,3,0,0,0
2025-05-01 06:15,8,3,5,0,0,0
2025-05-01 06:30,8,4,4,0,0,0
2025-05-01 06:45,12,3,9,0,0,0
2025-05-01 07:00,10,4,6,0,0,0
2025-05-01 07:15,13,8,5,0,0,0
2025-05-01 07:30,15,7,8,0,0,0
2025-05-01 07:45,23,7,16,0,0,0
2025-05-01 08:00,21,13,8,0,0,0
2025-05-01 08:15,18,9,9,0,0,0
2025-05-01 08:30,31,19,12,0,0,0
2025-05-01 08:45,28,11,17,0,0,0
2025-05-01 09:00,45,22,23,0,0,0
2025-05-01 09:15,48,22,26,0,0,0
2025-05-01 09:30,49,24,25,0,0,0
2025-05-01 09:45,82,33,49,0,0,0
2025-05-01 10:00,84,32,52,0,0,0
2025-05-01 10:15,99,48,51,0,0,0
2025-05-01 10:30,93,40,53,0,0,0
2025-05-01 10:45,160,88,72,0,0,0
2025-05-01 11:00,140,81,59,0,0,0
2025-05-01 11:15,162,66,96,0,0,0
2025-05-01 11:30,121,54,67,0,0,0
2025-05-01 11:45,172,71,101,0,0,0
2025-05-01 12:00,145,77,68,0,0,0
2025-05-01 12:15,150,75,75,0,0,0
2025-05-01 12:30,156,66,90,0,0,0
2025-05-01 12:45,162,79,83,0,0,0
2025-05-01 13:00,157,72,85,0,0,0
2025-05-01 13:15,180,82,98,0,0,0
2025-05-01 13:30,165,84,81,0,0,0
2025-05-01 13:45,161,84,77,0,0,0
2025-05-01 14:00,199,103,96,0,0,0
2025-05-01 14:15,178,78,100,0,0,0
2025-05-01 14:30,176,88,88,0,0,0
2025-05-01 14:45,164,70,94,0,0,0
2025-05-01 15:00,189,97,92,0,0,0
2025-05-01 15:15,154,70,84,0,0,0
2025-05-01 15:30,161,73,88,0,0,0
2025-05-01 15:45,194,91,103,0,0,0
2025-05-01 16:00,169,93,76,0,0,0
2025-05-01 16:15,182,83,99,0,0,0
2025-05-01 16:30,164,78,86,0,0,0
2025-05-01 16:45,165,82,83,0,0,0
2025-05-01 17:00,218,114,104,0,0,0
2025-05-01 17:15,169,90,79,0,0,0
2025-05-01 17:30,190,80,110,0,0,0
2025-05-01 17:45,234,111,123,0,0,0
2025-05-01 18:00,162,100,62,0,0,0
2025-05-01 18:15,207,105,102,0,0,0
2025-05-01 18:30,126,53,73,0,0,0
2025-05-01 18:45,135,57,78,0,0,0
2025-05-01 19:00,156,69,87,0,0,0
2025-05-01 19:15,147,70,77,0,0,0
2025-05-01 19:30,162,74,88,0,0,0
2025-05-01 19:45,180,91,89,0,0,0
2025-05-01 20:00,157,64,93,0,0,0
2025-05-01 20:15,152,57,95,0,0,0
2025-05-01 20:30,129,53,76,0,0,0
2025-05-01 20:45,132,55,77,0,0,0
2025-05-01 21:00,150,61,89,0,0,0
2025-05-01 21:15,108,36,72,0,0,0
2025-05-01 21:30,107,36,71,0,0,0
2025-05-01 21:45,89,30,59,0,0,0
2025-05-01 22:00,124,48,76,0,0,0
2025-05-01 22:15,105,38,67,0,0,0
2025-05-01 22:30,85,27,58,0,0,0
2025-05-01 22:45,89,31,58,0,0,0
2025-05-01 23:00,69,16,53,0,0,0
2025-05-01 23:15,56,11,45,0,0,0
2025-05-01 23:30,49,17,32,0,0,0
2025-05-01 23:45,38,16,22,0,0,0
2025-05-02 00:00,23,5,18,0,0,0
2025-05-02 00:15,33,7,26,0,0,0
2025-05-02 00:30,29,15,14,0,0,0
2025-05-02 00:45,16,7,9,0,0,0
2025-05-02 01:00,23,6,17,0,0,0
2025-05-02 01:15,15,4,11,0,0,0
2025-05-02 01:30,6,0,6,0,0,0
2025-05-02 01:45,7,0,7,0,0,0
2025-05-02 02:00,11,2,9,0,0,0
2025-05-02 02:15,11,2,9,0,0,0
2025-05-02 02:30,9,1,8,0,0,0
2025-05-02 02:45,2,1,1,0,0,0
2025-05-02 03:00,5,1,4,0,0,0
2025-05-02 03:15,5,0,5,0,0,0
2025-05-02 03:30,4,2,2,0,0,0
2025-05-02 03:45,6,2,4,0,0,0
2025-05-02 04:00,1,1,0,0,0,0
2025-05-02 04:15,1,1,0,0,0,0
2025-05-02 04:30,5,3,2,0,0,0
2025-05-02 04:45,11,4,7,0,0,0
2025-05-02 05:00,0,0,0,0,0,0
2025-05-02 05:15,11,5,6,0,0,0
2025-05-02 05:30,9,6,3,0,0,0
2025-05-02 05:45,17,9,8,0,0,0
2025-05-02 06:00,25,9,16,0,0,0
2025-05-02 06:15,32,8,24,0,0,0
2025-05-02 06:30,35,18,17,0,0,0
2025-05-02 06:45,58,21,37,0,0,0
2025-05-02 07:00,81,20,61,0,0,0
2025-05-02 07:15,146,34,112,0,0,0
2025-05-02 07:30,262,64,198,0,0,0
2025-05-02 07:45,184,51,133,0,0,0
2025-05-02 08:00,142,33,109,0,0,0
2025-05-02 08:15,129,43,86,0,0,0
2025-05-02 08:30,144,45,99,0,0,0
2025-05-02 08:45,153,44,109,0,0,0
2025-05-02 09:00,130,42,88,0,0,0
2025-05-02 09:15,112,32,80,0,0,0
2025-05-02 09:30,132,38,94,0,0,0
2025-05-02 09:45,205,44,161,0,0,0
2025-05-02 10:00,147,36,111,0,0,0
2025-05-02 10:15,152,52,100,0,0,0
2025-05-02 10:30,155,59,96,0,0,0
2025-05-02 10:45,140,57,83,0,0,0
2025-05-02 11:00,164,67,97,0,0,0
2025-05-02 11:15,173,79,94,0,0,0
2025-05-02 11:30,197,83,114,0,0,0
2025-05-02 11:45,195,68,127,0,0,0
2025-05-02 12:00,215,98,117,0,0,0
2025-05-02 12:15,191,104,87,0,0,0
2025-05-02 12:30,211,109,102,0,0,0
2025-05-02 12:45,231,102,129,0,0,0
2025-05-02 13:00,207,126,81,0,0,0
2025-05-02 13:15,207,109,98,0,0,0
2025-05-02 13:30,199,103,96,0,0,0
2025-05-02 13:45,230,122,108,0,0,0
2025-05-02 14:00,288,167,121,0,0,0
2025-05-02 14:15,201,119,82,0,0,0
2025-05-02 14:30,209,97,112,0,0,0
2025-05-02 14:45,205,100,105,0,0,0
2025-05-02 15:00,185,88,97,0,0,0
2025-05-02 15:15,176,91,85,0,0,0
2025-05-02 15:30,202,118,84,0,0,0
2025-05-02 15:45,204,111,93,0,0,0
2025-05-02 16:00,219,116,103,0,0,0
2025-05-02 16:15,191,115,76,0,0,0
2025-05-02 16:30,221,116,105,0,0,0
2025-05-02 16:45,224,109,115,0,0,0
2025-05-02 17:00,186,98,88,0,0,0
2025-05-02 17:15,194,106,88,0,0,0
2025-05-02 17:30,167,81,86,0,0,0
2025-05-02 17:45,202,106,96,0,0,0
2025-05-02 18:00,207,122,85,0,0,0
2025-05-02 18:15,199,106,93,0,0,0
2025-05-02 18:30,189,104,85,0,0,0
2025-05-02 18:45,212,108,104,0,0,0
2025-05-02 19:00,178,98,80,0,0,0
2025-05-02 19:15,180,93,87,0,0,0
2025-05-02 19:30,160,83,77,0,0,0
2025-05-02 19:45,136,63,73,0,0,0
2025-05-02 20:00,133,88,45,0,0,0
2025-05-02 20:15,106,69,37,0,0,0
2025-05-02 20:30,115,65,50,0,0,0
2025-05-02 20:45,98,40,58,0,0,0
2025-05-02 21:00,108,55,53,0,0,0
2025-05-02 21:15,91,48,43,0,0,0
2025-05-02 21:30,90,38,52,0,0,0
2025-05-02 21:45,96,33,63,0,0,0
2025-05-02 22:00,97,48,49,0,0,0
2025-05-02 22:15,88,45,43,0,0,0
2025-05-02 22:30,83,38,45,0,0,0
2025-05-02 22:45,75,30,45,0,0,0
2025-05-02 23:00,57,25,32,0,0,0
2025-05-02 23:15,58,28,30,0,0,0
2025-05-02 23:30,72,38,34,0,0,0
2025-05-02 23:45,33,19,14,0,0,0
2025-05-03 00:00,37,17,20,0,0,0
2025-05-03 00:15,45,21,24,0,0,0
