Datetime,100020113 (Wolbecker Straße),101020113 (FR stdteinwärts),102020113 (FR stadtauswärts),100020113-status,101020113-status,102020113-status
2023-10-01 00:00,42,23,19,0,0,0
2023-10-01 00:15,49,23,26,0,0,0
2023-10-01 00:30,51,17,34,0,0,0
2023-10-01 00:45,30,10,20,0,0,0
2023-10-01 01:00,51,27,24,0,0,0
2023-10-01 01:15,36,14,22,0,0,0
2023-10-01 01:30,34,20,14,0,0,0
2023-10-01 01:45,33,14,19,0,0,0
2023-10-01 02:00,30,10,20,0,0,0
2023-10-01 02:15,20,6,14,0,0,0
2023-10-01 02:30,32,9,23,0,0,0
2023-10-01 02:45,12,7,5,0,0,0
2023-10-01 03:00,15,5,10,0,0,0
2023-10-01 03:15,15,5,10,0,0,0
2023-10-01 03:30,30,12,18,0,0,0
2023-10-01 03:45,15,3,12,0,0,0
2023-10-01 04:00,12,2,10,0,0,0
2023-10-01 04:15,9,4,5,0,0,0
2023-10-01 04:30,7,2,5,0,0,0
2023-10-01 04:45,8,3,5,0,0,0
2023-10-01 05:00,4,2,2,0,0,0
2023-10-01 05:15,9,3,6,0,0,0
2023-10-01 05:30,16,4,12,0,0,0
2023-10-01 05:45,6,4,2,0,0,0
2023-10-01 06:00,6,2,4,0,0,0
2023-10-01 06:15,16,3,13,0,0,0
2023-10-01 06:30,8,2,6,0,0,0
2023-10-01 06:45,6,1,5,0,0,0
2023-10-01 07:00,10,6,4,0,0,0
2023-10-01 07:15,11,1,10,0,0,0
2023-10-01 07:30,9,6,3,0,0,0
2023-10-01 07:45,16,5,11,0,0,0
2023-10-01 08:00,10,3,7,0,0,0
2023-10-01 08:15,9,3,6,0,0,0
2023-10-01 08:30,11,6,5,0,0,0
2023-10-01 08:45,32,17,15,0,0,0
2023-10-01 09:00,17,7,10,0,0,0
2023-10-01 09:15,35,17,18,0,0,0
2023-10-01 09:30,57,22,35,0,0,0
2023-10-01 09:45,63,22,41,0,0,0
2023-10-01 10:00,34,16,18,0,0,0
2023-10-01 10:15,49,28,21,0,0,0
2023-10-01 10:30,57,27,30,0,0,0
2023-10-01 10:45,75,32,43,0,0,0
2023-10-01 11:00,68,31,37,0,0,0
2023-10-01 11:15,67,37,30,0,0,0
2023-10-01 11:30,56,24,32,0,0,0
2023-10-01 11:45,59,23,36,0,0,0
2023-10-01 12:00,71,29,42,0,0,0
2023-10-01 12:15,82,28,54,0,0,0
2023-10-01 12:30,88,37,51,0,0,0
2023-10-01 12:45,109,48,61,0,0,0
2023-10-01 13:00,108,49,59,0,0,0
2023-10-01 13:15,109,48,61,0,0,0
2023-10-01 13:30,92,38,54,0,0,0
2023-10-01 13:45,109,44,65,0,0,0
2023-10-01 14:00,92,38,54,0,0,0
2023-10-01 14:15,128,71,57,0,0,0
2023-10-01 14:30,110,60,50,0,0,0
2023-10-01 14:45,131,58,73,0,0,0
2023-10-01 15:00,111,47,64,0,0,0
2023-10-01 15:15,135,56,79,0,0,0
2023-10-01 15:30,137,61,76,0,0,0
2023-10-01 15:45,119,51,68,0,0,0
2023-10-01 16:00,122,62,60,0,0,0
2023-10-01 16:15,116,59,57,0,0,0
2023-10-01 16:30,126,61,65,0,0,0
2023-10-01 16:45,136,63,73,0,0,0
2023-10-01 17:00,117,66,51,0,0,0
2023-10-01 17:15,108,48,60,0,0,0
2023-10-01 17:30,123,71,52,0,0,0
2023-10-01 17:45,134,63,71,0,0,0
2023-10-01 18:00,113,61,52,0,0,0
2023-10-01 18:15,110,64,46,0,0,0
2023-10-01 18:30,94,39,55,0,0,0
2023-10-01 18:45,107,46,61,0,0,0
2023-10-01 19:00,105,51,54,0,0,0
2023-10-01 19:15,124,71,53,0,0,0
2023-10-01 19:30,103,69,34,0,0,0
2023-10-01 19:45,79,39,40,0,0,0
2023-10-01 20:00,61,25,36,0,0,0
2023-10-01 20:15,57,27,30,0,0,0
2023-10-01 20:30,58,35,23,0,0,0
2023-10-01 20:45,63,31,32,0,0,0
2023-10-01 21:00,50,15,35,0,0,0
2023-10-01 21:15,51,33,18,0,0,0
2023-10-01 21:30,46,23,23,0,0,0
2023-10-01 21:45,42,23,19,0,0,0
2023-10-01 22:00,30,9,21,0,0,0
2023-10-01 22:15,40,19,21,0,0,0
2023-10-01 22:30,29,9,20,0,0,0
2023-10-01 22:45,21,6,15,0,0,0
2023-10-01 23:00,23,13,10,0,0,0
2023-10-01 23:15,20,9,11,0,0,0
2023-10-01 23:30,19,9,10,0,0,0
2023-10-01 23:45,15,7,8,0,0,0
2023-10-02 00:00,15,10,5,0,0,0
2023-10-02 00:15,11,7,4,0,0,0
2023-10-02 00:30,17,8,9,0,0,0
2023-10-02 00:45,3,1,2,0,0,0
2023-10-02 01:00,7,2,5,0,0,0
2023-10-02 01:15,9,3,6,0,0,0
2023-10-02 01:30,11,10,1,0,0,0
2023-10-02 01:45,2,1,1,0,0,0
2023-10-02 02:00,4,1,3,0,0,0
2023-10-02 02:15,3,2,1,0,0,0
2023-10-02 02:30,2,2,0,0,0,0
