Datetime,100020113 (Wolbecker Straße),101020113 (FR stdteinwärts),102020113 (FR stadtauswärts),100020113-status,101020113-status,102020113-status
2023-03-01 00:00,24,11,13,0,0,0
2023-03-01 00:15,6,4,2,0,0,0
2023-03-01 00:30,12,5,7,0,0,0
2023-03-01 00:45,6,5,1,0,0,0
2023-03-01 01:00,1,0,1,0,0,0
2023-03-01 01:15,1,1,0,0,0,0
2023-03-01 01:30,3,2,1,0,0,0
2023-03-01 01:45,0,0,0,0,0,0
2023-03-01 02:00,3,1,2,0,0,0
2023-03-01 02:15,3,2,1,0,0,0
2023-03-01 02:30,1,0,1,0,0,0
2023-03-01 02:45,2,0,2,0,0,0
2023-03-01 03:00,3,1,2,0,0,0
2023-03-01 03:15,0,0,0,0,0,0
2023-03-01 03:30,1,1,0,0,0,0
2023-03-01 03:45,1,1,0,0,0,0
2023-03-01 04:00,0,0,0,0,0,0
2023-03-01 04:15,2,1,1,0,0,0
2023-03-01 04:30,4,3,1,0,0,0
2023-03-01 04:45,6,3,3,0,0,0
2023-03-01 05:00,4,2,2,0,0,0
2023-03-01 05:15,13,5,8,0,0,0
2023-03-01 05:30,20,7,13,0,0,0
2023-03-01 05:45,28,10,18,0,0,0
2023-03-01 06:00,26,8,18,0,0,0
2023-03-01 06:15,50,21,29,0,0,0
2023-03-01 06:30,65,23,42,0,0,0
2023-03-01 06:45,87,28,59,0,0,0
2023-03-01 07:00,98,35,63,0,0,0
2023-03-01 07:15,153,44,109,0,0,0
2023-03-01 07:30,284,65,219,0,0,0
2023-03-01 07:45,258,72,186,0,0,0
2023-03-01 08:00,185,50,135,0,0,0
2023-03-01 08:15,218,72,146,0,0,0
2023-03-01 08:30,174,55,119,0,0,0
2023-03-01 08:45,187,55,132,0,0,0
2023-03-01 09:00,146,45,101,0,0,0
2023-03-01 09:15,148,39,109,0,0,0
2023-03-01 09:30,121,32,89,0,0,0
2023-03-01 09:45,143,42,101,0,0,0
2023-03-01 10:00,130,48,82,0,0,0
