Datetime,100020113 (Wolbecker Straße),101020113 (FR stdteinwärts),102020113 (FR stadtauswärts),100020113-status,101020113-status,102020113-status
2023-08-01 00:00,8,4,4,0,0,0
2023-08-01 00:15,5,1,4,0,0,0
2023-08-01 00:30,9,7,2,0,0,0
2023-08-01 00:45,6,3,3,0,0,0
2023-08-01 01:00,9,3,6,0,0,0
2023-08-01 01:15,4,0,4,0,0,0
2023-08-01 01:30,5,2,3,0,0,0
2023-08-01 01:45,2,1,1,0,0,0
2023-08-01 02:00,2,1,1,0,0,0
2023-08-01 02:15,8,6,2,0,0,0
2023-08-01 02:30,2,1,1,0,0,0
2023-08-01 02:45,2,1,1,0,0,0
2023-08-01 03:00,0,0,0,0,0,0
2023-08-01 03:15,1,0,1,0,0,0
2023-08-01 03:30,2,2,0,0,0,0
2023-08-01 03:45,2,0,2,0,0,0
2023-08-01 04:00,4,2,2,0,0,0
2023-08-01 04:15,1,0,1,0,0,0
2023-08-01 04:30,4,1,3,0,0,0
2023-08-01 04:45,4,1,3,0,0,0
2023-08-01 05:00,0,0,0,0,0,0
2023-08-01 05:15,7,5,2,0,0,0
2023-08-01 05:30,13,3,10,0,0,0
2023-08-01 05:45,25,6,19,0,0,0
2023-08-01 06:00,26,5,21,0,0,0
2023-08-01 06:15,42,15,27,0,0,0
2023-08-01 06:30,51,11,40,0,0,0
2023-08-01 06:45,55,19,36,0,0,0
2023-08-01 07:00,79,28,51,0,0,0
2023-08-01 07:15,101,35,66,0,0,0
2023-08-01 07:30,141,35,106,0,0,0
2023-08-01 07:45,188,58,130,0,0,0
2023-08-01 08:00,109,32,77,0,0,0
2023-08-01 08:15,141,48,93,0,0,0
2023-08-01 08:30,125,45,80,0,0,0
2023-08-01 08:45,137,43,94,0,0,0
2023-08-01 09:00,80,20,60,0,0,0
2023-08-01 09:15,87,27,60,0,0,0
2023-08-01 09:30,82,31,51,0,0,0
2023-08-01 09:45,112,34,78,0,0,0
2023-08-01 10:00,94,37,57,0,0,0
2023-08-01 10:15,78,31,47,0,0,0
2023-08-01 10:30,89,42,47,0,0,0
2023-08-01 10:45,111,41,70,0,0,0
2023-08-01 11:00,81,33,48,0,0,0
2023-08-01 11:15,84,33,51,0,0,0
2023-08-01 11:30,93,36,57,0,0,0
2023-08-01 11:45,133,56,77,0,0,0
2023-08-01 12:00,116,57,59,0,0,0
2023-08-01 12:15,81,39,42,0,0,0
2023-08-01 12:30,100,58,42,0,0,0
2023-08-01 12:45,101,47,54,0,0,0
2023-08-01 13:00,114,75,39,0,0,0
2023-08-01 13:15,105,45,60,0,0,0
2023-08-01 13:30,87,41,46,0,0,0
2023-08-01 13:45,103,44,59,0,0,0
2023-08-01 14:00,112,60,52,0,0,0
2023-08-01 14:15,136,62,74,0,0,0
2023-08-01 14:30,112,43,69,0,0,0
2023-08-01 14:45,118,55,63,0,0,0
2023-08-01 15:00,120,59,61,0,0,0
2023-08-01 15:15,152,73,79,0,0,0
2023-08-01 15:30,146,64,82,0,0,0
2023-08-01 15:45,184,85,99,0,0,0
2023-08-01 16:00,169,93,76,0,0,0
2023-08-01 16:15,198,111,87,0,0,0
2023-08-01 16:30,205,111,94,0,0,0
2023-08-01 16:45,213,112,101,0,0,0
2023-08-01 17:00,220,130,90,0,0,0
2023-08-01 17:15,199,110,89,0,0,0
2023-08-01 17:30,190,97,93,0,0,0
2023-08-01 17:45,202,114,88,0,0,0
2023-08-01 18:00,207,117,90,0,0,0
2023-08-01 18:15,206,108,98,0,0,0
2023-08-01 18:30,156,93,63,0,0,0
2023-08-01 18:45,174,97,77,0,0,0
2023-08-01 19:00,136,85,51,0,0,0
2023-08-01 19:15,149,82,67,0,0,0
2023-08-01 19:30,138,73,65,0,0,0
2023-08-01 19:45,149,77,72,0,0,0
2023-08-01 20:00,101,54,47,0,0,0
2023-08-01 20:15,84,35,49,0,0,0
2023-08-01 20:30,89,45,44,0,0,0
2023-08-01 20:45,103,50,53,0,0,0
2023-08-01 21:00,63,36,27,0,0,0
2023-08-01 21:15,75,39,36,0,0,0
2023-08-01 21:30,62,42,20,0,0,0
2023-08-01 21:45,46,28,18,0,0,0
2023-08-01 22:00,65,35,30,0,0,0
2023-08-01 22:15,58,30,28,0,0,0
2023-08-01 22:30,65,26,39,0,0,0
2023-08-01 22:45,48,21,27,0,0,0
2023-08-01 23:00,38,17,21,0,0,0
2023-08-01 23:15,40,16,24,0,0,0
2023-08-01 23:30,43,31,12,0,0,0
2023-08-01 23:45,25,11,14,0,0,0
2023-08-02 00:00,19,6,13,0,0,0
2023-08-02 00:15,20,12,8,0,0,0
2023-08-02 00:30,13,3,10,0,0,0
2023-08-02 00:45,11,4,7,0,0,0
2023-08-02 01:00,7,3,4,0,0,0
2023-08-02 01:15,8,3,5,0,0,0
2023-08-02 01:30,8,4,4,0,0,0
2023-08-02 01:45,3,2,1,0,0,0
2023-08-02 02:00,3,2,1,0,0,0
2023-08-02 02:15,4,2,2,0,0,0
2023-08-02 02:30,2,0,2,0,0,0
2023-08-02 02:45,5,2,3,0,0,0
2023-08-02 03:00,3,2,1,0,0,0
2023-08-02 03:15,1,0,1,0,0,0
2023-08-02 03:30,1,1,0,0,0,0
2023-08-02 03:45,3,1,2,0,0,0
2023-08-02 04:00,1,0,1,0,0,0
2023-08-02 04:15,7,5,2,0,0,0
2023-08-02 04:30,3,1,2,0,0,0
2023-08-02 04:45,5,2,3,0,0,0
2023-08-02 05:00,2,0,2,0,0,0
2023-08-02 05:15,13,9,4,0,0,0
2023-08-02 05:30,16,4,12,0,0,0
2023-08-02 05:45,13,4,9,0,0,0
2023-08-02 06:00,21,5,16,0,0,0
2023-08-02 06:15,47,16,31,0,0,0
2023-08-02 06:30,52,14,38,0,0,0
2023-08-02 06:45,63,19,44,0,0,0
2023-08-02 07:00,96,35,61,0,0,0
2023-08-02 07:15,114,33,81,0,0,0
2023-08-02 07:30,155,44,111,0,0,0
2023-08-02 07:45,205,64,141,0,0,0
2023-08-02 08:00,124,42,82,0,0,0
2023-08-02 08:15,202,66,136,0,0,0
2023-08-02 08:30,167,53,114,0,0,0
2023-08-02 08:45,154,51,103,0,0,0
2023-08-02 09:00,126,41,85,0,0,0
2023-08-02 09:15,86,25,61,0,0,0
2023-08-02 09:30,73,29,44,0,0,0
2023-08-02 09:45,93,29,64,0,0,0
2023-08-02 10:00,84,33,51,0,0,0
2023-08-02 10:15,62,17,45,0,0,0
2023-08-02 10:30,87,22,65,0,0,0
2023-08-02 10:45,80,26,54,0,0,0
2023-08-02 11:00,53,23,30,0,0,0
2023-08-02 11:15,69,22,47,0,0,0
2023-08-02 11:30,65,31,34,0,0,0
2023-08-02 11:45,80,36,44,0,0,0
2023-08-02 12:00,82,36,46,0,0,0
2023-08-02 12:15,78,39,39,0,0,0
2023-08-02 12:30,90,38,52,0,0,0
2023-08-02 12:45,86,38,48,0,0,0
2023-08-02 13:00,89,45,44,0,0,0
2023-08-02 13:15,92,53,39,0,0,0
2023-08-02 13:30,87,42,45,0,0,0
2023-08-02 13:45,106,52,54,0,0,0
2023-08-02 14:00,87,57,30,0,0,0
2023-08-02 14:15,112,63,49,0,0,0
2023-08-02 14:30,105,59,46,0,0,0
2023-08-02 14:45,114,56,58,0,0,0
2023-08-02 15:00,102,54,48,0,0,0
2023-08-02 15:15,108,55,53,0,0,0
2023-08-02 15:30,69,37,32,0,0,0
2023-08-02 15:45,98,54,44,0,0,0
2023-08-02 16:00,126,75,51,0,0,0
2023-08-02 16:15,137,85,52,0,0,0
2023-08-02 16:30,163,81,82,0,0,0
2023-08-02 16:45,154,75,79,0,0,0
2023-08-02 17:00,130,64,66,0,0,0
2023-08-02 17:15,143,80,63,0,0,0
2023-08-02 17:30,162,94,68,0,0,0
2023-08-02 17:45,183,103,80,0,0,0
2023-08-02 18:00,173,98,75,0,0,0
2023-08-02 18:15,163,83,80,0,0,0
2023-08-02 18:30,128,77,51,0,0,0
2023-08-02 18:45,138,62,76,0,0,0
2023-08-02 19:00,125,75,50,0,0,0
2023-08-02 19:15,118,64,54,0,0,0
2023-08-02 19:30,104,63,41,0,0,0
2023-08-02 19:45,128,69,59,0,0,0
2023-08-02 20:00,110,50,60,0,0,0
2023-08-02 20:15,84,43,41,0,0,0
2023-08-02 20:30,77,41,36,0,0,0
2023-08-02 20:45,67,37,30,0,0,0
2023-08-02 21:00,60,32,28,0,0,0
2023-08-02 21:15,68,35,33,0,0,0
2023-08-02 21:30,58,24,34,0,0,0
2023-08-02 21:45,72,37,35,0,0,0
2023-08-02 22:00,60,26,34,0,0,0
2023-08-02 22:15,52,20,32,0,0,0
2023-08-02 22:30,69,21,48,0,0,0
2023-08-02 22:45,37,17,20,0,0,0
2023-08-02 23:00,34,19,15,0,0,0
2023-08-02 23:15,52,24,28,0,0,0
2023-08-02 23:30,21,12,9,0,0,0
2023-08-02 23:45,29,18,11,0,0,0
2023-08-03 00:00,17,7,10,0,0,0
2023-08-03 00:15,19,10,9,0,0,0
2023-08-03 00:30,11,5,6,0,0,0
2023-08-03 00:45,19,5,14,0,0,0
2023-08-03 01:00,15,12,3,0,0,0
2023-08-03 01:15,4,1,3,0,0,0
2023-08-03 01:30,12,8,4,0,0,0
2023-08-03 01:45,5,4,1,0,0,0
2023-08-03 02:00,2,2,0,0,0,0
2023-08-03 02:15,9,6,3,0,0,0
2023-08-03 02:30,17,8,9,0,0,0
2023-08-03 02:45,4,3,1,0,0,0
2023-08-03 03:00,8,8,0,0,0,0
2023-08-03 03:15,0,0,0,0,0,0
2023-08-03 03:30,3,3,0,0,0,0
2023-08-03 03:45,0,0,0,0,0,0
2023-08-03 04:00,3,1,2,0,0,0
2023-08-03 04:15,4,4,0,0,0,0
2023-08-03 04:30,3,1,2,0,0,0
2023-08-03 04:45,3,1,2,0,0,0
2023-08-03 05:00,2,2,0,0,0,0
2023-08-03 05:15,7,4,3,0,0,0
2023-08-03 05:30,10,2,8,0,0,0
2023-08-03 05:45,13,4,9,0,0,0
2023-08-03 06:00,21,4,17,0,0,0
2023-08-03 06:15,33,13,20,0,0,0
2023-08-03 06:30,36,13,23,0,0,0
2023-08-03 06:45,53,15,38,0,0,0
2023-08-03 07:00,52,15,37,0,0,0
2023-08-03 07:15,66,20,46,0,0,0
2023-08-03 07:30,100,25,75,0,0,0
2023-08-03 07:45,148,46,102,0,0,0
2023-08-03 08:00,87,21,66,0,0,0
2023-08-03 08:15,104,37,67,0,0,0
2023-08-03 08:30,122,40,82,0,0,0
2023-08-03 08:45,87,33,54,0,0,0
2023-08-03 09:00,60,21,39,0,0,0
2023-08-03 09:15,61,24,37,0,0,0
2023-08-03 09:30,78,20,58,0,0,0
2023-08-03 09:45,87,21,66,0,0,0
2023-08-03 10:00,68,18,50,0,0,0
2023-08-03 10:15,82,31,51,0,0,0
2023-08-03 10:30,86,24,62,0,0,0
2023-08-03 10:45,88,32,56,0,0,0
2023-08-03 11:00,68,26,42,0,0,0
2023-08-03 11:15,69,23,46,0,0,0
2023-08-03 11:30,94,37,57,0,0,0
2023-08-03 11:45,88,40,48,0,0,0
2023-08-03 12:00,71,37,34,0,0,0
2023-08-03 12:15,80,35,45,0,0,0
2023-08-03 12:30,74,40,34,0,0,0
2023-08-03 12:45,81,46,35,0,0,0
2023-08-03 13:00,87,52,35,0,0,0
2023-08-03 13:15,92,52,40,0,0,0
2023-08-03 13:30,89,41,48,0,0,0
2023-08-03 13:45,64,25,39,0,0,0
2023-08-03 14:00,99,52,47,0,0,0
2023-08-03 14:15,95,36,59,0,0,0
2023-08-03 14:30,129,55,74,0,0,0
2023-08-03 14:45,123,58,65,0,0,0
2023-08-03 15:00,129,70,59,0,0,0
2023-08-03 15:15,121,55,66,0,0,0
2023-08-03 15:30,125,60,65,0,0,0
2023-08-03 15:45,148,82,66,0,0,0
2023-08-03 16:00,140,77,63,0,0,0
2023-08-03 16:15,170,92,78,0,0,0
2023-08-03 16:30,119,49,70,0,0,0
2023-08-03 16:45,135,72,63,0,0,0
2023-08-03 17:00,150,76,74,0,0,0
2023-08-03 17:15,168,82,86,0,0,0
2023-08-03 17:30,166,99,67,0,0,0
2023-08-03 17:45,133,78,55,0,0,0
2023-08-03 18:00,155,96,59,0,0,0
2023-08-03 18:15,145,83,62,0,0,0
2023-08-03 18:30,146,71,75,0,0,0
2023-08-03 18:45,153,79,74,0,0,0
2023-08-03 19:00,108,57,51,0,0,0
2023-08-03 19:15,135,73,62,0,0,0
2023-08-03 19:30,101,55,46,0,0,0
2023-08-03 19:45,98,60,38,0,0,0
2023-08-03 20:00,98,50,48,0,0,0
