Datetime,100020113 (Wolbecker Straße),101020113 (FR stdteinwärts),102020113 (FR stadtauswärts),100020113-status,101020113-status,102020113-status
2023-04-01 00:00,49,32,17,0,0,0
2023-04-01 00:15,56,33,23,0,0,0
2023-04-01 00:30,32,13,19,0,0,0
2023-04-01 00:45,39,22,17,0,0,0
2023-04-01 01:00,35,14,21,0,0,0
2023-04-01 01:15,21,8,13,0,0,0
2023-04-01 01:30,36,17,19,0,0,0
2023-04-01 01:45,22,10,12,0,0,0
2023-04-01 02:00,24,14,10,0,0,0
2023-04-01 02:15,20,8,12,0,0,0
2023-04-01 02:30,15,3,12,0,0,0
2023-04-01 02:45,13,4,9,0,0,0
2023-04-01 03:00,12,2,10,0,0,0
2023-04-01 03:15,20,9,11,0,0,0
2023-04-01 03:30,18,7,11,0,0,0
2023-04-01 03:45,15,3,12,0,0,0
2023-04-01 04:00,13,1,12,0,0,0
2023-04-01 04:15,17,4,13,0,0,0
2023-04-01 04:30,11,3,8,0,0,0
2023-04-01 04:45,12,3,9,0,0,0
2023-04-01 05:00,0,0,0,0,0,0
2023-04-01 05:15,10,2,8,0,0,0
2023-04-01 05:30,11,5,6,0,0,0
2023-04-01 05:45,22,4,18,0,0,0
2023-04-01 06:00,10,2,8,0,0,0
2023-04-01 06:15,14,6,8,0,0,0
2023-04-01 06:30,12,4,8,0,0,0
2023-04-01 06:45,11,3,8,0,0,0
2023-04-01 07:00,8,3,5,0,0,0
2023-04-01 07:15,15,1,14,0,0,0
2023-04-01 07:30,19,8,11,0,0,0
2023-04-01 07:45,15,4,11,0,0,0
2023-04-01 08:00,21,9,12,0,0,0
2023-04-01 08:15,25,9,16,0,0,0
2023-04-01 08:30,43,13,30,0,0,0
2023-04-01 08:45,41,17,24,0,0,0
2023-04-01 09:00,38,13,25,0,0,0
2023-04-01 09:15,46,15,31,0,0,0
2023-04-01 09:30,57,18,39,0,0,0
2023-04-01 09:45,95,33,62,0,0,0
2023-04-01 10:00,56,19,37,0,0,0
2023-04-01 10:15,60,19,41,0,0,0
2023-04-01 10:30,66,28,38,0,0,0
2023-04-01 10:45,85,32,53,0,0,0
2023-04-01 11:00,62,26,36,0,0,0
2023-04-01 11:15,79,32,47,0,0,0
2023-04-01 11:30,77,27,50,0,0,0
2023-04-01 11:45,81,24,57,0,0,0
2023-04-01 12:00,91,34,57,0,0,0
2023-04-01 12:15,99,40,59,0,0,0
2023-04-01 12:30,80,33,47,0,0,0
2023-04-01 12:45,110,53,57,0,0,0
2023-04-01 13:00,78,33,45,0,0,0
2023-04-01 13:15,100,50,50,0,0,0
2023-04-01 13:30,100,48,52,0,0,0
2023-04-01 13:45,93,55,38,0,0,0
2023-04-01 14:00,93,50,43,0,0,0
2023-04-01 14:15,79,32,47,0,0,0
2023-04-01 14:30,72,26,46,0,0,0
2023-04-01 14:45,102,60,42,0,0,0
2023-04-01 15:00,81,48,33,0,0,0
2023-04-01 15:15,87,50,37,0,0,0
2023-04-01 15:30,75,37,38,0,0,0
2023-04-01 15:45,71,36,35,0,0,0
2023-04-01 16:00,73,45,28,0,0,0
2023-04-01 16:15,81,41,40,0,0,0
2023-04-01 16:30,74,50,24,0,0,0
2023-04-01 16:45,69,36,33,0,0,0
2023-04-01 17:00,74,37,37,0,0,0
2023-04-01 17:15,93,59,34,0,0,0
2023-04-01 17:30,75,36,39,0,0,0
2023-04-01 17:45,119,65,54,0,0,0
2023-04-01 18:00,96,53,43,0,0,0
2023-04-01 18:15,108,56,52,0,0,0
2023-04-01 18:30,60,30,30,0,0,0
2023-04-01 18:45,78,34,44,0,0,0
2023-04-01 19:00,70,34,36,0,0,0
2023-04-01 19:15,57,31,26,0,0,0
2023-04-01 19:30,62,27,35,0,0,0
2023-04-01 19:45,62,34,28,0,0,0
2023-04-01 20:00,68,35,33,0,0,0
2023-04-01 20:15,45,19,26,0,0,0
2023-04-01 20:30,63,33,30,0,0,0
2023-04-01 20:45,58,29,29,0,0,0
2023-04-01 21:00,61,38,23,0,0,0
2023-04-01 21:15,52,36,16,0,0,0
2023-04-01 21:30,38,25,13,0,0,0
2023-04-01 21:45,31,16,15,0,0,0
2023-04-01 22:00,41,20,21,0,0,0
2023-04-01 22:15,29,17,12,0,0,0
2023-04-01 22:30,50,32,18,0,0,0
2023-04-01 22:45,41,22,19,0,0,0
2023-04-01 23:00,39,26,13,0,0,0
2023-04-01 23:15,24,15,9,0,0,0
2023-04-01 23:30,25,15,10,0,0,0
2023-04-01 23:45,34,18,16,0,0,0
2023-04-02 00:00,21,13,8,0,0,0
2023-04-02 00:15,28,15,13,0,0,0
2023-04-02 00:30,23,13,10,0,0,0
2023-04-02 00:45,36,17,19,0,0,0
2023-04-02 01:00,28,18,10,0,0,0
2023-04-02 01:15,34,14,20,0,0,0
2023-04-02 01:30,21,11,10,0,0,0
