Datetime,100020113 (Wolbecker Straße),101020113 (FR stdteinwärts),102020113 (FR stadtauswärts),100020113-status,101020113-status,102020113-status
2024-01-01 00:00,4,3,1,0,0,0
2024-01-01 00:15,10,8,2,0,0,0
2024-01-01 00:30,15,8,7,0,0,0
2024-01-01 00:45,16,12,4,0,0,0
2024-01-01 01:00,28,12,16,0,0,0
2024-01-01 01:15,46,18,28,0,0,0
2024-01-01 01:30,32,20,12,0,0,0
2024-01-01 01:45,46,28,18,0,0,0
2024-01-01 02:00,34,16,18,0,0,0
2024-01-01 02:15,45,17,28,0,0,0
2024-01-01 02:30,43,20,23,0,0,0
2024-01-01 02:45,63,32,31,0,0,0
2024-01-01 03:00,55,31,24,0,0,0
2024-01-01 03:15,61,27,34,0,0,0
2024-01-01 03:30,43,17,26,0,0,0
2024-01-01 03:45,40,16,24,0,0,0
2024-01-01 04:00,42,19,23,0,0,0
2024-01-01 04:15,21,10,11,0,0,0
2024-01-01 04:30,17,10,7,0,0,0
2024-01-01 04:45,40,16,24,0,0,0
2024-01-01 05:00,24,8,16,0,0,0
2024-01-01 05:15,13,3,10,0,0,0
2024-01-01 05:30,19,6,13,0,0,0
2024-01-01 05:45,19,11,8,0,0,0
2024-01-01 06:00,13,6,7,0,0,0
2024-01-01 06:15,15,3,12,0,0,0
2024-01-01 06:30,7,1,6,0,0,0
2024-01-01 06:45,8,3,5,0,0,0
2024-01-01 07:00,9,3,6,0,0,0
2024-01-01 07:15,8,3,5,0,0,0
2024-01-01 07:30,10,6,4,0,0,0
2024-01-01 07:45,8,4,4,0,0,0
2024-01-01 08:00,10,3,7,0,0,0
2024-01-01 08:15,8,5,3,0,0,0
2024-01-01 08:30,9,1,8,0,0,0
2024-01-01 08:45,4,1,3,0,0,0
2024-01-01 09:00,5,1,4,0,0,0
2024-01-01 09:15,11,4,7,0,0,0
2024-01-01 09:30,8,4,4,0,0,0
2024-01-01 09:45,6,3,3,0,0,0
2024-01-01 10:00,8,3,5,0,0,0
2024-01-01 10:15,12,4,8,0,0,0
2024-01-01 10:30,12,3,9,0,0,0
2024-01-01 10:45,11,4,7,0,0,0
2024-01-01 11:00,9,4,5,0,0,0
2024-01-01 11:15,12,6,6,0,0,0
2024-01-01 11:30,14,11,3,0,0,0
2024-01-01 11:45,13,7,6,0,0,0
2024-01-01 12:00,23,10,13,0,0,0
2024-01-01 12:15,30,23,7,0,0,0
2024-01-01 12:30,45,36,9,0,0,0
2024-01-01 12:45,30,21,9,0,0,0
2024-01-01 13:00,17,13,4,0,0,0
2024-01-01 13:15,27,11,16,0,0,0
2024-01-01 13:30,45,8,37,0,0,0
2024-01-01 13:45,48,17,31,0,0,0
2024-01-01 14:00,33,11,22,0,0,0
2024-01-01 14:15,30,15,15,0,0,0
2024-01-01 14:30,46,26,20,0,0,0
2024-01-01 14:45,30,9,21,0,0,0
2024-01-01 15:00,26,9,17,0,0,0
2024-01-01 15:15,28,19,9,0,0,0
2024-01-01 15:30,33,21,12,0,0,0
2024-01-01 15:45,27,14,13,0,0,0
2024-01-01 16:00,20,8,12,0,0,0
2024-01-01 16:15,31,20,11,0,0,0
2024-01-01 16:30,44,19,25,0,0,0
2024-01-01 16:45,37,13,24,0,0,0
2024-01-01 17:00,32,9,23,0,0,0
2024-01-01 17:15,38,14,24,0,0,0
2024-01-01 17:30,23,11,12,0,0,0
2024-01-01 17:45,36,10,26,0,0,0
2024-01-01 18:00,35,16,19,0,0,0
2024-01-01 18:15,30,14,16,0,0,0
2024-01-01 18:30,21,11,10,0,0,0
2024-01-01 18:45,28,16,12,0,0,0
2024-01-01 19:00,32,13,19,0,0,0
2024-01-01 19:15,24,9,15,0,0,0
2024-01-01 19:30,24,10,14,0,0,0
2024-01-01 19:45,17,10,7,0,0,0
2024-01-01 20:00,24,15,9,0,0,0
2024-01-01 20:15,18,10,8,0,0,0
2024-01-01 20:30,14,7,7,0,0,0
2024-01-01 20:45,18,5,13,0,0,0
2024-01-01 21:00,23,11,12,0,0,0
2024-01-01 21:15,16,8,8,0,0,0
2024-01-01 21:30,15,3,12,0,0,0
