Datetime,100020113 (Wolbecker Straße),101020113 (FR stdteinwärts),102020113 (FR stadtauswärts),100020113-status,101020113-status,102020113-status
2024-03-01 00:00,27,11,16,0,0,0
2024-03-01 00:15,12,8,4,0,0,0
2024-03-01 00:30,20,6,14,0,0,0
2024-03-01 00:45,6,1,5,0,0,0
2024-03-01 01:00,21,5,16,0,0,0
2024-03-01 01:15,7,5,2,0,0,0
2024-03-01 01:30,10,4,6,0,0,0
2024-03-01 01:45,4,1,3,0,0,0
2024-03-01 02:00,6,1,5,0,0,0
2024-03-01 02:15,4,2,2,0,0,0
2024-03-01 02:30,1,0,1,0,0,0
2024-03-01 02:45,7,1,6,0,0,0
2024-03-01 03:00,1,0,1,0,0,0
2024-03-01 03:15,0,0,0,0,0,0
2024-03-01 03:30,5,1,4,0,0,0
2024-03-01 03:45,1,0,1,0,0,0
2024-03-01 04:00,1,0,1,0,0,0
2024-03-01 04:15,1,1,0,0,0,0
2024-03-01 04:30,4,0,4,0,0,0
2024-03-01 04:45,3,0,3,0,0,0
2024-03-01 05:00,8,6,2,0,0,0
2024-03-01 05:15,6,2,4,0,0,0
2024-03-01 05:30,14,7,7,0,0,0
2024-03-01 05:45,20,6,14,0,0,0
2024-03-01 06:00,18,7,11,0,0,0
2024-03-01 06:15,36,17,19,0,0,0
2024-03-01 06:30,53,19,34,0,0,0
2024-03-01 06:45,84,28,56,0,0,0
2024-03-01 07:00,82,22,60,0,0,0
2024-03-01 07:15,145,38,107,0,0,0
2024-03-01 07:30,307,73,234,0,0,0
2024-03-01 07:45,228,66,162,0,0,0
2024-03-01 08:00,168,62,106,0,0,0
2024-03-01 08:15,194,62,132,0,0,0
2024-03-01 08:30,162,33,129,0,0,0
2024-03-01 08:45,170,44,126,0,0,0
2024-03-01 09:00,107,38,69,0,0,0
2024-03-01 09:15,124,44,80,0,0,0
2024-03-01 09:30,127,39,88,0,0,0
2024-03-01 09:45,122,36,86,0,0,0
2024-03-01 10:00,98,35,63,0,0,0
2024-03-01 10:15,105,49,56,0,0,0
2024-03-01 10:30,109,47,62,0,0,0
2024-03-01 10:45,133,54,79,0,0,0
2024-03-01 11:00,102,47,55,0,0,0
2024-03-01 11:15,114,42,72,0,0,0
2024-03-01 11:30,149,70,79,0,0,0
2024-03-01 11:45,156,79,77,0,0,0
2024-03-01 12:00,146,76,70,0,0,0
2024-03-01 12:15,156,82,74,0,0,0
2024-03-01 12:30,169,90,79,0,0,0
2024-03-01 12:45,190,91,99,0,0,0
2024-03-01 13:00,208,112,96,0,0,0
2024-03-01 13:15,188,101,87,0,0,0
2024-03-01 13:30,180,85,95,0,0,0
2024-03-01 13:45,173,89,84,0,0,0
2024-03-01 14:00,186,98,88,0,0,0
2024-03-01 14:15,169,95,74,0,0,0
2024-03-01 14:30,179,85,94,0,0,0
2024-03-01 14:45,179,93,86,0,0,0
2024-03-01 15:00,175,92,83,0,0,0
2024-03-01 15:15,193,92,101,0,0,0
2024-03-01 15:30,192,102,90,0,0,0
2024-03-01 15:45,179,95,84,0,0,0
2024-03-01 16:00,180,85,95,0,0,0
2024-03-01 16:15,189,107,82,0,0,0
2024-03-01 16:30,206,109,97,0,0,0
2024-03-01 16:45,192,92,100,0,0,0
2024-03-01 17:00,159,86,73,0,0,0
2024-03-01 17:15,182,99,83,0,0,0
2024-03-01 17:30,160,82,78,0,0,0
2024-03-01 17:45,219,116,103,0,0,0
2024-03-01 18:00,156,88,68,0,0,0
2024-03-01 18:15,128,64,64,0,0,0
2024-03-01 18:30,121,70,51,0,0,0
2024-03-01 18:45,175,92,83,0,0,0
2024-03-01 19:00,149,76,73,0,0,0
2024-03-01 19:15,161,90,71,0,0,0
2024-03-01 19:30,130,68,62,0,0,0
2024-03-01 19:45,120,61,59,0,0,0
2024-03-01 20:00,122,79,43,0,0,0
2024-03-01 20:15,92,58,34,0,0,0
2024-03-01 20:30,93,44,49,0,0,0
2024-03-01 20:45,81,38,43,0,0,0
2024-03-01 21:00,74,29,45,0,0,0
2024-03-01 21:15,56,35,21,0,0,0
2024-03-01 21:30,63,38,25,0,0,0
2024-03-01 21:45,74,51,23,0,0,0
2024-03-01 22:00,70,27,43,0,0,0
2024-03-01 22:15,98,42,56,0,0,0
2024-03-01 22:30,70,28,42,0,0,0
