Datetime,100020113 (Wolbecker Straße),101020113 (FR stdteinwärts),102020113 (FR stadtauswärts),100020113-status,101020113-status,102020113-status
2023-02-01 00:00,12,4,8,0,0,0
2023-02-01 00:15,12,7,5,0,0,0
2023-02-01 00:30,6,3,3,0,0,0
2023-02-01 00:45,8,6,2,0,0,0
2023-02-01 01:00,10,6,4,0,0,0
2023-02-01 01:15,6,4,2,0,0,0
2023-02-01 01:30,5,4,1,0,0,0
2023-02-01 01:45,2,1,1,0,0,0
2023-02-01 02:00,3,2,1,0,0,0
2023-02-01 02:15,6,3,3,0,0,0
2023-02-01 02:30,2,0,2,0,0,0
2023-02-01 02:45,1,1,0,0,0,0
2023-02-01 03:00,7,2,5,0,0,0
2023-02-01 03:15,0,0,0,0,0,0
2023-02-01 03:30,2,2,0,0,0,0
2023-02-01 03:45,2,1,1,0,0,0
2023-02-01 04:00,1,1,0,0,0,0
2023-02-01 04:15,0,0,0,0,0,0
2023-02-01 04:30,6,5,1,0,0,0
2023-02-01 04:45,5,4,1,0,0,0
2023-02-01 05:00,6,4,2,0,0,0
2023-02-01 05:15,16,5,11,0,0,0
2023-02-01 05:30,14,7,7,0,0,0
2023-02-01 05:45,30,11,19,0,0,0
2023-02-01 06:00,32,10,22,0,0,0
2023-02-01 06:15,37,15,22,0,0,0
2023-02-01 06:30,55,18,37,0,0,0
2023-02-01 06:45,58,19,39,0,0,0
2023-02-01 07:00,83,27,56,0,0,0
2023-02-01 07:15,172,42,130,0,0,0
2023-02-01 07:30,245,60,185,0,0,0
2023-02-01 07:45,289,78,211,0,0,0
2023-02-01 08:00,217,66,151,0,0,0
2023-02-01 08:15,167,54,113,0,0,0
2023-02-01 08:30,158,39,119,0,0,0
2023-02-01 08:45,198,68,130,0,0,0
2023-02-01 09:00,123,35,88,0,0,0
2023-02-01 09:15,144,43,101,0,0,0
2023-02-01 09:30,144,41,103,0,0,0
2023-02-01 09:45,153,44,109,0,0,0
2023-02-01 10:00,112,37,75,0,0,0
2023-02-01 10:15,105,33,72,0,0,0
2023-02-01 10:30,105,42,63,0,0,0
2023-02-01 10:45,117,47,70,0,0,0
2023-02-01 11:00,122,54,68,0,0,0
2023-02-01 11:15,104,44,60,0,0,0
2023-02-01 11:30,118,54,64,0,0,0
2023-02-01 11:45,132,62,70,0,0,0
2023-02-01 12:00,144,57,87,0,0,0
2023-02-01 12:15,149,69,80,0,0,0
2023-02-01 12:30,137,76,61,0,0,0
2023-02-01 12:45,131,66,65,0,0,0
2023-02-01 13:00,135,68,67,0,0,0
2023-02-01 13:15,150,85,65,0,0,0
2023-02-01 13:30,132,66,66,0,0,0
2023-02-01 13:45,137,72,65,0,0,0
2023-02-01 14:00,145,75,70,0,0,0
2023-02-01 14:15,117,63,54,0,0,0
2023-02-01 14:30,128,81,47,0,0,0
2023-02-01 14:45,148,75,73,0,0,0
2023-02-01 15:00,111,70,41,0,0,0
2023-02-01 15:15,129,69,60,0,0,0
2023-02-01 15:30,137,73,64,0,0,0
2023-02-01 15:45,177,97,80,0,0,0
2023-02-01 16:00,150,81,69,0,0,0
2023-02-01 16:15,186,109,77,0,0,0
2023-02-01 16:30,157,92,65,0,0,0
2023-02-01 16:45,174,96,78,0,0,0
2023-02-01 17:00,174,105,69,0,0,0
2023-02-01 17:15,201,103,98,0,0,0
2023-02-01 17:30,191,91,100,0,0,0
2023-02-01 17:45,215,125,90,0,0,0
2023-02-01 18:00,153,82,71,0,0,0
2023-02-01 18:15,153,95,58,0,0,0
2023-02-01 18:30,147,84,63,0,0,0
2023-02-01 18:45,159,99,60,0,0,0
2023-02-01 19:00,147,86,61,0,0,0
2023-02-01 19:15,144,84,60,0,0,0
2023-02-01 19:30,107,57,50,0,0,0
2023-02-01 19:45,102,59,43,0,0,0
2023-02-01 20:00,104,52,52,0,0,0
2023-02-01 20:15,92,52,40,0,0,0
2023-02-01 20:30,71,33,38,0,0,0
2023-02-01 20:45,55,27,28,0,0,0
2023-02-01 21:00,57,38,19,0,0,0
2023-02-01 21:15,71,37,34,0,0,0
2023-02-01 21:30,67,41,26,0,0,0
2023-02-01 21:45,73,30,43,0,0,0
2023-02-01 22:00,68,40,28,0,0,0
2023-02-01 22:15,40,26,14,0,0,0
2023-02-01 22:30,47,24,23,0,0,0
2023-02-01 22:45,43,20,23,0,0,0
2023-02-01 23:00,38,23,15,0,0,0
2023-02-01 23:15,27,17,10,0,0,0
2023-02-01 23:30,24,13,11,0,0,0
2023-02-01 23:45,22,12,10,0,0,0
2023-02-02 00:00,22,9,13,0,0,0
2023-02-02 00:15,13,5,8,0,0,0
2023-02-02 00:30,20,13,7,0,0,0
2023-02-02 00:45,10,5,5,0,0,0
2023-02-02 01:00,5,2,3,0,0,0
2023-02-02 01:15,9,7,2,0,0,0
2023-02-02 01:30,12,8,4,0,0,0
2023-02-02 01:45,6,2,4,0,0,0
2023-02-02 02:00,11,7,4,0,0,0
2023-02-02 02:15,5,3,2,0,0,0
2023-02-02 02:30,3,3,0,0,0,0
2023-02-02 02:45,4,3,1,0,0,0
2023-02-02 03:00,5,1,4,0,0,0
2023-02-02 03:15,10,5,5,0,0,0
2023-02-02 03:30,7,1,6,0,0,0
2023-02-02 03:45,6,5,1,0,0,0
2023-02-02 04:00,5,2,3,0,0,0
2023-02-02 04:15,11,6,5,0,0,0
2023-02-02 04:30,7,4,3,0,0,0
2023-02-02 04:45,4,3,1,0,0,0
2023-02-02 05:00,9,4,5,0,0,0
2023-02-02 05:15,11,5,6,0,0,0
2023-02-02 05:30,11,4,7,0,0,0
2023-02-02 05:45,24,9,15,0,0,0
2023-02-02 06:00,25,10,15,0,0,0
2023-02-02 06:15,44,18,26,0,0,0
2023-02-02 06:30,41,15,26,0,0,0
