Datetime,100034980 (Hammer Straße),101034980 (Hammer Straße stadteinwärts),102034980 (Hammer Straße stadtauswärts),100034980-status,101034980-status,102034980-status
2023-03-01 00:00,8,3,5,0,0,0
2023-03-01 00:15,8,3,5,0,0,0
2023-03-01 00:30,5,3,2,0,0,0
2023-03-01 00:45,2,0,2,0,0,0
2023-03-01 01:00,2,0,2,0,0,0
2023-03-01 01:15,3,2,1,0,0,0
2023-03-01 01:30,0,0,0,0,0,0
2023-03-01 01:45,1,0,1,0,0,0
2023-03-01 02:00,0,0,0,0,0,0
2023-03-01 02:15,0,0,0,0,0,0
2023-03-01 02:30,1,0,1,0,0,0
2023-03-01 02:45,1,1,0,0,0,0
2023-03-01 03:00,0,0,0,0,0,0
2023-03-01 03:15,1,1,0,0,0,0
2023-03-01 03:30,1,0,1,0,0,0
2023-03-01 03:45,1,1,0,0,0,0
2023-03-01 04:00,0,0,0,0,0,0
2023-03-01 04:15,2,2,0,0,0,0
2023-03-01 04:30,3,2,1,0,0,0
2023-03-01 04:45,4,4,0,0,0,0
2023-03-01 05:00,4,4,0,0,0,0
2023-03-01 05:15,7,3,4,0,0,0
2023-03-01 05:30,19,14,5,0,0,0
2023-03-01 05:45,27,21,6,0,0,0
2023-03-01 06:00,28,21,7,0,0,0
2023-03-01 06:15,26,22,4,0,0,0
2023-03-01 06:30,46,30,16,0,0,0
2023-03-01 06:45,59,42,17,0,0,0
2023-03-01 07:00,77,44,33,0,0,0
2023-03-01 07:15,122,87,35,0,0,0
2023-03-01 07:30,178,111,67,0,0,0
2023-03-01 07:45,158,121,37,0,0,0
2023-03-01 08:00,133,80,53,0,0,0
2023-03-01 08:15,144,89,55,0,0,0
2023-03-01 08:30,129,80,49,0,0,0
2023-03-01 08:45,157,102,55,0,0,0
2023-03-01 09:00,95,68,27,0,0,0
2023-03-01 09:15,108,66,42,0,0,0
2023-03-01 09:30,97,67,30,0,0,0
2023-03-01 09:45,97,66,31,0,0,0
2023-03-01 10:00,91,64,27,0,0,0
2023-03-01 10:15,82,57,25,0,0,0
2023-03-01 10:30,83,42,41,0,0,0
2023-03-01 10:45,114,59,55,0,0,0
2023-03-01 11:00,102,50,52,0,0,0
2023-03-01 11:15,100,57,43,0,0,0
2023-03-01 11:30,124,58,66,0,0,0
2023-03-01 11:45,137,72,65,0,0,0
2023-03-01 12:00,132,64,68,0,0,0
2023-03-01 12:15,136,53,83,0,0,0
2023-03-01 12:30,132,61,71,0,0,0
2023-03-01 12:45,146,66,80,0,0,0
2023-03-01 13:00,136,41,95,0,0,0
2023-03-01 13:15,133,63,70,0,0,0
2023-03-01 13:30,165,70,95,0,0,0
2023-03-01 13:45,132,71,61,0,0,0
2023-03-01 14:00,142,55,87,0,0,0
2023-03-01 14:15,142,53,89,0,0,0
2023-03-01 14:30,143,55,88,0,0,0
2023-03-01 14:45,151,61,90,0,0,0
2023-03-01 15:00,144,55,89,0,0,0
2023-03-01 15:15,142,62,80,0,0,0
2023-03-01 15:30,141,64,77,0,0,0
2023-03-01 15:45,146,66,80,0,0,0
2023-03-01 16:00,157,70,87,0,0,0
2023-03-01 16:15,189,71,118,0,0,0
2023-03-01 16:30,152,52,100,0,0,0
2023-03-01 16:45,165,62,103,0,0,0
2023-03-01 17:00,186,69,117,0,0,0
2023-03-01 17:15,154,59,95,0,0,0
2023-03-01 17:30,175,75,100,0,0,0
2023-03-01 17:45,166,68,98,0,0,0
2023-03-01 18:00,175,59,116,0,0,0
2023-03-01 18:15,149,54,95,0,0,0
2023-03-01 18:30,115,58,57,0,0,0
2023-03-01 18:45,121,50,71,0,0,0
2023-03-01 19:00,119,47,72,0,0,0
2023-03-01 19:15,89,33,56,0,0,0
2023-03-01 19:30,86,32,54,0,0,0
2023-03-01 19:45,86,36,50,0,0,0
2023-03-01 20:00,90,28,62,0,0,0
2023-03-01 20:15,71,27,44,0,0,0
2023-03-01 20:30,52,19,33,0,0,0
2023-03-01 20:45,63,26,37,0,0,0
2023-03-01 21:00,43,14,29,0,0,0
2023-03-01 21:15,61,23,38,0,0,0
2023-03-01 21:30,52,13,39,0,0,0
2023-03-01 21:45,54,20,34,0,0,0
2023-03-01 22:00,39,11,28,0,0,0
2023-03-01 22:15,43,10,33,0,0,0
2023-03-01 22:30,43,19,24,0,0,0
2023-03-01 22:45,37,11,26,0,0,0
2023-03-01 23:00,24,8,16,0,0,0
2023-03-01 23:15,31,16,15,0,0,0
2023-03-01 23:30,13,4,9,0,0,0
2023-03-01 23:45,15,6,9,0,0,0
2023-03-02 00:00,10,3,7,0,0,0
2023-03-02 00:15,20,3,17,0,0,0
2023-03-02 00:30,7,1,6,0,0,0
2023-03-02 00:45,3,1,2,0,0,0
2023-03-02 01:00,6,0,6,0,0,0
2023-03-02 01:15,4,3,1,0,0,0
2023-03-02 01:30,6,2,4,0,0,0
2023-03-02 01:45,4,1,3,0,0,0
2023-03-02 02:00,2,1,1,0,0,0
2023-03-02 02:15,3,1,2,0,0,0
2023-03-02 02:30,2,0,2,0,0,0
2023-03-02 02:45,0,0,0,0,0,0
2023-03-02 03:00,0,0,0,0,0,0
2023-03-02 03:15,2,0,2,0,0,0
2023-03-02 03:30,1,1,0,0,0,0
2023-03-02 03:45,2,1,1,0,0,0
2023-03-02 04:00,2,1,1,0,0,0
2023-03-02 04:15,3,2,1,0,0,0
2023-03-02 04:30,2,1,1,0,0,0
2023-03-02 04:45,9,8,1,0,0,0
2023-03-02 05:00,4,4,0,0,0,0
2023-03-02 05:15,5,2,3,0,0,0
2023-03-02 05:30,14,8,6,0,0,0
2023-03-02 05:45,15,14,1,0,0,0
2023-03-02 06:00,22,16,6,0,0,0
2023-03-02 06:15,24,14,10,0,0,0
2023-03-02 06:30,53,31,22,0,0,0
2023-03-02 06:45,62,37,25,0,0,0
2023-03-02 07:00,80,46,34,0,0,0
2023-03-02 07:15,130,83,47,0,0,0
2023-03-02 07:30,166,100,66,0,0,0
2023-03-02 07:45,156,105,51,0,0,0
2023-03-02 08:00,126,79,47,0,0,0
2023-03-02 08:15,135,83,52,0,0,0
2023-03-02 08:30,116,85,31,0,0,0
2023-03-02 08:45,120,82,38,0,0,0
2023-03-02 09:00,85,58,27,0,0,0
2023-03-02 09:15,71,45,26,0,0,0
2023-03-02 09:30,85,56,29,0,0,0
2023-03-02 09:45,100,68,32,0,0,0
2023-03-02 10:00,75,43,32,0,0,0
2023-03-02 10:15,100,61,39,0,0,0
2023-03-02 10:30,87,51,36,0,0,0
2023-03-02 10:45,94,53,41,0,0,0
2023-03-02 11:00,91,43,48,0,0,0
2023-03-02 11:15,103,54,49,0,0,0
2023-03-02 11:30,86,41,45,0,0,0
2023-03-02 11:45,104,54,50,0,0,0
2023-03-02 12:00,125,50,75,0,0,0
2023-03-02 12:15,133,57,76,0,0,0
2023-03-02 12:30,137,54,83,0,0,0
2023-03-02 12:45,118,42,76,0,0,0
2023-03-02 13:00,115,38,77,0,0,0
2023-03-02 13:15,125,56,69,0,0,0
2023-03-02 13:30,107,45,62,0,0,0
2023-03-02 13:45,147,66,81,0,0,0
2023-03-02 14:00,133,58,75,0,0,0
2023-03-02 14:15,140,65,75,0,0,0
2023-03-02 14:30,139,53,86,0,0,0
2023-03-02 14:45,145,75,70,0,0,0
2023-03-02 15:00,149,55,94,0,0,0
2023-03-02 15:15,146,63,83,0,0,0
2023-03-02 15:30,150,75,75,0,0,0
2023-03-02 15:45,186,69,117,0,0,0
2023-03-02 16:00,191,86,105,0,0,0
2023-03-02 16:15,196,70,126,0,0,0
2023-03-02 16:30,159,67,92,0,0,0
2023-03-02 16:45,197,82,115,0,0,0
2023-03-02 17:00,195,85,110,0,0,0
2023-03-02 17:15,173,68,105,0,0,0
2023-03-02 17:30,190,79,111,0,0,0
2023-03-02 17:45,201,90,111,0,0,0
2023-03-02 18:00,175,55,120,0,0,0
2023-03-02 18:15,156,55,101,0,0,0
2023-03-02 18:30,116,42,74,0,0,0
2023-03-02 18:45,139,64,75,0,0,0
2023-03-02 19:00,115,49,66,0,0,0
2023-03-02 19:15,125,56,69,0,0,0
2023-03-02 19:30,97,26,71,0,0,0
2023-03-02 19:45,95,44,51,0,0,0
2023-03-02 20:00,84,30,54,0,0,0
2023-03-02 20:15,51,15,36,0,0,0
2023-03-02 20:30,64,21,43,0,0,0
