Datetime,100034980 (Hammer Straße),101034980 (Hammer Straße stadteinwärts),102034980 (Hammer Straße stadtauswärts),100034980-status,101034980-status,102034980-status
2022-02-01 00:00,3,1,2,0,0,0
2022-02-01 00:15,2,0,2,0,0,0
2022-02-01 00:30,6,2,4,0,0,0
2022-02-01 00:45,0,0,0,0,0,0
2022-02-01 01:00,6,1,5,0,0,0
2022-02-01 01:15,4,0,4,0,0,0
2022-02-01 01:30,0,0,0,0,0,0
2022-02-01 01:45,1,1,0,0,0,0
2022-02-01 02:00,1,0,1,0,0,0
2022-02-01 02:15,3,1,2,0,0,0
2022-02-01 02:30,1,0,1,0,0,0
2022-02-01 02:45,1,0,1,0,0,0
2022-02-01 03:00,1,1,0,0,0,0
2022-02-01 03:15,0,0,0,0,0,0
2022-02-01 03:30,3,0,3,0,0,0
2022-02-01 03:45,0,0,0,0,0,0
2022-02-01 04:00,0,0,0,0,0,0
2022-02-01 04:15,1,0,1,0,0,0
2022-02-01 04:30,2,2,0,0,0,0
2022-02-01 04:45,2,2,0,0,0,0
2022-02-01 05:00,3,2,1,0,0,0
2022-02-01 05:15,7,2,5,0,0,0
2022-02-01 05:30,16,11,5,0,0,0
2022-02-01 05:45,17,13,4,0,0,0
2022-02-01 06:00,18,9,9,0,0,0
2022-02-01 06:15,24,20,4,0,0,0
2022-02-01 06:30,41,26,15,0,0,0
2022-02-01 06:45,46,30,16,0,0,0
2022-02-01 07:00,67,40,27,0,0,0
2022-02-01 07:15,83,51,32,0,0,0
2022-02-01 07:30,145,81,64,0,0,0
2022-02-01 07:45,143,92,51,0,0,0
2022-02-01 08:00,121,72,49,0,0,0
2022-02-01 08:15,115,89,26,0,0,0
2022-02-01 08:30,126,80,46,0,0,0
2022-02-01 08:45,121,74,47,0,0,0
2022-02-01 09:00,81,54,27,0,0,0
2022-02-01 09:15,64,41,23,0,0,0
2022-02-01 09:30,82,44,38,0,0,0
2022-02-01 09:45,91,63,28,0,0,0
2022-02-01 10:00,69,42,27,0,0,0
2022-02-01 10:15,60,26,34,0,0,0
2022-02-01 10:30,61,25,36,0,0,0
2022-02-01 10:45,63,35,28,0,0,0
2022-02-01 11:00,53,24,29,0,0,0
2022-02-01 11:15,79,43,36,0,0,0
2022-02-01 11:30,73,36,37,0,0,0
2022-02-01 11:45,78,35,43,0,0,0
2022-02-01 12:00,88,32,56,0,0,0
2022-02-01 12:15,79,29,50,0,0,0
2022-02-01 12:30,73,37,36,0,0,0
2022-02-01 12:45,83,32,51,0,0,0
2022-02-01 13:00,77,23,54,0,0,0
2022-02-01 13:15,85,31,54,0,0,0
2022-02-01 13:30,69,26,43,0,0,0
2022-02-01 13:45,91,39,52,0,0,0
2022-02-01 14:00,84,36,48,0,0,0
2022-02-01 14:15,81,35,46,0,0,0
2022-02-01 14:30,76,26,50,0,0,0
2022-02-01 14:45,108,45,63,0,0,0
2022-02-01 15:00,112,45,67,0,0,0
2022-02-01 15:15,89,30,59,0,0,0
2022-02-01 15:30,109,48,61,0,0,0
2022-02-01 15:45,117,49,68,0,0,0
2022-02-01 16:00,116,47,69,0,0,0
2022-02-01 16:15,119,48,71,0,0,0
2022-02-01 16:30,121,41,80,0,0,0
2022-02-01 16:45,109,43,66,0,0,0
2022-02-01 17:00,121,48,73,0,0,0
2022-02-01 17:15,146,42,104,0,0,0
2022-02-01 17:30,119,37,82,0,0,0
2022-02-01 17:45,116,45,71,0,0,0
2022-02-01 18:00,132,43,89,0,0,0
2022-02-01 18:15,143,61,82,0,0,0
2022-02-01 18:30,100,37,63,0,0,0
2022-02-01 18:45,86,34,52,0,0,0
2022-02-01 19:00,88,28,60,0,0,0
2022-02-01 19:15,94,40,54,0,0,0
2022-02-01 19:30,63,28,35,0,0,0
2022-02-01 19:45,77,35,42,0,0,0
2022-02-01 20:00,46,15,31,0,0,0
2022-02-01 20:15,55,25,30,0,0,0
2022-02-01 20:30,32,15,17,0,0,0
2022-02-01 20:45,27,10,17,0,0,0
2022-02-01 21:00,34,8,26,0,0,0
2022-02-01 21:15,41,6,35,0,0,0
2022-02-01 21:30,25,5,20,0,0,0
2022-02-01 21:45,43,15,28,0,0,0
2022-02-01 22:00,39,15,24,0,0,0
2022-02-01 22:15,26,5,21,0,0,0
2022-02-01 22:30,28,8,20,0,0,0
2022-02-01 22:45,25,9,16,0,0,0
2022-02-01 23:00,22,8,14,0,0,0
2022-02-01 23:15,22,8,14,0,0,0
2022-02-01 23:30,15,5,10,0,0,0
2022-02-01 23:45,10,3,7,0,0,0
2022-02-02 00:00,10,4,6,0,0,0
2022-02-02 00:15,9,7,2,0,0,0
2022-02-02 00:30,6,1,5,0,0,0
2022-02-02 00:45,1,0,1,0,0,0
2022-02-02 01:00,0,0,0,0,0,0
2022-02-02 01:15,2,1,1,0,0,0
2022-02-02 01:30,1,0,1,0,0,0
2022-02-02 01:45,3,0,3,0,0,0
2022-02-02 02:00,3,1,2,0,0,0
2022-02-02 02:15,3,2,1,0,0,0
2022-02-02 02:30,0,0,0,0,0,0
2022-02-02 02:45,6,1,5,0,0,0
2022-02-02 03:00,0,0,0,0,0,0
2022-02-02 03:15,0,0,0,0,0,0
2022-02-02 03:30,0,0,0,0,0,0
2022-02-02 03:45,0,0,0,0,0,0
2022-02-02 04:00,1,1,0,0,0,0
