Datetime,100034980 (Hammer Straße),101034980 (Hammer Straße stadteinwärts),102034980 (Hammer Straße stadtauswärts),100034980-status,101034980-status,102034980-status
2024-09-01 00:00,71,11,60,0,0,0
2024-09-01 00:15,42,6,36,0,0,0
2024-09-01 00:30,46,10,36,0,0,0
2024-09-01 00:45,28,11,17,0,0,0
2024-09-01 01:00,22,9,13,0,0,0
2024-09-01 01:15,22,10,12,0,0,0
2024-09-01 01:30,35,9,26,0,0,0
2024-09-01 01:45,18,3,15,0,0,0
2024-09-01 02:00,14,3,11,0,0,0
2024-09-01 02:15,16,6,10,0,0,0
2024-09-01 02:30,15,4,11,0,0,0
2024-09-01 02:45,5,2,3,0,0,0
2024-09-01 03:00,14,3,11,0,0,0
2024-09-01 03:15,4,2,2,0,0,0
2024-09-01 03:30,4,0,4,0,0,0
2024-09-01 03:45,5,1,4,0,0,0
2024-09-01 04:00,1,0,1,0,0,0
2024-09-01 04:15,3,1,2,0,0,0
2024-09-01 04:30,1,0,1,0,0,0
2024-09-01 04:45,2,1,1,0,0,0
2024-09-01 05:00,1,0,1,0,0,0
2024-09-01 05:15,6,2,4,0,0,0
2024-09-01 05:30,3,1,2,0,0,0
2024-09-01 05:45,3,1,2,0,0,0
2024-09-01 06:00,5,1,4,0,0,0
2024-09-01 06:15,5,4,1,0,0,0
2024-09-01 06:30,5,2,3,0,0,0
2024-09-01 06:45,4,4,0,0,0,0
2024-09-01 07:00,2,1,1,0,0,0
2024-09-01 07:15,5,4,1,0,0,0
2024-09-01 07:30,15,6,9,0,0,0
2024-09-01 07:45,7,3,4,0,0,0
2024-09-01 08:00,14,7,7,0,0,0
2024-09-01 08:15,10,6,4,0,0,0
2024-09-01 08:30,17,6,11,0,0,0
2024-09-01 08:45,17,6,11,0,0,0
2024-09-01 09:00,21,13,8,0,0,0
2024-09-01 09:15,23,14,9,0,0,0
2024-09-01 09:30,32,22,10,0,0,0
2024-09-01 09:45,61,35,26,0,0,0
2024-09-01 10:00,54,31,23,0,0,0
2024-09-01 10:15,51,23,28,0,0,0
2024-09-01 10:30,47,26,21,0,0,0
2024-09-01 10:45,54,27,27,0,0,0
2024-09-01 11:00,48,26,22,0,0,0
2024-09-01 11:15,35,15,20,0,0,0
2024-09-01 11:30,49,24,25,0,0,0
2024-09-01 11:45,64,43,21,0,0,0
2024-09-01 12:00,71,41,30,0,0,0
2024-09-01 12:15,62,34,28,0,0,0
2024-09-01 12:30,69,43,26,0,0,0
2024-09-01 12:45,86,39,47,0,0,0
2024-09-01 13:00,90,51,39,0,0,0
2024-09-01 13:15,60,32,28,0,0,0
2024-09-01 13:30,75,41,34,0,0,0
2024-09-01 13:45,70,40,30,0,0,0
2024-09-01 14:00,71,40,31,0,0,0
2024-09-01 14:15,80,39,41,0,0,0
2024-09-01 14:30,71,38,33,0,0,0
2024-09-01 14:45,90,54,36,0,0,0
2024-09-01 15:00,75,44,31,0,0,0
2024-09-01 15:15,93,44,49,0,0,0
2024-09-01 15:30,93,37,56,0,0,0
2024-09-01 15:45,97,41,56,0,0,0
2024-09-01 16:00,79,44,35,0,0,0
2024-09-01 16:15,76,32,44,0,0,0
2024-09-01 16:30,116,53,63,0,0,0
2024-09-01 16:45,75,34,41,0,0,0
2024-09-01 17:00,86,41,45,0,0,0
2024-09-01 17:15,71,35,36,0,0,0
2024-09-01 17:30,80,35,45,0,0,0
2024-09-01 17:45,109,48,61,0,0,0
2024-09-01 18:00,89,31,58,0,0,0
2024-09-01 18:15,74,21,53,0,0,0
2024-09-01 18:30,102,44,58,0,0,0
2024-09-01 18:45,84,33,51,0,0,0
2024-09-01 19:00,69,24,45,0,0,0
2024-09-01 19:15,55,28,27,0,0,0
2024-09-01 19:30,68,23,45,0,0,0
2024-09-01 19:45,66,26,40,0,0,0
2024-09-01 20:00,62,28,34,0,0,0
2024-09-01 20:15,85,29,56,0,0,0
2024-09-01 20:30,59,20,39,0,0,0
2024-09-01 20:45,53,25,28,0,0,0
2024-09-01 21:00,50,20,30,0,0,0
2024-09-01 21:15,50,18,32,0,0,0
2024-09-01 21:30,27,6,21,0,0,0
2024-09-01 21:45,19,6,13,0,0,0
2024-09-01 22:00,25,10,15,0,0,0
2024-09-01 22:15,15,6,9,0,0,0
2024-09-01 22:30,25,5,20,0,0,0
2024-09-01 22:45,15,5,10,0,0,0
2024-09-01 23:00,17,11,6,0,0,0
2024-09-01 23:15,13,3,10,0,0,0
2024-09-01 23:30,11,6,5,0,0,0
2024-09-01 23:45,8,5,3,0,0,0
2024-09-02 00:00,4,1,3,0,0,0
2024-09-02 00:15,5,1,4,0,0,0
2024-09-02 00:30,4,2,2,0,0,0
2024-09-02 00:45,3,1,2,0,0,0
2024-09-02 01:00,2,1,1,0,0,0
2024-09-02 01:15,2,0,2,0,0,0
2024-09-02 01:30,2,1,1,0,0,0
2024-09-02 01:45,0,0,0,0,0,0
2024-09-02 02:00,0,0,0,0,0,0
2024-09-02 02:15,2,1,1,0,0,0
2024-09-02 02:30,1,1,0,0,0,0
2024-09-02 02:45,3,1,2,0,0,0
2024-09-02 03:00,0,0,0,0,0,0
2024-09-02 03:15,2,2,0,0,0,0
2024-09-02 03:30,1,0,1,0,0,0
2024-09-02 03:45,0,0,0,0,0,0
2024-09-02 04:00,2,2,0,0,0,0
2024-09-02 04:15,3,2,1,0,0,0
2024-09-02 04:30,0,0,0,0,0,0
2024-09-02 04:45,3,3,0,0,0,0
2024-09-02 05:00,1,1,0,0,0,0
2024-09-02 05:15,11,8,3,0,0,0
2024-09-02 05:30,12,8,4,0,0,0
2024-09-02 05:45,18,13,5,0,0,0
2024-09-02 06:00,28,18,10,0,0,0
2024-09-02 06:15,49,35,14,0,0,0
2024-09-02 06:30,54,31,23,0,0,0
2024-09-02 06:45,75,36,39,0,0,0
2024-09-02 07:00,90,53,37,0,0,0
2024-09-02 07:15,134,75,59,0,0,0
2024-09-02 07:30,160,105,55,0,0,0
2024-09-02 07:45,193,122,71,0,0,0
2024-09-02 08:00,151,98,53,0,0,0
2024-09-02 08:15,159,93,66,0,0,0
2024-09-02 08:30,129,84,45,0,0,0
2024-09-02 08:45,149,104,45,0,0,0
2024-09-02 09:00,100,67,33,0,0,0
2024-09-02 09:15,91,65,26,0,0,0
2024-09-02 09:30,122,79,43,0,0,0
2024-09-02 09:45,121,79,42,0,0,0
2024-09-02 10:00,75,44,31,0,0,0
2024-09-02 10:15,109,67,42,0,0,0
2024-09-02 10:30,116,66,50,0,0,0
2024-09-02 10:45,146,78,68,0,0,0
2024-09-02 11:00,110,68,42,0,0,0
2024-09-02 11:15,144,64,80,0,0,0
2024-09-02 11:30,128,64,64,0,0,0
2024-09-02 11:45,156,70,86,0,0,0
2024-09-02 12:00,144,52,92,0,0,0
2024-09-02 12:15,124,60,64,0,0,0
2024-09-02 12:30,167,59,108,0,0,0
2024-09-02 12:45,125,47,78,0,0,0
2024-09-02 13:00,158,55,103,0,0,0
2024-09-02 13:15,136,55,81,0,0,0
2024-09-02 13:30,130,53,77,0,0,0
2024-09-02 13:45,140,63,77,0,0,0
2024-09-02 14:00,125,55,70,0,0,0
2024-09-02 14:15,151,60,91,0,0,0
2024-09-02 14:30,147,67,80,0,0,0
2024-09-02 14:45,201,88,113,0,0,0
2024-09-02 15:00,165,80,85,0,0,0
2024-09-02 15:15,177,82,95,0,0,0
2024-09-02 15:30,163,84,79,0,0,0
2024-09-02 15:45,204,81,123,0,0,0
2024-09-02 16:00,207,84,123,0,0,0
2024-09-02 16:15,208,98,110,0,0,0
2024-09-02 16:30,219,72,147,0,0,0
2024-09-02 16:45,222,74,148,0,0,0
2024-09-02 17:00,184,72,112,0,0,0
2024-09-02 17:15,190,88,102,0,0,0
2024-09-02 17:30,204,76,128,0,0,0
2024-09-02 17:45,218,91,127,0,0,0
2024-09-02 18:00,188,78,110,0,0,0
2024-09-02 18:15,188,69,119,0,0,0
2024-09-02 18:30,156,56,100,0,0,0
2024-09-02 18:45,158,71,87,0,0,0
2024-09-02 19:00,113,33,80,0,0,0
2024-09-02 19:15,122,50,72,0,0,0
2024-09-02 19:30,96,34,62,0,0,0
2024-09-02 19:45,101,44,57,0,0,0
2024-09-02 20:00,103,34,69,0,0,0
2024-09-02 20:15,67,22,45,0,0,0
2024-09-02 20:30,76,30,46,0,0,0
2024-09-02 20:45,55,14,41,0,0,0
2024-09-02 21:00,55,13,42,0,0,0
2024-09-02 21:15,40,18,22,0,0,0
2024-09-02 21:30,51,19,32,0,0,0
2024-09-02 21:45,54,18,36,0,0,0
2024-09-02 22:00,42,18,24,0,0,0
2024-09-02 22:15,41,14,27,0,0,0
2024-09-02 22:30,26,13,13,0,0,0
2024-09-02 22:45,28,5,23,0,0,0
2024-09-02 23:00,21,3,18,0,0,0
2024-09-02 23:15,21,5,16,0,0,0
2024-09-02 23:30,12,4,8,0,0,0
2024-09-02 23:45,9,2,7,0,0,0
2024-09-03 00:00,17,7,10,0,0,0
2024-09-03 00:15,6,1,5,0,0,0
2024-09-03 00:30,3,0,3,0,0,0
2024-09-03 00:45,4,2,2,0,0,0
2024-09-03 01:00,6,4,2,0,0,0
2024-09-03 01:15,2,1,1,0,0,0
2024-09-03 01:30,1,0,1,0,0,0
2024-09-03 01:45,3,2,1,0,0,0
2024-09-03 02:00,0,0,0,0,0,0
2024-09-03 02:15,3,2,1,0,0,0
2024-09-03 02:30,0,0,0,0,0,0
2024-09-03 02:45,0,0,0,0,0,0
2024-09-03 03:00,0,0,0,0,0,0
2024-09-03 03:15,0,0,0,0,0,0
2024-09-03 03:30,2,1,1,0,0,0
2024-09-03 03:45,0,0,0,0,0,0
2024-09-03 04:00,2,2,0,0,0,0
