Datetime,100034980 (Hammer Straße),101034980 (Hammer Straße stadteinwärts),102034980 (Hammer Straße stadtauswärts),100034980-status,101034980-status,102034980-status
2023-07-01 00:00,32,15,17,0,0,0
2023-07-01 00:15,37,10,27,0,0,0
2023-07-01 00:30,31,10,21,0,0,0
2023-07-01 00:45,24,11,13,0,0,0
2023-07-01 01:00,38,23,15,0,0,0
2023-07-01 01:15,26,8,18,0,0,0
2023-07-01 01:30,16,7,9,0,0,0
2023-07-01 01:45,11,4,7,0,0,0
2023-07-01 02:00,15,4,11,0,0,0
2023-07-01 02:15,16,2,14,0,0,0
2023-07-01 02:30,9,1,8,0,0,0
2023-07-01 02:45,3,1,2,0,0,0
2023-07-01 03:00,7,3,4,0,0,0
2023-07-01 03:15,5,0,5,0,0,0
2023-07-01 03:30,4,0,4,0,0,0
2023-07-01 03:45,7,1,6,0,0,0
2023-07-01 04:00,9,1,8,0,0,0
2023-07-01 04:15,5,3,2,0,0,0
2023-07-01 04:30,2,1,1,0,0,0
2023-07-01 04:45,4,1,3,0,0,0
2023-07-01 05:00,5,0,5,0,0,0
2023-07-01 05:15,5,1,4,0,0,0
2023-07-01 05:30,10,5,5,0,0,0
2023-07-01 05:45,7,3,4,0,0,0
2023-07-01 06:00,10,6,4,0,0,0
2023-07-01 06:15,7,6,1,0,0,0
2023-07-01 06:30,9,6,3,0,0,0
2023-07-01 06:45,10,5,5,0,0,0
2023-07-01 07:00,9,8,1,0,0,0
2023-07-01 07:15,17,13,4,0,0,0
2023-07-01 07:30,15,9,6,0,0,0
2023-07-01 07:45,32,21,11,0,0,0
2023-07-01 08:00,25,19,6,0,0,0
2023-07-01 08:15,32,17,15,0,0,0
2023-07-01 08:30,35,21,14,0,0,0
2023-07-01 08:45,56,36,20,0,0,0
2023-07-01 09:00,62,47,15,0,0,0
2023-07-01 09:15,60,41,19,0,0,0
2023-07-01 09:30,75,50,25,0,0,0
2023-07-01 09:45,96,68,28,0,0,0
2023-07-01 10:00,90,62,28,0,0,0
2023-07-01 10:15,98,60,38,0,0,0
2023-07-01 10:30,115,82,33,0,0,0
2023-07-01 10:45,111,74,37,0,0,0
2023-07-01 11:00,106,66,40,0,0,0
2023-07-01 11:15,103,58,45,0,0,0
2023-07-01 11:30,109,66,43,0,0,0
2023-07-01 11:45,124,60,64,0,0,0
2023-07-01 12:00,120,52,68,0,0,0
2023-07-01 12:15,117,54,63,0,0,0
2023-07-01 12:30,162,85,77,0,0,0
2023-07-01 12:45,135,66,69,0,0,0
2023-07-01 13:00,114,61,53,0,0,0
2023-07-01 13:15,102,39,63,0,0,0
2023-07-01 13:30,105,47,58,0,0,0
2023-07-01 13:45,141,55,86,0,0,0
2023-07-01 14:00,110,39,71,0,0,0
2023-07-01 14:15,106,32,74,0,0,0
2023-07-01 14:30,103,34,69,0,0,0
2023-07-01 14:45,96,29,67,0,0,0
2023-07-01 15:00,99,33,66,0,0,0
2023-07-01 15:15,67,16,51,0,0,0
2023-07-01 15:30,82,33,49,0,0,0
2023-07-01 15:45,95,42,53,0,0,0
2023-07-01 16:00,88,37,51,0,0,0
2023-07-01 16:15,100,38,62,0,0,0
2023-07-01 16:30,86,42,44,0,0,0
2023-07-01 16:45,86,34,52,0,0,0
2023-07-01 17:00,70,27,43,0,0,0
2023-07-01 17:15,102,44,58,0,0,0
2023-07-01 17:30,47,24,23,0,0,0
2023-07-01 17:45,88,42,46,0,0,0
2023-07-01 18:00,100,51,49,0,0,0
2023-07-01 18:15,100,38,62,0,0,0
2023-07-01 18:30,75,40,35,0,0,0
2023-07-01 18:45,65,21,44,0,0,0
2023-07-01 19:00,74,37,37,0,0,0
2023-07-01 19:15,67,36,31,0,0,0
2023-07-01 19:30,60,23,37,0,0,0
2023-07-01 19:45,100,61,39,0,0,0
2023-07-01 20:00,60,22,38,0,0,0
2023-07-01 20:15,49,26,23,0,0,0
2023-07-01 20:30,60,23,37,0,0,0
2023-07-01 20:45,37,14,23,0,0,0
2023-07-01 21:00,40,12,28,0,0,0
2023-07-01 21:15,45,23,22,0,0,0
2023-07-01 21:30,35,16,19,0,0,0
